dt,side,delta,var,auc,n
2026-06-10,-1,0.5,depth,0.5043589210804788,29620
2026-06-10,-1,0.5,qdepl,0.5328654289011248,29620
2026-06-10,-1,0.5,drift,0.4964702572900676,29620
2026-06-10,-1,1.0,obi,0.49913996145641326,29620
2026-06-10,-1,1.0,ofi,0.4826749478312052,29620
2026-06-10,-1,1.0,aggr,0.4986878941154694,29620
2026-06-10,-1,1.0,depth,0.5131963286025419,29620
2026-06-10,-1,1.0,qdepl,0.536379542058968,29620
2026-06-10,-1,1.0,drift,0.5072173624177689,29620
2026-06-10,-1,2.0,obi,0.5058802307280926,29620
2026-06-10,-1,2.0,ofi,0.4937643429991689,29620
2026-06-10,-1,2.0,aggr,0.5072431575901094,29620
2026-06-10,-1,2.0,depth,0.5147708100718487,29620
2026-06-10,-1,2.0,qdepl,0.5447316142326776,29620
2026-06-10,-1,2.0,drift,0.5183402891726442,29620
2026-06-11,1,0.5,obi,0.4988788004000393,22578
2026-06-11,1,0.5,ofi,0.48534785556569787,22578
2026-06-11,1,0.5,aggr,0.5272968715473589,22578
2026-06-11,1,0.5,depth,0.5136390509649913,22578
2026-06-11,1,0.5,qdepl,0.5262291120271785,22578
2026-06-11,1,0.5,drift,0.4890393035542667,22578
2026-06-11,1,1.0,obi,0.49481260982862,22578
2026-06-11,1,1.0,ofi,0.4728662439060655,22578
2026-06-11,1,1.0,aggr,0.5356281052008735,22578
2026-06-11,1,1.0,depth,0.5232191813671225,22578
2026-06-11,1,1.0,qdepl,0.5114322662252124,22578
2026-06-11,1,1.0,drift,0.4895811827757143,22578
2026-06-11,1,2.0,obi,0.5081942068648693,22578
2026-06-11,1,2.0,ofi,0.5091696507620292,22578
2026-06-11,1,2.0,aggr,0.5469514561545171,22578
2026-06-11,1,2.0,depth,0.515253041903986,22578
2026-06-11,1,2.0,qdepl,0.5166370529263489,22578
2026-06-11,1,2.0,drift,0.5092952515001228,22578
2026-06-11,-1,0.5,obi,0.5210720928073171,25317
2026-06-11,-1,0.5,ofi,0.46226866251364174,25317
2026-06-11,-1,0.5,aggr,0.5183414589850398,25317
2026-06-11,-1,0.5,depth,0.5399024418829906,25317
2026-06-11,-1,0.5,qdepl,0.540258241111165,25317
2026-06-11,-1,0.5,drift,0.4779398532624017,25317
2026-06-11,-1,1.0,obi,0.5021022780761529,25317
2026-06-11,-1,1.0,ofi,0.4868669808588359,25317
2026-06-11,-1,1.0,aggr,0.5150463733051897,25317
2026-06-11,-1,1.0,depth,0.522723895256653,25317
2026-06-11,-1,1.0,qdepl,0.5397338120367516,25317
2026-06-11,-1,1.0,drift,0.4974087733488735,25317
2026-06-11,-1,2.0,obi,0.5223674332059616,25317
2026-06-11,-1,2.0,ofi,0.5000798701132996,25317
2026-06-11,-1,2.0,aggr,0.5233668330981516,25317
2026-06-11,-1,2.0,depth,0.5369910037244192,25317
2026-06-11,-1,2.0,qdepl,0.5367602830041605,25317
2026-06-11,-1,2.0,drift,0.5066770011094285,25317
2026-06-12,1,0.5,obi,0.5243947895140836,21676
2026-06-12,1,0.5,ofi,0.4797081024999021,21676
2026-06-12,1,0.5,aggr,0.49310491831524533,21676
2026-06-12,1,0.5,depth,0.533638383961103,21676
2026-06-12,1,0.5,qdepl,0.5341713595999417,21676
2026-06-12,1,0.5,drift,0.4786218759860262,21676
2026-06-12,1,1.0,obi,0.5453036334870797,21676
2026-06-12,1,1.0,ofi,0.4960020183824911,21676
2026-06-12,1,1.0,aggr,0.4901808333169909,21676
2026-06-12,1,1.0,depth,0.5423200248596186,21676
2026-06-12,1,1.0,qdepl,0.5348079967019658,21676
2026-06-12,1,1.0,drift,0.4946510445838892,21676
2026-06-12,1,2.0,obi,0.5373636198062113,21676
2026-06-12,1,2.0,ofi,0.5037206254211496,21676
2026-06-12,1,2.0,aggr,0.5071950781186515,21676
2026-06-12,1,2.0,depth,0.5322642650370373,21676
2026-06-12,1,2.0,qdepl,0.5296635740421067,21676
2026-06-12,1,2.0,drift,0.509773394606532,21676
2026-06-12,-1,0.5,obi,0.49391873166256267,21151
2026-06-12,-1,0.5,ofi,0.4606932787547501,21151
2026-06-12,-1,0.5,aggr,0.4890680935993648,21151
2026-06-12,-1,0.5,depth,0.5192511592640832,21151
2026-06-12,-1,0.5,qdepl,0.5005160603962758,21151
2026-06-12,-1,0.5,drift,0.4849505479370156,21151
2026-06-12,-1,1.0,obi,0.5130607114101535,21151
2026-06-12,-1,1.0,ofi,0.4699932056145315,21151
2026-06-12,-1,1.0,aggr,0.48896522794436875,21151
2026-06-12,-1,1.0,depth,0.5227310188840334,21151
2026-06-12,-1,1.0,qdepl,0.5006859898765892,21151
2026-06-12,-1,1.0,drift,0.5029157049202861,21151
2026-06-12,-1,2.0,obi,0.4994303136871666,21151
2026-06-12,-1,2.0,ofi,0.47922182215807785,21151
2026-06-12,-1,2.0,aggr,0.5131907881319518,21151
2026-06-12,-1,2.0,depth,0.526477164215715,21151
2026-06-12,-1,2.0,qdepl,0.5091359899604014,21151
2026-06-12,-1,2.0,drift,0.5209024854823092,21151
2026-06-13,1,0.5,obi,0.4949327889283307,11249
2026-06-13,1,0.5,ofi,0.49147653607544856,11249
2026-06-13,1,0.5,aggr,0.4306858094749909,11249
2026-06-13,1,0.5,depth,0.5456032254617669,11249
2026-06-13,1,0.5,qdepl,0.4419304613211965,11249
2026-06-13,1,0.5,drift,0.4820833831895259,11249
2026-06-13,1,1.0,obi,0.4953181465215642,11249
2026-06-13,1,1.0,ofi,0.4619022365611094,11249
2026-06-13,1,1.0,aggr,0.4289556395601625,11249
2026-06-13,1,1.0,depth,0.5484522421991678,11249
2026-06-13,1,1.0,qdepl,0.44730133969129043,11249
2026-06-13,1,1.0,drift,0.48506702395707,11249
2026-06-13,1,2.0,obi,0.49036758663036645,11249
