mo,buy,sell,spread_bp,spread_q1,spread_q3,var5,var5_q1,var5_q3,n,vol,rel
715,61.09343283582089,59.8769552238806,1.5106161522623638,0.9179497288386541,1.794860688569206,0.013008775983267445,0.004922412163557692,0.015164367551897467,67,120.97038805970149,-95
716,59.551014925373124,74.18813432835822,1.4181104778709874,0.9787104301649852,1.721329710897085,0.011937052873979895,0.0036678973976920866,0.015634147355230988,67,133.73914925373134,-94
717,43.616373134328356,46.966910447761194,1.4629772697664647,0.8701325732862756,1.925436624605105,0.011377991480041415,0.003800987681454492,0.015431744195047725,67,90.58328358208955,-93
718,52.04756716417911,59.41334328358208,1.462510589316248,0.8696562654650298,1.835253839176681,0.01203168481305321,0.0037653193071136783,0.01519189697479323,67,111.4609104477612,-92
719,60.28577611940298,52.35794029850746,1.4040662908152792,0.8133969716010574,1.7914442766828669,0.011445330656596467,0.003641966002107809,0.014711109217920416,67,112.64371641791044,-91
720,93.62880597014929,106.22925373134325,1.5695138035771605,0.9945623596084676,1.86726083634619,0.012392687245910155,0.004729343430758722,0.017020730272468466,67,199.85805970149255,-90
721,94.33879104477613,121.78461194029848,1.613181711670407,0.9449565998364479,1.8782418768864964,0.013945020817862117,0.005528800009947339,0.019559112442120274,67,216.12340298507462,-89
722,64.6119104477612,64.77897014925374,1.642618954262014,0.9526843761673215,1.8703238582088557,0.01733665702153391,0.006368366260652774,0.02307653211359355,67,129.39088059701493,-88
723,73.64331343283582,75.78577611940297,1.655992329578107,0.8763875889070712,1.8461149717700909,0.019012291333819577,0.007315164773055248,0.024689353963826623,67,149.4290895522388,-87
724,75.9177313432836,104.1573432835821,1.6206253307705192,0.8940514472706973,1.818490646288607,0.019692317059578118,0.005838039036708096,0.02546910712590349,67,180.0750746268657,-86
725,78.42058208955223,103.29485074626868,1.4344095737117115,0.9168982557390751,1.6362302392726071,0.019470650822120104,0.007635935492256862,0.025471896041352114,67,181.7154328358209,-85
726,74.68343283582088,99.29398507462686,1.491892111855849,0.8181530182027884,1.6832480270770669,0.021039061466492197,0.006069916584615691,0.027370604781930888,67,173.97741791044774,-84
727,69.56322388059701,75.74423880597016,1.4428651377367674,0.8115594041366331,1.6682095261035952,0.018551014024763966,0.004879112779040992,0.024364508609570353,67,145.30746268656716,-83
728,96.51565671641792,86.41834328358209,1.4773867268937968,0.9414072044424757,1.6710922554722087,0.01784086722928558,0.005208790857303764,0.024584250743126042,67,182.93400000000003,-82
729,63.50464179104478,61.24622388059702,1.5058932115158505,0.9161314626832997,1.7500797263386851,0.01833608411675934,0.005030610070560815,0.023161599210604396,67,124.7508656716418,-81
730,72.39085074626865,77.17699999999999,1.5167830057296636,0.9139025896704795,1.7331433360981994,0.01749604203973757,0.004678618312950487,0.021949626576232572,67,149.56785074626865,-80
731,120.30129850746276,63.80459701492536,1.561248029184322,0.900163643800394,2.0157580575742498,0.015682981185057277,0.004920919009138641,0.020418386790179033,67,184.10589552238812,-79
732,58.811492537313434,65.94179104477614,1.5152467412710597,0.8550705737646417,1.9390179535092116,0.015319602901386169,0.006252465303411078,0.022541503088369847,67,124.75328358208958,-78
733,81.09007462686566,84.27380597014927,1.4935730589687035,0.9112042435584834,1.7358319427153683,0.0156354049303794,0.005784657914215566,0.023164701421294957,67,165.36388059701494,-77
734,91.70504477611938,80.49291044776118,1.5849241172696715,0.9197992790242681,1.6456437679478915,0.016669300929717974,0.005980750388066561,0.019555633379636776,67,172.19795522388057,-76
735,83.4532686567164,81.4752985074627,1.5317248243885593,0.9056367309143691,1.8251861720307436,0.01724197181485443,0.007073453998251702,0.01941585835070249,67,164.9285671641791,-75
736,76.99052238805972,92.94998507462687,1.535486133609079,0.9387184880389091,1.7601646361964014,0.018982871063320448,0.007129783070954477,0.02297717220721181,67,169.94050746268658,-74
737,91.88186567164182,104.13497014925376,1.5636266121691598,0.998290580357399,1.8078366994454327,0.018985035823246323,0.006243211283850302,0.019973716744672954,67,196.01683582089558,-73
738,79.26189552238807,117.54202985074625,1.511743724107608,0.942540687633712,1.7942100590800434,0.017804893105653852,0.006743903428943774,0.021438345256894985,67,196.80392537313432,-72
739,113.87088059701495,80.93862686567164,1.5004533138355822,0.9007691486305348,1.706275171095854,0.017292806218570923,0.0067257409332127024,0.019248151868465672,67,194.80950746268658,-71
740,76.93113432835823,91.00740298507462,1.5256313720451653,0.9049039160324138,1.7561987742423464,0.01735575666757734,0.0054008231776785775,0.02039781451149837,67,167.93853731343285,-70
741,71.61492537313433,79.41567164179104,1.4620366954537414,0.8529101749096561,1.824941243356173,0.015834383994841807,0.005751608106195597,0.020055714527693877,67,151.03059701492538,-69
742,86.45586567164182,94.65965671641791,1.4540302563754506,0.8377334587587677,1.6948106765220023,0.017459660284656835,0.007071996552599715,0.017717842217894002,67,181.11552238805973,-68
743,72.05595522388059,89.62697014925371,1.4895985071050648,0.887151760962194,1.9780136989937578,0.018697176458730935,0.006688168557850853,0.021290625065876173,67,161.6829253731343,-67
744,76.64688059701491,80.19449253731334,1.4385412223966438,0.8444080723320149,1.8302265118386003,0.020307417479409347,0.007081710739396594,0.020933147994455722,67,156.84137313432825,-66
745,70.41020895522388,87.61217910447759,1.482898438892887,0.9460394996477965,1.9623410797709107,0.02348809362162926,0.005877475568952355,0.018344995825102687,67,158.02238805970148,-65
746,77.44755223880597,70.71534328358207,1.5233043566559203,0.914714695891432,1.7350395071498843,0.022407718496705416,0.00614081499104071,0.019291753965903182,67,148.16289552238806,-64
747,69.38077611940298,87.45268656716418,1.4001836210107064,0.815276718132191,1.7566493297580714,0.021348530678956503,0.005524143681038139,0.01877851056600427,67,156.83346268656715,-63
748,99.53873134328357,67.64953731343283,1.485655020528792,0.9725021841572269,1.7004183050540078,0.021039042506008857,0.005067884442231952,0.017507310309634413,67,167.1882686567164,-62
749,71.48352238805968,68.43438805970148,1.4189697770821978,0.9218694030724102,1.565965674890159,0.018562979186274486,0.004986890992164778,0.0170798116466216,67,139.91791044776116,-61
750,262.1030597014924,177.3548059701492,1.8470898616076212,1.113449772819535,2.388795567805236,0.036638305715773874,0.006081827850902976,0.02895866958690028,67,439.45786567164157,-60
751,107.16494029850746,133.33950746268656,1.6396838765371682,1.0377810698550187,2.0496768171919317,0.040524750247994824,0.007648462777604536,0.03318649326769262,67,240.504447761194,-59
752,141.86470149253734,127.335447761194,1.5876948423078776,1.0567120859393904,1.927208737504726,0.04569460818306445,0.007990453850228044,0.04505006393071079,67,269.20014925373135,-58
753,126.7045223880597,147.7047313432835,1.5967128704012195,1.013017738725571,1.893500564276912,0.05578917375737347,0.009757458017276701,0.04594910162708259,67,274.4092537313432,-57
754,131.63011940298503,160.27249253731344,1.6500228356752298,1.0263205098016286,1.9110698883503605,0.06221218391519936,0.011040853817032566,0.04926010851515704,67,291.90261194029847,-56
755,107.81749253731343,116.20746268656714,1.5972544138095017,1.0176073869708653,1.9103860242913915,0.04497093718068307,0.009992998211499382,0.04236868617181526,67,224.02495522388057,-55
756,107.55370149253733,97.32165671641792,1.5376607342802409,1.0211056920876442,1.729352325651475,0.0429524726285621,0.010581956631906133,0.034059725812171385,67,204.87535820895525,-54
