cov,bin_lab,tbin,tau_end_s,n_risk,d_fill,d_cancel,d_cens,S,h_fill,h_cancel,cif_fill,cif_cancel
queue,10-30,25,10000.0,12760.0,646,2929,13,0.0001163980403089517,0.000011573576602574085,0.00005247524128318807,0.005258932263104049,0.9946246696965868
queue,10-30,26,17782.794100389227,9172.0,543,1885,16,0.00008555840239208846,7.6134098221375455e-6,0.000026429608682742678,0.005265829266147236,0.9946486123314605
queue,10-30,27,31622.776601683792,6728.0,418,1198,32,0.00006495912076729482,4.499754220097037e-6,0.000012896424774345096,0.005271157545676421,0.9946638833335562
queue,10-30,28,56234.13251903491,5080.0,432,1167,61,0.00004438883972820096,3.4761605715380392e-6,9.39046154394651e-6,0.005276714994962781,0.9946788961653089
queue,10-30,29,100000.0,3420.0,350,959,92,0.000027167443402114697,2.3702132690307506e-6,6.494384357144256e-6,0.005281319646386868,0.994691512910211
queue,10-30,30,1000000.0,2019.0,371,1142,506,3.892051631220281e-6,2.3342141688687556e-7,7.185101296086573e-7,0.005287026963205772,0.994709080985163
queue,30-100,0,1e-9,67821832.0,9453,5062627,0,0.9252146417985289,139379.8976117307,74645978.30385944,0.00013937989761173068,0.07464597830385944
queue,30-100,1,0.01,62749752.0,0,810,0,0.9252026987416088,0.0,0.0012908418841241125,0.00013937989761173068,0.07465792136077952
queue,30-100,2,0.017782794100389226,62748942.0,0,1135,0,0.9251859637174059,0.0,0.0023240951953856144,0.00013937989761173068,0.07467465638498234
queue,30-100,3,0.03162277660168379,62747807.0,5,4338,0,0.9251219282899937,5.757526045135686e-6,0.004995229596759721,0.0001394536201853114,0.07473861808982099
queue,30-100,4,0.056234132519034905,62743464.0,487,230622,0,0.9217143382384599,0.00031537330416986283,0.14934706807856696,0.00014663419885207465,0.07813902756268808
queue,30-100,5,0.1,62512355.0,7925,4352292,1,0.8574250540021562,0.002896662340788048,1.590803827446447,0.00026348447891215134,0.14231146151893176
queue,30-100,6,0.17782794100389226,58152137.0,8683,4591715,0,0.7895944168652713,0.0019185299397774882,1.0145505818755487,0.0003915111023172503,0.21001407203241143
queue,30-100,7,0.31622776601683794,53551739.0,17086,8575052,1,0.6629075083956996,0.002305320364441457,1.1569847829652609,0.0006434358872905715,0.3364490557170098
queue,30-100,8,0.5623413251903491,44959600.0,26665,10754271,7,0.5039478206250698,0.0024098146601898318,0.9719032407820875,0.001036598417371804,0.4950155809575584
queue,30-100,9,1.0,34178657.0,30455,7802449,12,0.3884554069553381,0.0020359548621281622,0.5216034798245615,0.0014856427894605823,0.6100589502552014
queue,30-100,10,1.7782794100389228,26345741.0,30488,6854102,2,0.286945401536221,0.0014869042171123676,0.3342755565572787,0.0019351738501654382,0.7111194246136137
queue,30-100,11,3.1622776601683795,19461149.0,30482,5750301,4,0.2017104922511331,0.001131721286568859,0.21349445724946514,0.0023846165130067955,0.7959048912358602
queue,30-100,12,5.623413251903491,13680362.0,27631,4528175,3,0.13453727186263048,0.0008206604800601341,0.13449003906106538,0.0027920226344603245,0.8626707055029093
queue,30-100,13,10.0,9124553.0,22805,3329549,14,0.08510834011328354,0.0005710620113114385,0.08337552943214159,0.003128271965093025,0.9117633879216235
queue,30-100,14,17.78279410038923,5772185.0,18110,2275374,15,0.05129187893959754,0.0004031282485555859,0.05064978108387177,0.003395296331452439,0.9453128247289501
queue,30-100,15,31.622776601683793,3478686.0,13518,1460628,6,0.029556147868013277,0.00028077733412004696,0.030338159193748777,0.0035946141823475853,0.9668492379496392
queue,30-100,16,56.2341325190349,2004534.0,9395,862692,6,0.01669751294255087,0.000190435743762546,0.017486683625119567,0.0037331403559113688,0.9795693467015378
queue,30-100,17,100.0,1132441.0,5789,539673,11,0.008654795450323115,0.00011680314409341572,0.010888841454884427,0.0038184978905563237,0.9875267066591207
queue,30-100,18,177.82794100389228,586968.0,4119,267388,9,0.004651416111861903,0.00009016648821864913,0.005853225771257139,0.0038792326763818154,0.9914693512117564
queue,30-100,19,316.22776601683796,315452.0,3085,154711,10,0.0023246390089338015,0.00007066318782835416,0.0035437187851256077,0.003924722469295028,0.9937506385217713
queue,30-100,20,562.3413251903492,157646.0,2058,68738,9,0.0012806553924592221,0.000053044366951909474,0.0017717024759671299,0.003955070487300348,0.9947642741202405
queue,30-100,21,1000.0,86841.0,1535,36054,110,0.0007259742739936896,0.000040413193173041305,0.0009492229750233429,0.003977721675595983,0.9952963040504104
queue,30-100,22,1778.2794100389228,49142.0,1311,19083,20,0.0004246325955798797,0.00003428488582296953,0.0004990529947824008,0.003997093007379866,0.9955782743970403
queue,30-100,23,3162.2776601683795,28728.0,877,9460,9,0.0002718160119285414,0.000022061076171712825,0.000237967822787233,0.004010058098205272,0.9957181258898662
queue,30-100,24,5623.413251903491,18382.0,702,4758,24,0.00019102584180715677,0.0000155271738212954,0.00010523973367766882,0.004020445405792308,0.9957885287524005
queue,30-100,25,10000.0,12898.0,580,2707,14,0.0001423172899477103,0.00001028030131859804,0.00004798064770593947,0.004029040160912016,0.9958286425491403
queue,30-100,26,17782.794100389227,9597.0,494,2116,25,0.00010356220342639736,6.622499683079432e-6,0.00002836682050485036,0.004036375414835973,0.9958600623817376
queue,30-100,27,31622.776601683792,6962.0,431,1130,44,0.00008026816890930711,4.4872705866416715e-6,0.000011764769751519926,0.004042807015653952,0.9958769248154368
queue,30-100,28,56234.13251903491,5357.0,378,1197,69,0.00005651572813295039,2.8856296299170806e-6,9.13782716140409e-6,0.004048507601440278,0.9958949766704268
queue,30-100,29,100000.0,3713.0,291,1086,100,0.00003527025785201326,1.8151834755161953e-6,6.774189877699616e-6,0.004052997384920127,0.9959117323572279
queue,30-100,30,1000000.0,2236.0,408,1296,532,4.762379994231234e-6,2.3011844331641285e-7,7.309644670050761e-7,0.0040603020880691735,0.9959349355319366
queue,100-300,0,1e-9,23058174.0,2901,1366524,0,0.9406099979989743,125812.21739414404,59264189.78363161,0.00012581221739414405,0.059264189783631606
queue,100-300,1,0.01,21688749.0,0,271,0,0.9405982451168944,0.0,0.0012494958888592546,0.00012581221739414405,0.05927594266571151
queue,100-300,2,0.017782794100389226,21688478.0,0,355,0,0.9405828492750553,0.0,0.0021031184619211343,0.00012581221739414405,0.05929133850755051
queue,100-300,3,0.03162277660168379,21688123.0,2,1331,0,0.9405250389731641,6.663041021625474e-6,0.004434253799891753,0.00012589895453126514,0.059349062072304594
queue,100-300,4,0.056234132519034905,21686790.0,74,72868,0,0.9373616488452208,0.00013864394412564418,0.13652306649388432,0.00012910822860474555,0.06250924292617446
queue,100-300,5,0.1,21613848.0,1386,1331877,2,0.8795399383452656,0.0014651956357445586,1.407980063310646,0.00018921706741069602,0.12027084458732373
queue,100-300,6,0.17782794100389226,20280583.0,1408,1433403,0,0.8173142331731258,0.0008920448256416821,0.9081390122224887,0.0002502800177800288,0.1824354868090941
queue,100-300,7,0.31622776601683794,18845772.0,3053,2612094,0,0.7038990403680764,0.001170515935655018,1.001473191100183,0.0003826842702498959,0.2957182753616736
queue,100-300,8,0.5623413251903491,16230625.0,5363,3385091,3,0.5568598759754019,0.0013425703518059812,0.8474217443157303,0.0006152699471645254,0.44252485407743347
queue,100-300,9,1.0,12840168.0,6452,2529148,4,0.44689448288599565,0.0011481223712654569,0.45005756339759573,0.0008950840803924987,0.5522104330336117
queue,100-300,10,1.7782794100389228,10304564.0,6697,2334028,0,0.345380523784638,0.0008350551081289588,0.2910321045118736,0.0011855235741825816,0.6534339526411793
queue,100-300,11,3.1622776601683795,7963839.0,6883,2086021,3,0.2546141966526537,0.0006244818762244825,0.18926083218417422,0.0014840296832298423,0.7439017736641164
queue,100-300,12,5.623413251903491,5870932.0,6568,1752959,2,0.1783059324959716,0.0004545593829853192,0.12131911714959838,0.0017688748029586604,0.8199251927010697
queue,100-300,13,10.0,4111403.0,5713,1395992,4,0.11751587161179468,0.000317496429644242,0.07758138907962973,0.002016639930308069,0.8804674884578971
queue,100-300,14,17.78279410038923,2709694.0,4801,1030503,3,0.0726160713786769,0.000227654456144025,0.04886452822740808,0.0022248531130246415,0.9251590755082983
queue,100-300,15,31.622776601683793,1674387.0,3657,700253,4,0.0420883380293191,0.0001578098454853521,0.030217888359489818,0.0023834528215933527,0.9555282091490874
queue,100-300,16,56.2341325190349,970473.0,2732,432015,4,0.02323380379467181,0.00011438329206934197,0.018087590747927075,0.0025019368767543,0.9742642593285737
queue,100-300,17,100.0,535722.0,1875,262633,0,0.011762318632365517,0.00007996984413134202,0.011201450705998267,0.002583254019068802,0.9856544273485656
queue,100-300,18,177.82794100389228,271214.0,1558,132293,8,0.00595722991417387,0.00007381187092350993,0.006267518510965276,0.0026508241397473374,0.9913919459460787
queue,100-300,19,316.22776601683796,137355.0,1207,71302,3,0.002812404453979312,0.00006349389926353826,0.0037508218767927136,0.0027031735629976213,0.994484421983023
queue,100-300,20,562.3413251903492,64843.0,938,29672,4,0.0014847306004559743,0.00005877837743555348,0.0018593518286436491,0.0027438582436446284,0.9957714111558993
queue,100-300,21,1000.0,34229.0,695,13912,56,0.0008506128880832244,0.00004643125891012609,0.0009294268690038476,0.0027740295183827034,0.996375357593534
queue,100-300,22,1778.2794100389228,19566.0,700,6929,11,0.0005188562497975509,0.00004598143779258969,0.0004551505463783628,0.002804469896780917,0.9966766738534215
queue,100-300,23,3162.2776601683795,11926.0,479,3232,6,0.0003573637107554716,0.000029027820472061234,0.00019586203708914804,0.0028253146626664345,0.9968173216265781
queue,100-300,24,5623.413251903491,8209.0,440,1665,11,0.000265664971054092,0.00002179304687766452,0.00008246687057116234,0.002844482095193089,0.9968898529337529
queue,100-300,25,10000.0,6093.0,334,1045,6,0.00020550865002230334,0.000012531228037921922,0.00003920698592703116,0.0028590522266105055,0.9969354391233672
queue,100-300,26,17782.794100389227,4708.0,312,704,12,0.0001611026975717163,8.52582527647471e-6,0.000019237759598199345,0.0028726887001976936,0.9969662086022306
queue,100-300,27,31622.776601683792,3680.0,283,502,34,0.00012657754944346152,5.582310328199518e-6,9.9021900521419e-6,0.0028851353459560325,0.9969882871046005
queue,100-300,28,56234.13251903491,2861.0,230,526,68,0.00009272801729657191,3.3057232059372138e-6,7.560045244882498e-6,0.0028954334840430493,0.9970118384986604
queue,100-300,29,100000.0,2037.0,169,505,75,0.00006147086117859769,1.931211127468936e-6,5.770778812850963e-6,0.0029032709608738175,0.9970352581779476
queue,100-300,30,1000000.0,1288.0,268,687,333,9.126079702395464e-6,2.655174121959677e-7,6.806360529053351e-7,0.0029179603864608566,0.9970729135338368
queue,300+,0,1e-9,2453604.0,1298,127907,0,0.9473407281696639,529017.7225012674,52130254.10783484,0.0005290177225012675,0.05213025410783484
queue,300+,1,0.01,2324399.0,0,16,0,0.947334207149972,0.0,0.0006883500466142069,0.0005290177225012675,0.05213677512752669
queue,300+,2,0.017782794100389226,2324383.0,1,32,0,0.9473207575468575,0.00005527856602572139,0.0017689141128230845,0.0005294252862320081,0.05214981716691038
queue,300+,3,0.03162277660168379,2324350.0,1,101,0,0.947279186046322,0.00003108586340935292,0.0031396722043446454,0.0005298328499627487,0.05219098110371518
queue,300+,4,0.056234132519034905,2324248.0,18,5848,0,0.9448884172017977,0.00031466938994858634,0.1022325884677407,0.000537168997116079,0.05457441380108607
queue,300+,5,0.1,2318382.0,294,95240,0,0.9059522237492276,0.002897522340389199,0.9386395499954671,0.0006569927339538083,0.09339078351681851
queue,300+,6,0.17782794100389226,2222848.0,308,106666,0,0.8623535012169852,0.0017803500830216833,0.6165676037519184,0.0007825223630219056,0.13686397641999276
queue,300+,7,0.31622776601683794,2115874.0,577,195961,0,0.7822517407046938,0.001970382175742057,0.6691820823927023,0.0010176866356592178,0.21673057265964674
queue,300+,8,0.5623413251903491,1919336.0,713,349696,9,0.639437406542726,0.0015093987911870333,0.7402955395272662,0.0013082802569916695,0.35925431320028217
queue,300+,9,1.0,1568918.0,877,246195,3,0.5387391992708129,0.0012772156221252883,0.35854515403550213,0.0016657158538114943,0.45959508487537537
queue,300+,10,1.7782794100389228,1321843.0,827,224045,0,0.4470888586339701,0.0008038779068640129,0.21778092580815933,0.0020027735208695053,0.5509083678451602
queue,300+,11,3.1622776601683795,1096971.0,748,207500,0,0.36221390694171296,0.0004926867812222569,0.13667447473745764,0.0023076334180392663,0.6354784596402475
queue,300+,12,5.623413251903491,888723.0,699,196839,0,0.28170399468620466,0.0003195767788127247,0.08999309522849488,0.002592522546544163,0.7157034827672509
queue,300+,13,10.0,691185.0,512,178588,1,0.20870874457816657,0.00016925458003889983,0.0590367908984122,0.002801196851710637,0.7884900585701226
queue,300+,14,17.78279410038923,512084.0,424,153574,0,0.14594418007791174,0.00010638713389415661,0.038533720992125486,0.002974005429407153,0.8510818144926808
queue,300+,15,31.622776601683793,358086.0,385,122829,11,0.09572539909397149,0.00007768631424212947,0.024784759200120833,0.003130921288634327,0.901143679617394
queue,300+,16,56.2341325190349,234861.0,333,91299,12,0.05837678071335879,0.000057611460069449695,0.015795401480122186,0.003266649963341242,0.9383565693232997
queue,300+,17,100.0,143217.0,254,62741,0,0.032699345066487,0.00004052318790379588,0.010009706032567154,0.0033701830795299145,0.9639304718539828
queue,300+,18,177.82794100389228,80222.0,223,37570,4,0.01729413005654256,0.00003571796146473181,0.006017595570538,0.003461082530412819,0.9792447874130443
queue,300+,19,316.22776601683796,42425.0,247,20362,0,0.008893075811750913,0.000042066808188652374,0.00346787185561676,0.0035617696282081285,0.9875451545600407
queue,300+,20,562.3413251903492,21816.0,211,9202,0,0.005055959813583909,0.00003929812134635788,0.0017138450835506407,0.00364778168340979,0.991296258503006
queue,300+,21,1000.0,12403.0,190,3732,29,0.003455324192735857,0.00003504284314934595,0.0006883152138597847,0.003725323949590598,0.9928193518576732
queue,300+,22,1778.2794100389228,8452.0,191,1615,12,0.0027164755671046756,0.000029056730753850095,0.0002456891108244393,0.0038034635329214704,0.9934800608999735
queue,300+,23,3162.2776601683795,6634.0,199,809,3,0.002303628620758424,0.000021679051483588938,0.00008813242537800729,0.0038849680391941925,0.993811403340047
queue,300+,24,5623.413251903491,5623.0,218,607,6,0.001965462497604385,0.000015761031500032655,0.000043885073947338633,0.003974325875373078,0.9940602116270222
queue,300+,25,10000.0,4792.0,193,491,9,0.0016846528164845105,9.211131470072256e-6,0.000023433500268422164,0.004053560185981463,0.9942617869975336
queue,300+,26,17782.794100389227,4099.0,191,402,12,0.0014405777810153398,5.995923477816222e-6,0.000012619692345979693,0.004132174573459729,0.9944272476455246
queue,300+,27,31622.776601683792,3494.0,193,464,23,0.0011688018722925608,4.004337210853464e-6,9.627007595005218e-6,0.004212011332034305,0.9946191867956728
queue,300+,28,56234.13251903491,2814.0,188,543,43,0.0008628415612286891,2.7354521764021433e-6,7.900800700991296e-6,0.004290698799175219,0.9948464596395958
queue,300+,29,100000.0,2040.0,167,468,85,0.0005885464967079292,1.91026730290224e-6,5.353323938672146e-6,0.0043628362413405215,0.9950486172619513
queue,300+,30,1000000.0,1320.0,277,582,461,0.0001245158031126,2.824945183825404e-7,5.935444393452654e-7,0.004512471284560436,0.9953630129123267
size,-0.3,0,1e-9,42853539.0,227208,2118631,0,0.9452591535088852,5301965.842307679,49438880.648807086,0.00530196584230768,0.04943888064880709
size,-0.3,1,0.01,40507700.0,18,420,0,0.9452489326494131,0.00004443600056285639,0.0010368400131333156,0.00530238587762845,0.04944868147295839
size,-0.3,2,0.017782794100389226,40507262.0,24,542,0,0.9452357248721045,0.00007612771801830361,0.0017192176319133566,0.0053029459247228095,0.04946132920317269
size,-0.3,3,0.03162277660168379,40506696.0,104,2234,0,0.9451811669509955,0.0001855115600644166,0.003984931011383718,0.005305372795465037,0.049513460253539386
size,-0.3,4,0.056234132519034905,40504358.0,3304,68276,0,0.9435108264920663,0.0033143833966149043,0.06849056924554456,0.005382472612121953,0.05110670089581166
size,-0.3,5,0.1,40432778.0,54414,1220315,2,0.9137646477335951,0.030749746565139922,0.6896088686668638,0.006652239418214428,0.07958311284819045
size,-0.3,6,0.17782794100389226,39158047.0,63633,1609877,0,0.8747127952336825,0.020879775958718615,0.5282458957002506,0.008137134357669194,0.11715007040864837
size,-0.3,7,0.31622776601683794,37484537.0,151366,4870022,8,0.7575372035454289,0.029177003589950637,0.9387355771913017,0.011669305265689885,0.23079349118888137
