user,n,B,A_n,rate_per_s,n_days
0xed83694ebdf8c6cf75a296d27f26b8ac1d0a9ed0,4229,0.6751793492472352,0.8036411463670252,0.0030979439133430784,23
0xaecd97d56fd4966838cfcd75f576ac55a7f6686f,4112,0.33692701722068236,0.38627906304907267,0.0015845217024917943,30
0x024294c53a69c1e6b39810b3fac87385752fffa1,4109,0.7482532675350264,0.8686913085956873,0.011461461625770834,18
0x8175f1f78e9da377817f136dae49b03e921550d9,4070,0.4113055137495368,0.4623379898618818,0.005390923771897745,15
0x865a8149f2f281e82a3282c36b29fd36c7caa357,4041,0.6819713527437651,0.78464439000226,0.004955361791454765,13
0x7c4ae07a0d804d8267b1c6d098b6bdfb82d4fd43,4030,0.5349354780002783,0.6303678520087286,0.0011554446512104766,17
0xe7403f78f5711e9a788f300802251ce0d60cb3be,4012,0.7758202522351566,0.9583192261919881,0.004041440036539657,25
0x43e90d126fdea02e16e197e2b52526d518975238,3836,0.5168580674039703,0.6149582955198931,0.001523417381578292,26
0xc2194708a50f648bde32317ac6c2819c6f237b0b,3808,0.21552950247741323,0.24536501425901622,0.0015123849684751459,24
0x4977da67f2f944cf767a3ed22b8a2394a1feef5b,3808,0.49286965029430024,0.5854691501877708,0.0011681435214607326,39
0x8297915808564e036e9596e939381fc9c7779fee,3760,0.5646675155340101,0.6669925225601485,0.0031856180257103014,16
0xcac34f69e47b7652f96dee5b4c75c67e7af910bc,3708,0.5990804454306369,0.6926793973650754,0.002743144707061909,18
0x141d4434186db8f287a776fee59abcf6eb4749ed,3703,0.6406529882434218,0.7081381017375059,0.0032709785877489605,14
0x2d2878267de943d65afa09b5d92299182b59e772,3702,0.48479647506132634,0.5770205308364935,0.0016824635469642373,20
0x6d6d7c05ef7f31b31b618400495b4ce4092a5089,3616,0.7444362731286165,0.8659062408848284,0.003922031853017533,21
0x7570206ce9891ba4106be650e07ffb94df7ca8ec,3545,0.5509132239803403,0.6210230325630045,0.0024836885935785656,13
0x7cee351d68e21f2bf1adf8161bd1598a80d6fc93,3532,0.6566478911900363,0.7487142045472073,0.003822301451449808,14
0x3cb96d6601635037071ab1e909bb6949470f1b70,3523,0.6619448796486053,0.7756619140684078,0.0037876280198326975,28
0x382d140708c6a5b59632a4334ea75225cc3dd315,3423,0.678951913390863,0.8405406724076363,0.0020265949535338054,21
0x01c7bf4d597cc6345f7faa4a42fd8b3866cc16a6,3412,0.6486678626139506,0.7472436490722455,0.0020233916167510207,17
0xf20c83c6cc8ecaf56a9319fb3d8584be15a9ac7b,3368,0.35811518911375995,0.412125984396007,0.0015620914403517085,23
0x84fdba26ec18c91fedd2fcbbbeb790832e0e24a8,3358,0.4280052205653046,0.4875936966061286,0.0025330799031478297,15
0x6e43d49bd44d225db498aa336ff8302128d26c56,3321,0.36420932974367937,0.4290718282050945,0.0015620902985810446,23
0xe0ede386aa5dbf5226f65ec3c746b5305f0dddf2,3271,0.6556259201645753,0.7273823116209459,0.003310593018620907,16
0x453c239071b75ab5f9a188a7022bc44449ba9c7c,3246,0.1715229790840723,0.1922350949956526,0.003227402405650618,14
0xb6fe0a4fd09971f20f4f1ae8758b2dff5b255193,3204,0.23981672469300036,0.27433582611000873,0.0014428352213267039,23
0x8538b4b9fe2e3879e061f0aae6487221a250a019,3117,0.5760207024325353,0.6859508930780966,0.0018601769528497362,27
0x3e78225904a41656a273baa393d0a38253a273d4,3078,0.6325125893599558,0.7608010359337088,0.00203500946624512,22
0x905393f6c29aa218f52dd8a4ec8933c0bf71b56e,3059,0.7042590168462519,0.7921717059345135,0.004537408050999425,14
0x9f54a98a064c769e8b1b4cf283575e8cfdbc4280,3050,0.6572382223855927,0.7679615297532126,0.0024781032505917224,18
0xf52cf9ae13ec7d69a27696d6fb9f71c7f60c2e0c,3047,0.3734436645694206,0.42726117064850744,0.0013958506923294847,25
0x935ee08239c0b637c998b1fc600c2ad72660aca7,2990,0.6482550276212055,0.7745120253099763,0.0022406613206112907,19
0x958c862353b819f55ddb8e667736bc604ea8002d,2982,0.3767372821115125,0.43912259110295115,0.001431451787051235,24
0x40e29c5201070d928847b0c677f0fa4fdfd865a0,2942,0.5743998840193894,0.6618023885107063,0.0023713994213296714,16
0xc85cd814b1912ae124e6accbc4f8b4d5b68279ff,2916,0.6556229519584114,0.7712150238697333,0.0032174603717551693,19
0x8e83de96795c55e4ac41c86b7d5c5265c20be111,2893,0.22545312608876442,0.25157707133307167,0.0012099438640800885,21
0xe33abf529df277eb3abe7daca85915e5f015d413,2871,0.38008968035356405,0.4403639694976208,0.001552924335042221,22
0x5da0437e89eef1fb67b7199875d241024ece8efa,2847,0.6597165738386278,0.7396300869491446,0.002415283946799057,15
0x2e7242aa4c8efcd016224902277f82bd05fbe240,2826,0.5739057650317839,0.6641290191989463,0.013230014724467085,13
0x8fbd19f9c029f06566c81b0d446a9508d9e8ab5a,2798,0.7297028244912176,0.8081996987540709,0.005979716701075936,10
0x83e075e43f5c84e39f001ba0601605e814230675,2789,0.5889525408408097,0.7097648376206976,0.0014218385377744562,21
0x2f4b42209304e1a3f507ad05894c42142da741e4,2780,0.245867820011682,0.29016845621667386,0.0012550081375043085,22
0x1298cabbc5b707cf6c45552efdc6ee0314a5e992,2739,0.583008926774675,0.6482326545328745,0.0033401418631465525,10
0xf8bb001a9e55d81fd6a5834f8e64865ef4e231c9,2726,0.558807113497161,0.6592310673828295,0.0017887643035817272,17
0x1c75b586b9779532f65c32487af40286a0d88d88,2720,0.45881736211280966,0.5551533662101098,0.001117542146921081,31
0xebaf64a0bb175d0c24d241de84fb8800666964da,2701,0.2248263533751057,0.2726578872999226,0.0014298396392368332,20
0x18b9c2172cda74612d5ec5c34f906673d3bc2829,2694,0.3192381458329965,0.35344756203132377,0.002440672110244349,16
0x7c7b412019186684b51bdd98d4cbc33ccf1eee7d,2684,0.7568341736508849,0.8771027372196075,0.004328848771166423,13
0x1cf4aded9685ca19c4d5e8bd9a8d0052eacd58b0,2646,0.5588115909940239,0.6645075079094873,0.0017567971542330311,21
0x3ff5fdf5981d72120f0003359ca552c49a8a16e3,2629,0.6467046680786034,0.7544050467771302,0.001917001463321136,17
0xe1c3559c662bd6ac83016b11882885adc07582a5,2621,0.5830306123452655,0.6694464946206233,0.002333401888084243,13
0x658220b850323ecaef9ea06555b2f725dda339a2,2599,0.6716039438767866,0.7782710530635039,0.015065157903442893,11
0x78fdbdab10f46c264bfa9973380124a09ee8e52d,2581,0.6028699295807641,0.7012180952214789,0.0020884770613037707,13
0xe90e8a6df39b23e2259065a5da41e81f221a4c2e,2579,0.6071991710848901,0.6931195379690824,0.001655097160701467,16
0x3bcae23e8c380dab4732e9a159c0456f12d866f3,2555,0.5958533108525241,0.7396056261512068,0.0020021808325004255,20
0x1b631ccefc3aa55ab2a3514dbde23af6d67212f3,2541,0.6500980099460341,0.7549137510655978,0.001734645389426004,19
0x4ccffbc75f38bc534cf2ab99a749266a148a4f04,2530,0.7794826825985988,0.903184402336026,0.003043320017920603,16
0xbb7797df392cced85a782528a43782d1f8d65b18,2499,0.5754261953657244,0.6911107205538856,0.002012382863312288,17
0x73ca14436b06a9c6ffa2e3a57e6514a82a1ac1cc,2494,0.6061943174306265,0.6918566005987192,0.002058908696188465,11
0x521981c71bfa4cbe07dd762388e3cec57801c69c,2483,0.6084035275116942,0.7362039969434879,0.001625666503065655,20
0xf7655547ff4eb35e1984ad9727a10937bbc2e6a1,2477,0.7837460500977597,0.946931606544522,0.003258537853478345,10
0x6195e397e225cac7a04af74cba2d7ddbba1a419a,2451,0.15473221604176984,0.18438715134359168,0.000937689596157598,27
0xdef564a9faf4e0fd51b8a94613715767bb746587,2421,0.724999672302234,0.8344703204573887,0.0024002047631093365,14
0x7a833ef6cc97e6c027d5fed9965fdad5ef84d889,2368,0.6635173208084739,0.7977757552100321,0.0019159819143958951,21
0x11e91a0ddcfdc8382c15e663748960eefdb875b3,2268,0.6188813198896173,0.6961196662392757,0.002121521971697884,10
0xed98a2d9b4bfe84ae1206e89da0ad9f3da6b7ba5,2262,0.7658467370421043,0.8567943364061599,0.004513948380313153,10
0xd94a60e9485f188a296a395a1e91234e6f7377f4,2236,0.6367887880090695,0.7296129423810683,0.0030464319066707346,13
0x34f4332b2e37a06080b300981e2aa4e1a4275df3,2227,0.32913397493117724,0.36937146871998583,0.00273128257459665,11
0xe1dd0511d6336f2efde6f1cd2d39aa43f388f849,2214,0.585462954127938,0.6839203811155647,0.0019168715498711474,10
0xde8b2bb6be7aad0a45205c425c36b64e086fac1a,2205,0.6317746537285501,0.7684012645659992,0.0016753122892643497,14
0xccdc158d50b59d60d37f12f7e27e5129c0360e63,2189,0.6490756474893725,0.7558764032539579,0.001431312153864946,21
0x29e1b9269d5f36d6e3e32ddb678bc99bb64ae415,2189,0.5544016739228844,0.664260678820073,0.008682922407464875,13
0x7a9f3a323dbeefecded2432e00cc2e53bfdf9977,2189,0.6659954484755554,0.7526761028945071,0.008188933907860897,13
0x9d6890aaa69bc450ba39170276d99349f753c812,2185,0.5816673650042596,0.7011469079537281,0.0019347222979192794,11
0x46f9e1120584ff3a8c33443268c4f035f5c623f7,2180,0.29830978646480966,0.3486006319950579,0.0015815768974379169,13
0x5eed51c23448098929d76c13fc08d1af1f08fd70,2164,0.6844109467036015,0.826658091139052,0.003602555858311321,14
0x2f91e2025c794498404dfe6b5e829c4bad5d2a12,2164,0.7158480088056239,0.8911726780808199,0.008598089296498777,13
0x956a6986a69b2feabc365f2931ceea3d38af1dce,2088,0.40209627816890087,0.4737077422746579,0.0012945036438779952,15
0xe67f141977da22e5c34d15c19b35f180a1532715,2080,0.61243692100839,0.7410384233211567,0.0018226191450936716,20
0xfeb494e0ae7b9a874229c98beaf4280559e9cd54,2067,0.5605546361108078,0.6530136263159804,0.0009591043136039853,23
0xe6781c6a6eda7821a2c17832e2e5edd8fa25c7ea,2063,0.6363200719902108,0.7863494621976868,0.0010829846580816917,20
0x1b7ca89aa121890b8572d326e363185cf4780c6a,2047,0.593890786560235,0.7068166804667821,0.029288843572489225,12
0x7bc09442df71264640d9a124eb1590f2afda7b73,2003,0.41344735299109786,0.4884190614106207,0.00264412574506162,11
0xc81d868f504f883a0bbc840e237d68ef2e0256db,1971,0.5463248515181489,0.6631914484483179,0.0017023171774100873,17
0x1d6d09763712ba519e102455c4282e1c318f19d0,1942,0.3363782031519438,0.39202187541012845,0.0018388816116558435,12
0xa29ad2c01df4ce377af83c9b0f5b285be3eef834,1932,0.4951539149204065,0.6033334829689974,0.0017614634819237659,11
0x9c52a098d3e0fd597828f474fbf1c8d2820bd176,1893,0.5726456813757229,0.6731511078876664,0.0019876170833158426,11
0xc3e4e81d859b580dd751329867403e6796eac6c7,1848,0.6022108516508731,0.7007132157851168,0.0024077226977902095,10
0x4c643d09ece75906a99382a3c2051bd60cba44f6,1842,0.6036604960259335,0.7350372061944672,0.002843179588164285,10
0x0100e22f222753f6021abeb3f7e4af4c57467cc9,1840,0.27266006573974233,0.31689122060797725,0.0014538809156022642,12
0x94cceebb564933e19b6760097ba410dd1b2c2fbc,1829,0.654711735883349,0.7631091490197676,0.0019327269860512386,12
0x94595c828c33abbb117756ecde52e401cd606388,1787,0.38476265634743906,0.47982427671138944,0.001156506668144735,17
0xb41bd4f1dd504db09fcb810c18aa355ff63b57a4,1688,0.3497289962818136,0.40129667519425094,0.0013386543734806157,10
0x1a1d5ef3256e1a7de2db2082d7a1eeb976c90111,1677,0.5584231822848431,0.6703864764548062,0.0015318557133724507,12
0xa2a4f977e039fd87dbb80c16c143f34b0eae6379,1648,0.47127433983646994,0.5285891472343618,0.0020418434880417366,11
0xecce117ca14c11b9a02b66e61b92908c89841588,1637,0.3858669604338647,0.4396585083613333,0.0013906115597805664,14
0xd708cf4c0b96a17c4acf3874235499f963df14b0,1618,0.4940011862515453,0.5971293506853086,0.001325760403744879,12
0x8e5aaf17213c9f77bc35f80d4ccbcbd43c5c5c1c,1614,0.4122411940800396,0.46995874984348807,0.001361518272432103,14
0xd71a41ec000089ae99873afb4d15cc7d54dd95bc,1585,0.5743018295336932,0.7124177787131062,0.0018506138364148897,17
0x5e8a79d92a33f44c73e1a330b64356d8c187a295,1565,0.4973672038918794,0.5801347453826802,0.0011394322421834184,18
0x4b62b6813d8940c3fb65066fadaa382e3e5301db,1545,0.10505563865918519,0.11737134538458967,0.0030664803021121026,12
0xe687b524903fea10a648326d90130ffabe0215f9,1542,0.5626560881515528,0.6728097730859175,0.002181326491938914,14
0xf44424eebee8ea4780ce03071069f4f5049deb25,1538,0.39955559744800695,0.4790426271352295,0.0013802162558528449,13
0xd809677d9c88ee8c0823143d06c9091e2d0a6163,1537,0.2523979880797794,0.2931029485595729,0.0011937866386102372,12
0xbc0a7a472bfcc6243bb28fca1d2f5e43edbe7553,1530,0.5640736539395652,0.7046205029223207,0.003658938350554205,10
0x54cf244ac1cc119b9f188618b16e9f7ac1012490,1527,0.39619605720601414,0.44253048094219494,0.002203051782229987,10
0x6c2dcdbac46fb6246f1b242adc26617b349d7950,1453,0.6749976357399492,0.8044037338635153,0.0022468196501356755,11
0x7505e9d72fc210958ca6a62cd1dcaacc6a41e0d4,1451,0.549266546368932,0.6962291831709034,0.0009827527044204336,11
0x71b117d68974aa4c5615669ae70e8e13ce7479c8,1448,0.7004795488400897,0.8332555216554569,0.0021006089016331023,15
0xa993ad31ef46873c0193448dbb2f04c0d3854731,1432,0.520195083140973,0.6206352912728978,0.001066703841076893,16
0x8f1f38234081d4af3a95a85936489d7a7c5e8553,1421,0.41965296923315787,0.48387196805098304,0.001670630566641241,12
0xb6b640dd26ce9ebec67155c1d6cf7f33da5827ed,1415,0.5187866127066371,0.6340501796409325,0.0016766822971432975,11
0xb05f958bd9f2c2f8a020b55216d2166610f9b8f7,1400,0.4236766357873656,0.494709178430609,0.002197790996192134,10
0x549de4f045f71d962fff89e8c023b52b9db89c2c,1365,0.563600490980698,0.6866642865312299,0.002057171776488162,13
0x1b032b4f150c12d9d2423341e2d0fb76fa124cfc,1294,0.4793234930151654,0.5768480926917681,0.0022395667877569162,12
0xfc134003fba27276c091ea036d3b912e1a02de1a,1289,0.5858160637125536,0.7298044712336904,0.0010448274136689358,12
0xb364676b038e845e13db108635eaac5648992ded,1282,0.6208946241929703,0.7790159047979616,0.0012890898736485335,13
0x9b30303788deb629efd67f7c1f0dbf15e9a67c01,1277,0.6144768531313887,0.7280869860495245,0.009281434378823072,12
0x0ac653267930825691c1a0d748397a22e472e352,1273,0.40872929746067244,0.49482688637240385,0.0008850820364821074,17
0x938a6fa1913b2477a2e1572ebe68ca624eedac58,1273,0.47927889897624326,0.575334768507629,0.00107766669763873,13
0x487033d8ed8c955098148e87fa66f54b046d5c41,1267,0.6934746637660685,0.8524626934999415,0.007792219390762057,10
0x59ef6e93620b40b07209cec8f4ebd230d00e7b11,1266,0.4001559558778701,0.4552541730926448,0.0013206252556768113,11
0xe1d39d2b30da977d470e0652239372b7ad4b7766,1254,0.6553481473288845,0.8184096721827511,0.001717413475076133,14
0xef96d013bdb1a5dfe553999f19b5091b9a299383,1225,0.7061143600494069,0.8286913302481453,0.002652471188270311,10
0x333c8da9459499879eacb1cdd6078d95a9c967ea,1218,0.6100044707444512,0.715670484738165,0.0012301764536519037,12
0x6ecba7527448bb56caba8ca7768d271deaea72a9,1162,0.5918040654949711,0.7167092890841184,0.001705978921990914,12
0xcfeeda636d882d4b2daba31b00fc1a0c25d11224,1116,0.6213428090234654,0.7750706902182941,0.002049328794026247,11
0x74883f76a1ed9fb1837b98270dc9ef22f903dd09,1089,0.7060950921925484,0.891987507634704,0.006255004204284354,13
0xa6af8fee43c7bef4e550e3d3336606fb80873d18,1042,0.47071526218759363,0.5695129938904555,0.0011285641350030078,12
0xd0f0e27184ad751fdf7dce2a639a90aa2cff4a09,1036,0.3583106084112603,0.40873170535429093,0.0012025007347791022,10
0x71fb406e3e70058fb716a9f79f034f0a88685234,958,0.6126362833389429,0.761917339920635,0.0024620907981069908,10
0x7806eeb0cdfb52dbe14ed12359526eea55612cf3,917,0.6313898359237902,0.8069377226222912,0.0014411219286539695,11
0xbd551ef64b688f998581694d1fc81a0f5d4bd234,886,0.42700061921820387,0.5081124762081448,0.0012793622713488614,10
0x3bb32e260511874126a59785abf23df96a139c6b,871,0.4952017379816711,0.6200602855079257,0.0012087866640300047,10
0xe7436afad54fec84a67be7866ad21f4fb0d3efc6,842,0.6095126126116208,0.764708409342375,0.0012702435180741486,10
0x7f61c154ad14e817162a018122819ff8eddf28d6,841,0.546700912582402,0.665864967089735,0.0014248608161922405,10
0x459133d2d27349f82a566789f8b80ba4e9532f72,837,0.4463626412312412,0.5416286705433362,0.0013236841535365087,11
0x7c4b744bd53a4182a3e9b6a1b1ee0bb96fe98e2e,827,0.48915775530971595,0.5987857789418154,0.0009999431808000192,12
0x3b2e0b95acd47d987c1abdf42967fd82d469bdbb,731,0.5283392686025838,0.6629567229286113,0.0020246396181853093,10
