x,day_type,k,n,beta_ols,se_ols,t_ols,se_hac,t_hac,beta_gls,se_gls,t_gls,beta_nonoverlap,se_nonoverlap,t_nonoverlap,n_nonoverlap,r2,r2_nonoverlap,rho,dw,beta_placebo
OBI,立会日,500,14928756,0.46568904061329813,0.00910080425159114,51.17009747043832,0.055449055769108184,8.398502628294406,-0.06750657901118307,0.0014195794795155044,-47.553927050440834,0.44844411843093557,0.20249635303889665,2.2145787403133914,29895,0.00017536089842877615,0.0001640368815873946,0.99003461187617,0.019910809001501807,-0.14304232019666777
OBI,閉場日,1,1553818,0.027893892370654927,0.0008540370800851475,32.661219308971816,0.0008547017617687904,32.635819438266985,0.027080592119240667,0.0007841833664230433,34.533494688577086,0.027893892370654927,0.0008540370800851475,32.661219308971816,1553818,0.0006860679643845344,0.0006860679643845344,-0.12136337603587749,2.242700979659747,0.00027857095903547073
OBI,閉場日,2,1553787,0.05400552775917115,0.0011319174959566404,47.71154077226129,0.0013295459027062634,40.61952855425601,0.042984720220415495,0.001277541384539573,33.64644053069735,0.05380564853277359,0.0016025298663044465,33.57544197092153,776902,0.0014629185813938184,0.0014489341037436153,0.43098543394865,1.1379509013143656,-0.00024107661670839673
OBI,閉場日,3,1553756,0.08336972992716894,0.0013540112984564954,61.57240343725804,0.0017979177550769966,46.37015775151439,0.05448991164098883,0.0013891683789783189,39.22484305398898,0.08328839080512061,0.002361054751241517,35.275925203058065,517928,0.0024340615991737297,0.0023968834138963753,0.6080513210726948,0.7838286860785644,-0.003810678875554574
OBI,閉場日,5,1553694,0.12544539042079964,0.0017415572515469188,72.0305865967795,0.0027318544245071566,45.91950042998018,0.04915614199843222,0.0014349999620656335,34.25515212395799,0.12073787987412175,0.0038884633144770026,31.050281334687345,310751,0.0033282895772409216,0.0030929720605056433,0.762883889935767,0.47415758094793153,0.0020047449669970746
OBI,閉場日,10,1553539,0.1971877130862131,0.002561745326566413,76.97397201872128,0.005070903690033851,38.88610889490129,0.039766527147966226,0.0014332003707397646,27.746662615946875,0.18325376978043575,0.008099423273656108,22.6255331507961,155369,0.0037993823493836253,0.003284053851527078,0.8892769764901053,0.22138417845098776,0.0029576808551690357
OBI,閉場日,20,1553229,0.29066959688847366,0.003802865584408713,76.43435994166707,0.009648325937203266,30.126428022883445,0.035057304004859895,0.0014256803780442653,24.58987620559888,0.26827526681131453,0.016956271995556008,15.821594916714332,77678,0.00374724312240268,0.003212301780747248,0.9486763850744473,0.1026018236800165,-0.00532614311579549
OBI,閉場日,30,1552919,0.3474467629792571,0.004746471464056192,73.20106432965669,0.013883165777550567,25.026479446142417,0.0357936275841348,0.0014262788553431923,25.09581310137428,0.3272998017439217,0.025928538855379844,12.623148707664686,51778,0.0034386706184103507,0.0030681203084719933,0.9664478325227005,0.06705492849082303,-0.02161359974520331
OBI,閉場日,50,1552299,0.4215912016943908,0.0061803087113023476,68.21523347586157,0.021496806376331418,19.611806252233563,0.03598694349552271,0.0014211527172206322,25.32236195269912,0.4230075830603128,0.04358900381590276,9.704456308450553,31061,0.002988738962403223,0.0030230134742932754,0.9799068893165336,0.04014091453260474,0.054147484378593395
OBI,閉場日,100,1550749,0.5369979268519172,0.008781908453383697,61.148203685158,0.038496572000568344,13.94924012569195,0.035839502572512935,0.0014172970050785492,25.287220987619772,0.6115013044420698,0.08692892881641713,7.034497177958825,15523,0.0024053626514595854,0.0031780739807614248,0.9897352757452481,0.020495766908468542,0.014440311706522069
OBI,閉場日,300,1544549,0.8047335001514373,0.01521289925437766,52.8981022417451,0.09516790562807916,8.455933697820097,0.03687478544597559,0.0014187200919941886,25.991586116288424,0.6964520921367323,0.2611441881060467,2.666925491192297,5165,0.0018083936306541818,0.0013756937759402158,0.9962002075981813,0.0075611339546823465,-0.0675910653173221
OBI,閉場日,500,1538349,0.8285257870898385,0.01976482744140672,41.919201649800485,0.14375123663402256,5.763608066893984,0.034939625707851835,0.0014195126434182268,24.613817897187744,0.7785732078197772,0.4462197971478396,1.7448199582275006,3091,0.0011409743865027687,0.0009845902244778018,0.9977031328856486,0.004540224565791717,0.138794066384182
