dt,side,n,sum_A,nq_0.1,A_0.1,spr_0.1,B_0.1,nB_0.1,nq_0.5,A_0.5,spr_0.5,B_0.5,nB_0.5,nq_1,A_1,spr_1,B_1,nB_1,nq_2,A_2,spr_2,B_2,nB_2,nq_5,A_5,spr_5,B_5,nB_5,nq_10,A_10,spr_10,B_10,nB_10,nq_30,A_30,spr_30,B_30,nB_30,nq_60,A_60,spr_60,B_60,nB_60,sum_B_1,n_B_1,sum_rest_1,sum_tot_1,sum_B_10,n_B_10,sum_rest_10,sum_tot_10
2026-05-17,1,3804,-5065.291642935614,217,-16.19396868594647,2545.8378389223053,-1872.8582863974716,217,460,-3.5866701752673293,5022.419348487722,-6462.943336168591,460,696,34.81863480775841,8005.685317249843,-10724.19005846677,695,1261,-147.42492419248134,13810.261277098383,-20353.53465145616,1259,2428,-1018.8015338790508,27072.020000837136,-38607.919331528916,2426,3804,-5065.291642935614,44361.29941518148,-58953.203168885986,3802,3804,-5065.291642935614,44361.29941518148,-58953.203168885986,3802,3804,-5065.291642935614,44361.29941518148,-58953.203168885986,3802,-56374.99214887018,3804,-58798.39086214548,-63863.682505081095,-58953.203168885986,3802,-58798.39086214548,-63863.682505081095
2026-05-17,-1,2669,3703.8697443319843,92,0.0,1863.4183740970798,905.1005674857645,92,248,31.605794102542827,2921.4066724575864,4346.4180404551435,248,461,-78.52815935757506,4281.543433650426,7441.232403699185,461,859,67.71183666963061,7759.265050877449,14222.819460570738,859,1715,1244.289259984203,16488.722280322156,27921.929832362872,1715,2669,3703.8697443319843,28250.46478374983,43056.637280680225,2669,2669,3703.8697443319843,28250.46478374983,43056.637280680225,2669,2669,3703.8697443319843,28250.46478374983,43056.637280680225,2669,41056.56959111575,2669,41318.32492240235,45022.194666734285,43056.637280680225,2669,41318.32492240235,45022.194666734285
2026-05-18,1,4435,-5569.726621213825,272,2.78737876706967,3812.943949865309,-1546.1473205772522,272,522,8.151886485769616,6234.6445838251275,-4789.741933615915,522,834,77.31456338373533,9143.45128183031,-9231.87951513782,834,1379,-139.50946080588614,13736.904977289862,-16844.507255502787,1379,2722,-1484.3729843085848,24883.841193819084,-35242.630408323384,2722,4435,-5569.726621213825,39994.679890909814,-57644.71438663873,4435,4435,-5569.726621213825,39994.679890909814,-57644.71438663873,4435,4435,-5569.726621213825,39994.679890909814,-57644.71438663873,4435,-41912.90527886599,4435,-52307.84861615181,-57877.575237365716,-57644.71438663873,4435,-52307.84861615181,-57877.575237365716
2026-05-18,-1,5206,6338.584818672858,233,-0.2695962795871139,2763.196850775983,1520.2787429878383,233,513,-18.423377478541283,5569.089389770742,5793.360225462393,513,829,-85.78210392606753,8543.551302067803,9295.07570634121,829,1514,183.40561264171822,15100.978872677308,16171.242974850622,1514,3154,2071.56517423664,30726.20635732499,32651.723714698408,3154,5206,6338.584818672858,50706.0483129411,52930.57949949156,5206,5206,6338.584818672858,50706.0483129411,52930.57949949156,5206,5206,6338.584818672858,50706.0483129411,52930.57949949156,5206,45589.91167585369,5206,49841.698204822285,56180.28302349513,52930.57949949156,5206,49841.698204822285,56180.28302349513
2026-05-19,1,5946,-17244.5617681998,232,-0.2718388539437189,2687.2292851765465,-2290.456616433405,232,653,30.62698485658495,5705.477164331058,-9647.737896525849,653,1135,-123.77422690781773,8959.3003653493,-18298.03521833728,1135,1966,-640.2797002818431,14741.421848681612,-31773.30528649033,1966,3782,-6028.047337320792,28410.600464536674,-58302.178450637904,3782,5946,-17244.5617681998,46758.837302315136,-88279.92246304816,5946,5946,-17244.5617681998,46758.837302315136,-88279.92246304816,5946,5946,-17244.5617681998,46758.837302315136,-88279.92246304816,5946,-72668.92097844249,5946,-83530.12590538517,-100774.68767358505,-88279.92246304816,5946,-83530.12590538517,-100774.68767358505
2026-05-19,-1,6798,17888.01750350626,205,0.0,2222.2439368849423,2818.2322063613765,205,707,49.97956409332212,5886.202063108962,11948.215136361938,707,1274,323.306539082174,9688.768964537696,22089.012269437877,1274,2268,1361.4992278798675,16792.745905519823,37711.13213127318,2268,4334,6354.024380472076,32929.25173721202,66832.43360068675,4334,6798,17888.01750350626,53693.89900983064,98957.12000069054,6798,6798,17888.01750350626,53693.89900983064,98957.12000069054,6798,6798,17888.01750350626,53693.89900983064,98957.12000069054,6798,91758.52839375056,6798,94182.61234863958,112070.62985214587,98957.12000069054,6798,94182.61234863958,112070.62985214587
2026-05-20,1,6539,-9965.635994439488,563,0.0,4959.494615445744,-1835.8306644008685,563,897,-6.279067727996194,7398.735677477648,-6079.479140419537,897,1218,-68.89407880826276,9845.46203881408,-10039.985163217127,1218,2073,-762.0410040984564,16199.42634577009,-17637.01509366338,2073,4098,-3909.875662195536,31185.608324550733,-34781.74779337383,4098,6539,-9965.635994439488,49771.222252302294,-54113.71158215769,6539,6539,-9965.635994439488,49771.222252302294,-54113.71158215769,6539,6539,-9965.635994439488,49771.222252302294,-54113.71158215769,6539,-40470.17081875148,6539,-47198.306640595445,-57163.94263503494,-54113.71158215769,6539,-47198.306640595445,-57163.94263503494
2026-05-20,-1,6670,9160.13561071362,678,0.26864749420658957,5416.473191455133,2054.418731208269,678,996,13.683414996329361,7909.984923671802,6123.039271662572,996,1378,149.9274990093903,11007.837031953037,10317.174434599674,1378,2239,515.058215204395,17408.20405810397,17821.162242823557,2239,4166,3113.184722005436,31325.88659508346,34598.31571020123,4166,6670,9160.13561071362,49770.44028255017,54525.18327307913,6670,6670,9160.13561071362,49770.44028255017,54525.18327307913,6670,6670,9160.13561071362,49770.44028255017,54525.18327307913,6670,39942.69801094616,6670,46703.28208519939,55863.41769591298,54525.18327307913,6670,46703.28208519939,55863.41769591298
2026-05-21,1,3847,-9128.567100852933,91,0.0,805.7391615243835,-1551.5594725040673,91,355,-140.28605966714247,2828.432578533052,-6912.422486745212,355,683,-166.66566466473392,5474.619377972632,-12786.553085201056,683,1225,-897.3079968988582,10004.772057036973,-20854.86654260467,1225,2391,-5223.8164878996695,20229.86998468776,-31255.90882234312,2391,3847,-9128.567100852933,33068.10394148306,-42253.7573609955,3847,3847,-9128.567100852933,33068.10394148306,-42253.7573609955,3847,3847,-9128.567100852933,33068.10394148306,-42253.7573609955,3847,-38629.07228065281,3847,-40325.60693282645,-49454.1740336793,-42253.7573609955,3847,-40325.60693282645,-49454.1740336793
2026-05-21,-1,4999,14381.759767287964,193,0.0,2206.1976010569074,2152.248549347717,193,517,82.57460217961706,4600.714646304551,7440.524960423438,517,885,269.43447853836324,7657.283275356875,13664.796550172803,885,1576,1138.4183091138966,13605.44796122051,22542.623323043685,1576,3076,5226.041488950048,26927.045527682243,38394.5379841844,3076,4999,14381.759767287964,45566.44216603226,55243.97224216857,4999,4999,14381.759767287964,45566.44216603226,55243.97224216857,4999,4999,14381.759767287964,45566.44216603226,55243.97224216857,4999,59084.971080796706,4999,52159.67245085657,66541.43221814459,55243.97224216857,4999,52159.67245085657,66541.43221814459
2026-05-22,1,3454,-5953.966522722678,77,0.2654667569415096,671.9262249595788,-1016.7638895276336,76,315,-69.64665493376428,2761.123303128244,-4073.1318691180218,314,570,-52.149476235079916,4749.9057140989535,-6892.685231366568,569,1021,-511.8762568431971,8513.357367204264,-12151.594455336923,1019,2146,-3487.2562653862933,18036.09487698687,-22570.54354430202,2141,3454,-5953.966522722678,29235.811590609723,-34684.35073591176,3444,3454,-5953.966522722678,29235.811590609723,-34684.35073591176,3444,3454,-5953.966522722678,29235.811590609723,-34684.35073591176,3444,-32084.639891427807,3454,-32725.901161592436,-38679.86768431514,-34684.35073591176,3444,-32725.901161592436,-38679.86768431514
2026-05-22,-1,3183,7448.19568404778,131,-0.26148234341888554,1390.5853480075457,697.3268052604569,131,341,0.4460040366875475,3031.0409033438864,3650.5344938682683,340,558,82.67662084104326,4636.0541283841385,6774.792330213364,557,957,514.5698376897578,8089.5405130606905,10987.446239943227,955,1920,3330.8640412689765,16744.4367364905,17390.215861743767,1915,3183,7448.19568404778,29288.15167245259,24012.142286180053,3173,3183,7448.19568404778,29288.15167245259,24012.142286180053,3173,3183,7448.19568404778,29288.15167245259,24012.142286180053,3173,22576.869034562093,3183,24982.71547197777,32430.911156025555,24012.142286180053,3173,24982.71547197777,32430.911156025555
2026-05-23,1,2735,-1714.3361970278252,57,0.0,804.7012742985653,-645.5738739382659,57,266,14.434249326831786,2901.065993061645,-3216.3353006185175,266,454,29.989841543840324,4877.079825277026,-5447.264559458668,454,804,92.73189103979058,8712.331970409508,-9159.910864498503,804,1642,-240.67784142308727,17904.121650115645,-17662.175244684462,1642,2735,-1714.3361970278252,30020.117002924995,-29027.97293416949,2735,2735,-1714.3361970278252,30020.117002924995,-29027.97293416949,2735,2735,-1714.3361970278252,30020.117002924995,-29027.97293416949,2735,-23476.245454775977,2735,-26739.93478568699,-28454.270982714814,-29027.97293416949,2735,-26739.93478568699,-28454.270982714814
2026-05-23,-1,2877,1956.685099946106,65,0.0,813.1992440234884,697.4005758388453,65,272,83.2102615339811,3192.9554652724346,3258.1886215956256,272,480,117.21718512915601,5264.686110801549,5526.338897932946,480,849,174.82320391213125,9316.415162152029,9292.035213600495,849,1714,541.2185097425719,18989.541041112694,17954.827174080136,1714,2877,1956.685099946106,32112.29053038743,28990.40551868025,2877,2877,1956.685099946106,32112.29053038743,28990.40551868025,2877,2877,1956.685099946106,32112.29053038743,28990.40551868025,2877,27668.82074496463,2877,25779.540773442946,27736.225873389092,28990.40551868025,2877,25779.540773442946,27736.225873389092
2026-05-24,1,1720,-386.347419741527,33,-0.25024085683774633,401.96794554417625,-695.1301222672473,33,156,21.550782754998224,2367.5119863958553,-2478.0273483010687,156,286,-20.82846941256495,4266.7382143045525,-3970.409194497622,286,505,42.993268547451905,7546.344922233737,-6780.687036934857,505,1028,37.956973793758465,14736.606750271709,-13450.476074520631,1028,1720,-386.347419741527,23979.793913552217,-22236.622978588726,1720,1720,-386.347419741527,23979.793913552217,-22236.622978588726,1720,1720,-386.347419741527,23979.793913552217,-22236.622978588726,1720,-16129.63549765125,1720,-20172.11537536486,-20558.462795106414,-22236.622978588726,1720,-20172.11537536486,-20558.462795106414
2026-05-24,-1,2391,1680.0504300778184,93,-0.25533979344390234,1187.9593741925728,367.5122233309563,93,224,68.83761922689811,2818.0535411171186,1940.5688269104853,224,345,107.03151227656417,4118.76638977455,3666.644763132219,345,625,237.99484365651156,7461.710230400293,6213.227408924122,625,1348,550.0180800351519,16387.763970694876,12389.749622893678,1348,2391,1680.0504300778184,29284.362523402335,20083.087053935342,2391,2391,1680.0504300778184,29284.362523402335,20083.087053935342,2391,2391,1680.0504300778184,29284.362523402335,20083.087053935342,2391,18145.449172593253,2391,19463.17176162634,21143.22219170414,20083.087053935342,2391,19463.17176162634,21143.22219170414
2026-05-25,1,3200,-2793.903027333993,155,0.0,1848.1759457549697,-560.5686586371507,155,362,-43.426125759153685,4396.932600525404,-8283.592139490991,362,551,211.25981609357137,6620.317232444591,-11948.733632833158,551,972,394.9547955898986,11623.518687721698,-17233.432001021567,972,1923,-1040.833111655828,22531.27072643894,-28838.372060493275,1923,3200,-2793.903027333993,36230.99703649283,-41662.27615995548,3200,3200,-2793.903027333993,36230.99703649283,-41662.27615995548,3200,3200,-2793.903027333993,36230.99703649283,-41662.27615995548,3200,-19372.309358362232,3200,-37961.00940170144,-40754.91242903544,-41662.27615995548,3200,-37961.00940170144,-40754.91242903544
