dt,n_bbo,n_seg,n_stale,n_carry,repl_bid,life_bid_ms_p50,life_bid_ms_mean,life_bid_ms_p90,size_turn_bid,order_turn_bid,touch_dwell_bid_ms_p50,touch_dwell_bid_ms_mean,own_bid_ms_p50,own_bid_ms_mean,own_bid_ms_p90,wallet_turn_bid,n_wallet_bid,touch_cover_bid,repl_ask,life_ask_ms_p50,life_ask_ms_mean,life_ask_ms_p90,size_turn_ask,order_turn_ask,touch_dwell_ask_ms_p50,touch_dwell_ask_ms_mean,own_ask_ms_p50,own_ask_ms_mean,own_ask_ms_p90,wallet_turn_ask,n_wallet_ask,touch_cover_ask
2026-07-03,309395,2683757,291,3172,0.8720737781226421,400.182687,1146.6767529695944,2596.9260165000005,0.13165055874962123,2.6620547738063336,354.978618,989.4636358966874,401.994327,1189.207561952625,2648.8628812000024,1.907562286404595,409,0.9999809294794626,0.9330114191941608,400.588476,1071.7849476232493,2407.8272612000014,0.17607647862700804,2.9295438189732597,346.109128,896.6566831748474,403.085912,1085.2197194519138,2402.5016175000005,2.1258151064778383,400,0.9999920497603798
2026-07-04,107358,706374,1434,2054,0.20556100691957493,1411.734608,4864.461951459209,13177.707798,0.05951820356487582,0.8650923862152516,802.092933,3419.368471616039,777.767332,4096.824021815415,10416.902397599999,0.5834066753255166,179,1.0,0.23704332329464495,1097.450386,4218.638121087256,11317.663375300011,0.05445715846197859,0.9639723232712161,728.680482,2864.8423416960677,713.818953,3331.90964884597,8546.697105899995,0.6936526545433629,166,0.9999969153792161
2026-07-05,153044,1110490,1110,1241,0.3535434942060498,880.075426,2828.4137028364485,7661.5589690000015,0.07920020949198865,1.4002387196047896,606.0201215,1932.8606287863367,602.5323125,2326.648709270586,6013.721797100004,0.9892412247034333,245,0.9999846152401142,0.37806908394685446,804.5324375,2644.9382654914893,7019.2146525,0.10346586237701712,1.445134785015163,590.352422,1938.2112032856983,548.424649,2270.65235341962,5631.962542,1.0031996301906492,186,0.9995310094719179
2026-07-06,496652,5821182,432,2090,1.6281387079134184,333.152568,614.1982836840571,1425.491765,0.424864924983746,5.03820104751307,280.718075,487.19360511937055,333.021325,578.2745655958848,1247.121793,3.808708695399083,526,0.9991682971530833,1.6737521936203998,334.889482,597.455877162634,1371.2118636000005,0.4545530118645433,4.928895348701414,275.506213,467.7676435529169,330.9054375,553.5766833282283,1186.1938140000022,3.7665790105542687,399,0.9999760915297535
2026-07-07,535064,8133745,85,3404,2.8254187709584087,205.692229,353.9298352083895,696.2051466,0.22260439014447647,4.489419882245792,202.4432325,322.0713237538852,254.630233,383.25171310430267,768.4860694000004,3.5636978080643793,733,0.9993093991716412,2.802305233135645,203.815068,356.84906418315035,731.1067199000003,0.22467127268557086,4.423377895857866,201.8040865,321.4275626473607,220.444813,384.3359761375632,798.152043,3.4774589646405376,449,0.9999423724642207
2026-07-08,551168,9647553,282,3713,3.112689206593417,201.822376,321.26441648108846,621.7882045,0.25232484316218345,4.857964154634497,200.379045,290.4043747899201,204.766263,349.87645047415106,708.804569,3.8102158495538307,610,0.9997411708061068,3.0667167540357765,201.862857,326.08163068337086,666.3666212,0.2360047466371169,4.703125415884217,200.364612,294.5537918475273,204.718084,355.3394546778759,734.8639844,3.685192075000046,533,0.9999641626182221
2026-07-09,561159,8956040,755,3475,2.2335839193378635,250.703279,447.70863969418906,933.9026749,0.4776197260693612,5.619775891319568,204.012475,403.29786904013207,267.5063655,484.5919096115042,1011.9204224000001,4.207421592580099,526,0.999976806895671,2.2443825668562316,226.301235,445.55454041958586,935.8046684,0.5105230300756199,5.812832097757277,203.610696,396.79956394687065,267.362728,479.1882573920786,1011.5520426000005,4.307364059162211,526,0.9999383421439514
2026-07-10,471173,8181123,1057,2694,2.349911523347847,208.9116845,425.5458405931014,830.2529055,0.23749044871367847,3.8455675610132025,202.825242,379.3599091704706,264.07914,449.9908303000745,893.8049239000002,3.1068255195026677,451,0.9999917850776958,2.3538468511052084,208.8512005,424.83438643753135,822.4604365,0.24955166186179928,3.8670961187446493,202.893532,379.6870659837177,264.132427,450.60578382620275,898.320725,3.1160388162522543,351,1.0
2026-07-11,148398,1390117,561,2066,0.624087897917389,405.2031015,1602.3086780416713,3766.6739498,0.068665037720206,1.0098300292167108,467.736898,1485.846704235613,537.799099,1898.2970849184712,4799.000911,0.7595050527482238,166,0.999986573692838,0.6079072840324737,405.931542,1644.9563730363834,3915.9983397000015,0.06141182743332402,0.989436437181503,470.010501,1521.3419728270849,540.914905,1914.7642651119377,4857.591941,0.7482897345404393,133,0.9999930050669483
2026-07-12,175919,1622996,1034,962,0.7849591676212487,401.308452,1273.9328318628006,2218.103847,0.0947977512677002,1.259221728111492,402.233982,1260.606794123479,404.235502,1552.3452889432438,3161.4463506999978,0.9949606293924067,169,0.9999022394121386,0.7645655071472198,401.525181,1307.9324016737867,2355.4430066000004,0.08497183804795154,1.2521614937816634,401.8561605,1231.6567197464828,403.7566625,1503.8548672580814,3029.0838887000004,0.9917893110213035,139,0.9999888168846686
2026-07-13,570960,9290756,205,2189,3.0789909784389984,202.167188,324.78050372910815,603.0036442,0.26883192179560206,5.073777223826569,200.542191,293.58929785809573,205.061873,354.13365387040716,706.3190514000044,4.05759353391518,447,0.9987185547024611,3.1104494088039174,201.9135295,321.49695062378044,603.1921937,0.3226726758182382,5.012966851075544,200.209084,293.22534243013587,204.1310715,352.87259852603876,689.1147469000002,4.000012337791018,371,0.9999576069505259
2026-07-14,577177,8678006,18,2400,3.1991403369302045,201.290549,312.58397403083876,533.3621622000001,0.21428886218649684,5.076309613266375,199.684217,295.65780622208564,202.8520015,355.3243365243667,665.4186112000001,4.05885324041183,370,0.99999203121369,3.216987605972177,201.340466,310.8498143242921,519.1686983999999,0.2458977245097692,5.10479348428602,199.628859,293.85003090237456,202.8586965,354.1739180000626,656.7709444000004,4.0695014164939405,428,0.9999696662300649
2026-07-15,538623,7770167,573,3393,2.8521180483959303,211.695717,350.6166235168329,603.5898503,0.23329399999851494,4.763896635047668,202.14356,332.25700598839404,260.551831,403.721916304563,747.5194562,3.7877352687666024,590,0.9998043562674246,2.79407383151308,206.7688875,357.89886665009027,606.2544159000001,0.24942424729761747,4.708352428303741,201.85557,332.55390295021385,252.3057785,403.8534199815931,766.7661243000017,3.728741973960643,347,0.9999054464795888
2026-07-16,617887,9963237,214,4574,3.4351734138922465,201.903444,291.105138003312,487.56601340000026,0.3472754489516229,5.5070437015877065,200.268704,265.75050040613945,204.8418285,325.50246378526504,608.098934,4.232189942397991,653,0.9996668420370632,3.4495484615005663,201.573256,289.89301387144343,485.7038251000001,0.3539577453910106,5.527553028771235,199.732589,262.91461571557795,203.751881,324.2105301422225,607.2271236,4.197270845268923,374,0.9999728961921569
2026-07-17,674641,12636096,932,3981,3.627560654528546,199.424294,275.6673410137547,471.2053574,0.302463816705316,6.159338012679112,194.005424,252.49150492577462,201.97126,313.5018078466315,603.886545,4.552127449155066,697,0.9998385591527961,3.6517853647405247,199.3374395,273.8386570184019,474.44342520000015,0.34677842461437186,6.172347364938196,194.798572,250.94567489700853,202.037738,313.5275193665423,604.566377,4.50177986701359,530,0.9999609396903185
2026-07-18,186168,996412,918,3799,0.8922087204157964,401.102437,1120.7994326462826,1545.9303324000018,0.0654881162160013,1.345917329505634,380.3708,1118.458095934816,401.9888455,1354.282517978668,2289.2670763000024,1.1014239453624266,157,0.9999780948783177,0.8363400608220044,401.507144,1195.6858780830623,1823.6275570000014,0.05727822842559232,1.3344010012902159,387.645035,1102.8118230592067,401.915142,1317.0784003600945,2489.8092575000023,1.1024424748930364,155,1.0
2026-07-19,247763,1983459,2134,2158,1.2475037995414968,338.6316305,801.6007649576189,1015.2588061,0.13123428481429628,1.9859666968374419,334.939605,741.162689697716,341.440482,946.7475002094843,1545.0194417999999,1.5246921437782974,186,0.9999402038199381,1.1637535444620577,338.883337,859.2799217316134,1221.7512123999995,0.13644563945332083,1.8550403721471964,335.448496,812.484479088161,348.250745,1004.3165392478071,1685.004029,1.4765207007654968,207,0.9998153682200022
2026-07-20,609211,10431885,1006,1951,3.332967992721121,200.777741,300.0318423662894,535.0320832000001,0.46409321147390403,6.031062342173783,198.693131,265.08705432697286,203.742773,344.2607190825637,664.5193801,4.110469166042581,374,0.9999763995555653,3.2365442360976084,201.347761,308.9704175197148,537.5048671000003,0.44174738147874565,5.80708052268294,199.348844,270.9445138132844,206.231881,355.3881916328447,672.4370583,3.9783856333829326,350,0.9997423857193496
2026-07-21,566815,8587667,190,2907,2.7690535903142903,213.879043,361.1327074770592,669.8233213999999,0.2749626984816908,5.388743610984759,201.82879,316.8356933345433,268.4471155,410.7015128550907,805.0223903000001,3.7343785932258253,426,0.999956925836922,2.718671597392201,220.3369045,367.8251333187054,672.4034282,0.25526057652781065,5.274669427148298,201.9494,323.21822125391293,268.0,416.2438230320238,805.9816414,3.708904031677119,585,0.9991241790188344
2026-07-22,602987,9603964,151,3459,2.9944367547076682,203.522309,333.95262011390355,607.237135,0.175075900706472,5.572912321688734,201.161336,296.5244215965724,265.6300595,378.92252034220525,741.3604985000004,3.9737551546940626,490,0.9999453413799889,3.059969247122817,202.253321,326.80066995453154,604.886715,0.29376295567640565,5.896350241247428,200.663059,291.92425664696805,245.059121,376.8748271667835,739.6829102,4.094496052058038,467,0.9999261053852099
2026-07-23,640349,12126972,980,3622,3.334978893955092,200.144147,299.8519726204497,547.194211,0.3979582476247436,6.199099383990294,198.4192695,270.8007335098469,204.346235,354.3545014961368,702.6920146000001,4.231834407522381,406,0.9999505524375812,3.318798272336686,200.231399,301.3128338965384,545.8365502000003,0.38070496872578763,6.264990856718183,198.41159,266.32328141263605,204.143423,349.10231308814855,684.277806,4.246846042886525,487,0.9999275679630102
2026-07-24,582626,11051850,1014,2983,3.004322742855927,201.1514525,332.8524373461402,605.8544726,0.2642236859504604,5.547290457057178,199.555364,292.6190322131237,210.7883465,386.0820796102707,742.3674891000003,3.825400665833056,522,0.9996703720488161,3.0052718187032386,201.086882,332.74732173216483,605.275618,0.3082059203484173,5.418123549057224,199.315128,294.22134765006143,209.230146,384.7184249904527,739.0993782999999,3.783548735785759,401,0.9999436700680758
2026-07-25,154136,1213336,386,2531,0.6491982520392101,402.605112,1540.3615103073357,3034.867049,0.038523088217073106,1.0367469892458132,401.241553,1483.8334563057247,404.351129,1768.5687440210684,3933.5073384000084,0.8675771441029685,164,1.0,0.6342769484680368,402.3512295,1576.5695919453954,3284.250930400002,0.04811925458688188,1.0595861916864067,401.8025235,1593.5110890470207,405.0750875,1869.5130103670451,4637.353886100002,0.895301366021479,192,1.0
2026-07-26,181908,1801255,1478,1659,0.8550039822798677,374.262892,1169.585195771253,2159.9541651000077,0.057255089351804136,1.4522752826584995,336.636037,1067.5294747285457,400.390879,1337.4870390815256,2749.829369,1.1449821847387127,188,1.0,0.7689156183503998,373.428594,1300.5132472644539,2564.2382758,0.06625269127130771,1.3337793603796755,337.263413,1240.6082612052187,401.551379,1514.270081600572,3461.8419459000056,1.0767179779013907,191,0.9994863565481671
2026-07-27,606273,12094019,347,2099,3.161029929195247,200.14531,316.35258836495285,589.6694867999984,0.2756012218762222,5.730610964120721,197.209552,285.6849874273887,202.208592,353.06696239164813,673.6469262000004,4.308464626757267,536,0.9993383460199893,3.1588887177622045,199.824775,316.5670238324863,599.1004674,0.2972018886967083,5.837058107632572,196.116071,280.1882727181293,202.1089275,352.35967143868123,671.2292986000002,4.247515332668606,402,0.999784731068247
2026-07-28,715775,15769913,68,2911,3.8708580789972,194.2274475,258.3406520187028,474.7561085000009,0.36585842211971903,6.789782894758076,150.126144,234.57686197604994,199.5661565,278.24137003560213,540.6981593,5.36764110413183,718,0.9988007244406569,3.8838557695465745,194.270564,257.47532331177473,471.32839,0.39531402705260327,6.806877809220611,154.1854325,237.0995930134923,199.9230295,284.5571496518508,559.2677175000001,5.295997556045786,442,0.9998759356877913
2026-07-29,802998,19998687,389,5299,4.20192693540942,138.59208,237.9853959641176,467.51657819999997,0.2520119131052911,7.718933970154122,138.833627,229.47467758049976,196.134571,272.9685543327439,545.6342523000002,5.896998654691416,1069,0.9995497408304377,4.2207001087517355,138.136941,236.92686806003525,467.64500780000003,0.42706263781207726,7.783390075174685,138.813079,230.41895868597766,196.913778,276.30504922861155,569.1506235999997,5.901778753699046,615,0.9997681045953981
2026-07-30,689945,14397579,457,7293,3.1664936897959586,198.1365235,315.80557007414853,653.143598,0.36601996700703815,6.336656361808287,198.22693,287.84489089748615,202.1938575,349.1926508571069,712.3605778000002,4.830325041575545,607,0.9998502647377515,3.165868689670773,197.917869,315.86791561611074,662.8371249999999,0.2689734156126244,6.458855460358521,198.409677,288.31302095506095,202.142447,346.3870197861641,703.585309,4.984676924343675,743,0.9998806699570592
2026-07-31,660334,14617243,1749,5401,3.205413798938271,191.0,311.9710751519621,604.4241615000001,0.2819112503237779,5.974662706186954,195.955767,307.85485567373433,202.08236,378.87457646689194,742.6121876,4.527554541497273,698,0.9999057967428787,3.2000201878691876,192.393429,312.49689825912003,605.3979893000001,0.20220529007464644,5.998170054000921,195.885858,303.01781080663716,201.929526,368.1010732033893,734.3619624,4.642869020212467,657,0.9998689857890413
2026-08-01,132716,1399889,2768,2988,0.4655793395030252,435.569111,2147.8082358762213,5530.583954799995,0.04245819854325079,0.9332421187711296,404.325823,1791.7445902002405,420.17977,2065.978307347522,5107.7414485,0.7921237986831005,207,0.9999004948132382,0.5054540616735682,404.556583,1978.3738559221663,4989.651594599999,0.051590851337966405,0.9908376536102071,402.455958,1807.1671929369888,406.055147,2027.0966365131922,5177.707222,0.8545806929740294,184,1.0
2026-08-02,236201,3142610,1472,1887,0.9767954094704715,335.776572,1023.7437044251792,2490.4919268000003,0.09378851589193893,1.913648157637028,334.796281,920.5279880677585,376.25699,1065.6275983462522,2507.8294677999966,1.6171395812001421,248,0.9999972730581,0.9730916564663414,335.2664605,1027.6524244708592,2510.954172599994,0.09078351951267517,1.8855227832619155,333.84335,904.0909835765559,339.99215,1049.667225137022,2441.537945,1.5947087270688796,252,0.9999248759347389
2026-08-03,553184,12486928,360,3030,2.5834447335818935,200.217962,387.0783481121769,803.688872,0.33047259235456217,5.416762851988322,200.527232,353.1246435079945,206.667388,433.96714604695006,872.4072779,4.053275237960147,520,0.9989302290528274,2.5493589899944995,200.5007605,392.2554665406921,805.6215326,0.3427818709590297,5.221854898843426,200.682304,359.77904126644904,208.012422,442.2756184437136,888.3454815,3.925659139897461,465,0.9999086624885049
2026-08-04,629983,16085280,142,3432,2.871589622558604,199.267654,348.2377710272061,734.194695,0.14141628938204873,6.364337512235868,199.892182,322.84339415632195,203.461055,385.6014393858294,805.3832975,4.897344741110506,476,0.9999547450329206,2.7856635777071297,199.5517205,358.97940194312827,751.9103858,0.39811294561248106,5.948376288378494,199.992572,334.88110660120753,203.540105,396.19265062421596,811.594831,4.644369853944736,509,0.9998783627936162
2026-08-05,661625,16533908,388,3226,2.779851749092741,198.885062,359.7299160943959,756.7368252000006,0.4076676443820935,6.1867063119352315,200.198876,341.7071037492194,202.997804,390.74914616365356,815.261894,5.10564063686681,498,0.9999408940721797,2.7944929644471324,198.4756055,357.8466694038866,749.8147927,0.3484932480526139,6.296243436135989,199.970285,332.9497677807425,202.618721,379.3971645629559,805.077882,5.231566662997858,481,0.9999270644827373
2026-08-06,578011,14806098,672,2857,2.5132980665380558,199.058116,397.8817348247739,810.5970261000001,0.38087167147867124,5.52265383515698,199.799173,364.1794945727911,202.8610525,426.50117796212515,873.1279366,4.436868607085667,481,0.9998254720676819,2.507291068069123,199.471316,398.8349803291803,811.4047362000001,0.34862111007572527,5.5084754669017935,200.4627165,367.9837250951446,203.548157,426.6465029594545,876.7333606000009,4.513431795663677,440,0.9999807169539604
2026-08-07,484621,11479568,329,2794,1.9632676715570454,201.143781,509.35189281385885,1027.6188115000025,0.22577799717095093,4.424427052536571,202.371669,474.5923458697337,237.791415,552.3651397744671,1091.3944546,3.6393422104944286,493,0.9999474049347443,1.9622259844601297,201.2854525,509.62229090718085,1050.0602350000145,0.28105441511115764,4.365282374033913,202.626245,477.3863482845503,245.122816,550.2120685201176,1127.102362,3.626610479309903,396,0.9999398252182966
2026-08-08,86535,1021348,423,2312,0.24399358692642706,470.1624075,4098.273970092971,11303.308373100004,0.07099645960085532,0.6190407000028438,484.99751,3531.4200435100684,561.561034,3888.751638218883,10825.199732,0.5576516774205296,146,0.9999994190719755,0.24807924397234657,460.384581,4030.781984487987,11098.932931800004,0.06674933090721911,0.5674665136101604,467.435574,3208.9103801839933,530.426208,3524.738975029001,9294.55542780001,0.5096423136061554,160,1.0
2026-08-09,88633,1158916,1116,1410,0.2421422838790849,404.4371685,4129.605897008747,10876.212772900006,0.09565034351708528,0.6240189873973931,405.555968,3296.6982194525826,470.225052,3724.8706118522555,9710.506146900008,0.5450024312077983,148,1.0,0.24684137891540767,404.045772,4051.184628743705,10615.9534022,0.042172542676386746,0.5982897059546702,405.15767,3234.5324698533236,462.206973,3564.2611014085464,9020.6304045,0.5371088774768326,133,1.0
