metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
kappa_px,買い,閉場日,10s,10000,log1p,二乗,47242,8.921197707028825e-8,0.029088096311548402,0.0008461173470299157,6.324905684474409
kappa_px,買い,閉場日,30s,30000,log1p,二乗,47211,2.1036293857689882e-7,0.03063467889592503,0.0009384835510564345,6.65931591169429
kappa_px,買い,閉場日,50s,50000,log1p,二乗,47180,3.710743142511305e-7,0.03424177104375826,0.0011724988842131616,7.441846989939994
kappa_px,買い,閉場日,100s,100000,log1p,二乗,47121,6.075605166603572e-7,0.04375135261977612,0.0019141808560599908,9.506169946371195
kappa_px,買い,閉場日,10ms,10,log1p,符号つき,47254,5.4461456543615e-9,0.01991933576539591,0.00039677993733458066,4.330829901786878
kappa_px,買い,閉場日,20ms,20,log1p,符号つき,47254,5.285142747730435e-9,0.01608257342345391,0.000258649167920786,3.496405644444318
kappa_px,買い,閉場日,50ms,50,log1p,符号つき,47254,-1.3345114571039838e-8,-0.008705151782291533,0.00007577966755273346,-1.8923562611509566
kappa_px,買い,閉場日,100ms,100,log1p,符号つき,47254,5.714709370535733e-7,0.016815926051284145,0.00028277536896225677,3.655883089360463
kappa_px,買い,閉場日,500ms,500,log1p,符号つき,47254,6.678165139090707e-7,0.005546845566533589,0.000030767495738973335,1.20576549984255
kappa_px,買い,閉場日,1s,1000,log1p,符号つき,47253,4.681717877512347e-6,0.023632168969394633,0.0005584794101980185,5.1384293707341095
kappa_px,買い,閉場日,3s,3000,log1p,符号つき,47251,0.000020319749055544672,0.050911803658014995,0.0025920117517122692,11.080985145574438
kappa_px,買い,閉場日,5s,5000,log1p,符号つき,47249,0.0000310716499852677,0.058829866905843624,0.003460953240159275,12.809666549142527
kappa_px,買い,閉場日,10s,10000,log1p,符号つき,47242,0.00003246778924069094,0.04423232180283236,0.001956498292069319,9.623209605808697
kappa_px,買い,閉場日,30s,30000,log1p,符号つき,47211,0.0000320702053247539,0.0264298185077388,0.0006985353063520124,5.744580496950283
kappa_px,買い,閉場日,50s,50000,log1p,符号つき,47180,0.000032813075040210034,0.021345700368352566,0.0004556389242154869,4.637448879115268
kappa_px,買い,閉場日,100s,100000,log1p,符号つき,47121,0.000040869077209429596,0.019571697352282223,0.000383051337249331,4.249224905933253
kappa_px,買い,閉場日,10ms,10,log1p,絶対値,47254,5.4461456543615e-9,0.01991933576539591,0.00039677993733458066,4.330829901786878
kappa_px,買い,閉場日,20ms,20,log1p,絶対値,47254,5.285142747730435e-9,0.01608257342345391,0.000258649167920786,3.496405644444318
kappa_px,買い,閉場日,50ms,50,log1p,絶対値,47254,2.5888501146774085e-8,0.016889104609190925,0.00028524185450019417,3.671797075856945
kappa_px,買い,閉場日,100ms,100,log1p,絶対値,47254,1.5603902959266157e-6,0.04643200344609218,0.002155930944017916,10.104066141789712
kappa_px,買い,閉場日,500ms,500,log1p,絶対値,47254,7.811215525307069e-6,0.07011498180595,0.004916110673648699,15.278864375332303
