dt,q,n,delta_mid,fwd_micro_1s,fwd_micro_10s,fwd_micro_60s
2026-06-13,4,2121,0.38301652669906616,-0.051563964265879426,-0.17004511760246185,-0.4447300697942973
2026-06-13,5,2351,1.1505528688430786,-0.14650204844568468,-0.6142122035793262,-0.7757937992785616
2026-06-14,1,3435,-1.143709421157837,0.24520367771180507,0.6051403926961798,1.0619187311817817
2026-06-14,2,3481,-0.3832789957523346,0.03736117779788464,0.015704261098938684,0.12956666666581232
2026-06-14,3,2541,-0.0768122524023056,0.038457467278272345,0.06510812379437564,0.5711638738556026
2026-06-14,4,4183,0.33999139070510864,0.0055321942350247755,0.0074553390506953586,0.1319730507783362
2026-06-14,5,3639,0.9384362101554871,-0.18648188243825384,-0.43904244396582737,-0.47569761174543507
2026-06-15,1,2554,-1.059869408607483,0.4968184612289281,0.7284210727677058,1.0472000396660996
2026-06-15,2,4877,-0.3804554343223572,0.002630230895220536,-0.0015394889311881115,-0.21470011536238864
2026-06-15,3,3570,-0.049485377967357635,0.04725122881308092,-0.03534950765664287,-0.23675927033561261
2026-06-15,4,3749,0.34607988595962524,0.014411122963565583,-0.08949723033305318,-0.6023125258765597
2026-06-15,5,2529,0.8701829314231873,-0.5433792329718637,-0.7867966578254991,-0.7085197813052564
2026-06-16,1,3332,-0.9948269724845886,0.35767041818951617,0.4791999046726844,0.2319757161465418
2026-06-16,2,3844,-0.3928326517343521,-0.02796055607912376,0.05930631867136456,-0.3515993557109292
2026-06-16,3,3557,-0.06473811715841293,-0.015483143544244215,-0.13432694849121096,-0.3847984352050987
2026-06-16,4,3505,0.34272500872612,-0.024890703311998823,-0.06310050258903795,-0.5753868751906283
2026-06-16,5,3041,0.8123908638954163,-0.4510311549797266,-0.7943039875840558,-1.2200145297713645
2026-06-17,1,3607,-0.9884756803512573,0.5061790933976387,0.5677798372895602,0.9174212166040883
2026-06-17,2,4030,-0.40176571905612946,0.01760376273446914,0.1583952677309996,0.26056015139667543
2026-06-17,3,2996,-0.09340294077992439,0.033086338770455345,0.1279831036530272,0.7331341371589614
2026-06-17,4,3517,0.33176878094673157,0.04649251244385129,0.06202730899059778,0.2765514287233613
2026-06-17,5,3129,0.8149860501289368,-0.6308745418028419,-0.742997273703282,-0.6199245981909008
2026-06-18,1,4455,-1.0934700965881348,0.4560436543615464,0.7343199474457183,1.3521572363810939
2026-06-18,2,3372,-0.3969455361366272,-0.01053934790732173,0.08169173757166949,0.12727470841255967
2026-06-18,3,3289,-0.08998505026102066,-0.035554248251341555,0.06937156735550787,0.2074864605561609
2026-06-18,4,2775,0.3067280054092407,0.13468069846843586,0.04618068413167084,0.8617559826580455
2026-06-18,5,3388,0.9024093151092529,-0.5133289129543598,-0.700440313162728,-0.12024569911166938
2026-06-19,1,3523,-1.0919095277786255,0.28495435268499975,0.3625219151653834,0.043467824377238895
2026-06-19,2,3524,-0.48847128450870514,0.05018487559351151,-0.04953188423446342,-0.05340695294770607
2026-06-19,3,3549,-0.1367759257555008,0.01658596887215535,0.02452940236321878,0.05940305942078274
2026-06-19,4,2943,0.29119837284088135,0.0972189856356529,0.2349218875517448,0.5047036385537337
2026-06-19,5,3740,0.8788771629333496,-0.2627018801007325,-0.5026672554174367,-0.45483631559391013
2026-06-20,1,3424,-1.0874176025390625,0.24828037797579297,0.608047124787277,1.206479895963741
2026-06-20,2,3578,-0.49815139174461365,0.059987805947305795,0.143929101141933,0.2734677132777559
2026-06-20,3,4165,-0.14108309149742126,0.007126652428336629,-0.05307243701399933,-0.1395015522781422
2026-06-20,4,2797,0.25994980335235596,-0.03187555642361361,-0.013005369197912273,0.295493744038313
2026-06-20,5,3315,0.8747029304504395,-0.21141146098093713,-0.5586458500288705,-0.7551413217972921
2026-06-21,1,4491,-1.0699012279510498,0.12791489035171955,0.3311524482381946,0.47269408714339983
2026-06-21,2,4104,-0.5389341115951538,0.02010391681767947,0.0034470300457070924,-0.22964709287499352
2026-06-21,3,3403,-0.1590464562177658,-0.00715143818417868,-0.0996636350087212,-0.3403445887897953
2026-06-21,4,2627,0.2505767345428467,-0.040166725658418646,-0.024684337819645224,-0.10010762618468423
2026-06-21,5,2654,0.8307072818279266,-0.20312561307513843,-0.5732385058042636,-0.8960108251588369
2026-06-22,1,2971,-1.1409296989440918,0.5377255907616831,0.6493074009203618,1.296542610850811
2026-06-22,2,2454,-0.5988951027393341,0.2255740234934522,0.34875183295614953,0.8215264685696485
2026-06-22,3,3353,-0.24176329374313354,-0.03829499592238962,-0.15699873420803587,0.020550120613924982
2026-06-22,4,3709,0.23558707535266876,0.09897655382824351,0.25082656083252725,0.23791606717240016
2026-06-22,5,4792,0.9052306413650513,-0.5332588195848471,-0.5192122297924151,-0.3005257933964219
2026-06-23,1,3284,-1.1278221011161804,0.7516013433128796,0.6588702173764474,0.582104079018803
2026-06-23,2,2686,-0.5357504785060883,0.14956012669720326,0.1085455801917932,-0.3255749408621688
2026-06-23,3,3355,-0.14689694344997406,-0.005362080569777551,0.1609939715869604,0.19054884043523568
2026-06-23,4,3394,0.28187549114227295,-0.03068825548087483,-0.2971559887293346,-0.9742241477262106
2026-06-23,5,4560,0.9527232348918915,-0.5072024766002189,-0.6450644697781563,-0.9006715141758209
2026-06-24,1,3884,-1.1462279558181763,0.4667284972587383,0.7905620948020373,1.0462787917617284
2026-06-24,2,3143,-0.49719923734664917,0.09365091322469667,0.12654674912037853,-0.1042499255657616
2026-06-24,3,3222,-0.11670466512441635,-0.03100301094750572,-0.04884797375157592,-0.11240595521827883
2026-06-24,4,3066,0.30732008814811707,-0.10142027002356195,-0.13737000021760198,0.015102322736992708
2026-06-24,5,3964,1.0384246706962585,-0.5326648374262981,-0.5222897606900253,0.32610679965412376
2026-06-25,1,3769,-1.213944673538208,0.41042026793228015,0.5443908810788926,0.17347590745739436
2026-06-25,2,2820,-0.5146182477474213,-0.043829308448372066,-0.10504134388872657,-0.3247651296610229
2026-06-25,3,3233,-0.06945427507162094,-0.0405999272983704,-0.07481278124559491,-0.50935755130801
2026-06-25,4,3089,0.33703774213790894,0.014132983939582107,0.13385985820929885,-0.3444655915717122
2026-06-25,5,4368,1.0596746802330017,-0.45124321583100074,-0.6768492865115586,-0.6615966449794658
2026-06-26,1,3583,-1.2663824558258057,0.45691936138186034,0.7650009443408647,0.9795933658282364
2026-06-26,2,3141,-0.5292812585830688,0.09903288706093398,0.2795251420015634,-0.1261595517619037
2026-06-26,3,3820,-0.04646728374063969,-0.05147544169692287,-0.15330753010051285,0.009613513687432924
2026-06-26,4,3163,0.3627527952194214,-0.059051469303943636,-0.15174131996918713,-0.08892709214724377
2026-06-26,5,3572,1.0855311751365662,-0.5581391857753961,-0.9034891855941897,-1.9359184349239742
2026-06-27,1,3777,-1.3782066106796265,0.09281363291942255,0.3853403140102986,0.6999061594030799
2026-06-27,2,2254,-0.550421953201294,0.016332375030692257,0.09355463564611233,0.1035964962807414
2026-06-27,3,2103,-0.03770702704787254,0.003987440753772879,0.005413935088919937,-0.02176050935312805
2026-06-27,4,3317,0.29679352045059204,-0.003772921656416929,-0.018988924518498373,0.15386568852911575
2026-06-27,5,5828,1.3113210797309875,-0.07450035747328332,-0.30055549720521807,-0.7295245149681214
2026-06-28,1,5815,-1.399003267288208,0.10673887617039192,0.38153914002647377,0.9597920273882642
2026-06-28,2,3857,-0.570143461227417,0.01381655085024227,0.03450907252660106,0.004668859827687778
2026-06-28,3,1584,0.0,-0.0034821242317793987,-0.035647338559671206,0.07402948469191897
2026-06-28,4,2343,0.48894786834716797,-0.029772734037999897,-0.1519476200148692,-0.1435252827266436
2026-06-28,5,3680,1.366310954093933,-0.15045221661845642,-0.4558260212979304,-1.03760721437444
2026-06-29,1,3460,-1.437566876411438,0.4535154805310975,0.9728578192038064,1.0362784755866592
2026-06-29,2,3297,-0.6439349055290222,0.17276298207027121,0.2429653108088004,0.5717759494774166
2026-06-29,3,3708,-0.096267469227314,-0.05331592181201316,-0.022648847796468845,0.3360297374249979
2026-06-29,4,3585,0.42395928502082825,-0.13960087731925674,-0.23626361247094907,-0.4379918988584008
2026-06-29,5,3229,1.3007032871246338,-0.4971693148743702,-0.8572495791387555,-0.8090453763432934
