dt,OBI,OFI,empty
2026-07-18,0.8130699284990426,0.04588613288427076,0.6515277777777778
2026-07-19,0.7336097060529335,0.05402284521541285,0.5692800925925926
2026-07-20,0.5096176705695753,0.024095245261947104,0.19067592592592592
2026-07-21,0.5653688201587413,0.021358283078721143,0.22094444444444444
2026-07-22,0.554783204006699,0.036270527635924456,0.18862037037037038
2026-07-23,0.5734895535161476,0.07047468532527662,0.17832175925925925
2026-07-24,0.5979254732904429,0.08239318541488823,0.22785416666666666
2026-07-25,0.8797984315080603,0.20944558322773618,0.7151203703703704
2026-07-26,0.8552133417942597,0.15324064658297218,0.6800972222222222
2026-07-27,0.5904314170157415,0.09481401411221045,0.2195
2026-07-28,0.5288677716481736,0.13033098726709005,0.12002083333333333
2026-07-29,0.5084044746510182,0.0997541782288229,0.08376388888888889
2026-07-30,0.5616959850664334,0.12101097465251125,0.18144907407407407
2026-07-31,0.5843091940270259,0.0665367993088486,0.20490972222222223
2026-08-01,0.9038414221144219,0.1127392724504982,0.7669490740740741
2026-08-02,0.8434418134001622,0.14692503208870475,0.6278796296296296
2026-08-03,0.6707030541277252,0.061844155958952624,0.28560185185185183
2026-08-04,0.6127872456096727,0.04662133389814198,0.19831944444444444
2026-08-05,0.5928918165973126,0.05419370914682023,0.17467824074074073
2026-08-06,0.6459156920150467,0.0826691207515322,0.2470462962962963
2026-08-07,0.7091267257173072,0.06477943369425866,0.3477037037037037
2026-08-08,0.9412909088167777,0.021194388644373393,0.8404953703703704
2026-08-09,0.9394443507263185,-0.04543370578785661,0.839412037037037
