dt,series,kind,acf1,hurst,dfa,gph_d,lw_d,d_from_hurst,d_from_dfa,acf2,acf3,acf5,acf10,acf20,acf30,acf60,acf120,acf300,acf600,acf1200,acf1800,acf3600
2026-05-04,order_size,生,0.6154879505739363,0.8562623088736133,0.8762927630058499,0.44462306231845494,0.4050000000000008,0.3562623088736133,0.3762927630058499,0.512747408687128,0.4542918019963301,0.40080341712576767,0.3427114631979182,0.30752565075572635,0.2784904021949552,0.2539020938129424,0.20541377112093503,0.1658066615611,0.15966367834436151,0.12977682103466742,0.1349052656300249,0.08548685238490726
2026-05-04,order_size,帰無対照,-0.003044628633885199,0.5502966557116256,0.5012166082910001,-0.004493119796674772,-0.009999999999999565,0.05029665571162556,0.0012166082910001208,-0.00514462562217562,-0.00009970802208667785,-0.002436306788457087,-0.00390118905412606,0.003881733703517513,-0.0011729802273884732,0.0009060504537491306,-0.003925255680540285,0.00017263157547452027,-0.005119657497872811,-0.004171597094884188,0.0021697481102784725,-0.0006976787348136354
2026-05-04,churn,生,0.7251081272254222,0.8638435621052515,0.9538650527298501,0.6229162071009303,0.47000000000000086,0.3638435621052515,0.4538650527298501,0.6207919806604829,0.5777491642022232,0.5415259840128854,0.5068235087316597,0.4934596117318168,0.48080311250429153,0.46830220269126716,0.44525096205359443,0.4087262801063457,0.36992518506814304,0.2924983241512572,0.21757758043087233,0.023411828753405615
2026-05-04,churn,帰無対照,-0.0009940341261230148,0.5506534973456684,0.5039443691849201,-0.011623433623838109,-0.01499999999999957,0.050653497345668375,0.003944369184920138,0.0026082248160307396,0.0036164168162078564,0.003583824344201333,-0.0003609414054296336,0.0013288458264844071,-0.0038367496472631354,-0.0004431372232186494,-0.003023275247906516,0.0014213497397565665,-0.0007371221491449335,-0.00021656742822337473,-0.001886562545369269,0.0058981765201580865
2026-05-04,queue,生,0.6417072282462477,0.8444800027317168,0.9167199304756763,0.5780758007592397,0.4100000000000008,0.34448000273171675,0.41671993047567635,0.5396109043551114,0.498002948939807,0.45288765165037176,0.4041780630910048,0.3734081246677941,0.3639451015825254,0.3550898051884653,0.3299495962173874,0.3053087437773194,0.27049245285818235,0.1987436179323353,0.15540083565749022,0.02688383135822366
2026-05-04,queue,帰無対照,0.0030975454961761637,0.5595459131385787,0.5092574467190423,0.018020740034363457,-0.009999999999999565,0.05954591313857871,0.009257446719042273,-0.0021464416175441445,0.006399268349266352,-0.007064876661111256,-0.009866595722729974,-0.0019835945944048244,-0.00022625817247674753,-0.002217555896655945,-0.000040973246176589444,0.0022552606272332344,0.002010792241427508,0.004419145043007845,0.002101007326849925,-0.0050545915032808005
2026-05-04,wallet_act,生,0.7844586275076639,0.871742726451257,0.9684668476706879,0.7069203014478945,0.47500000000000087,0.37174272645125706,0.4684668476706879,0.6696894653940998,0.6204795730338605,0.5829479675590534,0.5415982480889445,0.5279471951802523,0.5197290749474572,0.5056372623804022,0.491783442102156,0.45624712047714383,0.401655197165904,0.3002413138254703,0.2156024196656312,-0.008264951517249217
2026-05-04,wallet_act,帰無対照,-0.0017618890179427365,0.5540052708581837,0.5046693527922006,0.0396211297928755,0.0050000000000004485,0.05400527085818374,0.004669352792200598,0.0047284877596655665,-0.001549998276830617,-0.0026606651944750623,0.00013843159777560205,0.006558342353342711,0.0029627309022908833,0.006740790798548032,-0.001301105380313552,0.00470529104668006,-0.004341415113696922,-0.0022377182089529427,0.0011923147583318974,-0.006211116732572504
2026-05-04,ofi,周期除去,-0.00005855508106172078,0.674418008772781,0.5333314991071482,-0.010925155309691195,0.010000000000000453,0.17441800877278102,0.033331499107148166,0.006389106548138446,-0.002928719277967165,0.003470084387358702,-0.001041372062913509,-0.004279101898778379,0.002734149960890711,0.0014262815167728393,0.00042015811234297467,0.001614183180114103,0.001641288692786102,0.0021518727513174557,-0.0023747165795367006,-0.00007470464187308227
2026-05-04,depth,周期除去,0.8660485335479081,0.8249395816429343,1.0362424902386649,0.3277510829358612,0.6750000000000009,0.32493958164293435,0.5362424902386649,0.8259644765766102,0.8010964554298722,0.784135662663342,0.7464686055245587,0.6973931829907257,0.6380015929348754,0.587393203951028,0.37244122931352414,0.19127295768806682,-0.0023829700344476764,-0.0025227888638885716,0.0023191861125287975,-0.0028188513698730205
2026-05-04,spread,周期除去,0.6564258780940116,0.8536687541259066,0.904740633233249,0.4532890126173481,0.3800000000000008,0.3536687541259066,0.40474063323324905,0.56554816488111,0.5154234800887417,0.45110846619320494,0.3665488697939512,0.2880080283426525,0.29436347672239566,0.25500215627048756,0.21554028228446956,0.1962454978734232,0.1533196158375017,0.10016002011881994,0.08892147023144852,0.002152088345542448
2026-05-04,arrivals,周期除去,0.8938977473841956,0.9174761264370832,1.02952269445611,0.7984369636491925,0.5050000000000009,0.4174761264370832,0.52952269445611,0.8497527114321816,0.8311920394366427,0.817119723188898,0.8007198340960386,0.7850752792066245,0.7809455277826122,0.7921250821659372,0.776284064983679,0.7556837615803744,0.7144202407507758,0.6513460646380449,0.6076317582275008,0.4727483093529048
2026-05-04,cancels,周期除去,0.873342435401429,0.9164581749520222,1.0241140023955246,0.7956690270293609,0.5100000000000009,0.4164581749520222,0.5241140023955246,0.8352169758563849,0.8178639547504937,0.80221916817845,0.7861061894474123,0.7705855557036995,0.7677649067608066,0.7794716392380708,0.7638602851111935,0.7436281772314799,0.7020776975813461,0.6406880743185646,0.5972786264807083,0.46446174506141846
2026-05-04,order_size,周期除去,0.6076579098212102,0.8301764645664529,0.8757445192102222,0.44550286190011534,0.4000000000000008,0.3301764645664529,0.3757445192102222,0.5030635165238816,0.44370065104512707,0.38917928336987423,0.33004608512840017,0.2940017312227042,0.26465972566656654,0.23882468378414962,0.18981065110510975,0.14926216768500872,0.1425756790368509,0.11210801745470925,0.11659562937671071,0.06833172842125981
2026-05-04,churn,周期除去,0.7328052909637153,0.8639455022835715,0.9276401255892952,0.6232826698772966,0.44000000000000083,0.3639455022835715,0.4276401255892952,0.6313155235204162,0.5907748021038898,0.5582482903060341,0.521804770595838,0.5031940860424179,0.49615792568513023,0.48994588741749917,0.4674226756215791,0.44743485848096254,0.4213029626805137,0.3723285930821155,0.32284679001717126,0.18748631960654014
2026-05-04,queue,周期除去,0.639372013209828,0.8538499092196618,0.8981157979948151,0.6217204480636525,0.4000000000000008,0.35384990921966175,0.3981157979948151,0.5369464508627492,0.49676064467802794,0.45377983767238567,0.4029048148172204,0.373579916591412,0.36791932223593715,0.3622309650625012,0.3378269412992949,0.31616422472813516,0.29393003007241786,0.2412678160458733,0.20534854598746718,0.09784050151637719
2026-05-04,wallet_act,周期除去,0.8199672847732812,0.8889463515495757,0.9652391229650129,0.7105790347336681,0.46000000000000085,0.3889463515495757,0.4652391229650129,0.7245592731965735,0.6846250917334351,0.6542580456616103,0.6189401877910609,0.6013042724641481,0.5981330421145313,0.5986914340093519,0.5839154276849684,0.5591536471554801,0.5213238907404802,0.455412598305472,0.39798805999965053,0.24457629821891727
2026-05-05,ofi,生,0.004195810767348433,0.6533355366011356,0.6081436178347932,0.1340520791254191,0.14000000000000057,0.15333553660113564,0.1081436178347932,0.02490963672937131,0.02365718758644945,0.02497449695624843,0.016164615323225905,0.019008933737996517,-0.03916573396854703,0.00748565957140806,-0.012593668223183077,-0.0026206864394390256,0.0017271702106321782,0.0016044392125587432,0.004447139346602235,0.002563060137178237
2026-05-05,ofi,帰無対照,0.000519472833027956,0.551072282755401,0.5063531820642674,0.02810082696307052,0.0050000000000004485,0.05107228275540099,0.006353182064267382,-0.0038087340315969445,0.0018186498657808982,-0.003762462757370101,-0.001653154707489598,-0.0000635830701160679,-0.004091005045815893,-0.0013453212287810243,-0.0014658683127870044,0.0035342039778660165,-0.00010850386863091546,0.0017641229141627062,-0.005250106445388981,0.002622439441336593
2026-05-05,depth,生,0.8239729075150801,0.8134033043366609,0.856837360642813,0.08593947704944487,0.1850000000000006,0.31340330433666086,0.356837360642813,0.7229413338121373,0.6433162854795722,0.5301944725928287,0.48676407068790667,0.21396489265315652,0.09579863494619424,0.05679822909056703,0.02928498922726156,0.012993852999848505,0.00616600805293487,0.0071988172180158,0.009799277760961938,0.007699017957666461
2026-05-05,depth,帰無対照,0.015123228683084935,0.5489803994284996,0.5085149854087412,0.004754422180482624,4.440892098500626e-16,0.04898039942849963,0.008514985408741182,-0.00009905471004344517,-0.0017873607490955768,0.0046085145953048785,0.0015843814134556507,-0.0020005750005516187,-0.00006820392481059746,-0.0021083337454233008,-0.0033897172490953073,-0.00040244309136676723,-0.000013553573754727613,0.00010839399689015737,0.0006473839457672888,-0.003799953323844053
2026-05-05,spread,生,0.675740133510192,0.8308288977105042,0.8805470695478497,0.41708161138120564,0.3700000000000008,0.33082889771050417,0.38054706954784967,0.5628146430485604,0.5153965577874978,0.45932200134740075,0.40138006615585753,0.3520685459442238,0.33127480395007913,0.31614589279464106,0.28715950489575137,0.2657340454495878,0.24069883472668774,0.22105142249088935,0.20412917550939255,0.17403541413110826
2026-05-05,spread,帰無対照,0.005836916391289098,0.5663882169160526,0.5285878572616786,0.052991138952671074,0.020000000000000462,0.06638821691605257,0.028587857261678562,0.00025104620358217043,0.002286554980077571,0.002286234796110398,0.00169606805635,-0.005315057840762074,0.0023625432267064183,-0.006197804001908815,0.0005910458070585057,0.0009161185576270697,0.005216342643469578,0.00325320860583892,-0.0004960300327455057,-0.0003085090758075606
2026-05-05,arrivals,生,0.6919577498881571,0.8338548485180987,0.8944504314347548,0.6256420358760133,0.4300000000000008,0.33385484851809866,0.3944504314347548,0.5771426604853277,0.5376690743533923,0.521257122230245,0.5034342796676833,0.48987161853442435,0.4910880461343935,0.4819553365968269,0.46400991821075294,0.44638544311571454,0.4236555060412169,0.38843931770571627,0.37442888399710234,0.31980689945856317
2026-05-05,arrivals,帰無対照,0.007680477928286571,0.5605666869267898,0.5093747000351508,0.01309031219389357,4.440892098500626e-16,0.06056668692678979,0.00937470003515084,0.0013799118169560887,-0.007365558317100277,-0.001380450282025668,-0.0022924128240634136,0.001414742696992911,-0.000690091043027229,0.00854456440187138,-0.0026820805991824665,0.0032324547813295185,-0.0012680003106334227,0.0013010079990029785,0.005983443022150498,0.0028698672112398398
2026-05-05,cancels,生,0.6434662759352262,0.8299649324259772,0.8862085773707872,0.6314021516751899,0.4300000000000008,0.32996493242597724,0.3862085773707872,0.5441897939460189,0.507917744061835,0.4846672502844501,0.4670317114458321,0.45747529059266323,0.4595750404084355,0.4516801062058228,0.43344074502437324,0.41846238568156674,0.3967956088664301,0.3651437901556225,0.35122611320440633,0.29898153556739665
2026-05-05,cancels,帰無対照,-0.004242524663629084,0.557920498139681,0.5146609959688375,-0.03801150282889177,0.020000000000000462,0.05792049813968103,0.01466099596883752,0.0029181995097806762,-0.006574479592889615,-0.0026503272287369947,0.004462326299970681,0.005120961935532864,0.002638563570461467,-0.0012178844828376887,-0.00325607156686274,-0.001277764223096391,0.00044654903875157006,0.002408910129398865,-0.003345040405145008,0.002751909349360021
2026-05-05,order_size,生,0.5706181089383565,0.7953977118272882,0.8146525915978314,0.34014088418828253,0.34000000000000075,0.29539771182728825,0.31465259159783143,0.4700723640314875,0.4163250215542078,0.36783125259801774,0.30415419423161283,0.2539360824074916,0.22743824786400132,0.20821960375895826,0.18435152478121125,0.16044018847248226,0.14830712281443467,0.12752198093122283,0.13022717871356698,0.1232328268320769
2026-05-05,order_size,帰無対照,-0.006696368257963307,0.5547545077319895,0.5051122589241216,-0.008807630330133612,-0.01499999999999957,0.05475450773198953,0.005112258924121593,0.004434714323548313,0.00016878963098390036,0.0018611076001158018,0.003610016975986455,0.00284407493839338,0.0009458588573745647,0.0014205802291524386,0.005775418108846294,-0.00037188740048702305,0.0009589939958258413,-0.002988862366464874,0.0031875873612886925,-0.0019092017559867024
2026-05-05,churn,生,0.7182477913086581,0.837653951039846,0.9061221285004549,0.6208095701071017,0.4250000000000008,0.33765395103984597,0.4061221285004549,0.6142263583423637,0.5753086074503199,0.5561309788967137,0.5330306774683493,0.520208021661977,0.5140309396913325,0.5115011233364618,0.4910952419734621,0.46714838905579714,0.4487597702814892,0.416088934914101,0.3945728737279169,0.3334960867260021
2026-05-05,churn,帰無対照,0.0004902628766923924,0.5461205954875438,0.4975455379372385,-0.100316464689609,-0.019999999999999574,0.04612059548754377,-0.002454462062761509,-0.004667518389992641,-0.006403812729696878,0.003824949735620894,0.0011402917701667098,-0.004517069434898753,-0.003607334451730538,0.0018235692275125636,0.004864650583675816,-0.005739774327728274,-0.00048747310754875884,-0.0007633148511850613,-0.0009233134951867397,0.002918420199025205
2026-05-05,queue,生,0.6045777463411547,0.8127974350086679,0.8648646554454869,0.5383185173182848,0.3750000000000008,0.31279743500866786,0.36486465544548685,0.49475062405108844,0.45683705651286693,0.4224206252357329,0.3822739944692277,0.35880550980612297,0.3452807067993186,0.3366848930825228,0.32181199747116784,0.3053802704006065,0.2795099768436057,0.26333855697769465,0.258891795470095,0.22180283946523294
2026-05-05,queue,帰無対照,-0.004639981644328554,0.5561677049425015,0.5118324944710326,-0.014064323187892922,4.440892098500626e-16,0.05616770494250145,0.011832494471032629,-0.00027520970527339936,0.0016199383278239483,0.0004587855776856344,0.001246813915841251,-0.0014152946538322521,-0.0020598947674095583,0.0000368028158547644,0.0010070242773469432,0.0008542123774585564,0.000739081195982208,-0.002025274167828091,0.0014486560136974837,-0.0022979723986170557
2026-05-05,wallet_act,生,0.7574177988944997,0.8421477359888426,0.8997319717758748,0.5903609314978434,0.4150000000000008,0.3421477359888426,0.39973197177587483,0.6389385126936667,0.5925457142365871,0.5551692621561096,0.5248557674286025,0.502411135114012,0.4957050764610765,0.4826777820410909,0.46928274324038555,0.45163350037442634,0.4228652996135994,0.3987355405586655,0.38213151644837406,0.322532383106717
2026-05-05,wallet_act,帰無対照,-0.0036728836425166363,0.5558972774005285,0.5041191941483691,-0.016701947460764414,-0.009999999999999565,0.05589727740052852,0.004119194148369143,-0.0016490423125563932,0.0005483416585245264,0.0020634511348071437,-0.0004966869624924841,0.006855161476603292,0.0066326979198784225,0.0000798482968663677,0.0009365327872290707,0.002219972016936218,0.001612274226519425,-0.004742522255638142,0.0012260613064927716,-0.002386582363266549
2026-05-05,ofi,周期除去,0.004249090724489745,0.6528984575710045,0.6085573871362062,0.14985254609484566,0.14500000000000057,0.1528984575710045,0.10855738713620622,0.025194688854199815,0.024494586098104364,0.025149374515869946,0.016938455753576193,0.018688042136275278,-0.038051865081343304,0.0075695708420978605,-0.011949980197016775,-0.0023465823122204073,0.001424261461708968,0.0019747350603808215,0.004392496804033422,0.0033626429399955357
2026-05-05,depth,周期除去,0.8243334296054058,0.8204231514678428,0.864165723014388,0.07924022576465559,0.1900000000000006,0.32042315146784284,0.364165723014388,0.7236450663596911,0.6443025379345356,0.5317076449856846,0.48862984555078903,0.21792404041184626,0.10005760278045531,0.06037571852478233,0.03238912081091066,0.015592081926881862,0.006165500672389288,0.007430396343884052,0.009535632494710747,0.005553161139685629
2026-05-05,spread,周期除去,0.6750928694933949,0.823350411787317,0.8686936822809989,0.4443375808885871,0.36500000000000077,0.32335041178731705,0.36869368228099886,0.5623447321617835,0.5151482866116768,0.4594928077378794,0.40205215055858945,0.3529356711431299,0.33276899723488007,0.3166162641448255,0.2884148550617109,0.2678369359879692,0.243916699708897,0.2251124747882982,0.20986307209481564,0.18644175494230078
2026-05-05,arrivals,周期除去,0.8301801318171618,0.9078801556908018,0.9993821061481875,0.7416981897879454,0.5050000000000009,0.4078801556908018,0.49938210614818745,0.7616266616408108,0.7375728252949518,0.7255209391376256,0.7100143216085579,0.6935299831190048,0.6884204596446242,0.6989556653008387,0.676081549790537,0.6569269776907103,0.6048030275303232,0.5263276808431265,0.47616876625419374,0.3670959924268535
2026-05-05,cancels,周期除去,0.7986396591003159,0.9062880099613277,0.9922631616744484,0.7421616407941055,0.5050000000000009,0.40628800996132775,0.4922631616744484,0.7383787846373813,0.7149458764059098,0.6998874006741146,0.6850579682766408,0.6699560336455778,0.665983337231578,0.6775248494713881,0.6542043116500534,0.6365104276044656,0.585750960164697,0.5102598296696592,0.46129166745776234,0.3552745562385922
2026-05-05,order_size,周期除去,0.5586327252645295,0.793693862436422,0.8128961817966155,0.3361554788232851,0.33500000000000074,0.29369386243642204,0.3128961817966155,0.45584742943577633,0.40083780278733366,0.3511469727128106,0.2861768964604892,0.23424903376608444,0.20678233303652094,0.18708745884640904,0.16225689945332594,0.1378456854437704,0.12503096769742852,0.10453138242615877,0.10782806324248363,0.10208722376153344
2026-05-05,churn,周期除去,0.5750760888149865,0.8355593563922462,0.8545025306292466,0.5415150000616541,0.3700000000000008,0.3355593563922462,0.35450253062924664,0.41793417462381566,0.3581693968622125,0.33164448410389896,0.2953909918964339,0.2726271752169394,0.2628887701706679,0.266327490265034,0.23500164025526482,0.2141487835252694,0.1879057751224904,0.15154867117191698,0.13301053867307783,0.10899111875211849
2026-05-05,queue,周期除去,0.5280949969020343,0.8129043305079084,0.8257369807305199,0.5085047009255332,0.35500000000000076,0.31290433050790845,0.32573698073051993,0.39812267085124525,0.3531092552098521,0.3111873333528974,0.2652881561695576,0.23738458940557883,0.22211569414355906,0.21200562895003314,0.1897941563877336,0.17219502689955588,0.14553106771643795,0.1302127937520198,0.12548545976366882,0.10425567131507277
2026-05-05,wallet_act,周期除去,0.7545760751957833,0.8647570953935981,0.9167233282806281,0.6139819078821452,0.45000000000000084,0.36475709539359813,0.4167233282806281,0.6334003793173094,0.5870816506303136,0.5510868949059938,0.5201842713407353,0.4954039732993758,0.48701914531943535,0.4814105016425375,0.4599908858666645,0.4398441754714116,0.3997050361757848,0.35835090892393495,0.32995465742548724,0.2750990204351974
2026-05-06,ofi,生,-0.022779356312347603,0.6498941050922351,0.6393274220937245,0.10022609985762672,0.21000000000000063,0.1498941050922351,0.1393274220937245,0.05247737519033681,0.049740924123474875,0.03457969661011445,0.02542209694779231,0.019621611887110355,0.015583370840474717,0.004606449836391391,0.003537302130985105,0.007417969590792057,-0.0026437894182655417,0.001471527879716168,0.0009283562961965201,0.0023041882219748265
2026-05-06,ofi,帰無対照,-0.0007038501618498932,0.5519109999994128,0.5038787282127557,-0.000919713488122572,-0.01499999999999957,0.051910999999412843,0.0038787282127557,0.003461602941875659,0.0025476864901908818,-0.001722438454620526,0.005116086512096968,-0.0010785048180210533,0.0014778796549505713,-0.0013943015754559129,-0.00305925825264889,-0.004553651417741253,-0.00437907653974561,0.0007715407274276,0.0025875349521223756,-0.0026748677380663308
2026-05-06,depth,生,0.515282337176713,0.7866074412336244,0.7925962298053792,0.2574982987405357,0.2650000000000007,0.28660744123362436,0.29259622980537925,0.394586467322677,0.34960675822330944,0.2835993850608002,0.2158467143128464,0.15392382673878738,0.12111076172938637,0.09812875063348156,0.08907474458231124,0.05875578557791466,0.049641039660676595,0.05019653880280204,0.05059490497691736,0.03415244045278988
2026-05-06,depth,帰無対照,-0.002639565450773151,0.5593725534724936,0.5132409640807383,-0.03295413309006027,0.0050000000000004485,0.059372553472493594,0.013240964080738271,0.0005424255459810734,0.0059906578802342335,-0.0025207076675984362,0.003784269760909875,-0.004464086289389137,0.005622522818650399,0.0059823491878062745,-0.0032487850111625285,0.0014931573839410829,-0.000122437408766334,0.000656956348696658,0.0010719264615813354,0.0037159291705981838
2026-05-06,spread,生,0.650006691505092,0.8271093542516559,0.9073791967862734,0.5127267004038041,0.3950000000000008,0.3271093542516559,0.40737919678627343,0.5509350775893082,0.5153440869433006,0.466990868657436,0.3963979244262827,0.3432377610304801,0.3425508081515297,0.30928582125852555,0.28898385718082326,0.2406328341458341,0.20565292089697235,0.16393330460447617,0.16119525068153528,0.10072085737028336
2026-05-06,spread,帰無対照,0.0014271196515198191,0.5583729800124447,0.5166229590176609,0.04471217106386604,0.015000000000000457,0.05837298001244473,0.016622959017660865,-0.0024486041957364657,0.0015430438925810818,-0.004373585972181161,-0.0004945705645054979,-0.005080651698307855,0.00014841316536207437,-0.000802512616619917,0.0013622931631142145,-0.0007420546410936887,-0.004254275751704096,0.0030854967704804334,-0.00024169552369870132,-0.006798912874001715
2026-05-06,arrivals,生,0.686053882208299,0.8263883114804517,0.8917060407072882,0.7081836590806352,0.4250000000000008,0.32638831148045166,0.3917060407072882,0.5579016985830489,0.5138812383573185,0.49679360648249343,0.47231552758863016,0.4624308744565669,0.4584612991689706,0.4489038874211799,0.42908595589484916,0.41491009163394804,0.38676349391385695,0.36247907214486713,0.3299258930435618,0.2908118894321644
2026-05-06,arrivals,帰無対照,-0.00040582180271113644,0.5679808821539832,0.5177898388395138,0.01753023208418289,0.020000000000000462,0.06798088215398324,0.017789838839513794,-0.0007670429961849275,0.004684796236852203,0.0001857450263761817,-0.002446830055159639,0.004005121761855962,0.003974164739030112,-0.0030501790980917557,0.0044509467893316095,-0.0013697742681208819,0.001413341430728274,0.00702676255153836,0.0022141904263108777,0.002226203732572761
2026-05-06,cancels,生,0.634355481942169,0.8235724442467772,0.8841570771804165,0.7072427546525234,0.4250000000000008,0.3235724442467772,0.3841570771804165,0.5262893135687283,0.4837781212703945,0.46706071166675295,0.4425392872100236,0.43337791399688164,0.4313432022499429,0.4226405307542305,0.4055350621104248,0.39042922283430465,0.3647280597246116,0.3447891419206179,0.31342566603096716,0.2742899833487847
2026-05-06,cancels,帰無対照,-0.000642753138232422,0.5582286963842187,0.5060785880042464,0.025319748466903554,-0.009999999999999565,0.05822869638421868,0.006078588004246432,0.0022262889580214554,0.005745338544991373,0.0004967164150529738,0.0012594976922530965,0.0027327739279909423,-0.0018566928087362182,0.007706985529121017,0.001308124663383143,0.00027386240209859855,-0.0005993520543539146,-0.001979524828326891,-0.0049242947289690146,0.000721919763644611
2026-05-06,order_size,生,0.48477394743147406,0.7904360880583132,0.81030134500406,0.3955603102210744,0.3150000000000007,0.2904360880583132,0.31030134500406004,0.37434249161425404,0.31822682693511367,0.26024070129557864,0.20987991586310611,0.18128711008409554,0.158951728071889,0.15747370285097917,0.12941793812885866,0.10308764740609405,0.08935731672160835,0.06789805142652917,0.06927584946733956,0.06721033564173289
2026-05-06,order_size,帰無対照,0.0013798679762002625,0.5580106942691989,0.5060734700302985,-0.0028489919072804465,4.440892098500626e-16,0.058010694269198915,0.006073470030298456,-0.0022367201075081567,0.0006545106939084254,-0.004948852135504851,0.00041179295677135265,0.0012609947295620493,-0.004573002908729581,-0.0016424378867944175,0.000889162760234704,0.003958714553931086,0.00620090301033513,0.0067737437356109485,0.0024195826175973,-0.008272210146509387
2026-05-06,churn,生,0.6801225414776308,0.8128166208620421,0.8693430578448498,0.6393723366521453,0.3950000000000008,0.3128166208620421,0.3693430578448498,0.5344541564310972,0.48051968513568527,0.4519472598133942,0.4175523407642993,0.40942102653997575,0.4016757299948189,0.3947365409790876,0.3749526302873634,0.35493715396480696,0.3372587390648627,0.3111233670322047,0.2877112304861666,0.25724213349459824
2026-05-06,churn,帰無対照,-0.0005331943210637969,0.5533486180636882,0.4996265033457708,0.010961442524142197,4.440892098500626e-16,0.05334861806368818,-0.00037349665422919953,7.822475959070429e-6,0.0018758372392407787,0.00219740166905797,-0.0073456208660122296,-0.003196265335940375,-0.001679045362914167,0.003093677973469802,0.0009394854743112905,0.0037778241012153616,-0.0023176206419340583,0.0009221470675908305,0.000029981789028387484,0.0023432255166937997
