var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,立会日,110,22000,68,0.09978962035326056,0.09015758387546682,0.11251953069073696,-0.0002489568996132646
OBI,立会日,111,22200,68,0.0991281479609931,0.08955361173639143,0.11191354734540877,0.00011922450323722271
OBI,立会日,112,22400,68,0.09855844065731285,0.08899466673074702,0.11122399511055969,-0.00019673390213751884
OBI,立会日,113,22600,68,0.09820632709128914,0.08873391471402917,0.11084805895864441,0.000048698192423208966
OBI,立会日,114,22800,68,0.09793613431883207,0.08850909832878998,0.11048146982693369,0.0000562963591883664
OBI,立会日,115,23000,68,0.09745959654690216,0.0880611018486223,0.10984447632920613,-0.00008704512575744578
OBI,立会日,116,23200,68,0.0969419498997453,0.08765584621143414,0.10934857275449048,-0.00015877017611813424
OBI,立会日,117,23400,68,0.0965445796494874,0.08720535113398241,0.10878917472731604,0.00007445793403294415
OBI,立会日,118,23600,68,0.09598069330452004,0.08665234411378776,0.10822313175799796,0.0002141085775385522
OBI,立会日,119,23800,68,0.09578734353491608,0.0865850519029331,0.10799534536609298,0.00022298100815923658
OBI,立会日,120,24000,68,0.09531614111133221,0.08602914403824198,0.10752487596919018,0.00007903119377872718
OBI,立会日,121,24200,68,0.09479017459864066,0.08550338122511589,0.1067544274503236,0.0003064682417417744
OBI,立会日,122,24400,68,0.09417309489915779,0.08474306839466039,0.10604758085216576,0.00029954531881298883
OBI,立会日,123,24600,68,0.09375180770837131,0.08451747929041009,0.10561277932747548,-0.00022532254184788256
OBI,立会日,124,24800,68,0.09324028624677855,0.08404954533390249,0.10501063955080102,0.00011668243073984846
OBI,立会日,125,25000,68,0.09298273817525626,0.08386671129306814,0.10474586944169621,0.00034784361838275215
OBI,立会日,126,25200,68,0.09244239739354691,0.08332650563616122,0.10411697588666605,0.00011722898322379533
OBI,立会日,127,25400,68,0.0920815488015049,0.08304074660428279,0.10378653813246932,-0.00019000036898184498
OBI,立会日,128,25600,68,0.09186840567810524,0.08290214727135173,0.10344263750212002,-0.00008855495993312787
OBI,立会日,129,25800,68,0.09154799852281224,0.08280630362439642,0.10305677544313592,0.0000770301501087481
OBI,立会日,130,26000,68,0.09124990990066847,0.08236474937107885,0.10266920758271217,-0.000146127047271197
OBI,立会日,131,26200,68,0.09087684749978173,0.08202937335649262,0.1022924362581334,-0.0001247202187308786
OBI,立会日,132,26400,68,0.09042587602012737,0.08164018031716044,0.10175780918640366,0.000027824219834419443
OBI,立会日,133,26600,68,0.09002455193287001,0.08111971582189921,0.10135946159093387,-0.00010620182558826474
OBI,立会日,134,26800,68,0.08974887996372574,0.08073785586991056,0.10083856674648807,-0.0001850517996130934
OBI,立会日,135,27000,68,0.0896029184245047,0.08059768775401041,0.10071514552503627,-0.00011630947985792862
OBI,立会日,136,27200,68,0.08922461031009517,0.08044878109227917,0.10029324955916881,0.0001412925502731409
OBI,立会日,137,27400,68,0.08889532931310601,0.08015383206328876,0.09985851650992185,-9.655614192501774e-6
OBI,立会日,138,27600,68,0.08837421458239529,0.07955683499906226,0.09919301992528053,0.00003179625632643705
OBI,立会日,139,27800,68,0.08807887016801252,0.07925701479133604,0.09892836030823916,0.00020670743213501894
OBI,立会日,140,28000,68,0.08787734627020351,0.0790229994661004,0.09871400785177183,0.00010990905661906082
OBI,立会日,141,28200,68,0.08738783310051094,0.07851708122767383,0.09829754573570923,-0.00039494334681842264
OBI,立会日,142,28400,68,0.08706652445627372,0.07824177541919702,0.09794666836425361,-0.0000971976378376836
OBI,立会日,143,28600,68,0.08682667484776993,0.07810595569991734,0.09756723344347777,0.0001953077577736203
OBI,立会日,144,28800,68,0.08661717575166368,0.07785170310007548,0.09720790065685685,-5.22864083928829e-6
OBI,立会日,145,29000,68,0.08630281549850505,0.07765096815976728,0.09694418154752069,-0.00023922115347672508
OBI,立会日,146,29200,68,0.08597841459426965,0.07747082404621396,0.09662738193309423,0.00033807619478378175
OBI,立会日,147,29400,68,0.08583172068198062,0.07737402195219972,0.09641646753946467,-0.00009412865585767346
OBI,立会日,148,29600,68,0.08564337986784874,0.0772667577430554,0.0961725538125865,-0.00018344404882956127
OBI,立会日,149,29800,68,0.08567459145095845,0.07735187031865132,0.09620897106861745,0.00004486549935083167
OBI,立会日,150,30000,68,0.08582760938751272,0.0774788337647006,0.09636090870021834,0.00017222313462843272
OBI,立会日,200,40000,68,0.07268533442138089,0.06567403798090866,0.08144979418091597,-0.00006543008029818385
OBI,立会日,300,60000,68,0.0607692914459268,0.0555563567641775,0.06787378521455222,0.00009218058387248821
OBI,立会日,450,90000,68,0.049417211666918814,0.04452697270457737,0.0555201616482794,-0.0006376384451752025
OBI,立会日,600,120000,68,0.044650368683607826,0.0401711874017272,0.04963955737334899,-0.00014074353350989406
OBI,立会日,900,180000,68,0.03868325567557592,0.034538317699898805,0.04339774930714961,-0.000060446631343162235
OBI,立会日,1500,300000,68,0.03226666015719066,0.02843442458551773,0.03711942443933539,0.00014802781748418919
OBI,閉場日,1,200,31,0.9220653044733025,0.90607367688891,0.9364579476219761,0.00026468448541458424
OBI,閉場日,2,400,31,0.8685383724674305,0.8429616105379294,0.8917812718106606,0.00041641947176990484
OBI,閉場日,3,600,31,0.836838829453845,0.8074692897480887,0.8647384802720296,0.00038243888046714876
OBI,閉場日,4,800,31,0.8111229070329102,0.7776312847341172,0.8420588072104349,0.0005375986012828596
OBI,閉場日,5,1000,31,0.7885571171260066,0.7521716327113471,0.8221157806258018,-0.00021824889229466162
OBI,閉場日,6,1200,31,0.7681805174028625,0.7291363326129902,0.8043073535216451,0.00007271882066017835
OBI,閉場日,7,1400,31,0.7501720974542826,0.7092056403236758,0.7890988620746241,0.00005460707496622994
OBI,閉場日,8,1600,31,0.7337432682245707,0.6907211200082857,0.7746947370657308,0.00008176700506703168
OBI,閉場日,9,1800,31,0.7183113374863843,0.6735794666707268,0.7608144817631162,0.0005112018955554734
OBI,閉場日,10,2000,31,0.7043297831180876,0.6586846089094198,0.747602908607107,0.00017921500869797974
OBI,閉場日,11,2200,31,0.6911178976342051,0.6452713323378014,0.7358805508069248,-0.00014095578878698298
OBI,閉場日,12,2400,31,0.6781560918575188,0.6317616764906683,0.7242729404259234,0.00007438538543860107
OBI,閉場日,13,2600,31,0.6658992239748607,0.6190010376352757,0.7132213320527856,0.000258131861629347
OBI,閉場日,14,2800,31,0.654326413237496,0.6070392446247435,0.7026877908978094,0.0003804430597631579
OBI,閉場日,15,3000,31,0.6434194106163459,0.5958696532357968,0.6924707832473775,-0.00016189017488077028
OBI,閉場日,16,3200,31,0.632857747549565,0.5849401539977056,0.6826918262448434,0.0001618519803995242
OBI,閉場日,17,3400,31,0.6227047714609755,0.573936206623622,0.6732934461391908,0.00006394295936438956
OBI,閉場日,18,3600,31,0.6131261367922368,0.5639569292442312,0.664288539063944,0.0003840008951407859
OBI,閉場日,19,3800,31,0.6040741390471487,0.5540996409189952,0.6557494092493878,-0.0000451198001486073
OBI,閉場日,20,4000,31,0.595352401645942,0.5449787647630477,0.6474794806217118,-0.0001246020599916622
OBI,閉場日,21,4200,31,0.5870580926981586,0.5363861069467594,0.6395042358226535,0.0001897125167957157
OBI,閉場日,22,4400,31,0.5791308352628338,0.5281277977359902,0.631828884225461,0.0003561594002762892
OBI,閉場日,23,4600,31,0.5713944660250478,0.5199844868936717,0.624386593249083,-0.00038579992858151304
OBI,閉場日,24,4800,31,0.5639443555399699,0.5122492078636682,0.6171524997498966,0.00038313061104468634
OBI,閉場日,25,5000,31,0.5567175241307074,0.5047204624046846,0.6101860936612834,0.00003080803675852618
OBI,閉場日,26,5200,31,0.549662335215402,0.49736167756013516,0.6036007372814706,0.00009710967198150734
OBI,閉場日,27,5400,31,0.5428284979689861,0.4904150863917666,0.5973025427396926,0.0004820816014120874
OBI,閉場日,28,5600,31,0.5363425436806788,0.4838391915360477,0.5913859955514198,-0.0000308593923432783
OBI,閉場日,29,5800,31,0.5300841511671375,0.4775235973461888,0.5851762975556316,-0.00034018020395313513
OBI,閉場日,30,6000,31,0.5240567213672249,0.4715142136527954,0.5791428889724713,0.00004912472017116762
OBI,閉場日,31,6200,31,0.5181730527698312,0.46583381076018476,0.5732522226573905,0.00006539516752659726
OBI,閉場日,32,6400,31,0.5125008657463943,0.46041301479722013,0.5675416659657405,-0.00012441840340924996
OBI,閉場日,33,6600,31,0.5069723182555068,0.4550549333002456,0.5619434507651201,0.00020333705084764987
OBI,閉場日,34,6800,31,0.5016047802126371,0.4497986448509244,0.5566005045689466,0.000111049964463651
OBI,閉場日,35,7000,31,0.49654830978374076,0.4447612148378593,0.551691859030619,-0.000014232650741501675
OBI,閉場日,36,7200,31,0.4915554461285653,0.4396790621881633,0.54687030477168,0.00017245106354607856
OBI,閉場日,37,7400,31,0.4866564968712037,0.4346028006109673,0.5421955146608549,-0.00027763293014041693
OBI,閉場日,38,7600,31,0.4819986018705986,0.429813220454414,0.5377412622834814,0.0002123960204105032
OBI,閉場日,39,7800,31,0.47750460457532484,0.4256268133843434,0.5334449182211639,-0.00020840110955072078
OBI,閉場日,40,8000,31,0.47309289665745036,0.4215265107547482,0.5292483924486242,-0.00001833829113043142
OBI,閉場日,41,8200,31,0.4687899616841985,0.4170738409518941,0.5250760592687508,0.00008374994951700223
OBI,閉場日,42,8400,31,0.46464153303731154,0.4129740300902301,0.5210524998867099,-0.00017837603107398407
OBI,閉場日,43,8600,31,0.4606190186386099,0.408947124439574,0.5171544776608235,0.0002353080805182143
OBI,閉場日,44,8800,31,0.4566110317624869,0.4049270793989083,0.5132562379932167,0.0006302583535011061
OBI,閉場日,45,9000,31,0.45270389936894984,0.40110825824991514,0.5095135472647316,-0.00003871034896526311
OBI,閉場日,46,9200,31,0.44902609256337284,0.3974778657822772,0.5060553759615106,-0.0002355678049726204
OBI,閉場日,47,9400,31,0.44540455019697,0.393782748006095,0.5025443043833784,0.0001601009795791694
OBI,閉場日,48,9600,31,0.44173801831446735,0.3901259999633639,0.4990358734914065,-0.00021384534817176808
OBI,閉場日,49,9800,31,0.4382911266971103,0.3867890984784474,0.4957196300515504,0.00002215222777719291
OBI,閉場日,50,10000,31,0.4348353516905225,0.38331965105657606,0.49241439258195935,0.00006436233604820935
OBI,閉場日,51,10200,31,0.4314176813425571,0.3797747214267711,0.4891600075534465,0.00033145041568824436
OBI,閉場日,52,10400,31,0.4280333262756571,0.3763116983626304,0.4859110674718292,5.8388556981437704e-6
OBI,閉場日,53,10600,31,0.424831515308308,0.3730601214822012,0.4827789535239163,-0.00023301341348062229
OBI,閉場日,54,10800,31,0.42171788464343185,0.36996561053302895,0.47981639689434,0.00010114723900020771
OBI,閉場日,55,11000,31,0.41861020047541714,0.36689005981829975,0.4768846661914446,0.00028511471502381435
OBI,閉場日,56,11200,31,0.41558499054107356,0.3639042814120489,0.4739779023445964,0.00018244711567191895
OBI,閉場日,57,11400,31,0.4125329160199427,0.36077885445186997,0.4710372995435742,5.091944144204205e-6
OBI,閉場日,58,11600,31,0.4095070913975238,0.3578089002721927,0.46811857583516325,-0.0004070531975763355
OBI,閉場日,59,11800,31,0.4066271849312709,0.3550641686240971,0.46533014707770737,-0.00006357686597050128
OBI,閉場日,60,12000,31,0.4038611276083414,0.3524189780381791,0.46258020462208865,-0.00006498635402639063
OBI,閉場日,61,12200,31,0.4011566934691976,0.34979041183145737,0.4598813791301276,-0.0005260557915283918
OBI,閉場日,62,12400,31,0.39837163454949215,0.3471578315326362,0.4571887108775011,0.00034936237887485513
OBI,閉場日,63,12600,31,0.39575880627360016,0.3446898028442902,0.45464115071575195,-0.000309813413347104
OBI,閉場日,64,12800,31,0.3932355204880446,0.34234646724600104,0.4520344955310343,0.0002787349986812214
OBI,閉場日,65,13000,31,0.3907966227064896,0.3399736766394571,0.44956538116289757,-0.0000418411687270334
OBI,閉場日,66,13200,31,0.3883362221756648,0.33761885038397826,0.4471700304994088,0.00031167025445757497
OBI,閉場日,67,13400,31,0.38587826892458255,0.33520233847185155,0.4446999613986249,-0.0004047163124326004
OBI,閉場日,68,13600,31,0.38356072916996214,0.33299781021880387,0.44238697608415933,-0.00038183069616011355
OBI,閉場日,69,13800,31,0.3813607190907133,0.33087541042358987,0.44010250341035934,0.0001671540946984468
OBI,閉場日,70,14000,31,0.3791866663015469,0.3287477521702391,0.4378481094722191,-0.0002102471493416553
OBI,閉場日,71,14200,31,0.37694457789047564,0.3266313370581635,0.43561403782119057,-0.0002910293139378787
OBI,閉場日,72,14400,31,0.37473477324913096,0.3244515271491875,0.43336893064210347,0.000017600030755306943
OBI,閉場日,73,14600,31,0.3726216272938073,0.32229277467734385,0.43125398557062844,-0.00012946211434719513
OBI,閉場日,74,14800,31,0.3705512691555154,0.32038465441470265,0.42912378644058236,-0.0002427519739887754
OBI,閉場日,75,15000,31,0.36857148984100235,0.3185601301431536,0.4270796153915264,0.00003404945729419282
OBI,閉場日,76,15200,31,0.36654428474168305,0.3165360988617553,0.4250523685138242,-0.00011024801515457159
OBI,閉場日,77,15400,31,0.36456803125735915,0.314579942552672,0.4229659799346949,-0.0007995558722522149
OBI,閉場日,78,15600,31,0.3625935856515553,0.3126713111494968,0.4209749989839121,0.00033793431204155424
OBI,閉場日,79,15800,31,0.36056212152584133,0.31077397059493583,0.41898644624505216,0.00018681863952582276
OBI,閉場日,80,16000,31,0.35861570290442496,0.30879302302388495,0.41697538176990145,0.00010613624786432607
OBI,閉場日,81,16200,31,0.3567368109302574,0.3070165330999532,0.41511299619884995,0.0004834502418927103
OBI,閉場日,82,16400,31,0.35482055550631764,0.3052065539052663,0.41315866968976883,-0.000299526130228105
OBI,閉場日,83,16600,31,0.35309127280319297,0.30362986856214885,0.41136633237734266,-0.00002360734408691467
OBI,閉場日,84,16800,31,0.3514224742987454,0.30206872731317175,0.40966640616629846,0.0004786706756156573
OBI,閉場日,85,17000,31,0.3497624442023103,0.3004277220391671,0.40797825393899523,0.00009970556013894327
OBI,閉場日,86,17200,31,0.34813505029372926,0.29892530586926863,0.40630279738868996,0.00020525284516044294
OBI,閉場日,87,17400,31,0.34642922291595785,0.29727688701351374,0.4046510995804412,-3.365319860949793e-6
OBI,閉場日,88,17600,31,0.34491714686780794,0.29580324847883693,0.40307188902092717,-0.0004148912700469556
OBI,閉場日,89,17800,31,0.3434286321068183,0.29450262216162015,0.4014801737876002,0.00019012019087107538
OBI,閉場日,90,18000,31,0.3419565063806496,0.29329510174707263,0.39994440542057297,0.00007930005168818135
OBI,閉場日,91,18200,31,0.3403316421234517,0.2916159933522443,0.39832963352232775,-0.0001852893780298598
OBI,閉場日,92,18400,31,0.33886971121209625,0.2903793751046594,0.39685601612597743,-0.00010696627099917052
OBI,閉場日,93,18600,31,0.3373939451954501,0.28897906606131113,0.39542845723245196,-0.00025367700339238447
OBI,閉場日,94,18800,31,0.33597803765971285,0.2877357690307091,0.39393276418344375,0.00012638412893744625
OBI,閉場日,95,19000,31,0.3346579385636505,0.2865504693926965,0.3925280777623108,0.000010891368417185273
OBI,閉場日,96,19200,31,0.3332614116667551,0.2853863275136849,0.3911616371947844,2.5617444472468e-6
OBI,閉場日,97,19400,31,0.3319611564713114,0.28425366724698314,0.3898163334124646,-0.00004948549652138491
OBI,閉場日,98,19600,31,0.33071847386408065,0.28308166276054664,0.3885058027336028,0.00025887485683355206
OBI,閉場日,99,19800,31,0.3294964320056979,0.28201539518543645,0.3871823219307269,0.0003744802110810153
OBI,閉場日,100,20000,31,0.3282574694036953,0.28093574199757393,0.3857850007331281,-0.00011933360704787837
OBI,閉場日,101,20200,31,0.32698888036791046,0.2798798122786909,0.38433751812090367,-0.000513392288459547
OBI,閉場日,102,20400,31,0.32572222906143466,0.27882007328390124,0.38296751229060616,0.0003333329322867436
OBI,閉場日,103,20600,31,0.3244811618712423,0.27776146058197304,0.3816031054243203,0.0003121338443106739
OBI,閉場日,104,20800,31,0.3232098669796966,0.2767396425607055,0.38021110364788346,-0.00044077883769779895
OBI,閉場日,105,21000,31,0.32187073969890717,0.2755089040913954,0.37878258175750773,0.00029603744933101556
OBI,閉場日,106,21200,31,0.3205648213618612,0.2742159008661231,0.3773245119027299,0.00038815318752061624
OBI,閉場日,107,21400,31,0.3192403154283405,0.2728884002137593,0.37588928864823284,0.0004862608219935975
OBI,閉場日,108,21600,31,0.31802399148862615,0.27175165720410893,0.37455045253793806,-0.00012427043915927733
