dt,h,b_obi,b_spread,b_delta,solo_obi,solo_delta,n
2026-07-10,fwd_micro_60s,0.30715257124443446,-0.7195972138686063,-0.7800871456435491,-0.22562338331824314,-0.6739107100945281,17267
2026-07-11,fwd_micro_1s,0.13702508523687906,-0.17331194633205835,-0.25062975030317486,-0.0681875301934757,-0.085264953972134,17279
2026-07-11,fwd_micro_10s,0.11259210647013734,-0.19657136500827352,-0.3591380041921936,-0.182939668233629,-0.20748339025556953,17277
2026-07-11,fwd_micro_60s,0.47896861128214446,-0.22764371893857677,-0.7742579582585434,-0.16375103204133348,-0.30622556657997424,17267
2026-07-12,fwd_micro_1s,0.05416675601380168,0.14362857791605138,-0.1454210608197816,-0.05507497339827272,-0.04204564642614783,17279
2026-07-12,fwd_micro_10s,0.06391137413113285,0.23193534086269474,-0.29345531001507286,-0.15651610679559327,-0.14421031960439512,17277
2026-07-12,fwd_micro_60s,0.1165674215840648,0.43519680799049965,-0.47314552081972405,-0.23879983180932385,-0.19555515066089238,17267
2026-07-13,fwd_micro_1s,0.011572671588013672,-0.2792408692271857,-0.29554770258787794,-0.23555162921519135,-0.22897502564347094,17279
2026-07-13,fwd_micro_10s,-0.03552812665309907,-0.24521941372581246,-0.391005194740127,-0.3632506964357366,-0.37100740781211783,17277
2026-07-13,fwd_micro_60s,-0.24022457816882536,0.06564203265394544,-0.3258991223549713,-0.5150654291559813,-0.5415492885586274,17267
2026-07-14,fwd_micro_1s,-0.07667431368127174,0.022210323484942417,-0.2544576462865673,-0.23352605218801079,-0.3018323513576864,17279
2026-07-14,fwd_micro_10s,-0.3295808415793496,0.008311851038302821,-0.2018171818398241,-0.45379764360972813,-0.40448967236549627,17277
2026-07-14,fwd_micro_60s,-0.2546084409602755,0.12124652733491431,-0.25960408103333454,-0.4166169193092044,-0.41744998027911284,17267
2026-07-15,fwd_micro_1s,0.04113943119628863,-0.2013294999084176,-0.3255352447415818,-0.18052024842820102,-0.22435134588438269,17279
2026-07-15,fwd_micro_10s,-0.0010962119877784005,-0.20817756606589205,-0.4076052311502814,-0.2806784916499927,-0.3339460194746779,17277
2026-07-15,fwd_micro_60s,-0.03228942461754136,-0.28015518913834947,-0.35085951931372034,-0.26813318339768905,-0.2735609575498707,17267
2026-07-16,fwd_micro_1s,0.29761491286000397,0.01887415557084257,-0.6327682183267236,-0.2575970919851521,-0.37271672579795406,17279
2026-07-16,fwd_micro_10s,0.12519487741410407,0.03268942203599057,-0.5629551400374597,-0.369019807241021,-0.4547939230397326,17277
2026-07-16,fwd_micro_60s,0.36302744600225134,-0.03976751287165864,-0.5251405492222158,-0.096840106508267,-0.20480860909646403,17267
2026-07-17,fwd_micro_1s,0.20528543819259315,0.007803758616525214,-0.689348685809539,-0.3985430488062609,-0.5095470986837851,17279
2026-07-17,fwd_micro_10s,0.08187243570763486,0.0633928009994486,-0.7149473930586878,-0.5451038501862723,-0.6431315755245384,17277
2026-07-17,fwd_micro_60s,0.23216034019244172,0.19378969157792725,-1.1566332621073054,-0.7833585394660939,-0.9529620014480252,17267
2026-07-18,fwd_micro_1s,0.060889528212606917,-0.011183848105457191,-0.12641981636404426,-0.04913975805218012,-0.07418632585103224,17279
2026-07-18,fwd_micro_10s,0.16013884947071316,0.015312063450894909,-0.31413732081396867,-0.11420177748364678,-0.1732536214399442,17277
2026-07-18,fwd_micro_60s,0.2479952303387401,-0.014211354736868548,-0.477991007499706,-0.16862888872744228,-0.2627858460648128,17267
2026-07-19,fwd_micro_1s,0.16898717815492445,0.0159365041585951,-0.240238901168287,-0.04568799384058932,-0.09094301613671285,17279
2026-07-19,fwd_micro_10s,0.22510647808693984,0.015423314714408026,-0.40658916035436865,-0.13811035934837226,-0.20712633695888522,17277
2026-07-19,fwd_micro_60s,0.2245979388058918,0.007775412441767965,-0.6019642956801633,-0.3129991107465825,-0.40219121813166075,17267
2026-07-20,fwd_micro_1s,0.19776320728196078,-0.00888760356400907,-0.5537384430943034,-0.27756349286864085,-0.3832857541345956,17279
2026-07-20,fwd_micro_10s,0.0191908772839679,0.02700593709187868,-0.5207018124009479,-0.4287748920456488,-0.5060534747325287,17277
2026-07-20,fwd_micro_60s,-0.40224805026579813,0.896991506603513,-0.07376322152286369,-0.49100639024630344,-0.47999996865546324,17267
2026-07-21,fwd_micro_1s,-0.014388501675976967,-0.09044126706291085,-0.1480580246525462,-0.13289230779381722,-0.15519874743750256,17279
2026-07-21,fwd_micro_10s,-0.0770833092780778,-0.15587391050806088,-0.25835270029124974,-0.2838381132522189,-0.31232835301200096,17277
2026-07-21,fwd_micro_60s,-0.3982586504168259,-0.3945912946909247,-0.18218286069380715,-0.545545482638291,-0.48072013215697307,17267
2026-07-22,fwd_micro_1s,0.46340023504144556,0.008985880176867689,-0.7984718462838437,-0.22030203557831926,-0.40065113035551253,17279
2026-07-22,fwd_micro_10s,0.3851825244187615,0.09378999610740675,-0.8630834446475663,-0.35190087869276715,-0.5236898637466233,17277
2026-07-22,fwd_micro_60s,0.3013564295640147,0.4959723708218551,-0.9678747328850752,-0.5162144112181802,-0.6596718148149134,17267
2026-07-23,fwd_micro_1s,0.0465082241387767,0.3640408406338967,-0.3687700440318854,-0.25137697978262413,-0.35122684556896344,17279
2026-07-23,fwd_micro_10s,0.2252208826728247,0.3129223750100491,-0.6762350659825858,-0.3147261080268404,-0.5147620055615443,17277
2026-07-23,fwd_micro_60s,0.46391468936742375,1.8606116719550114,-0.9543073854665522,-0.3238253933645415,-0.6865040668953136,17267
2026-07-24,fwd_micro_1s,0.6459150328163344,-0.15107138500203576,-1.1927888390035786,-0.2563419560629605,-0.7372538290086064,17279
2026-07-24,fwd_micro_10s,0.49512598243146994,-0.2929957525046849,-1.0016375421173265,-0.26268717298097766,-0.6911288419030861,17277
2026-07-24,fwd_micro_60s,0.37275414739745694,-0.48279690892851346,-0.6593904055632881,-0.12643622163463017,-0.48289749744095384,17267
2026-07-25,fwd_micro_1s,0.06628120694900594,0.04805746225592235,-0.13431042573144042,-0.039072651496388354,-0.06073331345881401,17279
2026-07-25,fwd_micro_10s,0.2191773949447459,-0.12734631829962578,-0.4316460690648381,-0.12333216504184204,-0.3149513684568339,17277
2026-07-25,fwd_micro_60s,0.2297968589902098,-0.0737985421322725,-0.480105183246335,-0.15026563091994077,-0.3313463375162957,17267
2026-07-26,fwd_micro_1s,0.08843426254414286,0.008143769726427386,-0.15096310606723667,-0.03647838596092797,-0.07874554005413273,17279
2026-07-26,fwd_micro_10s,0.06626905432859673,0.0044322882696218036,-0.20754993143006925,-0.10573360807263854,-0.153198331224941,17277
2026-07-26,fwd_micro_60s,-0.11133015418412791,0.06724596868409469,-0.17051754385131532,-0.2500838609726487,-0.27234796763579455,17267
2026-07-27,fwd_micro_1s,0.04575270688296243,-0.0655757086008798,-0.3824398895964875,-0.2684081075713975,-0.3382327848279503,17279
2026-07-27,fwd_micro_10s,-0.05349459909447167,-0.16281171368286812,-0.3208126919352801,-0.3165824801603771,-0.34842420291581644,17277
2026-07-27,fwd_micro_60s,0.0996201244115103,-0.5070619371050875,-0.6819136080442825,-0.4588851918921579,-0.5490199172656686,17267
2026-07-28,fwd_micro_1s,0.2125939695236884,-0.026406129833893788,-0.5096853734979004,-0.24158239829688416,-0.31965294074611217,17279
2026-07-28,fwd_micro_10s,0.34126883316158674,-0.028566991063990133,-0.6928881491595298,-0.2762189892827296,-0.38809881726986006,17277
2026-07-28,fwd_micro_60s,0.5416823602629603,-0.4457429159441876,-1.0961098608440567,-0.43186810308628604,-0.6046646850818893,17267
2026-07-29,fwd_micro_1s,0.18409858132294205,-0.06806843355424405,-0.6864047731503844,-0.42191358450925903,-0.5202083106964094,17279
2026-07-29,fwd_micro_10s,0.19401032694468773,-0.04935473719057076,-0.7477551925323896,-0.46596000921750175,-0.5738673638027321,17277
2026-07-29,fwd_micro_60s,0.2954625948949473,-0.055999904855030175,-0.5677629632127682,-0.20579329072367772,-0.30400926268826983,17267
2026-07-30,fwd_micro_1s,0.06755253083433127,0.034652971750487344,-0.498898202235796,-0.3418939255106223,-0.44381180687478217,17279
2026-07-30,fwd_micro_10s,0.4807460478888028,0.4983718995341587,-1.1696228280934742,-0.462064454466647,-0.7815821055529582,17277
2026-07-30,fwd_micro_60s,0.43923704980117584,0.9503301384748344,-1.0693706855727132,-0.40238946286310784,-0.7225948993354986,17267
2026-07-31,fwd_micro_1s,0.2280918534965744,-0.05261749594595172,-0.5524649646871999,-0.2563683858043846,-0.35076019808605063,17279
2026-07-31,fwd_micro_10s,0.06604885395934046,-0.20078186140333343,-0.4078479127788017,-0.287207601117204,-0.3455578924133205,17277
2026-07-31,fwd_micro_60s,-0.2418822708222997,-0.04665857665300882,0.18831285159003397,-0.07500499209900695,-0.02343957387754801,17267
2026-08-01,fwd_micro_1s,-0.0006785792823424952,-0.0040288080253123686,-0.04600627049915127,-0.03932090479955071,-0.04663909925360851,17279
2026-08-01,fwd_micro_10s,0.009223163758744771,-0.048763308347487884,-0.16669571064257588,-0.13034634410120544,-0.1596898275634967,17277
2026-08-01,fwd_micro_60s,-0.13663876294818322,-0.022018704127699296,-0.31264661675868183,-0.39931512545399256,-0.42791091207911264,17267
2026-08-02,fwd_micro_1s,0.13715761837202603,-0.020931773866344486,-0.22933829071846884,-0.06202547405015431,-0.10894743645410312,17279
2026-08-02,fwd_micro_10s,0.28098580767792886,-0.013280515839807855,-0.5316135790309755,-0.18231697967145008,-0.2859701525639689,17277
2026-08-02,fwd_micro_60s,0.22179125648519582,0.11771452439706469,-0.5801838450091065,-0.28987550870536033,-0.39066917505137805,17267
2026-08-03,fwd_micro_1s,0.2814148737071473,-0.02362990158172429,-0.5322593093753429,-0.18134679209848178,-0.29002231425995556,17279
2026-08-03,fwd_micro_10s,0.5468802766052764,-0.1237948714366176,-1.074982270028037,-0.3903921364919545,-0.6108031818976672,17277
2026-08-03,fwd_micro_60s,0.5275618838059634,-0.7430819440461734,-1.199104181419892,-0.538996051985178,-0.8039627160777894,17267
2026-08-04,fwd_micro_1s,0.1863196920287752,-0.019449607362089116,-0.41532547125681657,-0.1676972508506697,-0.25603425371424116,17279
2026-08-04,fwd_micro_10s,0.1695988755813517,-0.034759803589438226,-0.4933325522642329,-0.250848828902174,-0.34795293547982153,17277
2026-08-04,fwd_micro_60s,-0.24649944429171267,0.4685902290141053,-0.10429443936823446,-0.33778915037189644,-0.32486650172559167,17267
2026-08-05,fwd_micro_1s,0.4494262087878793,-0.21150613754692238,-0.8432821134966224,-0.17062089813102682,-0.5745574311054961,17279
2026-08-05,fwd_micro_10s,0.5369044459803487,-0.18785514381840523,-0.854259416188197,-0.09168520327571353,-0.5137213124187272,17277
2026-08-05,fwd_micro_60s,0.7046147996506069,-0.22851494762598912,-0.8035361453985745,0.11422311697630141,-0.35121594047659815,17267
2026-08-06,fwd_micro_1s,0.09905865217964244,-0.14646603484705317,-0.2961210577687117,-0.11929306526870345,-0.17361602163429873,17279
2026-08-06,fwd_micro_10s,0.11370674525082339,-0.19659858233204422,-0.2877931900378133,-0.09846308971905943,-0.13756686374897445,17277
2026-08-06,fwd_micro_60s,-0.029419412019402236,-0.3156318317924692,-0.12152634429211634,-0.11883472939424872,-0.03672799111238504,17267
2026-08-07,fwd_micro_1s,0.2651827033844656,-0.10099837044635715,-0.45607363317127503,-0.09400065663393077,-0.24891826928826943,17279
2026-08-07,fwd_micro_10s,0.2808788227134391,-0.2869430310583707,-0.5336425948155997,-0.14835258950147234,-0.31165889565810134,17277
2026-08-07,fwd_micro_60s,0.1898126059478854,-0.7874193508762342,-0.4886393975046833,-0.2311427186497577,-0.3301946186848284,17267
2026-08-08,fwd_micro_1s,-0.05367018614178237,0.19027374914215564,0.06457272543477789,0.0001346020852804917,0.09528638693597116,17279
2026-08-08,fwd_micro_10s,-0.06090611187740591,0.2891962379731804,0.028466882520546494,-0.029594661229224946,0.09010950382389378,17277
2026-08-08,fwd_micro_60s,-0.04297547931482565,0.35572104019873185,-0.046244632613923774,-0.06338071079803277,0.052682329034098405,17267
2026-08-09,fwd_micro_1s,0.030604894972017363,0.07190701433771449,-0.06088487748775491,-0.004453126875059924,0.004241826390295583,17279
2026-08-09,fwd_micro_10s,0.16060569040401262,0.3829616816774455,-0.3259586857018286,-0.027181090808449465,0.01938380611526877,17277
2026-08-09,fwd_micro_60s,0.20487510121528674,0.49599012240911533,-0.3567987385493131,0.002673302762199332,0.08854032675366166,17267
2026-08-10,fwd_micro_1s,-0.009544428884223743,-0.09685140501611271,-0.14337344577372008,-0.11588611394108785,-0.11564346292899425,17279
2026-08-10,fwd_micro_10s,0.09035214862243451,-0.3300626432751006,-0.3051682295595692,-0.13375279856371197,-0.11802390790802138,17277
2026-08-10,fwd_micro_60s,0.1439404566478632,-0.45013031851714086,-0.3044243193935772,-0.0774581968502328,-0.033604316114433125,17267
