feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,0,-1,5,60.0,874539.0,721787.0,2952.720684650718,610151.8808361181,-670716.4161514665,6994353.479999985
obi,0,-1,6,0.1,826821.0,59146.0,44413.467794123615,9522.02692916501,29686.592864958617,2485.306999999999
obi,0,-1,6,0.5,826821.0,108503.0,64450.100967017825,45863.86826193033,9037.968705087518,16512.852
obi,0,-1,6,1.0,826821.0,153058.0,70675.09753320951,85980.27989144549,-28774.286358235997,49157.305999999975
obi,0,-1,6,3.0,826821.0,286950.0,70146.83501046995,191455.39825105222,-146560.1632405824,283280.4009999999
obi,0,-1,6,5.0,826821.0,365546.0,54417.05574104683,263501.07938399946,-241252.0716429526,579946.4219999999
obi,0,-1,6,10.0,826821.0,479030.0,21651.267478655922,365650.35555309744,-386153.7280744418,1380542.7390000024
obi,0,-1,6,30.0,826821.0,634568.0,-19392.13759466654,531845.7989973717,-607079.9205920383,4090977.7009999948
obi,0,-1,6,60.0,826821.0,690350.0,-32556.176398121584,639878.8201741636,-733185.7965722847,6492018.018999983
obi,0,-1,7,0.1,823624.0,61387.0,45356.83700843924,13707.746072526463,26247.034935912776,2596.1240000000003
obi,0,-1,7,0.5,823624.0,115011.0,66569.79612821584,59450.777483477796,-3001.949355261978,17760.037
obi,0,-1,7,1.0,823624.0,162250.0,72555.80478270863,106903.01415544393,-48625.20937273524,52336.061999999976
obi,0,-1,7,3.0,823624.0,298361.0,69738.47652297463,222515.4059888067,-179032.697465832,289851.4549999997
obi,0,-1,7,5.0,823624.0,375911.0,53898.610124693536,290863.84290038416,-270045.40077569045,582730.477
obi,0,-1,7,10.0,823624.0,485928.0,20510.411382886326,396681.80220422737,-418933.05482134124,1358163.0610000028
obi,0,-1,7,30.0,823624.0,635396.0,-22810.9604663559,571438.8632185287,-650164.6716848843,3960780.908999993
obi,0,-1,7,60.0,823624.0,688162.0,-36731.26256666804,665660.6956151038,-762950.2141817727,6228725.392999986
obi,0,-1,8,0.1,824972.0,66790.0,46377.512288536134,20993.47954257574,19506.512745960405,2839.4590000000003
obi,0,-1,8,0.5,824972.0,129140.0,68888.63500112902,85482.55973818686,-27958.244737057797,20336.142999999985
obi,0,-1,8,1.0,824972.0,181075.0,74087.09184512887,142113.1269716229,-83960.63512649406,58227.27799999995
obi,0,-1,8,3.0,824972.0,321203.0,65912.39754015875,270801.87552379747,-233155.34198363873,303073.23899999977
obi,0,-1,8,5.0,824972.0,398980.0,46973.26426635093,348859.35999920714,-336996.335732856,597062.3880000002
obi,0,-1,8,10.0,824972.0,508064.0,12858.691552054344,465128.9307817957,-496979.8712297417,1365969.3770000027
obi,0,-1,8,30.0,824972.0,653842.0,-31627.99787840359,654271.147560298,-743437.2414387021,3898840.8749999963
