scope,kind,defn,lv,h,h_ms,n_day,n,slope,ci_lo,ci_hi,bonf_lo,bonf_hi,r,sd_x,slope_per_sd,mean_y
全日,帰無対照,水準ごと,4,1s,1000,98,55809015.0,-0.00005686909288056399,-0.0014451668394660643,0.0011824439616091877,-0.0020444065034939587,0.0017583215223554943,-0.000028381569978642184,0.8242310368191264,-0.00004687327138791046,0.0005648979575776335
立会日,帰無対照,水準ごと,4,1s,1000,67,38442924.0,-0.0005775900527075827,-0.002307060357144816,0.0010730608644524784,-0.0029883955576866135,0.0018213811168389434,-0.000251144135075125,0.8277603035547352,-0.0004781061173594241,0.00018306700183562622
閉場日,帰無対照,水準ごと,4,1s,1000,31,17366091.0,0.0011768186164399345,-0.0000654439413187027,0.0023991886438237283,-0.0006954079876125244,0.00313230873099343,0.001113810214829984,0.8157868186275024,0.0009600331152071532,0.0014101485331065378
全日,帰無対照,水準ごと,4,200ms,200,98,55809572.0,0.0001203358756590769,-0.0002467230666070523,0.00045693928724102725,-0.0003597552930687427,0.0006931440288675593,0.00015145865479903562,0.8242310216412554,0.00009918456173457603,0.0000742121905735488
立会日,帰無対照,水準ごと,4,200ms,200,67,38443318.0,0.00009967327462521973,-0.00034713216174476347,0.0005853366662105161,-0.0004989804526265634,0.0008933573697029859,0.00010943005808217148,0.8277601233510279,0.00008250556209857276,-9.78839789919452e-6
閉場日,帰無対照,水準ごと,4,200ms,200,31,17366254.0,0.00017793229403958132,-0.00003083228270562067,0.0004169018231287405,-0.00009332894236607303,0.000525014036406958,0.0004193750973797568,0.8157872663419113,0.0001451548997484952,0.0002601625593084989
全日,帰無対照,水準ごと,4,20s,20000,98,55796262.0,-0.007708272756355767,-0.019545563510894197,0.0052892445230647575,-0.031227992460456325,0.01540958196018339,-0.0007909566792892428,0.8242329602244097,-0.006353412472188283,0.00999229953289352
立会日,帰無対照,水準ごと,4,20s,20000,67,38434214.0,-0.01472341672988004,-0.03492233671046017,0.0013328997207214903,-0.04308512752065092,0.007723372472970115,-0.001301792388068217,0.8277658596382833,-0.012187541706221832,0.004179699081364122
閉場日,帰無対照,水準ごと,4,20s,20000,31,17362048.0,0.00898579931295012,-0.0025009646582199365,0.022145052748518107,-0.00795056102664336,0.027865277051006325,0.002008122552230394,0.8157792015534054,0.007330428188837588,0.022859602379342137
全日,帰無対照,水準ごと,4,2s,2000,98,55808316.0,-0.00011774806999474524,-0.0021925123826946457,0.002381525563177882,-0.003441404598674626,0.0036851431949593886,-0.000040529849081063906,0.8242312218549355,-0.00009705163560282934,0.0008412400772434956
立会日,帰無対照,水準ごと,4,2s,2000,67,38442434.0,-0.00112677338489353,-0.004400209905518661,0.0017485984586102414,-0.0061847789302775895,0.0036331873394489568,-0.0003376519064785599,0.8277607444406111,-0.0009326987758953356,0.00007731913955486096
閉場日,帰無対照,水準ごと,4,2s,2000,31,17365882.0,0.0022757825787386825,-0.00003192491266025795,0.004805997368106167,-0.0013081062719511038,0.006117508297429609,0.0014979935881769956,0.8157863442223268,0.0018565523501540893,0.002532313426026669
全日,帰無対照,水準ごと,4,500ms,500,98,55809357.0,0.00006127629808557355,-0.0007334099309877287,0.0008449889760170525,-0.0010088994781943586,0.001139822479774439,0.00004560899791175779,0.8242310230665048,0.00005050582586080039,0.00019550755093374143
立会日,帰無対照,水準ごと,4,500ms,500,67,38443168.0,-0.00011560702071340889,-0.0010933665624908186,0.0008116822651597705,-0.0015124528279781804,0.001392425027330514,-0.00007489868753631427,0.8277602075443031,-0.00009569489145930989,-0.000018415344971715577
閉場日,帰無対照,水準ごと,4,500ms,500,31,17366189.0,0.0004908203999869149,-0.00007999510120473682,0.00110812318640336,-0.0003675350081688068,0.0014608871096934582,0.0007000244463365718,0.8157870465958916,0.0004004049245143395,0.0006690641744589144
全日,帰無対照,水準ごと,4,50s,50000,98,55775543.0,-0.003642684868907762,-0.030414722438307642,0.02273210072713882,-0.043563240879726454,0.03898838222806426,-0.00023218557911845896,0.824239272950106,-0.003002443927934886,0.021309034816280926
立会日,帰無対照,水準ごと,4,50s,50000,67,38420340.0,-0.00461340639823197,-0.04137801026879201,0.031126092098769317,-0.061106818705031776,0.043933749015584084,-0.0002529888614239661,0.827774810195363,-0.0038188616056505425,0.005036613433053158
閉場日,帰無対照,水準ごと,4,50s,50000,31,17355203.0,0.0005687977699121519,-0.019745888793092435,0.02118777554729675,-0.03154615744106977,0.029950735461151144,0.00008081363500251044,0.8157794898396674,0.00046401355456087584,0.057332350830900915
全日,帰無対照,水準ごと,4,5s,5000,98,55806271.0,-0.0006211809075245424,-0.005559152972913982,0.004565623211589235,-0.007786743406489512,0.007185325049015422,-0.00013207674266392644,0.8242319141545934,-0.000511997128445241,0.0021509967395819756
立会日,帰無対照,水準ごと,4,5s,5000,67,38441002.0,-0.003292651931925579,-0.009717930169426611,0.0031742760515147132,-0.016247209219936068,0.006373551174478889,-0.0006053361991575813,0.8277617633047509,-0.002725531369119512,0.000974968797124889
閉場日,帰無対照,水準ごと,4,5s,5000,31,17365269.0,0.00561131656626728,0.00006491506583716912,0.011633830247161641,-0.0030365259158966354,0.013946344241108959,0.0024767089594101123,0.8157861160679445,0.0045776341476229,0.0047543363416375885
全日,帰無対照,水準ごと,5,100ms,100,98,56188894.0,-0.000050678539093737944,-0.00024367611956171298,0.0001495974452809166,-0.00032978286484650163,0.00022203898730843442,-0.00009121723266181862,0.8143873270975128,-0.00004127195999375606,3.3170882537841408e-6
立会日,帰無対照,水準ごと,5,100ms,100,67,38543119.0,-0.000048217782793735705,-0.00027370778362835105,0.00019411733274970306,-0.000438350211407722,0.0002810025239013876,-0.00007613720953815384,0.8175563674224229,-0.00003942075534600997,-0.000038415524532903234
閉場日,帰無対照,水準ごと,5,100ms,100,31,17645775.0,-0.00004973340304065086,-0.0001782784911063969,0.00008394914055015007,-0.00029110546771358525,0.00015816352677342293,-0.00015573548806195234,0.8064832451321918,-0.00004010915627569132,0.00009447233991137426
全日,帰無対照,水準ごと,5,10s,10000,98,56182582.0,-0.001089418172373247,-0.007639231400452894,0.004966490494260241,-0.013111328572297375,0.008844772385207525,-0.00015892014505381575,0.8143904497646609,-0.0008872117553808434,0.003382812197526509
立会日,帰無対照,水準ごと,5,10s,10000,67,38538689.0,0.0009876012134202863,-0.008035611629430601,0.009840173465024755,-0.014289902614284245,0.014472590760127588,0.00012401091465472568,0.8175595610789207,0.0008074228145648987,0.0003424612560166429
閉場日,帰無対照,水準ごと,5,10s,10000,31,17643893.0,-0.005274398669657784,-0.014386343519595302,0.0019335707211456177,-0.01908539715511609,0.009077088226971512,-0.0016495935185528048,0.8064868230324592,-0.004253733026498935,0.010023701449445336
全日,帰無対照,水準ごと,5,1s,1000,98,56188333.0,-0.0006439579002057515,-0.0019259260220453695,0.0007419941981564195,-0.0025398181139528265,0.0012203626332724733,-0.00031624144830959304,0.8143877356853505,-0.0005244314162252549,0.00006056319760782907
立会日,帰無対照,水準ごと,5,1s,1000,67,38542719.0,-0.0004421654645557413,-0.0021127881898573477,0.001106786620636848,-0.0032941927040439772,0.0017438791380922328,-0.00018906702833913734,0.8175566217314749,-0.0003614953034485201,-0.00043451359500276004
閉場日,帰無対照,水準ごと,5,1s,1000,31,17645614.0,-0.0010202797071605994,-0.0022280286887645193,0.0002553580255881961,-0.003857522105026823,0.0007418601806336204,-0.0009366222039952613,0.8064841596516947,-0.0008228394222390932,0.0011419427234781794
全日,帰無対照,水準ごと,5,200ms,200,98,56188833.0,-0.00011806925324314764,-0.00047373116415621376,0.0002797183655521835,-0.0006114254176017232,0.00041011539909427397,-0.00014460773591572874,0.8143874003672913,-0.00009615411221199438,1.1107237192011114e-6
立会日,帰無対照,水準ごと,5,200ms,200,67,38543075.0,-0.00010271577091091693,-0.0005459851511384632,0.0003482923777554833,-0.0008842853136224789,0.0005451335696153267,-0.00011020749041562475,0.8175564240813783,-0.0000839759383626913,-0.00009404451811867686
閉場日,帰無対照,水準ごと,5,200ms,200,31,17645758.0,-0.00013778918189086975,-0.000420358505486387,0.00014298073821907172,-0.0006822947597576778,0.0002952487078921342,-0.0002973625838610223,0.8064833691846177,-0.00011112468364854075,0.00020895532992996687
全日,帰無対照,水準ごと,5,20s,20000,98,56175772.0,-0.0005740296415285796,-0.014845877249451009,0.01239567031491894,-0.023471610031854627,0.020375457620625766,-0.00005822139680405608,0.8143927100405808,-0.00046748555540808304,0.006071501219936643
立会日,帰無対照,水準ごと,5,20s,20000,67,38534167.0,0.002543120907325249,-0.014313680410347923,0.018913390414141903,-0.02688360834793196,0.024215240205107853,0.00022174879252004315,0.8175630387030556,0.0020791616567821026,-0.0013067582624861234
閉場日,帰無対照,水準ごと,5,20s,20000,31,17641605.0,-0.006407648103356916,-0.025833010583641135,0.0073734885987386785,-0.041822359931821554,0.024355986477996937,-0.0014186216256205986,0.8064853553670555,-0.005167674357702841,0.022187669962237144
全日,帰無対照,水準ごと,5,2s,2000,98,56187684.0,-0.0018406584200342,-0.004200003387937459,0.0006442743618351991,-0.005807464160968126,0.0014571678073123002,-0.0006252322387809248,0.8143881290281297,-0.0014990103668715254,0.0006495076335094875
立会日,帰無対照,水準ごと,5,2s,2000,67,38542256.0,-0.0013444969244501967,-0.004425268186725032,0.0018795866646041002,-0.006155923015782915,0.002336744147597614,-0.0003966224107458092,0.8175569088553462,-0.0010992027495190227,-0.00006924184257499197
閉場日,帰無対照,水準ごと,5,2s,2000,31,17645428.0,-0.0028452327767683,-0.005309233747212157,-0.0004449652070873643,-0.008153305636228824,0.0005046513509580958,-0.0018570037842665402,0.8064849937098719,-0.002294637538075104,0.0022194455407744114
全日,帰無対照,水準ごと,5,500ms,500,98,56188648.0,-0.00015968297789469908,-0.0008548688622875421,0.000572768733176956,-0.0011727269191671216,0.000796374996079443,-0.00011627054407288972,0.8143875273969929,-0.00013004382553505266,-0.000055760483313311744
立会日,帰無対照,水準ごと,5,500ms,500,67,38542944.0,-0.000048506648912758176,-0.0010000542912386487,0.0007995670178744993,-0.0016386350540576401,0.001375084552044896,-0.000030825743192813846,0.8175564829442166,-0.000039656925284524484,-0.00034092710274142955
閉場日,帰無対照,水準ごと,5,500ms,500,31,17645704.0,-0.00036460073848358155,-0.0010091509407398292,0.0002819999745523757,-0.0017142847314263938,0.0004617905769610527,-0.00048452777549042036,0.8064836943727911,-0.0002940445505432867,0.0005671197964016406
全日,帰無対照,水準ごと,5,50s,50000,98,56155339.0,0.0014232660360136353,-0.02402522996493943,0.028172973328417495,-0.037897656461407234,0.03433179996904825,0.00008971023767838195,0.8143963223015124,0.0011591026253861565,0.014838921671601763
立会日,帰無対照,水準ごと,5,50s,50000,67,38520305.0,0.007100142326921845,-0.030645422315537907,0.044381926675214345,-0.05712906294647387,0.059372906722186994,0.00038409413869886476,0.817571129303434,0.005804871380436605,-0.005433559972285656
閉場日,帰無対照,水準ごと,5,50s,50000,31,17635034.0,-0.008115255757846097,-0.046945035874279714,0.018697113862874624,-0.06329467765016228,0.042154207340951384,-0.0011449839885716644,0.8064782382443725,-0.00654477716649022,0.05912021855083911
全日,帰無対照,水準ごと,5,5s,5000,98,56185757.0,0.00013798086170766378,-0.004150350599059566,0.004439255997341181,-0.007316303722302509,0.006264486107743624,0.00002900478081898514,0.8143895414925701,0.00011237017070085403,0.0016941821979033016
立会日,帰無対照,水準ごと,5,5s,5000,67,38540868.0,0.0020550227499744936,-0.003958438352205054,0.00790021459581062,-0.007175568165236004,0.010938083311746505,0.0003727553308308598,0.8175578735058537,0.0016801000294752988,0.00009149754214294059
閉場日,帰無対照,水準ごと,5,5s,5000,31,17644889.0,-0.003911871713958957,-0.008880896959779217,0.00007955590847135354,-0.013564334810053784,0.002348173906528294,-0.0017059647509525334,0.8064876945515819,-0.0031548763999723044,0.0051948479013421535
全日,帰無対照,水準ごと,6,100ms,100,98,57485330.0,-0.00003842264281890969,-0.0001873736003745017,0.00013634711361488287,-0.00025271456315537923,0.00017991081236065347,-0.00007103657936862284,0.8088313491034285,-0.00003107743802733788,0.00003433381385173689
立会日,帰無対照,水準ごと,6,100ms,100,67,39301788.0,-0.00010142051744032776,-0.0003284270613883759,0.00013746052854136077,-0.0004560290460625388,0.00037334089902929356,-0.00016386962372610676,0.8108175423547446,-0.00008223353469531306,-0.000028923735790514462
閉場日,帰無対照,水準ごと,6,100ms,100,31,18183542.0,0.00011312026063583313,-0.000031830679088096416,0.0003032113197814956,-0.0001060935099317614,0.00035323492147686715,0.00036844914950174,0.8029596617883988,0.0000908310062215641,0.00017105826530565275
全日,帰無対照,水準ごと,6,10s,10000,98,57478467.0,0.0015263690977744566,-0.006759433198218416,0.009768325970085758,-0.012673154813862662,0.012823054979358041,0.0002210426565644397,0.808831384024216,0.0012345752298847075,0.0026630547045296835
立会日,帰無対照,水準ごと,6,10s,10000,67,39297261.0,-0.0004886959467110539,-0.011718564651357607,0.010820553685280702,-0.016462471797015245,0.015947404205573085,-0.00006076766778199401,0.8108194550557813,-0.00039624418120022585,-0.0018546168468419383
閉場日,帰無対照,水準ごと,6,10s,10000,31,18181206.0,0.006891494942574266,-0.004251849038594733,0.018201568106016808,-0.00859728667738099,0.027281071227516607,0.0021347826949096797,0.8029548148561676,0.005533559045696935,0.012427649972111255
全日,帰無対照,水準ごと,6,1s,1000,98,57484696.0,0.00031901355369633004,-0.0009162116841756057,0.0014954964167403827,-0.0017920331889945372,0.0018894068724574634,0.00015671057953919198,0.8088313411678659,0.0002580281604869296,0.0003822606199054417
立会日,帰無対照,水準ごと,6,1s,1000,67,39301360.0,0.00007623636717919245,-0.0015898018639251604,0.001871960235464265,-0.0020592084057487864,0.003013112991429657,0.000032558563209506826,0.8108177138438155,0.00006181379694799051,-0.0001858336781447025
閉場日,帰無対照,水準ごと,6,1s,1000,31,18183336.0,0.000970730830685183,-0.0006900153085176028,0.002621230243075518,-0.0010976533072262953,0.0035265878075141587,0.0008825419828317562,0.8029591771187274,0.0007794572290107533,0.0016101364355212346
全日,帰無対照,水準ごと,6,200ms,200,98,57485263.0,-8.239148505979949e-6,-0.00027192386557890784,0.0003029465366758939,-0.0004923619966766691,0.00042323808052113337,-0.000010381400325143424,0.8088313827077985,-6.664081878426655e-6,0.00007479707825437127
立会日,帰無対照,水準ごと,6,200ms,200,67,39301741.0,-0.00009338274645922272,-0.0004879536325012676,0.0003458998925770116,-0.0008181289084690775,0.0006328423303444478,-0.00010273150435296331,0.8108176008360698,-0.00007571637444354996,-0.000056773090835891624
閉場日,帰無対照,水準ごと,6,200ms,200,31,18183522.0,0.00020610671766257957,-0.00012078302247331784,0.0005873690497522885,-0.0002680212386065492,0.0006659146981373061,0.0004614829337411336,0.8029596307343756,0.0001654953739062191,0.0003591719484754273
全日,帰無対照,水準ごと,6,20s,20000,98,57471470.0,0.0005363455340376281,-0.013865003703710879,0.013411855380276323,-0.021961759005276436,0.019812412686431,0.000054076519935761344,0.8088313587921752,0.00043381308707776954,0.0059748752752062815
立会日,帰無対照,水準ごと,6,20s,20000,67,39292584.0,-0.0035898926586245884,-0.021671832189839684,0.01420692548262945,-0.02729318942017654,0.021867520819988287,-0.0003103496913790108,0.810821062379456,-0.002910760579294198,-0.0030421053508101438
閉場日,帰無対照,水準ごと,6,20s,20000,31,18178886.0,0.011465224070788661,-0.007484186560937048,0.027722766330931823,-0.01540231744411783,0.03794992030394216,0.0025219362785193046,0.8029509980846334,0.00920601311090372,0.02546454415118265
全日,帰無対照,水準ごと,6,2s,2000,98,57483988.0,0.000533712524789665,-0.001567021864526354,0.0028026769350413382,-0.0025546960104826898,0.0032098484935964553,0.00018015217067009434,0.8088312317033982,0.00043168335880115516,0.0006666990013558913
立会日,帰無対照,水準ごと,6,2s,2000,67,39300893.0,0.00022571735996648726,-0.0028847060630689007,0.0033451826946509712,-0.004164025977281724,0.00472177064202879,0.00006605538940509963,0.8108178870104512,0.00018301567286960462,-0.00036330756885190026
閉場日,帰無対照,水準ごと,6,2s,2000,31,18183095.0,0.0014238500635230967,-0.001741091623282272,0.004537689693837543,-0.002372861986406865,0.006858247100953462,0.000915246675976321,0.802958405756403,0.0011432923770426588,0.0028929524529840876
全日,帰無対照,水準ごと,6,500ms,500,98,57485064.0,0.00011539055578032433,-0.0004573854618237015,0.0007546534729379134,-0.0009677727639362469,0.0008839103245183652,0.0000852800941542245,0.8088314294848246,0.00009333150818084812,0.00021446206232667058
立会日,帰無対照,水準ごと,6,500ms,500,67,39301602.0,-0.000038257573153146305,-0.0008834807446401244,0.0009144714253349303,-0.001397139545980964,0.001375603973352578,-0.000024575237696815035,0.8108176893380542,-0.000031019917063715666,-0.00011107362451051463
閉場日,帰無対照,水準ごと,6,500ms,500,31,18183462.0,0.000520601777181181,-0.00032388316535348195,0.0013466763988233404,-0.0005589522012529543,0.001687861829552991,0.0007139054047071692,0.8029595581036939,0.0004180221729533988,0.0009180725189532296
全日,帰無対照,水準ごと,6,50s,50000,98,57450817.0,0.0014416581630867188,-0.02658912206732441,0.02714535739353473,-0.03792027512377976,0.038733432932541494,0.00009050323913457888,0.8088339391845729,0.0011660620510070261,0.01916029504859387
立会日,帰無対照,水準ごと,6,50s,50000,67,39278396.0,0.002854091360192372,-0.03132292545869785,0.03864238463130602,-0.04974952529079316,0.05726574892425752,0.00015331958634329202,0.8108286480550282,0.0023141790390103175,-0.0001377424718624691
閉場日,帰無対照,水準ごと,6,50s,50000,31,18172421.0,0.002258480346289507,-0.029319302407448004,0.03090820796886672,-0.04239903673610204,0.05489667558563668,0.000318691345070087,0.8029407602766414,0.001813425926319549,0.06087163113041486
全日,帰無対照,水準ごと,6,5s,5000,98,57481897.0,0.0016718901550822815,-0.003115558938353282,0.0064524139286213,-0.0054037931970716425,0.008730071487105005,0.00034856550471598,0.808831414910544,0.0013522772797102105,0.0014562937032612778
立会日,帰無対照,水準ごと,6,5s,5000,67,39299525.0,0.00040311500754059516,-0.006510530669217709,0.006474156410771563,-0.00836667487417258,0.01108965047561814,0.00007238549027378355,0.810818454021024,0.00032685308720673884,-0.001238677433165645
閉場日,帰無対照,水準ごと,6,5s,5000,31,18182372.0,0.005022283322914802,-0.0013235467534504326,0.012691654750939212,-0.003368925189013156,0.01751102660927766,0.002151739910360742,0.8029574507436532,0.004032679813880034,0.007281225981089949
全日,帰無対照,水準ごと,7,100ms,100,98,58459941.0,-0.00007501498410613928,-0.00024989756526259434,0.00009695155774117268,-0.0003219100570486837,0.0001891477638082659,-0.0001354493784521563,0.8048933206588011,-0.00006037905965635764,0.000044211825351217615
立会日,帰無対照,水準ごと,7,100ms,100,67,39941531.0,-0.00012653126482394314,-0.00035591040476944065,0.00010087742959769856,-0.00045698999066933545,0.00023904412590396295,-0.00019935402969460125,0.8057872074017453,-0.00010195727453149583,0.000013414354885734356
閉場日,帰無対照,水準ごと,7,100ms,100,31,18518410.0,0.00004454140298335002,-0.00010006527747088546,0.00017977443319565315,-0.00019239930802492927,0.00022394215999895972,0.00014195274014189676,0.8007548944453783,0.0000356667464443815,0.00011063751315695725
全日,帰無対照,水準ごと,7,10s,10000,98,58453006.0,-0.005880858368099836,-0.014383486980237023,0.0036293013880725382,-0.01689619402217878,0.008002388409489853,-0.0008495033624235581,0.8048965383873605,-0.0047334825432299,0.0019541140343986197
立会日,帰無対照,水準ごと,7,10s,10000,67,39936803.0,-0.006919303488742692,-0.019918877474057538,0.0041637238885630905,-0.024248414604712314,0.009246026855135685,-0.0008575757219061983,0.8057900194735051,-0.005575505692937066,-0.0025350204235711185
閉場日,帰無対照,水準ごと,7,10s,10000,31,18516203.0,-0.002558624976479992,-0.010396314561491206,0.006360601010557447,-0.016602903572447068,0.01079047675816689,-0.0007831132780179334,0.8007596863392041,-0.002048843733625772,0.0116365353433705
全日,帰無対照,水準ごと,7,1s,1000,98,58459289.0,-0.0014811605592776169,-0.002926320649080564,0.000023972788280413397,-0.003934768652462604,0.0004944449604667441,-0.0007186035028299363,0.804893577521906,-0.0011921766214413082,0.00026705806952525136
立会日,帰無対照,水準ごと,7,1s,1000,67,39941093.0,-0.0017880762390294663,-0.003605356507216497,0.00026682191528624674,-0.004749783397758975,0.0014626894447641308,-0.0007518041984341729,0.8057875116835667,-0.0014408095033480641,-0.00021144522226667663
閉場日,帰無対照,水準ごと,7,1s,1000,31,18518196.0,-0.0007031688298436054,-0.0024652130571366435,0.0008196284573931953,-0.004049289258117528,0.0014161736881261899,-0.000642955657078525,0.8007551283563665,-0.0005630660465976122,0.001299121045760492
全日,帰無対照,水準ごと,7,200ms,200,98,58459865.0,-0.00012146904725152032,-0.00041962444045199086,0.0002014263000720151,-0.0006128810254973513,0.0004634483991850394,-0.00014875984339597905,0.8048933323179267,-0.00009776962621575989,0.00009907628366139988
立会日,帰無対照,水準ごと,7,200ms,200,67,39941480.0,-0.00019032787844355494,-0.0005957455899313847,0.00022079861665281507,-0.0008584032501380409,0.00048085547344538693,-0.0002030236286620706,0.8057872391650415,-0.00015336377570717176,0.00003265342398037514
閉場日,帰無対照,水準ごと,7,200ms,200,31,18518385.0,0.000044333143546153104,-0.00025070172367576524,0.0003032293888919753,-0.00040183357426607907,0.0003891291596628591,0.0000973963283424371,0.8007548703525049,0.000035499980612618816,0.00024234079195909725
全日,帰無対照,水準ごと,7,20s,20000,98,58446118.0,-0.005672920081811442,-0.01812446319088846,0.008710185677587247,-0.02566208292980961,0.015301646275897402,-0.000570301290460221,0.8048994518973166,-0.00456613026450731,0.005834878223842748
立会日,帰無対照,水準ごと,7,20s,20000,67,39932147.0,-0.003631958600637143,-0.02243895956531097,0.014511676717099057,-0.0313169617554766,0.027730054868202483,-0.00031265024069197474,0.805793088557678,-0.0029266071383210255,-0.0023071832664863677
閉場日,帰無対照,水準ごと,7,20s,20000,31,18513971.0,-0.008191552388091371,-0.021060245675435404,0.005796914923678131,-0.028936606736360955,0.012175993860599045,-0.001793225861288455,0.8007638937602287,-0.006559499386228946,0.023396210490964752
全日,帰無対照,水準ごと,7,2s,2000,98,58458603.0,-0.002233344403714528,-0.004643726262025233,0.0005584691529962154,-0.006602845368765851,0.0018285019840264063,-0.0007530111908419302,0.8048941099475273,-0.001797605756034096,0.0003600533049618783
立会日,帰無対照,水準ごと,7,2s,2000,67,39940638.0,-0.002752445473231559,-0.006226967772064746,0.0011322453737682703,-0.008891969434175227,0.0022858573129971175,-0.0008015549294634692,0.8057879655105367,-0.0022178874380539442,-0.0005666819519002708
閉場日,帰無対照,水準ごと,7,2s,2000,31,18517965.0,-0.0008875607616682005,-0.004058932567035154,0.0020001055599815696,-0.005530175976476276,0.003147795790379763,-0.0005847810832298809,0.8007558175743702,-0.0007107194433565506,0.002358890510679036
全日,帰無対照,水準ごと,7,500ms,500,98,58459647.0,-0.00034036869265120095,-0.001044060525029578,0.00041741876154642815,-0.0014357733302400454,0.0010211889305311262,-0.0002468041138115174,0.8048934608140782,-0.0002739605349807884,0.0002488405510466743
立会日,帰無対照,水準ごと,7,500ms,500,67,39941329.0,-0.0003913198549451084,-0.0013413867859617796,0.0006584126535786385,-0.001974497441189335,0.0010693456747870804,-0.0002463434451937497,0.8057873870873482,-0.00031532060343161903,0.00006281785679107272
閉場日,帰無対照,水準ごと,7,500ms,500,31,18518318.0,-0.00018593025204769468,-0.0010063660933155682,0.00048783552654863243,-0.0014757740653731381,0.0007947745758098158,-0.00024954037752827267,0.8007549884460161,-0.00014888457683021663,0.0006500645516675401
全日,帰無対照,水準ごと,7,50s,50000,98,58424919.0,0.002334383226668442,-0.023218903210426647,0.03091028772437083,-0.039618486353336584,0.04472134029756192,0.00014593836967753267,0.80490686803128,0.0018789610917624492,0.01463347693646814
立会日,帰無対照,水準ごと,7,50s,50000,67,39917602.0,0.011313185651003735,-0.027466046255089124,0.04728076924434484,-0.048873754846775426,0.08035175698443535,0.0006044228003494541,0.8057991459788242,0.009116155335878697,-0.0022382096767619725
閉場日,帰無対照,水準ごと,7,50s,50000,31,18507317.0,-0.013182227279526983,-0.03935991271212556,0.01064248774648807,-0.05541374892718839,0.021243247156823356,-0.0018471375940156546,0.8007766978031634,-0.010556020430590396,0.051023261111864726
全日,帰無対照,水準ごと,7,5s,5000,98,58456541.0,-0.0036250515968625162,-0.008531482201286088,0.0014035703819665756,-0.010665961680800858,0.004020843838070788,-0.0007542451155071217,0.8048953317461124,-0.0029177871076534294,0.001114001215337716
立会日,帰無対照,水準ごと,7,5s,5000,67,39939228.0,-0.004782396630724704,-0.011214983188004443,0.0013371370640581873,-0.014141714352709984,0.0048237360311559375,-0.0008565597807468511,0.8057889066316113,-0.0038536021521503607,-0.0012040669020310835
閉場日,帰無対照,水準ごと,7,5s,5000,31,18517313.0,-0.0005561836828189844,-0.005450663777971617,0.004389453174227442,-0.008394132205884164,0.007966025335802896,-0.00023514375027423103,0.800757911234754,-0.0004453684841169829,0.006113746645958412
全日,帰無対照,水準ごと,8,100ms,100,98,59753800.0,0.00005106980583265686,-0.00010470563145729496,0.00023012383241118826,-0.00016934146194913844,0.0003003642744154338,0.00009001011799122867,0.8058751994386847,0.000041155889960687245,-0.00001465990950160534
立会日,帰無対照,水準ごと,8,100ms,100,67,40986309.0,0.00007112080534182282,-0.00014312686389510816,0.00037290118951854455,-0.0002569690376394295,0.0005306590567747702,0.00010931971422672417,0.8056227462094354,0.00005729653851210598,-0.00004648068169924763
閉場日,帰無対照,水準ごと,8,100ms,100,31,18767491.0,0.000014866183097643222,-0.00009661079033671553,0.00012999992023304797,-0.00014964565044616777,0.0002028862601236274,0.00004664411215740405,0.8043715854481541,0.00001195793526781383,0.00005483345015479073
全日,帰無対照,水準ごと,8,10s,10000,98,59746731.0,0.0046006836148421324,-0.004239162556883393,0.012432453141487788,-0.009783665666452342,0.015525454275999996,0.0006659382474850953,0.8058748310855414,0.0037075751309889214,0.0029479891115752025
立会日,帰無対照,水準ごと,8,10s,10000,67,40981277.0,0.006805687014328018,-0.003707297425579767,0.018361881969901087,-0.008682671678484256,0.02403423508873362,0.0008454401881396182,0.8056243549090661,0.005482827210631018,-0.0007783233155026433
閉場日,帰無対照,水準ごと,8,10s,10000,31,18765454.0,0.0006673717865867009,-0.009296159761391774,0.009530320709876772,-0.01656606036339385,0.014881174369302873,0.00020524743441694806,0.8043670155919667,0.0005368118522670234,0.011085764076285327
全日,帰無対照,水準ごと,8,1s,1000,98,59753137.0,0.0005698533386696654,-0.0007652533260680834,0.0019512063832956394,-0.0018460000133094124,0.0026985874715202843,0.0002751766430198936,0.8058751500723873,0.00045923064481966753,0.00025456093811284015
立会日,帰無対照,水準ごと,8,1s,1000,67,40985824.0,0.0010496968878821176,-0.000851039238141751,0.0036127931388942724,-0.0017928394310293301,0.004843952428914634,0.0004392230947862654,0.8056228633987714,0.0008456598125163707,-0.000020238324672384445
閉場日,帰無対照,水準ごと,8,1s,1000,31,18767313.0,-0.00041399033715454694,-0.0018085843321389572,0.00091224719211891,-0.0032192732191324764,0.0014218337110229364,-0.00037906001029357265,0.8043710165483289,-0.00033300182833818833,0.0008546934248382953
全日,帰無対照,水準ごと,8,200ms,200,98,59753731.0,0.000022450758692345927,-0.0002767009116481069,0.0003444857190752774,-0.0003532334042368517,0.00047012669026442935,0.000027168878168093332,0.8058752000162203,0.00001809250965171017,-6.3748482276004134e-6
立会日,帰無対照,水準ごと,8,200ms,200,67,40986259.0,0.000039125191346490934,-0.0003478200737706601,0.0005669177472511412,-0.0005302819496220948,0.0008423747263293383,0.00004125879148364724,0.8056227631214515,0.00003152014476021553,-0.00006547032807566271
閉場日,帰無対照,水準ごと,8,200ms,200,31,18767472.0,-1.0720813571669112e-7,-0.00025150422056846973,0.00024341204928501442,-0.0004662054367334785,0.00039147473027402826,-2.3270699750024057e-7,0.8043715299073482,-8.623517214494946e-8,0.0001226836974722126
