dt,n_ord,large_lots,share_large,share_short,share_near,share_cancel,fleeting_ratio,n_reached,fake_share,fake_share_sz,cbt_share,cbt_share_large,push_all,push_pre_all,push_pre_large_near,push_large_near
2026-06-25,6040987,126094.45000000019,0.0026593336486239747,0.5184068431201723,0.15729449508830262,0.9865435896485127,0.008423457145899642,845513,0.8637277014073113,0.8646170767588808,0.06980961885864015,0.008092125739184563,0.3426596272571596,0.4907602266772411,2.301998334562559,10.529607869818191
2026-06-26,6660308,85991.13999999966,0.010779231230747888,0.5151156673234931,0.14852841640356573,0.9883406292922189,0.00927909818503707,902360,0.8860576709960548,0.8933617058774588,0.06141442708054943,0.009193096820024236,0.29968114592033873,0.44814404824864745,-0.08578300518587409,5.825840958515589
2026-06-27,809301,86382.0,0.015963158330460483,0.2723696127893083,0.17528212618049402,0.980268157335775,0.0006104755657516416,150242,0.8410164933906631,0.8015944900996691,0.025979209218819698,0.0003870268596640607,0.0960838847639324,0.11985746950180293,4.160675619174531,3.650705260511471
2026-06-28,1066566,87920.0,0.012096766632350929,0.32328425995203297,0.18736111970567224,0.9799121667107333,0.000702491017663291,207981,0.8520682177698924,0.803938541335545,0.03327595291805664,0.00023252208959851186,0.13067282354424603,0.12369899677901708,-0.2563945003971194,7.906937527595265
2026-06-29,5745783,88688.0,0.01536257112390078,0.4978374574883876,0.1503800265342426,0.9885284564349193,0.008939767650712275,792311,0.8791320579923793,0.870488211781534,0.06357758376882663,0.006763339753030475,0.2942474730704751,0.3024506140821787,4.788457915296836,5.993429012701016
2026-06-30,4215048,119556.3599999994,0.009152446188038666,0.4680338159850137,0.1633860397319319,0.991977790051264,0.005776859010675396,641178,0.916456896524834,0.9099402098037825,0.04521182202432807,0.005236144953082067,0.23659017578164812,0.22795195060653806,1.1662553071902202,5.29510082047494
2026-07-01,5382743,94469.0,0.01632327606946867,0.48744664198160675,0.14788203709521336,0.9894462730247385,0.009224362130470126,763373,0.8868888472607755,0.8720482349521664,0.05899557158868629,0.012223436219612128,0.23373998352919073,0.2112411716183428,-0.9015794695136613,5.175898930971473
2026-07-02,9099007,125365.0,0.010390584379152582,0.5703122329722353,0.15338344063258771,0.9916944783095561,0.01922501911215174,1040665,0.8890257671777181,0.9116922222577939,0.06930316681809345,0.00497123032662041,0.29547028274393683,0.32136837564158843,-0.6521634900600063,4.704613551379919
2026-07-03,2864763,127655.0,0.006442766818756037,0.46736780669116434,0.2014540120770898,0.98504588337674,0.002896027283812989,479047,0.870705797134728,0.847312714540231,0.05479510870532746,0.005201278647667552,0.41845713764332826,0.4415957747720885,0.39461604332653516,5.839982641955799
2026-07-04,686944,100032.0,0.002062759118647226,0.22988336749429356,0.1864518796291983,0.979432093445754,0.0006240698076271213,135822,0.8636892403292544,0.8503481796292676,0.029916557972702287,0.0028228652081863093,0.18178752503006101,0.07413899246367751,3.228651540590688,5.165902805704274
2026-07-05,1113813,90000.0,0.02687165619363394,0.289768569768893,0.16822752113685152,0.9663471336750424,0.001081268943781952,205929,0.7606213792132239,0.7449550236197314,0.03934053561953398,0.0,0.1907561103342535,0.09777492221433288,0.8090905572046825,2.0288963552037065
