feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm
ofi_10s,-1,5.0,3,9,279263.0,18229.0,-18272.42826448698,-35973.95057884452,-16382.585100414482,29781.92635374115,27390.630890554898,-158.7899285448293
ofi_10s,-1,10.0,3,9,279253.0,31140.0,-45742.1866891099,-44481.10588669516,-23485.437425186956,66240.92713320724,62947.84970253531,-364.36588146622154
ofi_10s,-1,30.0,3,9,279186.0,66993.0,-156046.62150518858,-70520.82367162265,-47607.890312906646,201484.77489078333,196944.3454183568,-533.2836057992386
ofi_10s,-1,60.0,3,9,279090.0,99957.0,-288752.9126936495,-89751.80483537121,-66299.68880615062,357892.7424216226,354291.3880398743,-512.9874715067383
ofi_10s,-1,0.1,4,0,27859.0,1957.0,-82.80309747625992,1553.9828977382172,-1474.7611895292064,1262.5511863179725,408.217081634188,31.02860007126118
ofi_10s,-1,0.5,4,0,27859.0,4727.0,-2117.215549417357,4312.946012391822,-2428.523097070318,4678.977504061245,3138.7790512102943,271.85868143765106
ofi_10s,-1,1.0,4,0,27859.0,6855.0,-4253.73257049008,5371.019093056695,-2664.106211684442,8027.495760967866,5519.076139232081,73.96172022211545
ofi_10s,-1,3.0,4,0,27858.0,10916.0,-9920.018996025492,6893.705328432223,-2450.2128181365983,16167.828545892919,11975.190692902563,-112.71431318720103
ofi_10s,-1,5.0,4,0,27856.0,13146.0,-13927.13186096708,6992.002729653128,-2894.9480605610133,21704.19453360325,16615.17744775303,-99.83652602936199
ofi_10s,-1,10.0,4,0,27856.0,16193.0,-22152.373883829743,9625.0218824497,-888.0958370755326,32214.729507268894,25767.378740730714,-184.1614650247526
ofi_10s,-1,30.0,4,0,27848.0,20934.0,-36839.0827754177,13369.204989810964,1677.6669207780558,51535.91087101837,42768.780456250024,-339.164676322597
ofi_10s,-1,60.0,4,0,27829.0,22945.0,-43993.263252068675,14224.443218942688,2472.94165505,60555.20235279597,50862.41628953125,-437.20100993738254
ofi_10s,-1,0.1,4,1,39014.0,1208.0,-40.270770612942826,641.1013091157436,-1043.6005377749073,742.7292579343535,329.67069066208063,-5.326355945198813
ofi_10s,-1,0.5,4,1,39014.0,3329.0,-1104.0276740048512,1928.2363272349999,-2232.4381084634756,2846.89119818684,2197.4889364123305,197.295058436513
ofi_10s,-1,1.0,4,1,39013.0,5285.0,-2715.9312631630355,2741.8711138961617,-2436.3813018648557,5528.566702140551,4348.60964704014,57.158991883774476
ofi_10s,-1,3.0,4,1,39011.0,9783.0,-7714.644105544312,3248.919506782481,-2979.001562087964,13212.862873389728,10975.967498811222,-73.51267934175169
ofi_10s,-1,5.0,4,1,39009.0,12536.0,-13147.671278958429,3712.8822409669197,-3107.3132246141267,20605.9204774124,17510.55868096884,-327.99249398191705
ofi_10s,-1,10.0,4,1,39004.0,16719.0,-21703.410707674804,3502.851918569033,-3864.2356637176913,32658.564533339384,28355.85205861109,-611.3420883957236
ofi_10s,-1,30.0,4,1,38999.0,25390.0,-36333.124243279264,4301.805750682893,-3808.2628251739366,59559.76244284476,53664.68071133892,-1161.0907291304839
ofi_10s,-1,60.0,4,1,38984.0,29258.0,-49852.01248320439,8698.796128391232,-364.61037739407,78107.50952216325,70610.76351123257,-2155.6110748328483
ofi_10s,-1,0.1,4,2,40240.0,1002.0,11.504647558862342,531.9763109763186,-438.379427557125,605.2565450135996,243.41128483785997,-126.24297393695196
ofi_10s,-1,0.5,4,2,40240.0,2578.0,-639.7775413570758,1396.422253667513,-689.5367807499221,1979.601125668386,1476.61589074958,-23.00936242288998
ofi_10s,-1,1.0,4,2,40239.0,4181.0,-1886.2940598432042,1394.6040574593344,-1418.4156022874647,4033.4385271140413,3389.8680485000127,52.72673258305716
ofi_10s,-1,3.0,4,2,40238.0,8089.0,-6869.329456110468,2267.317279096651,-1018.9588704456742,11234.538616362073,9986.538533217845,-10.937898716356642
ofi_10s,-1,5.0,4,2,40238.0,10771.0,-11978.63422169152,2801.184368413161,-569.5526994970727,18126.102434384582,16447.702725982388,-4.609107798776435
ofi_10s,-1,10.0,4,2,40234.0,15368.0,-23494.603660249428,4598.70909448072,677.6967613189202,32963.59523094695,30519.670758198656,-120.60334456736044
ofi_10s,-1,30.0,4,2,40232.0,24182.0,-48870.978286710204,6745.581653250774,1715.685711622962,65443.33871578451,61447.96910366941,-346.19773033379744
ofi_10s,-1,60.0,4,2,40214.0,28653.0,-64451.188073939426,5712.966668825518,934.1983244766463,84593.66564856686,80355.06919145299,-74.70743153939951
ofi_10s,-1,0.1,4,3,45630.0,861.0,12.120817772941637,194.9602888959845,-13.205602541450645,480.25305388380343,243.1697130050026,-66.95183831200602
ofi_10s,-1,0.5,4,3,45630.0,2058.0,-590.9256757359726,354.49623050345383,-433.2360942759194,1602.1516997548342,1312.8999182075418,8.324178621768041
ofi_10s,-1,1.0,4,3,45629.0,3438.0,-1559.4430270019004,321.88291178449026,-577.2503058757475,3210.111845503088,2790.060882963914,42.564225943646505
ofi_10s,-1,3.0,4,3,45629.0,7272.0,-5712.417148979469,213.80905545440189,-1161.8497584442266,9393.558180343423,8422.163231486013,-118.94419963471852
ofi_10s,-1,5.0,4,3,45629.0,9981.0,-10516.302839646132,88.35996636134875,-1838.396088665625,15735.616687071848,14468.598751760679,-208.37657627409638
ofi_10s,-1,10.0,4,3,45629.0,14929.0,-22433.438517289753,25.6056731538238,-1909.0849784238465,30749.616323084138,28913.16104555461,-311.92999042503715
ofi_10s,-1,30.0,4,3,45619.0,25307.0,-53359.19850808815,1416.9502082156725,-1029.0336439266396,68990.10661728651,66285.73983530105,-389.92172401695905
ofi_10s,-1,60.0,4,3,45586.0,30554.0,-73775.66771618577,2571.0924458141076,-132.9278263035642,93215.70299546664,90222.8662961722,-589.9321949940361
ofi_10s,-1,0.1,4,4,51795.0,679.0,-8.603331406086632,-147.51046936326344,146.09338770639192,357.28914119130377,215.66061972944084,-7.124623343965908
ofi_10s,-1,0.5,4,4,51795.0,1770.0,-552.9813360404906,-218.02708741125443,127.9380745210191,1330.30213607368,1151.9720555426359,41.99333551692774
ofi_10s,-1,1.0,4,4,51795.0,2968.0,-1541.3735560874215,26.97416549134236,549.1747944716162,2825.7379857265973,2556.511009569862,16.972639874808237
ofi_10s,-1,3.0,4,4,51794.0,6438.0,-5545.867827968536,205.55713333965156,487.6914887721906,8503.411123826338,7946.249346105159,-33.68538055211978
ofi_10s,-1,5.0,4,4,51792.0,9170.0,-10297.903096601123,-33.300646118795086,121.81406119793742,14744.193362231848,14018.347052448245,-32.619582663730995
ofi_10s,-1,10.0,4,4,51782.0,14309.0,-21799.622122672237,-48.819595685945586,-387.99739245951736,29380.93792164767,28031.15785003887,-321.8316459693681
ofi_10s,-1,30.0,4,4,51773.0,25706.0,-56643.94694729637,-910.8957095416524,-1587.4029192877003,72179.77922578146,70471.78656189004,-194.0292199994965
ofi_10s,-1,60.0,4,4,51763.0,32491.0,-82710.60358347393,1741.4366239307587,538.1376157268706,103208.15867169618,101038.03258658502,-535.2159624383922
ofi_10s,-1,0.1,4,5,58710.0,698.0,-86.74413440403734,-186.40422212619086,249.47621483343946,355.91109711556436,202.92037440688296,-75.10820502313109
ofi_10s,-1,0.5,4,5,58710.0,1676.0,-646.2144328507226,-660.0671531094179,582.3010065988932,1243.1834746325787,1110.0167352502149,21.816344648346586
ofi_10s,-1,1.0,4,5,58710.0,2683.0,-1465.1099831293725,-1155.0235544026502,285.32410020716264,2478.7172953371946,2293.6191470369145,42.41070036608008
ofi_10s,-1,3.0,4,5,58710.0,6062.0,-5253.381046530679,-2400.8222985622206,-486.2285083698662,7687.658036384138,7221.9948712639225,-8.328709536158371
ofi_10s,-1,5.0,4,5,58709.0,8780.0,-9834.101485549232,-2521.269480583149,-745.8311638094533,13509.570819466646,12759.317455605124,-156.4126345820948
ofi_10s,-1,10.0,4,5,58703.0,14035.0,-21019.33779586837,-3863.397437970652,-2373.919759911548,27547.460915900312,26498.22959370979,-302.1006026464244
ofi_10s,-1,30.0,4,5,58691.0,25494.0,-55212.44040507965,-7424.541954008192,-6090.059747166539,68921.03061478774,67868.51978290777,-384.67694242791947
ofi_10s,-1,60.0,4,5,58676.0,33169.0,-85653.00544838131,-8936.215878170748,-7403.172108835173,104527.89975936078,103826.07362328965,-286.3045730702752
ofi_10s,-1,0.1,4,6,66961.0,554.0,38.13762984439835,-586.9822674432347,311.85435523251937,238.39634219518396,119.22482472280116,-30.554004489689035
ofi_10s,-1,0.5,4,6,66961.0,1290.0,-360.0547598603367,-1653.3909499501137,796.8555302769165,890.47499023442,736.4307822098493,-14.111721638823127
ofi_10s,-1,1.0,4,6,66961.0,2096.0,-1045.0712648834544,-2416.7654171234785,609.5422168216832,1953.1454915278084,1795.4202386089598,49.20907608338965
ofi_10s,-1,3.0,4,6,66960.0,4738.0,-4099.675253227708,-3299.4789852408603,273.9104096330806,6301.422846183486,5932.518274260676,-67.24575848371828
ofi_10s,-1,5.0,4,6,66957.0,6938.0,-7746.395402536456,-4449.184398002605,-727.4117195904232,11126.736988122992,10659.917089417153,-79.89351485588436
ofi_10s,-1,10.0,4,6,66949.0,11575.0,-19332.273123201667,-5819.841251361052,-2101.0038558615797,25415.030757568493,24900.32573379492,-149.77538774467732
ofi_10s,-1,30.0,4,6,66931.0,24515.0,-53504.63840651722,-9586.713447360122,-5776.111131347445,71120.35746274267,70720.88743033826,-561.5335741340572
ofi_10s,-1,60.0,4,6,66907.0,33660.0,-89704.04737853445,-11272.988663013723,-8170.749752370152,113708.00888195759,113728.281448693,-724.156565304603
ofi_10s,-1,0.1,4,7,74551.0,337.0,-3.703988589085728,-821.822920001987,289.54690463502067,182.68004057459208,92.21494163198507,-47.64842349417542
ofi_10s,-1,0.5,4,7,74551.0,951.0,-288.4000985846453,-2750.8042891561063,225.74133141919356,691.7093561576685,620.316196523456,6.480206293275614
ofi_10s,-1,1.0,4,7,74551.0,1643.0,-986.2561484723744,-3799.7079665595184,115.59443714482103,1716.8817564107371,1619.1694393561738,12.664977228746821
ofi_10s,-1,3.0,4,7,74550.0,3973.0,-3750.28150661514,-5864.859747781414,-1336.9509868071011,5551.640801966644,5257.653115335509,-71.18701897885771
ofi_10s,-1,5.0,4,7,74548.0,6159.0,-8005.183744494601,-7029.105984066561,-1657.7989039615106,10912.64707421373,10605.430241519505,-59.606669742358065
ofi_10s,-1,10.0,4,7,74547.0,10630.0,-19326.169253319575,-9594.869751230435,-4203.201726740102,24504.102936197072,24092.208613424402,-171.03529703049955
ofi_10s,-1,30.0,4,7,74525.0,22961.0,-61314.88412173966,-12141.229634665578,-6548.679395786528,73478.02674640735,73219.61070343581,-312.855565236747
ofi_10s,-1,60.0,4,7,74499.0,33095.0,-103714.49583296088,-14731.027182226122,-9258.942062287208,121888.66641808368,122143.54501901445,-418.4722812826978
ofi_10s,-1,0.1,4,8,90668.0,317.0,7.7078547051317425,-928.7936084762282,382.17545924005054,162.32131887466744,100.3693287481422,-40.81828469390203
ofi_10s,-1,0.5,4,8,90668.0,900.0,-298.84793923216205,-3118.0230392966814,831.7857541200976,686.4005759992328,667.5242425827756,17.7589063068595
ofi_10s,-1,1.0,4,8,90666.0,1617.0,-875.5894981149589,-4409.623189224562,690.209189098061,1557.0771159999806,1553.6214519014454,69.39910743384736
ofi_10s,-1,3.0,4,8,90661.0,4112.0,-3686.5489736358954,-8367.881674510265,-1680.4311890611957,5422.744028829821,5307.605350105762,-2.400067207393164
ofi_10s,-1,5.0,4,8,90657.0,6244.0,-7436.066437049067,-10401.32352677501,-2674.522880546971,10137.821659637166,9992.763907488272,12.327933630000842
ofi_10s,-1,10.0,4,8,90653.0,11069.0,-18744.515921062462,-12591.245310893379,-3892.8818086614224,23691.861483288267,23465.52986975976,-88.25229829229286
ofi_10s,-1,30.0,4,8,90625.0,24287.0,-62472.7680698085,-18241.423531980236,-9511.713998986324,74374.93674431145,74523.30944369554,-290.3396934776837
ofi_10s,-1,60.0,4,8,90581.0,36110.0,-113481.4492073693,-21804.353503093953,-12923.091486929858,131674.21743367132,132645.34598786366,-415.7031848979285
ofi_10s,-1,0.1,4,9,484578.0,3566.0,3046.511780841709,-1095.0345697189432,-1612.758485589837,1892.9430951915,-1359.6056681771536,-2472.683664098892
ofi_10s,-1,0.5,4,9,484578.0,5891.0,1977.0000201767612,-6560.530463937105,-2157.0442569579004,4034.014950249727,492.2185561593844,-2473.6439623647907
ofi_10s,-1,1.0,4,9,484570.0,8932.0,-13.468934136507329,-11901.935684042179,-4252.696102131711,7510.415399998979,3869.484024706977,-2281.5507053225515
ofi_10s,-1,3.0,4,9,484560.0,22282.0,-3803.8702690004034,-23320.85494001168,-12684.016883817509,23855.699862166373,16916.25246739217,-4312.928345562737
ofi_10s,-1,5.0,4,9,484549.0,34075.0,-10369.520192840331,-30345.517861525524,-17633.475613277107,41837.53738038503,33019.94572769673,-5343.291311110104
ofi_10s,-1,10.0,4,9,484506.0,59463.0,-33164.77526425334,-38300.79364006771,-25396.259300312206,89326.83204798019,76391.62896394536,-7522.439532635767
ofi_10s,-1,30.0,4,9,484371.0,119879.0,-150127.53817097013,-67388.15438223598,-47698.23553507465,250536.8881604663,237227.95312845838,-5753.577394930535
ofi_10s,-1,60.0,4,9,484178.0,174365.0,-311796.803170796,-90159.35189744942,-68643.51844278515,446996.328194248,433043.4779217176,-6536.361136798988
ofi_10s,-1,0.1,5,0,37341.0,2693.0,-154.02884384838703,2099.7784307908855,-1396.778101803679,1753.2530675111514,506.7840850993032,-35.32656290784263
ofi_10s,-1,0.5,5,0,37341.0,6220.0,-2621.5319084137727,5619.21616243418,-2937.1412884841598,5881.211060458557,3714.3289762779027,129.00354798410334
ofi_10s,-1,1.0,5,0,37341.0,9077.0,-5170.778503819268,7154.482770004496,-3060.1734963300946,10016.565171722294,6693.225704666795,-73.15829879842343
ofi_10s,-1,3.0,5,0,37341.0,14627.0,-11976.285404288914,10030.460674263728,-2451.4269694697778,20148.525894785867,14606.286361244205,-211.07320573923624
ofi_10s,-1,5.0,5,0,37340.0,17644.0,-17361.723161712518,11397.105091399751,-1927.8850562243724,27601.306783908138,20602.544419588718,-419.06082994064053
ofi_10s,-1,10.0,5,0,37334.0,21716.0,-26366.904986119942,12341.6059971221,-1960.6741080093236,39531.76484758383,30934.76416499428,-353.0869690142956
ofi_10s,-1,30.0,5,0,37320.0,27991.0,-44051.09025612577,18700.91091092808,3127.865851255225,63398.98215123385,52036.56538747189,-235.88942202492996
ofi_10s,-1,60.0,5,0,37305.0,30712.0,-58227.54602964497,26406.810102961088,10198.48680513223,80133.75645458238,66861.81390047552,-820.9880790315341
ofi_10s,-1,0.1,5,1,50582.0,1672.0,-43.47878323499703,955.1136075096169,-1048.4392678200027,954.7360921162973,416.26240609452304,-16.948439975665863
ofi_10s,-1,0.5,5,1,50582.0,4362.0,-1291.4218383681234,3168.9416442989955,-2372.4162478378294,3559.8991907932473,2501.751133202941,76.49515594265743
ofi_10s,-1,1.0,5,1,50582.0,6878.0,-3071.1364709439104,4288.68442579553,-2410.745451888115,6678.009793729405,4983.158360886054,14.019524048984877
ofi_10s,-1,3.0,5,1,50580.0,12983.0,-9732.815629008392,7038.053983177043,-1986.8685388412728,17029.35042201119,13603.976934911514,-233.77772156382386
ofi_10s,-1,5.0,5,1,50580.0,16704.0,-16106.693372093143,8871.641576745998,-1352.059227907382,25993.517892681517,21497.256626798,-282.9624301205592
ofi_10s,-1,10.0,5,1,50576.0,22300.0,-28220.695906631918,11179.27707033261,-153.78622093805453,42346.0553035675,36350.65345443715,-403.57141989910724
ofi_10s,-1,30.0,5,1,50556.0,33534.0,-49627.07938924799,17836.497028393034,4489.735497097403,76763.36639520072,67403.28126435727,-797.3801717457449
ofi_10s,-1,60.0,5,1,50543.0,38523.0,-65780.72998039953,22268.609939270613,7835.766887255273,98198.95077671355,86818.39263837025,-1671.3867533072882
ofi_10s,-1,0.1,5,2,53259.0,1153.0,30.213318452463582,566.1612350520784,-455.5439516027792,668.9906118085266,332.82770670309606,-42.34553798669438
ofi_10s,-1,0.5,5,2,53259.0,3250.0,-907.0761602543746,1955.412425939649,-869.4515878966681,2580.037277053453,1993.2232271749408,78.54217017543519
ofi_10s,-1,1.0,5,2,53257.0,5348.0,-2612.8237747415455,2479.1675156769343,-1384.4402559585146,5366.854710364892,4443.803081995278,74.6222748732972
ofi_10s,-1,3.0,5,2,53254.0,10858.0,-8890.417131038854,4687.234921333748,-618.515910299767,14857.707653438787,12859.059684300677,6.25534445169329
ofi_10s,-1,5.0,5,2,53254.0,14416.0,-14614.125854316375,5367.106263455491,-581.0062082211695,22881.682806839373,20108.276522835236,-123.93600897047116
ofi_10s,-1,10.0,5,2,53254.0,20347.0,-27269.18097774821,6453.4524637222285,-297.8906203302513,39655.24543774575,35683.90070329159,-324.44145075574556
ofi_10s,-1,30.0,5,2,53239.0,32145.0,-55942.459337552275,6559.773729764743,-1294.9889764376892,77321.29277531434,71528.28664359543,-351.20276396121176
ofi_10s,-1,60.0,5,2,53200.0,37746.0,-76912.95348351788,9451.246659413591,1171.2076767178755,102575.4040115274,95889.88857699561,-572.0379638174038
ofi_10s,-1,0.1,5,3,61041.0,1008.0,10.082362095983433,361.11292102102504,23.558632116191802,555.1857729558486,332.8709822062947,-12.076220549914751
ofi_10s,-1,0.5,5,3,61041.0,2770.0,-842.8877512113695,1611.074237408383,480.0729446473271,2168.9579357916955,1855.9932232757515,128.68414158276664
ofi_10s,-1,1.0,5,3,61041.0,4663.0,-2477.8717145907676,2551.576377914574,586.8319509337282,4718.667411443674,4094.589333044639,61.42765813835993
ofi_10s,-1,3.0,5,3,61040.0,9712.0,-8599.58426819356,4016.5235916418055,928.991581974676,13568.763464588304,12137.413825213964,-116.94049244644233
ofi_10s,-1,5.0,5,3,61040.0,13498.0,-15216.385456547967,5260.067086264388,1514.5417226291263,22477.562072734774,20392.989553505537,-298.84386387222685
ofi_10s,-1,10.0,5,3,61037.0,20179.0,-29551.33774933102,5641.837442170186,1229.803907159298,41009.41303736141,38108.72924211765,-303.00278912863905
ofi_10s,-1,30.0,5,3,61026.0,33969.0,-65378.63788334465,7905.370917326769,3128.929613832116,86431.33159351592,82122.77741211938,-205.48896903903824
ofi_10s,-1,60.0,5,3,60980.0,41089.0,-91596.39763140763,11017.075099430507,5930.328247087884,117812.91709838819,113055.65048070562,-275.03446375965825
ofi_10s,-1,0.1,5,4,67807.0,804.0,-73.40442223457028,225.84682381957327,384.38124062376556,493.116447770703,288.68731624907446,-43.60402682161535
ofi_10s,-1,0.5,5,4,67807.0,2224.0,-852.7354174571325,648.225221606582,755.3031464970861,1802.3446468524726,1484.6680296979468,-9.561919100704586
ofi_10s,-1,1.0,5,4,67806.0,3722.0,-1951.290322237674,952.3687587514123,915.2620978209833,3567.890156363633,3120.8089103826796,26.595927056050073
ofi_10s,-1,3.0,5,4,67806.0,8317.0,-7619.5567518787575,2353.0703045411615,1825.173108120221,11525.675711328338,10461.822489018363,-119.71894211976416
ofi_10s,-1,5.0,5,4,67804.0,11831.0,-13631.57156733082,4260.567518247482,3582.671961670173,19487.452978989542,18181.739171182344,-85.66870314655084
ofi_10s,-1,10.0,5,4,67802.0,18307.0,-28109.84692488016,6442.0371795855,5310.553308280489,38052.825212665404,36288.171910429795,-88.15064507254887
ofi_10s,-1,30.0,5,4,67784.0,33124.0,-69284.81195095967,6857.505744571698,4582.209341096229,89137.74501337818,86019.00381918285,-433.63419285852524
ofi_10s,-1,60.0,5,4,67763.0,41882.0,-102305.98341015793,10856.519370590067,8366.914567832657,128315.52026720156,124984.89704919569,-520.8231704429611
ofi_10s,-1,0.1,5,5,75493.0,721.0,-147.94383717916736,-176.4277469555342,572.7197518763205,475.29934657903,329.73811566360916,-14.118419327582288
ofi_10s,-1,0.5,5,5,75493.0,1950.0,-836.2258064359717,-344.0421698950047,1295.1814163675388,1593.4610910540582,1444.6437316701213,111.11540403363485
ofi_10s,-1,1.0,5,5,75492.0,3311.0,-2135.6733141104064,-111.23000629695846,1607.0488796839743,3424.8453152952857,3130.331579558092,60.93610210476719
ofi_10s,-1,3.0,5,5,75492.0,7326.0,-7527.619308031054,2073.2991148346523,3572.8294399590513,10578.242806890748,9864.921802214072,-4.8009665039749905
ofi_10s,-1,5.0,5,5,75491.0,10516.0,-13151.209426433908,3187.1086215725118,4794.393734374932,17798.280582716903,16942.95780030604,52.94718626497108
ofi_10s,-1,10.0,5,5,75491.0,16829.0,-27150.177091174857,4685.186788194404,6260.6505602210145,35288.50316811834,33905.213040775816,-81.26955581295725
ofi_10s,-1,30.0,5,5,75472.0,31794.0,-71765.19355841768,5336.211832018608,6331.229136533857,89168.40147711923,87349.27597686305,-105.74977859199043
ofi_10s,-1,60.0,5,5,75446.0,42227.0,-108805.27727042694,5686.55296962078,6824.395869211537,133396.92558714276,131535.7498265001,-194.0927491436544
ofi_10s,-1,0.1,5,6,81107.0,571.0,-45.753277281578534,-309.7100450738744,611.6671271739897,324.55931736086194,182.1006661833202,-5.651179402308415
ofi_10s,-1,0.5,5,6,81107.0,1490.0,-657.7347958042942,-591.6955996735408,1882.6378165201536,1253.023595523599,1093.305824484867,58.93628080117175
ofi_10s,-1,1.0,5,6,81105.0,2539.0,-1685.7811491451353,-740.0134972003774,2234.3153507580123,2693.5877496872426,2522.5776522115775,108.5952319200878
ofi_10s,-1,3.0,5,6,81104.0,5776.0,-6079.176321340117,-465.299781460757,2922.7598993234283,8601.893182183887,8033.813581648878,-54.282363927633526
ofi_10s,-1,5.0,5,6,81103.0,8525.0,-11201.254188004188,-225.74566607410605,3421.3010286321874,15094.630916077906,14306.165111803333,-75.64709142180881
ofi_10s,-1,10.0,5,6,81102.0,14314.0,-25116.91441590613,-864.0695256564975,2941.364672599435,32185.551971510664,31183.136309577316,-140.49225016098183
ofi_10s,-1,30.0,5,6,81072.0,28661.0,-68730.69577022464,-1360.5001335882712,2006.5552272144773,85074.68224500208,83980.30383734855,-29.685266210002354
ofi_10s,-1,60.0,5,6,81049.0,40019.0,-115153.88480318931,5171.838653152414,8712.018871989023,138754.42352766576,137783.82509106808,-133.37430233254258
ofi_10s,-1,0.1,5,7,87059.0,429.0,-32.92203503780442,-389.2290854071501,629.0773273344377,261.7122432780406,154.93949016212486,-33.01902687956826
ofi_10s,-1,0.5,5,7,87059.0,1150.0,-443.71302512053427,-1272.7725860017538,1597.8536360046917,981.2658879959727,834.8424505767405,-3.363749769533797
ofi_10s,-1,1.0,5,7,87057.0,1959.0,-1204.5269950637642,-1594.5918447797512,1977.870468415075,2088.0112243824374,1912.150987675387,34.00667532023505
ofi_10s,-1,3.0,5,7,87054.0,4862.0,-5310.432266888265,-1185.5201461979273,3151.507285755227,7580.462235174288,7120.960080380357,-40.06896195186904
ofi_10s,-1,5.0,5,7,87053.0,7386.0,-9987.749586613303,-1173.6718765351934,3865.4267593925515,13547.397466944762,12980.04713395536,-11.293460909076458
ofi_10s,-1,10.0,5,7,87050.0,12527.0,-22582.99910517774,-1191.9903794855009,4370.220685335064,28728.246608794383,27890.146695643565,-81.14021534570526
ofi_10s,-1,30.0,5,7,87028.0,26025.0,-67739.78712280423,-3089.698982378163,2205.351133259743,81544.80918655501,80516.90227647955,-186.3930701393635
ofi_10s,-1,60.0,5,7,87020.0,37540.0,-116921.69989788374,259.14079924201707,5632.343477734693,137888.91408625912,137219.32463055855,-204.90314872058764
ofi_10s,-1,0.1,5,8,96885.0,314.0,-32.81032797079227,-543.8119742310657,538.0662441787447,183.38320888321215,140.22752119852373,-15.794843559042704
ofi_10s,-1,0.5,5,8,96885.0,979.0,-383.89657041860534,-1413.6120691300566,1871.902922672159,772.6014735818243,739.6343968936583,35.43765634393736
ofi_10s,-1,1.0,5,8,96885.0,1819.0,-1106.8803913592346,-1406.2990205982212,2990.2683179069613,1858.058993819869,1785.5195775306938,34.07388363416253
ofi_10s,-1,3.0,5,8,96882.0,4656.0,-4846.844055946416,-93.43134007724177,5747.668615006593,6925.318505094127,6673.20434680654,-10.884221728524324
ofi_10s,-1,5.0,5,8,96879.0,7187.0,-9524.097491662602,-123.48261008734862,6551.338132540558,12834.71693010058,12469.525977567251,-14.882470623645006
ofi_10s,-1,10.0,5,8,96871.0,12213.0,-21524.461712736844,-54.5051964855199,7959.311944176596,27379.634179019995,26908.762968205763,20.447655725943648
ofi_10s,-1,30.0,5,8,96831.0,25465.0,-65556.27685486013,-4813.18632050649,4340.890572569408,78617.09104250034,78283.89271980523,-104.70657278569998
ofi_10s,-1,60.0,5,8,96796.0,37170.0,-114734.85643874921,-3797.5092022507038,6228.437258992174,134771.75111492714,135235.91526413636,-140.5788073681701
ofi_10s,-1,0.1,5,9,497599.0,3446.0,1020.9736520483256,537.9246571374896,1153.002899779576,1663.6101521493977,-1.9688753113640587,-587.0167524017857
ofi_10s,-1,0.5,5,9,497599.0,6402.0,-538.7713062266225,483.45621549079243,3436.5228253917744,4472.584328392655,2704.7036938249207,-275.7484367274898
ofi_10s,-1,1.0,5,9,497595.0,9830.0,-3229.6529571604756,1016.0353826963687,4934.019753114319,8733.229354708305,6473.226392930336,-281.9686307155498
ofi_10s,-1,3.0,5,9,497589.0,24109.0,-13726.564590384818,4297.710135352259,9117.682925343213,27598.825912310465,22686.946368545465,-691.4799292718402
ofi_10s,-1,5.0,5,9,497581.0,36441.0,-26714.38466243209,7270.213086238802,12140.10479607059,48210.01042793481,41120.55444183358,-1154.6225228825233
ofi_10s,-1,10.0,5,9,497560.0,61797.0,-60808.50504617611,11537.426172728248,17294.035753060252,98472.46439444633,88022.08751595876,-1099.831248057364
ofi_10s,-1,30.0,5,9,497462.0,122966.0,-188901.68739496733,7259.506647537376,15234.180803212399,263258.1329679879,247583.0565014258,-755.6725354941593
ofi_10s,-1,60.0,5,9,497297.0,177323.0,-349576.6554213734,9328.491858967822,19492.22415144302,456547.8523087742,439415.6520372859,55.33282852096973
ofi_10s,-1,0.1,6,0,49811.0,3476.0,-368.040996111702,2924.9878293708425,-2113.495333020915,2415.02915036242,967.3254839386302,141.45723601726166
ofi_10s,-1,0.5,6,0,49811.0,8508.0,-4271.278422945629,8231.801331985258,-3643.992275887502,8906.99965762993,6114.497699049855,521.8176743582427
ofi_10s,-1,1.0,6,0,49810.0,12371.0,-8557.715413258136,11106.551537372143,-3459.0980518193783,15446.163394368628,10946.228594077824,200.56022889091804
ofi_10s,-1,3.0,6,0,49809.0,19771.0,-19010.562868179888,15369.230337491283,-2043.7351197315309,30542.468084858985,22663.046014151907,-192.85695787250032
ofi_10s,-1,5.0,6,0,49809.0,23824.0,-27936.363843564588,17909.93275490187,-179.21939551026233,42286.565602552684,32929.98491326432,7.391489099219939
ofi_10s,-1,10.0,6,0,49805.0,29321.0,-42208.38590341542,20834.350926793333,1190.3352056196761,60703.63152914991,48557.1728801475,-382.0678699005778
ofi_10s,-1,30.0,6,0,49782.0,37278.0,-69668.63077791857,29129.09100625473,9500.789898497664,94711.04563193499,79879.07672728164,471.4372454615835
ofi_10s,-1,60.0,6,0,49759.0,40943.0,-92682.64681248512,41093.93916530528,20987.536989212782,120816.75155846102,104227.91406317755,254.33746273167304
ofi_10s,-1,0.1,6,1,56288.0,1793.0,-279.99620761521936,1508.9984125288947,-1028.6730962980782,1266.9534576326494,787.6458959051024,54.05106070410781
ofi_10s,-1,0.5,6,1,56288.0,5151.0,-2336.0978800428647,4627.185989405689,-2276.3523344436176,4973.835167154849,4030.1935505463234,307.4207120427008
ofi_10s,-1,1.0,6,1,56288.0,8229.0,-5042.6308360172325,6712.341548463403,-1457.495976045129,9431.114353227156,7701.3941135847,242.27329179765
