metric,side,day_type,hor,hor_ms,x_form,y_kind,n,beta,r,r2,t
latency_ms,売り,閉場日,10s,10000,log1p,絶対値,183700,-4.7498678997216905e-6,-0.0005912031066654622,3.4952111333089383e-7,-0.25338972338698773
latency_ms,売り,閉場日,30s,30000,log1p,絶対値,183642,-0.00003976926146948165,-0.0036605731689143333,0.000013399795924975525,-1.5686846392753355
latency_ms,売り,閉場日,50s,50000,log1p,絶対値,183580,-0.000019843234161907393,-0.00213833853562784,4.5724916929510145e-6,-0.9161946944925202
latency_ms,売り,閉場日,100s,100000,log1p,絶対値,183404,-0.000024582792006672322,-0.0024911721352910217,6.205938607650428e-6,-1.0668592297247932
latency_ms,売り,閉場日,50ms,50,生,二乗,183739,-8.176844441777091e-16,-0.003954381487496908,0.00001563713294865826,-1.6950412457070085
latency_ms,売り,閉場日,100ms,100,生,二乗,183739,-2.4331872739636638e-9,-0.00041476597146530316,1.7203081108555667e-7,-0.17778759960708979
latency_ms,売り,閉場日,500ms,500,生,二乗,183737,-3.4076695136021805e-8,-0.0020532390208324435,4.2157904766689715e-6,-0.8801088164234939
latency_ms,売り,閉場日,1s,1000,生,二乗,183734,-3.029799663439597e-8,-0.001632774342263822,2.6659520527550563e-6,-0.6998728515943312
latency_ms,売り,閉場日,3s,3000,生,二乗,183723,-9.313514284306677e-9,-0.000561153445631065,3.1489318954361665e-7,-0.2405254869935911
latency_ms,売り,閉場日,5s,5000,生,二乗,183717,8.90471234283429e-9,0.00047987650046999375,2.302814557033279e-7,0.20568463087178557
latency_ms,売り,閉場日,10s,10000,生,二乗,183700,3.4289267689898784e-9,0.00023857211968759365,5.691665629223151e-8,0.10225202454064714
latency_ms,売り,閉場日,30s,30000,生,二乗,183642,-1.334078015593743e-8,-0.0006853094097062303,4.6964898703190175e-7,-0.29367734077395835
latency_ms,売り,閉場日,50s,50000,生,二乗,183580,1.517208283367056e-8,0.0009135609468300936,8.345936035730971e-7,0.3914245168962453
latency_ms,売り,閉場日,100s,100000,生,二乗,183404,1.6294629314834e-8,0.0009244628343929687,8.546315321738814e-7,0.39590562792133016
latency_ms,売り,閉場日,50ms,50,生,符号つき,183739,1.0186096337337777e-13,0.00007674229775236692,5.8893802643129405e-9,0.03289524385069896
latency_ms,売り,閉場日,100ms,100,生,符号つき,183739,-1.3180916283504248e-9,-0.00034758309351827764,1.2081400689973574e-7,-0.14898995223694375
latency_ms,売り,閉場日,500ms,500,生,符号つき,183737,-2.4152895937858733e-8,-0.002255940085025837,5.089265667226381e-6,-0.9669958563734378
latency_ms,売り,閉場日,1s,1000,生,符号つき,183734,-1.1054311975669504e-8,-0.0009229012776659069,8.517467683173634e-7,-0.3955923034250328
latency_ms,売り,閉場日,3s,3000,生,符号つき,183723,-1.635588039858229e-8,-0.0015236766186616981,2.321590438256346e-6,-0.6530895092752308
latency_ms,売り,閉場日,5s,5000,生,符号つき,183717,-8.204244392605193e-9,-0.0006837293753932319,4.6748585877561904e-7,-0.29306007011296176
