feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait,p_fill,AS,half_spread,half_spread_post,impact,edge,wait_s,core,core_realized,EV,EV_realized,core_daily,core_se,n_day,core_t
ofi_10s,1,30.0,2,4,53772.0,28282.0,-39423.365752703,3408261.2300567254,15939.760064742579,30255.04935423997,-14075.160122813993,-55896.0304330974,39257.94153641363,272863.853,0.525961466934464,-1.3939383973093487,0.5636008791720026,1.0697634309539625,-0.49767202188013554,-1.9763818129233224,9.64796877872852,-0.918337518137346,-3.458320210232671,-0.48301014818047344,-1.8189431709030794,,,,
ofi_10s,1,60.0,2,4,53772.0,34966.0,-51175.68882361335,8282990.308611449,20480.615825072156,37896.48000219912,-17114.3983978703,-80719.42811852903,39257.94153641363,562505.3109999999,0.6502640779587889,-1.463584305428512,0.5857294464643412,1.0838094149230428,-0.489458285130421,-2.308511929260683,16.0872078876623,-0.9658548589641708,-3.8600962346891947,-0.6280607193063527,-2.510081918882362,,,,
ofi_10s,1,0.1,2,5,51124.0,507.0,-435.7746507135455,918.8211660498968,242.039192346703,572.9301281844836,-330.0348113120294,238.55080395656762,36916.05671592187,24.354999999999997,0.009917064392457554,-0.8595160763580779,0.47739485669961146,1.1300397005611116,-0.6509562353294465,0.4705144062259716,0.04803747534516765,-0.4701212196584664,-0.47700167013210626,-0.004662222407613693,-0.004730456278009895,-0.3871232480700519,0.15213336455485113,81,-2.544630819168375
ofi_10s,1,0.5,2,5,51124.0,1729.0,-1947.576542378218,6776.246450901581,718.4521625889266,1932.8969649915139,-1210.371412703126,574.6474044977891,36916.05671592187,380.0149999999999,0.03381973241530397,-1.1264178961123297,0.41553045840886443,1.1179276836272491,-0.700041302893653,0.3323582443596236,0.21978889531521104,-0.7988874377034653,-0.8820596517527061,-0.027018159373079016,-0.029831021396612725,,,,
ofi_10s,1,1.0,2,5,51124.0,3009.0,-3742.3534403988133,21113.606149083866,1204.0259985257762,3227.5478390967714,-2002.7562488272222,642.6628629440618,36916.05671592187,1316.092,0.058856896956419685,-1.2437199868390871,0.40014157478423934,1.0726313855422969,-0.6655886503247664,0.21358021367366625,0.4373851777999336,-0.9315784120548478,-1.1181397731654208,-0.05482981460513726,-0.06581023741207165,-0.8869940111936898,0.10250050314463009,94,-8.653557631245233
ofi_10s,1,3.0,2,5,51124.0,6308.0,-8313.24727430365,93293.16239517677,2768.375452184864,6637.240457846685,-3811.6154624012725,-1624.927862908035,36916.05671592187,7632.060000000001,0.1233862765041859,-1.317889548875024,0.4388673830350133,1.0521941118970648,-0.6042510244770565,-0.2575979490976593,1.2099017121116045,-0.9670221658400107,-1.6634874979726832,-0.11931726434001227,-0.20525152838611388,,,,
ofi_10s,1,5.0,2,5,51124.0,8883.0,-12014.48857543274,196332.7301374876,4100.990514126484,9262.149505263911,-5056.894063096454,-5750.438173849244,36916.05671592187,17806.883,0.17375400985838355,-1.3525260132199415,0.46166728741714336,1.0426825965624127,-0.5692777285935443,-0.6473531660305352,2.00460238658111,-0.9788587258027981,-2.0878791792504767,-0.17008062869310414,-0.3627773794946011,,,,
ofi_10s,1,10.0,2,5,51124.0,13760.0,-19228.261692508364,591034.6193237548,6900.558916597927,14307.152718146188,-7254.503693931138,-18181.403045092415,36916.05671592187,53537.46100000001,0.26914951881699395,-1.397402739281131,0.5014941073108958,1.0397640056792288,-0.5272168382217397,-1.3213228957189256,3.8908038517441867,-0.9839086319702351,-2.8067256350000567,-0.2648185348546756,-0.755428854111587,-0.8608027848530889,0.11537425420926901,95,-7.460960772857877
ofi_10s,1,30.0,2,5,51124.0,24152.0,-35886.288551239406,3000158.7686652476,13315.057307192857,25342.724579010108,-11801.450728663187,-53923.292717116456,36916.05671592187,246383.332,0.47241999843517724,-1.485851629315974,0.551302472142798,1.0493012826685206,-0.4886324415643916,-2.232663660032977,10.20136353097052,-1.022549157173176,-3.806515289348951,-0.4830726712316436,-1.7982739470377096,,,,
ofi_10s,1,60.0,2,5,51124.0,30908.0,-52768.91913764615,7328080.3879409265,17899.91273033393,32931.52498258388,-14732.014716209054,-81711.5062410702,36916.05671592187,539304.46,0.6045692825287536,-1.7072899941001085,0.5791352636965812,1.0654692954116693,-0.4766408281418744,-2.6437008619473987,17.448701307104955,-1.2161547304035274,-4.438990856047507,-0.7352497928040104,-2.6836775169923395,,,,
ofi_10s,1,0.1,2,6,47810.0,328.0,-269.5560228747361,506.26057092949816,157.43616802271828,389.8998196914151,-230.91770389306163,156.30027714438305,35273.38839221868,16.159,0.006860489437356202,-0.8218171429107807,0.4799883171424338,1.1887189624738264,-0.7040173899178708,0.47652523519628975,0.04926524390243902,-0.4298288257683469,-0.4332919077144909,-0.002948836119054963,-0.002972594556167183,-0.29591339120931154,0.17221559750684887,75,-1.718272882905065
ofi_10s,1,0.5,2,6,47810.0,1284.0,-1444.7932906252547,5197.435781871931,537.9412613413359,1437.4623972751779,-896.9937184793988,441.3472615537495,35273.38839221868,289.6259999999999,0.02685630621208952,-1.1252284194900737,0.4189573686459003,1.1195190009931293,-0.6985932386911206,0.34372839684871453,0.2255654205607476,-0.7942710508441734,-0.8695000226413592,-0.021331186556869244,-0.02335155885947511,,,,
ofi_10s,1,1.0,2,6,47810.0,2176.0,-2696.634378356536,13578.270470099482,925.9958112124151,2420.7448412176395,-1483.7743418270247,489.9631615165383,35273.38839221868,942.3709999999998,0.04551349090148504,-1.2392621224064964,0.42554954559394076,1.112474651294871,-0.6818815909131547,0.2251668940792915,0.4330749080882352,-0.9017125768125556,-1.102095228327205,-0.041040087160512884,-0.050160201147040326,-0.7693917718059355,0.11738082830411177,93,-6.554662996691294
ofi_10s,1,3.0,2,6,47810.0,4683.0,-5950.926820901988,62987.31284566391,2124.3482420513583,5121.355732782234,-2963.284580288908,-1013.1500763618748,35273.38839221868,5767.221000000001,0.0979502196193265,-1.2707509760627778,0.453629776222797,1.093605751181344,-0.632774840975637,-0.2163463754776585,1.2315227418321593,-0.9051211998399807,-1.5750973515404363,-0.08865682030643442,-0.15428113150520525,,,,
ofi_10s,1,5.0,2,6,47810.0,6712.0,-9221.003125470448,138988.4301261675,3207.092299291086,7321.250653323039,-4063.1436643794605,-4127.3017666314145,35273.38839221868,13804.194999999998,0.1403890399498013,-1.3738085705408891,0.47781470490034056,1.090770359553492,-0.6053551347406825,-0.6149138508092096,2.0566440703218114,-0.9839938656405486,-2.0767224213500985,-0.13814195411377037,-0.29154906697556704,,,,
ofi_10s,1,10.0,2,6,47810.0,10808.0,-14694.835461122071,415041.96860117116,5555.63699321359,11726.980926413085,-6072.85432117747,-14130.998867243343,35273.38839221868,43938.424000000006,0.2260614934114202,-1.3596257828573346,0.5140300696903766,1.0850278429323728,-0.5618851148387741,-1.3074573341268823,4.065361213915619,-0.933595713166958,-2.755083116984217,-0.2110500411610224,-0.6228182038980425,-0.912154954808398,0.08394704810040711,95,-10.86583716103264
ofi_10s,1,30.0,2,6,47810.0,19962.0,-31817.08654883332,2300159.285923889,11150.610585056293,21570.035677578202,-10229.495756864693,-48319.635386566995,35273.38839221868,213869.885,0.41752771386739174,-1.5938827045803685,0.5585918537749871,1.0805548380712455,-0.5124484398790048,-2.420580872987025,10.713850566075545,-1.1232908508053814,-4.102463577567393,-0.4690050609449283,-1.7128922387659549,,,,
ofi_10s,1,60.0,2,6,47810.0,26240.0,-41353.10602914103,5654826.18928176,15261.305957039567,28582.186471958954,-13072.114360275777,-77036.91911822627,35273.38839221868,484350.4719999998,0.5488391549884961,-1.575956784647143,0.5816046477530323,1.0892601551813625,-0.4981750899495342,-2.9358581981031353,18.458478353658528,-1.0823521368941105,-4.599814982750278,-0.5940372322129567,-2.5245585682360865,,,,
ofi_10s,1,0.1,2,7,44968.0,266.0,-260.13507691079093,685.3959260492908,130.28282020395451,326.89584153709103,-189.71989213059257,123.88184507021877,33221.42506562893,13.131999999999996,0.005915317559153176,-0.9779514169578606,0.4897850383607313,1.228931735101846,-0.7132326771826788,0.46572122206849165,0.04936842105263156,-0.5761663785971293,-0.6002301948893689,-0.0034082070963092955,-0.0035505522113630167,-0.528443064796421,0.1318272299438038,72,-4.00860326824503
ofi_10s,1,0.5,2,7,44968.0,935.0,-1192.8690054023766,4849.946652884361,400.42191744194014,1111.021323919545,-702.9961749481369,353.7772826266345,33221.42506562893,203.44400000000002,0.020792563600782778,-1.2757957277030767,0.4282587352320215,1.1882581004487112,-0.7518675667894512,0.37837142526912776,0.21758716577540108,-0.9355369924710552,-0.985424302433949,-0.019452212416839452,-0.020489497482114885,,,,
ofi_10s,1,1.0,2,7,44968.0,1635.0,-1958.3052001008377,10852.371540558373,708.8124848771321,1842.4796700865763,-1124.8431001648346,438.00350983659183,33221.42506562893,716.9520000000001,0.03635918875644903,-1.197740183547913,0.43352445558234376,1.126898880786897,-0.6879774312934768,0.2678920549459277,0.43850275229357805,-0.8522157279655691,-1.0178481286019851,-0.030985872514314745,-0.037008132233237984,-0.7894224781685835,0.09502017013695635,93,-8.30794637634049
ofi_10s,1,3.0,2,7,44968.0,3568.0,-4664.243511681447,54288.608702543024,1692.005325803945,3968.549494464891,-2251.976245736258,-967.6021553992799,33221.42506562893,4427.285999999998,0.07934531222202455,-1.3072431366820199,0.4742167392948276,1.1122616296145995,-0.6311592616973818,-0.27118894489890133,1.2408312780269053,-0.9210263973871923,-1.666432081580921,-0.07307912706541322,-0.13222357380983646,,,,
ofi_10s,1,5.0,2,7,44968.0,5155.0,-7294.608838198578,112838.84336521252,2542.6859357972944,5722.301540011834,-3079.648286860261,-3819.5970263781687,33221.42506562893,10684.951000000003,0.1146370752535136,-1.4150550607562713,0.49324654428657505,1.1100487953466216,-0.5974099489544639,-0.7409499566204013,2.072735402521824,-1.0098085164696964,-2.2440050173766726,-0.11576149489417552,-0.2572461720462717,,,,
ofi_10s,1,10.0,2,7,44968.0,8353.0,-12670.600544854147,331752.1360949276,4266.79093432357,9331.449128037977,-4739.923643827515,-12082.263488624554,33221.42506562893,34300.621999999996,0.1857543141789717,-1.516892199790991,0.5108094019302729,1.1171374509802439,-0.5674516513620872,-1.4464579778073212,4.106383574763558,-1.0940827978607182,-3.0513501775983123,-0.20323059977162822,-0.566801459559658,-1.1438578073358812,0.150814231496968,95,-7.584548195366281
ofi_10s,1,30.0,2,7,44968.0,16465.0,-27989.381397793393,1890629.393026561,9225.590359571852,18439.65603612543,-8794.829103270196,-43052.98377771243,33221.42506562893,186371.88299999994,0.3661492616972069,-1.699932061815572,0.5603152359290526,1.1199305214774025,-0.5341529974655449,-2.614818328436831,11.319276222289702,-1.2276168258865194,-4.402750390252403,-0.4494909944454177,-1.612063804828007,,,,
ofi_10s,1,60.0,2,7,44968.0,22549.0,-39884.46784567179,4959340.012603375,12984.662260930789,25026.542712647995,-11521.553472461133,-73213.56478383078,33221.42506562893,448431.628,0.5014454723358833,-1.7687909816697764,0.5758420444778388,1.1098737288858926,-0.5109562939580972,-3.246865261600549,19.886985143465342,-1.2809489371919376,-5.103656243270326,-0.6423260448483589,-2.5592053155466683,,,,
ofi_10s,1,0.1,2,8,42253.0,210.0,-204.27992549639183,422.8453950860688,112.53631207037574,253.9196479228358,-138.6388428175307,112.56705691944408,30722.193435355057,10.79,0.0049700612974226685,-0.9727615499828182,0.5358872003351226,1.2091411805849324,-0.6601849657977652,0.5360336043783052,0.051380952380952374,-0.5248743496476955,-0.524727945604513,-0.002608657691193905,-0.0026079300541250973,-0.3771933401485929,0.11321072920113583,68,-3.331780855138318
ofi_10s,1,0.5,2,8,42253.0,717.0,-857.5393438910689,4106.139361230922,341.80887848330565,857.4137740847505,-509.63432172520015,302.41644696842735,30722.193435355057,158.267,0.01696920928691454,-1.196010242525898,0.47672089049275546,1.1958351102995124,-0.7107870595888426,0.4217802607648917,0.22073500697350068,-0.8072893520331426,-0.8622299817610063,-0.013699061969748023,-0.014631361013955022,,,,
ofi_10s,1,1.0,2,8,42253.0,1301.0,-1732.0972220247024,11770.544850478702,600.6669094527645,1518.370606963179,-908.3364953594906,352.51994012088517,30722.193435355057,588.0930000000001,0.03079071308546139,-1.331358356667719,0.46169631779612946,1.1670796364052105,-0.698183316955796,0.27096075335963504,0.45203151421983095,-0.9576620388715895,-1.1483976033080838,-0.029487097071733085,-0.03535998111149071,-0.9270854635750956,0.16926430400652917,92,-5.477146933114346
ofi_10s,1,3.0,2,8,42253.0,2864.0,-4188.80485504082,40968.82221304488,1345.8985088285024,3162.560609628343,-1794.567600395516,-828.6065291443779,30722.193435355057,3627.2760000000007,0.06778216931342153,-1.4625715275980518,0.4699366301775497,1.1042460229149242,-0.6265948325403338,-0.28931792218728275,1.2665069832402238,-1.080634897420502,-1.8398894497853346,-0.07324777758294837,-0.12471169820332753,,,,
ofi_10s,1,5.0,2,8,42253.0,4204.0,-5996.056987888056,85761.99880389741,2111.0140803393097,4689.505188236521,-2540.9737590209234,-2827.552964831262,30722.193435355057,8928.425999999998,0.09949589378268998,-1.4262742597259885,0.5021441675402735,1.1154864862598763,-0.6044181158470322,-0.6725863379712803,2.123793054234062,-1.012130092185715,-2.186860597697269,-0.10070278814637412,-0.2175836497460374,,,,
ofi_10s,1,10.0,2,8,42253.0,7015.0,-11102.717794030505,248532.1891484017,3720.2157773023673,7848.833764493092,-4063.865819975044,-9405.934009080036,30722.193435355057,29718.668000000005,0.16602371429247628,-1.5827110183935145,0.5303229903495891,1.1188643997851877,-0.5793108795402772,-1.3408316477662203,4.236445901639345,-1.1403880280439254,-3.011542666159735,-0.1893314561505251,-0.4999874991861061,-1.1768474522482106,0.13081593176321962,96,-8.996208920319708
ofi_10s,1,30.0,2,8,42253.0,13840.0,-23021.986307884123,1405422.0959101447,7825.161997525347,15332.620750642773,-7362.455351239341,-34606.7133003159,30722.193435355057,158153.34500000003,0.327550706458713,-1.6634383170436504,0.5654018784339123,1.1078483201331484,-0.5319693172860795,-2.500485065051727,11.42726481213873,-1.186036438609738,-4.251923382095377,-0.38848707335239563,-1.392720507613661,,,,
ofi_10s,1,60.0,2,8,42253.0,19484.0,-33712.03967224601,3895911.6270070034,11432.286953636543,21611.965065861445,-9975.36695997738,-63477.08792540124,30722.193435355057,403549.72500000003,0.461127020566587,-1.7302422332296246,0.5867525638286052,1.109216026784102,-0.511977363989806,-3.2579084338637467,20.711852032436873,-1.2314896694010193,-5.076150667093371,-0.5678731621094233,-2.340750233063859,,,,
ofi_10s,1,0.1,2,9,198562.0,1633.0,-1191.9142658120531,2349.7493851873337,1051.6605373484697,2064.6285576847627,-996.6832378555031,1043.7786763430133,158294.99454741643,72.54700000000003,0.008224131505524724,-0.729892385677926,0.6440052280149845,1.26431632436299,-0.6103387861944293,0.6391786138046621,0.044425597060624634,-0.1738871576629415,-0.17871377187326387,-0.001430070851741942,-0.0014697655617340675,-0.32803906524225346,0.1747543747444334,93,-1.877143652180317
ofi_10s,1,0.5,2,9,198562.0,4031.0,-4480.926393028183,14556.681370343453,2253.375958658438,5254.405570535052,-2978.0074723424505,2041.689779487211,158294.99454741643,760.7490000000003,0.020300963930661456,-1.1116165698407798,0.5590116493818997,1.3034992732659518,-0.7387763513625528,0.5064970924056589,0.18872463408583484,-0.6406049204588801,-0.6931194774351209,-0.013004897384039975,-0.014070993511049307,,,,
ofi_10s,1,1.0,2,9,198562.0,6285.0,-7710.491677660952,33463.70756107232,3420.0895631634226,8062.9164538279765,-4609.872590205125,2552.486463916392,158294.99454741643,2433.6560000000013,0.031652582065047695,-1.2268085405984013,0.5441669949345144,1.2828824906647536,-0.7334721702792562,0.406123542389243,0.3872165473349246,-0.7706415456638869,-0.9086849982091583,-0.02439279476686138,-0.0287622264770931,-0.8638693825363375,0.15489649499420519,96,-5.577075082096955
ofi_10s,1,3.0,2,9,198562.0,13705.0,-17772.105543020687,164987.09432583407,7781.164906026877,17182.39963206228,-9328.53690693222,1531.286618662465,158294.99454741643,16556.05999999999,0.06902126288010797,-1.296760710909937,0.5677610292613555,1.2537321876732783,-0.6806666841979001,0.11173196779733417,1.2080306457497256,-0.8169996816485815,-1.2730287431126028,-0.05639034980003127,-0.0878660515323084,,,,
ofi_10s,1,5.0,2,9,198562.0,19542.0,-25569.254519608054,302985.2338175774,11425.388252896186,24222.43243990374,-12700.018363585103,-2153.2310754250366,158294.99454741643,39436.34300000003,0.09841762270726524,-1.3084256739130107,0.5846580827395449,1.2395063166463893,-0.6498832444777967,-0.11018478535590198,2.0180300378671596,-0.8117675911734658,-1.5066104592689127,-0.07989223651409569,-0.14827701974714746,,,,
ofi_10s,1,10.0,2,9,198562.0,31977.0,-44437.71003602226,756880.3720057429,19373.24627792457,38930.43736232215,-19412.439315412434,-16801.15632938065,158294.99454741643,130605.41399999995,0.16104289843978203,-1.3896772691629065,0.6058494004417102,1.2174512106302076,-0.6070750638087511,-0.5254137764449651,4.084354817525094,-0.8718278687211962,-2.0030910456078717,-0.14040168691943922,-0.3225835878234653,-0.9817591949878771,0.10301154966320193,96,-9.530573981245366
ofi_10s,1,30.0,2,9,198562.0,61600.0,-97425.25299760811,3792502.766751582,39345.525323192225,74063.62019559872,-34369.462435813584,-82001.42968137164,158294.99454741643,681011.8320000004,0.3102305577099344,-1.581578782428703,0.6387260604414322,1.2023314966817975,-0.5579458187632076,-1.331192040282007,11.05538688311689,-1.0308527219872707,-3.0007708227107104,-0.31980201485891496,-0.9309308058892424,,,,
ofi_10s,1,60.0,2,9,198562.0,86742.0,-137937.57474328874,10320865.356048174,56877.053070415444,104251.8241641868,-46893.14640105953,-162263.21693257187,158294.99454741643,1764987.0590000008,0.43685095839083005,-1.5902051456421196,0.6557037314151789,1.2018609688984205,-0.540604855791422,-1.8706418682134591,20.347548580848965,-1.0225014142269406,-3.5488470138555788,-0.4466807227610181,-1.550317219185245,,,,
ofi_10s,1,0.1,3,0,43766.0,2548.0,-2164.4002050919294,6149.631342185451,1468.154160902097,3111.4373036711854,-1585.2444534443016,1454.259828979138,32503.955262217012,119.778,0.058218708586574054,-0.8494506299418875,0.5761986502755483,1.221129240059335,-0.6221524542560053,0.5707456157688925,0.04700863422291994,-0.36125197966633915,-0.36670501417299495,-0.021031623730517576,-0.0213490923573731,-0.18663640768132045,0.11671445983394224,95,-1.5990855627217142
ofi_10s,1,0.5,3,0,43766.0,7507.0,-8373.445106600371,44810.13516076604,3899.067453807776,8971.648344387177,-4968.236303432859,3287.208080855431,32503.955262217012,1516.5659999999998,0.17152584197779097,-1.1154182904756056,0.5193908956717431,1.1951043485263324,-0.6618138142310989,0.43788571744444266,0.20202024776874913,-0.6840273948038624,-0.765532573031163,-0.11732837482960734,-0.131308619150595,,,,
ofi_10s,1,1.0,3,0,43766.0,11287.0,-13139.184446069923,103464.00522701122,5679.543958224215,12993.050880688414,-7162.28712037532,3786.565794707824,32503.955262217012,4252.156000000001,0.25789425581501624,-1.164098914332411,0.5031934046446545,1.151151845546949,-0.6345607442522655,0.33548026886753113,0.37673039780278206,-0.7489055096877565,-0.9166186454648798,-0.1931384290966894,-0.2363906834383334,-0.514862564401908,0.1228772167480995,96,-4.190057180879882
ofi_10s,1,3.0,3,0,43766.0,17828.0,-22797.75347356476,380529.8852739522,9302.661527635624,20069.529081487286,-10511.329868290037,1249.4078539032275,32503.955262217012,16192.565000000002,0.40734816981218297,-1.2787611326881736,0.5218006241662343,1.1257308212635901,-0.5895966944295511,0.07008121235714761,0.9082659299977565,-0.8449605085219393,-1.296679920331026,-0.34419311670998337,-0.5282001923790507,,,,
ofi_10s,1,5.0,3,0,43766.0,21252.0,-28803.94717038678,723965.5178401662,11426.699292226398,23842.30483012121,-12098.920011374534,-2492.9937463079877,32503.955262217012,29468.433999999997,0.48558241557373305,-1.3553523042719169,0.5376764206769432,1.121885226337343,-0.5693073598425811,-0.11730631217334782,1.3866193299454168,-0.9056758835949736,-1.5606586164452647,-0.43978028328292235,-0.7578283808594518,,,,
ofi_10s,1,10.0,3,0,43766.0,25969.0,-35039.34718609394,1624005.7872260413,14463.901450126286,29047.84251388167,-14189.674150185208,-8657.561930218038,32503.955262217012,63148.80799999999,0.5933601425764292,-1.3492759515612438,0.5569679791338245,1.1185583778305546,-0.5464081847658827,-0.3333806434679055,2.4316996418807033,-0.8803079724274193,-1.7706565950291493,-0.5223396640307009,-1.0506370496803907,-0.6214718995522405,0.07867769611458489,96,-7.898959047391768
ofi_10s,1,30.0,3,0,43766.0,32847.0,-42271.4169458092,5561914.7518183375,19343.923528377225,36752.59358480373,-16934.87528789888,-18893.279861212613,32503.955262217012,188599.12799999994,0.7505140977014121,-1.286918651499656,0.5889099013114508,1.118902596425967,-0.5155684016165519,-0.5751904241243527,5.741745912868753,-0.7860087501882052,-1.9501090756240087,-0.5899106479329154,-1.4635843533112878,,,,
ofi_10s,1,60.0,3,0,43766.0,35801.0,-51306.473768291835,11813129.652547607,21571.219510848387,40226.834594255524,-18145.10321824124,-23810.374824741262,32503.955262217012,314889.29099999985,0.8180094137001325,-1.4331016945976882,0.6025312005488223,1.123623211481677,-0.506832301283239,-0.6650756913142444,8.795544565794247,-0.9185704940488659,-2.1861773859119324,-0.7513993112791538,-1.7883136816943082,,,,
ofi_10s,1,0.1,3,1,49283.0,1479.0,-1126.0609321135444,2502.1604232180794,820.1888432023104,1717.6555207840938,-889.5356616202172,808.28448659239,37569.54743175185,71.87600000000002,0.03001034839599862,-0.7613664179266696,0.5545563510495676,1.161362759150841,-0.6014439902773612,0.5465074283924205,0.0485977011494253,-0.294810066877102,-0.30285898953424906,-0.008847352817629483,-0.009088903790782914,-0.17792807590526796,0.1182545786272521,92,-1.5046189159923482
ofi_10s,1,0.5,3,1,49283.0,4833.0,-4604.959855218806,19247.041463829355,2445.5733912143032,5400.6597922586125,-2915.532367164097,2031.0256965809585,37569.54743175185,1026.349,0.09806627031633626,-0.9528160263229477,0.5060155992580805,1.1174549539123966,-0.6032551970130555,0.42024119523711123,0.21236271466997722,-0.5348004270648672,-0.6205748310858364,-0.05244588324583534,-0.06085745913677835,,,,
ofi_10s,1,1.0,3,1,49283.0,7768.0,-8121.11139639431,50844.96162143476,3977.0456402676127,8551.166819643655,-4519.08621270314,2415.868519131771,37569.54743175185,3161.466,0.15762027473976828,-1.0454571828519967,0.5119780690354805,1.1008196214783283,-0.5817567215117327,0.31100264149482115,0.40698583934088567,-0.6214791138165162,-0.8224545413571756,-0.09795770866478701,-0.12963551076968813,-0.4779811271215091,0.07695694755166263,96,-6.211019827685233
ofi_10s,1,3.0,3,1,49283.0,13975.0,-15444.986213992923,226607.38350983063,7435.791217902868,14917.629638610877,-7366.06474896697,-349.29400879962117,37569.54743175185,14784.171000000002,0.2835663413347402,-1.1051868489440375,0.5320780835708672,1.067451136931011,-0.5270887119117689,-0.02499420456526806,1.0579013237924868,-0.6611087653731703,-1.2181810535093056,-0.18746819382119706,-0.3454351444269331,,,,
ofi_10s,1,5.0,3,1,49283.0,17667.0,-19475.227356996133,437235.48409367417,9671.002103376477,18792.963368798126,-8984.438334656215,-4695.007768363147,37569.54743175185,29229.93400000001,0.358480611975732,-1.1023505607627855,0.5474048850046118,1.0637325730909677,-0.5085435181217081,-0.26575014254616786,1.6544933491820915,-0.6429456757581736,-1.4561007033089535,-0.23048355931294065,-0.5219838712204874,,,,
ofi_10s,1,10.0,3,1,49283.0,23366.0,-25987.521463566143,1050508.2303622519,13112.588260466695,24668.67007551568,-11363.964005236478,-13853.987113503892,37569.54743175185,70406.743,0.47411886451717633,-1.1121938484792495,0.5611824129276168,1.0557506665888763,-0.4863461441939775,-0.5929122277456087,3.0132133441752975,-0.6390114355516326,-1.7931060762248583,-0.30296737623723086,-0.8501454168185792,-0.4811834480550082,0.07070596684138501,96,-6.805415010227482
ofi_10s,1,30.0,3,1,49283.0,32931.0,-43563.77791823213,4275784.149815472,19681.020018651834,35590.99760984962,-15608.857845467546,-31398.650582745602,37569.54743175185,246817.89299999995,0.6682020169226711,-1.3228805052452743,0.5976441656388155,1.0807748811104922,-0.47398675550294694,-0.9534678747303635,7.495001457593148,-0.8132363396064588,-2.364348379975638,-0.5434061623598461,-1.5798623562075713,,,,
ofi_10s,1,60.0,3,1,49283.0,37361.0,-54019.43478147858,9244234.159405462,22877.403680385167,40659.93173561307,-17456.563051650453,-41314.424911523805,37569.54743175185,437668.8659999998,0.7580910253028428,-1.445877647318824,0.6123338154863405,1.0882988071950181,-0.46724025191109586,-1.105816892254592,11.714591847113295,-0.9215438318324835,-2.6396945395734157,-0.6986141083353979,-2.0011287399915263,,,,
ofi_10s,1,0.1,3,2,51261.0,1025.0,-693.0156471601505,1491.0355133030723,562.7291279564008,1127.556059792038,-554.6918841796042,558.9502127354081,39389.22685288263,50.58999999999999,0.019995708238231793,-0.6761128264977078,0.5490040272745373,1.1000546924800372,-0.5411628138337602,0.5453172807174713,0.0493560975609756,-0.2151087992231704,-0.2187955457802364,-0.004301252788742897,-0.004374971897246295,-0.05798854404389085,0.13217932780255354,89,-0.4387111434740599
ofi_10s,1,0.5,3,2,51261.0,3481.0,-3077.7769036752234,12248.039750196665,1689.3985216393046,3748.2477896128867,-2029.358501933394,1422.6058582982507,39389.22685288263,760.5120000000002,0.0679073759778389,-0.8841645801997194,0.48531988556142047,1.0767732805552677,-0.5829814713971255,0.4086773508469551,0.2184751508187303,-0.48684469463829894,-0.5634872293527643,-0.03306034572161914,-0.038264939142368906,,,,
ofi_10s,1,1.0,3,2,51261.0,5877.0,-5582.80406671504,34282.51682228813,2871.831947400099,6157.47769623991,-3249.5530517734214,1660.6030671869746,39389.22685288263,2517.7570000000005,0.11464856323520806,-0.9499411377769338,0.48865610811640275,1.0477246377811655,-0.5529271825375909,0.28255965070392625,0.4284085417730135,-0.549285029660531,-0.7553814870730076,-0.06297473945718852,-0.0866034021873952,-0.35717242436321134,0.10546915702668308,96,-3.3865106580196596
ofi_10s,1,3.0,3,2,51261.0,11449.0,-11493.73157443412,162591.87658828488,6064.0491867911005,11880.513790450337,-5721.242042132737,-651.9775815475257,39389.22685288263,13055.273,0.22334718401903983,-1.0039070289487395,0.5296575409897022,1.0376900856363296,-0.499715437342365,-0.056946246968951494,1.1402981046379597,-0.5622494879590373,-1.148853275917691,-0.12557683985179802,-0.2565931440272653,,,,
ofi_10s,1,5.0,3,2,51261.0,15058.0,-16200.042185164362,347024.68671383,8265.382130224541,15684.922707382113,-7284.1516418320125,-4848.396997931366,39389.22685288263,27249.187000000005,0.293751585025653,-1.0758428865164273,0.5489030502207825,1.04163386288897,-0.4837396494774879,-0.32198147150560275,1.8096152875547884,-0.6149398362956449,-1.48582435802203,-0.18063955160726128,-0.4364632602386947,,,,
ofi_10s,1,10.0,3,2,51261.0,20932.0,-24643.075585694067,973950.4200206036,11960.052611093064,21954.47571148138,-9787.779019660693,-15028.234342667442,39389.22685288263,69791.028,0.4083416242367492,-1.1772919733276355,0.5713764862933817,1.0488474924269722,-0.46759884481467096,-0.7179550135040819,3.334178673800879,-0.6939154870342538,-1.9832469868317173,-0.28335457705860206,-0.8098422958655022,-0.4989907259943805,0.11242787543650101,96,-4.438318558071563
ofi_10s,1,30.0,3,2,51261.0,31457.0,-43819.50501918574,3693962.9055026527,19078.57699668564,33582.448341885014,-14188.283736764284,-36670.22062034096,39389.22685288263,264931.3630000001,0.6136634088293245,-1.3929969488249272,0.6064970275832291,1.067566784559399,-0.4510374077872742,-1.1657252954935613,8.422016180818265,-0.8744999212416981,-2.6467222443184886,-0.5366486026901562,-1.6241965946728838,,,,
