dt,n_post_bid,n_post_ask,n_fill_bid,n_fill_ask,n_fill,n_pair,realized_bp,forced_n,forced_pnl_bp,forced_cost_bp,total_bp,q_abs_mean,q_abs_max,p_absq_ge2,t_off_med,pair_pnl_mean,p_off_0.25s,p_off_1s,p_off_5s,p_off_10s,p_off_30s,p_off_60s
2026-06-26,98737,115955,7511,7510,15021,7510,-20095.090784195123,1,-2.6973574325519794,2.1685180744134835,-20097.788141627676,1.5556221290193728,3,0.5277944211437321,12.007,-2.6757777342470335,0.011451398135818908,0.05126498002663116,0.25778961384820237,0.4442077230359521,0.7782956058588548,0.9239680426098535
2026-06-27,14326,18562,1621,1622,3243,1621,-2335.9253996751727,1,-0.9339999999999999,1.2884778761057922,-2336.859399675173,1.5590502621029911,3,0.5294480419364785,53.976,-1.4410397283622318,0.0024676125848241827,0.017890191239975324,0.09561998766193708,0.15607649599012954,0.36150524367674275,0.5348550277606415
2026-06-28,22717,26653,2190,2188,4378,2188,-3527.0449319481754,2,-6.203498194053054,5.160383518137953,-3533.2484301422282,1.6059844677935131,3,0.5529922338967566,43.6565,-1.611994941475404,0.004570383912248629,0.018281535648994516,0.08638025594149909,0.1636197440585009,0.396709323583181,0.6019195612431444
2026-06-29,99365,95305,6670,6672,13342,6670,-12876.42054659388,2,-16.806218384910547,4.328145966065501,-12893.22676497879,1.5981861789836607,3,0.5490930894918303,13.11,-1.9304978330725509,0.009445277361319341,0.048875562218890556,0.24377811094452773,0.42653673163418293,0.7491754122938531,0.8989505247376312
2026-06-30,83614,79591,3989,3992,7981,3989,-5954.556023120844,3,-5.3950994752509995,3.8345497376255,-5959.951122596095,1.5625861420874576,3,0.5312617466482897,24.01,-1.4927440519229938,0.006016545500125345,0.02958134870894961,0.15643018300325895,0.27400350965154174,0.5700676861368764,0.7846578089746804
2026-07-01,88803,89966,5580,5580,11160,5580,-8829.11794316419,0,0.0,0.0,-8829.11794316419,1.6064516129032258,3,0.5532258064516129,16.8455,-1.5822792012839015,0.01003584229390681,0.04103942652329749,0.19767025089605736,0.3487455197132617,0.6704301075268817,0.863978494623656
2026-07-02,163236,165057,9425,9426,18851,9425,-16023.922706701876,1,8.97234925498154,1.2034455916742566,-16014.950357446894,1.5889873216275,3,0.5444803989178293,10.417,-1.7001509503131933,0.010716180371352786,0.04870026525198939,0.2722546419098143,0.48594164456233424,0.8371352785145889,0.9563925729442971
2026-07-03,58483,64304,4401,4401,8802,4401,-8346.84150474623,0,0.0,0.0,-8346.84150474623,1.6117927743694616,3,0.5558963871847308,22.296,-1.8965783923531314,0.004771642808452625,0.022949329697795954,0.1554192229038855,0.278118609406953,0.5887298341286071,0.7989093387866394
2026-07-04,12269,16270,1282,1280,2562,1280,-2128.4509879316497,2,-6.70667852540368,3.6276400117598397,-2135.1576664570534,1.6108508977361435,3,0.5554254488680718,83.5445,-1.6628523343216037,0.00234375,0.00546875,0.05859375,0.1046875,0.22890625,0.38828125
2026-07-05,23046,24702,3399,3402,6801,3399,-3267.087262540126,3,-59.440813107271936,5.467592137225411,-3326.528075647398,1.6493162770180856,3,0.5746213792089399,34.598,-0.9611907215475538,0.0038246543100912034,0.015592821418064137,0.09620476610767872,0.19329214474845544,0.4580759046778464,0.70432480141218
2026-07-06,117025,109331,7944,7945,15889,7944,-13504.5864682817,1,-1.0381368358021494,1.5228894327145632,-13505.624605117502,1.5549751400339857,3,0.5274718358612877,11.5635,-1.6999731203778548,0.011958710976837865,0.05060422960725076,0.26724572004028196,0.4535498489425982,0.7867573011077543,0.9276183282980867
2026-07-07,214659,175714,10351,10354,20705,10351,-18711.573655416854,3,-40.98987029051999,2.7021102215713526,-18752.563525707374,1.5687515092972713,3,0.5343636802704661,10.172,-1.807706854933525,0.013332045213022897,0.05245869964254661,0.2827746111486813,0.49318906385856437,0.8516085402376582,0.9653173606414839
2026-07-08,224023,203550,9243,9240,18483,9240,-20919.446672834812,3,-5.828923604265791,2.6945650328516724,-20925.275596439078,1.5798301141589568,3,0.5399015311367202,10.6985,-2.264009380176926,0.009848484848484848,0.04642857142857143,0.27034632034632033,0.47694805194805195,0.8242424242424242,0.9512987012987013
