wid,n_days,n_ord,n_large,n_cancel,n_fill,n_short_large,n_large_near,n_reached,n_fake,n_cbt,n_cbt_large,sz_sum,szt,szt_fleet,n_bid,reentry,retreat,chase,retreat_large,layer_ep,simul_ep,cycle_ep,bigrep_ep,n_push,push_sum,push_pre_sum,n_base,base_sum,base_pre_sum,canc_per_s_max,asym_abs,large_rate,cancel_rate,fleet_ratio,reentry_rate,retreat_rate,chase_rate,cycle_rate,layer_rate,simul_rate,bigrep_rate,bid_share,cbt_rate,fake_rate,short_large_rate,large_near_rate,retreat_large_rate,push_mean,push_pre_mean,base_mean,base_pre_mean,excess,excess_base,spoof_score,layer_score
10749,6,86399,0,82467,3932,0,0,7492,3514,1272,0,20462537,2.184096642838243e+17,1728360560487597.0,41851,3867,17157,31230,0,15409,15064,1776,0,0,0.0,0.0,86394,10387.414413744285,185063.46693468073,10,0.6080823898725465,0.0,0.9544902140071065,0.007913388659585983,0.04475746247063045,0.1985786872533247,0.36146251692727926,296.0,2568.1666666666665,2510.6666666666665,0.0,0.48439218046505167,0.01542435155880534,0.4690336358782701,,,,,,0.12023305338037694,2.142087030750755,,-2.021853977370378,0.5039089698180608,0.6969780219780219
12076,2,28399,0,26839,1560,0,0,10557,8683,3263,0,10135608,1.4575549296476992e+16,2217428130455768.0,14186,3106,10358,12537,0,495,0,756,0,0,0.0,0.0,28399,-932.6708124758636,5330.6356477877525,8,0.08337314183259131,0.0,0.9450684883270538,0.1521334177773825,0.10937004824113525,0.3647311525053699,0.44145920631008134,378.0,247.5,0.0,0.0,0.4995246311489841,0.12157680986623942,0.8224874490859145,,,,,,-0.03284167796316292,0.18770504763504886,,-0.22054672559821178,0.5035570490115944,0.4
3655,8,7564,0,4497,3067,0,0,4390,1254,46,0,3466530,5.27449163056805e+16,73745825755320.0,5167,238,327,2586,0,98,36,12,0,0,0.0,0.0,7564,1049.910196887498,1501.7810094615,7,0.6844449038610414,0.0,0.5945267054468535,0.0013981598781564045,0.03146483342147012,0.04323109465891063,0.34188260179799046,1.5,12.25,4.5,0.0,0.6831041776837652,0.010229041583277742,0.2856492027334852,,,,,,0.13880356912843705,0.19854323234551824,,-0.059739663217081185,0.5030431689522599,0.6030219780219779
25013,32,58201,429,43605,14596,32,17,18375,2585,1273,5,1340659521,3.772447741171175e+19,1.2007582179450794e+17,29312,2877,6241,14496,2,10,0,211,40,17,13.605868943221097,-138.6258313988291,58200,6309.4182258313385,-39691.72989628312,4,0.9273075703760532,0.007371007371007371,0.7492139310321129,0.00318296846061093,0.04943214034123125,0.10723183450456178,0.2490678854315218,6.59375,0.3125,0.0,1.25,0.5036339581794127,0.029193899782135078,0.14068027210884354,0.07459207459207459,0.039627039627039624,0.004662004662004662,0.8003452319541822,-8.154460670519358,0.10840924786651784,-0.6819884861904316,8.95480590247354,0.7903977340569495,0.5025729321183867,0.5793956043956043
13994,9,1955,0,1955,0,0,0,0,0,0,0,50858320,2.75736044879441e+18,7408904743068053.0,169,2,937,970,0,1,0,77,0,0,0.0,0.0,1955,-380.56260510926353,223.48451934667133,4,1.0,0.0,1.0,0.0026869554708770192,0.0010230179028132991,0.4792838874680307,0.4961636828644501,8.555555555555555,0.1111111111111111,0.0,0.0,0.08644501278772379,0.0,,,,,,,-0.19466117908402228,0.11431433214663496,,-0.30897551123065725,0.502550479823207,0.49917582417582407
16781,10,1960,0,835,1125,0,0,1297,235,9,0,110111,1.6958681278269372e+16,4301624582825.0,948,1,95,537,0,0,0,0,0,0,0.0,0.0,1960,-663.6554631026916,469.79114702039993,2,0.6710780669874208,0.0,0.4260204081632653,0.00025365324769308827,0.0005102040816326531,0.04846938775510204,0.2739795918367347,0.0,0.0,0.0,0.0,0.48367346938775513,0.010778443113772455,0.18118735543562067,,,,,,-0.3385997260728018,0.23968936072469385,,-0.5782890867974957,0.5022227772227772,0.28324175824175823
15888,21,121475,0,120887,588,0,0,1352,857,1233,0,112196547,1.4781076352002455e+18,4495671192633221.0,35855,1801,51472,43586,0,0,0,29,0,0,0.0,0.0,121471,-4585.647958265657,-84158.24144485506,3,0.6838323586008522,0.0,0.9951594978390615,0.0030415046141238377,0.0148260959045071,0.42372504630582425,0.3588063387528298,1.380952380952381,0.0,0.0,0.0,0.29516361391232765,0.010199607898285175,0.6338757396449705,,,,,,-0.037750969023599514,-0.6928257892406834,,0.6550748202170839,0.5022174794902068,0.4043956043956044
15540,6,2183,0,1203,980,0,0,1114,153,19,0,435594,7833827601045298.0,16476771473028.0,1099,178,17,260,0,7,1,60,0,0,0.0,0.0,2183,103.69572210931332,866.8641613172565,6,0.5938689031990164,0.0,0.5510765002290426,0.0021032849217704815,0.081539166284929,0.007787448465414567,0.11910215300045808,10.0,1.1666666666666667,0.16666666666666666,0.0,0.5034356390288593,0.015793848711554447,0.13734290843806105,,,,,,0.04750147600060162,0.39709764604546793,,-0.3495961700448663,0.5019904338086156,0.5296703296703297
19608,6,1199,0,1195,4,0,0,0,0,0,0,914925,6.713239233113636e+17,1096508886678.0,1199,34,395,399,0,43,38,0,0,0,0.0,0.0,1199,-1322.1641649425349,-3335.1892760365654,8,1.0,0.0,0.9966638865721434,1.6333529144460914e-6,0.02835696413678065,0.329441201000834,0.3327773144286906,0.0,7.166666666666667,6.333333333333333,0.0,1.0,0.0,,,,,,,-1.1027224061238823,-2.7816424320571853,,1.678920025933303,0.5016824085005902,0.6552197802197802
1410,48,3165,0,2591,574,0,0,535,0,0,0,5051918,4.544974233041206e+19,66490390915124.0,3165,0,0,2,0,99,99,0,0,0,0.0,0.0,3165,-2043.2222051088647,-1307.5305255291446,49,1.0,0.0,0.8186413902053713,1.462943187482779e-6,0.0,0.0,0.000631911532385466,0.0,2.0625,2.0625,0.0,1.0,0.0,0.0,,,,,,-0.6455678373171768,-0.41312180901394774,,-0.23244602830322908,0.5016771107680198,0.5623626373626374
18860,4,1457,2,1372,85,2,2,87,1,0,0,1242170,2.250006657693404e+18,0.0,3,0,0,0,0,30,30,4,0,2,-7.222847005212675,11.183114908432335,1457,-1681.2612742924578,-969.0449656621106,100,1.0,0.0013726835964310226,0.9416609471516816,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.0,0.002059025394646534,0.0,0.011494252873563218,,,,-3.6114235026063377,5.591557454216168,-1.1539198862679876,-0.6650960642842214,-9.202980956822506,-0.48882382198376617,0.5011253897617534,0.6909340659340659
25359,1,1090,0,1079,11,0,0,21,16,33,0,52397,8488380135712527.0,2100853925960.0,539,10,148,121,0,22,0,0,0,0,0.0,0.0,1090,1418.4714164130992,2435.4477159449416,31,0.4305253913043742,0.0,0.9899082568807339,0.0002474976252678923,0.009174311926605505,0.13577981651376148,0.11100917431192661,0.0,22.0,0.0,0.0,0.4944954128440367,0.030583873957367932,0.7619047619047619,,,,,,1.3013499233147698,2.234355702701781,,-0.9330057793870112,0.5006856779584052,0.4118131868131868
15349,8,2770,0,2650,120,0,0,332,208,17,0,8946646,2.1799812502150966e+18,27097810176895.0,1500,29,136,335,0,7,0,4,0,0,0.0,0.0,2770,-587.9423227137347,-1772.9799388420392,6,0.7498482563504967,0.0,0.9566787003610109,0.000012430295065254019,0.010469314079422382,0.04909747292418772,0.12093862815884476,0.5,0.875,0.0,0.0,0.5415162454873647,0.006415094339622641,0.6265060240963856,,,,,,-0.2122535461060414,-0.6400649598707723,,0.42781141376473086,0.5005365846274937,0.4543956043956044
4362,31,1615,0,1269,346,0,0,310,0,0,0,2258200,2.394118437230325e+19,3984349363317.0,1615,0,0,0,0,40,40,0,0,0,0.0,0.0,1615,-1465.666789978177,-668.8499042235435,49,1.0,0.0,0.7857585139318886,1.6642240005161816e-7,0.0,0.0,0.0,0.0,1.2903225806451613,1.2903225806451613,0.0,1.0,0.0,0.0,,,,,,-0.9075336160855585,-0.41414854750683805,,-0.49338506857872044,0.499205340114431,0.43901098901098906
2262,5,1185,0,780,405,0,0,581,163,13,0,146425,4766784428271208.0,2706390190729.0,573,268,46,223,0,0,0,32,0,0,0.0,0.0,1185,-19.39029471936867,51.783330216089986,4,0.5491800300717171,0.0,0.6582278481012658,0.0005677601392414004,0.22616033755274262,0.038818565400843885,0.1881856540084388,6.4,0.0,0.0,0.0,0.4835443037974684,0.016666666666666666,0.28055077452667815,,,,,,-0.016363117906640228,0.043699012840582266,,-0.0600621307472225,0.4989798080707172,0.4766483516483516
8060,27,4650,0,4543,107,0,0,108,10,9,0,21385674,4.0646071728391616e+17,3927595375945439.0,1914,574,1077,1324,0,11,3,208,0,0,0.0,0.0,4650,-612.2313563231827,645.297598655399,4,0.9017482173940571,0.0,0.9769892473118279,0.009662915034423809,0.12344086021505377,0.23161290322580644,0.2847311827956989,7.703703703703703,0.4074074074074074,0.1111111111111111,0.0,0.41161290322580646,0.001981069777679947,0.09259259259259259,,,,,,-0.13166265727380272,0.13877367713019334,,-0.27043633440399606,0.49827596645778466,0.4612637362637363
18286,10,4201,36,4193,8,9,0,7,0,2,0,48450436,3.334046911642982e+17,1.9779364054494484e+16,2190,646,1142,1150,10,111,15,198,3,0,0.0,0.0,4201,1285.3658154397203,1520.028402775858,10,1.0,0.008569388240895025,0.9980956915020234,0.059325392169564374,0.1537729112116163,0.27184003808616997,0.27374434658414665,19.8,11.1,1.5,0.3,0.521304451321114,0.0004769854519437157,0.0,0.25,0.0,0.2777777777777778,,,0.3059666306688218,0.3618253755714968,,-0.055858744902675006,0.4982757141848051,0.7730769230769231
3375,12,4585,0,4577,8,0,0,1,1,7,0,52246363,2.6131825497649846e+17,5460678671812233.0,4581,2,2285,2224,0,841,801,0,0,0,0.0,0.0,4585,11269.345736660855,-7630.776467000692,12,0.9166666666666666,0.0,0.9982551799345692,0.020896659792494544,0.0004362050163576881,0.4983642311886587,0.48505997818974916,0.0,70.08333333333333,66.75,0.0,0.9991275899672846,0.001529386060738475,1.0,,,,,,2.4578725707002955,-1.6642914868049492,,4.122164057505245,0.4977151636242545,0.5901098901098901
31160,2,8088,0,7848,240,0,0,515,287,402,0,97056,53015054121300.0,39432669115284.0,3210,109,3205,4484,0,810,0,67,0,0,0.0,0.0,8068,781.7111517440377,2510.6049829695394,6,0.29926297850672456,0.0,0.9703264094955489,0.7438013554614298,0.01347675568743818,0.39626607319485657,0.5544015825914935,33.5,405.0,0.0,0.0,0.39688427299703266,0.05122324159021407,0.5572815533980583,,,,,,0.09689032619534428,0.3111805878742612,,-0.21429026167891696,0.4974351406169587,0.5684065934065934
19602,9,2975,0,1707,1268,0,0,1487,265,27,0,100568,2553603474845480.0,3972838608826.0,1464,118,9,121,0,3,1,54,0,0,0.0,0.0,2975,-465.6344618577625,908.8041875732783,3,0.5580484887686539,0.0,0.5737815126050421,0.0015557774133536527,0.03966386554621849,0.0030252100840336134,0.04067226890756302,6.0,0.3333333333333333,0.1111111111111111,0.0,0.49210084033613444,0.015817223198594025,0.17821116341627438,,,,,,-0.15651578549840756,0.30548039918429526,,-0.4619961846827028,0.4973216177761632,0.5546703296703297
4030,27,694143,0,690680,3463,0,0,18489,14109,8578,0,380890576,1.5641683998780042e+18,8.419755680259498e+16,305495,37647,314344,320514,0,335,0,854,0,0,0.0,0.0,694099,22855.353794311515,309777.23661759606,6,0.6088595770404995,0.0,0.9950111144245494,0.05382895908724526,0.05423522242535039,0.4528519339674966,0.46174059235633,31.62962962962963,12.407407407407407,0.0,0.0,0.44010384027498656,0.012419644408409104,0.763102385202012,,,,,,0.03292808921250645,0.44630122881259887,,-0.4133731396000924,0.49729512911331086,0.5744505494505494
8994,4,1382,0,1298,84,0,0,66,0,0,0,8892449,2.765035665760378e+19,0.0,1359,0,0,0,0,25,29,0,0,0,0.0,0.0,1382,4634.028562217727,1499.2266285508017,100,1.0,0.0,0.9392185238784371,0.0,0.0,0.0,0.0,0.0,6.25,7.25,0.0,0.983357452966715,0.0,0.0,,,,,,3.353132100012827,1.084823899096094,,2.2683082009167332,0.4969999697272424,0.6708791208791209
6331,67,151027,0,150746,281,0,0,280,88,864,0,1446484720,5.0732259612566364e+19,6.2458159803797944e+16,90454,850,73167,74895,0,158,0,112,0,0,0.0,0.0,151026,-11130.534442498358,25846.72839587959,6,0.7391396587805054,0.0,0.9981394055367583,0.0012311330163643467,0.005628132717990823,0.48446304303204063,0.4959047057810855,1.671641791044776,2.3582089552238807,0.0,0.0,0.5989260198507551,0.005731495363061043,0.3142857142857143,,,,,,-0.07369945865280388,0.17114091875491366,,-0.24484037740771752,0.4969575878666788,0.5013736263736264
2777,21,2456,0,2307,149,0,0,138,5,0,0,242511,6.37567543002829e+17,710536696489.0,2446,6,10,31,0,69,69,0,0,0,0.0,0.0,2456,4513.7238008456525,4016.637099454818,100,1.0,0.0,0.9393322475570033,1.1144492913527236e-6,0.0024429967426710096,0.004071661237785016,0.012622149837133551,0.0,3.2857142857142856,3.2857142857142856,0.0,0.995928338762215,0.0,0.036231884057971016,,,,,,1.8378354237970898,1.6354385584099422,,0.20239686538714752,0.4967343262797808,0.5667582417582417
1680,81,3440332,0,3413234,27098,0,0,83308,62975,185746,0,1044163131,3.972331517759056e+19,1.0405385645368354e+17,1728255,1140569,703372,642522,0,151233,95097,202823,0,0,0.0,0.0,3440179,1561007.1853731703,-2922973.9360131305,50,0.26962375539224576,0.0,0.9921234345987539,0.0026194655704966006,0.33152875943368254,0.2044488729576099,0.18676162649418718,2503.9876543209875,1867.0740740740741,1174.037037037037,0.0,0.5023512265676685,0.054419357125822604,0.7559298026600086,,,,,,0.4537575473175001,-0.8496575137552814,,1.3034150610727815,0.49661701934429203,0.6225274725274725
15393,16,132098,0,131873,225,0,0,222,38,33,0,342260721,8.199142247877556e+18,1.740905236574515e+17,105129,20146,51075,50108,0,20189,15153,9199,0,0,0.0,0.0,132002,16114.971791701364,62642.13938935705,25,0.9759194599627561,0.0,0.9982967191024845,0.021232772696743597,0.15250798649487501,0.3866447637360142,0.3793244409453588,574.9375,1261.8125,947.0625,0.0,0.7958409665551333,0.00025024076194520484,0.17117117117117117,,,,,,0.12208126991789037,0.47455447182131366,,-0.3524732019034233,0.49655571701026247,0.7093406593406593
21020,8,4101,0,3178,923,0,0,1421,488,37,0,659353,3.4580918388199924e+16,9969525052260.0,2302,608,17,155,0,3,2,278,0,0,0.0,0.0,4101,605.9489470174935,326.2711530402164,7,0.6122979396906517,0.0,0.7749329431845892,0.0002882955548011677,0.14825652279931725,0.004145330407217752,0.03779565959522068,34.75,0.375,0.25,0.0,0.5613265057303097,0.011642542479546885,0.3434201266713582,,,,,,0.1477563879584232,0.07955892539385916,,0.06819746256456403,0.49646641237550326,0.45164835164835165
11,17,1645,9,913,732,1,1,705,3,0,0,11711006,3.6329647284521386e+19,229867805743375.0,1199,0,0,0,0,17,17,0,0,1,21.43673780487805,-4.285510213799343,1645,-1782.6118945403746,3854.7191459605483,183,1.0,0.00547112462006079,0.555015197568389,6.327278763350739e-6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7288753799392097,0.0,0.00425531914893617,,,,21.43673780487805,-4.285510213799343,-1.0836546471370059,2.343294313653829,25.72224801867739,-3.4269489607908348,0.4961788211788212,0.5442307692307693
10967,1,10158,0,9997,161,0,0,246,97,127,0,2358747,2.075095259977792e+16,200785699936326.0,3978,284,1849,2845,0,1930,1916,134,0,0,0.0,0.0,10158,-755.96948306228,24985.89869197263,10,0.5990363712522087,0.0,0.9841504233116756,0.00967597506528326,0.027958259499901557,0.18202402047647176,0.28007481787753497,134.0,1930.0,1916.0,0.0,0.3916125221500295,0.012703811143343003,0.3943089430894309,,,,,,-0.07442109500514668,2.459726195311344,,-2.5341472903164903,0.4959237731965005,0.7167582417582418
25207,28,13563892,0,13417161,146731,0,0,2729603,2479794,1271464,0,18570007690,3.0400906353026142e+19,4.262049449311098e+18,6823888,1188491,4181845,7888388,0,2018067,1248111,420365,0,0,0.0,0.0,13562417,1356467.368967128,1560140.3436713296,43,0.08111445676708014,0.0,0.9891822347155227,0.14019481524065971,0.08762167967718999,0.30830715844685286,0.5815726046771826,15013.035714285714,72073.82142857143,44575.392857142855,0.0,0.5030921803270035,0.09476401155207126,0.9084815630697944,,,,,,0.10001663928834573,0.11503409338256813,,-0.015017454094222407,0.4958465776647595,0.6945054945054945
2102,10,1818,0,54,1764,0,0,1672,3,0,0,348366,4.7743958710628883e+17,4043174499305.0,6,0,0,0,0,6,6,0,0,0,0.0,0.0,1818,546.8807200662972,17731.268724257214,34,1.0,0.0,0.0297029702970297,8.468452571790822e-6,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0033003300330033004,0.0,0.0017942583732057417,,,,,,0.30081447748421186,9.753173115653032,,-9.452358638168821,0.49567326612781154,0.39175824175824175
19290,3,2044,0,2017,27,0,0,29,3,0,0,27801,2279900375071717.0,0.0,2044,842,0,0,0,3,3,44,0,0,0.0,0.0,2044,458.56943340859266,-1492.7733587440594,2,1.0,0.0,0.9867906066536204,0.0,0.41193737769080235,0.0,0.0,14.666666666666666,1.0,1.0,0.0,1.0,0.0,0.10344827586206896,,,,,,0.22434903787113145,-0.7303196471350584,,0.9546686850061898,0.4956717524899343,0.5335164835164835
22483,7,1713,0,1647,66,0,0,56,0,0,0,3015154,3.5372091271518585e+19,0.0,1513,0,0,0,0,34,35,0,0,0,0.0,0.0,1713,842.7827178057581,-814.8468120630951,100,1.0,0.0,0.9614711033274956,0.0,0.0,0.0,0.0,0.0,4.857142857142857,5.0,0.0,0.8832457676590777,0.0,0.0,,,,,,0.49199224623803745,-0.47568407008937247,,0.9676763163274099,0.4953939999394545,0.5615384615384615
32185,7,2167867,0,2158774,9093,0,0,125174,112232,87909,0,6675992964,1.884892328454091e+19,1.3096999637647416e+18,1074667,208901,969659,882586,0,308206,119960,32345,0,0,0.0,0.0,2167608,-120626.95198590982,897203.2126865841,38,0.32429555737889626,0.0,0.9958055544920422,0.06948407312150832,0.09636246135025811,0.447287126009114,0.40712183911651406,4620.714285714285,44029.42857142857,17137.14285714286,0.0,0.49572552190701735,0.040721724460272356,0.8966079217728922,,,,,,-0.05564980014186598,0.4139139607745423,,-0.4695637609164083,0.49521917476462923,0.6593406593406594
9330,65,926033,0,922256,3777,0,0,12965,8446,30723,0,9468104917,9.12328321156555e+19,1.6885408832769196e+18,439667,14763,583580,277787,0,0,0,63,0,0,0.0,0.0,925981,-213957.16979233435,-1244835.0317420824,5,0.3626371779904956,0.0,0.9959213116595197,0.018508039749729165,0.01594219644440317,0.630193524420836,0.2999752708596778,0.9692307692307692,0.0,0.0,0.0,0.4747854558098901,0.033312876251279475,0.6514462013112226,,,,,,-0.23105999992692544,-1.3443418728268532,,1.1132818728999279,0.4949262858353768,0.3983516483516483
20379,23,42608,0,32634,9974,0,0,14167,4186,334,0,7411425,1.9276462576073462e+17,136207459374663.0,24797,1979,372,2477,0,79,25,804,0,0,0.0,0.0,42606,792.8484847828389,6153.368568254769,10,0.6281755154927995,0.0,0.7659125046939542,0.0007065998693335357,0.046446676680435596,0.008730754787833271,0.05813462260608337,34.95652173913044,3.4347826086956523,1.0869565217391304,0.0,0.5819799098760796,0.010234724520438805,0.2954754005788099,,,,,,0.01860884581474062,0.14442493001583742,,-0.1258160842010968,0.49480216752944023,0.6241758241758242
2287,14,1034,0,1028,6,0,0,7,1,0,0,24695880,3.479414228839262e+18,41785762604796.0,894,19,410,377,0,132,99,9,0,0,0.0,0.0,1034,-1449.265856901365,-4802.673880543549,21,1.0,0.0,0.9941972920696325,0.000012009424534294612,0.0183752417794971,0.3965183752417795,0.3646034816247582,0.6428571428571429,9.428571428571429,7.071428571428571,0.0,0.8646034816247582,0.0,0.14285714285714285,,,,,,-1.4016110801754014,-4.644752302266488,,3.2431412220910865,0.4945115490570037,0.5752747252747253
32756,5,25509,0,24997,512,0,0,810,318,186,0,20306260,5.949335923753416e+17,770284645445851.0,14206,163,2437,4980,0,6,0,1,0,0,0.0,0.0,25509,1920.7893795945647,41653.672815742,7,0.6892914914658825,0.0,0.9799286526324043,0.0012947405480507495,0.006389901603355679,0.09553490924771649,0.19522521463013054,0.2,1.2,0.0,0.0,0.5569014857501274,0.007440892907148858,0.3925925925925926,,,,,,0.07529849776920164,1.6329010473065193,,-1.5576025495373176,0.49450171041080127,0.36071428571428565
32127,7,2181166,0,2172015,9151,0,0,125447,112480,87807,0,6713154618,1.899328891744982e+19,1.319326773474528e+18,1095533,210325,973887,887593,0,310011,120284,31901,0,0,0.0,0.0,2180857,-139125.0428011911,887794.9893290002,39,0.32618530518395844,0.0,0.9958045375730229,0.06946278652468742,0.09642778220456398,0.44649834079570283,0.40693509801638206,4557.285714285715,44287.28571428572,17183.428571428572,0.0,0.5022694283699636,0.04042651639146139,0.8966336381101182,,,,,,-0.0637937484214651,0.4070853748453018,,-0.47087912326676684,0.4943919716646989,0.7557692307692306
6021,2,2277,0,1805,472,0,0,767,267,11,0,514903,1.3905603985865596e+16,3088099690808.0,1224,613,172,661,0,44,13,100,0,0,0.0,0.0,2277,514.1903267311579,512.9254588307363,7,0.707094914541723,0.0,0.792709705753184,0.00022207591226867316,0.2692138779095301,0.07553798858146685,0.2902942468159859,50.0,22.0,6.5,0.0,0.5375494071146245,0.006094182825484765,0.34810951760104303,,,,,,0.2258192036588309,0.22526370611802207,,0.0005554975408088303,0.4939401507583326,0.5989010989010989
1570,50,5992,8,1,5991,0,1,5847,0,0,0,12694848,1.6255962569712428e+18,647330959681912.0,2752,0,0,1,0,0,0,53,0,1,1.358798218464558,0.07548822006325913,5991,2535.2198369495904,22436.103553055324,1,0.9996296296296296,0.0013351134846461949,0.00016688918558077436,0.0003982113989902989,0.0,0.0,0.00016688918558077436,1.06,0.0,0.0,0.0,0.45927903871829107,0.0,0.0,,,,1.358798218464558,0.07548822006325913,0.4231713965864781,3.744968044242251,1.2833099984012988,-3.3217966476557725,0.49375094602367325,0.43791208791208797
4832,82,3238069,0,3231899,6170,0,0,28562,22255,49619,0,26822232223,3.683569863484064e+20,3.570176151385554e+18,1484545,199377,1475828,1506275,0,353437,235995,11153,0,0,0.0,0.0,3237939,-260061.45862024534,-1770899.765815531,27,0.5517777904048558,0.0,0.9980945433837265,0.00969216353618645,0.061572807744368636,0.45577410487546743,0.465176931066015,136.0121951219512,4310.207317073171,2877.987804878049,0.0,0.4584661413947634,0.015352893144247391,0.779182130102934,,,,,,-0.0803169728090138,-0.546921904895531,,0.46660493208651727,0.4931931704658978,0.6208791208791209
32213,7,2163453,0,2154372,9081,0,0,124561,111727,87372,0,6663355521,1.89078124501374e+19,1.3065654402357855e+18,1108197,208761,967910,879585,0,307432,119601,32053,0,0,0.0,0.0,2163209,-60975.70230204497,951634.7560317857,41,0.3197542715648422,0.0,0.9958025434340381,0.06910188281597276,0.09649435416438444,0.4473912768153503,0.4065653379112003,4579.0,43918.857142857145,17085.85714285714,0.0,0.5122353016219904,0.04055567005141173,0.8969661451015968,,,,,,-0.02818761492858294,0.4399180828259247,,-0.46810569775450767,0.49301910211001115,0.7510989010989011
22548,5,1441,0,893,548,0,0,683,146,10,0,36029,924810265452173.0,1317883241428.0,736,93,1,65,0,1,0,42,0,0,0.0,0.0,1441,60.36760601738966,436.4604574679428,5,0.6085574002550642,0.0,0.6197085357390701,0.00142503093949075,0.06453851492019431,0.0006939625260235947,0.04510756419153366,8.4,0.2,0.0,0.0,0.5107564191533657,0.011198208286674132,0.21376281112737922,,,,,,0.04189285636182489,0.3028872015738673,,-0.2609943452120424,0.492888172433627,0.42939560439560437
341,10,618422,1,616543,1879,1,1,4671,2896,5978,0,1580073800,1.1775464612536132e+19,1.9922881797092714e+17,360375,39280,164459,199634,0,84053,48074,891,0,1,2.567123702450616,-2.171709859562762,618422,195572.45167161318,-118185.35961179184,26,0.6258972140575506,1.6170187994605626e-6,0.9969616216758136,0.016918977257069638,0.06351649844281089,0.26593329474048466,0.32281193101150996,89.1,8405.3,4807.4,0.0,0.5827331498556002,0.009695998494833288,0.6199957182616143,,,,2.567123702450616,-2.171709859562762,0.3162443310095908,-0.1911079483132745,4.738833562013378,0.5073522793228653,0.49287530651167016,0.7315934065934067
5078,82,13498001,0,13370421,127580,0,0,2968660,2757373,807093,0,26471837555,3.884437080562147e+19,6.028433493023046e+18,6733521,1258298,4173964,7560295,0,1751453,236744,303992,0,0,0.0,0.0,13496765,10053314.928599175,4713524.302176688,78,0.19421594191931404,0.0,0.9905482300675486,0.15519452028685257,0.09322106288182969,0.3092283072137867,0.5601047888498453,3707.2195121951218,21359.182926829268,2887.121951219512,0.0,0.49885320055910504,0.06036406781805898,0.9288274844542656,,,,,,0.7448684872707775,0.3492336350360022,,0.3956348522347753,0.4927807041443405,0.6931318681318681
4026,14,8284,0,552,7732,0,0,7151,14,1,0,579891,1.4075058817291075e+18,2237381672720.0,4206,0,0,0,0,0,0,0,0,0,0.0,0.0,8284,680.6763141047954,22938.091125057374,83,0.8790395004667626,0.0,0.06663447609850313,1.5896073343376713e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077257363592468,0.0018115942028985507,0.0019577681443154805,,,,,,0.08216758982433552,2.7689631971339175,,-2.686795607309582,0.49277464959283146,0.2576923076923077
26196,2,3139,0,2960,179,0,0,274,95,15,0,945179,7089061791363424.0,7172246200773.0,1603,116,592,960,0,0,0,3,0,0,0.0,0.0,3139,165.43970700339406,1186.8149776298078,10,0.7141834455419538,0.0,0.942975469894871,0.0010117341916120578,0.03695444409047467,0.1885950939789742,0.3058298821280663,1.5,0.0,0.0,0.0,0.510672188595094,0.005067567567567568,0.3467153284671533,,,,,,0.05270458967932273,0.37808696324619556,,-0.32538237356687283,0.4925566857385039,0.446978021978022
7967,76,13184088,0,13066992,117096,0,0,2575878,2401912,817743,0,16242578587,2.2169137163522056e+19,3.851142384285575e+18,6589144,1359349,4190842,7175328,0,1731723,245413,363320,0,0,0.0,0.0,13182856,10069980.103611821,4131918.9662639527,35,0.17909690822022414,0.0,0.9911183845253461,0.17371638579702559,0.10310527356916914,0.31787120959750875,0.5442415129510665,4780.526315789473,22785.82894736842,3229.1184210526317,0.0,0.49978003787596076,0.06258081431441911,0.9324634163574517,,,,,,0.7638693848747056,0.3134312448125014,,0.4504381400622042,0.4922365513274604,0.6406593406593407
14006,22,3369,0,2292,1077,0,0,953,6,0,0,1537058,1.3806242220940436e+18,4830501074607.0,3347,20,600,750,0,130,97,74,0,0,0.0,0.0,3369,723.4903885409203,-3861.958896645036,22,0.9969780940250877,0.0,0.680320569902048,3.498780477196323e-6,0.005936479667557139,0.17809439002671415,0.2226179875333927,3.3636363636363638,5.909090909090909,4.409090909090909,0.0,0.9934698723656872,0.0,0.0062959076600209865,,,,,,0.21474929906230938,-1.1463220233437328,,1.3610713224060422,0.49211394665940117,0.5848901098901098
1826,94,4729610,0,4695431,34179,0,0,260669,212658,286545,0,23495275034,4.840958028473942e+20,3.0184247082202394e+18,2367189,172008,2139363,2135384,0,186587,51486,14251,0,0,0.0,0.0,4729317,-701507.4365338578,-1018913.5883839922,10,0.18843243166001367,0.0,0.9927733999209237,0.006235180496228686,0.03636832635248995,0.4523339133670641,0.4514926177845531,151.60638297872342,1984.968085106383,547.7234042553191,0.0,0.5005040584741659,0.06102634667616242,0.815816226708968,,,,,,-0.14833165899724163,-0.21544624485607378,,0.06711458585883215,0.4919587987769806,0.5909340659340659
23470,21,1328,0,370,958,0,0,920,12,0,0,411537,1.4494616737465065e+18,3120628134526.0,998,31,7,32,0,0,0,0,0,0,0.0,0.0,1328,-426.85922090440556,52.58814006822647,23,0.9886658219931703,0.0,0.2786144578313253,2.1529566397295168e-6,0.023343373493975902,0.005271084337349397,0.024096385542168676,0.0,0.0,0.0,0.0,0.7515060240963856,0.0,0.013043478260869565,,,,,,-0.32143013622319694,0.039599503063423545,,-0.36102963928662046,0.49185889867708055,0.24010989010989015
