k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
4,1,0.1,8553566.0,9554.0,22840.606747924987,-13654.349069007789,8345.505678917205,447.041,0.0011169610429147328,2.3906852363329483,-1.429176163806551,0.8735090725263979,0.04679097760100481,0.0009756756046445663
4,1,0.5,8553566.0,36076.0,58664.196865384416,-60800.988899163895,-5311.480033779486,8681.594000000001,0.004217656121435201,1.6261280869659722,-1.6853583795089226,-0.1472302925429506,0.24064735558265885,-0.000620966744604471
4,1,1.0,8553566.0,79784.0,78993.30925475623,-140167.62178164016,-68195.30452688398,41610.607999999986,0.009327571681799146,0.9900896076250404,-1.756838736860024,-0.8547491292349841,0.5215407600521406,-0.007972733772894718
4,1,3.0,8553566.0,289353.0,30873.02721686809,-487820.93692364026,-482410.9737067723,454846.9459999999,0.03382834714784454,0.10669675868875764,-1.6859024683471062,-1.6672057096583492,1.571944807899002,-0.05639881351319114
4,1,5.0,8553566.0,490704.0,-105494.31449486031,-834774.5817480383,-983450.8482428986,1249869.9170000004,0.05736835373690926,-0.214985642046652,-1.7011774547345004,-2.0041630967811526,2.5470954322768926,-0.11497553748260066
4,1,10.0,8553566.0,926579.0,-512431.8094792425,-1554966.7502346542,-2148937.5117138964,4462097.984999999,0.10832663242441808,-0.5530362866838581,-1.678180436028287,-2.3192167227121447,4.8156692359744815,-0.25123293743380204
4,1,30.0,8553566.0,2084313.0,-1849368.151939008,-3432601.5252381996,-5465389.221177205,26452584.466,0.24367766613363362,-0.8872794786286935,-1.6468743059407103,-2.6221537845694027,12.691272599652738,-0.6389603144673468
4,1,60.0,8553566.0,3043946.0,-3070494.6829812056,-5316285.386172092,-8654647.317153297,68265329.279,0.35586865174127374,-1.0087217982780265,-1.7465110702266373,-2.8432328685046637,22.42659011657894,-1.011817447501229
4,-1,0.1,8553566.0,9682.0,23743.34232910694,14057.12615484633,8834.200174260595,446.513,0.0011319255618066197,2.4523179435144535,1.4518824782943947,0.9124354652200574,0.04611784755215864,0.0010328090265814978
4,-1,0.5,8553566.0,35954.0,59436.182590397744,59090.60006446556,-2818.3694740678557,8666.631,0.0042033930643663705,1.653117388618728,1.6435055922697213,-0.07838820365099448,0.2410477554653168,-0.0003294964315547288
4,-1,1.0,8553566.0,79723.0,81024.00564061357,135915.85847831346,-61907.476837700015,41679.282999999996,0.009320440153264732,1.0163190753059164,1.7048512785308312,-0.7765322032249165,0.5228012367823589,-0.00723762192724064
