var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OFI,立会日,138,27600,68,0.0002770987456294724,-0.0005635269622216396,0.0011458634423953766,0.00010187195483559255
OFI,立会日,139,27800,68,0.000667400803001971,-0.00014235615993699407,0.0014233344162389164,3.7782196399636565e-6
OFI,立会日,140,28000,68,0.001336896168413792,0.0006253561465593317,0.002081770503471081,0.0002581840968236746
OFI,立会日,141,28200,68,0.0009886754245324921,0.00017954129371605158,0.0019544207324102506,-0.000011340529770574588
OFI,立会日,142,28400,68,0.000735663255063781,-0.000022851835616416243,0.0013608051506133418,-8.752341904438408e-6
OFI,立会日,143,28600,68,0.0011227775361843562,0.00045667512424842646,0.001826524943600872,-0.00003591592472624412
OFI,立会日,144,28800,68,0.0003502768313477154,-0.0004210660883817657,0.0012092072426580752,0.000057345352048643886
OFI,立会日,145,29000,68,0.0008371940149519635,-0.000543664916984634,0.0020560675737405425,-0.00018549048913566525
OFI,立会日,146,29200,68,0.001601486387536371,0.0005763248985874267,0.002628967168020337,-0.000029206756200728593
OFI,立会日,147,29400,68,0.0007953842209096108,0.00012098832127925861,0.001515028462402786,0.00003456655040574747
OFI,立会日,148,29600,68,0.0007990516101915125,0.00006216533368035041,0.0015642784937188162,0.00015862752035176382
OFI,立会日,149,29800,68,-0.00044983008113435186,-0.0017177397663522762,0.0005398170150708942,0.0003583002711014763
OFI,立会日,150,30000,68,0.0013971209668096876,0.0005519098949804149,0.0021111428796966956,-0.0000510705874172659
OFI,立会日,200,40000,68,0.0017845938158454074,0.001047667458792698,0.0024724559466830732,-0.00011687481529037168
OFI,立会日,300,60000,68,0.001928751150024081,0.001277183612717471,0.0025766638200168004,8.284032034360486e-6
OFI,立会日,450,90000,68,0.0012573373328483768,0.0003693040125200328,0.0020633642850356798,0.00038317165151158716
OFI,立会日,600,120000,68,0.0011014438686565526,0.0005111203444101703,0.001700046086470021,4.998396674347143e-6
OFI,立会日,900,180000,68,0.0007754856892885115,0.00006664752246630056,0.0014384751448028872,-0.00002473485340624734
OFI,立会日,1500,300000,68,0.0013914396434824886,0.0006990620080500413,0.0019767390321523454,-1.5348861181526222e-6
OFI,閉場日,1,200,31,-0.06881099713949869,-0.08893836745767172,-0.045795357032850564,-0.00016301518540276483
