feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,1,1,6,60.0,807939.0,318180.0,-339613.97614367516,-497510.2123584711,-865124.0285021457,6891133.093000004
obi,1,1,7,0.1,844499.0,810.0,1352.6885178026387,-743.8214364940732,537.5870813085651,39.123000000000005
obi,1,1,7,0.5,844499.0,3494.0,3714.7516415506707,-4089.6495481002185,-682.36990654955,891.8809999999999
obi,1,1,7,1.0,844499.0,8270.0,4688.928616619662,-11101.145740837337,-7139.977124217674,4499.462999999999
obi,1,1,7,3.0,844499.0,31488.0,-4948.538353198079,-44196.836417100516,-51916.318770298596,50275.851
obi,1,1,7,5.0,844499.0,53734.0,-23058.251353831736,-80402.50699273267,-108189.35034656433,138081.31500000006
obi,1,1,7,10.0,844499.0,100819.0,-71606.1086965092,-155819.9047347418,-236298.08543125106,484866.328
obi,1,1,7,30.0,844499.0,222815.0,-227480.8057700677,-331719.9381525522,-578808.4639226195,2794288.267999998
obi,1,1,7,60.0,844499.0,321000.0,-367492.6013757511,-538178.2138518528,-933918.8152276038,7063243.229000008
obi,1,1,8,0.1,822648.0,691.0,1084.1892676554464,-678.0017602752795,345.37950738016724,34.14300000000001
obi,1,1,8,0.5,822648.0,3408.0,3301.3423623292992,-4223.712616879832,-1222.2742545505357,897.1739999999995
obi,1,1,8,1.0,822648.0,8397.0,3605.8559891417817,-11786.804372193808,-8919.884383052022,4658.4310000000005
obi,1,1,8,3.0,822648.0,32253.0,-8754.803577849028,-46633.73645835021,-58226.80403619923,51690.10899999999
obi,1,1,8,5.0,822648.0,54583.0,-29450.851350391855,-82539.44811452093,-116793.60346491275,139793.55200000003
obi,1,1,8,10.0,822648.0,101139.0,-80567.9566107317,-155312.23343618377,-244780.42204691554,481569.4329999999
obi,1,1,8,30.0,822648.0,222391.0,-235194.09843449912,-333818.7393112735,-588583.2457457726,2777473.761999999
obi,1,1,8,60.0,822648.0,318169.0,-358360.4677871212,-495697.2120299911,-882056.5518171107,6940992.858000003
obi,1,1,9,0.1,844102.0,498.0,751.1229439429618,-573.0287074958255,134.27023644713648,27.027000000000008
obi,1,1,9,0.5,844102.0,3118.0,2203.292261443295,-3760.9732482002764,-1832.0649867569791,872.7489999999998
obi,1,1,9,1.0,844102.0,7996.0,1553.4292744076906,-11459.423241626548,-10609.641967218855,4553.665000000004
obi,1,1,9,3.0,844102.0,31563.0,-15900.522376324292,-47762.78737948303,-66440.85375580731,51188.88900000001
obi,1,1,9,5.0,844102.0,54262.0,-41268.529539383075,-84758.85773597295,-130802.44327535601,140755.521
obi,1,1,9,10.0,844102.0,102535.0,-105342.80277218815,-155482.66245668582,-269848.545228874,495852.82200000004
obi,1,1,9,30.0,844102.0,223957.0,-274343.9448582887,-336692.52462368674,-630744.6854819746,2791675.6689999965
obi,1,1,9,60.0,844102.0,321224.0,-406997.6664918808,-536284.4639633272,-971549.8424552068,7020464.206000003
obi,1,-1,0,0.1,870871.0,492.0,859.4071401148033,637.1565312255391,178.95460888926425,26.399000000000004
obi,1,-1,0,0.5,870871.0,3037.0,2566.120279521066,4564.505500761851,-2265.6412212407854,849.1870000000001
obi,1,-1,0,1.0,870871.0,7951.0,2175.866248707464,12024.096529816647,-10547.918281109181,4554.342999999998
obi,1,-1,0,3.0,870871.0,32062.0,-15527.895309157191,44811.388797022846,-63160.740106180034,52027.861
