wid,n,vol,days,bid_share,touch,inside,fast,fill,life,sz
3093,65,74.25999999999999,5,1.0,0.046153846153846156,0.046153846153846156,0.015384615384615385,0.3076923076923077,263.67478605,1.32
3094,1,73.98,1,1.0,0.0,0.0,0.0,1.0,37.777039682,73.98
3095,1,73.98,1,0.0,0.0,0.0,0.0,0.0,33805.069530309,73.98
3096,1,73.9,1,1.0,1.0,1.0,0.0,1.0,212.76642318100002,73.9
3097,6,73.89,2,1.0,0.0,0.0,0.0,0.3333333333333333,21152.866367531504,13.4175
3098,5,73.89,4,1.0,1.0,1.0,0.8,1.0,0.0,3.92
3099,2,73.81,2,1.0,1.0,1.0,0.0,1.0,72.97565195250002,36.905
3100,1,73.66,1,1.0,0.0,0.0,0.0,1.0,30.554690823,73.66
3101,6,73.58,2,1.0,0.0,0.0,0.0,0.3333333333333333,28.969531493,13.9025
3102,4,73.53,2,0.75,1.0,1.0,0.25,0.75,3.2628695885,12.57
3103,12,73.47,4,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,378.08196918600004,6.22
3104,298,73.42,2,1.0,0.0,0.0,0.3389261744966443,0.0,1.0792328715000001,0.24
3105,1,73.41,1,1.0,1.0,1.0,1.0,1.0,0.0,73.41
3106,1,73.37,1,0.0,1.0,1.0,1.0,1.0,0.0,73.37
3107,169,73.27,1,0.4911242603550296,0.15976331360946747,0.07692307692307693,0.023668639053254437,0.35502958579881655,14.487687231,0.3
3108,3,73.21000000000001,1,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,14.89
3109,26,73.13,3,0.0,0.0,0.0,0.0,0.0,14398.689935682502,2.995
3110,2,73.0,2,1.0,1.0,1.0,1.0,1.0,0.0,36.5
3111,122,72.89,4,0.5327868852459017,0.16393442622950818,0.16393442622950818,0.1557377049180328,0.3770491803278688,32348.622035574004,0.59
3112,2,72.87,1,1.0,0.5,0.5,0.5,0.5,8.4061250165,36.435
3113,4,72.84,3,1.0,1.0,0.5,0.5,1.0,117.96654198600001,18.330000000000002
3114,22,72.83,13,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.2727272727272727,42656.85494102,3.44
3115,14,72.81,1,0.0,0.5714285714285714,0.42857142857142855,0.35714285714285715,0.6428571428571429,9.5638424025,3.315
3116,15,72.78,8,1.0,0.0,0.0,0.0,0.13333333333333333,51427.65501871551,4.58
3117,12,72.78,1,0.08333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,6.748140953,6.0600000000000005
3118,9,72.72,2,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,172.982013402,8.995000000000001
3119,1,72.67,1,1.0,0.0,0.0,0.0,1.0,18.747454081,72.67
3120,10,72.66,6,1.0,0.1,0.1,0.1,0.6,76607.6710594055,3.3075
3121,23,72.59,8,0.782608695652174,0.391304347826087,0.391304347826087,0.17391304347826086,0.782608695652174,231.65018546525,1.8800000000000001
3122,4,72.49,1,1.0,0.0,0.0,0.0,1.0,4009.61346472,18.11
3123,5,72.43,3,1.0,0.0,0.0,0.0,0.2,4971.588898232,17.39
3124,16,72.35,6,0.75,0.125,0.125,0.125,0.4375,13349.17563429825,6.9775
3125,13,72.17,1,1.0,0.0,0.0,0.0,0.15384615384615385,89.095409032,1.49
3126,1,72.15,1,1.0,0.0,0.0,0.0,0.0,168873.666988927,72.15
3127,6,72.13,1,0.0,0.0,0.0,0.0,0.0,49151.2012053145,10.825000000000001
3128,13,72.07,7,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,13336.629990417001,5.125
3129,20,72.0,6,1.0,0.0,0.0,0.0,0.0,309561.2795110323,3.0625
3130,1,72.0,1,0.0,1.0,1.0,1.0,1.0,0.0,72.0
3131,295,71.89,1,1.0,0.0,0.0,0.4711864406779661,0.0,1.013277056,0.24
3132,95,71.82000000000001,1,0.9789473684210527,0.021052631578947368,0.021052631578947368,0.14736842105263157,0.30526315789473685,2.16601254,0.93
3133,1,71.76,1,0.0,0.0,0.0,0.0,1.0,56.572255546,71.76
3134,35,71.66000000000001,6,1.0,0.0,0.0,0.0,0.8,1353.6688597830002,1.4525000000000001
3135,12,71.37,7,1.0,0.0,0.0,0.0,0.6666666666666666,1612.650409671,6.19
3136,4,71.22,4,1.0,0.0,0.0,0.0,0.5,77200.54729750002,14.795
3137,53,71.2,4,0.5471698113207547,0.0,0.0,0.0,0.3584905660377358,119.60527819900001,1.1300000000000001
3138,23,71.19,1,0.9130434782608695,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.21739130434782608,3.7901524220000002,2.82
3139,36,71.0,22,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.3055555555555556,99265.3840220935,2.0
3140,30,70.94,15,1.0,0.0,0.0,0.0,0.3,74801.18916265,2.0
3141,5,70.75,2,1.0,0.0,0.0,0.0,0.4,27.096242055500003,10.685
3142,2,70.26,1,0.5,0.5,0.5,0.0,0.5,37.044010001500006,35.13
3143,8,70.10000000000001,1,0.5,0.0,0.0,0.0,0.0,108.9905945465,7.94
3144,5,70.01,2,1.0,0.0,0.0,0.0,0.0,23658.887604091753,11.69
3145,6,70.0,3,0.5,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,112.799361778,10.0
3146,2,70.0,1,1.0,0.5,0.5,0.5,0.5,13.493130383,35.0
3147,5,70.0,5,0.8,0.4,0.2,0.2,0.8,543.319440878,5.0
3148,1,70.0,1,0.0,1.0,0.0,0.0,1.0,6.347811195,70.0
3149,3,70.0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,90.07142057600001,30.0
3150,1,69.92,1,1.0,1.0,1.0,1.0,1.0,0.0,69.92
3151,178,69.75,2,0.4887640449438202,0.056179775280898875,0.0449438202247191,0.02247191011235955,0.3146067415730337,885.81963009225,0.39
3152,6,69.57000000000001,3,1.0,0.0,0.0,0.0,0.5,89.57033517400001,4.46
3153,14,69.57,7,0.5,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,31348.296601968003,4.25
3154,134,69.54,30,0.417910447761194,0.7014925373134329,0.09701492537313433,0.03731343283582089,0.7238805970149254,24.855384248,0.5175
3155,2,69.34,1,1.0,0.0,0.0,0.0,1.0,27.780355306500002,34.67
3156,7,69.22,2,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,12.144210149000001,10.03
3157,13,69.18,4,1.0,0.0,0.0,0.0,0.46153846153846156,1380.7642668795,4.48
3158,13,69.14,11,1.0,0.0,0.0,0.0,0.6153846153846154,86032.71231684301,4.92
3159,42,68.95,1,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.30952380952380953,3.895579874,0.2
3160,129,68.77,10,0.937984496124031,0.0,0.0,0.0,0.06201550387596899,73667.98658595001,0.34
3161,3,68.64,2,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,4.097850511000001,22.4075
3162,3,68.57000000000001,1,1.0,0.0,0.0,0.0,0.0,42320.569443731,23.305
3163,11,68.39,3,1.0,0.0,0.0,0.0,0.18181818181818182,13174.980100096001,6.465
3164,6,68.37,2,0.0,0.0,0.0,0.0,0.16666666666666666,74005.128819413,10.700000000000001
3165,2,68.26,1,0.0,0.0,0.0,0.0,0.0,109606.042037353,34.13
3166,1,68.25,1,1.0,1.0,1.0,1.0,1.0,0.0,68.25
3167,4,68.19,1,1.0,0.0,0.0,0.0,0.25,321800.666268809,17.0475
3168,7,68.10000000000001,2,1.0,1.0,0.8571428571428571,0.2857142857142857,0.5714285714285714,43.44268160375,10.715
3169,4,68.07000000000001,1,0.0,0.0,0.0,0.0,0.0,290354.5249706285,17.015
3170,13,67.99,5,0.0,0.0,0.0,0.0,0.07692307692307693,30919.343992367,4.92
3171,4,67.97,3,1.0,0.75,0.75,0.75,0.75,0.0,12.97
3172,22,67.5,2,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.3181818181818182,9309.0011800885,2.375
3173,9,67.45,2,0.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.0,8.325
3174,6,67.41,3,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,60.424381969500004,11.61
3175,6,67.26,2,1.0,0.0,0.0,0.0,1.0,59191.346299726254,9.3
3176,2,67.2,2,0.0,0.0,0.0,0.0,0.5,32264.5458536015,33.6
3177,7,67.18,5,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,34444.481555831,7.5
3178,1,67.11,1,0.0,0.0,0.0,0.0,0.0,2520496.159144979,67.11
3179,10,67.1,1,1.0,0.0,0.0,0.0,0.0,566834.850659673,6.71
3180,107,67.1,17,1.0,0.0,0.0,0.0,0.719626168224299,39426.71255424775,0.34500000000000003
3181,7,67.08,1,1.0,1.0,1.0,1.0,1.0,0.0,13.39
3182,2,67.07000000000001,1,1.0,0.0,0.0,0.0,0.0,15403.622905248001,33.535000000000004
3183,11,67.05,6,1.0,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.6363636363636364,8.9628929605,3.91
3184,4,67.0,4,0.25,0.25,0.0,0.0,0.75,100.32726854100001,18.5
3185,17,66.86,5,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.4117647058823529,45943.873356895754,1.36
3186,37,66.85000000000001,19,0.0,0.24324324324324326,0.21621621621621623,0.10810810810810811,0.4594594594594595,830.9916988230001,1.5
3187,9,66.41,5,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,100.80665001300001,7.2700000000000005
3188,143,66.38000000000001,3,0.0,0.0,0.0,0.055944055944055944,0.07692307692307693,12376.77849051675,0.465
3189,69,66.36,3,0.13043478260869565,0.4057971014492754,0.15942028985507245,0.11594202898550725,0.13043478260869565,1.9842277620000002,1.0
3190,23,66.22,2,0.0,0.0,0.0,0.0,0.0,17.77438828125,3.115
3191,2,66.15,1,1.0,1.0,1.0,0.5,1.0,40.709789551,33.075
3192,13,66.01,2,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,296.58270204775,6.245
3193,6,66.0,5,1.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,14.045764183000001,6.0
3194,3,65.85,2,1.0,0.0,0.0,0.0,0.6666666666666666,2141.6922980812506,26.3675
3195,40,65.74,20,0.925,0.0,0.0,0.0,0.175,44462.711790725996,1.5225
3196,10,65.59,4,0.0,0.4,0.4,0.3,0.6,191.994882082,0.92
3197,20,65.5,1,1.0,0.0,0.0,0.0,0.0,76.01838450800001,3.275
3198,4,65.46000000000001,3,1.0,0.0,0.0,0.0,0.25,48893.699490027,17.64
3199,1,65.34,1,1.0,0.0,0.0,0.0,0.0,1081437.642024707,65.34
3200,1,65.27,1,0.0,0.0,0.0,0.0,1.0,150533.058904964,65.27
3201,6,65.16,1,1.0,0.0,0.0,0.0,0.16666666666666666,49.697900029500005,10.86
3202,293,65.1,45,1.0,0.0,0.0,0.0,0.027303754266211604,57127.882777227,0.21
3203,2,65.06,2,1.0,1.0,1.0,0.5,1.0,1.9091788935,32.53
3204,46,65.0,5,1.0,0.021739130434782608,0.021739130434782608,0.0,0.5,11.911593653,5.0
3205,14,65.0,1,1.0,0.9285714285714286,0.9285714285714286,0.14285714285714285,1.0,39.6637470995,5.0
3206,1,64.87,1,1.0,0.0,0.0,0.0,1.0,82.54158357,64.87
3207,4,64.74,3,1.0,0.0,0.0,0.0,0.25,120309.117055666,17.04
3208,8,64.62,2,0.0,0.25,0.125,0.25,0.625,1006.2239170930001,8.305
3209,8,64.49000000000001,3,1.0,0.0,0.0,0.0,0.0,423.367839294,7.69
3210,9,64.46,3,1.0,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.6666666666666666,7.178889975000001,6.98
3211,19,64.45,4,0.10526315789473684,0.5263157894736842,0.5263157894736842,0.3684210526315789,0.631578947368421,4.478897695500001,2.9825
3212,13,64.41,4,1.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.3076923076923077,88260.638885171,5.0525
3213,4,64.33,2,1.0,0.0,0.0,0.0,0.75,1021.5619194330001,16.0825
3214,31,64.27,13,0.967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.41935483870967744,10283.673843993001,1.93
3215,1,64.25,1,1.0,1.0,1.0,0.0,1.0,17.1995429,64.25
3216,2,64.19,1,1.0,0.0,0.0,0.0,0.0,795.5164813595001,32.095
3217,6,64.16,1,0.0,0.5,0.5,0.16666666666666666,0.6666666666666666,20.522663082500003,9.53
3218,4,64.14,3,0.75,0.5,0.25,0.25,0.5,12.361543508,15.77
3219,2,64.06,1,0.0,0.5,0.5,0.0,0.5,249.53822691000002,32.03
3220,2,64.0,1,1.0,0.0,0.0,0.0,0.5,373.058309081,32.0
3221,17,64.0,15,0.17647058823529413,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.6470588235294118,24.251667513,4.0
3222,1,63.92,1,1.0,1.0,1.0,1.0,1.0,0.787372768,63.92
3223,2,63.89,1,1.0,0.5,0.5,0.0,1.0,68.4628449315,31.945
3224,1,63.88,1,1.0,0.0,0.0,0.0,1.0,43.970498208,63.88
3225,7,63.85,7,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,30.215991526000003,10.53
3226,6,63.81,5,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,6.126983893,10.1
3227,4,63.76,1,1.0,0.0,0.0,0.0,0.0,1.7400571615,15.94
3228,455,63.7,3,0.5846153846153846,0.6813186813186813,0.2021978021978022,0.25054945054945055,0.2175824175824176,17.738891304000003,0.14
3229,13,63.65,3,0.0,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.38461538461538464,9.232107018,4.62
3230,2,63.55,2,1.0,0.0,0.0,0.0,0.0,2444.448949598,31.775000000000002
3231,9,63.510000000000005,7,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,64164.499510606,6.09
3232,2,63.45,1,0.0,1.0,1.0,1.0,1.0,0.0,31.725
3233,4,63.42,1,1.0,0.75,0.5,0.5,1.0,364.54902879300005,15.8
3234,9,63.34,6,1.0,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,101297.08114958127,6.915
3235,6,63.24,4,1.0,0.0,0.0,0.0,0.0,36043.593566904005,8.175
3236,4,63.190000000000005,3,1.0,0.0,0.0,0.0,0.25,3356.136159901,18.28
3237,15,63.0,7,1.0,0.0,0.0,0.0,0.4666666666666667,67078.660573286,4.0
3238,3,63.0,1,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,25.796340394,27.0
3239,1,62.95,1,0.0,0.0,0.0,0.0,0.0,40.572854781000004,62.95
3240,31,62.92,13,0.06451612903225806,0.0,0.0,0.0,0.0967741935483871,574586.44184269,0.72
3241,3,62.79,2,1.0,0.0,0.0,0.0,0.6666666666666666,91.945281721,18.9575
3242,4,62.76,1,1.0,0.5,0.5,0.25,0.25,29.175327152,15.69
3243,158,62.72,3,0.569620253164557,0.8417721518987342,0.810126582278481,0.7721518987341772,0.8924050632911392,0.0,0.16
3244,56,62.63000000000001,7,0.0,0.19642857142857142,0.08928571428571429,0.0,0.35714285714285715,86.631956308,0.895
3245,2,62.41,2,1.0,0.5,0.5,0.0,1.0,83.38114230850002,31.205000000000002
3246,64,62.230000000000004,6,0.984375,0.09375,0.078125,0.078125,0.734375,46041.61605650725,0.98375
3247,20,62.160000000000004,5,0.75,0.3,0.3,0.3,0.85,1661.875558249,3.1
3248,8,62.120000000000005,2,0.125,0.0,0.0,0.0,0.0,419.4529588255,9.09
3249,3,61.790000000000006,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,13.149014128000001,16.755
3250,3,61.78,3,1.0,0.6666666666666666,0.0,0.0,1.0,16.525964521000002,21.05
3251,3,61.68,1,1.0,0.0,0.0,0.0,0.3333333333333333,310491.68671096105,21.175
3252,206,61.67,19,1.0,0.0,0.0,0.0,0.0,33305.0681201335,0.22
3253,8,61.480000000000004,7,1.0,0.0,0.0,0.0,0.125,58358.310217574006,7.0
3254,72,61.36,1,1.0,0.0,0.0,0.0,0.0,15704.503242663,0.85
3255,72,61.36,1,1.0,0.0,0.0,0.0,0.0,15704.503242663,0.85
3256,72,61.36,1,1.0,0.0,0.0,0.0,0.0,15704.369675325,0.85
3257,72,61.36,1,1.0,0.0,0.0,0.0,0.0,15704.503242663,0.85
3258,4,61.349999999999994,2,1.0,0.25,0.25,0.0,0.5,481288.7277294095,17.195
3259,10,61.2,1,1.0,0.0,0.0,0.0,0.0,436297.59150319704,6.12
3260,6,61.14,4,1.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333334,44.11062607875,10.2075
3261,10,61.06,8,1.0,0.7,0.4,0.1,1.0,8.263095420500001,6.535
3262,7,61.03,6,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857143,65683.09676626501,9.5275
3263,11,61.03,6,1.0,0.0,0.0,0.0,0.6363636363636364,8764.16508618875,5.63
3264,1,60.82,1,1.0,1.0,1.0,1.0,1.0,0.0,60.82
3265,5,60.77,1,1.0,0.0,0.0,0.0,0.0,3444.747001431,12.0
3266,1,60.72,1,1.0,1.0,1.0,0.0,1.0,80.563745237,60.72
3267,14,60.480000000000004,2,1.0,0.0,0.0,0.0,0.14285714285714285,8129.5538955615,6.54
3268,22,60.43,8,0.0,0.0,0.0,0.0,0.18181818181818182,210198.80712690775,3.075
3269,1,60.38,1,1.0,0.0,0.0,0.0,1.0,57.753734267000006,60.38
3270,2,60.239999999999995,2,1.0,0.0,0.0,0.0,1.0,1113.1554161610002,30.12
3271,9,60.190000000000005,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,20935.91185000175,6.755
3272,74,60.17,19,0.918918918918919,0.527027027027027,0.4189189189189189,0.32432432432432434,0.918918918918919,13.192268353000001,1.25
3273,467,60.12,34,0.33190578158458245,0.31049250535331907,0.05139186295503212,0.014989293361884369,0.44967880085653106,66.5986324765,0.11
3274,3,60.080000000000005,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.360522977,15.045
3275,3,60.0,1,1.0,0.0,0.0,0.0,0.6666666666666666,39.299277869,25.0
3276,1,60.0,1,0.0,1.0,1.0,0.0,1.0,10.959991047,60.0
3277,52,60.0,4,0.057692307692307696,0.07692307692307693,0.057692307692307696,0.038461538461538464,0.4807692307692308,8767.219628555376,1.0
3278,2,60.0,1,0.5,0.5,0.5,0.5,1.0,575.160665255,30.0
3279,3,60.0,2,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,69.74968370250001,25.0
3280,5,60.0,2,1.0,0.0,0.0,0.0,0.0,6560.71395566725,12.0
3281,3,60.0,1,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,11.420240422000001,20.0
3282,1,60.0,1,0.0,1.0,1.0,0.0,1.0,15.064258045,60.0
3283,2,59.99,1,1.0,1.0,1.0,1.0,1.0,0.0,29.995
3284,4,59.96000000000001,2,1.0,0.0,0.0,0.0,0.25,527681.862458455,14.445
3285,3,59.93,2,1.0,0.0,0.0,0.0,0.0,29085.37950493525,15.195
3286,1,59.910000000000004,1,0.0,1.0,0.0,0.0,1.0,274.602938228,59.910000000000004
3287,119,59.910000000000004,4,0.2857142857142857,0.15126050420168066,0.06722689075630252,0.04201680672268908,0.3445378151260504,216.39845054025002,0.265
3288,12,59.88,4,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,61185.135323923874,4.8625
3289,3,59.790000000000006,3,1.0,0.0,0.0,0.0,0.3333333333333333,28632.716548028002,21.400000000000002
3290,1,59.7,1,1.0,0.0,0.0,0.0,1.0,65.338010481,59.7
3291,7,59.69,1,0.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,1.0,1.651550384,4.61
3292,10,59.550000000000004,5,1.0,0.0,0.0,0.0,0.3,118348.650490069,4.93
3293,2,59.550000000000004,2,1.0,0.0,0.0,0.0,0.5,188810.016412091,29.775000000000002
3294,4,59.55,2,0.25,1.0,0.75,0.5,1.0,0.834931132,11.125
3295,12,59.480000000000004,1,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,4.92
3296,1,59.47,1,1.0,0.0,0.0,0.0,1.0,7.948790141000001,59.47
3297,2,59.44,1,1.0,0.0,0.0,0.0,0.0,825.3855453615,29.72
3298,18,59.43,9,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,273566.2673536855,3.2800000000000002
3299,4,59.39,2,1.0,0.0,0.0,0.0,0.25,153994.37100157578,14.8475
3300,1,59.34,1,0.0,1.0,1.0,0.0,1.0,8.942582792000001,59.34
3301,10,59.300000000000004,1,0.0,0.0,0.0,0.0,0.5,36136.854442401,5.93
3302,7,59.29,6,1.0,0.0,0.0,0.0,0.5714285714285714,48152.035612942505,9.115
3303,1,59.230000000000004,1,1.0,0.0,0.0,1.0,1.0,0.35425465100000003,59.230000000000004
3304,10,59.13,3,0.5,0.4,0.3,0.1,0.7,17.461484480000003,3.21
3305,4,59.02,1,0.0,1.0,0.75,0.0,0.5,38.7786516635,15.48
3306,3,59.0,2,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,23.25413955125,22.25
3307,5,58.94,5,0.4,0.4,0.2,0.2,1.0,17.522576041,10.68
3308,7,58.81,5,1.0,0.0,0.0,0.0,0.7142857142857143,87605.19360126501,9.120000000000001
3309,4,58.800000000000004,1,1.0,0.0,0.0,0.0,0.5,49.443020197500005,14.950000000000001
3310,13,58.53,3,1.0,0.0,0.0,0.0,0.07692307692307693,4530.550878357501,3.16
3311,6,58.36,1,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.0,8.465
3312,2,58.34,1,0.0,0.5,0.5,0.5,1.0,4.591499961,29.17
3313,10,58.18,1,1.0,0.0,0.0,0.0,0.0,97485.81663340151,5.82
3314,18,58.0,10,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.6111111111111112,57404.3895196625,3.0
3315,3,58.0,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3237.648224456,15.48
3316,6,57.91,4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,83198.52832971801,8.8325
3317,6,57.790000000000006,3,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,34.002827472,9.97
3318,7,57.75,4,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.0,5.8075
3319,4,57.69,3,0.25,0.25,0.25,0.0,0.75,323.9429742935,15.44
3320,4,57.52,2,1.0,0.75,0.75,0.5,1.0,276.8033926265,13.255
3321,9,57.42,4,1.0,0.0,0.0,0.0,0.0,93916.46150759674,4.4525
3322,4,57.25,3,1.0,0.5,0.25,0.25,0.5,15.601423386,15.25
3323,25,57.12,16,1.0,0.24,0.16,0.08,0.56,115211.422090534,1.74
3324,5,57.1,3,0.6,0.0,0.0,0.0,0.4,181.4730115415,3.435
3325,9,57.07,5,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.7777777777777778,28.497307983000002,7.13
3326,5,56.98,4,0.4,0.2,0.2,0.2,1.0,98340.63543801001,11.64
3327,311,56.93,8,0.6205787781350482,0.07395498392282958,0.03215434083601286,0.6334405144694534,0.1189710610932476,0.5310772445,0.125
3328,1,56.79,1,0.0,1.0,1.0,1.0,1.0,0.0,56.79
3329,114,56.7,2,0.22807017543859648,0.0,0.0,0.09649122807017543,0.09649122807017543,4935.7842731205,0.4975
3330,2,56.42,1,0.0,0.5,0.5,0.5,1.0,2.2057602395,28.21
3331,2,56.300000000000004,2,1.0,0.0,0.0,0.0,0.0,102576.6593799975,28.150000000000002
3332,9,56.260000000000005,3,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.798486122,9.59
3333,6,56.22,2,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,3.757512122,9.525
3334,59,56.18,3,1.0,0.0,0.0,0.0,0.03389830508474576,16552.6573680135,5.125
3335,1,56.09,1,0.0,1.0,1.0,1.0,1.0,0.0,56.09
3336,7,56.0,1,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.0,130.784141615,6.58
3337,52,55.99,23,0.5961538461538461,0.23076923076923078,0.15384615384615385,0.038461538461538464,0.40384615384615385,19.166887913,0.99
3338,2,55.980000000000004,1,1.0,1.0,1.0,0.5,1.0,6.878332105,27.990000000000002
3339,1,55.97,1,0.0,1.0,1.0,1.0,1.0,0.0,55.97
3340,40,55.97,2,0.625,0.2,0.2,0.225,0.625,7.5558196335000005,1.2875
3341,24,55.88,3,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.7916666666666666,0.0,0.27
3342,8,55.85000000000001,3,0.0,0.125,0.125,0.125,0.375,20877.872668654003,5.745
3343,4,55.83,1,1.0,0.0,0.0,0.0,0.0,54.852611721,12.985
3344,15,55.79,1,1.0,0.06666666666666667,0.0,0.0,0.4,75561.09904459701,3.98
3345,3,55.59,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,10.440656139250002,17.6
3346,5,55.57,4,0.6,0.6,0.6,0.4,1.0,2.607485952,10.935
3347,6,55.56,4,1.0,0.0,0.0,0.0,0.0,5339.368573861,7.945
3348,3,55.45,1,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,25.900000000000002
3349,7,55.34,3,1.0,0.0,0.0,0.0,0.2857142857142857,59444.346688623,9.05
3350,2,55.26,1,1.0,0.0,0.0,0.0,0.0,107380.24742647851,27.63
3351,10,55.190000000000005,5,1.0,0.0,0.0,0.0,0.1,6889.249303033001,5.4750000000000005
3352,13,55.120000000000005,8,1.0,0.0,0.0,0.0,0.6153846153846154,59519.965432545505,3.325
3353,6,55.09,3,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,128072.48039924601,9.25
3354,3,55.03,2,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,6.37907807075,19.17
3355,4,55.0,3,1.0,0.75,0.75,0.5,0.75,8.4787067255,15.0
3356,7,55.0,3,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.42857142857142855,9.513751888,5.0
3357,55,55.0,1,1.0,0.43636363636363634,0.07272727272727272,0.3090909090909091,0.05454545454545454,1.430811136,1.0
3358,7,54.92,1,1.0,0.0,0.0,0.0,0.14285714285714285,866321.436184474,9.0
3359,1,54.92,1,1.0,0.0,0.0,0.0,1.0,89170.67691672701,54.92
3360,4,54.82,1,1.0,0.25,0.25,0.25,0.5,379.255321243,15.83
3361,1,54.79,1,1.0,0.0,0.0,0.0,0.0,82.35173921,54.79
3362,10,54.68,1,1.0,0.4,0.3,0.2,0.4,5.883826331000001,2.64
3363,2,54.64,1,0.0,1.0,1.0,0.0,0.5,45.542957212000005,27.32
3364,3,54.64,2,1.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,130.92478393000002,14.89
3365,12,54.47,5,1.0,0.0,0.0,0.0,0.25,24669.2133487485,4.4425
3366,11,54.42,4,1.0,0.0,0.0,0.0,0.5454545454545454,95142.90087198262,3.8225000000000002
3367,10,54.23,6,0.8,0.0,0.0,0.0,0.2,46384.138249878495,5.275
3368,1,54.0,1,1.0,1.0,0.0,0.0,1.0,2.1322446370000003,54.0
3369,1,53.92,1,1.0,1.0,1.0,0.0,1.0,2.0113143310000003,53.92
3370,8,53.71,6,0.75,0.25,0.25,0.125,0.625,259417.18964094654,6.41
3371,4,53.65,1,1.0,0.0,0.0,0.25,0.25,16.788406801500003,14.35
