ts,open,high,low,close,volume,n_trades,dtm
1783198800,1030.3,1034.4,1030.1,1032.1,375.442,1503,2026-07-04T21:00:00.000000
1783202400,1032.2,1035.0,1030.6,1033.8,873.934,1222,2026-07-04T22:00:00.000000
1783206000,1033.9,1034.7,1029.7,1033.1,777.995,1106,2026-07-04T23:00:00.000000
1783209600,1033.5,1037.8,1030.7,1035.8,1728.195,1984,2026-07-05T00:00:00.000000
1783213200,1035.8,1037.8,1035.0,1036.5,1058.606,1384,2026-07-05T01:00:00.000000
1783216800,1036.7,1041.5,1034.3,1038.3,2258.684,2993,2026-07-05T02:00:00.000000
1783220400,1038.2,1042.1,1035.5,1041.0,1178.325,1721,2026-07-05T03:00:00.000000
1783224000,1041.2,1042.1,1037.3,1038.4,1631.301,2713,2026-07-05T04:00:00.000000
1783227600,1038.3,1040.9,1035.6,1037.7,1907.091,2385,2026-07-05T05:00:00.000000
1783231200,1037.7,1038.4,1035.7,1035.9,894.278,2010,2026-07-05T06:00:00.000000
1783234800,1036.0,1037.6,1032.6,1033.3,1405.698,2406,2026-07-05T07:00:00.000000
1783238400,1033.6,1036.4,1032.7,1036.0,842.122,1902,2026-07-05T08:00:00.000000
1783242000,1035.6,1036.5,1027.8,1032.7,5528.182,3800,2026-07-05T09:00:00.000000
1783245600,1032.6,1038.2,1031.4,1037.0,2068.624,2977,2026-07-05T10:00:00.000000
1783249200,1037.1,1040.7,1036.6,1039.4,1897.415,2613,2026-07-05T11:00:00.000000
1783252800,1039.5,1043.7,1038.3,1042.8,2663.582,2496,2026-07-05T12:00:00.000000
1783256400,1042.9,1046.7,1040.7,1042.4,4022.164,3952,2026-07-05T13:00:00.000000
1783260000,1042.4,1042.5,1036.5,1037.9,3500.797,4259,2026-07-05T14:00:00.000000
1783263600,1037.8,1039.6,1033.7,1034.8,1481.273,2382,2026-07-05T15:00:00.000000
1783267200,1035.1,1037.2,1033.6,1034.0,1266.457,2492,2026-07-05T16:00:00.000000
1783270800,1034.1,1035.4,1032.0,1035.1,1928.591,2533,2026-07-05T17:00:00.000000
1783274400,1035.1,1037.6,1034.1,1037.2,1101.34,1970,2026-07-05T18:00:00.000000
1783278000,1037.4,1038.1,1035.9,1036.8,600.064,1620,2026-07-05T19:00:00.000000
1783281600,1036.7,1038.5,1036.4,1036.9,693.281,1483,2026-07-05T20:00:00.000000
1783285200,1036.9,1039.9,1035.2,1038.6,1003.405,1671,2026-07-05T21:00:00.000000
1783288800,1039.1,1044.8,1034.8,1035.8,3729.593,5190,2026-07-05T22:00:00.000000
1783292400,1035.6,1047.7,1020.5,1026.3,9278.973,9053,2026-07-05T23:00:00.000000
1783296000,1025.8,1049.8,1022.9,1033.4,17972.993,15315,2026-07-06T00:00:00.000000
1783299600,1033.7,1036.2,1004.3,1016.3,10937.668,7233,2026-07-06T01:00:00.000000
1783303200,1016.4,1019.1,992.11,1003.9,11804.921,8997,2026-07-06T02:00:00.000000
1783306800,1004.1,1014.7,1002.8,1009.4,6890.473,5397,2026-07-06T03:00:00.000000
1783310400,1009.2,1018.0,1003.5,1014.4,3112.192,4486,2026-07-06T04:00:00.000000
1783314000,1014.8,1015.6,1005.9,1013.9,10703.905,5921,2026-07-06T05:00:00.000000
1783317600,1014.1,1016.5,1006.6,1013.4,2709.208,3123,2026-07-06T06:00:00.000000
1783321200,1013.7,1015.1,1006.1,1006.4,1808.805,1513,2026-07-06T07:00:00.000000
1783324800,1006.9,1012.2,998.48,1005.8,5882.943,4529,2026-07-06T08:00:00.000000
1783328400,1005.8,1011.5,997.21,1003.1,4106.858,3256,2026-07-06T09:00:00.000000
1783332000,1003.2,1004.2,993.24,1002.7,4462.854,3007,2026-07-06T10:00:00.000000
1783335600,1002.6,1012.3,996.01,1007.2,5505.432,3048,2026-07-06T11:00:00.000000
1783339200,1007.3,1014.1,1005.0,1013.5,4924.652,3623,2026-07-06T12:00:00.000000
1783342800,1013.3,1013.6,989.69,995.1,51107.427,13701,2026-07-06T13:00:00.000000
1783346400,995.11,1019.2,993.56,1013.1,23743.526,9852,2026-07-06T14:00:00.000000
1783350000,1012.8,1013.6,994.05,1013.2,11631.384,6062,2026-07-06T15:00:00.000000
1783353600,1012.9,1015.2,1000.5,1001.3,5278.669,4570,2026-07-06T16:00:00.000000
1783357200,1001.6,1004.5,984.04,985.5,24059.301,8828,2026-07-06T17:00:00.000000
1783360800,985.6,998.78,985.06,998.3,6828.866,4518,2026-07-06T18:00:00.000000
1783364400,998.3,1006.5,983.33,985.03,7689.13,5002,2026-07-06T19:00:00.000000
1783368000,985.35,990.24,984.01,987.91,6126.493,3215,2026-07-06T20:00:00.000000
1783371600,987.63,991.5,986.98,988.8,6435.219,3844,2026-07-06T21:00:00.000000
1783375200,988.86,991.82,967.1,972.81,18635.396,6581,2026-07-06T22:00:00.000000
1783378800,972.82,979.94,956.93,960.34,21018.489,9887,2026-07-06T23:00:00.000000
1783382400,960.33,971.36,951.7,954.0,14064.6,10232,2026-07-07T00:00:00.000000
1783386000,954.45,957.59,934.2,943.77,15942.722,12712,2026-07-07T01:00:00.000000
1783389600,944.21,950.78,938.09,941.41,4168.359,5151,2026-07-07T02:00:00.000000
1783393200,941.49,948.29,928.31,932.74,9721.001,6933,2026-07-07T03:00:00.000000
1783396800,932.64,935.13,924.0,926.4,9393.785,7533,2026-07-07T04:00:00.000000
1783400400,926.72,943.89,917.09,939.7,14930.534,10639,2026-07-07T05:00:00.000000
1783404000,939.93,950.0,931.97,949.43,7358.167,6507,2026-07-07T06:00:00.000000
1783407600,949.62,950.6,939.1,939.65,2427.661,2920,2026-07-07T07:00:00.000000
1783411200,939.65,942.31,928.79,929.15,9275.714,4920,2026-07-07T08:00:00.000000
1783414800,929.18,933.13,921.47,930.22,11466.528,4649,2026-07-07T09:00:00.000000
1783418400,930.23,937.43,927.12,935.16,5074.257,3392,2026-07-07T10:00:00.000000
1783422000,935.29,935.96,923.19,930.95,7592.517,3713,2026-07-07T11:00:00.000000
1783425600,931.0,947.61,931.0,935.8,8307.471,4362,2026-07-07T12:00:00.000000
1783429200,935.56,937.17,911.56,919.58,60778.979,18521,2026-07-07T13:00:00.000000
1783432800,918.74,927.0,893.8,916.7,77576.603,19835,2026-07-07T14:00:00.000000
1783436400,916.7,928.3,904.1,917.8,45557.83,15263,2026-07-07T15:00:00.000000
1783440000,918.04,932.18,917.33,930.43,14202.509,7890,2026-07-07T16:00:00.000000
1783443600,930.51,940.19,928.62,936.7,9667.857,5547,2026-07-07T17:00:00.000000
1783447200,936.7,937.75,916.5,917.35,12278.739,4665,2026-07-07T18:00:00.000000
1783450800,917.07,941.5,908.04,939.81,22102.729,7397,2026-07-07T19:00:00.000000
1783454400,939.52,945.93,932.52,938.11,13557.014,5279,2026-07-07T20:00:00.000000
1783458000,937.89,940.25,923.51,924.78,5842.313,3160,2026-07-07T21:00:00.000000
1783461600,924.77,928.66,921.18,924.85,4037.005,3452,2026-07-07T22:00:00.000000
1783465200,924.9,926.21,912.65,915.15,10775.16,4511,2026-07-07T23:00:00.000000
1783468800,915.15,962.12,911.72,958.54,34191.865,14099,2026-07-08T00:00:00.000000
1783472400,958.59,960.27,925.81,934.78,12254.963,6743,2026-07-08T01:00:00.000000
1783476000,934.57,939.72,927.32,937.15,8348.945,4329,2026-07-08T02:00:00.000000
1783479600,937.81,949.95,937.38,938.37,4685.023,4395,2026-07-08T03:00:00.000000
1783483200,938.62,940.12,919.88,928.69,19343.596,9260,2026-07-08T04:00:00.000000
1783486800,928.77,933.56,914.45,919.42,14655.873,5095,2026-07-08T05:00:00.000000
1783490400,919.24,919.93,900.0,905.32,11828.842,5096,2026-07-08T06:00:00.000000
1783494000,905.11,914.4,903.01,911.36,4343.386,2235,2026-07-08T07:00:00.000000
1783497600,911.64,916.22,880.17,886.42,31322.522,11902,2026-07-08T08:00:00.000000
1783501200,887.01,891.58,875.7,888.3,21604.045,7417,2026-07-08T09:00:00.000000
1783504800,888.83,905.75,888.21,897.59,16380.016,5787,2026-07-08T10:00:00.000000
1783508400,897.99,905.39,891.8,902.67,8369.317,3867,2026-07-08T11:00:00.000000
1783512000,902.05,914.88,900.76,907.0,11399.148,4077,2026-07-08T12:00:00.000000
1783515600,907.0,957.73,900.5,955.45,79599.059,19061,2026-07-08T13:00:00.000000
1783519200,955.09,958.44,928.3,936.17,53216.912,15823,2026-07-08T14:00:00.000000
1783522800,936.02,937.78,914.5,921.2,39640.422,11217,2026-07-08T15:00:00.000000
1783526400,921.6,946.92,920.36,942.94,12668.943,5490,2026-07-08T16:00:00.000000
1783530000,942.64,948.0,932.2,934.31,10452.289,3958,2026-07-08T17:00:00.000000
1783533600,934.51,944.51,933.59,941.85,8544.423,3318,2026-07-08T18:00:00.000000
1783537200,942.08,951.29,940.69,949.3,13458.001,4450,2026-07-08T19:00:00.000000
1783540800,949.32,949.81,937.75,940.07,4497.008,2710,2026-07-08T20:00:00.000000
1783544400,940.07,946.8,939.34,944.82,2418.171,1780,2026-07-08T21:00:00.000000
1783548000,944.86,947.65,943.05,947.45,3226.438,2396,2026-07-08T22:00:00.000000
1783551600,947.65,958.36,944.46,957.97,6476.331,4109,2026-07-08T23:00:00.000000
1783555200,958.01,980.21,957.51,958.48,22624.751,13365,2026-07-09T00:00:00.000000
1783558800,958.48,971.75,946.68,947.37,10716.28,6482,2026-07-09T01:00:00.000000
1783562400,947.43,958.03,936.57,937.24,10210.459,5822,2026-07-09T02:00:00.000000
1783566000,937.4,947.87,930.26,944.59,6265.102,4616,2026-07-09T03:00:00.000000
1783569600,944.74,947.44,935.42,944.67,4864.379,3717,2026-07-09T04:00:00.000000
1783573200,944.56,956.39,936.86,956.39,4776.645,3769,2026-07-09T05:00:00.000000
1783576800,956.28,973.31,951.47,969.92,15096.646,6617,2026-07-09T06:00:00.000000
1783580400,969.71,985.93,968.77,984.49,10642.574,6364,2026-07-09T07:00:00.000000
1783584000,984.24,994.7,980.56,984.48,14854.936,6091,2026-07-09T08:00:00.000000
1783587600,984.26,988.8,977.05,981.5,10200.577,4685,2026-07-09T09:00:00.000000
1783591200,981.59,988.91,979.53,981.09,8886.38,5135,2026-07-09T10:00:00.000000
1783594800,981.12,1003.1,976.59,998.11,23807.965,10277,2026-07-09T11:00:00.000000
1783598400,998.36,1013.1,996.53,1009.1,26342.597,9904,2026-07-09T12:00:00.000000
1783602000,1009.0,1034.4,1007.3,1026.8,79630.4,19667,2026-07-09T13:00:00.000000
1783605600,1027.6,1032.4,1003.3,1014.3,34286.746,12874,2026-07-09T14:00:00.000000
1783609200,1014.4,1023.4,1012.7,1015.3,18458.791,7334,2026-07-09T15:00:00.000000
1783612800,1015.3,1021.2,1008.6,1014.0,17816.933,8207,2026-07-09T16:00:00.000000
1783616400,1014.1,1026.3,1013.8,1022.7,14691.767,6134,2026-07-09T17:00:00.000000
1783620000,1022.6,1024.0,1005.7,1007.9,16241.874,7428,2026-07-09T18:00:00.000000
1783623600,1007.8,1008.8,987.96,991.66,28461.93,9947,2026-07-09T19:00:00.000000
1783627200,991.3,994.65,986.99,992.2,7176.746,4684,2026-07-09T20:00:00.000000
1783630800,992.47,996.25,991.84,995.07,3533.519,2612,2026-07-09T21:00:00.000000
1783634400,995.27,1001.2,994.68,1001.0,4226.848,3002,2026-07-09T22:00:00.000000
1783638000,1000.6,1003.7,997.6,1002.0,7890.424,4947,2026-07-09T23:00:00.000000
1783641600,1002.1,1002.8,978.22,994.47,16347.919,13482,2026-07-10T00:00:00.000000
1783645200,994.19,997.08,987.42,990.12,10007.144,5367,2026-07-10T01:00:00.000000
1783648800,990.23,993.54,985.3,993.54,3813.629,3457,2026-07-10T02:00:00.000000
1783652400,993.53,993.54,986.92,991.32,5930.117,4264,2026-07-10T03:00:00.000000
1783656000,991.37,993.46,986.14,987.35,5976.844,4680,2026-07-10T04:00:00.000000
1783659600,987.37,988.6,977.37,979.83,6977.228,4418,2026-07-10T05:00:00.000000
1783663200,979.97,980.29,960.91,970.4,16127.704,7702,2026-07-10T06:00:00.000000
1783666800,970.96,971.36,963.32,966.86,6047.667,3400,2026-07-10T07:00:00.000000
1783670400,967.24,970.44,959.09,965.23,15241.664,7838,2026-07-10T08:00:00.000000
1783674000,965.21,981.08,960.13,974.84,11720.714,6241,2026-07-10T09:00:00.000000
1783677600,975.09,980.64,971.71,979.02,8506.907,5442,2026-07-10T10:00:00.000000
1783681200,979.08,989.19,978.04,981.53,17858.112,9162,2026-07-10T11:00:00.000000
1783684800,981.65,983.97,968.59,968.67,21053.516,11710,2026-07-10T12:00:00.000000
1783688400,968.64,978.87,957.55,972.4,41520.225,18388,2026-07-10T13:00:00.000000
1783692000,972.55,983.34,968.35,970.3,25456.898,10884,2026-07-10T14:00:00.000000
1783695600,970.17,984.75,955.11,970.12,19837.342,11202,2026-07-10T15:00:00.000000
1783699200,970.12,984.17,970.05,981.94,10533.326,5691,2026-07-10T16:00:00.000000
1783702800,982.56,998.11,979.54,990.58,13061.733,5733,2026-07-10T17:00:00.000000
1783706400,990.81,994.02,986.17,991.69,6459.677,3368,2026-07-10T18:00:00.000000
1783710000,991.69,995.0,978.52,979.47,7551.02,3912,2026-07-10T19:00:00.000000
1783713600,979.46,981.95,976.2,980.56,4103.2,2365,2026-07-10T20:00:00.000000
1783717200,980.43,981.05,978.5,979.0,2826.936,1945,2026-07-10T21:00:00.000000
1783720800,979.28,980.41,976.57,978.21,2087.911,1662,2026-07-10T22:00:00.000000
1783724400,978.54,983.8,977.24,983.0,7807.295,4335,2026-07-10T23:00:00.000000
1783728000,983.0,983.89,979.41,980.05,2815.017,2457,2026-07-11T00:00:00.000000
1783731600,979.72,981.94,976.52,979.1,2159.348,2031,2026-07-11T01:00:00.000000
1783735200,979.11,983.75,978.0,982.18,1814.601,2354,2026-07-11T02:00:00.000000
1783738800,982.17,983.6,981.64,982.06,858.443,1301,2026-07-11T03:00:00.000000
1783742400,982.06,983.18,981.5,982.06,624.215,1313,2026-07-11T04:00:00.000000
1783746000,982.07,983.37,981.8,982.75,484.0,859,2026-07-11T05:00:00.000000
1783749600,982.77,985.74,982.35,984.29,452.31,937,2026-07-11T06:00:00.000000
1783753200,984.2,986.88,983.55,984.28,623.772,1373,2026-07-11T07:00:00.000000
1783756800,984.37,986.69,984.04,986.0,437.367,1036,2026-07-11T08:00:00.000000
1783760400,985.73,989.63,984.6,985.99,988.558,1914,2026-07-11T09:00:00.000000
1783764000,985.9,988.0,984.79,987.56,480.841,1086,2026-07-11T10:00:00.000000
1783767600,987.56,988.03,986.3,987.88,423.725,1236,2026-07-11T11:00:00.000000
1783771200,987.88,990.2,986.8,986.94,1243.841,1914,2026-07-11T12:00:00.000000
1783774800,986.94,987.0,983.96,985.72,1061.392,1698,2026-07-11T13:00:00.000000
1783778400,985.7,985.7,982.73,984.0,764.0,1508,2026-07-11T14:00:00.000000
1783782000,983.94,985.98,982.45,983.26,771.978,1155,2026-07-11T15:00:00.000000
1783785600,983.14,985.37,982.64,983.94,726.204,1296,2026-07-11T16:00:00.000000
1783789200,983.91,987.38,983.83,987.02,781.342,1273,2026-07-11T17:00:00.000000
1783792800,987.0,987.0,984.57,985.68,375.469,861,2026-07-11T18:00:00.000000
1783796400,985.72,987.8,985.65,987.39,864.947,1303,2026-07-11T19:00:00.000000
1783800000,987.18,987.4,985.75,986.14,446.655,953,2026-07-11T20:00:00.000000
1783803600,986.08,986.7,984.44,985.32,469.637,927,2026-07-11T21:00:00.000000
1783807200,985.52,987.0,979.99,981.05,2859.299,3247,2026-07-11T22:00:00.000000
1783810800,981.07,981.49,974.3,978.49,4379.871,4345,2026-07-11T23:00:00.000000
1783814400,978.28,979.82,976.5,977.82,1533.487,2310,2026-07-12T00:00:00.000000
1783818000,977.84,979.2,975.25,976.93,1422.132,1810,2026-07-12T01:00:00.000000
1783821600,977.15,978.7,975.21,976.6,1306.626,1785,2026-07-12T02:00:00.000000
1783825200,976.34,978.68,976.28,978.08,1789.652,2107,2026-07-12T03:00:00.000000
1783828800,978.03,978.74,976.81,978.42,1173.865,1378,2026-07-12T04:00:00.000000
1783832400,978.41,978.74,976.88,978.4,1027.561,1371,2026-07-12T05:00:00.000000
1783836000,978.24,978.33,973.87,975.36,1531.236,1957,2026-07-12T06:00:00.000000
1783839600,975.36,975.4,973.31,975.01,1757.647,1779,2026-07-12T07:00:00.000000
1783843200,974.93,977.95,974.52,977.94,1100.616,1445,2026-07-12T08:00:00.000000
1783846800,977.95,980.29,977.31,978.4,1143.763,1776,2026-07-12T09:00:00.000000
1783850400,978.43,981.0,978.0,979.97,697.146,1320,2026-07-12T10:00:00.000000
1783854000,980.0,983.16,979.9,982.84,717.871,1851,2026-07-12T11:00:00.000000
1783857600,982.9,983.27,979.81,980.64,1049.508,1551,2026-07-12T12:00:00.000000
1783861200,980.64,982.3,980.14,981.33,1224.554,1683,2026-07-12T13:00:00.000000
1783864800,981.33,982.44,980.79,981.1,1072.452,1561,2026-07-12T14:00:00.000000
1783868400,981.14,981.99,980.42,981.35,470.55,933,2026-07-12T15:00:00.000000
1783872000,981.39,982.8,980.94,982.5,924.563,1769,2026-07-12T16:00:00.000000
1783875600,982.55,983.88,980.22,980.41,2266.57,2570,2026-07-12T17:00:00.000000
1783879200,980.45,981.16,979.49,980.24,1044.725,1714,2026-07-12T18:00:00.000000
1783882800,980.41,984.05,980.23,983.25,495.588,864,2026-07-12T19:00:00.000000
1783886400,983.16,983.25,981.52,981.62,361.307,1204,2026-07-12T20:00:00.000000
1783890000,981.64,981.8,978.59,979.2,1252.739,2230,2026-07-12T21:00:00.000000
1783893600,979.08,979.9,970.9,977.19,4569.674,4900,2026-07-12T22:00:00.000000
1783897200,977.19,977.24,964.59,966.48,7623.535,7640,2026-07-12T23:00:00.000000
1783900800,966.5,989.12,960.5,962.88,21707.42,13895,2026-07-13T00:00:00.000000
1783904400,962.63,965.17,939.67,942.33,20447.072,11868,2026-07-13T01:00:00.000000
1783908000,942.57,946.35,930.0,930.1,11441.576,7798,2026-07-13T02:00:00.000000
1783911600,930.29,934.95,925.48,928.57,11798.054,7092,2026-07-13T03:00:00.000000
1783915200,928.57,929.57,921.68,925.3,5716.917,4032,2026-07-13T04:00:00.000000
1783918800,925.4,929.53,917.78,925.85,8879.568,5492,2026-07-13T05:00:00.000000
1783922400,926.25,927.36,915.03,918.13,8513.99,5704,2026-07-13T06:00:00.000000
1783926000,918.32,925.39,915.25,919.64,8276.371,6481,2026-07-13T07:00:00.000000
1783929600,919.75,933.24,913.46,930.06,18604.162,9903,2026-07-13T08:00:00.000000
1783933200,930.2,932.6,927.1,931.3,5812.247,4466,2026-07-13T09:00:00.000000
1783936800,931.37,932.11,924.14,927.85,5659.439,4577,2026-07-13T10:00:00.000000
1783940400,927.8,942.37,927.8,935.64,14602.09,6859,2026-07-13T11:00:00.000000
1783944000,935.64,937.12,923.26,926.72,8991.795,5649,2026-07-13T12:00:00.000000
1783947600,926.7,932.27,903.58,923.74,40604.729,14495,2026-07-13T13:00:00.000000
1783951200,924.14,942.8,921.19,942.79,28051.824,12053,2026-07-13T14:00:00.000000
1783954800,942.8,943.87,928.69,932.39,14631.842,7638,2026-07-13T15:00:00.000000
1783958400,932.4,938.45,920.81,930.29,12546.381,5757,2026-07-13T16:00:00.000000
1783962000,929.86,935.83,926.16,929.8,8266.892,2872,2026-07-13T17:00:00.000000
1783965600,929.88,933.4,923.09,929.9,4583.895,2711,2026-07-13T18:00:00.000000
1783969200,930.21,942.1,928.07,936.99,6473.733,3987,2026-07-13T19:00:00.000000
1783972800,937.11,938.94,926.53,930.02,6790.692,3035,2026-07-13T20:00:00.000000
1783976400,930.22,934.6,929.46,932.62,3775.827,1975,2026-07-13T21:00:00.000000
1783980000,932.62,935.69,926.58,926.78,4209.623,2596,2026-07-13T22:00:00.000000
1783983600,926.79,926.79,913.95,920.81,14272.087,7943,2026-07-13T23:00:00.000000
1783987200,921.0,947.36,912.46,945.96,23803.65,14348,2026-07-14T00:00:00.000000
1783990800,945.97,949.63,932.19,934.13,8118.18,5373,2026-07-14T01:00:00.000000
1783994400,934.46,934.88,918.8,925.71,8175.556,6287,2026-07-14T02:00:00.000000
1783998000,925.78,926.81,910.71,925.17,11639.917,6943,2026-07-14T03:00:00.000000
1784001600,925.44,940.11,921.32,938.62,9026.066,6131,2026-07-14T04:00:00.000000
1784005200,938.65,954.91,935.85,948.65,11245.23,6892,2026-07-14T05:00:00.000000
1784008800,948.69,956.67,948.61,952.75,4334.611,4669,2026-07-14T06:00:00.000000
1784012400,952.83,963.7,951.79,957.5,4807.623,5259,2026-07-14T07:00:00.000000
1784016000,957.54,978.11,957.37,967.59,12053.314,7627,2026-07-14T08:00:00.000000
1784019600,967.54,972.6,964.45,965.7,7454.586,5347,2026-07-14T09:00:00.000000
1784023200,965.89,971.08,964.3,968.19,5955.677,4284,2026-07-14T10:00:00.000000
1784026800,968.16,975.0,962.2,968.25,9643.826,6320,2026-07-14T11:00:00.000000
1784030400,968.35,990.24,964.1,983.73,26494.054,12381,2026-07-14T12:00:00.000000
1784034000,984.06,994.91,969.02,974.9,39016.173,16123,2026-07-14T13:00:00.000000
1784037600,975.1,976.82,951.53,964.97,38451.384,12398,2026-07-14T14:00:00.000000
1784041200,966.48,990.42,964.61,981.65,22255.992,7745,2026-07-14T15:00:00.000000
1784044800,982.06,992.5,977.87,988.83,9577.039,6407,2026-07-14T16:00:00.000000
1784048400,988.75,989.59,982.02,987.48,11282.71,4228,2026-07-14T17:00:00.000000
1784052000,987.48,988.46,978.61,980.51,3312.87,3411,2026-07-14T18:00:00.000000
1784055600,980.41,985.44,974.61,983.92,6010.669,5144,2026-07-14T19:00:00.000000
1784059200,983.92,985.3,980.39,982.05,9429.812,4686,2026-07-14T20:00:00.000000
1784062800,982.05,982.28,978.54,978.81,3107.943,2912,2026-07-14T21:00:00.000000
1784066400,978.74,982.8,976.41,981.79,4374.892,3674,2026-07-14T22:00:00.000000
1784070000,981.79,990.6,981.22,990.38,7268.94,5432,2026-07-14T23:00:00.000000
1784073600,990.49,1006.0,988.3,1004.1,9633.498,7041,2026-07-15T00:00:00.000000
1784077200,1004.0,1004.1,988.85,996.86,4347.363,4379,2026-07-15T01:00:00.000000
1784080800,996.85,999.53,993.45,993.45,2214.344,2593,2026-07-15T02:00:00.000000
1784084400,993.44,1001.2,992.28,1000.6,1898.515,2422,2026-07-15T03:00:00.000000
1784088000,1000.5,1002.7,996.83,999.64,1982.846,2384,2026-07-15T04:00:00.000000
1784091600,999.83,1002.9,990.47,997.13,7108.534,5691,2026-07-15T05:00:00.000000
1784095200,997.05,1000.8,994.46,995.96,3122.539,3814,2026-07-15T06:00:00.000000
1784098800,996.15,998.63,988.65,993.06,3357.783,3044,2026-07-15T07:00:00.000000
1784102400,992.77,993.27,970.01,974.81,13065.685,6927,2026-07-15T08:00:00.000000
1784106000,974.9,977.86,971.0,972.87,5704.059,3533,2026-07-15T09:00:00.000000
1784109600,973.1,975.09,966.08,974.18,4406.233,3760,2026-07-15T10:00:00.000000
1784113200,974.3,982.63,974.3,976.78,4235.538,3464,2026-07-15T11:00:00.000000
1784116800,977.02,982.35,972.15,980.79,5146.089,4696,2026-07-15T12:00:00.000000
1784120400,980.89,982.4,949.28,957.96,25637.787,11940,2026-07-15T13:00:00.000000
1784124000,957.95,959.24,905.57,918.68,33480.589,14863,2026-07-15T14:00:00.000000
1784127600,918.93,919.67,897.53,903.92,26862.259,11267,2026-07-15T15:00:00.000000
1784131200,903.57,905.27,875.5,891.32,47297.461,12501,2026-07-15T16:00:00.000000
1784134800,891.33,915.03,890.77,908.02,21904.391,9849,2026-07-15T17:00:00.000000
1784138400,907.99,916.82,897.8,901.88,13996.829,6837,2026-07-15T18:00:00.000000
1784142000,902.11,915.05,896.08,905.44,15547.966,7226,2026-07-15T19:00:00.000000
1784145600,905.43,907.04,901.45,904.76,3549.952,2606,2026-07-15T20:00:00.000000
1784149200,904.95,905.01,898.25,902.45,2610.969,2121,2026-07-15T21:00:00.000000
1784152800,902.38,906.03,893.47,897.72,5506.878,3431,2026-07-15T22:00:00.000000
1784156400,897.76,904.19,896.08,896.42,5973.45,4159,2026-07-15T23:00:00.000000
1784160000,896.68,906.2,886.35,890.91,8813.727,6136,2026-07-16T00:00:00.000000
1784163600,891.5,902.54,886.68,896.32,4462.859,3893,2026-07-16T01:00:00.000000
1784167200,895.8,902.29,893.47,900.99,3170.753,2339,2026-07-16T02:00:00.000000
1784170800,900.32,902.46,895.31,900.08,1727.98,1329,2026-07-16T03:00:00.000000
1784174400,900.18,900.92,896.3,897.93,1778.289,1448,2026-07-16T04:00:00.000000
1784178000,898.52,911.72,897.43,904.66,7077.71,4425,2026-07-16T05:00:00.000000
1784181600,904.48,908.2,894.9,898.01,4784.179,3231,2026-07-16T06:00:00.000000
1784185200,897.42,897.54,886.27,889.33,6028.404,2741,2026-07-16T07:00:00.000000
1784188800,889.41,890.91,872.61,885.04,24305.891,10614,2026-07-16T08:00:00.000000
1784192400,885.11,888.64,877.93,878.54,7492.343,3980,2026-07-16T09:00:00.000000
1784196000,878.02,881.7,868.44,876.98,11546.048,5643,2026-07-16T10:00:00.000000
1784199600,877.32,877.38,859.7,862.43,15726.528,9146,2026-07-16T11:00:00.000000
1784203200,862.09,863.75,852.54,854.9,16305.658,9554,2026-07-16T12:00:00.000000
1784206800,854.9,887.63,853.26,867.69,62033.078,21428,2026-07-16T13:00:00.000000
1784210400,867.42,880.0,857.31,865.39,33561.672,14804,2026-07-16T14:00:00.000000
1784214000,865.39,870.0,848.09,854.51,28876.625,12741,2026-07-16T15:00:00.000000
1784217600,854.57,855.98,846.69,852.65,14981.701,8117,2026-07-16T16:00:00.000000
1784221200,852.72,854.88,841.44,847.2,19276.825,7733,2026-07-16T17:00:00.000000
1784224800,847.02,863.37,843.4,846.26,17936.408,7623,2026-07-16T18:00:00.000000
1784228400,846.12,855.85,842.49,854.76,15891.703,7272,2026-07-16T19:00:00.000000
1784232000,854.6,857.54,847.5,857.09,6871.786,4000,2026-07-16T20:00:00.000000
1784235600,856.59,860.07,854.36,856.72,6548.418,3872,2026-07-16T21:00:00.000000
1784239200,856.8,858.35,836.68,841.44,19010.496,8321,2026-07-16T22:00:00.000000
1784242800,841.2,841.35,828.49,833.35,19396.966,9317,2026-07-16T23:00:00.000000
1784246400,833.18,836.24,815.59,827.81,35246.469,13897,2026-07-17T00:00:00.000000
1784250000,827.78,837.59,819.78,825.56,15667.658,7671,2026-07-17T01:00:00.000000
1784253600,825.69,829.24,819.62,825.92,5783.243,3719,2026-07-17T02:00:00.000000
1784257200,825.95,845.17,824.08,833.29,13488.989,5773,2026-07-17T03:00:00.000000
1784260800,833.34,835.68,825.55,826.55,6699.371,3764,2026-07-17T04:00:00.000000
1784264400,826.16,827.86,809.82,813.56,14965.113,5988,2026-07-17T05:00:00.000000
1784268000,813.4,821.94,811.81,814.54,9786.817,6450,2026-07-17T06:00:00.000000
1784271600,814.66,816.94,806.18,808.45,12029.627,7000,2026-07-17T07:00:00.000000
1784275200,808.2,819.6,806.7,817.03,22735.852,11972,2026-07-17T08:00:00.000000
1784278800,816.89,836.22,816.02,836.0,22865.077,9994,2026-07-17T09:00:00.000000
1784282400,836.0,861.67,835.78,846.61,39449.198,15319,2026-07-17T10:00:00.000000
1784286000,846.53,850.14,831.73,835.74,15940.933,7773,2026-07-17T11:00:00.000000
1784289600,835.17,837.81,824.64,831.23,13579.025,7434,2026-07-17T12:00:00.000000
1784293200,831.6,845.96,805.26,844.98,81534.116,22264,2026-07-17T13:00:00.000000
1784296800,844.6,880.52,843.94,855.13,106956.164,30702,2026-07-17T14:00:00.000000
