block,rule,trig_rate,lat_ms,metric,point,lo95,hi95,se_boot,bias,vs_base,vs_base_lo,vs_base_hi,vs_other,vs_other_lo,vs_other_hi
1,スコア,0.01,300,mk,-1.1518577714576055,-1.2112467716091007,-1.0912650840087792,0.030738524704818165,0.000891431617215277,0.013741635112574535,0.007215055572170859,0.019635521684879562,0.014634477101513443,0.007498897858991443,0.021037154047709856
1,スコア,0.05,0,ev,-0.1176516606529455,-0.13603644155989336,-0.09913345255121135,0.009453189448726343,0.00009376901582129615,0.07191721484856808,0.05315831219685563,0.0924687343383162,0.025235901400605776,0.015533803041075208,0.03647266228350152
1,スコア,0.05,0,mk,-1.0219219336584724,-1.0674625857641584,-0.9769003730372254,0.023280657760235083,0.0004400353126308154,0.14367747291170763,0.11547565378197178,0.17111143638467705,0.15100956532428245,0.1153557823534654,0.18808120842452816
1,スコア,0.02,200,ev,-0.15754630423011665,-0.18502186896281966,-0.13002408448542,0.014097863725827999,0.00008087478919552304,0.03202257127139693,0.023381172118612858,0.04143982302882616,0.013955635380464071,0.008710587215434046,0.01981849617280683
1,スコア,0.02,200,mk,-1.1230340252455808,-1.180174962699558,-1.0654765610351788,0.02947779073358461,0.0007702409033827351,0.042565381324599194,0.0312609902089084,0.053028877537890165,0.047086138585707316,0.03361796390939004,0.059869494924679315
1,無作為,0.4,0,ev,-0.0503038963965729,-0.05900552615028128,-0.041857209027131206,0.0043665887953526356,5.695184412748966e-6,0.13926497910494068,0.11179052975426707,0.16679937532663242,-0.012646803089615473,-0.016445326704718162,-0.00894193253895971
1,無作為,0.4,0,mk,-1.1501970276287943,-1.2433178012192145,-1.054445586614813,0.04798122704222481,0.0004088570531539659,0.015402378941385741,-0.03455248209277641,0.06552043134169003,-0.29132839476010197,-0.33014884245932313,-0.2515027603211783
1,無作為,0.02,300,ev,-0.17406079054328677,-0.20630586123254765,-0.1418279528283979,0.016560070551442325,0.00005445930880712546,0.015508084958226809,0.012151153680340265,0.0189085230039554,-0.010273282185499638,-0.014819550068495928,-0.0062641865079560944
1,無作為,0.02,300,mk,-1.170729628226571,-1.2335241870597828,-1.1064609414398738,0.032536669836440386,0.0009950027098504233,-0.0051302216563908765,-0.008732635531933625,-0.00144536252902055,-0.026961800754333298,-0.0356111314207322,-0.017731450567305084
1,スコア,0.2,200,ev,-0.0817767701052003,-0.09500651762804999,-0.06891259378376775,0.006665452545790683,0.00006029167632524979,0.10779210539631327,0.08417434537039727,0.1320199800197877,0.012727469574010802,0.007471749795445589,0.018575486691856827
1,スコア,0.2,200,mk,-1.0449978856374422,-1.1107227144628915,-0.9810612854302397,0.033133803077557686,0.0002679083616932143,0.1206015209327378,0.091535987241173,0.14536320100802003,0.15273970269190684,0.1287109965999543,0.1746918386009672
1,無作為,0.02,130,ev,-0.16978069917296493,-0.2012319279189201,-0.13837044653885577,0.01613410709650181,0.000053673658249431266,0.01978817632854865,0.015593093287289863,0.024042734659822804,-0.016447126435501752,-0.023407221491394778,-0.010241829241850901
1,無作為,0.02,130,mk,-1.1694399500102288,-1.2340387534257453,-1.1037254338219977,0.03341883250223858,0.0009995966562836855,-0.0038405434400488048,-0.009587694246476586,0.0013924688305020356,-0.06302230639584572,-0.0812978210820335,-0.04473592428216657
1,無作為,0.2,300,ev,-0.10673296624585099,-0.12587617297719822,-0.08803815059471207,0.009629551903453304,0.000026663385037345444,0.08283590925566259,0.06571840599605273,0.10022100744339557,-0.0059358391117441955,-0.01068933222127379,-0.001837806954542974
1,無作為,0.2,300,mk,-1.208938839523485,-1.2840231567871978,-1.1316778993247585,0.03870304598592395,0.0008583748655042189,-0.043339432953305,-0.06647875901496897,-0.020691706585615567,-0.08813384581764239,-0.10491091610499527,-0.07081752015118598
1,無作為,0.01,300,ev,-0.18119818754299324,-0.214989127959427,-0.14742664437539035,0.01733455848609788,0.00005697405271534728,0.008370687958520334,0.006513924725999702,0.010271805496204791,-0.007494249827818322,-0.010688599195618627,-0.00456264999387945
1,無作為,0.01,300,mk,-1.166492248559119,-1.2278898838563075,-1.1032515710869055,0.032009748202171506,0.0009933880332180234,-0.0008928419889389083,-0.003717617787362065,0.0019900212717074484,-0.014634477101513443,-0.021037154047709856,-0.007498897858991444
1,無作為,0.4,130,ev,-0.059344325535283744,-0.06975281815894312,-0.04922046423872146,0.0052515150537712964,7.600536121532553e-6,0.13022454996622984,0.10454209251718406,0.15598145929385965,-0.010346354091696854,-0.013534541675672765,-0.00719174406803573
1,無作為,0.4,130,mk,-1.1888507725333926,-1.2803480388867094,-1.0944956219796964,0.047274598069953114,0.0005989118509048819,-0.023251365963212534,-0.07199013128355347,0.02515515245987806,-0.21742188013414776,-0.24246686303313408,-0.1907463985614352
1,スコア,0.05,65,ev,-0.11938108006254171,-0.13814807280179262,-0.1004695530926193,0.009637378711482415,0.0000935151319251537,0.07018779543897187,0.05186684357192054,0.09020827779560033,0.02436154419680607,0.014905851272730959,0.03532518808235155
