var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,閉場日,79,15800,31,0.37203646159899817,0.30201886248273213,0.4670194171913542,0.00006266444789539289
OBI,閉場日,80,16000,31,0.3704854655370292,0.3004604472218227,0.4655571078395991,0.00016361574740256544
OBI,閉場日,81,16200,31,0.36891334954335864,0.298789811553089,0.46417035553839436,0.0004358862586979488
OBI,閉場日,82,16400,31,0.3674432137623477,0.2973558270946077,0.462858224091204,0.000018731707764018773
OBI,閉場日,83,16600,31,0.36595420527195693,0.295746297136889,0.46144366084791566,0.00023920064711246562
OBI,閉場日,84,16800,31,0.36463349765963315,0.2944480560777857,0.4600840158350442,-0.0005664059807336494
OBI,閉場日,85,17000,31,0.36341539922470206,0.29330020778224875,0.4588671327107193,-0.000051200734689461806
OBI,閉場日,86,17200,31,0.36223623663890314,0.2922752586331671,0.4577623217972948,-0.00033910760459465267
OBI,閉場日,87,17400,31,0.3611045671659664,0.29120410034234795,0.4566666733885979,-0.0002950179889362691
OBI,閉場日,88,17600,31,0.35980218657032625,0.2898993196458269,0.45547096961438877,0.0002740581732714064
OBI,閉場日,89,17800,31,0.35850574154950143,0.2885504330070329,0.45423441833427053,-0.00018310746504237698
OBI,閉場日,90,18000,31,0.35724334795735063,0.28737556900693895,0.4530453221217565,-0.0003280381689013722
OBI,閉場日,91,18200,31,0.35596772770933643,0.28615829851306995,0.4518842267549993,-0.00008888848472755693
OBI,閉場日,92,18400,31,0.35484244801668163,0.284986109240868,0.45081350697815586,0.00024754295080909873
OBI,閉場日,93,18600,31,0.3537335260849215,0.2839713287881998,0.44977479891933225,2.1610978738435145e-6
OBI,閉場日,94,18800,31,0.3524700069188334,0.2827948501322157,0.4485700652054362,0.0005073954398164787
OBI,閉場日,95,19000,31,0.35136367196289314,0.281679374706541,0.4474168214190954,0.00022300999131112643
OBI,閉場日,96,19200,31,0.35036511459362474,0.28078019971479434,0.44642857480706255,0.0007504752097814653
OBI,閉場日,97,19400,31,0.3494946556131061,0.2798870943022722,0.44559973093675487,0.0003705153656929677
OBI,閉場日,98,19600,31,0.3486273396444099,0.27917376906550917,0.44483014575693275,0.00007276497211662763
OBI,閉場日,99,19800,31,0.3476846086871987,0.2781833824086756,0.44386210836428064,-0.00012876995152642134
OBI,閉場日,100,20000,31,0.34667338701197564,0.2769701915042658,0.4428164912842657,-0.0002709188015557124
OBI,閉場日,101,20200,31,0.345563961114996,0.27560396882365945,0.44179277209422996,0.00002905043025844319
OBI,閉場日,102,20400,31,0.3445710641035184,0.2744956360305771,0.4408479615244939,-0.00007220565149946956
OBI,閉場日,103,20600,31,0.3434308507639566,0.27333445519631583,0.43977344874802027,0.00020315606345835927
OBI,閉場日,104,20800,31,0.34234987599633826,0.27207218004871897,0.4387208617097826,-7.65060027665468e-6
OBI,閉場日,105,21000,31,0.3413422886370843,0.27103752217706206,0.4377647105363653,-0.00001914548872991802
OBI,閉場日,106,21200,31,0.34029357299335217,0.26984834212890735,0.4368430608678171,-0.00018123052005459753
OBI,閉場日,107,21400,31,0.3393472547116484,0.26897380223703654,0.4360619189038761,0.0000674007003289148
OBI,閉場日,108,21600,31,0.33852939623421835,0.26820942652309854,0.4353660288780723,0.00028943150313501877
OBI,閉場日,109,21800,31,0.3375721011534828,0.2672056920187155,0.43444614978362406,-0.0004732121128815722
OBI,閉場日,110,22000,31,0.3366584355680813,0.2662061364788749,0.4335292805220919,0.0002455658917610421
OBI,閉場日,111,22200,31,0.3357069242667916,0.2651684391073814,0.4326828902634087,0.0001346082779148912
OBI,閉場日,112,22400,31,0.33481654276682377,0.2643614751926874,0.4318328122030486,-0.00014008732813693424
OBI,閉場日,113,22600,31,0.3339190694294695,0.26352031530906234,0.43098827682777113,-0.000014373308546994921
