wid_i,wid_j,n_days,lift_add,lift_can,corr_add,corr_can,corr_flow,corr_dist,null_add,null_can,null_flow,null_dist,pcorr_add,pcorr_can,pcorr_flow,pcorr_dist,pnull_add,pnull_can,pnull_flow,pnull_dist
364,7997,76,1.6009790432350703,2.000132124223807,0.5801640082854717,0.5836568931195384,0.08290079485036855,0.04946345895927216,0.29638183782031036,0.2846823617247586,0.03901969558676805,0.02183015641699205,0.3941610432870297,0.393024099773272,0.054269266044116776,0.02252055857018607,0.1979624205406361,0.18822386437150437,0.03567724248802185,0.020297310365396472
364,25207,28,1.2089684497183506,1.6284734574252526,0.4791014884722489,0.5289958430733325,0.06465486883059365,0.1010724130252504,0.3290617132425608,0.32927781590103944,0.016797906343194745,0.018088028583115475,-0.11582886121983595,-0.05506482070063201,0.028725728055697928,0.08924816165362869,0.00542239335060239,0.007491634846146397,0.015653034178901265,0.015247303259553955
364,5078,81,1.6039924092232585,2.008206748727816,0.5244571472205088,0.5309357499426233,0.09304497403428275,0.04722074642545291,0.2556735194703738,0.24743190113400776,0.03420768500431978,0.01276936150744989,0.2605602062000824,0.2647710489906059,0.051054238368412365,0.023520957862426993,0.12479511003239271,0.11963228012284596,0.030760968497108833,0.011464538584642693
364,7967,76,1.5901260851016288,1.9980529377452503,0.5821035188930446,0.5862805521841297,0.06947635568250032,0.0514737906922504,0.2888866255703432,0.2798286059126539,0.023383312220151806,0.02190167364778443,0.3470805357097083,0.34771712888677636,0.03369698612819284,0.021531703648407535,0.16425276010816708,0.15807747876452702,0.02115344208186419,0.02032284025301373
364,25321,32,1.2845964764982003,1.4726636549340673,0.46008387314853194,0.49112026363914835,0.07749450912965511,0.04997227171643577,0.2943644054590717,0.2761908135143424,0.049112659294188184,0.012246022279637291,0.02897387232677173,0.07104400958886885,0.05646173172992781,0.04369972375312314,0.05265774083962451,0.046491638444124565,0.043688827591318584,0.011121376170178159
364,576,41,1.620863079671344,1.973105110878423,0.6933997001657797,0.7128412585599123,-0.011638827326432068,0.16665113430623052,0.43699239669483664,0.4355449598830116,-0.011679715939030522,0.02013666743721159,0.17828331662002975,0.19813062910396237,-0.0013835252262708445,0.15514870606553655,0.09623858768126296,0.0978247897164625,-0.009674313796756165,0.017293741798263443
364,26795,25,1.2738410681892776,1.4802824511414778,0.5378618944939054,0.5325830121156786,0.0049538089599304785,0.09506289428666806,0.4182185812209804,0.41408577260262497,-0.00896272221693736,0.027498250251073927,0.11330320869811022,0.106956674191827,-0.02441459597591517,0.07414843210013664,0.11182133358961306,0.11317037577039293,-0.00834397262718517,0.02001223309027615
364,5246,87,1.3915741440476728,2.0418841190191,0.4794759278956214,0.5254560819895459,-0.009451439503284266,0.00600247387731851,0.3240068905680665,0.3096540853726177,0.001394460487052369,0.00393171223702503,0.15821069602494509,0.2099003791861001,0.00571040328217379,0.005388752969286783,0.12611023575805974,0.11919613431887013,0.0010441520992750324,0.003645960313473601
364,9760,75,1.5894663578493309,2.1962432399995504,0.5614942608453576,0.5683272794562189,0.04772713642056389,0.03699248710530321,0.3260968467578015,0.31029997772659035,0.014603524166362169,0.02520555444375276,0.21154365939727968,0.2299766817689083,-0.0005595408598717485,0.032403444611287566,0.11596869552338071,0.10507012752295704,0.0137045558734751,0.023476845734326027
364,4045,85,1.5152539254073656,2.0818001089452554,0.4407291591460345,0.45613239544455986,0.018996225386180187,0.023907424026910536,0.25643620500453057,0.23950648588757262,0.00938951830280688,0.013809642061967907,0.1721441422492498,0.188474250887464,0.02766582347750541,0.02054670166913714,0.0995440747443594,0.09130454737021847,0.009634891103037098,0.012496836451874393
364,26,48,1.0255609905013554,0.9554949399560347,0.3377957443739407,0.3011468106092283,0.08681799377757986,-0.004564806274088404,0.22414701731249784,0.22043056791955384,0.02880800146309204,-0.006810808389693122,0.28549971720963574,0.2573866240601735,0.07517641813411756,-0.004767279371359562,0.19775922098165202,0.19383664899046607,0.028152392562227336,-0.0065469829197627675
364,499,42,1.7198170101919035,1.9979167748542825,0.3735997069864666,0.38372680336645637,0.03095315529119003,0.02040519332051556,0.1433802289170402,0.14107350643174266,0.02356332017569561,0.013680633295098455,0.12737890139319674,0.111109371111085,0.02372321073857876,-0.002380035494120703,0.0529993772712962,0.05175315040426451,0.022568082302814214,0.012938043393790651
364,8094,72,1.3797411537177278,1.704933498416491,0.4824055525156689,0.4827457291245426,-0.012030826433217186,0.005103734542389618,0.2878738674187389,0.2712519113818926,-0.011478002478470474,0.00481489180094245,0.20528102705507648,0.21013775506399313,-0.02639173354203497,0.004619822417331974,0.12370427629113621,0.11582032141352738,-0.010933155061871749,0.004637110744563372
364,18589,35,2.1670222522495273,2.386190480898078,0.49440766681872744,0.49998680505603305,0.10714129522827491,0.07871731459004347,0.21277975020950535,0.2044488585683169,0.036066383485752036,0.02200121332796752,0.20914148079855996,0.18539762496322237,0.07874753379027587,0.06109668579605468,0.04971385822633375,0.044320773154554884,0.03193107619391541,0.01854192315373358
