metric,unit,side,day_type,hor,hor_ms,bin_i,n_up,n_dn,n,p_up,base,diff,lo,hi
refill_intensity,枚/s,売り,立会日,5s,5000,6,9200,10441,20955,0.4684079222035538,0.5011610642688425,-0.03275314206528873,-0.04022554773417496,-0.021119576699354527
refill_intensity,枚/s,売り,立会日,10s,10000,0,447066,412764,929022,0.5199469662607725,0.5001361974028831,0.01981076885788946,0.01698990049590926,0.022521005464423878
refill_intensity,枚/s,売り,立会日,10s,10000,1,69436,67599,147501,0.5067026672018098,0.5001361974028831,0.006566469798926722,0.002236970864215346,0.010572850750392937
refill_intensity,枚/s,売り,立会日,10s,10000,2,141763,141665,303291,0.5001728834130714,0.5001361974028831,0.000036686010188358154,-0.003277104265350779,0.0039051157475788467
refill_intensity,枚/s,売り,立会日,10s,10000,3,271309,281909,584276,0.4904196898871693,0.5001361974028831,-0.00971650751571379,-0.012283426285431186,-0.0070778672951860916
refill_intensity,枚/s,売り,立会日,10s,10000,4,182726,200591,403911,0.4766968331694133,0.5001361974028831,-0.02343936423346976,-0.027448323589987597,-0.020203974606939068
refill_intensity,枚/s,売り,立会日,10s,10000,5,42194,48391,94717,0.4657945575978363,0.5001361974028831,-0.034341639805046786,-0.042280363712880346,-0.028091348648329354
refill_intensity,枚/s,売り,立会日,10s,10000,6,9575,10516,20954,0.4765815539296202,0.5001361974028831,-0.02355464347326286,-0.02881713268793991,-0.016193147130875267
refill_intensity,枚/s,売り,立会日,30s,30000,0,458096,441701,928877,0.5091103882320124,0.49887018097812175,0.010240207253890632,0.007076043645675729,0.013252569634051201
refill_intensity,枚/s,売り,立会日,30s,30000,1,72356,70616,147485,0.5060851075735109,0.49887018097812175,0.007214926595389137,0.0026937352064441843,0.01196201199864863
refill_intensity,枚/s,売り,立会日,30s,30000,2,146890,147537,303259,0.49890125565929755,0.49887018097812175,0.000031074681175802255,-0.0037896881946220136,0.003376187159418012
refill_intensity,枚/s,売り,立会日,30s,30000,3,281642,288146,584222,0.4942926140950669,0.49887018097812175,-0.004577566883054829,-0.007755289583761042,-0.0013785126647159964
refill_intensity,枚/s,売り,立会日,30s,30000,4,191452,202952,403862,0.4854210403545603,0.49887018097812175,-0.01344914062356145,-0.01673754174552363,-0.009056897437171665
refill_intensity,枚/s,売り,立会日,30s,30000,5,44274,48345,94712,0.4780228678780812,0.49887018097812175,-0.020847313100040565,-0.02925353997618454,-0.013858020042637172
refill_intensity,枚/s,売り,立会日,30s,30000,6,9835,10704,20954,0.47884512391060907,0.49887018097812175,-0.020025057067512675,-0.02882458174144849,-0.012587003108216416
refill_intensity,枚/s,売り,立会日,50s,50000,0,458749,449085,928754,0.505322558970032,0.4984722263324554,0.006850332637576562,0.0034794542937530482,0.010263574233443375
