dt,day_type,kappa_売り,kappa_買い,t_half_売り,t_half_買い,n_売り,n_買い,asym
2026-06-15,立会日,1.083580289135304,1.1346152399805087,639.6823456202274,610.9094573521264,9334,9301,0.023007417594763473
2026-06-16,立会日,1.1533335789156438,1.1319091725602468,600.9945372540332,612.369965165499,9791,10008,-0.009375111830706107
2026-06-17,立会日,1.175281565005851,1.216994662301752,589.7711677774428,569.5564672806104,12792,13561,0.017436572256894923
2026-06-18,立会日,1.1957043113457315,1.2410792252526304,579.6978182505904,558.5035729174637,13267,15204,0.01862082258247696
2026-06-19,閉場日,1.3026943996469553,1.321428299439391,532.0873266575768,524.5439230617174,14325,15632,0.007139109691386937
2026-06-20,閉場日,1.703081099113486,1.7189218141891935,406.9959985226667,403.2453220607356,10288,10815,0.0046290770279968155
2026-06-21,閉場日,1.8485992108390823,1.8203756626464622,374.9580636493535,380.77150490588735,12109,10243,-0.007692488819310872
2026-06-22,立会日,1.1769069018685054,1.2028295403830853,588.9566795225408,576.2638497801929,15858,17254,0.010893071204999969
2026-06-23,立会日,1.2569882740112877,1.2926406359139366,551.434898581969,536.225739236388,22122,21919,0.013983353327953358
2026-06-24,立会日,1.333129119422168,1.3117973446213993,519.9400196586984,528.3950172654115,28347,29335,-0.008065167440669258
2026-06-25,立会日,1.176383610118854,1.1817459018548484,589.2186652361761,586.5450258570756,19979,20545,0.0022739598095722147
2026-06-26,立会日,1.1850304723461051,1.2121330240184331,584.919288351854,571.8408515943993,22317,22148,0.011306092268395905
2026-06-27,閉場日,1.5697326473122963,1.5410661332063593,441.57024805919104,449.7841923617615,5208,5744,-0.009215161805212459
2026-06-28,閉場日,1.34377236408677,1.3135445842745488,515.8218932019608,527.6921623130366,7838,8238,-0.011375300876646172
2026-06-29,立会日,1.218130853771213,1.2319232529717223,569.0252228765324,562.6545151152009,16179,17311,0.005629426371666848
2026-06-30,立会日,1.3549049322231637,1.3533677851349915,511.5836278067208,512.164681451175,12215,12957,-0.0005675747048368351
2026-07-01,立会日,1.4064997804336936,1.3367549460015695,492.8172698836984,518.5297312600245,17626,16014,-0.0254241189343559
2026-07-02,立会日,1.4198502725378734,1.3326320350317693,488.183292257287,520.133962218176,30299,29973,-0.031687120119262516
2026-07-03,閉場日,1.5206417619367891,1.5497272233237345,455.825427145284,447.27060437993714,24644,25870,0.009472953096703266
2026-07-04,閉場日,1.2774696316157759,1.3006567099206523,542.5938617036504,532.9209277690433,9244,8965,0.008993771147405502
2026-07-05,閉場日,1.24890706461205,1.2630808237193007,555.0030104393607,548.7750012061667,11850,12440,0.0056424472319673855
2026-07-06,立会日,1.3716914960208304,1.3872065306248258,505.3229407419314,499.6712207285658,35395,34893,0.00562363467375378
2026-07-07,立会日,1.49649822190045,1.388530378555997,463.1794214130779,499.1948283382997,39200,38876,-0.037423491513176345
2026-07-08,立会日,1.7196871751024938,1.7337882180262838,403.06585451964906,399.78768649668916,44146,47339,0.00408314561958258
2026-07-09,立会日,1.6977758929708937,1.6787956274174856,408.26777164288353,412.8835991002443,44352,43594,-0.005621164971273881
2026-07-10,立会日,1.7250150447252846,1.702818107899969,401.8209483684673,407.0588498819651,42084,42285,-0.006475500946805365
2026-07-11,閉場日,1.2333527710906644,1.258731833846456,562.0023701304772,550.671049958126,14601,15181,0.010183868840372638
2026-07-12,閉場日,1.269652924338541,1.2485788898242367,545.9343789040813,555.1488869004226,14576,13856,-0.008368584018271053
2026-07-13,立会日,1.7766510136174634,1.7682988262551431,390.1425633099541,391.98531960144214,44889,43406,-0.002356080548270999
2026-07-14,立会日,1.7896983245203892,1.860463842581952,387.2983346205555,372.5668646521633,46297,45794,0.019386951818017306
2026-07-15,立会日,1.7284262186639952,1.6748125405703074,401.02792533182037,413.86553842400775,41653,39640,-0.015753722229512445
2026-07-16,立会日,1.5972528815456357,1.7145660182039606,433.9620799139333,404.2697529391534,43126,43764,0.035422569956103225
2026-07-17,立会日,1.7618733690363317,1.6722160125326078,393.41486897841526,414.5081588533282,44688,40733,-0.02610804395043499
2026-07-18,閉場日,1.182760862755015,1.2275115835604649,586.0416957263906,564.6766921330662,7240,5229,0.018566664890460452
2026-07-19,閉場日,1.3729347869436967,1.307035885377324,504.86533457497046,530.319931009272,8649,9053,-0.024589411461469517
2026-07-20,立会日,1.6731860769857971,1.7304082393545415,414.26783939080326,400.56858537526136,39562,40551,0.016812274628038387
2026-07-21,立会日,1.6033188301365855,1.4885986629889287,432.3202409689343,465.637379499044,35418,33127,-0.03710324334421034
2026-07-22,立会日,1.7987217770191997,1.7784340298352839,385.35541717093895,389.7514156318482,41148,38942,-0.00567147428832727
2026-07-23,立会日,1.8685364764144134,1.8703354535935286,370.95726485372427,370.6004605902016,42044,40605,0.00048115506837147134
2026-07-24,立会日,1.8453931088188265,1.9188324045173273,375.6094987282169,361.2338310152225,42779,43089,0.019509802332064088
2026-07-25,閉場日,1.6363529368683936,1.6144610376972763,423.5928699139143,429.3365857307442,5872,6300,-0.006734282349712775
2026-07-26,閉場日,1.5841970927958267,1.6235120281545714,437.53847531127417,426.94305603378314,8456,6272,0.012256390425792817
2026-07-27,立会日,1.8945351187246366,1.8727003582849093,365.8666307251025,370.13245473447836,44640,43720,-0.005795963797054673
2026-07-28,立会日,1.854844227831261,1.850377432712698,373.69562907737736,374.59772838239684,55005,51846,-0.001205540593192766
2026-07-29,立会日,2.035737602694655,2.0012132962785074,340.4894519030565,346.3634695338295,80517,77214,-0.008552074890217113
2026-07-30,立会日,1.9475942787179792,1.9266404133374486,355.89916654315465,359.7698749591562,56881,57910,-0.005408517306269268
2026-07-31,立会日,1.9248929446286027,1.9517886909671613,360.09648354458113,355.134335887802,59000,57761,0.0069378269527219805
2026-08-01,閉場日,1.5024209743411934,1.6030278121844397,461.3536039060608,432.39874492729064,10290,10108,0.03239687554332685
2026-08-02,閉場日,1.6485958232484137,1.6866358934902108,420.447007559536,410.964324449181,15153,15829,0.011405525454463723
2026-08-03,立会日,1.8500680688680538,1.8355367079354479,374.66036670407993,377.6264334912565,45548,46005,-0.003942734452718183
2026-08-04,立会日,1.8076750184432568,1.8232732777288232,383.44678871256906,380.16636838081143,46854,46231,0.0042959188656062075
2026-08-05,立会日,1.6927086137106921,1.6219843486217387,409.48995903361856,427.3451720720601,38568,38553,-0.021336596147109605
2026-08-06,立会日,1.74324151039532,1.7728745847987595,397.61970826830134,390.97361384037214,39786,38632,0.008427786114327311
2026-08-07,立会日,1.5720767686447334,1.569324039227723,440.91181285642097,441.6851929105457,30654,30280,-0.0008762744983422691
2026-08-08,閉場日,1.306268043502794,1.2931165983716209,530.6316601769204,536.0283685421738,2409,2995,-0.00505944557773861
2026-08-09,閉場日,1.2903041387553404,1.1933101856576729,537.1968052711655,580.8608598927938,2496,2729,-0.039053548751210185
2026-08-10,立会日,1.3134796217365483,1.3455337719270997,527.7182600241159,515.1466244717471,24815,24560,0.012054903622123704
