feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,8,-1,4,10.0,807034.0,68192.0,188398.41800991417,246416.56726312585,-64019.04525321164,338689.9520000001
obi,8,-1,4,30.0,807034.0,159260.0,400465.4077783353,602631.288299874,-216180.76052153888,2068167.8350000004
obi,8,-1,4,60.0,807034.0,237000.0,578132.9503747906,938399.4878602235,-381122.53748543264,5466293.095999992
obi,8,-1,5,0.1,857959.0,550.0,5595.35194670778,2465.8962663056814,3081.0556804020985,25.519000000000005
obi,8,-1,5,0.5,857959.0,2024.0,14616.213526210939,7787.703302318215,6650.398223892714,489.08199999999994
obi,8,-1,5,1.0,857959.0,4843.0,25665.37147300788,19190.578694304724,6048.608778703136,2630.3389999999995
obi,8,-1,5,3.0,857959.0,20072.0,69532.24003036132,70068.61493562024,-2302.710905258957,32839.98999999999
obi,8,-1,5,5.0,857959.0,35482.0,104911.71124561693,121293.04844629513,-19503.753200678166,93916.46900000001
obi,8,-1,5,10.0,857959.0,70051.0,176248.15556941336,240896.9287648576,-70813.26119544425,349593.13000000006
obi,8,-1,5,30.0,857959.0,163650.0,372913.34711453156,580437.4650698988,-221925.31795536715,2128702.1
obi,8,-1,5,60.0,857959.0,243681.0,542839.8741275892,889612.2185440727,-368216.27241648396,5634355.619999995
obi,8,-1,6,0.1,798952.0,737.0,7115.792745646859,3678.5961149984837,3372.3406306483776,34.689
obi,8,-1,6,0.5,798952.0,2833.0,19886.662901400632,12506.919265279714,7130.439636120929,687.0780000000002
obi,8,-1,6,1.0,798952.0,6545.0,34923.61038702423,28268.98477708427,6078.665609939968,3501.6480000000006
obi,8,-1,6,3.0,798952.0,24895.0,88380.15865412718,93712.82427947597,-7523.425625348793,39882.734
obi,8,-1,6,5.0,798952.0,42910.0,130289.8827442437,161063.81341647293,-34550.01067222929,111055.12999999999
obi,8,-1,6,10.0,798952.0,81495.0,212008.71682797777,306734.6398235142,-101897.48299553637,395182.39800000016
obi,8,-1,6,30.0,798952.0,180215.0,418967.2534987955,714669.908717868,-311561.5752190728,2258183.8140000016
obi,8,-1,6,60.0,798952.0,258642.0,582002.3511679044,1051967.6028265522,-492725.74765864835,5681116.200999994
obi,8,-1,7,0.1,817056.0,925.0,8314.021985566671,4809.741425305599,3422.8805602610773,42.727000000000004
obi,8,-1,7,0.5,817056.0,3348.0,21777.10499282396,15143.078676895064,6339.40231592889,800.8379999999995
obi,8,-1,7,1.0,817056.0,7446.0,37831.463581463,34050.21307346635,3126.0025079966667,3895.187000000001
obi,8,-1,7,3.0,817056.0,27056.0,92301.19710875419,110138.33208651064,-20218.062977756403,42578.04600000001
obi,8,-1,7,5.0,817056.0,45491.0,134160.08864442704,176304.1636907444,-46147.28304631722,115419.90999999995
obi,8,-1,7,10.0,817056.0,84664.0,213645.68640511984,333299.7073890117,-127104.45298389194,403711.479
obi,8,-1,7,30.0,817056.0,183918.0,424727.95368606725,772105.4995448696,-363562.3298588018,2280216.9760000007
obi,8,-1,7,60.0,817056.0,264363.0,585114.5215528623,1117357.754745589,-555507.1771927265,5785591.677999994
obi,8,-1,8,0.1,836469.0,1061.0,9995.086037232473,5633.663231906673,4268.054805325793,49.968
obi,8,-1,8,0.5,836469.0,3888.0,26900.36663363178,19732.96111336163,6825.261520270168,923.9060000000001
obi,8,-1,8,1.0,836469.0,8233.0,44315.933681399554,42624.001257464704,967.428423934878,4222.7970000000005
obi,8,-1,8,3.0,836469.0,28851.0,105166.71295957742,130437.87167856378,-27810.046718986356,44726.003
obi,8,-1,8,5.0,836469.0,48283.0,148678.4956588355,210041.61505889602,-65612.02340006047,121332.68399999996
obi,8,-1,8,10.0,836469.0,89687.0,234220.66428021112,391572.6221550601,-165244.41387484907,426004.6099999999
obi,8,-1,8,30.0,836469.0,193327.0,441486.62817901,882814.825938732,-458340.9737597229,2381670.2520000003
obi,8,-1,8,60.0,836469.0,276628.0,612122.8694357417,1356635.72699897,-768856.1215632288,6006988.901999987
obi,8,-1,9,0.1,878866.0,1786.0,13362.644270884852,9271.044598596485,3934.4316722883646,83.81800000000003
obi,8,-1,9,0.5,878866.0,6472.0,36085.30180932043,31419.760516715123,4096.005292605314,1525.4729999999995
obi,8,-1,9,1.0,878866.0,13890.0,60242.19653755834,66043.52502416841,-7023.648486610094,7136.043000000002
obi,8,-1,9,3.0,878866.0,43955.0,129387.20330664821,190010.47201631864,-64491.30870967027,65553.13900000001
obi,8,-1,9,5.0,878866.0,69531.0,177424.09913896385,295678.2537479801,-124372.88260901612,166327.24400000012
obi,8,-1,9,10.0,878866.0,120981.0,261383.11646744306,534133.3386672549,-283396.55019981245,543723.7790000001
obi,8,-1,9,30.0,878866.0,242578.0,442669.1349925658,1193419.0663757299,-772096.7953831634,2825227.304999996
obi,8,-1,9,60.0,878866.0,334347.0,556580.4653551053,1655513.8202653357,-1128355.8909102303,6817717.688999995
obi,9,1,0,0.1,893020.0,1318.0,10059.282892931322,-8026.050872871606,1917.2480200597172,60.54600000000001
obi,9,1,0,0.5,893020.0,4902.0,29191.41654763324,-26711.81639396186,2048.224153671385,1171.149
obi,9,1,0,1.0,893020.0,10438.0,48186.743071272154,-56086.46838689034,-8818.269315618223,5337.813
obi,9,1,0,3.0,893020.0,34017.0,106423.42167494223,-162087.86514169353,-58657.93946675131,51314.02800000001
obi,9,1,0,5.0,893020.0,54451.0,147700.20206287253,-259559.3044490196,-116650.7903861472,132183.88700000002
obi,9,1,0,10.0,893020.0,96185.0,220900.56154953883,-471132.3994105363,-258696.11786099712,439376.6400000001
obi,9,1,0,30.0,893020.0,200382.0,376180.84356965875,-1088108.7129568341,-729561.4853871763,2404877.7280000006
obi,9,1,0,60.0,893020.0,284425.0,481520.0810197005,-1627651.6717986271,-1171160.990778926,6067668.541000006
obi,9,1,1,0.1,781503.0,873.0,7431.75577115285,-5054.093748341749,2300.8380228110977,39.483
obi,9,1,1,0.5,781503.0,3159.0,22419.34768038516,-16762.06372691878,5379.291953466386,747.5660000000001
obi,9,1,1,1.0,781503.0,6711.0,37643.38808189493,-36660.410291288856,392.4097906060907,3431.3270000000007
obi,9,1,1,3.0,781503.0,23565.0,89416.84905358982,-115983.96063700397,-28640.831583414118,36739.581
obi,9,1,1,5.0,781503.0,39780.0,127615.15803864313,-190787.9015237621,-66673.38348511905,100883.45900000002
obi,9,1,1,10.0,781503.0,74419.0,199470.87090540235,-356876.83060955367,-163954.83170415115,356305.49899999995
obi,9,1,1,30.0,781503.0,164264.0,366886.6119603109,-835286.3019538457,-482854.921993535,2063129.147
obi,9,1,1,60.0,781503.0,240703.0,505541.7404051205,-1217849.2300350887,-733489.3536299691,5395927.705000001
obi,9,1,2,0.1,825241.0,778.0,7865.249178726807,-3845.970451527167,3950.814727199641,35.47099999999999
obi,9,1,2,0.5,825241.0,2666.0,20333.215418255455,-13092.186553310097,7006.420864945354,620.3210000000003
obi,9,1,2,1.0,825241.0,5840.0,35379.06769172581,-30114.499281616463,4750.648410109334,3021.381000000001
obi,9,1,2,3.0,825241.0,22220.0,89201.38987141539,-98696.16717973788,-11450.137308322413,35591.992999999995
obi,9,1,2,5.0,825241.0,38193.0,130089.99561128674,-163993.7525082031,-37264.7408969163,98999.57500000004
obi,9,1,2,10.0,825241.0,73014.0,212257.10944714615,-328545.87491134164,-122713.99746419571,356011.3239999999
obi,9,1,2,30.0,825241.0,164911.0,417996.1551304819,-779463.3772647219,-375979.39013424015,2100514.034
obi,9,1,2,60.0,825241.0,241983.0,583197.0444661479,-1151622.8366332566,-589720.296167109,5460956.517999999
obi,9,1,3,0.1,796382.0,664.0,7082.710488201191,-2670.436106220674,4353.842381980517,29.28300000000001
obi,9,1,3,0.5,796382.0,2446.0,19500.77262622904,-10152.775845114795,9132.748781114247,591.981
obi,9,1,3,1.0,796382.0,5474.0,33462.97749333076,-24483.834445530152,8497.431047800606,2879.368000000001
obi,9,1,3,3.0,796382.0,21466.0,87258.59660761141,-89892.51846282887,-4522.92985521747,34760.671
obi,9,1,3,5.0,796382.0,37461.0,130675.35347103736,-158717.55689429003,-31338.77142325265,98105.1420000001
obi,9,1,3,10.0,796382.0,72353.0,216888.26909771125,-314856.6587281422,-104335.45363043081,356365.8929999999
obi,9,1,3,30.0,796382.0,164588.0,428805.34385184234,-770325.33946321,-356003.7396113684,2109047.0679999986
obi,9,1,3,60.0,796382.0,240990.0,606447.1605089861,-1168571.3613713123,-583331.3208623264,5441197.1130000055
obi,9,1,4,0.1,807034.0,556.0,8042.028771139472,-2637.08941195058,5356.011359188886,25.245
obi,9,1,4,0.5,807034.0,1993.0,17785.76203374498,-8945.101370558079,8665.27666318691,479.37099999999975
obi,9,1,4,1.0,807034.0,4476.0,30222.510715120632,-21838.947986650026,7989.674728470615,2354.6940000000013
obi,9,1,4,3.0,807034.0,18033.0,81241.66337935206,-78931.04789463729,723.711484714778,29513.121000000003
obi,9,1,4,5.0,807034.0,31851.0,122807.68161753588,-132985.24535310612,-12980.451735570326,84399.06699999995
obi,9,1,4,10.0,807034.0,63249.0,208888.31680478342,-263832.7701330392,-60510.365328255735,317028.098
obi,9,1,4,30.0,807034.0,151094.0,452906.3184545089,-635322.0413382545,-195711.99488374588,1995766.7159999995
obi,9,1,4,60.0,807034.0,227462.0,651300.2902337331,-993056.5262664438,-361772.8920327114,5334848.603999999
obi,9,1,5,0.1,857959.0,411.0,4478.198898172589,-1947.2372159991662,2494.7936821734233,18.824999999999992
obi,9,1,5,0.5,857959.0,1527.0,12408.617719213176,-7454.5942573930115,4819.6474618201655,372.86
obi,9,1,5,1.0,857959.0,3593.0,22692.34529322592,-17368.14577102791,5008.015522198007,1939.3360000000005
obi,9,1,5,3.0,857959.0,16083.0,63906.53523018395,-66621.73421614927,-4130.502985965353,27211.455999999995
obi,9,1,5,5.0,857959.0,29483.0,97873.09598534026,-114938.23565810178,-19659.643672761467,80376.04699999999
obi,9,1,5,10.0,857959.0,60036.0,165182.3373384444,-226040.75604413476,-66141.58670569058,306782.51699999993
obi,9,1,5,30.0,857959.0,146737.0,356698.95500613475,-565615.5388623474,-221829.43985621296,1961819.0789999992
obi,9,1,5,60.0,857959.0,222739.0,526735.6212633969,-865316.7016711673,-358182.1124077707,5281207.051
obi,9,1,6,0.1,798952.0,518.0,6493.944811676265,-2023.1438341059236,4425.216977570338,24.787999999999986
obi,9,1,6,0.5,798952.0,1966.0,16324.18564154966,-7627.719486461415,8523.458155088252,488.6789999999998
obi,9,1,6,1.0,798952.0,4435.0,28226.4230989212,-18584.753453378744,9251.38964554247,2361.871
obi,9,1,6,3.0,798952.0,18351.0,74214.21587410133,-74074.85347386323,-1475.5255997619233,30215.06699999999
obi,9,1,6,5.0,798952.0,32747.0,110173.03326939422,-125999.44663766568,-18708.149368271414,87295.08600000001
obi,9,1,6,10.0,798952.0,65394.0,179829.24803060023,-257682.36887639642,-83607.79284579605,328697.2159999999
obi,9,1,6,30.0,798952.0,154059.0,375192.17944395146,-618718.6825679594,-257083.69512400817,2018949.4080000012
obi,9,1,6,60.0,798952.0,229568.0,562555.173509623,-959138.8074600379,-416785.61795041524,5323433.577999997
obi,9,1,7,0.1,817056.0,438.0,4974.391605706834,-1860.1208710134065,3075.7267346934254,21.321000000000005
obi,9,1,7,0.5,817056.0,1792.0,14702.580725442407,-7050.275122854195,7494.609602588222,450.53799999999995
obi,9,1,7,1.0,817056.0,4255.0,26233.189998066577,-18214.485670016864,7644.264328049719,2320.933
obi,9,1,7,3.0,817056.0,18165.0,69718.3404952502,-71115.40267656899,-2995.5821813187363,30359.283000000003
obi,9,1,7,5.0,817056.0,32301.0,104515.77013518332,-127582.14934307343,-25908.86720789006,86528.82099999998
obi,9,1,7,10.0,817056.0,64390.0,174461.69861250764,-255783.0721177729,-86987.69350526518,323710.28199999995
obi,9,1,7,30.0,817056.0,152677.0,359554.24796507816,-616780.2210550996,-270661.54909002164,2006029.6650000005
obi,9,1,7,60.0,817056.0,229310.0,525551.9282556232,-964595.3107611443,-459222.6625055217,5355703.673000003
obi,9,1,8,0.1,836469.0,391.0,4926.589065012477,-2138.722970286038,2753.45809472644,17.394000000000005
obi,9,1,8,0.5,836469.0,1639.0,14166.273481656906,-7001.807642784287,7020.233838872622,402.526
obi,9,1,8,1.0,836469.0,3936.0,26200.55789807079,-17542.254227285946,8311.935670784853,2132.9659999999994
obi,9,1,8,3.0,836469.0,17113.0,72568.18831888233,-72008.64484448178,-946.4005255994726,28721.04100000001
obi,9,1,8,5.0,836469.0,31148.0,110839.77112189947,-130110.52460496878,-22011.777483069378,84432.291
obi,9,1,8,10.0,836469.0,62717.0,185837.28000099998,-256682.02296761674,-76363.83896661672,318371.51600000006
obi,9,1,8,30.0,836469.0,150173.0,393238.20248033653,-613266.680710619,-233243.7022302818,1986254.4270000008
obi,9,1,8,60.0,836469.0,226592.0,566658.7465431452,-940938.8964036254,-394220.2458604811,5331295.147000005
obi,9,1,9,0.1,878866.0,349.0,3266.509806750797,-1564.5251284175297,1671.2726783332682,16.706000000000003
obi,9,1,9,0.5,878866.0,1724.0,11845.540010867227,-6688.702459971163,5005.125550896057,456.59399999999994
obi,9,1,9,1.0,878866.0,4434.0,24340.71958579795,-19918.405282537824,4032.1223032601283,2506.874
obi,9,1,9,3.0,878866.0,20322.0,69279.64163637105,-80808.93287248511,-13317.627236114064,34685.075999999994
obi,9,1,9,5.0,878866.0,36939.0,103083.73288088849,-144226.0748958567,-44392.97401496824,100815.51100000004
obi,9,1,9,10.0,878866.0,73185.0,169480.7897513898,-285497.01578125247,-122456.50602986274,368785.0770000001
obi,9,1,9,30.0,878866.0,169372.0,341570.7502457845,-685598.7651874681,-358932.7509416832,2194843.1889999993
obi,9,1,9,60.0,878866.0,251675.0,508772.79688886926,-1097300.5028838646,-610675.1059950001,5788827.021999996
obi,9,-1,0,0.1,893020.0,330.0,2751.699631674962,1064.5375891496356,1658.1220425253264,14.886999999999995
obi,9,-1,0,0.5,893020.0,1433.0,8454.21543898965,4765.2129002245065,3562.8985387651433,367.23800000000006
obi,9,-1,0,1.0,893020.0,3597.0,17264.610048863746,13610.589730825992,3337.4843180377497,2013.124
obi,9,-1,0,3.0,893020.0,17646.0,51001.369285940535,62301.35589031707,-12852.834604376556,30250.31999999999
obi,9,-1,0,5.0,893020.0,32287.0,77360.33680709451,113180.79457724742,-38661.71377015296,88170.75900000002
obi,9,-1,0,10.0,893020.0,64864.0,126603.83590522196,217880.81002549562,-96985.00612027374,328813.7720000001
obi,9,-1,0,30.0,893020.0,152352.0,253517.1181240014,517254.6667982036,-277144.5246742022,1989791.7049999996
obi,9,-1,0,60.0,893020.0,227043.0,363664.6245563674,760133.7850190925,-416448.9444627242,5251819.352000003
obi,9,-1,1,0.1,781503.0,272.0,2699.3864133141133,1176.2924991201605,1499.1579141939542,12.731
obi,9,-1,1,0.5,781503.0,1312.0,9590.220478712568,4739.661908127277,4735.102570585288,336.59300000000013
obi,9,-1,1,1.0,781503.0,3303.0,18281.75633862337,12407.743203952694,5583.349134670688,1852.6439999999996
obi,9,-1,1,3.0,781503.0,15254.0,52525.444868708444,56984.18144329427,-5801.0885745858395,25857.304000000004
obi,9,-1,1,5.0,781503.0,28128.0,80253.2075894536,103223.28691139317,-25445.343321939574,76984.46900000001
obi,9,-1,1,10.0,781503.0,57145.0,132755.8982183994,206326.75537498854,-78599.61715658919,291633.51700000005
obi,9,-1,1,30.0,781503.0,138409.0,270934.6394740659,518982.863315177,-260228.2158411109,1844987.675000001
obi,9,-1,1,60.0,781503.0,210521.0,409697.5905270383,821797.7523169047,-430626.00978986535,4994899.546
obi,9,-1,2,0.1,825241.0,364.0,3670.3868340464287,1946.487516933031,1691.8673171133987,16.646000000000004
obi,9,-1,2,0.5,825241.0,1590.0,11515.570468378144,7104.896234281919,4270.754234096227,401.51100000000014
obi,9,-1,2,1.0,825241.0,3912.0,22277.414353838605,17156.817039456644,4776.341314381964,2174.9089999999997
obi,9,-1,2,3.0,825241.0,16806.0,61312.73080769072,65089.45917851016,-5255.656370819418,28027.705999999984
obi,9,-1,2,5.0,825241.0,30316.0,93914.33996699854,114668.14954119328,-23421.617574194814,81593.72599999997
obi,9,-1,2,10.0,825241.0,61297.0,160394.35512929468,225506.21270071075,-70505.99357141613,310989.37400000007
obi,9,-1,2,30.0,825241.0,146778.0,329573.33836823667,558973.9780327735,-242317.10366453623,1939149.2030000007
obi,9,-1,2,60.0,825241.0,222545.0,496409.4978044668,856708.960950799,-379883.42314633256,5250950.034999995
obi,9,-1,3,0.1,796382.0,457.0,4888.791139209582,1902.3832874784703,2946.191851731109,21.522000000000006
obi,9,-1,3,0.5,796382.0,1881.0,14186.828294512905,7579.5772052351085,6441.723089277801,470.5060000000001
obi,9,-1,3,1.0,796382.0,4350.0,25738.33600171388,18053.868281254607,7301.667720459267,2333.8800000000006
obi,9,-1,3,3.0,796382.0,18585.0,71532.29115854054,69247.46296041441,649.3481981261076,30846.464000000007
obi,9,-1,3,5.0,796382.0,32893.0,107059.57461080856,124008.04551957465,-19843.05490876611,87460.18800000001
obi,9,-1,3,10.0,796382.0,65577.0,182909.20611368978,239226.49584570905,-62088.06573201927,329223.04400000005
obi,9,-1,3,30.0,796382.0,155173.0,398447.3311846087,612414.7057122003,-227622.5985275905,2033513.623
obi,9,-1,3,60.0,796382.0,234018.0,605938.4873512725,951445.1242444513,-366100.22089317744,5480671.303999995
obi,9,-1,4,0.1,807034.0,452.0,5304.636840773287,1807.6577044817348,3457.2031362915513,20.782000000000004
obi,9,-1,4,0.5,807034.0,1698.0,14425.229888194437,7110.970805255442,7164.835082938996,407.03499999999997
obi,9,-1,4,1.0,807034.0,3976.0,25196.586648823333,17482.413619851286,7364.285028972055,2133.959
obi,9,-1,4,3.0,807034.0,16932.0,69504.35375185905,65562.59066972988,2451.747082129137,27898.554999999986
obi,9,-1,4,5.0,807034.0,30473.0,107004.73971073472,116903.81086763363,-12580.695156899028,81424.87400000001
obi,9,-1,4,10.0,807034.0,61209.0,182859.16890859438,230626.87362131293,-53154.09671271841,308563.1179999997
obi,9,-1,4,30.0,807034.0,147781.0,394945.28006597067,581533.6749169521,-199593.1228509819,1958236.5080000001
obi,9,-1,4,60.0,807034.0,223178.0,572348.5405395371,917180.4494489974,-364471.57290945924,5255412.549999995
obi,9,-1,5,0.1,857959.0,463.0,5176.9166826461205,2292.2150791481254,2843.9576034979937,21.261999999999997
obi,9,-1,5,0.5,857959.0,1690.0,13548.566561587646,7168.180482539766,6231.666079047884,404.4870000000001
obi,9,-1,5,1.0,857959.0,4005.0,23790.01960053665,17346.37762022729,6091.201980309359,2165.7339999999995
obi,9,-1,5,3.0,857959.0,17246.0,65903.36566869201,64460.237932323755,-74.52026363176748,28582.66600000001
obi,9,-1,5,5.0,857959.0,30927.0,100300.10588013507,112377.26727980665,-14798.737399671601,82849.66200000001
obi,9,-1,5,10.0,857959.0,62523.0,170320.21458522428,225800.99534771134,-60982.80476248707,316851.29000000004
obi,9,-1,5,30.0,857959.0,151690.0,365658.24497553665,554341.0145290002,-202031.48955346362,2019409.6880000003
obi,9,-1,5,60.0,857959.0,229581.0,535198.511037538,858551.467832411,-343556.08479487343,5436245.1719999965
obi,9,-1,6,0.1,798952.0,634.0,6727.35915262124,3450.4160172252077,3221.151135396035,29.942000000000004
obi,9,-1,6,0.5,798952.0,2400.0,18731.456395780937,11646.847313806358,6873.409081974567,576.4080000000001
obi,9,-1,6,1.0,798952.0,5510.0,32929.19333131793,25834.02435637134,6610.288974946576,2935.774000000001
obi,9,-1,6,3.0,798952.0,21517.0,85179.67174552967,86920.89305110168,-3634.7173055719745,34800.58300000002
obi,9,-1,6,5.0,798952.0,37791.0,126687.81238532216,150929.98167160357,-27567.777286281394,99179.94300000003
obi,9,-1,6,10.0,798952.0,73309.0,207647.78464888514,290590.6298822931,-89394.0372334079,361232.27999999997
obi,9,-1,6,30.0,798952.0,168179.0,417053.9647025106,688465.6850142804,-286211.4723117708,2159419.4760000007
obi,9,-1,6,60.0,798952.0,245100.0,583213.5246741284,1027102.0470723555,-465457.3223982266,5520683.888999998
obi,9,-1,7,0.1,817056.0,806.0,7932.198653804743,4519.677324110223,3341.5933296945223,36.96600000000001
obi,9,-1,7,0.5,817056.0,2813.0,20404.89397388741,13725.460545765582,6431.889428121844,664.1240000000003
obi,9,-1,7,1.0,817056.0,6294.0,35618.91350806651,31065.268344242995,3999.7731638234877,3297.4110000000014
obi,9,-1,7,3.0,817056.0,23512.0,88463.96754272038,102246.28721806486,-15851.375675344536,37380.56
obi,9,-1,7,5.0,817056.0,40201.0,129941.50254726772,165285.52525239793,-38881.710705130274,103378.25599999998
obi,9,-1,7,10.0,817056.0,76469.0,208433.02545598912,315920.5386089301,-114216.78515294103,370598.1990000003
obi,9,-1,7,30.0,817056.0,171536.0,419792.99985934276,745356.7517173846,-340658.9198580409,2174499.289000002
obi,9,-1,7,60.0,817056.0,250523.0,582840.0115530951,1091916.8267992963,-531122.8392462018,5620835.162999994
obi,9,-1,8,0.1,836469.0,919.0,9433.360690661828,5343.88975155977,4008.5989391020603,43.085
obi,9,-1,8,0.5,836469.0,3296.0,25276.272115044827,18210.765554161964,6775.458560882842,776.5179999999999
obi,9,-1,8,1.0,836469.0,6933.0,41860.142817842134,39024.07273216898,2225.9660856731716,3536.7459999999987
obi,9,-1,8,3.0,836469.0,25130.0,101231.12303002155,121699.32438603744,-22679.641356015887,39389.00600000001
obi,9,-1,8,5.0,836469.0,42929.0,144946.58413445868,197877.80818796548,-56708.97605350685,109655.06299999997
obi,9,-1,8,10.0,836469.0,81261.0,230621.2291899512,371157.1364537752,-147686.87526382427,391982.15900000016
obi,9,-1,8,30.0,836469.0,180581.0,439192.2189975607,857567.2894896498,-434266.1984920901,2272851.617000001
obi,9,-1,8,60.0,836469.0,262469.0,613927.4244424046,1334705.1410474628,-743874.9886050554,5840580.245999991
obi,9,-1,9,0.1,878866.0,1525.0,12539.044018782592,8695.912516961154,3708.9315018214365,71.016
obi,9,-1,9,0.5,878866.0,5408.0,33614.23620474155,28646.427609063554,4491.904595677995,1269.9850000000001
obi,9,-1,9,1.0,878866.0,11640.0,56455.88777515563,60126.832591608276,-4695.264816452608,5994.063999999999
obi,9,-1,9,3.0,878866.0,38394.0,124715.58224698769,177708.69329607164,-56371.78304908398,58236.33600000001
obi,9,-1,9,5.0,878866.0,61857.0,173138.97262729658,279335.95069223474,-111640.394064938,150839.27200000006
obi,9,-1,9,10.0,878866.0,110156.0,259382.6161517899,509691.20110455126,-260002.31295276133,505458.17900000006
obi,9,-1,9,30.0,878866.0,228041.0,448587.94097527466,1158944.2171676678,-730423.8841923921,2725045.499999996
obi,9,-1,9,60.0,878866.0,318988.0,569559.0509144005,1622542.7186779196,-1081054.6117635206,6683714.624999996
obi,10,1,0,0.1,893020.0,1149.0,9555.78810797066,-7579.86937301824,1874.8067349524256,52.26499999999999
obi,10,1,0,0.5,893020.0,4150.0,27351.152760457433,-24781.915672447816,2204.037088009629,982.6040000000002
obi,10,1,0,1.0,893020.0,8858.0,45785.506921441025,-52339.50060005117,-7333.4976786101515,4539.058
obi,10,1,0,3.0,893020.0,29940.0,103827.81054021289,-152929.91532849244,-51736.824788279744,45805.32200000001
obi,10,1,0,5.0,893020.0,48668.0,145680.00649024764,-247369.5409077827,-105972.31841753499,120004.55
obi,10,1,0,10.0,893020.0,87716.0,221169.85633664284,-451363.4600187785,-237912.61168213567,407586.3579999998
obi,10,1,0,30.0,893020.0,188357.0,382835.8205737388,-1058129.5013368218,-691869.0967630838,2310231.245
obi,10,1,0,60.0,893020.0,270979.0,493472.7124796022,-1596439.1785762673,-1126812.6180966666,5911919.144000006
obi,10,1,1,0.1,781503.0,755.0,6952.850639750912,-4775.426845809855,2110.983793941053,33.94600000000002
obi,10,1,1,0.5,781503.0,2746.0,21252.995860014675,-15692.925362076985,5318.422497937691,648.166
obi,10,1,1,1.0,781503.0,5775.0,35813.2503841334,-34349.06623310433,955.9841510290712,2935.776
obi,10,1,1,3.0,781503.0,20717.0,86264.57932496465,-108859.92391845716,-24418.4405934925,32586.204999999998
obi,10,1,1,5.0,781503.0,35563.0,124611.94242273606,-180079.90379950593,-58597.505376769834,91334.69000000002
obi,10,1,1,10.0,781503.0,67867.0,197804.64029200657,-340321.84258286975,-148489.49829086324,329883.34899999993
obi,10,1,1,30.0,781503.0,154048.0,369963.94674598187,-812080.2561082625,-455672.53336228064,1971709.2389999998
obi,10,1,1,60.0,781503.0,228633.0,515158.09804339235,-1192720.4981448771,-697682.1041014856,5228640.816000001
obi,10,1,2,0.1,825241.0,692.0,7504.565493410856,-3634.339475534706,3809.33001787615,31.279000000000003
obi,10,1,2,0.5,825241.0,2281.0,19249.725240279593,-12190.650543697071,6858.346696582526,521.4300000000001
obi,10,1,2,1.0,825241.0,4995.0,33718.40119639351,-28045.818972580142,5233.022223813364,2578.1070000000004
obi,10,1,2,3.0,825241.0,19465.0,86665.13421128942,-92682.02782841383,-7729.813617124418,31443.763
obi,10,1,2,5.0,825241.0,33890.0,127463.07106328335,-154250.47930677654,-29769.728243493246,88740.59699999998
obi,10,1,2,10.0,825241.0,66165.0,208690.97525457898,-313678.7569376399,-110810.3016830608,327250.10899999994
obi,10,1,2,30.0,825241.0,153989.0,415074.4283301291,-756270.8426991025,-354747.44636897556,2000590.8699999999
obi,10,1,2,60.0,825241.0,229893.0,584006.7966860109,-1127182.4414888127,-563406.2288028041,5315808.967000001
obi,10,1,3,0.1,796382.0,581.0,6693.024592031131,-2490.2323270296406,4151.664265001493,25.462999999999997
obi,10,1,3,0.5,796382.0,2090.0,18320.932147897838,-9397.33555116699,8739.67659673085,500.57400000000007
obi,10,1,3,1.0,796382.0,4627.0,31389.217657336605,-22485.56471016585,8496.476947170733,2414.495999999999
obi,10,1,3,3.0,796382.0,18749.0,83991.10101727962,-83744.57116589946,-1403.3821486198296,30581.566999999985
obi,10,1,3,5.0,796382.0,33223.0,127075.02118961664,-149627.1785628786,-25475.781373261925,87942.99900000003
obi,10,1,3,10.0,796382.0,65507.0,212709.9439738157,-300728.12206665234,-93782.79409283663,327198.8639999999
obi,10,1,3,30.0,796382.0,153667.0,426866.85914135905,-747984.013551995,-334639.85041063646,2008538.6149999988
obi,10,1,3,60.0,796382.0,228704.0,608719.3031109275,-1140075.8606839005,-551482.509572973,5285514.229000003
obi,10,1,4,0.1,807034.0,484.0,7658.9035365411355,-2489.969321817442,5126.342214723694,21.81
obi,10,1,4,0.5,807034.0,1699.0,16819.17110153509,-8182.239546911554,8487.41955462354,403.3289999999999
obi,10,1,4,1.0,807034.0,3848.0,28630.086106321804,-20202.19663562644,8089.2654706953745,2030.8200000000004
obi,10,1,4,3.0,807034.0,15754.0,78166.14469816217,-72980.78690390816,3799.005794254037,25952.697
obi,10,1,4,5.0,807034.0,28238.0,118839.49591215808,-124486.57317070292,-8132.021258544757,75607.96500000001
obi,10,1,4,10.0,807034.0,57184.0,204755.2904143236,-249684.16023702643,-49961.06182270294,290418.9749999999
obi,10,1,4,30.0,807034.0,140659.0,449350.97557337733,-615096.5055479023,-178123.521974524,1891371.3630000006
obi,10,1,4,60.0,807034.0,215135.0,649394.0519988737,-969955.4410250155,-339493.2690261414,5150032.874999999
obi,10,1,5,0.1,857959.0,351.0,4201.244715441819,-1801.8823995175762,2368.4743159242444,16.155000000000005
obi,10,1,5,0.5,857959.0,1295.0,11705.773970554475,-6891.366109666316,4700.447860888156,314.26399999999995
obi,10,1,5,1.0,857959.0,3066.0,21594.504629702085,-15957.997943873757,5366.698685828335,1655.1539999999998
obi,10,1,5,3.0,857959.0,13912.0,61139.77664890782,-62183.78415704973,-2268.263508141884,23650.590999999993
