dt,n_seg,n_wallet_day,n_stale,n_carry,n_grid_ok,n_inc,n_maker_mean,n_maker_p10,n_maker_p25,n_maker_p50,n_maker_p75,n_maker_p90,n_maker_bid_mean,n_maker_bid_p10,n_maker_bid_p25,n_maker_bid_p50,n_maker_bid_p75,n_maker_bid_p90,n_maker_ask_mean,n_maker_ask_p10,n_maker_ask_p25,n_maker_ask_p50,n_maker_ask_p75,n_maker_ask_p90,hhi_mean,hhi_p10,hhi_p25,hhi_p50,hhi_p75,hhi_p90,eff_n_mean,eff_n_p10,eff_n_p25,eff_n_p50,eff_n_p75,eff_n_p90,mci_mean,mci_p10,mci_p25,mci_p50,mci_p75,mci_p90,top1_mean,top1_p10,top1_p25,top1_p50,top1_p75,top1_p90,overlap_mean,overlap_p10,overlap_p25,overlap_p50,overlap_p75,overlap_p90,clustering_mean,clustering_p10,clustering_p25,clustering_p50,clustering_p75,clustering_p90,depth_near_mean,depth_near_p10,depth_near_p25,depth_near_p50,depth_near_p75,depth_near_p90,turnover60,entry60,exit60
2026-06-11,4072071,881,1655,2109,86399,2126838,6.9571754302711835,4.0,5.0,7.0,9.0,10.0,3.876051806155164,1.0,2.0,3.0,5.0,7.0,3.770790370044257,1.0,2.0,3.0,5.0,7.0,0.515956942721308,0.2344506860847467,0.321827614720404,0.47235528385417735,0.6994499767771296,0.8760739534597921,2.436450159314294,1.1414561476873122,1.429694807705792,2.117050521464504,3.1072535552859026,4.265289289031901,0.3788220268517055,0.1818763856286245,0.24018681772730538,0.3367748590555756,0.49497110040198045,0.6481141164710369,0.636440001226308,0.34501683254795873,0.4589497166337945,0.6280550187563942,0.828545684281196,0.9349109965160002,1.354986734011613,1.0,1.1428571428571428,1.2857142857142858,1.5,1.75,0.8643170883048072,0.7262861984276554,0.8105840624582568,0.8752535599821494,0.9375,1.0,78.04012060324771,5.759,14.596499999999999,40.181,80.7175,199.7899999999999,0.7140357130242401,0.5553411731802654,0.5552279704074634
2026-06-12,3196983,844,400,1889,86399,3496188,9.526441278255536,4.0,5.0,7.0,10.0,24.0,5.51364020416903,1.0,2.0,3.0,5.0,14.0,5.8118149515619395,1.0,2.0,4.0,6.0,15.0,0.44266398344789826,0.17370702581595895,0.2453735991516532,0.38432852974188986,0.6102865230699566,0.8274060836204798,3.1236506827145196,1.208596383187366,1.638574608422783,2.601940586278066,4.075418070583315,5.75681953978518,0.400234166177983,0.17545978551405322,0.23632560055633453,0.346096303807385,0.5342642820569743,0.7165841348966131,0.5712132660367086,0.28176898675125955,0.3764823209641295,0.5447399754702286,0.764401352273899,0.9074373049980525,1.5956772479379153,1.0,1.125,1.2857142857142858,1.5714285714285714,2.643697478991584,0.8734460133087133,0.6739479604410171,0.8148246451875214,0.9023975767479667,1.0,1.0,136.16934897394646,5.607800000000002,12.874500000000001,36.765,89.985,433.7736,0.6469974886561927,0.4783483974495347,0.47813930305922114
2026-06-13,544964,457,555,1449,86399,2001251,7.052211252445051,4.0,5.0,7.0,9.0,10.0,3.7645227375316845,1.0,2.0,4.0,5.0,7.0,3.974131645042188,1.0,2.0,4.0,5.0,7.0,0.3624144933158533,0.18944537232588432,0.22548411703694132,0.2879251195699331,0.4143152666179693,0.7132223091450353,3.4487996608468148,1.4020874385467557,2.4136209321054958,3.47312523997099,4.434902170432045,5.278566521433936,0.5142679799553488,0.2308561601030359,0.3768186392826832,0.5216851623713593,0.6589611192285652,0.7585015563421108,0.4930544306287301,0.28971473008243653,0.3440587073101891,0.4379049676025918,0.5877297095739292,0.8384319302530491,1.3020763727251938,1.0,1.125,1.25,1.4285714285714286,1.625,0.9137661222056253,0.802080733795479,0.8656113534570065,0.9269623894919865,1.0,1.0,25.411000937510853,3.264800000000001,4.998,8.547,15.245000000000001,52.647599999999976,0.5956273944040428,0.424072024253333,0.4241442849963705
2026-06-14,583588,494,567,1299,86399,8805354,19.46794523084758,6.0,8.0,24.0,27.0,28.0,14.124250561355588,3.0,5.0,17.0,20.0,23.0,14.489389045187732,2.0,5.0,18.0,21.0,23.0,0.24771512242496216,0.13884386322965506,0.15831486958113,0.19191699708812748,0.26173863671718034,0.4022357857715994,5.031175579804922,2.486104010796682,3.8206052134387107,5.210585905222372,6.316526063838687,7.202334887193241,0.31850247286595246,0.18016083066797986,0.21044414894419688,0.25474605935792305,0.3860979135382835,0.5960776051166978,0.38532244935117566,0.2542349657163914,0.28839445763286664,0.33660092807424596,0.41636445913756154,0.5775193798449613,2.8208599566305086,1.1428571428571428,1.4285714285714286,3.3333333333333335,3.727272727272727,3.9545454545454546,0.7107156385208139,0.5536337018555997,0.5947546294513288,0.6473593259692029,0.8572331125833244,1.0,174.73133323302355,5.573,14.049,193.556,244.321,305.912,0.2684159786424086,0.15534236485003036,0.1547699866782253
2026-06-15,2013045,764,401,1224,86399,17176495,34.8800217595111,30.0,32.0,35.0,38.0,40.0,26.89450109376266,21.0,24.0,27.0,30.0,33.0,24.795645782937303,19.0,22.0,25.0,28.0,30.0,0.17806441022747527,0.108317244609669,0.1237164036150614,0.14996232845167906,0.2006830956254152,0.2750420059179422,6.553871775780221,3.6358082713333952,4.982980739529399,6.668341378296353,8.083002502334766,9.232140308000655,0.19012395560493164,0.10562876185877873,0.1432365942637517,0.19103521015246996,0.2323986223480833,0.272908914831154,0.3220152396340551,0.19661383585201633,0.23143151453497662,0.29555122563367175,0.3750287421887638,0.49352121843122315,4.407633481296165,3.65,3.9545454545454546,4.318181818181818,4.818181818181818,5.363636363636363,0.6425547385808216,0.5838161345366423,0.6110407281862249,0.6413306225266708,0.6719388593910182,0.7019233287016561,826.4703193671222,393.3946000000001,546.204,729.234,987.44,1295.5104,0.27093385960017957,0.15694801915183498,0.15650837303375412
2026-06-16,2745609,904,189,1570,86399,18840256,35.47178786791514,31.0,33.0,36.0,38.0,40.0,27.165314413361266,21.0,24.0,27.0,30.0,33.0,25.39744672970752,20.0,23.0,26.0,28.0,30.0,0.15588601617032466,0.09995787456707735,0.11756632931040834,0.14430846712964324,0.17938915847132322,0.2294625027364641,7.106684159913905,4.358010516205522,5.574472886350156,6.929600319998023,8.505836712705914,10.004214318691762,0.2013379991560819,0.12488847760309649,0.15901256602471858,0.19522449803495148,0.24181294920440466,0.282351902620286,0.29603296148934755,0.18905485249211712,0.2246330325279664,0.2835669189832413,0.347359299494725,0.43035088573068275,4.707293770502015,3.909090909090909,4.2727272727272725,4.681818181818182,5.181818181818182,5.545454545454546,0.6306848084235669,0.5555897771007389,0.5900806952478684,0.6314118465537693,0.6697557197353077,0.7038222235324707,826.0472761027327,426.619,591.0625,787.196,1022.289,1260.9018,0.2804446108700497,0.16312021078269728,0.1630705841253465
2026-06-17,3043116,811,248,1457,86399,18725015,34.11400594914293,29.0,31.0,34.0,37.0,40.0,25.92767277399044,20.0,23.0,26.0,29.0,32.0,25.085533397377283,19.0,22.0,25.0,28.0,31.0,0.1728703348072248,0.10037192484146049,0.12298853444150587,0.15539514362247264,0.2125488098437939,0.25894604961736956,6.649543702756539,3.861808286941733,4.704801691779649,6.435207540523061,8.130839224698022,9.962945332926864,0.19620766285436136,0.11369469326007871,0.143035955548384,0.18750717440687875,0.23461060165158576,0.2972550513975414,0.32189914283680865,0.1927522293785599,0.24548131484363678,0.3055688614345697,0.3912689687890678,0.4684233666500572,4.513408782394662,3.6363636363636362,4.045454545454546,4.5,4.904761904761905,5.454545454545454,0.621881285190292,0.5496728620759843,0.5809481050115961,0.6191797132164278,0.6599009280481978,0.6975023526706562,916.9549505665574,482.0734,637.3075000000001,837.448,1114.785,1431.3436,0.29071245398237255,0.17018480406369313,0.17000249193854486
2026-06-18,2535827,807,361,1774,86399,19802293,34.72158242572252,31.0,33.0,35.0,37.0,39.0,26.593884188474405,21.0,24.0,27.0,30.0,32.0,26.2777925670436,21.0,24.0,26.0,29.0,32.0,0.2206605694388189,0.1361884299956836,0.1678838272305014,0.20943972236690414,0.27121439141018877,0.31690931062734595,5.038580565000211,3.1554768714628088,3.6871199747228425,4.7746434568327185,5.956499899478566,7.342767667457869,0.14480906473427985,0.09481079957952669,0.1093560684032217,0.13592569270937177,0.17048413266909435,0.20811274698814095,0.39097991208339683,0.25240958014541676,0.3056792661850592,0.37500283003916773,0.4898403297787649,0.5419614566871828,4.854306361134114,4.181818181818182,4.523809523809524,4.863636363636363,5.190476190476191,5.545454545454546,0.6089713328903857,0.5500210661039863,0.5769045343320649,0.6070197266966977,0.6382946332922723,0.6691609426466125,988.7761512980476,709.1002,781.0595000000001,945.171,1155.4285,1330.6861999999999,0.264402347963679,0.15244939095026036,0.1522609339263003
2026-06-19,1232718,648,215,1789,86399,15103496,27.564219493281172,23.0,25.0,28.0,30.0,32.0,18.881433812891352,14.0,17.0,19.0,21.0,23.0,22.120117130985314,17.0,19.0,22.0,25.0,27.0,0.2509317206045694,0.1254997178989682,0.17124551306466435,0.24662807938733686,0.307486282259354,0.3747036803799443,4.693950731219517,2.6687754947944513,3.2521776017199193,4.054688348886137,5.83956906142401,7.968145401583015,0.17401709546637886,0.09655769423605466,0.11555454439970614,0.14222389944554567,0.22532605366315134,0.3039993887339155,0.40129097719608536,0.21101314825052656,0.3088393026209436,0.3968874469678063,0.48328562484450316,0.5801446225245612,3.7561179015021398,3.0,3.3333333333333335,3.772727272727273,4.181818181818182,4.5,0.6150308390625818,0.5378926983749015,0.5726502976981404,0.6140439722136753,0.6541893854271095,0.6927858231837284,430.8627377168717,202.4548,265.66200000000003,435.226,554.7135000000001,668.5448,0.27105968193269614,0.1567993149444548,0.15676233942434997
2026-06-20,751804,481,476,1278,86399,14239479,27.114376323800045,23.0,25.0,27.0,29.0,31.0,19.35259667357261,15.0,17.0,19.0,21.0,23.0,22.163404669035522,18.0,20.0,22.0,24.0,27.0,0.2766656656821884,0.16656747320183737,0.19255711859847374,0.24557811906151153,0.3340812799287303,0.44475947359649143,4.155269012004476,2.2484062945610264,2.993283551276295,4.072024021608878,5.193264249517371,6.0035730914345855,0.15402427196121354,0.0859574480239022,0.11159077578551588,0.15417647475042745,0.1929456190808343,0.21625534781475356,0.45684490756995116,0.31248185412328083,0.3521126769463615,0.43598340995402757,0.5462768264000896,0.650186571786778,3.6167081944804944,3.1578947368421053,3.4,3.6363636363636362,3.857142857142857,4.05,0.5968318726304158,0.5294551739068178,0.56065452614462,0.5951537355187853,0.6312282569623493,0.6663677469237346,324.8303825622982,213.5438,242.144,305.452,363.2875,450.9277999999999,0.22100632677656584,0.12426950981711316,0.12420116485445727
2026-06-21,673149,436,524,1189,86399,13167901,26.488327411196888,23.0,24.0,26.0,28.0,30.0,18.46868598016181,15.0,16.0,18.0,20.0,22.0,21.42965775066841,17.0,19.0,21.0,24.0,26.0,0.26165457936218595,0.14322571615565535,0.17438013304242383,0.2213264240765123,0.33004079468224734,0.45476580166852903,4.583375440845438,2.1989340366843937,3.0299284703088856,4.518213332061522,5.734598218699698,6.981986383841428,0.17410068206248006,0.08632837309352079,0.11405321463069856,0.1726292331221203,0.21578180180358145,0.2669283232979427,0.4344828701007728,0.2694980574980575,0.3274548580800483,0.39790051679586563,0.5422690087750857,0.6587869748314117,3.4224757094741154,3.0,3.227272727272727,3.4285714285714284,3.6363636363636362,3.8181818181818183,0.6158737614324221,0.5491173589431787,0.5817610347961873,0.6158385160512327,0.6496022367728221,0.6805461683249263,276.8607605759326,125.6216,199.70800000000003,255.876,339.569,422.53499999999985,0.2392884856995049,0.1359088947507185,0.13590102456677916
2026-06-22,2761992,954,194,1810,86399,17604674,32.73231171657079,28.0,30.0,33.0,35.0,37.0,24.57726362573641,19.0,22.0,25.0,28.0,30.0,24.379958101366913,19.0,22.0,24.0,27.0,30.0,0.16293592883915917,0.11135153389569678,0.12900960250671512,0.1531671744265467,0.18081742668828843,0.21345555872079322,6.690552991568887,4.684815921560888,5.530440392318352,6.528814047422171,7.751360989201093,8.980567802380111,0.20511649055851802,0.14781185768108343,0.17035394273521187,0.199166753082054,0.2341204617976886,0.2717407640492373,0.2964455843670975,0.2025244981172715,0.23251343444487346,0.2829772185499856,0.345419953227856,0.3994036893953734,4.312265296374725,3.5454545454545454,3.8947368421052633,4.318181818181818,4.7727272727272725,5.090909090909091,0.6213920696302816,0.5525451905138046,0.5826094444592773,0.6195189640486746,0.6575095611725477,0.692660628732357,771.7773665783168,474.4172,560.3645,719.4250000000001,913.521,1060.7836,0.2960679811071162,0.173910443705521,0.17364685136293162
2026-06-23,4529658,1470,142,3313,86399,17080520,30.840449542240073,25.0,28.0,31.0,34.0,37.0,21.84671118878691,16.0,19.0,22.0,25.0,28.0,22.086737115012905,16.0,19.0,22.0,26.0,29.0,0.15764653589729205,0.0962635169138459,0.11125728001165874,0.13832605257445654,0.1826518178960277,0.23666612338386955,7.2746342661038765,4.225361812390779,5.474897604039247,7.229296154907129,8.988175873931329,10.388151525169548,0.2382985732258158,0.14243866317928647,0.18107959739651702,0.2334636212912983,0.2886308334311474,0.343467677844973,0.2936189969905271,0.1793629361083564,0.21310583630796098,0.2716875304109347,0.35221072290007993,0.43642938551089616,4.012578537930174,3.0,3.4375,3.9523809523809526,4.590909090909091,5.136363636363637,0.645070974225132,0.5683131405695531,0.6027073550066167,0.6424214450702415,0.684623813258447,0.7254307704941996,640.8526568131576,298.3048,408.743,581.5840000000001,821.3375,1051.4932,0.38989547512338163,0.24226967315838235,0.2420856512890732
2026-06-24,4329684,1956,99,3802,86399,17867897,31.80013657565481,25.0,29.0,32.0,35.0,38.0,23.103971110776744,16.0,20.0,24.0,27.0,30.0,22.43311843887082,16.0,19.0,23.0,26.0,29.0,0.15663046140283515,0.0924575969017482,0.10925187718344112,0.13271315954728694,0.16978478173374595,0.2339824011745441,7.545127910673435,4.273825702322983,5.889809379784163,7.535047793385483,9.153160804146783,10.815768887908934,0.2413895629127939,0.14618092822133325,0.18599874403968938,0.22927877149054096,0.2897735881761621,0.358327181406036,0.28739813156569527,0.1729802086787987,0.20872126474854918,0.2574961622627952,0.3360448199063151,0.4312656465720882,4.36540595649347,3.227272727272727,3.7333333333333334,4.380952380952381,5.045454545454546,5.545454545454546,0.6256391484042327,0.5429907252603046,0.5789140485141765,0.6208904318813854,0.6654182037255723,0.7115726657437937,871.8644049468165,354.33439999999996,494.9255,783.889,1187.9845,1481.1825999999999,0.38936053967707474,0.24181179212644305,0.24170071743326413
2026-06-25,4104885,1843,643,3602,86399,17792392,32.50357064317874,27.0,30.0,33.0,36.0,38.0,23.78285628305883,18.0,21.0,24.0,27.0,30.0,23.17291866804014,17.0,20.0,23.0,26.0,29.0,0.14551464367585462,0.08882957601067738,0.10169615583745262,0.12100781236631829,0.15708244884696887,0.22133758533852196,8.054963225081236,4.517985494918165,6.366083596065559,8.263929249235343,9.833213377782522,11.257511798549835,0.25016245951005994,0.13816620495627266,0.19621756012022215,0.26073502229863915,0.3064614049882558,0.34182576337661574,0.2810231236685599,0.17698257954930707,0.20683607331675838,0.24837187847273184,0.32228868745121564,0.4271487043354462,4.599091506661877,3.8181818181818183,4.318181818181818,4.681818181818182,5.045454545454546,5.318181818181818,0.6127147147791251,0.5364170986972944,0.5691907534303635,0.6067624528203819,0.6485527854376767,0.6948310362201892,695.7990570608455,442.214,514.0709999999999,618.3530000000001,793.7105,1047.3806,0.38134329821517965,0.23574104652961042,0.23550051989386897
2026-06-26,4568684,1309,1037,2282,86399,19729758,34.49641778261322,29.0,32.0,34.0,37.0,40.0,24.98528918158775,19.0,22.0,25.0,28.0,31.0,25.84299586800773,20.0,23.0,26.0,29.0,32.0,0.1592129924459051,0.09126716426648754,0.10257849225123841,0.12160444949037416,0.19603682451248805,0.2704769333439703,7.673134566593562,3.6971729443305867,5.101082426283476,8.223383307032337,9.748632272320672,10.956843111151805,0.22559209064672775,0.10289737874690338,0.1402911792334248,0.2485634285879385,0.2890273287663549,0.3187962397406441,0.29439289989265705,0.16991088498937287,0.19561789531935675,0.24048555957050777,0.3870942729253384,0.49201497675465605,4.9305416461535,4.090909090909091,4.454545454545454,4.863636363636363,5.363636363636363,5.954545454545454,0.5913851977706314,0.5155629135821488,0.547433380816871,0.5853616457008239,0.6279421498634705,0.6755835295823378,781.2095748214679,437.366,518.5235,642.594,991.8485000000001,1287.1642,0.3533352036141565,0.2145817827923267,0.2145727187366452
2026-06-27,697452,669,832,2097,86399,20890729,31.00908575330733,27.0,29.0,31.0,33.0,35.0,22.014514056875658,18.0,19.0,22.0,24.0,27.0,26.18289563536615,22.0,24.0,26.0,28.0,30.0,0.15143613942320364,0.11888827572817895,0.131467797100535,0.1459486981063605,0.16597280987151425,0.19417946771262448,6.827871267661805,5.14987507067272,6.025083269831606,6.851722646208515,7.606425467335457,8.41125833378016,0.2219904749722768,0.1589989868788771,0.19362391335795875,0.22190148814552002,0.2504764108888492,0.2788653242306005,0.278086744629485,0.20824995278309946,0.23462505508193238,0.2673191373529157,0.3148285965664066,0.3693643078535564,5.113292148760025,3.9545454545454546,4.35,4.863636363636363,5.7727272727272725,6.409090909090909,0.5428701938923461,0.4762161828506067,0.5068548230742435,0.5429011405004359,0.5787737105720294,0.6069824798182789,534.8313053854789,285.726,372.899,539.839,660.3330000000001,774.4849999999999,0.1766024830148667,0.09686295044153392,0.09684577013345365
2026-06-28,885617,558,595,1321,86397,18981324,29.99413174068544,26.0,28.0,30.0,32.0,34.0,21.661365556674422,18.0,20.0,22.0,24.0,26.0,25.359294882924175,21.0,23.0,25.0,28.0,30.0,0.15070366370167176,0.1209583560231037,0.13342254597109357,0.14874229744664008,0.16492555641258444,0.1843640483902939,6.817235798616106,5.424050994673198,6.0633416782197145,6.723037207077837,7.494985144539614,8.267308128834,0.22806030509019232,0.1853205367687242,0.20697957060113237,0.22842367526371588,0.24879765033233633,0.2693049095458259,0.2650152142138092,0.20774288153002027,0.22976831738975534,0.25933895430386583,0.29393058177303877,0.329042722586064,4.633642967566366,4.0,4.238095238095238,4.545454545454546,4.9,5.3,0.5483446192025988,0.474000060110545,0.5099978301679056,0.5493353705956893,0.5870664985637476,0.6214540252268026,503.46976408903095,351.4582,401.13,464.488,556.894,720.201,0.2148172452667746,0.12027962037730604,0.12037576160065484
2026-06-29,3991944,1313,414,2522,86399,20906726,36.0114700401625,30.0,33.0,36.0,39.0,42.0,26.931155813791985,21.0,24.0,27.0,30.0,33.0,27.334772393198996,21.0,24.0,28.0,31.0,33.0,0.12897736436460489,0.0836964576740702,0.09438288923110738,0.10976929562521066,0.1393574465717972,0.20342906138418443,8.79455737777194,4.915718497829617,7.175791639581509,9.110015640569806,10.595140794598294,11.947936959242641,0.24662114587863435,0.1327351504929724,0.20103451292040603,0.2602458707754945,0.2980125447263665,0.330100425876571,0.2540990098256357,0.15989462083243938,0.1865660998956715,0.22396590945499983,0.28867164158097136,0.4047168085780785,5.179787217930816,4.238095238095238,4.761904761904762,5.2,5.681818181818182,6.095238095238095,0.5736773464564164,0.4987184800570246,0.5299087141349659,0.5666693436705289,0.6086201328827368,0.6571418643163689,850.6705969860761,465.3302,556.951,727.96,1022.5120000000001,1461.4683999999997,0.3138384673925627,0.18632321553320116,0.18599064426195552
2026-06-30,3018432,1024,122,2823,86399,21358640,36.17257144179909,31.0,34.0,36.0,39.0,41.0,27.154041134735355,21.0,24.0,27.0,30.0,33.0,27.897394645771364,22.0,25.0,28.0,31.0,34.0,0.1443899041547978,0.08580540180839191,0.09927408535006386,0.12311601584717988,0.18002547433079513,0.2316370426441447,8.006158745220272,4.317098809662264,5.554769422053434,8.122420085793461,10.07312227028348,11.654277923356341,0.22247799261933926,0.11865600786349008,0.1543126916499366,0.22673211958032646,0.28315121090831963,0.31924440731300036,0.28054654997338097,0.1722409296986247,0.200626002680721,0.24772395288162602,0.3538817019775704,0.4412328319290808,5.342780821954791,4.454545454545454,4.818181818181818,5.333333333333333,5.904761904761905,6.2727272727272725,0.5718169201227832,0.5007293345010485,0.5311646190828017,0.5679631194735613,0.6075432887008052,0.6468887733295381,966.3260770495029,509.68460000000005,609.02,821.49,1323.8535,1555.0511999999999,0.29212492744517615,0.17108258523343983,0.1710198300101881
2026-07-01,3817532,1266,1125,2253,86399,21702029,36.147281797243025,31.0,34.0,36.0,39.0,41.0,26.74475399020822,21.0,24.0,27.0,29.0,32.0,27.71473049456591,23.0,25.0,28.0,31.0,33.0,0.14908370916260216,0.10739812790482195,0.12261047043792281,0.14117609081188612,0.16326586639948454,0.1853736366049377,7.1960923778718975,5.394510343106111,6.12497898123657,7.083352388135445,8.155910310354098,9.311149268178106,0.20065963820518687,0.1494663767405109,0.1715399293267512,0.19861113602088376,0.22765529433839016,0.2571759955317049,0.28054769576768834,0.20280424766631505,0.23209938227870708,0.27061991100058774,0.314900052666756,0.35828045690740895,5.461178645800568,4.681818181818182,5.090909090909091,5.476190476190476,5.863636363636363,6.3,0.5575800075152036,0.48768349032347585,0.5175471444325719,0.5526611176591512,0.5913996007528339,0.6331867756998941,1375.4755579809953,924.8016,1064.862,1252.703,1592.018,1950.5097999999998,0.2989222627984869,0.17578154037018714,0.17568573823395972
2026-07-02,5772132,1673,230,3317,86399,13147802,23.2132316346254,4.0,7.0,30.0,35.0,39.0,16.776525191263786,2.0,4.0,22.0,27.0,30.0,16.809013993217516,2.0,4.0,22.0,27.0,30.0,0.29516988782777914,0.12308512724859494,0.15039269483333512,0.19713257133509035,0.3819109888400119,0.619739899586176,4.912011855866329,1.6135801517763564,2.618411172292596,5.072728434613566,6.649259135415417,8.124458432920196,0.27860116793116146,0.1513643354670629,0.17613659525463324,0.22179260813696572,0.3469863163203267,0.48706434509690366,0.4260116649562709,0.2378325312758415,0.2840377195043801,0.35012480776617855,0.5175864000459697,0.7651570842970697,3.6118568814100693,1.125,1.375,4.476190476190476,5.333333333333333,5.863636363636363,0.6769962010863086,0.49816190305836794,0.5437894729902293,0.6211138693209938,0.8334374421031899,0.9175135280785369,828.0743580481256,40.427800000000005,102.0655,1006.096,1323.74,1605.3171999999997,0.43163300274464766,0.2748158528618236,0.2754367416554042
2026-07-03,2025829,1208,291,3172,86399,17036429,27.924466718364798,8.0,28.0,31.0,33.0,35.0,21.224585932707555,4.0,21.0,24.0,26.0,28.0,21.279679162953276,4.0,21.0,24.0,26.0,28.0,0.25779039228344597,0.15326747601968047,0.1807904811631506,0.22017411007206147,0.2834123893304725,0.40458449037663036,4.554333105026277,2.471671613191021,3.528427258816942,4.541860074614163,5.5312646638388365,6.524541448519235,0.19171381677093519,0.10881955959365591,0.13137267613057196,0.16141805598958325,0.20665166571782792,0.32112765599404225,0.4017078669630389,0.25306357357510617,0.3067866447581789,0.37316495174876424,0.460217805110094,0.5692315060270284,4.481730701319609,1.4444444444444444,4.363636363636363,4.863636363636363,5.2727272727272725,5.636363636363637,0.5802937739507263,0.4584296041892594,0.49231172579274773,0.5325384187942822,0.5863870181372116,0.8769194953799888,741.446660840982,65.3294,594.2950000000001,761.024,921.9485,1078.2163999999998,0.28097198545400626,0.16379829195825008,0.16319642480124075
2026-07-04,638175,579,1434,2054,86399,18999646,33.71079526383407,30.0,32.0,34.0,36.0,38.0,26.804407458419657,23.0,25.0,27.0,29.0,31.0,26.975208046389426,23.0,25.0,27.0,29.0,31.0,0.21550731086059427,0.13652687878655523,0.15516061827160033,0.18410450190401736,0.24164954617153805,0.30045544419962444,5.30815615750172,3.3282805132611673,4.138224200527349,5.431697702435048,6.444934359887338,7.324565015240626,0.1572377046192626,0.10101537770867507,0.12842186373437772,0.16223312608084256,0.1883899425973651,0.2085917138971171,0.38584667090625074,0.2710083587790759,0.3179688337378801,0.3686398275729351,0.4175064497450537,0.4939162900200703,5.133009348649504,4.590909090909091,4.863636363636363,5.181818181818182,5.454545454545454,5.681818181818182,0.5321467319390034,0.4643098644102473,0.4989467067081784,0.5342966818627075,0.566961316519853,0.5965451077720758,606.3316024722508,311.6546,349.086,446.039,804.8340000000001,1029.4636,0.17667508966927292,0.09688665477541754,0.09690589331405815
2026-07-05,973386,539,1110,1241,86399,22148581,34.7531915878656,31.0,32.0,35.0,37.0,39.0,29.158555075868932,25.0,27.0,29.0,31.0,33.0,27.73352700841445,24.0,26.0,28.0,30.0,32.0,0.15295154629871122,0.122210485862532,0.13450558790854078,0.15026661138671366,0.16715019480516607,0.18414330678705979,6.732363001674929,5.430553070085967,5.982643341610352,6.6548382955577745,7.43463536014393,8.182603914430333,0.19399731060461395,0.16101505407487707,0.17531149946957925,0.1922589835631029,0.2117099935998633,0.23053023412077764,0.33360149120243,0.27173966729206106,0.3017759935827576,0.33446824856389573,0.36442615309982274,0.3909492008296369,5.679858023251446,4.818181818181818,5.090909090909091,5.454545454545454,6.136363636363637,7.045454545454546,0.511062759272008,0.455000886553618,0.48066861240852155,0.5089319079947213,0.5388937267794185,0.5684189598469657,389.22948883667635,321.71659999999997,344.5145,376.387,417.36199999999997,472.8426,0.18490502010655752,0.10192855093228126,0.10182356993384198
2026-07-06,4205861,1013,432,2090,86399,15874275,27.896815935369624,6.0,10.0,34.0,39.0,44.0,20.486115451841048,2.0,6.0,25.0,30.0,35.0,20.471498512714266,2.0,6.0,26.0,30.0,34.0,0.2340325307760793,0.0898446684484407,0.10564700619879203,0.14724173369806162,0.2922584676106492,0.5215240681532616,6.66061874087155,1.9174570483025384,3.421628835137927,6.7915527404114275,9.465483557738601,11.130321000392124,0.28519609412890057,0.14110637630237513,0.19624162936381073,0.2673303848421936,0.3322056593931891,0.45209325260153244,0.37570522597158273,0.20774126572891782,0.24322537011457132,0.3103891549702939,0.4362410985750609,0.6870629943624584,4.229567360954596,1.2,1.5454545454545454,4.9,5.7727272727272725,7.0,0.6587652207509381,0.5149513477736768,0.5504070364506923,0.6003225275192643,0.7836750361665812,0.8958115437548881,682.745239400919,33.2554,96.2565,500.232,859.5515,2035.2812,0.37267521653851765,0.22880287894336934,0.22914150005000472
2026-07-07,5406624,1496,85,3404,86399,2798842,8.170476510144793,4.0,5.0,8.0,11.0,13.0,4.51063164839744,1.0,2.0,4.0,6.0,9.0,4.381103947962361,1.0,2.0,4.0,6.0,8.0,0.3926289576819057,0.20846599735662227,0.2584438042641034,0.344480964889574,0.4796072990292037,0.6571881209776947,3.066085548769908,1.5216343208203522,2.085039160216843,2.902918018476166,3.8693131099114915,4.7969453671950415,0.4087576699484923,0.24540832150797115,0.30604576527939464,0.38132027585823147,0.48339923127283857,0.6142673851422702,0.5253166240996242,0.31874470900840746,0.3867722692203857,0.4912875867386276,0.6379566298673552,0.7979242951866582,1.486303700123277,1.0,1.1666666666666667,1.3333333333333333,1.6,2.0,0.86119743300887,0.7285714285714285,0.8149315844864905,0.8800487300342783,0.9333333333333333,1.0,94.1254735124249,16.481,31.227,58.739000000000004,99.78450000000001,163.1639999999999,0.7475683519643562,0.5970078383013706,0.5968646794517442
