coin,dt,hour,n_bbo,n_fill,half_spread_bp,tick_bp,room_bp,sigma_short_bp,x1,depth,trade_size,depth_over_trade,obi_ic_mid,obi_ic_micro,n_lot,ev
xyz_MU,2026-07-05,3,5206,1721,0.4825556145352334,0.9627418888995862,-0.48018627436435285,1.3321556714043143,-0.36045807909082905,2.6005,0.188,13.832446808510637,0.2151758771919505,-0.0069746686250579315,61,-0.9183860851115868
xyz_MU,2026-07-05,4,6215,2713,0.4816723664558984,0.9619546919340098,-0.48028232547811145,0.6702302814067702,-0.7165929961714499,1.9625,0.209,9.389952153110048,0.2892592031687471,-0.1276789012432899,126,-0.1225193649057358
xyz_MU,2026-07-05,5,5676,2385,0.48260219101350826,0.9635303752950813,-0.4809281842815731,0.6480421008894636,-0.7421249076587463,2.144,0.209,10.258373205741627,0.32106342747428196,-0.06644052982464509,108,-0.2827897529911112
xyz_MU,2026-07-05,6,5009,2010,0.4822763443448712,0.9641806874608302,-0.481904343115959,0.6786665503532079,-0.7100752834586511,1.6755,0.147,11.39795918367347,0.304061299222818,-0.10643345623140543,96,0.24573469907045364
xyz_MU,2026-07-05,7,5443,2406,0.4841911586701032,0.9666972787471603,-0.48250612007705707,0.5966639758874056,-0.8086731218512665,2.372,0.3,7.906666666666666,0.3097154911579674,-0.09169605506122233,116,-0.20066554022246394
xyz_MU,2026-07-05,8,4596,1902,0.9655305590424134,0.9666972787471606,-0.0011667197047472433,0.5226966998604156,-0.0022321160723968833,1.6844999999999999,0.2215,7.604966139954852,0.32109201255017217,-0.12501512059922884,103,-0.007084708769344589
xyz_MU,2026-07-05,9,6952,3800,0.48541332944958526,0.9690391976355444,-0.4836258681859591,0.8464244612814307,-0.5713751082450778,4.122249999999999,0.437,9.433066361556062,0.28044707316513595,-0.02257189321451698,130,-1.0249306894265688
xyz_MU,2026-07-05,10,5872,2977,0.9635767970709455,0.9676326866321545,-0.004055889561209058,0.6392475787093131,-0.006344786740370908,3.0725000000000002,0.241,12.74896265560166,0.27222530627420993,-0.1046604937614953,122,0.08582696953757865
xyz_MU,2026-07-05,11,6411,2613,0.48218332610014486,0.9628809397717972,-0.48069761367165237,0.5941429694039303,-0.8090605097185763,2.8445,0.434,6.554147465437788,0.3087080378349337,-0.14436647004336553,119,0.2126094072806735
xyz_MU,2026-07-05,12,5648,2496,0.48130143909195955,0.9608455440787894,-0.47954410498682987,0.6664281047290075,-0.7195736518072402,3.9255000000000004,0.432,9.086805555555557,0.24009068976732353,-0.11962707381954227,97,-0.4441654891082921
xyz_MU,2026-07-05,13,7842,3952,0.48023819814693564,0.9582674524459778,-0.47802925429904214,0.7591479686185193,-0.6296918045752651,3.80925,0.305,12.489344262295083,0.2329716130375563,-0.061272330102613765,115,-1.0590623850407808
