dt,q,n,delta_mid,fwd_micro_1s,fwd_micro_10s,fwd_micro_60s
2026-05-10,5,2785,1.6739445924758911,-0.3879506481819345,-0.8060855024639284,-1.0725427807304873
2026-05-11,1,2921,-1.7753006219863892,1.2236507733536965,1.5467048643773746,2.1421743231691575
2026-05-11,2,3802,-0.7418368458747864,0.2764834392521555,0.5208590980956505,0.9527170602373104
2026-05-11,3,2789,-0.02537715435028076,0.034089588733901346,0.12825545495777607,-0.06115592101461711
2026-05-11,4,3424,0.5367448329925537,-0.13818088209208215,-0.2145619461170479,-0.3390570926505805
2026-05-11,5,4343,1.6144479513168335,-0.9474657003224417,-1.167713382251867,-0.6979027142494484
2026-05-12,1,2226,-1.646621823310852,1.183278508280343,1.379322186781578,1.391977472664851
2026-05-12,2,4177,-0.6888190507888794,0.27969569594192045,0.15466386932175225,-0.17052432527153377
2026-05-12,3,3466,0.0,-0.0076059400230067895,-0.11014108956071408,-0.7902019460363924
2026-05-12,4,4385,0.6021608114242554,-0.28021475860899225,-0.3265932482556357,-0.5315624635435027
2026-05-12,5,3025,1.5100146532058716,-0.9362689326698509,-1.0555094319123155,-1.6603813349463292
2026-05-13,1,1659,-1.5064201354980469,0.9647950688545386,0.9987941456989808,1.1753043979445652
2026-05-13,2,4560,-0.5803664028644562,0.21291520549714596,0.14457641513031494,0.42243427911210457
2026-05-13,3,4968,0.0,0.032800877182786965,0.23024846569623103,0.5917812425613633
2026-05-13,4,4182,0.5570063889026642,-0.16054978905517112,-0.028347365434247235,0.5719645233572755
2026-05-13,5,1910,1.449682891368866,-0.9057585422690783,-1.015211722510181,-0.42370679179363135
2026-05-14,1,1354,-1.2875068187713623,0.9166312928699528,1.1963289609943295,0.8897307558986668
2026-05-14,2,4102,-0.5016417801380157,0.26623380098327437,0.27480679248249523,0.15236240059729259
2026-05-14,3,5675,0.0,0.0328288275698753,-0.04546118755633926,-0.12527394658284455
2026-05-14,4,4354,0.4922068864107132,-0.21922487406757668,-0.31079500124570636,-0.771248216201741
2026-05-14,5,1794,1.2439184784889221,-0.8957359472580088,-0.9937153469098287,-0.9016822612669979
2026-05-15,1,2992,-1.2757925987243652,0.8667240801806793,0.9783525278921629,0.3246986515402849
2026-05-15,2,4117,-0.46560150384902954,0.14926383381913846,0.15856747085789155,-0.47989766178222454
2026-05-15,3,3834,0.0,-0.02146826905505224,-0.11924268353429497,-0.7105689373509559
2026-05-15,4,3505,0.46561098098754883,-0.2796223916086063,-0.30024872308467704,-0.6414733890355574
2026-05-15,5,2831,1.2550488710403442,-0.979686073072747,-1.322090279036496,-1.4269362037887265
2026-05-16,1,1179,-1.0935450792312622,0.2824637484896766,0.6972442139083069,0.995024743454754
2026-05-16,2,3757,-0.36131834983825684,0.11822047346503231,0.12185630838485928,0.07170583029190948
2026-05-16,3,6789,-0.0025323242880403996,-0.006251682576745606,-0.0017354013500195744,-0.15637475694317746
2026-05-16,4,4120,0.37642911076545715,-0.05029915674333772,-0.09019755759817746,0.032361737048721056
2026-05-16,5,1434,0.9579170942306519,-0.3867217556948837,-0.693167566221411,-0.7521884120285389
2026-05-17,1,1561,-0.9375486373901367,0.33313229137262784,0.5413531684419515,0.1758556066242923
2026-05-17,2,4064,-0.3316193222999573,0.07430109909828654,0.13718615717216232,0.0812895182674347
2026-05-17,3,6025,0.0,-0.0038679992173008553,0.02507796857533315,0.2556809187698464
2026-05-17,4,4059,0.3374919891357422,-0.05878021346530427,-0.1032566765336828,0.03153212507875973
2026-05-17,5,1570,0.9139010012149811,-0.333168370255562,-0.5487577827497708,-0.31119165509264757
2026-05-18,1,3618,-1.001653254032135,0.6682657585383232,0.5562888101285905,-0.012203073741865045
2026-05-18,2,3055,-0.318881094455719,0.0971611302613082,0.0958992760124977,-0.05917484780451386
2026-05-18,3,3442,-0.002552564488723874,0.027621831619631908,0.11312598788860022,0.3062542296678148
2026-05-18,4,2921,0.31362056732177734,-0.09600822541664689,-0.16723072058018146,-0.07109997033377574
2026-05-18,5,4243,1.1477341651916504,-0.6968381365194651,-0.7329984191726845,-1.3226960098391332
2026-05-19,1,4292,-0.974654883146286,0.7013299718054973,0.7147416540344503,0.19816194579687893
2026-05-19,2,3233,-0.3273221552371979,0.12524782128424924,-0.025286982331311596,0.15763849335747976
2026-05-19,3,3000,0.0008398477220907807,0.0033283848366859607,0.21683085723007603,0.9243177416544489
2026-05-19,4,3152,0.34375815093517303,-0.19250247406179205,-0.12281943783874856,0.00023504213233062308
2026-05-19,5,3602,1.0064685940742493,-0.8225158667826803,-0.7694430271760074,-0.36369057394541515
2026-05-20,1,2852,-0.9054914712905884,0.5615386876942786,0.7007981271194088,1.1176447175930393
2026-05-20,2,3303,-0.3393462896347046,0.19255526939414683,0.37571155311653476,0.4333945897126372
2026-05-20,3,3998,-0.0010696702520363033,0.05569240161966481,0.057648749001803126,0.4132280412805715
2026-05-20,4,4343,0.342833548784256,-0.1484287125387274,-0.11643760738048536,-0.11709866193092569
2026-05-20,5,2783,0.8997374176979065,-0.6384883945001614,-0.8616432223860522,-0.8433693447020568
2026-05-21,1,2821,-0.8756835460662842,0.7199484929649992,0.6642644227027632,0.564917769899715
2026-05-21,2,3201,-0.3289231061935425,0.19490596471150193,0.1991928441642857,0.5959038275371616
2026-05-21,3,3564,0.0015954436385072768,0.05471510514630859,0.17769644671774842,0.4406512729844908
2026-05-21,4,4180,0.3345426023006439,-0.13167183196708407,-0.045788114329845406,0.14205336494434187
2026-05-21,5,3513,0.8798365592956543,-0.6630565741733823,-0.5721911741395814,-0.0031172993797137665
2026-05-22,1,3268,-0.778721809387207,0.3700411510846466,0.5277266099455382,0.5392156031501132
2026-05-22,2,4184,-0.31086617708206177,0.04667829009432633,0.06492183825714841,-0.21530631203627976
2026-05-22,3,4297,0.00017648590437602252,-0.041834613957651694,-0.08354891316662787,-0.189339983442611
2026-05-22,4,3433,0.3535786271095276,-0.14177305261999487,-0.23124971966851673,-0.32304361087911604
2026-05-22,5,2097,0.8052688837051392,-0.4769868511117365,-0.609234343931234,-0.714489207741851
2026-05-23,1,2963,-0.8093120455741882,0.3098008821143514,0.4772458263339634,0.41294695813241383
2026-05-23,2,3270,-0.323097825050354,0.07004337597622383,0.16201840314523008,0.24502518574123827
2026-05-23,3,4342,-0.004243179224431515,0.01905134927230746,0.11314744318575148,0.4457146115737923
2026-05-23,4,3264,0.3248720318078995,-0.056728011326776136,-0.02423883942356488,0.37993537603243976
2026-05-23,5,3440,0.7901486754417419,-0.289346281388644,-0.4799418868743572,-0.27825078471661585
2026-05-24,1,3182,-0.8139940500259399,0.2466426306593513,0.5827068786919777,1.0387775780947093
2026-05-24,2,3428,-0.3162054717540741,0.0630915826523855,0.11902138641775868,0.055006579145158094
2026-05-24,3,4583,0.0,-0.00934780240386222,-0.012621564659400397,-0.1420610841935987
2026-05-24,4,3079,0.3215067982673645,-0.07179868708929134,-0.11241654692360085,-0.3833993861960712
2026-05-24,5,3007,0.822197675704956,-0.28885520674297943,-0.5898585447082934,-0.4053767263316658
