k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
3,-1,0.1,8553590.0,17911.0,50914.72895936204,37422.9679848862,11915.592974475854,888.1270000000002,0.00209397457675666,2.842651385146672,2.0893846231302664,0.6652667620164063,0.04958556194517337,0.001393051686423578
3,-1,0.5,8553590.0,94194.0,160986.92520468993,208157.2968677315,-55459.44366304149,25025.086,0.011012218261572043,1.7090995732710144,2.209878515274131,-0.5887789420031159,0.2656760090876277,-0.006483762217155779
3,-1,1.0,8553590.0,221587.0,218583.8598204581,471996.2184728437,-272912.01465238555,121064.26099999998,0.025905730810104294,0.9864471283083308,2.130071793349085,-1.231624665040754,0.5463509186008204,-0.031906137031630644
3,-1,3.0,8553590.0,776960.0,135698.81706665683,1400761.216888287,-1333434.8798216297,1191414.9529999997,0.09083437480636786,0.17465354338274408,1.8028743009785408,-1.7162207575957962,1.5334315189971166,-0.15589183954592514
3,-1,5.0,8553590.0,1230866.0,-64235.22066208143,2135326.2127722558,-2307877.6414343375,2962833.2050000005,0.14390051428698358,-0.052187013583998125,1.7348161479578246,-1.875003161541823,2.4071127198249043,-0.26981391923558845
3,-1,10.0,8553590.0,2049223.0,-496500.1555166854,3516562.8862540526,-4193394.6657707365,8893890.157,0.2395746113620129,-0.2422870305070192,1.7160469535302174,-2.046333984037236,4.340128017790158,-0.4902496689426003
3,-1,30.0,8553590.0,3655198.0,-1254649.3700559968,6377960.4705772,-7954267.264633194,38371318.829,0.4273291097656072,-0.34325072678853424,1.7449014993379839,-2.176152226126517,10.497740157715123,-0.929933193505089
3,-1,60.0,8553590.0,4676519.0,-1539361.515819355,8544082.831183337,-10494978.019002693,82320343.47799999,0.5467317231712064,-0.32916823727634914,1.8270176665984543,-2.2441859038748038,17.602910087182366,-1.2269676263420028
4,1,0.1,8553590.0,12438.0,43572.39851603937,-30504.964170092946,11972.890345946424,615.811,0.0014541262791412728,3.503167592542159,-2.4525618403354996,0.9626057522066589,0.049510451841132015,0.001399750320736255
4,1,0.5,8553590.0,68432.0,145208.0111605663,-176390.66135296985,-37204.666192403645,18471.74100000001,0.008000383464720661,2.121931423319007,-2.577604941445082,-0.5436735181260762,0.26992841068505974,-0.004349596624622368
4,1,1.0,8553590.0,166070.0,213985.87110561354,-404780.65562290844,-205408.94451729508,92105.76699999998,0.01941523968298691,1.2885281574373069,-2.4374098610399737,-1.236881703602668,0.5546201421087492,-0.024014354734946976
4,1,3.0,8553590.0,606698.0,201764.9355057642,-1251052.3911480037,-1102676.8796422395,957942.3550000006,0.07092904850477987,0.3325623877213444,-2.0620677687218416,-1.817505381000497,1.5789443100191538,-0.12891392732668266
4,1,5.0,8553590.0,988168.0,63607.20236911184,-1954953.4804432043,-1978305.0620740915,2460051.711,0.11552669697752639,0.06436881417847151,-1.9783614531569573,-2.001992638978485,2.489507564503202,-0.23128359695450582
4,1,10.0,8553590.0,1704967.0,-288940.6365975178,-3334527.748567075,-3773505.481164589,7696611.303,0.19932765072910907,-0.16946992909394598,-1.9557726035560072,-2.213242532649951,4.514228898858454,-0.44116043452685827
4,1,30.0,8553590.0,3191197.0,-1023279.0075001526,-6410938.171655313,-7715042.515155468,35165949.485,0.3730827640791761,-0.320656796650333,-2.008944659842471,-2.4176014564928043,11.019673647537273,-0.9019654338301775
