ts,open,high,low,close,volume,dtm,symbol
1787184000,50500.0,53980.0,50000.0,52950.0,44620700,2026-08-20T00:00:00.000000,285A.T
1787270400,51950.0,55470.0,51910.0,54320.0,39845000,2026-08-21T00:00:00.000000,285A.T
1787529600,55010.0,55040.0,50310.0,50930.0,32745000,2026-08-24T00:00:00.000000,285A.T
1787616000,49910.0,51700.0,49080.0,51260.0,30502000,2026-08-25T00:00:00.000000,285A.T
1787702400,50260.0,51210.0,49760.0,50000.0,23640300,2026-08-26T00:00:00.000000,285A.T
1787788800,52400.0,53450.0,50580.0,52500.0,36006900,2026-08-27T00:00:00.000000,285A.T
1787875200,51780.0,52190.0,47800.0,47900.0,31954100,2026-08-28T00:00:00.000000,285A.T
1788134400,46100.0,49990.0,45980.0,49990.0,40319000,2026-08-31T00:00:00.000000,285A.T
1788220800,49500.0,51910.0,48710.0,51000.0,29654100,2026-09-01T00:00:00.000000,285A.T
1788307200,50000.0,51640.0,49830.0,51000.0,26203700,2026-09-02T00:00:00.000000,285A.T
1788393600,52000.0,52410.0,50160.0,51670.0,22745000,2026-09-03T00:00:00.000000,285A.T
1788480000,51830.0,55200.0,51330.0,54460.0,30527100,2026-09-04T00:00:00.000000,285A.T
1788739200,58000.0,59790.0,57650.0,59530.0,31323500,2026-09-07T00:00:00.000000,285A.T
1788825600,58530.0,61040.0,57040.0,57410.0,34694700,2026-09-08T00:00:00.000000,285A.T
1788912000,57750.0,58510.0,56020.0,57000.0,30759700,2026-09-09T00:00:00.000000,285A.T
1788998400,56980.0,58220.0,55530.0,58090.0,28715100,2026-09-10T00:00:00.000000,285A.T
1789084800,55090.0,55360.0,53150.0,54030.0,28051100,2026-09-11T00:00:00.000000,285A.T
