feat,side,h,s_dec,q_dec,n,n_fill,sum_pnl,sum_ret,sum_retc,sum_ret_fill,sum_retc_fill,sum_mm,uncond,filled,uncond_mic,filled_mic,p_fill,penalty,penalty_mic,penalty_signed,penalty_mic_signed,alpha_signed,pen_daily,pen_se,n_day,pen_t
ofi_10s,-1,30.0,6,9,207714.0,60063.0,-135482.197098245,18930.124841768073,21224.559060733074,175976.00336589155,167157.62756828644,1192.9962288636534,0.091135526934959,2.9298570395400088,0.10218164909795717,2.7830382692886877,0.2891620208555995,2.8387215126050496,2.6808566201907307,-2.8387215126050496,-2.6808566201907307,-0.091135526934959,,,,
ofi_10s,-1,60.0,6,9,207657.0,85235.0,-245127.74586362316,22743.13273953976,25180.500135073853,304991.39583175106,294376.3848304701,1332.2598258508926,0.10952259129015521,3.578241283882807,0.12126005930488186,3.45370311292861,0.4104605190289757,3.4687186925926516,3.332443053623728,-3.4687186925926516,-3.332443053623728,-0.10952259129015521,,,,
ofi_10s,-1,0.1,7,0,64769.0,4535.0,-817.760259580741,4454.609144163505,-2540.8216093293317,3525.5570627588904,1850.0877056320685,334.7773184685022,0.06877687078947499,0.7774105981827762,-0.039228976969373185,0.4079575977137968,0.07001806419737838,0.7086337273933012,0.44718657468316997,-0.7086337273933012,-0.44718657468316997,-0.06877687078947499,-0.6605248364553707,0.038249416273238544,96,-17.268886712854524
ofi_10s,-1,0.5,7,0,64769.0,11669.0,-6683.272109540571,13238.652677006707,-3530.358318571396,13352.949061710151,9782.893061943341,1026.6919425845613,0.2043979786164169,1.1443096290779116,-0.05450691408808837,0.838366017820151,0.18016334975065232,0.9399116504614946,0.8928729319082394,-0.9399116504614946,-0.8928729319082394,-0.2043979786164169,,,,
ofi_10s,-1,1.0,7,0,64767.0,17063.0,-13069.58665765201,17646.306941515533,-2826.819687560934,23191.689004160835,16832.931133193044,495.80882179365744,0.2724583034804072,1.3591800389240365,-0.043645987733891244,0.9865165054910066,0.2634520666388747,1.0867217354436294,1.0301624932248978,-1.0867217354436294,-1.0301624932248978,-0.2724583034804072,-1.0245238775432235,0.06498658647311997,96,-15.76515913737047
ofi_10s,-1,3.0,7,0,64762.0,26899.0,-30179.109416501997,25808.44755126437,1973.5523818938104,46938.39591981032,35986.02664264369,48.15280705548375,0.39851220702363066,1.7449866507978111,0.030473925788175326,1.3378202402559087,0.41535159507118374,1.3464744437741805,1.3073463144677333,-1.3464744437741805,-1.3073463144677333,-0.39851220702363066,,,,
ofi_10s,-1,5.0,7,0,64759.0,32088.0,-41724.18290556965,28238.270228659858,3389.169195138064,62408.72624669541,49102.80885695026,29.80509934398684,0.4360516720248901,1.9449241537863193,0.05233510701428472,1.5302545766937876,0.4954986951620624,1.5088724817614292,1.4779194696795028,-1.5088724817614292,-1.4779194696795028,-0.4360516720248901,,,,
ofi_10s,-1,10.0,7,0,64753.0,39100.0,-61186.31234524067,30858.786038192276,5571.458660876633,87493.02009341375,71271.08189916094,224.46165285971972,0.4765614880884635,2.23767314816915,0.08604170711591175,1.822789818392863,0.6038330270412182,1.7611116600806864,1.7367481112769512,-1.7611116600806864,-1.7367481112769512,-0.4765614880884635,-1.676988939291916,0.13145551967950378,96,-12.757082725628507
ofi_10s,-1,30.0,7,0,64733.0,49456.0,-101151.35244976524,46251.21770940369,19548.20838382247,136702.79136868592,115761.8523143706,332.74091433176204,0.7144921092704446,2.764129556953371,0.3019821170627419,2.340703904771324,0.7639998146231443,2.0496374476829264,2.038721787708582,-2.0496374476829264,-2.038721787708582,-0.7144921092704446,,,,
ofi_10s,-1,60.0,7,0,64707.0,53996.0,-121866.64588020451,51193.77949902419,24042.424123775465,161341.02900051302,138431.0663233549,322.9290032673761,0.791162926716185,2.9880181680219464,0.37155831863284444,2.56372817103776,0.8344692228043333,2.1968552413057614,2.192169852404916,-2.1968552413057614,-2.192169852404916,-0.791162926716185,,,,
ofi_10s,-1,0.1,7,1,65846.0,1991.0,-335.3089572823925,2107.8633964167543,-472.6496227407485,1441.4922793730773,1075.7031842267836,188.72958471620294,0.03201201889889673,0.7240041583993356,-0.0071781068362656575,0.5402828650059185,0.030237220180420982,0.6919921395004389,0.5474609718421841,-0.6919921395004389,-0.5474609718421841,-0.03201201889889673,-0.6812341118859173,0.05841665151114736,96,-11.66164260126962
ofi_10s,-1,0.5,7,1,65846.0,6084.0,-3022.9657932825667,6450.347765221228,-1088.2069234144706,6293.721134750888,5386.083648528484,594.5380393930841,0.09796111783891547,1.0344709294462342,-0.016526545627896464,0.8852865957476141,0.09239741214348632,0.9365098116073187,0.9018131413755106,-0.9365098116073187,-0.9018131413755106,-0.09796111783891547,,,,
ofi_10s,-1,1.0,7,1,65845.0,9705.0,-6691.940271041085,8749.313169874578,-985.5461765236038,12155.320902301804,10172.78579037327,390.478674040251,0.1328774116466638,1.2524802578363528,-0.014967669170378978,1.048200493598482,0.14739160148834385,1.119602846189689,1.0631681627688612,-1.119602846189689,-1.0631681627688612,-0.1328774116466638,-1.0333894007669384,0.06886439091579331,96,-15.00615030532335
ofi_10s,-1,3.0,7,1,65843.0,17938.0,-20599.56748494987,14439.404329966921,2147.020934598442,31527.222162842852,27265.45190762853,215.0360240611526,0.21930052291005758,1.757566181449596,0.03260818818398983,1.5199828245974205,0.27243594611424143,1.5382656585395384,1.4873746364134306,-1.5382656585395384,-1.4873746364134306,-0.21930052291005758,,,,
ofi_10s,-1,5.0,7,1,65841.0,23011.0,-32963.52744114212,17614.56384144214,4596.042487742851,47607.777163317136,41969.84497102863,60.81698297393247,0.26753183945326076,2.0689138743782163,0.0698051744011004,1.8239035665998276,0.34949347670904146,1.8013820349249556,1.7540983921987272,-1.8013820349249556,-1.7540983921987272,-0.26753183945326076,,,,
ofi_10s,-1,10.0,7,1,65840.0,30734.0,-57098.30728353937,22216.901717451023,8602.591817031458,77817.29254985842,70250.55381080639,218.17785931894196,0.3374377539102525,2.5319611033337157,0.13065904946888607,2.285760194273651,0.46679829890643987,2.1945233494234633,2.1551011448047652,-2.1945233494234633,-2.1551011448047652,-0.3374377539102525,-2.0079323952668826,0.09512148992510522,96,-21.109135242181832
ofi_10s,-1,30.0,7,1,65811.0,44085.0,-102135.51752389742,29596.726078932094,14969.852420403939,135637.28237983087,124837.03035152153,119.49912180034165,0.4497230870056996,3.076721841438831,0.22746732947993403,2.8317348384149152,0.6698728176140767,2.6269987544331315,2.6042675089349814,-2.6269987544331315,-2.6042675089349814,-0.4497230870056996,,,,
ofi_10s,-1,60.0,7,1,65787.0,50207.0,-124702.89083557342,30870.70708396726,15515.441413340937,163485.40820954766,151088.61191834012,-156.84607776318325,0.4692523915662252,3.2562273828260535,0.23584357720128502,3.009313679732709,0.7631750953835864,2.7869749912598283,2.773470102531424,-2.7869749912598283,-2.773470102531424,-0.4692523915662252,,,,
ofi_10s,-1,0.1,7,2,62997.0,1287.0,-156.9219824469425,957.3554284111908,34.54920414166729,852.8199844972129,678.4211577397411,141.50597188095304,0.015196841570411143,0.662641790596125,0.0005484261812731922,0.5271337666975455,0.020429544264012573,0.6474449490257139,0.5265853405162724,-0.6474449490257139,-0.5265853405162724,-0.015196841570411143,-0.6863829613746248,0.0660237860615482,94,-10.395995175659422
ofi_10s,-1,0.5,7,2,62997.0,4181.0,-2102.6821261841033,3528.2267614914695,514.0092169436184,4184.821048245332,3765.187671392977,445.57279705608204,0.05600626635381795,1.000913907736267,0.008159264995850889,0.900547158907672,0.06636823975744877,0.944907641382449,0.8923878939118212,-0.944907641382449,-0.8923878939118212,-0.05600626635381795,,,,
ofi_10s,-1,1.0,7,2,62997.0,6934.0,-4944.473484241952,5981.172208837613,2010.3362050227158,8527.79432365302,7601.158904390183,402.67463519134236,0.09494376254167045,1.2298520801345572,0.031911618093285646,1.0962155904802686,0.11006873343175072,1.1349083175928867,1.064303972386983,-1.1349083175928867,-1.064303972386983,-0.09494376254167045,-1.0555692775643222,0.06160832161165696,96,-17.13355030539571
ofi_10s,-1,3.0,7,2,62995.0,13520.0,-16119.657496697711,10392.068593409023,4644.438778285067,23785.46510492658,21486.219508458802,211.39927216600182,0.16496656232096235,1.7592799633821437,0.07372710180625554,1.5892174192647044,0.21462020795301215,1.5943134010611812,1.5154903174584489,-1.5943134010611812,-1.5154903174584489,-0.16496656232096235,,,,
ofi_10s,-1,5.0,7,2,62995.0,18111.0,-27343.191110504125,12540.029854611368,6484.891358761811,38203.97460831123,35210.50173833427,316.2423639280474,0.19906389165189886,2.109434852206462,0.10294295354808812,1.944150060092445,0.2874990078577665,1.9103709605545633,1.841207106544357,-1.9103709605545633,-1.841207106544357,-0.19906389165189886,,,,
ofi_10s,-1,10.0,7,2,62993.0,25494.0,-49832.2661936372,15724.078209462976,8770.48795198823,66144.28336731759,61833.694612795225,112.85069485361454,0.2496162781493654,2.594503936899568,0.13922956442760673,2.4254214565307612,0.40471163462606957,2.3448876587502028,2.2861918921031545,-2.3448876587502028,-2.2861918921031545,-0.2496162781493654,-2.1271657746935637,0.09468560917911947,96,-22.46556570882428
ofi_10s,-1,30.0,7,2,62982.0,38498.0,-103937.55088840169,23509.066755394306,16323.249779918846,130566.61356449735,124752.10133384091,476.04105749523586,0.3732664373216841,3.391516794755503,0.259173252356528,3.240482657120913,0.6112540090819599,3.0182503574338186,2.981309404764385,-3.0182503574338186,-2.981309404764385,-0.3732664373216841,,,,
ofi_10s,-1,60.0,7,2,62970.0,45162.0,-134699.6432823574,21600.01914928788,13867.449083008352,166810.5710673688,160015.96463098648,363.46297567940064,0.3430207900474493,3.6936046027051233,0.22022310755928778,3.5431549672509295,0.7171986660314436,3.350583812657674,3.3229318596916415,-3.350583812657674,-3.3229318596916415,-0.3430207900474493,,,,
ofi_10s,-1,0.1,7,3,61484.0,1016.0,-185.92114690151226,725.2516252504204,919.781715105019,715.6154877649449,588.1535397607074,103.31531140206351,0.011795778174003324,0.704345952524552,0.014959692198051834,0.5788912792920349,0.01652462429249886,0.6925501743505487,0.563931587093983,-0.6925501743505487,-0.563931587093983,-0.011795778174003324,-0.7239436484740637,0.06175958839872657,90,-11.721963621263233
ofi_10s,-1,0.5,7,3,61484.0,3210.0,-1793.3978834162858,2326.34538250327,1855.757934492797,3268.2174027390784,3031.217066651389,338.18291469788005,0.037836597854779615,1.0181362625355383,0.030182778194209826,0.944304382134389,0.05220870470366274,0.9802996646807587,0.9141216039401793,-0.9802996646807587,-0.9141216039401793,-0.037836597854779615,,,,
ofi_10s,-1,1.0,7,3,61482.0,5374.0,-4410.958406946934,3320.8699128986204,2415.6557648105813,6998.35174884676,6429.9978172456995,274.9887413481389,0.0540136936485251,1.302261211173569,0.03929045517079115,1.1965012685607925,0.08740769656159526,1.2482475175250438,1.1572108133900014,-1.2482475175250438,-1.1572108133900014,-0.0540136936485251,-1.2231305327928872,0.08030071371808599,96,-15.231876233217136
ofi_10s,-1,3.0,7,3,61482.0,10888.0,-14030.70881493448,7337.750216571701,5936.090174298183,19834.07038745402,18553.499584552443,230.23031699362474,0.11934794275676947,1.8216449657838005,0.09655005000322343,1.7040319236363375,0.17709248235255848,1.7022970230270311,1.607481873633114,-1.7022970230270311,-1.607481873633114,-0.11934794275676947,,,,
ofi_10s,-1,5.0,7,3,61482.0,14795.0,-24680.183239543985,10640.147240168137,8882.312415981152,32968.951964061715,31147.799599623348,168.25999924872542,0.17306117628197093,2.228384722140028,0.1444701281022275,2.1052923014277356,0.24063953677499106,2.055323545858057,1.960822173325508,-2.055323545858057,-1.960822173325508,-0.17306117628197093,,,,
ofi_10s,-1,10.0,7,3,61476.0,21705.0,-48252.640137263654,15870.396553699022,13539.481999523869,61375.03396975472,58962.805526016535,252.99874383972747,0.25815597230950327,2.827691037537651,0.22024012622037656,2.7165540440459126,0.3530646105797384,2.5695350652281475,2.4963139178255362,-2.5695350652281475,-2.4963139178255362,-0.25815597230950327,-2.3324018215165534,0.11734852604046062,96,-19.875851024429267
ofi_10s,-1,30.0,7,3,61460.0,34447.0,-103221.63428172082,23471.458178084293,21070.442787464402,126067.14335701265,122906.66015730353,286.6270188639674,0.38189811549112096,3.6597423101289706,0.3428318058487537,3.5679931534619422,0.5604783599088838,3.27784419463785,3.2251613476131884,-3.27784419463785,-3.2251613476131884,-0.38189811549112096,,,,
ofi_10s,-1,60.0,7,3,61443.0,41681.0,-139401.02990025203,24516.93773630266,21866.793872995473,167968.2769023644,164637.60910318964,330.4122227906082,0.3990192167749404,4.02985237643925,0.35588747087537187,3.9499438377963494,0.6783685692430382,3.63083315966431,3.5940563669209773,-3.63083315966431,-3.5940563669209773,-0.3990192167749404,,,,
ofi_10s,-1,0.1,7,4,59001.0,756.0,-159.4474001257051,276.33951276066614,970.7806732991648,543.3489753746289,543.3846927678588,131.8536033884588,0.004683641171516858,0.7187155758923663,0.016453630841835983,0.7187628211215064,0.012813342146743276,0.7140319347208495,0.7023091902796704,-0.7140319347208495,-0.7023091902796704,-0.004683641171516858,-0.7227863326782812,0.06307225634325432,87,-11.459655553540133
ofi_10s,-1,0.5,7,4,59001.0,2361.0,-1451.3840524750024,1057.5338879363194,2263.0192405069397,2445.858798451041,2434.9712178044133,270.5710019159203,0.017923999388761536,1.0359418883740115,0.03835560821862239,1.0313304607388452,0.04001627091066253,1.01801788898525,0.9929748525202228,-1.01801788898525,-0.9929748525202228,-0.017923999388761536,,,,
ofi_10s,-1,1.0,7,4,59001.0,4034.0,-3285.1979904647383,1672.6101883347867,2931.426017949947,5092.301501433,4915.051022219466,307.7105041343664,0.028348844737119485,1.2623454391256819,0.04968434463737813,1.2184063019879687,0.06837172251317775,1.2339965943885625,1.1687219573505907,-1.2339965943885625,-1.1687219573505907,-0.028348844737119485,-1.2543540330390508,0.08874931005961291,96,-14.133676444318285
ofi_10s,-1,3.0,7,4,59001.0,8317.0,-10932.194598350861,4395.93996445935,5458.0190749412495,15077.357032229813,14380.362654433837,197.18463259724047,0.07450619420788378,1.8128360024323449,0.09250722996120828,1.7290324220793358,0.1409637124794495,1.7383298082244611,1.6365251921181276,-1.7383298082244611,-1.6365251921181276,-0.07450619420788378,,,,
ofi_10s,-1,5.0,7,4,59001.0,11505.0,-19879.184011445122,6565.865932258355,7470.200051888875,26052.83506653334,25073.695661598293,185.35832335710546,0.11128397708951299,2.264479362584384,0.1266114142453327,2.179373808048526,0.19499669497127167,2.153195385494871,2.052762393803193,-2.153195385494871,-2.052762393803193,-0.11128397708951299,,,,
ofi_10s,-1,10.0,7,4,58999.0,17373.0,-40956.95838077246,9870.141790269687,10944.012615907744,51075.56863700629,49755.18815950567,233.9199750696342,0.1672933742990506,2.9399394829336494,0.18549488323374538,2.863937613509795,0.29446261801047474,2.7726461086345986,2.6784427302760494,-2.7726461086345986,-2.6784427302760494,-0.1672933742990506,-2.588268608485802,0.15816145290172082,96,-16.36472453306378
ofi_10s,-1,30.0,7,4,58987.0,29489.0,-99826.31416727307,17555.99554541047,18010.293123571864,119010.34393824957,117408.508836792,146.77413577843802,0.2976248248836264,4.0357538044101045,0.3053264808105492,3.9814340546234868,0.49992371200433994,3.7381289795264783,3.6761075738129376,-3.7381289795264783,-3.6761075738129376,-0.2976248248836264,,,,
ofi_10s,-1,60.0,7,4,58970.0,36988.0,-142940.17030580857,22662.202402751613,23379.619639076427,167932.04158560408,166586.17324330134,251.7700168597425,0.3843005325208006,4.540176316254031,0.3964663326958865,4.503789695125482,0.627234186874682,4.15587578373323,4.107323362429596,-4.15587578373323,-4.107323362429596,-0.3843005325208006,,,,
ofi_10s,-1,0.1,7,5,55680.0,529.0,-197.61598025560545,19.886374445157102,1133.8843457095652,449.0744969825487,424.92105246904725,79.31044836160694,0.00035715471345468936,0.84891209259461,0.020364302185875812,0.803253407313889,0.009500718390804597,0.8485549378811553,0.7828891051280131,-0.8485549378811553,-0.7828891051280131,-0.00035715471345468936,-0.9187639140786937,0.10874337849437421,83,-8.44891824035268
ofi_10s,-1,0.5,7,5,55680.0,1755.0,-1185.587932088701,378.20914800936316,3300.944129701876,1917.6791670165017,1939.188218360072,216.80468633655357,0.006792549353616436,1.0926946820606847,0.05928419773171473,1.1049505517721208,0.03151939655172414,1.0859021327070681,1.045666354040406,-1.0859021327070681,-1.045666354040406,-0.006792549353616436,,,,
ofi_10s,-1,1.0,7,5,55680.0,2935.0,-2535.707676142443,1041.3889615496073,4357.597133449609,3815.904833400864,3744.4965162074154,225.86435693502156,0.018703106349669672,1.3001379330156266,0.07826144277028751,1.2758080123364277,0.05271192528735632,1.281434826665957,1.1975465695661403,-1.281434826665957,-1.1975465695661403,-0.018703106349669672,-1.2681422565229823,0.10230670127826812,94,-12.395495511811207
ofi_10s,-1,3.0,7,5,55678.0,6284.0,-8452.625448829194,1434.6923954069714,4894.439890167572,11454.025065875592,10966.032826687322,98.5682891910322,0.025767671170066658,1.8227283682169944,0.08790617281812516,1.7450720602621455,0.1128632493983261,1.7969606970469276,1.6571658874440203,-1.7969606970469276,-1.6571658874440203,-0.025767671170066658,,,,
ofi_10s,-1,5.0,7,5,55677.0,8733.0,-15000.922139865288,2966.269459600285,6732.102189101263,19474.70579578358,18824.758461421985,92.37352878092686,0.05327638808844379,2.2300132595652786,0.12091352244376068,2.1555889684440612,0.15685112344415109,2.1767368714768347,2.0346754460003007,-2.1767368714768347,-2.0346754460003007,-0.05327638808844379,,,,
ofi_10s,-1,10.0,7,5,55673.0,13500.0,-31719.909672731526,4448.663791377117,8519.016328985002,39329.81329521964,38594.195091610374,79.71546745557677,0.07990702479437281,2.913319503349603,0.15301881215283894,2.858829266045213,0.24248738167513875,2.83341247855523,2.705810453892374,-2.83341247855523,-2.705810453892374,-0.07990702479437281,-2.582170426851878,0.11441428050262344,96,-22.568602586218866
ofi_10s,-1,30.0,7,5,55654.0,24393.0,-86055.2390359385,10067.68834472587,14199.766881098136,101443.82064604975,100939.3272053449,104.09001173842472,0.18089783923394312,4.158726710369768,0.25514368924242886,4.138044816354893,0.4382973371186258,3.977828871135825,3.882901127112464,-3.977828871135825,-3.882901127112464,-0.18089783923394312,,,,
ofi_10s,-1,60.0,7,5,55632.0,31956.0,-130736.4986453467,13625.18680429374,17724.44186984464,152033.9763100329,152267.46369036974,190.9937223793357,0.24491635756927202,4.757603464452149,0.3186015579135145,4.764909991562453,0.5744176013805005,4.512687106882877,4.446308433648938,-4.512687106882877,-4.446308433648938,-0.24491635756927202,,,,
ofi_10s,-1,0.1,7,6,52484.0,428.0,-99.09353125891909,-61.176998236716074,1307.8969977435672,311.4530153007422,290.7996502007571,70.84236913338593,-0.00116563139693461,0.7276939609830425,0.024919918408344777,0.679438435048498,0.008154866244950843,0.7288595923799771,0.6545185166401533,-0.7288595923799771,-0.6545185166401533,0.00116563139693461,-0.7427205641118361,0.04989671432889972,79,-14.885159756534492
ofi_10s,-1,0.5,7,6,52484.0,1376.0,-864.3074893826426,-294.72650970086886,2929.5218317770727,1444.0034874108587,1422.0536608607313,154.1924767071822,-0.005615549685635029,1.0494211391067287,0.05581742686870423,1.0334692302766941,0.026217513909000838,1.0550366887923637,0.9776518034079899,-1.0550366887923637,-0.9776518034079899,0.005615549685635029,,,,
ofi_10s,-1,1.0,7,6,52484.0,2287.0,-2047.1095258466248,154.215424890456,4221.5536512352255,3059.5180489265695,2891.123264858493,95.16249591367654,0.002938332156284887,1.3377866414195756,0.08043505927968954,1.2641553409962802,0.04357518481823032,1.3348483092632908,1.1837202817165906,-1.3348483092632908,-1.1837202817165906,-0.002938332156284887,-1.3043139504271453,0.07517020916284378,94,-17.351474273559166
ofi_10s,-1,3.0,7,6,52484.0,4884.0,-6646.630171348701,1576.9890182484135,6047.618187611338,9064.896473338566,8742.540453078176,150.20662777804006,0.030047043256009705,1.8560394089554804,0.11522784444042637,1.7900369478047045,0.09305693163630821,1.8259923656994708,1.674809103364278,-1.8259923656994708,-1.674809103364278,-0.030047043256009705,,,,
ofi_10s,-1,5.0,7,6,52483.0,6885.0,-12571.023730455243,2909.7433976455013,7823.122271333421,16217.922963268114,15740.54683043995,114.88710685764403,0.05544163629452396,2.355544366487744,0.14906011987373857,2.2862086899694916,0.1311853362041042,2.30010273019322,2.137148570095753,-2.30010273019322,-2.137148570095753,-0.05544163629452396,,,,
ofi_10s,-1,10.0,7,6,52478.0,10943.0,-26166.822616537334,3717.794666556291,9614.323055410587,32402.797497205323,31783.882742273054,21.32978537106922,0.07084482386059474,2.9610524990592455,0.18320673530642528,2.9044944477997854,0.20852547734288654,2.890207675198651,2.72128771249336,-2.890207675198651,-2.72128771249336,-0.07084482386059474,-2.6203928597052357,0.13544111954844862,96,-19.347099820508316
ofi_10s,-1,30.0,7,6,52470.0,20609.0,-75625.41151623621,8555.657012736963,14155.075534727126,88784.68912740762,88437.19427546341,-108.58947858794822,0.16305807152157353,4.30805420580366,0.2697746433147918,4.291192890264613,0.39277682485229654,4.144996134282086,4.021418246949821,-4.144996134282086,-4.021418246949821,-0.16305807152157353,,,,
ofi_10s,-1,60.0,7,6,52454.0,27679.0,-121736.81311339898,12393.47911464842,18402.1214139568,140034.34389973813,140887.45565547686,285.4054386942639,0.23627328925627064,5.059226991572605,0.3508239869973081,5.09004861647736,0.5276813970335913,4.822953702316335,4.739224629480052,-4.822953702316335,-4.739224629480052,-0.23627328925627064,,,,
ofi_10s,-1,0.1,7,7,47737.0,312.0,-96.4896454234209,-241.35747837090273,1190.503751539422,243.26360236221592,233.6449942697617,33.49137449274231,-0.005055983374969159,0.7796910332122305,0.024938805361447554,0.7488621611210311,0.006535810796656681,0.7847470165871997,0.7239233557595836,-0.7847470165871997,-0.7239233557595836,0.005055983374969159,-0.8257044925358774,0.08910052986070302,72,-9.267110911986247
ofi_10s,-1,0.5,7,7,47737.0,1013.0,-635.1323674493956,-792.3639000047889,2634.85748404392,1083.4589516274298,1123.9018175230076,153.76355847245725,-0.016598527347859916,1.0695547400073344,0.05519528843546767,1.109478595777895,0.02122043697760647,1.0861532673551944,1.0542833073424274,-1.0861532673551944,-1.0542833073424274,0.016598527347859916,,,,
ofi_10s,-1,1.0,7,7,47736.0,1691.0,-1414.4207712514715,-761.4009821272649,3492.6106277482468,2200.5503917374817,2229.8849430092905,205.1779798017962,-0.01595024681848636,1.3013308052853234,0.07316512962435577,1.3186782631633889,0.03542399865929278,1.3172810521038099,1.245513133539033,-1.3172810521038099,-1.245513133539033,0.01595024681848636,-1.3958554064831379,0.12491332501999941,94,-11.1745917119703
ofi_10s,-1,3.0,7,7,47733.0,3708.0,-5117.7816171061395,490.5275807323052,5183.265082077518,7019.341070196842,6816.279735509205,100.23129077690207,0.010276487560645784,1.8930261785859877,0.10858871393119054,1.8382631433412095,0.07768210671862234,1.8827496910253418,1.729674429410019,-1.8827496910253418,-1.729674429410019,-0.010276487560645784,,,,
ofi_10s,-1,5.0,7,7,47729.0,5356.0,-9077.527790255604,789.8643426810911,5919.134721155043,12004.775245615798,11626.550072360915,22.581688088489926,0.016548939694548202,2.2413695380163925,0.12401547740692331,2.170752440694719,0.1122168911982233,2.2248205983218443,2.046736963287796,-2.2248205983218443,-2.046736963287796,-0.016548939694548202,,,,
ofi_10s,-1,10.0,7,7,47728.0,8658.0,-21339.007707363326,3321.714475128978,8442.790555543894,26402.311574100448,26017.37393018221,90.15560787896781,0.06959676657578315,3.0494700362786378,0.1768938684953045,3.0050096939457394,0.18140295005028495,2.9798732697028547,2.828115825450435,-2.9798732697028547,-2.828115825450435,-0.06959676657578315,-2.733749033918522,0.1559170109395868,96,-17.5333596856713
ofi_10s,-1,30.0,7,7,47722.0,16889.0,-63044.45906657202,5006.971236696485,10533.66056388612,73915.26471512686,73707.44013274815,37.91702601660063,0.10491955988216095,4.376532933573738,0.22072965432894934,4.3642276116258,0.3539038598549935,4.271613373691578,4.143497957296851,-4.271613373691578,-4.143497957296851,-0.10491955988216095,,,,
ofi_10s,-1,60.0,7,7,47716.0,23487.0,-105953.96017888917,5875.576523632045,11231.223737325387,121812.65661044244,122399.95946667824,240.68722350750534,0.12313640128326023,5.18638636737099,0.23537647198686784,5.211391811073285,0.4922248302456199,5.06324996608773,4.976015339086417,-5.06324996608773,-4.976015339086417,-0.12313640128326023,,,,
ofi_10s,-1,0.1,7,8,43674.0,229.0,-41.675027474909214,-336.7149750737841,887.3937505350414,171.8066499842763,147.8518653869898,4.813439073414472,-0.007709735198831893,0.7502473798440014,0.020318582006114423,0.6456413335676411,0.005243394239135412,0.7579571150428333,0.6253227515615266,-0.7579571150428333,-0.6253227515615266,0.007709735198831893,-0.7293976389978367,0.06674796352460416,69,-10.927638844426637
ofi_10s,-1,0.5,7,8,43674.0,731.0,-406.7158356418017,-732.2551565221947,2331.3843856590656,764.3707006484314,719.2644422341663,45.07881863491825,-0.016766386328758407,1.0456507532810277,0.0533815172793668,0.9839458854092562,0.01673764711269863,1.0624171396097861,0.9305643681298894,-1.0624171396097861,-0.9305643681298894,0.016766386328758407,,,,
ofi_10s,-1,1.0,7,8,43673.0,1292.0,-1455.8044897105149,-307.6967267098411,3468.6471693495155,2105.027848780567,2021.654463599392,31.913689670224358,-0.0070454680628727374,1.6292785207279932,0.0794231486124039,1.5647480368416347,0.02958349552355002,1.6363239887908658,1.4853248882292307,-1.6363239887908658,-1.4853248882292307,0.0070454680628727374,-1.42856328935686,0.1288253446850981,91,-11.089147813645319
ofi_10s,-1,3.0,7,8,43672.0,2867.0,-3917.6553959803305,-158.20991504567945,4186.779059688452,5492.317521503879,5377.640937214859,93.39247853788812,-0.003622685360086084,1.9157019607617298,0.0958687273238792,1.8757031521502823,0.06564847041582707,1.9193246461218159,1.779834424826403,-1.9193246461218159,-1.779834424826403,0.003622685360086084,,,,
ofi_10s,-1,5.0,7,8,43672.0,4173.0,-7317.31117391646,518.399544013091,5044.870343936812,9733.296888734709,9510.83860434772,57.73446666628601,0.011870295475661546,2.332445935474409,0.11551727294231572,2.2791369768386582,0.09555321487451915,2.320575639998747,2.1636197038963427,-2.320575639998747,-2.1636197038963427,-0.011870295475661546,,,,
ofi_10s,-1,10.0,7,8,43671.0,6961.0,-17700.576003059465,1822.3770153693574,7038.544344779758,21957.279266283917,21650.886688928425,111.48885393784447,0.04172968366580471,3.154328295687964,0.16117204425773987,3.1103126977342948,0.15939639577751827,3.1125986120221594,2.949140653476555,-3.1125986120221594,-2.949140653476555,-0.04172968366580471,-2.9597488655968234,0.1457041217893393,94,-20.31341892905447
ofi_10s,-1,30.0,7,8,43662.0,13885.0,-52832.42307130372,1210.7993326569408,6836.45526073418,61920.404021991984,62011.31886631811,418.9229073679091,0.027731192631050817,4.459517754554698,0.15657677753502314,4.466065456702781,0.3180110851541386,4.431786561923647,4.309488679167758,-4.431786561923647,-4.309488679167758,-0.027731192631050817,,,,
ofi_10s,-1,60.0,7,8,43647.0,19673.0,-91970.46586749202,2306.12988868841,7590.858551710886,105298.66387783937,105477.9381638689,118.23679017852304,0.05283593119088162,5.3524456807726,0.1739147834149171,5.361558387834539,0.45072971796457945,5.299609749581719,5.187643604419622,-5.299609749581719,-5.187643604419622,-0.05283593119088162,,,,
ofi_10s,-1,0.1,7,9,151617.0,1240.0,-42.19612727547802,307.01960380355354,1168.8553632129033,799.4456825424303,458.0623504365279,147.69029464639874,0.0020249682014784197,0.6447142601148631,0.0077092632304616455,0.36940512131978054,0.008178502410679541,0.6426892919133846,0.36169585808931887,-0.6426892919133846,-0.36169585808931887,-0.0020249682014784197,-0.6892526011882016,0.04569320679118099,94,-15.084356069340942
ofi_10s,-1,0.5,7,9,151617.0,2885.0,-1292.3701538986188,1520.2217187220244,3784.3861070077,2873.5949380954657,2363.9085008041316,399.634403834934,0.010026723380109253,0.9960467723034543,0.024960170079923096,0.8193790297414667,0.019028209237750383,0.986020048923345,0.7944188596615436,-0.986020048923345,-0.7944188596615436,-0.010026723380109253,,,,
