feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,1,1,4,0.1,342117.0,1471.0,12446.586451488587,-3814.2005573970678,8502.937894091516,67.26999999999998
obi,1,1,4,0.5,342117.0,3955.0,32525.885195090697,-11435.391850339753,20742.453344750942,799.262
obi,1,1,4,1.0,342117.0,6704.0,53579.707132306285,-22559.303466239035,30430.451666067245,2841.975
obi,1,1,4,3.0,342117.0,15646.0,123593.54729344006,-70325.7170068881,51890.982286552004,19748.411000000007
obi,1,1,4,5.0,342117.0,22621.0,176365.47888707338,-118719.17908734009,55655.65179973332,46923.28899999999
obi,1,1,4,10.0,342117.0,36653.0,278588.76387163013,-225379.5985093628,49983.70136226708,149570.80299999999
obi,1,1,4,30.0,342117.0,73883.0,542936.6133205211,-549536.092583397,-13101.183262876017,859274.1079999992
obi,1,1,4,60.0,342117.0,103610.0,750202.0981093023,-865419.5020952291,-124335.08398592826,2159918.300999999
obi,1,1,5,0.1,402623.0,1661.0,13452.617780211805,-4437.495704505687,8868.954075706117,76.15099999999997
obi,1,1,5,0.5,402623.0,4686.0,35412.51929012147,-13927.979121223605,21072.17216889787,965.625
obi,1,1,5,1.0,402623.0,7979.0,58789.36435649185,-27858.868341171,30228.34401532086,3401.6759999999995
obi,1,1,5,3.0,402623.0,18690.0,135779.00532722552,-88291.2406129698,45843.0447142557,23591.696000000007
obi,1,1,5,5.0,402623.0,27060.0,194376.61814938215,-147165.4222687209,44829.9158806613,56232.84899999998
obi,1,1,5,10.0,402623.0,43197.0,303481.92434770655,-267964.399716099,31716.188631607853,174230.658
obi,1,1,5,30.0,402623.0,86977.0,587726.9937823722,-635015.8450959107,-54942.827313538866,1010122.7309999999
obi,1,1,5,60.0,402623.0,121419.0,807574.3138637028,-981609.1488129295,-184719.70694922865,2520340.3840000005
obi,1,1,6,0.1,369137.0,1093.0,9095.083078945012,-3507.028342724413,5491.870736220599,50.036
obi,1,1,6,0.5,369137.0,3165.0,25642.103804654067,-11481.41499246354,13882.16881219052,652.3419999999999
obi,1,1,6,1.0,369137.0,5600.0,44627.49461777669,-23043.32667740654,21091.36794037015,2450.5240000000003
obi,1,1,6,3.0,369137.0,13971.0,109216.51910623531,-69670.16717112355,38316.90393511176,18350.627
obi,1,1,6,5.0,369137.0,20931.0,161155.2299212888,-117109.67791880324,42203.624002485616,45583.14599999999
obi,1,1,6,10.0,369137.0,34783.0,264440.4707117365,-222373.96418797912,39005.602523757334,146838.731
obi,1,1,6,30.0,369137.0,72290.0,545878.2904213666,-548531.5692004615,-9014.798779094772,860198.2819999991
obi,1,1,6,60.0,369137.0,103278.0,779878.7124020135,-864577.9411959457,-93787.69279393025,2217352.508999998
obi,1,1,7,0.1,389890.0,901.0,8703.071760260931,-3010.6546078145834,5613.1291524463495,41.964
obi,1,1,7,0.5,389890.0,2816.0,26498.972563920543,-10866.034997903089,15385.129566017453,606.9779999999998
obi,1,1,7,1.0,389890.0,5210.0,47133.34730246966,-23898.841205704357,22776.0260967653,2381.1920000000005
obi,1,1,7,3.0,389890.0,13617.0,118355.61531951845,-74061.57850164654,43095.740817871876,18325.714
obi,1,1,7,5.0,389890.0,20618.0,174705.17117310682,-125429.00353586386,47461.783637242916,45666.84799999998
obi,1,1,7,10.0,389890.0,34785.0,283305.47564134496,-239549.2998335333,40695.09580781142,149248.1120000001
obi,1,1,7,30.0,389890.0,73024.0,569854.5888951239,-571649.6071551257,-8221.1302600012,875191.6750000006
