feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait
ai_net_10s,1,1.0,8,5,37952.0,2850.0,-3436.5464724046396,24604.33100703897,1259.2820941398854,3199.3920293576916,-1923.428061438901,474.5402540653803,27624.64998999164,1226.238
ai_net_10s,1,3.0,8,5,37952.0,5818.0,-6491.797248740348,119827.3446470094,2861.9703940631694,6291.384155183305,-3374.1456477745987,-2632.652925545893,27624.64998999164,6962.270000000001
ai_net_10s,1,5.0,8,5,37952.0,8119.0,-8448.193174918184,263818.4492581863,4154.009594342581,8617.130153629234,-4371.538814350949,-7698.6243520964035,27624.64998999164,16064.026999999996
ai_net_10s,1,10.0,8,5,37952.0,12636.0,-13328.946266375251,804216.0762849777,6812.165352263976,13295.125493533054,-6328.2775860621705,-22351.364814916302,27624.64998999164,49010.79900000001
ai_net_10s,1,30.0,8,5,37952.0,21178.0,-21398.823022104927,3976432.504722661,12098.60587427171,22294.537505733955,-9943.952411412974,-56582.661352438496,27624.64998999164,204559.18099999995
ai_net_10s,1,60.0,8,5,37952.0,25881.0,-27694.657955112365,9176091.636453329,15281.752091503275,27584.615797146358,-11974.62297056129,-79270.8622041109,27624.64998999164,405903.53700000007
ai_net_10s,1,0.1,8,6,40061.0,373.0,-313.55272349909814,874.0851012849411,187.3750266092523,451.4875813550792,-261.47203070174044,180.40788892207956,29310.90711302595,17.97
ai_net_10s,1,0.5,8,6,40061.0,1318.0,-1376.452701487808,5972.397080211862,572.5726061231853,1507.5815155308508,-917.6436367608353,427.46081820594105,29310.90711302595,289.4849999999999
ai_net_10s,1,1.0,8,6,40061.0,2261.0,-2732.8245248168873,20512.644100627203,986.3973030864947,2572.7910218231295,-1544.5262956388167,427.42307139808406,29310.90711302595,981.9190000000002
ai_net_10s,1,3.0,8,6,40061.0,4755.0,-5529.784052641612,90401.51735212171,2280.920273901468,5187.205579193169,-2834.292660701816,-2153.70137602127,29310.90711302595,5818.968999999999
ai_net_10s,1,5.0,8,6,40061.0,6850.0,-7795.6909264452315,212957.08145912888,3433.936134884507,7377.89853295486,-3841.2487790610858,-7036.485446712485,29310.90711302595,14115.560999999998
ai_net_10s,1,10.0,8,6,40061.0,10965.0,-10424.104138717546,657508.9475424676,5907.358293622205,11762.27224729149,-5672.533204870233,-20567.602394334343,29310.90711302595,44438.043
ai_net_10s,1,30.0,8,6,40061.0,20066.0,-24858.047532758897,3493929.0885700667,11618.245327810224,21382.332238386363,-9486.207581240882,-62439.27290379607,29310.90711302595,213955.77099999998
ai_net_10s,1,60.0,8,6,40061.0,25403.0,-30316.607082379433,8575632.186051603,15109.52184331844,27222.906028479523,-11742.16783804856,-90459.4025426122,29310.90711302595,442974.32200000004
ai_net_10s,1,0.1,8,7,43402.0,338.0,-300.61910650226633,777.6320696179354,169.772916400258,416.34298070017564,-240.02429916789322,169.01564239924744,30965.756409755642,16.081999999999997
ai_net_10s,1,0.5,8,7,43402.0,1071.0,-1284.762694693786,6438.996703548909,465.7100637933704,1215.1048862996813,-739.7710006349006,363.68511897504294,30965.756409755642,230.11700000000002
ai_net_10s,1,1.0,8,7,43402.0,1820.0,-2196.002419088558,17116.49176082857,779.689317132031,2006.8475029186516,-1203.8462574008984,254.89221693397192,30965.756409755642,778.607
ai_net_10s,1,3.0,8,7,43402.0,3971.0,-4648.632580244053,74765.8953078,1898.2736646528483,4276.151918285497,-2323.7893589033183,-2021.622897767358,30965.756409755642,4980.670000000002
ai_net_10s,1,5.0,8,7,43402.0,5795.0,-6577.15112655871,182927.3106024617,2944.8331493479136,6223.660549766595,-3191.559094013888,-5929.1378634158045,30965.756409755642,12190.395999999999
ai_net_10s,1,10.0,8,7,43402.0,9660.0,-10837.792567357674,547044.8776351551,5269.189715487438,10413.188159462954,-4968.034351509165,-18628.951095803684,30965.756409755642,40646.51899999997
ai_net_10s,1,30.0,8,7,43402.0,18853.0,-23107.06323237919,3267457.6268635653,10810.0476020987,20115.59211134155,-8975.634661472162,-62813.51360876708,30965.756409755642,211451.66199999998
ai_net_10s,1,60.0,8,7,43402.0,25241.0,-34712.94403982065,8699708.506300714,14907.965634841054,26955.733272646372,-11626.603258465007,-101489.54860133449,30965.756409755642,485887.49500000017
ai_net_10s,1,0.1,8,8,46518.0,224.0,-205.59335883990389,717.203649420951,121.67219660526709,296.22135318584554,-164.23494183484894,120.75695927806079,32847.78364072247,11.086
ai_net_10s,1,0.5,8,8,46518.0,878.0,-951.5710483480888,4823.144906476275,382.0297518659931,1039.595472294263,-644.123031099963,301.9548207682763,32847.78364072247,200.64100000000005
ai_net_10s,1,1.0,8,8,46518.0,1519.0,-1722.2028138298226,10928.432461026334,682.462540977161,1756.834036353642,-1055.690494379061,270.93440263643265,32847.78364072247,683.652
ai_net_10s,1,3.0,8,8,46518.0,3398.0,-4143.847441323229,50926.59280235933,1588.1001182011685,3641.184115319065,-2005.6463978094002,-1615.215840246693,32847.78364072247,4350.110999999998
ai_net_10s,1,5.0,8,8,46518.0,4965.0,-5814.511046613226,121841.60001724216,2458.7192435839984,5326.355373759399,-2772.7347147614805,-4922.95798832075,32847.78364072247,10565.878
ai_net_10s,1,10.0,8,8,46518.0,8364.0,-8937.224918919994,418789.12644339993,4400.633808991046,8890.506653216647,-4323.023196458532,-16367.76622211905,32847.78364072247,35724.873
ai_net_10s,1,30.0,8,8,46518.0,17335.0,-21458.864563619936,2601152.2097579148,9626.41479744837,18128.94524056035,-8208.300514958424,-59417.291469251635,32847.78364072247,205157.33500000005
ai_net_10s,1,60.0,8,8,46518.0,24468.0,-30713.26193637751,7567075.30566797,14190.251117649723,25916.538609322513,-11346.045820085084,-103742.43454459801,32847.78364072247,512566.22000000015
ai_net_10s,1,0.1,8,9,172343.0,1303.0,-976.5400395774536,2233.292870134296,827.4770000584249,1700.3595342825658,-849.0413067695577,822.6843017848867,128936.02184336456,57.474000000000004
ai_net_10s,1,0.5,8,9,172343.0,3598.0,-3634.924946061915,14432.766277050701,1886.7949724369666,4447.805615149201,-2525.7142805243707,1626.9008857626056,128936.02184336456,722.358
ai_net_10s,1,1.0,8,9,172343.0,5834.0,-6490.161555626701,31280.22725210438,3012.571665203344,7160.399810192501,-4104.800492025968,1975.6879297078274,128936.02184336456,2369.2409999999995
ai_net_10s,1,3.0,8,9,172343.0,12268.0,-13624.395740267164,131528.66213802376,6559.093229830806,14615.343153266309,-7950.963040381601,-1396.2354869591454,128936.02184336456,14700.660999999996
ai_net_10s,1,5.0,8,9,172343.0,17652.0,-19510.430240470632,300728.78983905487,9773.909981329363,20803.991628778855,-10884.286876722503,-8814.764637867915,128936.02184336456,35997.51
ai_net_10s,1,10.0,8,9,172343.0,28586.0,-32340.12769989145,978786.7860841751,16543.523743795868,33121.82542944789,-16358.873750880388,-32996.76846819131,128936.02184336456,116338.39699999997
ai_net_10s,1,30.0,8,9,172343.0,56517.0,-63533.76772863525,5862474.884269834,34170.82444142107,64463.25943773759,-29796.12129727233,-133298.6399870214,128936.02184336456,643358.8180000001
ai_net_10s,1,60.0,8,9,172343.0,80165.0,-98334.06079724192,16594248.006430242,49504.26096812392,91587.7621644083,-41405.3804439067,-246294.8552540557,128936.02184336456,1671494.6789999993
ai_net_10s,1,0.1,9,0,54891.0,5045.0,-5930.1791449599,21984.772753023168,3745.0497594606077,8132.101231345099,-4148.251659316504,3653.2544624667216,50178.22763101592,243.08099999999993
ai_net_10s,1,0.5,9,0,54891.0,14776.0,-22120.787538992165,176605.06303456114,10017.373430730215,22710.65387026863,-12119.917875811889,7786.337125759645,50178.22763101592,2909.4109999999996
ai_net_10s,1,1.0,9,0,54891.0,21164.0,-33079.980779383455,591034.1051637788,14442.48231452517,31512.823072340594,-16312.337069401434,7359.594296272201,50178.22763101592,7522.8989999999985
ai_net_10s,1,3.0,9,0,54891.0,30169.0,-45043.449821806826,1751928.193594395,21039.809924867004,43091.073337672766,-21009.826413287916,-2843.3369996009496,50178.22763101592,23856.469
ai_net_10s,1,5.0,9,0,54891.0,34706.0,-50125.453908210555,3053252.3718081545,24728.95923322295,49141.77572314594,-23214.830285449505,-12277.179053148799,50178.22763101592,41295.894
ai_net_10s,1,10.0,9,0,54891.0,40008.0,-58256.992411173866,6673104.408953166,29048.3834729604,56081.35697520297,-25637.287115055122,-24183.141777632325,50178.22763101592,78981.09399999995
ai_net_10s,1,30.0,9,0,54891.0,46228.0,-52743.83497405792,22236935.736718543,34417.54602441844,64256.283729337185,-28253.544259736576,-38742.050567376966,50178.22763101592,186378.51900000006
ai_net_10s,1,60.0,9,0,54891.0,48621.0,-36734.3931945052,46416539.008192636,36632.70500081787,67458.4666676602,-29186.640691918437,-44397.55389273023,50178.22763101592,288914.6719999999
ai_net_10s,1,0.1,9,1,51373.0,2312.0,-2521.4733407483154,12032.588577488994,1593.324729715706,3424.1641780011287,-1725.2225379437994,1584.3321062655973,45241.56562272549,114.10300000000004
ai_net_10s,1,0.5,9,1,51373.0,7735.0,-10283.320956072012,83387.30862601721,4705.7661062909365,10589.111944320139,-5611.686135704787,3563.494436031583,45241.56562272549,1621.0819999999997
ai_net_10s,1,1.0,9,1,51373.0,12227.0,-16529.556709702585,202108.07019653748,7579.709907311391,16198.8163568847,-8274.498459415958,3044.45399627693,45241.56562272549,4874.509999999999
ai_net_10s,1,3.0,9,1,51373.0,20247.0,-25376.489788453,871166.0605159383,13118.978790685815,25829.489796517228,-12133.707617821785,-7358.178459900971,45241.56562272549,19790.404999999995
ai_net_10s,1,5.0,9,1,51373.0,24959.0,-31813.76624073776,1717520.0289267877,16549.96035091974,31635.069611330764,-14400.682509547418,-18281.004938995888,45241.56562272549,38098.458000000006
ai_net_10s,1,10.0,9,1,51373.0,31207.0,-41776.81152876303,4256993.728432063,21196.703557406647,39140.56616995741,-17123.82816804868,-35570.843608838826,45241.56562272549,82751.31800000001
ai_net_10s,1,30.0,9,1,51373.0,39371.0,-51472.32684804633,15349875.500070006,27571.795485644085,49356.800846037186,-20773.65069242702,-60034.24803756677,45241.56562272549,225200.41300000006
ai_net_10s,1,60.0,9,1,51373.0,42752.0,-49072.18201926446,32876000.819582656,30297.973941372187,53642.897698523724,-22213.55027632084,-70897.37448382952,45241.56562272549,368968.4049999999
ai_net_10s,1,0.1,9,2,50510.0,1604.0,-1536.7843835967235,5157.780278073649,972.2825987074909,2158.564004520016,-1139.662273634585,940.6511939388015,42262.08157935864,81.221
ai_net_10s,1,0.5,9,2,50510.0,5484.0,-6619.499194529042,50471.876254669296,3058.8166160338496,7144.293031695086,-3912.1851489609317,2202.8989915997104,42262.08157935864,1175.4060000000002
ai_net_10s,1,1.0,9,2,50510.0,8909.0,-11431.060191273698,137262.69051943446,5030.285819428983,11267.40141882142,-5962.926325687275,1592.834979678296,42262.08157935864,3688.802
ai_net_10s,1,3.0,9,2,50510.0,15925.0,-18841.87808653327,632269.220448881,9635.217998724667,19350.764304179866,-9223.60153960749,-8458.635410685592,42262.08157935864,16875.570000000007
ai_net_10s,1,5.0,9,2,50510.0,20367.0,-23082.38171986847,1355560.6397589033,12805.63163186858,24516.028546084668,-11089.852398403622,-19769.865850033122,42262.08157935864,34286.894
ai_net_10s,1,10.0,9,2,50510.0,27024.0,-32231.538991897974,3376597.832324609,17702.51218134832,32452.955846340985,-14008.282065883504,-41276.24449895356,42262.08157935864,82044.21199999998
ai_net_10s,1,30.0,9,2,50510.0,36369.0,-44265.172773397346,12874247.207219608,24821.31142756003,43988.071043203556,-18222.508421784423,-74953.88837468458,42262.08157935864,246193.61100000003
ai_net_10s,1,60.0,9,2,50510.0,40387.0,-44790.94654827717,27706973.607549984,27979.556595755676,48963.44010596039,-19961.78880586277,-89915.57882625447,42262.08157935864,417989.61700000014
ai_net_10s,1,0.1,9,3,49231.0,1069.0,-1072.3171847108526,3386.446274536585,561.3254038029912,1358.285927935302,-761.9527856584584,557.281178146093,39314.37502300088,53.991000000000014
ai_net_10s,1,0.5,9,3,49231.0,3831.0,-5063.589460761498,31794.973349015443,1891.7178190416737,4660.521224769595,-2679.5605184646047,1455.8441895427616,39314.37502300088,839.371
ai_net_10s,1,1.0,9,3,49231.0,6410.0,-8366.590550472838,87406.39330881598,3309.2520586513506,7675.7703571979655,-4225.072533695902,975.6787996076217,39314.37502300088,2728.575999999999
ai_net_10s,1,3.0,9,3,49231.0,12364.0,-15320.363569833142,408378.64812204643,7079.938815415129,14319.751252956843,-6954.9053758136115,-7722.943053550125,39314.37502300088,13998.472000000003
ai_net_10s,1,5.0,9,3,49231.0,16428.0,-20124.448739073327,915344.1600354123,9761.4117013757,18914.992150755672,-8766.631635204927,-18317.854900476676,39314.37502300088,30065.44000000001
ai_net_10s,1,10.0,9,3,49231.0,23143.0,-29748.53551913496,2477322.221339457,14615.729768327556,26879.056632887376,-11682.171303307949,-41767.2500705005,39314.37502300088,78603.45899999997
ai_net_10s,1,30.0,9,3,49231.0,33067.0,-40366.59501946087,10317068.993698206,21781.624444839796,38628.49230283247,-16059.235495951414,-82030.37129307585,39314.37502300088,254897.9759999999
ai_net_10s,1,60.0,9,3,49231.0,37676.0,-51423.7838319934,22997984.532720294,25319.00422528707,44285.6819148263,-18079.696154346853,-101205.33412376801,39314.37502300088,450874.77800000005
ai_net_10s,1,0.1,9,4,48922.0,781.0,-680.373006369569,2058.164270265871,412.6916638964727,975.6520264931011,-532.2931621695428,409.6716724792426,38546.47888921266,39.736999999999995
ai_net_10s,1,0.5,9,4,48922.0,2841.0,-3437.3682886750366,22200.421874620853,1318.5172603039452,3395.3058298928336,-2013.171152938371,963.169863681144,38546.47888921266,627.674
ai_net_10s,1,1.0,9,4,48922.0,4845.0,-6110.7939716662895,56219.05888382133,2366.1540971520194,5675.878814611245,-3213.5451841269632,689.7155491159829,38546.47888921266,2104.9469999999997
ai_net_10s,1,3.0,9,4,48922.0,9540.0,-11462.208908936876,283592.80988500576,5120.894708559582,10820.951778032218,-5496.841820785981,-6046.660332074768,38546.47888921266,11090.644
ai_net_10s,1,5.0,9,4,48922.0,13106.0,-14569.52965672471,648932.8341470174,7396.66833086895,14738.156536187564,-7021.385490189745,-16014.225705228082,38546.47888921266,25117.47
ai_net_10s,1,10.0,9,4,48922.0,19402.0,-20021.355307010974,1876598.9418539682,11594.548825810805,21829.340114378872,-9711.507250852494,-38160.447644834305,38546.47888921266,70900.62899999999
ai_net_10s,1,30.0,9,4,48922.0,30066.0,-32256.809134767285,8470639.043568766,19049.37481303188,34042.48865381796,-14204.343888315712,-86463.83857986692,38546.47888921266,263138.3410000002
ai_net_10s,1,60.0,9,4,48922.0,35342.0,-36936.8655346753,19291817.50433102,22944.78411308233,40332.724400732324,-16487.71597754439,-111997.61734564764,38546.47888921266,487074.20700000005
ai_net_10s,1,0.1,9,5,48187.0,574.0,-555.1006637709561,1725.1651340056442,279.2179367934359,708.2530950184564,-421.46737231556637,270.05672615969485,37006.11647468039,27.43200000000001
ai_net_10s,1,0.5,9,5,48187.0,2085.0,-2499.1234857130885,14072.218134639674,937.1688585118201,2474.233653163662,-1505.8148222659293,694.2180123188072,37006.11647468039,463.28999999999996
ai_net_10s,1,1.0,9,5,48187.0,3601.0,-4646.723937818135,40839.20616554038,1710.4022276762928,4212.240702577881,-2456.0545204798573,601.7628503679206,37006.11647468039,1576.5639999999999
ai_net_10s,1,3.0,9,5,48187.0,7319.0,-8792.922939662076,199173.55143605184,3835.6258632033678,8234.020269970786,-4277.201525712062,-4577.918884884391,37006.11647468039,8779.937000000002
ai_net_10s,1,5.0,9,5,48187.0,10320.0,-11262.700304196002,455841.9884344054,5669.2733292691055,11449.684673101377,-5600.18621674726,-13430.935022825533,37006.11647468039,20611.616999999995
ai_net_10s,1,10.0,9,5,48187.0,15985.0,-17956.760697923197,1425083.0366805552,9235.289122572083,17500.292673953318,-7950.51467374868,-35056.99735094724,37006.11647468039,61925.624
ai_net_10s,1,30.0,9,5,48187.0,26591.0,-30655.08503715595,7035809.71742972,16380.698901965165,29477.21178828592,-12578.646884388045,-87625.8924464225,37006.11647468039,254650.4820000001
ai_net_10s,1,60.0,9,5,48187.0,32547.0,-39129.90498568052,16602613.495257033,20632.702254010248,36473.047159475405,-15183.488155011548,-120172.42402427975,37006.11647468039,508306.7370000001
ai_net_10s,1,0.1,9,6,46743.0,438.0,-408.7856457213912,1229.2648302177176,219.2653192274116,548.3122265059114,-315.0424598112143,216.00367450228376,34894.343199283496,22.384999999999994
ai_net_10s,1,0.5,9,6,46743.0,1543.0,-1965.0045992186824,11862.176425258078,695.4928152642475,1872.5699546689352,-1152.5127745299146,575.2129688725762,34894.343199283496,338.98600000000005
ai_net_10s,1,1.0,9,6,46743.0,2654.0,-3687.0935774425807,29427.812544331362,1250.536046449202,3179.9644048920427,-1901.4454160343255,500.54446818224034,34894.343199283496,1153.5190000000002
ai_net_10s,1,3.0,9,6,46743.0,5572.0,-6646.816310273861,146785.94224830248,2948.2654845269826,6484.266913830742,-3463.0198305976605,-3338.8997273525115,34894.343199283496,6808.5830000000005
ai_net_10s,1,5.0,9,6,46743.0,7968.0,-8785.169741211754,329373.27903496806,4353.526614318388,9016.125091605552,-4552.046041595702,-9539.049484610807,34894.343199283496,16303.099999999999
ai_net_10s,1,10.0,9,6,46743.0,12985.0,-14939.695108019818,1082997.8099797203,7497.823882533698,14545.162001975532,-6870.488656629349,-29505.822847078656,34894.343199283496,53063.416000000005
ai_net_10s,1,30.0,9,6,46743.0,23396.0,-26832.957791467525,5804540.967253532,14260.006160001598,25985.972790624353,-11341.09328858551,-86981.29808821464,34894.343199283496,244362.427
ai_net_10s,1,60.0,9,6,46743.0,29705.0,-34070.691107107705,14355015.521112446,18451.313806852748,32996.6334350757,-14002.818942237083,-125184.06142837608,34894.343199283496,514984.25800000003
ai_net_10s,1,0.1,9,7,46405.0,316.0,-308.81210446427775,1060.5720238740373,166.13793246170806,393.65824164267656,-222.86660247871222,160.8114900067108,33691.42760862302,16.467
ai_net_10s,1,0.5,9,7,46405.0,1168.0,-1629.003043641763,9689.246602896761,522.8508238298424,1423.8252934678871,-892.2625488870038,383.02236385677594,33691.42760862302,262.39000000000004
ai_net_10s,1,1.0,9,7,46405.0,2071.0,-2985.980426922715,25721.49733345017,949.7854711971296,2518.1728618760962,-1541.1539436064518,350.95479787305385,33691.42760862302,930.159
ai_net_10s,1,3.0,9,7,46405.0,4348.0,-5740.1712651192465,110286.36795329553,2207.6616613487754,5089.614943208671,-2809.489666059784,-2455.1747374387655,33691.42760862302,5344.023000000001
ai_net_10s,1,5.0,9,7,46405.0,6264.0,-8250.042598225085,253130.08419703727,3373.053048305464,7214.440736437277,-3727.561350101832,-7730.61585122321,33691.42760862302,12946.247000000001
ai_net_10s,1,10.0,9,7,46405.0,10595.0,-13086.093010013987,791934.1233239892,6119.857295993034,11989.502755569278,-5666.385079881153,-24379.46731124228,33691.42760862302,44751.367000000006
ai_net_10s,1,30.0,9,7,46405.0,20469.0,-23696.75030827139,4593978.495651476,12320.280691409245,22628.95950868692,-9915.86962967916,-79193.41916602144,33691.42760862302,229414.816
ai_net_10s,1,60.0,9,7,46405.0,27192.0,-30287.43165503944,11898979.895256307,16663.324194227163,30007.313163363353,-12835.303395854653,-123763.27215691877,33691.42760862302,518777.6190000001
ai_net_10s,1,0.1,9,8,44579.0,241.0,-198.0881074627519,582.872734977699,125.80596413102187,291.8531612647011,-151.75714222456057,115.51375521783777,31262.2202789995,12.391999999999998
ai_net_10s,1,0.5,9,8,44579.0,888.0,-1192.0241326212881,8968.779721895633,398.2760091365865,1061.5183948810977,-634.4237278788554,323.0916511671282,31262.2202789995,201.20100000000002
ai_net_10s,1,1.0,9,8,44579.0,1583.0,-2276.860586045997,23806.215611826505,692.7893120234112,1849.2784033377677,-1116.4699574182978,322.5150133727604,31262.2202789995,705.1489999999998
ai_net_10s,1,3.0,9,8,44579.0,3425.0,-4676.775930911986,94673.15683718275,1684.7767721493824,3890.975377072761,-2130.504400097795,-1673.1931005161916,31262.2202789995,4277.330999999999
ai_net_10s,1,5.0,9,8,44579.0,4999.0,-6286.764477294365,197236.12553288453,2619.445880180043,5630.219122502599,-2913.37326926634,-5587.254384132024,31262.2202789995,10503.009000000002
ai_net_10s,1,10.0,9,8,44579.0,8349.0,-9764.766735792156,592399.8965267411,4638.927573233474,9209.082308424822,-4407.597183717397,-17348.041009524128,31262.2202789995,35264.173
ai_net_10s,1,30.0,9,8,44579.0,17035.0,-20622.5216017203,3136522.2944065933,9993.479233717548,18550.065593479263,-8221.752440037391,-65160.55269324016,31262.2202789995,197750.5050000001
ai_net_10s,1,60.0,9,8,44579.0,23573.0,-29728.839798975718,8512949.141646678,14047.31925154186,25693.863878951623,-11158.773273152561,-111053.84474124934,31262.2202789995,477860.31099999987
ai_net_10s,1,0.1,9,9,128621.0,981.0,-719.2733240173135,1562.9393029412338,569.3413590231601,1216.2697529863804,-623.6702994975271,563.904173677266,96353.09380163088,46.200000000000024
ai_net_10s,1,0.5,9,9,128621.0,2875.0,-2986.1277154855034,12894.330286296115,1466.3544099228873,3563.824615131032,-2056.5986907504166,1251.314371789537,96353.09380163088,598.0190000000002
ai_net_10s,1,1.0,9,9,128621.0,4883.0,-5640.932439161538,32244.984564843282,2488.8882892729334,6068.1066736143775,-3518.617303407554,1540.1508919223747,96353.09380163088,2068.5060000000003
ai_net_10s,1,3.0,9,9,128621.0,10067.0,-12150.702941853055,138192.88729517232,5384.772470467514,12017.41710493081,-6505.747825562174,-1728.513007838801,96353.09380163088,12121.403
ai_net_10s,1,5.0,9,9,128621.0,14281.0,-16623.676751628926,294852.36362241214,7862.011367733375,16740.68554667809,-8707.079632015302,-7855.9445527811,96353.09380163088,28713.056000000004
ai_net_10s,1,10.0,9,9,128621.0,23012.0,-25763.081219723812,904306.543942102,13418.21118701336,26691.416040773776,-12986.910307015396,-29718.504466476865,96353.09380163088,93078.33899999999
ai_net_10s,1,30.0,9,9,128621.0,44537.0,-57216.942539944124,5229432.693045696,27227.723641300065,51299.842407972144,-23550.48327552733,-114678.89674927108,96353.09380163088,496826.4779999998
ai_net_10s,1,60.0,9,9,128621.0,61657.0,-92608.01422884838,16326396.665752072,38674.988993796935,71034.45956258639,-31663.350696933183,-205196.30960925858,96353.09380163088,1241888.3849999995
ai_net_10s,-1,0.1,0,0,62584.0,6442.0,6814.303509842871,26808.644427930874,4953.032228712404,10105.568288296221,4880.24147720609,4901.981194137936,57861.07377880522,298.7559999999999
ai_net_10s,-1,0.5,0,0,62584.0,16632.0,23611.320296144662,191859.86390943595,11743.201904564827,25166.89187463282,12836.6646206848,9392.770593912395,57861.07377880522,3085.4870000000014
ai_net_10s,-1,1.0,0,0,62584.0,23648.0,36114.94175763834,479169.4534234673,16656.66707705491,34994.79071294257,17557.834551830525,9287.737314523998,57861.07377880522,8140.103000000003
ai_net_10s,-1,3.0,0,0,62584.0,34128.0,49654.98175428093,2038712.160395091,24590.12823381994,48352.25843521748,22619.491454632094,-2779.898680583899,57861.07377880522,27006.65
ai_net_10s,-1,5.0,0,0,62584.0,39364.0,59200.068033467964,3619004.2200070797,28905.116972039432,55151.796093607416,24920.11507603465,-13154.453414653533,57861.07377880522,47144.284999999996
ai_net_10s,-1,10.0,0,0,62584.0,45833.0,75396.33081894819,7854194.304616434,34427.75285466379,63691.14530384389,27741.05842341976,-28309.34832138716,57861.07377880522,92932.635
ai_net_10s,-1,30.0,0,0,62584.0,52983.0,106712.84707899592,25379174.121271342,40741.160867991406,73195.51041942253,30704.216144066693,-44354.06842996536,57861.07377880522,216923.83000000025
ai_net_10s,-1,60.0,0,0,62584.0,55818.0,137185.18689610955,50243955.03707089,43400.20800694117,77096.28557389465,31854.963360344133,-50884.09207208021,57861.07377880522,337812.355
ai_net_10s,-1,0.1,0,1,56618.0,2728.0,2627.993028822873,8786.113584811506,1856.557007029217,3788.211209494181,1871.9878180861315,1847.423083907641,48938.406169610585,132.737
ai_net_10s,-1,0.5,0,1,56618.0,8344.0,10586.413835944903,75907.78366052754,5002.005208258705,10929.42401107694,5714.570269191121,3671.6309538991927,48938.406169610585,1700.0710000000004
ai_net_10s,-1,1.0,0,1,56618.0,13096.0,17154.87359900869,200715.92087717,8114.702768360321,16933.76869631356,8471.984203691654,2700.909939967095,48938.406169610585,5176.847
ai_net_10s,-1,3.0,0,1,56618.0,22100.0,28743.96820670333,900753.9261479807,14399.363371871284,27476.580741915324,12429.395928986776,-8149.802918601507,48938.406169610585,21783.543
ai_net_10s,-1,5.0,0,1,56618.0,27153.0,35557.70195354605,1798118.8861515075,18197.891533883707,33502.341226158554,14518.255727739697,-19858.79657245236,48938.406169610585,41409.83499999999
ai_net_10s,-1,10.0,0,1,56618.0,34189.0,45888.61274649799,4434402.612496573,23687.048797324645,42068.5380662465,17400.39099907554,-39126.59952643107,48938.406169610585,91611.58900000002
ai_net_10s,-1,30.0,0,1,56618.0,43652.0,67321.0916700832,15826501.551872427,31307.571347593115,53743.995143393804,21203.268695220024,-67816.81186523219,48938.406169610585,258712.43900000004
ai_net_10s,-1,60.0,0,1,56618.0,47363.0,74291.79289643107,32769007.682107005,34479.53847851611,58587.473471647645,22808.54612812842,-79158.93953925352,48938.406169610585,416728.37700000004
ai_net_10s,-1,0.1,0,2,54456.0,1665.0,1483.1590911118697,4751.408107551121,998.1916637521775,2138.7752278749917,1077.1522562568746,974.6390669310488,44962.427432004,82.58299999999998
ai_net_10s,-1,0.5,0,2,54456.0,5633.0,6788.960375851133,44953.8451644626,3109.2595555361536,7017.093855121495,3742.070581277425,2227.782713548537,44962.427432004,1210.9439999999997
ai_net_10s,-1,1.0,0,2,54456.0,9280.0,11743.958164637284,128969.81426358869,5195.252764169437,11270.071472734198,5834.249759931361,1690.6918383968034,44962.427432004,3871.733
ai_net_10s,-1,3.0,0,2,54456.0,16656.0,20425.30929275245,595604.340573357,10000.821643838028,19570.285492008872,9103.150617418547,-8171.922812137634,44962.427432004,17610.033000000007
ai_net_10s,-1,5.0,0,2,54456.0,21405.0,26285.104643540028,1242417.1834884721,13364.559930114361,25089.03529608884,11153.9088248985,-20148.39757010386,44962.427432004,36186.21400000001
ai_net_10s,-1,10.0,0,2,54456.0,28460.0,35224.590082803144,3385915.603130863,18636.571243935592,33459.671864414566,14098.37274915957,-42288.59722669339,44962.427432004,86944.65400000001
ai_net_10s,-1,30.0,0,2,54456.0,38731.0,57435.138360624995,13726545.678471409,26599.26741391426,45891.67132171948,18360.164073088203,-81000.57038945412,44962.427432004,269188.84500000003
ai_net_10s,-1,60.0,0,2,54456.0,43377.0,57599.87237785434,27973331.870278217,30219.368596624732,51557.669399352395,20317.5764593674,-98302.08614331039,44962.427432004,466722.44800000003
ai_net_10s,-1,0.1,0,3,53422.0,1226.0,1109.5077286428839,3636.4298575032253,668.2308488913958,1533.0572174723795,830.5326813986828,661.6710619458476,43255.07008061699,59.161
ai_net_10s,-1,0.5,0,3,53422.0,3983.0,4559.665712846612,31607.206681273557,2001.0032362484715,4702.258032558719,2620.861547575739,1406.2743597464246,43255.07008061699,847.9649999999997
ai_net_10s,-1,1.0,0,3,53422.0,6617.0,7753.019792297413,81937.42015024285,3450.001129241879,7719.995535365266,4131.220744119257,938.7704766311324,43255.07008061699,2770.0370000000007
ai_net_10s,-1,3.0,0,3,53422.0,12719.0,13864.032883426715,413091.4577864324,7143.810766071658,14313.876137858686,6890.626880478989,-7707.028704169868,43255.07008061699,14386.997999999998
ai_net_10s,-1,5.0,0,3,53422.0,16922.0,18018.58124845975,908698.7395985278,9977.973388988694,19004.19646991396,8598.33574760849,-18777.451114362386,43255.07008061699,30903.82900000001
