c,rounds,n,usd,sz,long_share,dur_s,t0
113,2,5,944.04369,1.2,0.0,2.842,1778458784260000000
1413,1,2,942.90328,1.001,1.0,0.0,1783907569529000000
1407,1,4,941.27161,0.9830000000000001,1.0,0.0,1783904788522000000
284,1,2,939.27859,1.327,1.0,0.0,1779114660065000000
1580,1,1,937.8252,1.044,0.0,0.0,1784308024671000000
1396,1,1,937.4396,0.965,1.0,0.0,1783663902551000000
1370,1,3,934.20542,0.986,0.0,0.0,1783518031656000000
833,1,1,930.177,0.846,0.0,0.0,1781787495519000000
1797,1,1,927.42992,1.208,1.0,0.0,1785298249572000000
126,1,1,921.37584,1.232,1.0,0.0,1778596244261000000
820,1,3,920.9608000000001,0.862,1.0,0.0,1781620212699000000
1802,2,2,920.4885499999999,1.204,1.0,2.9650000000000003,1785298546636000000
1960,2,6,912.34501,1.048,1.0,2.978,1785505721646000000
436,1,5,910.2811200000001,0.966,0.0,0.0,1779975021762000000
1343,1,4,909.4103700000001,1.024,1.0,0.0,1783499437609000000
613,1,1,908.6215,1.025,1.0,0.0,1780678107316000000
457,1,2,907.5371,0.9249999999999999,0.0,0.0,1780190900131000000
1663,1,3,906.74056,1.016,1.0,0.0,1785160995814000000
1745,1,2,902.7866799999999,1.117,1.0,0.0,1785246440693000000
1678,1,2,901.6922400000001,1.037,1.0,0.0,1785162387748000000
4,2,5,899.7542,1.589,0.0,3.079,1777863228298000000
1525,1,5,899.2938499999999,1.091,1.0,0.0,1784247262644000000
1976,1,2,895.6611399999999,1.067,1.0,0.0,1785506849614000000
1946,1,1,893.198,0.985,0.0,0.0,1785449953575000000
1,1,1,892.7577200000002,1.588,0.0,0.0,1777862628343000000
859,1,3,890.9712999999999,0.765,1.0,0.0,1782184888516000000
372,1,1,889.5592599999999,0.961,0.0,0.0,1779840297710000000
1786,1,2,875.5013999999999,1.1099999999999999,1.0,0.0,1785290419693000000
775,1,2,874.5375200000001,0.897,0.0,0.0,1781205578694000000
76,1,2,870.3773999999999,1.2049999999999998,0.0,0.0,1778255600885000000
2034,1,1,868.29,1.0,1.0,0.0,1785979382095000000
1183,1,1,866.0024999999999,0.825,0.0,0.0,1782994449114000000
1446,1,1,864.41201,0.941,1.0,0.0,1783920622523000000
1807,1,1,860.3199999999999,1.132,1.0,0.0,1785298633596000000
2051,1,3,853.3421799999999,1.014,1.0,0.0,1786023020106000000
1528,2,5,853.2476800000001,1.038,1.0,3.023,1784247730643000000
639,1,4,851.97489,0.987,1.0,0.0,1780689738323000000
466,1,2,849.7657999999999,0.806,0.0,0.0,1780408708419000000
1109,1,1,848.6855,0.767,0.0,0.0,1782749729697000000
1809,1,1,844.49988,1.113,1.0,0.0,1785298663543000000
1116,1,1,837.804,0.726,0.0,0.0,1782793641118000000
592,1,1,829.5883200000001,0.913,1.0,0.0,1780677078387000000
1415,1,1,828.38668,0.881,1.0,0.0,1783907770563000000
690,1,3,825.49286,0.8959999999999999,1.0,0.0,1781018661021000000
206,2,5,815.6262800000001,1.062,1.0,3.0780000000000003,1778808799190000000
1390,1,1,815.3475699999999,0.827,0.0,0.0,1783583400627000000
2031,2,3,814.61153,0.937,1.0,3.0850000000000004,1785979337001000000
1003,1,2,811.5868,0.6970000000000001,0.0,0.0,1782332534481000000
1398,1,1,810.28464,0.836,1.0,0.0,1783664295603000000
1691,1,1,803.2752,0.936,1.0,0.0,1785163068702000000
821,2,2,801.7967,0.751,1.0,2.9360000000000004,1781620218766000000
1489,1,1,801.4734,0.945,1.0,0.0,1784218387620000000
1615,1,1,801.44178,0.822,0.0,0.0,1784659546200000000
675,1,1,801.22432,0.848,0.0,0.0,1780925424434000000
1308,1,1,796.1128,0.883,1.0,0.0,1783434376685000000
404,1,2,790.5844999999999,0.817,0.0,0.0,1779880674716000000
1583,2,2,787.8552400000001,0.889,0.0,2.959,1784544070651000000
932,1,2,787.8216,0.744,1.0,0.0,1782237493600000000
479,1,1,784.2364,0.722,0.0,0.0,1780477996603000000
364,1,3,783.71574,0.8430000000000001,0.0,0.0,1779840090759000000
1992,1,1,779.5813999999999,0.988,1.0,0.0,1785757206963000000
1442,1,2,778.9886,0.845,1.0,0.0,1783917574534000000
1126,2,3,778.7821,0.7370000000000001,1.0,2.979,1782916944120000000
1152,1,2,769.4240000000001,0.76,1.0,0.0,1782950535125000000
369,1,3,764.1473299999999,0.829,0.0,0.0,1779840156710000000
1307,1,1,763.11312,0.847,1.0,0.0,1783434313624000000
1002,1,1,762.6820000000001,0.655,0.0,0.0,1782332528500000000
2049,1,1,751.05834,0.894,1.0,0.0,1786014419116000000
564,1,1,749.96,0.8,1.0,0.0,1780667031334000000
1482,1,3,749.66311,0.869,1.0,0.0,1784200618705000000
1040,1,2,748.7742,0.667,1.0,0.0,1782479928011000000
705,1,2,748.7226900000001,0.831,1.0,0.0,1781019530565000000
1902,1,3,748.2981199999999,1.052,1.0,0.0,1785359566599000000
1505,1,3,746.49,0.894,1.0,0.0,1784244169665000000
1850,1,1,746.16,1.0,1.0,0.0,1785354268714000000
1994,2,2,745.06695,0.9450000000000001,1.0,3.032,1785757242991000000
970,1,4,739.3771,0.7330000000000001,1.0,0.0,1782327950581000000
1089,1,1,737.5766,0.698,1.0,0.0,1782741932690000000
1711,2,3,732.44066,0.865,1.0,2.996,1785219089673000000
1707,1,1,730.38108,0.858,1.0,0.0,1785216938611000000
2058,1,2,728.2553399999999,0.804,0.0,0.0,1786028795060000000
162,1,2,720.3045,1.0,1.0,0.0,1778601341108000000
1141,1,2,717.2199999999999,0.7,1.0,0.0,1782936459138000000
1203,1,3,717.12046,0.746,1.0,0.0,1783014393162000000
437,2,5,712.7156200000001,0.755,0.0,3.1460000000000004,1779975033766000000
160,1,5,712.3244000000001,0.9850000000000001,1.0,0.0,1778601290093000000
1314,1,3,710.7124,0.7909999999999999,1.0,0.0,1783435192637000000
1117,1,1,710.4096,0.612,0.0,0.0,1782794505155000000
872,1,3,708.2898,0.618,1.0,0.0,1782192379591000000
1974,2,2,707.77706,0.8380000000000001,1.0,3.06,1785506672532000000
140,1,2,704.3276800000001,0.952,1.0,0.0,1778598878136000000
146,1,1,702.58762,0.958,1.0,0.0,1778599469108000000
652,1,2,702.108,0.792,0.0,0.0,1780796523292000000
102,1,4,698.79707,0.904,0.0,0.0,1778363903117000000
744,1,1,693.93339,0.789,1.0,0.0,1781124332591000000
1910,1,1,693.3389999999999,0.967,1.0,0.0,1785398626713000000
1705,1,1,691.39917,0.801,1.0,0.0,1785207828693000000
1606,1,3,688.9060800000001,0.726,0.0,0.0,1784646082137000000
1829,2,2,686.1173400000001,0.882,1.0,3.083,1785336373582000000
839,1,1,684.9477,0.603,0.0,0.0,1781803899513000000
578,1,3,670.3380199999999,0.729,1.0,0.0,1780667952309000000
55,1,2,668.24756,1.046,1.0,0.0,1778076362159000000
1332,1,1,665.7484,0.74,1.0,0.0,1783498885625000000
1672,1,2,664.08019,0.758,1.0,0.0,1785162237777000000
416,1,1,661.48296,0.744,1.0,0.0,1779895320764000000
1271,1,3,655.5490500000001,0.6890000000000001,1.0,0.0,1783387156555000000
240,1,4,651.8265100000001,0.88,1.0,0.0,1778823280224000000
1151,2,2,651.4454000000001,0.643,1.0,2.984,1782950523117000000
138,1,1,649.22112,0.876,1.0,0.0,1778598857119000000
884,1,2,646.9743,0.5730000000000001,1.0,0.0,1782192922573000000
1617,1,2,646.3764800000001,0.656,0.0,0.0,1784668699103000000
2,1,1,646.29525,1.145,0.0,0.0,1777862748301000000
395,1,2,645.9649900000001,0.671,0.0,0.0,1779879963699000000
1550,1,2,645.2634,0.796,1.0,0.0,1784267785615000000
1945,1,2,642.37203,0.7090000000000001,0.0,0.0,1785449881499000000
1309,1,1,640.87407,0.711,1.0,0.0,1783434388578000000
121,1,3,637.62447,0.849,1.0,0.0,1778596121176000000
1477,1,1,631.2163999999999,0.73,1.0,0.0,1784200171711000000
283,1,1,624.4941600000001,0.877,1.0,0.0,1779114303067000000
1375,3,5,624.2047,0.646,0.0,5.954000000000001,1783555245614000000
73,1,1,621.19683,0.867,0.0,0.0,1778252315145000000
1270,1,1,621.06051,0.651,1.0,0.0,1783386010677000000
414,1,6,618.87004,0.6950000000000001,1.0,0.0,1779895191744000000
15,1,2,618.3177400000001,1.01,0.0,0.0,1777987686292000000
1523,2,4,617.45372,0.749,1.0,2.8890000000000002,1784247220781000000
1459,2,2,615.19135,0.627,0.0,2.946,1784032207643000000
1258,1,1,615.0971900000001,0.641,1.0,0.0,1783383274632000000
648,2,4,615.05998,0.7209999999999999,1.0,2.9450000000000003,1780690656368000000
2020,1,1,609.03282,0.682,0.0,0.0,1785856341901000000
297,1,1,605.9285699999999,0.871,1.0,0.0,1779115569167000000
8,1,1,604.2,1.0,0.0,0.0,1777980438356000000
119,1,4,593.8623,0.73,0.0,0.0,1778458886362000000
656,1,1,590.1492000000001,0.645,0.0,0.0,1780879023342000000
383,1,3,588.38,0.62,0.0,0.0,1779842637810000000
272,1,4,585.8243500000001,0.822,1.0,0.0,1778893435195000000
1273,1,1,580.82271,0.611,1.0,0.0,1783387195666000000
1520,1,1,578.543,0.7,1.0,0.0,1784247172665000000
1225,1,4,577.99064,0.584,1.0,0.0,1783345002905000000
1522,1,1,577.8849999999999,0.7,1.0,0.0,1784247202729000000
563,2,4,576.3107299999999,0.614,1.0,3.059,1780666077384000000
763,1,2,574.0495099999999,0.61,0.0,0.0,1781199173629000000
1389,1,2,573.03421,0.582,0.0,0.0,1783583256600000000
1599,1,1,570.77568,0.612,0.0,0.0,1784640616193000000
456,2,3,570.71314,0.5820000000000001,0.0,2.966,1780063238156000000
1588,1,1,570.36216,0.628,0.0,0.0,1784606884209000000
575,1,2,570.32748,0.618,1.0,0.0,1780667889353000000
1851,1,2,568.4350000000001,0.763,1.0,0.0,1785354379699000000
1610,1,1,567.23135,0.595,0.0,0.0,1784646457120000000
976,1,2,566.59704,0.5680000000000001,1.0,0.0,1782328106465000000
1779,2,11,563.93805,0.683,0.0,2.946,1785282469564000000
1111,1,1,563.3275,0.505,0.0,0.0,1782750050720000000
1911,1,1,562.9071,0.745,0.0,0.0,1785409945549000000
417,2,3,559.67861,0.6299999999999999,1.0,2.849,1779939324893000000
1057,2,2,559.0235,0.497,1.0,3.18,1782503996719000000
1914,1,1,552.41368,0.728,0.0,0.0,1785410965532000000
1145,1,1,548.3844,0.537,1.0,0.0,1782949827120000000
791,1,3,547.1188,0.528,0.0,0.0,1781472908576000000
893,1,2,547.0932,0.489,1.0,0.0,1782193996577000000
1223,1,2,546.6396000000001,0.523,0.0,0.0,1783256430820000000
229,1,1,546.5802,0.73,1.0,0.0,1778811271245000000
1684,1,1,546.57651,0.633,1.0,0.0,1785162726792000000
985,1,2,540.1935,0.495,0.0,0.0,1782331403503000000
582,1,2,538.9638,0.588,1.0,0.0,1780667994328000000
919,2,2,536.1338000000001,0.496,1.0,3.019,1782220258575000000
1190,1,1,535.55,0.5,0.0,0.0,1782995448102000000
1380,1,1,531.4884,0.543,0.0,0.0,1783555962651000000
677,1,1,528.81023,0.557,0.0,0.0,1780925451347000000
1028,1,1,526.1918000000001,0.422,0.0,0.0,1782364952572000000
687,1,2,524.9704,0.554,1.0,0.0,1781015465621000000
468,1,1,524.3712,0.496,0.0,0.0,1780408738351000000
111,1,1,522.7432200000001,0.669,0.0,0.0,1778458730441000000
1848,1,1,519.1952799999999,0.694,1.0,0.0,1785354175628000000
177,1,1,517.91196,0.732,1.0,0.0,1778604848228000000
200,1,1,512.99259,0.627,0.0,0.0,1778660264083000000
1736,1,1,508.23882,0.621,1.0,0.0,1785245966674000000
1791,1,2,502.84905000000003,0.648,1.0,0.0,1785297811521000000
681,1,1,502.584,0.516,0.0,0.0,1780977602588000000
1138,1,1,501.71279999999996,0.488,1.0,0.0,1782936306080000000
1445,1,3,497.1972099999999,0.541,1.0,0.0,1783920415469000000
214,1,1,496.44978000000003,0.653,1.0,0.0,1778809951285000000
1055,2,2,494.20220000000006,0.41300000000000003,0.0,3.3550000000000004,1782482900491000000
934,1,1,493.9377,0.471,1.0,0.0,1782308411610000000
516,1,1,492.85857999999996,0.502,1.0,0.0,1780581772299000000
544,3,4,492.80199,0.514,1.0,5.9750000000000005,1780618425306000000
41,1,3,490.20953,0.731,0.0,0.0,1778019992124000000
2025,1,1,488.21130000000005,0.543,0.0,0.0,1785857928897000000
1047,1,1,485.809,0.41,0.0,0.0,1782482657524000000
224,1,3,483.74351,0.643,1.0,0.0,1778810962203000000
1444,1,2,481.9352200000001,0.524,1.0,0.0,1783920397517000000
863,2,3,481.0658000000001,0.41400000000000003,1.0,3.036,1782185122563000000
630,1,2,477.664,0.55,1.0,0.0,1780685223407000000
1497,1,1,475.22639999999996,0.564,1.0,0.0,1784223853719000000
827,1,1,470.77610000000004,0.443,1.0,0.0,1781620317782000000
925,1,2,470.649,0.437,1.0,0.0,1782221338587000000
1871,1,1,468.40617,0.639,1.0,0.0,1785355336579000000
1484,1,1,468.20175000000006,0.543,1.0,0.0,1784200636657000000
1918,2,2,467.42202,0.599,0.0,3.047,1785415276563000000
1077,1,1,466.767,0.434,1.0,0.0,1782741356600000000
741,1,1,465.49948,0.526,1.0,0.0,1781119103568000000
1417,1,2,462.61487999999997,0.493,1.0,0.0,1783908283508000000
235,2,2,459.77464000000003,0.617,1.0,2.9530000000000003,1778821594251000000
256,2,2,458.9703,0.593,0.0,3.0700000000000003,1778828464251000000
1391,1,1,456.99640000000005,0.454,0.0,0.0,1783599009576000000
838,1,1,452.0484,0.398,0.0,0.0,1781803866637000000
1422,1,5,451.52500999999995,0.484,1.0,0.0,1783911523491000000
650,1,2,449.91408,0.528,1.0,0.0,1780690743301000000
2029,1,1,449.12635,0.515,1.0,0.0,1785978065032000000
1334,1,1,447.925,0.5,1.0,0.0,1783499017643000000
360,1,1,447.7592000000001,0.56,0.0,0.0,1779720973337000000
1123,1,1,447.2283,0.421,1.0,0.0,1782916518078000000
1689,1,1,443.586,0.517,1.0,0.0,1785163008742000000
1404,1,1,442.7132,0.46,1.0,0.0,1783664634638000000
611,1,2,434.73566999999997,0.489,1.0,0.0,1780678017436000000
95,1,1,434.03849999999994,0.567,0.0,0.0,1778306057194000000
1034,1,1,432.13589999999994,0.369,1.0,0.0,1782426566526000000
658,1,2,429.72397,0.46699999999999997,0.0,0.0,1780879062345000000
2038,1,1,428.52728,0.502,1.0,0.0,1786013081056000000
1694,1,1,428.005,0.5,1.0,0.0,1785163230713000000
1434,1,3,425.14527999999996,0.45899999999999996,1.0,0.0,1783912408521000000
781,1,1,424.9131,0.43,0.0,0.0,1781206361600000000
134,1,2,422.77269,0.569,1.0,0.0,1778598761120000000
1143,1,1,422.20989999999995,0.413,1.0,0.0,1782948930160000000
972,1,1,421.933,0.419,1.0,0.0,1782327995499000000
1783,1,1,419.51,0.52,1.0,0.0,1785289369587000000
851,1,3,419.0271,0.359,0.0,0.0,1782091398548000000
1571,1,1,418.81003999999996,0.484,0.0,0.0,1784297407714000000
806,1,1,418.72319999999996,0.402,0.0,0.0,1781473922497000000
572,1,4,417.57750000000004,0.45,1.0,0.0,1780667331376000000
1249,1,2,414.9285,0.42999999999999994,1.0,0.0,1783381138569000000
1818,1,1,414.06,0.515,1.0,0.0,1785334345545000000
835,1,2,406.54799999999994,0.36,0.0,0.0,1781794542500000000
1650,1,2,405.372,0.44399999999999995,1.0,0.0,1784918104046000000
982,1,1,403.2,0.384,0.0,0.0,1782331229584000000
413,1,2,401.11521,0.40700000000000003,0.0,0.0,1779882894761000000
1534,1,2,396.25314000000003,0.48400000000000004,1.0,0.0,1784248120655000000
774,1,2,395.31226,0.406,0.0,0.0,1781205143610000000
1627,1,1,394.37958000000003,0.399,1.0,0.0,1784819947094000000
1059,1,3,394.002,0.354,1.0,0.0,1782739811930000000
615,1,3,392.2322,0.44299999999999995,1.0,0.0,1780684011333000000
663,1,1,388.87334999999996,0.417,0.0,0.0,1780879146394000000
1917,2,2,385.13644,0.496,0.0,3.036,1785414964609000000
27,1,1,383.32255999999995,0.604,0.0,0.0,1777988778401000000
876,1,1,380.3193,0.333,1.0,0.0,1782192541597000000
967,1,1,379.0116,0.374,1.0,0.0,1782327902544000000
496,1,2,378.6323,0.373,1.0,0.0,1780564060294000000
1704,1,2,378.553,0.43800000000000006,1.0,0.0,1785204300662000000
2068,1,2,378.31672,0.442,1.0,0.0,1786111501141000000
1514,1,1,376.60155000000003,0.453,1.0,0.0,1784244760615000000
920,1,2,372.66900000000004,0.345,1.0,0.0,1782220270594000000
1479,1,2,372.24177,0.431,1.0,0.0,1784200573670000000
381,1,2,371.91783999999996,0.39199999999999996,0.0,0.0,1779842211717000000
1046,1,1,369.96959999999996,0.312,0.0,0.0,1782482591598000000
1872,1,1,369.17,0.5,1.0,0.0,1785355426566000000
1012,1,1,366.894,0.306,0.0,0.0,1782333701447000000
733,1,3,366.65973,0.389,0.0,0.0,1781035463549000000
607,1,1,366.253,0.41,1.0,0.0,1780677849315000000
2066,1,2,365.585,0.425,1.0,0.0,1786111309189000000
599,1,1,364.82008,0.404,1.0,0.0,1780677432354000000
1240,1,1,360.70488,0.369,1.0,0.0,1783377928582000000
632,1,2,360.47222999999997,0.41400000000000003,1.0,0.0,1780686975338000000
688,1,2,360.2976,0.39,1.0,0.0,1781018615996000000
746,3,3,358.85609,0.40900000000000003,1.0,5.9670000000000005,1781124362561000000
595,1,1,358.8552,0.396,1.0,0.0,1780677129384000000
1773,2,2,352.758,0.454,1.0,3.0740000000000003,1785279521637000000
1949,1,1,352.27449,0.387,0.0,0.0,1785450895553000000
670,1,2,349.56284,0.374,0.0,0.0,1780923744400000000
1299,1,2,348.70320000000004,0.38,1.0,0.0,1783400764611000000
1261,1,1,347.09697,0.363,1.0,0.0,1783383334669000000
948,1,1,345.6195,0.335,1.0,0.0,1782321389596000000
854,1,1,342.4756,0.284,0.0,0.0,1782158297340000000
950,1,1,341.69440000000003,0.332,1.0,0.0,1782321416515000000
64,1,1,338.80186000000003,0.526,1.0,0.0,1778170310150000000
1228,2,3,336.63893999999993,0.341,1.0,3.036,1783358956600000000
1039,1,1,335.65739999999994,0.299,1.0,0.0,1782479909524000000
1349,2,3,333.98976,0.378,1.0,3.0140000000000002,1783499785570000000
1639,2,2,333.43512999999996,0.361,1.0,3.031,1784902702096000000
1217,1,1,331.40250000000003,0.325,0.0,0.0,1783054259068000000
1107,1,1,330.57,0.3,0.0,0.0,1782748970804000000
855,1,1,329.70210000000003,0.273,0.0,0.0,1782158348470000000
1761,2,4,329.4134,0.418,1.0,2.8890000000000002,1785279086668000000
403,1,1,325.6431,0.337,0.0,0.0,1779880446725000000
1532,1,1,324.1133,0.395,1.0,0.0,1784248063713000000
397,1,1,321.12189,0.333,0.0,0.0,1779879993712000000
285,1,2,320.8569,0.455,1.0,0.0,1779114777086000000
1573,1,1,319.4433,0.369,0.0,0.0,1784297671705000000
640,3,3,318.24634,0.369,1.0,5.904000000000001,1780689744426000000
1594,1,1,317.15452999999997,0.347,0.0,0.0,1784621002152000000
1630,1,1,315.39156,0.337,1.0,0.0,1784901151258000000
2019,1,1,314.52299999999997,0.353,0.0,0.0,1785856326972000000
1339,1,3,314.17706,0.353,1.0,0.0,1783499326600000000
1913,1,2,312.90397,0.41300000000000003,0.0,0.0,1785410332517000000
1890,1,1,312.455,0.437,1.0,0.0,1785358954619000000
1460,1,2,311.41524,0.316,0.0,0.0,1784032234540000000
866,1,1,311.0985,0.269,1.0,0.0,1782185473598000000
497,1,1,310.437,0.306,1.0,0.0,1780564075314000000
1204,1,2,309.4581,0.322,1.0,0.0,1783014399124000000
871,1,1,308.2804,0.268,1.0,0.0,1782185896582000000
789,2,3,304.67519999999996,0.294,0.0,3.068,1781472893502000000
335,1,3,303.3002,0.406,0.0,0.0,1779326557392000000
1625,1,1,302.14215,0.305,0.0,0.0,1784765839115000000
748,1,1,301.39903999999996,0.344,1.0,0.0,1781128901589000000
1899,1,1,301.09986000000004,0.423,1.0,0.0,1785359506572000000
1930,1,1,300.735,0.369,0.0,0.0,1785419071613000000
1993,1,3,298.89856,0.379,1.0,0.0,1785757215972000000
1359,1,1,298.03863,0.339,1.0,0.0,1783502080554000000
587,1,2,296.6795,0.325,1.0,0.0,1780676478372000000
699,1,1,296.53286,0.326,1.0,0.0,1781018951706000000
110,1,2,296.33676,0.38,0.0,0.0,1778458712217000000
552,1,1,294.2055,0.31,1.0,0.0,1780619037401000000
1384,2,2,290.70528,0.29600000000000004,0.0,2.963,1783583034641000000
487,1,2,287.08399999999995,0.27999999999999997,1.0,0.0,1780563736312000000
460,2,2,287.0426,0.28300000000000003,0.0,2.98,1780280024185000000
1405,2,3,286.19492,0.299,1.0,2.955,1783698168602000000
242,1,2,285.10405,0.385,1.0,0.0,1778823319339000000
1128,1,3,284.0102,0.269,1.0,0.0,1782917112115000000
2024,1,1,283.89124,0.316,0.0,0.0,1785857634887000000
529,1,3,283.6485,0.29200000000000004,1.0,0.0,1780616472284000000
1969,1,1,281.85974,0.331,1.0,0.0,1785506558633000000
469,1,1,281.1753,0.261,0.0,0.0,1780477207301000000
1587,1,1,279.4024,0.311,0.0,0.0,1784554588688000000
1524,1,1,278.64044,0.338,1.0,0.0,1784247253685000000
1036,1,1,276.0415,0.245,1.0,0.0,1782479483462000000
745,1,1,272.97714,0.311,1.0,0.0,1781124347571000000
172,1,1,272.73984,0.384,1.0,0.0,1778604113072000000
1344,1,1,271.58112,0.306,1.0,0.0,1783499449613000000
199,1,1,264.384,0.324,0.0,0.0,1778660222089000000
463,1,1,263.51640000000003,0.252,0.0,0.0,1780333245070000000
1251,1,1,260.73994,0.271,1.0,0.0,1783381558615000000
1420,1,2,254.96016,0.273,1.0,0.0,1783911424601000000
1302,1,1,253.87884000000003,0.279,1.0,0.0,1783433659692000000
527,1,1,249.2904,0.241,0.0,0.0,1780596704295000000
1636,1,4,249.06044,0.268,1.0,0.0,1784901784103000000
1230,1,1,246.7175,0.25,1.0,0.0,1783359019604000000
1808,1,1,246.00348,0.324,1.0,0.0,1785298657552000000
1144,1,1,244.1624,0.239,1.0,0.0,1782948936167000000
1516,1,1,241.12841999999998,0.291,1.0,0.0,1784247043687000000
1052,1,1,240.01409999999998,0.201,0.0,0.0,1782482858561000000
48,1,2,239.7223,0.353,0.0,0.0,1778021561099000000
455,1,3,238.84671999999998,0.244,0.0,0.0,1780063022161000000
354,1,2,238.07622,0.303,0.0,0.0,1779656890370000000
444,1,1,237.46992,0.248,0.0,0.0,1780045760217000000
765,1,1,236.7775,0.25,0.0,0.0,1781199224872000000
1635,1,2,236.45114,0.254,1.0,0.0,1784901475145000000
1139,1,2,236.20999999999998,0.23,1.0,0.0,1782936357077000000
1618,1,1,236.12072,0.251,1.0,0.0,1784701088310000000
44,1,3,235.58922,0.35,0.0,0.0,1778021153119000000
2052,2,2,235.45051999999998,0.28200000000000003,1.0,3.2110000000000003,1786023095022000000
78,1,1,234.66549,0.313,0.0,0.0,1778270531107000000
1908,1,1,234.1235,0.325,1.0,0.0,1785388333606000000
1662,1,2,233.9529,0.262,1.0,0.0,1785160989726000000
777,1,3,231.26674000000003,0.237,0.0,0.0,1781205605633000000
1517,1,1,230.96178000000003,0.279,1.0,0.0,1784247055649000000
1943,1,1,227.65952000000001,0.253,0.0,0.0,1785447232542000000
922,1,1,226.52700000000002,0.21,1.0,0.0,1782220327584000000
1267,1,2,225.81359999999998,0.237,1.0,0.0,1783384885647000000
1296,1,1,224.28236,0.244,1.0,0.0,1783400563602000000
584,1,2,224.25813000000002,0.245,1.0,0.0,1780676259569000000
1402,1,2,222.684,0.23099999999999998,1.0,0.0,1783664577534000000
646,3,8,222.25295999999997,0.26,1.0,5.956,1780690632349000000
261,1,1,220.68399,0.303,1.0,0.0,1778853094504000000
349,1,1,220.17474,0.281,0.0,0.0,1779656620369000000
2011,1,2,220.05212,0.268,0.0,0.0,1785767958931000000
77,1,1,217.54287,0.291,0.0,0.0,1778270507122000000
1729,3,5,212.08618,0.257,1.0,5.985,1785245807661000000
1579,1,2,210.43779999999998,0.235,0.0,0.0,1784306806628000000
1739,1,2,210.2571,0.258,1.0,0.0,1785246203703000000
631,1,1,210.18426,0.242,1.0,0.0,1780685229465000000
2013,1,1,209.3976,0.254,0.0,0.0,1785768645912000000
1399,1,1,209.05776,0.216,1.0,0.0,1783664325550000000
1939,1,1,207.86736000000002,0.232,0.0,0.0,1785446347578000000
1085,1,2,206.544,0.195,1.0,0.0,1782741620684000000
133,1,3,204.41025,0.275,1.0,0.0,1778598743158000000
318,1,2,203.55192,0.312,1.0,0.0,1779200254478000000
1996,1,1,203.07954,0.258,1.0,0.0,1785757701954000000
429,1,1,202.1841,0.218,0.0,0.0,1779956610815000000
1155,1,1,201.92000000000002,0.2,1.0,0.0,1782950580115000000
1257,2,2,200.12905,0.209,1.0,3.059,1783382347573000000
185,1,1,200.0631,0.254,0.0,0.0,1778645297121000000
362,1,2,199.76876,0.248,0.0,0.0,1779796672354000000
805,1,2,198.7737,0.19099999999999998,0.0,0.0,1781473838513000000
1294,2,3,198.66557999999998,0.216,1.0,3.096,1783400530620000000
869,1,1,196.95780000000002,0.171,1.0,0.0,1782185716614000000
845,1,2,196.64999999999998,0.17099999999999999,0.0,0.0,1781812086519000000
1095,1,1,196.2004,0.187,1.0,0.0,1782742238677000000
107,1,1,195.16253999999998,0.251,0.0,0.0,1778392001152000000
1715,1,1,194.39048,0.232,1.0,0.0,1785237086620000000
2018,1,1,194.24192,0.223,0.0,0.0,1785842343871000000
1430,1,1,190.33225,0.205,1.0,0.0,1783912144494000000
895,1,1,189.941,0.17,1.0,0.0,1782194056576000000
874,1,1,189.8874,0.166,1.0,0.0,1782192415556000000
1424,1,1,189.22442,0.203,1.0,0.0,1783911538540000000
621,1,1,188.2558,0.214,1.0,0.0,1780684677350000000
667,1,2,186.72857999999997,0.213,1.0,0.0,1780882149508000000
1721,1,1,186.6592,0.224,1.0,0.0,1785237962690000000
1961,1,2,184.86909,0.213,1.0,0.0,1785505808523000000
1653,3,4,184.48243000000002,0.203,1.0,6.008,1785160728723000000
958,1,1,180.5754,0.177,1.0,0.0,1782321914498000000
219,1,1,179.90895999999998,0.238,1.0,0.0,1778810404270000000
332,1,1,178.26906000000002,0.249,0.0,0.0,1779208825364000000
153,1,1,177.87356,0.244,1.0,0.0,1778601068129000000
1777,2,4,177.75394,0.21900000000000003,0.0,3.027,1785281557602000000
1231,1,3,177.6204,0.18,1.0,0.0,1783359028800000000
1354,1,2,177.27192,0.19999999999999998,1.0,0.0,1783501132960000000
2043,2,3,177.19354,0.20900000000000002,1.0,2.988,1786014023043000000
683,1,1,176.6772,0.18,0.0,0.0,1780978718575000000
1233,1,1,176.3508,0.179,1.0,0.0,1783359751669000000
1641,2,3,175.99012999999997,0.191,1.0,2.9480000000000004,1784902735105000000
327,1,1,174.6969,0.246,0.0,0.0,1779208147421000000
328,1,1,173.81096,0.244,0.0,0.0,1779208222403000000
710,1,2,173.2819,0.194,1.0,0.0,1781020601664000000
1608,1,1,172.16901000000001,0.181,0.0,0.0,1784646412093000000
680,1,1,171.90086,0.179,0.0,0.0,1780931946483000000
1408,1,1,171.576,0.18,1.0,0.0,1783905043540000000
1825,1,2,171.258,0.219,1.0,0.0,1785336199569000000
1648,1,1,169.87255,0.185,1.0,0.0,1784917696196000000
757,1,1,169.6487,0.185,0.0,0.0,1781139920726000000
1218,1,1,166.7327,0.163,0.0,0.0,1783075616073000000
80,1,1,166.17211,0.221,0.0,0.0,1778277812069000000
643,1,2,165.67892,0.193,1.0,0.0,1780690290341000000
38,1,1,165.66152,0.248,0.0,0.0,1778019926832000000
1104,1,2,165.57240000000002,0.161,1.0,0.0,1782742529629000000
