wid,user,n_ord,n_fill,n_full,n_part,n_cxl,v_ord_c,v_fill_c,n_fillev,qplace_c,share_q0,med_ttf_s,med_fill_c,fill_completeness,adv1,adv60,adv10_med,adv10_placebo,n_adv_bad,fill_rate,fill_prob,fill_to_order,fill_to_cancel,maker_share,vol_exec_quoted,avg_ttf_s,partial_freq,fill_size,queue_at_fill,adverse_10s
6828,0x500a8d2934da6f7831e3996df1c8c5a5a74c2274,658392.0,14396.0,10442.0,3954.0,643996.0,1647281.958,22659.491,14396.0,8.556721636957922,0.6850514031675465,0.1890647185,1.0755,0.7590578386592017,-0.33099844733369055,-0.3060225728859157,-0.3315001808546972,-0.15370346799742773,0,0.02186539326115749,0.018122050602827035,0.015859852489094644,0.02235417611289511,0.0009777174602129761,0.013755684562654575,0.28101372701917204,0.274659627674354,1.5740129897193667,0.0,-0.6167796741978548
4832,0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf,3238538.0,7671.0,6171.0,1500.0,3230836.0,26826772.476,22434.57,7671.0,17.29850094085665,0.8335288749837049,0.9008706160000001,0.531,0.7963112777443574,1.0266593641631307,0.7324600658784103,0.803936994309849,0.08980930486631558,0,0.00236866141450247,0.001050186563635431,0.0019054894523392962,0.0023743080738236172,0.0009680125119037417,0.0008362754043584859,12.73913752986234,0.19554165037152912,2.9245952287837307,0.0,1.5378509310183415
8218,0x075f33313afecd32186c525d38db20d81c678dd5,153485.0,6186.0,3323.0,2863.0,147299.0,789510.607,22040.695,6186.0,6.8265865980388964,0.9400258648561267,0.8454552605000001,5.13,0.6673646018509942,0.7594792699056613,1.3537611425442075,0.9362243028471131,0.19373812525362913,0,0.04030361273088576,0.0418315684516193,0.021650324135909046,0.04199621178690962,0.0009510174935848666,0.027916908024517524,2.5698714538486906,0.4628192693178144,3.5629962819269316,0.0,1.4890569622928955
5301,0x89f76594c34cfc4a75ce92db7caaad980e210a0a,817328.0,91351.0,81335.0,8927.0,725856.0,197390.111,20506.974000000002,91351.0,33.62591957940998,0.8193998971001959,2.356516241,0.226,0.924470272722908,0.2879728318790749,-0.007858401781530695,0.16578890651148484,-0.047749282022332536,0,0.11176785819157058,0.11237850208210279,0.09951329209325999,0.12585278622757132,0.0008848401111893262,0.10389058446803345,131.12729007869876,0.09772197348688028,0.22448549003294985,0.0,0.154674718154869
12346,0xa95db61bd736644051f14c644c92b93a63ce8242,504727.0,75582.0,56438.0,19144.0,429144.0,169114.176,19342.39,75582.0,5.7336764468712795,0.887975973115292,0.6428990335,0.211,0.7988031657275007,0.26333688500364244,0.23252831117610148,0.12228542059616014,-0.008049108667431562,0,0.14974827976311947,0.14318263301593356,0.11181886445543829,0.17612270007270286,0.000834590345619364,0.11437474053032669,1.5351235476952714,0.25328781985128734,0.2559126511603292,0.0,0.28992487187431126
1909,0x202486b34776b26b474aedb348658aaab5d2dff4,1120687.0,7523.0,6639.0,884.0,1113154.0,13693494.245000001,19280.954,7523.0,11.890257449225341,0.9419114714874385,0.8606876240000001,0.09,0.5558370029829212,2.7145110538160058,3.5229845554019152,1.7225979328823644,0.04489970600666787,0,0.006712846673513657,0.0025331842537317253,0.005924044804659999,0.0067582742369878745,0.0008319394895217737,0.00140803754359777,10.140285084040409,0.1175063139704905,2.5629342017812045,0.0,3.2146410868335455
7590,0xf4683f9c264f357c03d33159ec6d91f6f2768a1a,499411.0,21390.0,15662.0,5728.0,478019.0,499405.044,17238.656,21390.0,24.648620000360424,0.8854137447405329,2.0160030985,1.0,0.8059656958183904,1.446915089212872,2.1032167940815856,0.9351037985658082,0.09622967331443431,0,0.04283045427513611,0.04282860427016432,0.03136094319107909,0.044747175321483035,0.0007438178978426825,0.034518385841533474,8.611785318200562,0.2677886863020103,0.8059212716222534,0.0,1.9169904780631986
15711,0xf129e9c78fcdbf02051f87ea0333c121825a1125,10674.0,938.0,707.0,231.0,9736.0,119700.876,16799.856,938.0,34.091154393854225,0.847547974413646,0.8959592005000001,10.0,0.8541808724179938,0.798581431853821,-0.44116894571713966,0.4881859011929497,-0.4730729374591113,0,0.08787708450440322,0.16430787858227536,0.0662357129473487,0.09634346754313887,0.0007248844442385634,0.14034864707255776,54.67883137057143,0.2462686567164179,17.91029424307036,0.0,1.3558007137554988
32741,0x5b5d51203a0f9079f8aeb098a6523a13f298c060,37304.0,21547.0,21288.0,259.0,15757.0,58432.824,16695.302,21547.0,9.919646820716277,0.7167123033368914,0.0,0.546,0.959179120688519,-0.024065985933142575,-0.6348377253527918,0.0571833756489793,0.027391542398836535,0,0.5776056187004075,0.29787749091161503,0.5706626635213382,1.3674557339595101,0.0007203731217496731,0.28571786980550523,0.5168767714252565,0.012020234835475936,0.7748318559428227,0.0,-0.15674653773515992
3429,0xfb8cffce52cd694ee1ae8749f174b9840bb80cbd,573195.0,10769.0,7759.0,3010.0,562426.0,1116423.528,16317.739,10769.0,24.031713240694703,0.7639520846875291,0.5327497320000001,1.41,0.8070118772307487,-0.129501846696489,-1.3753333034362318,0.06265781938393754,0.06630917113396737,0,0.018787672607053447,0.018111360512280426,0.013536405586231561,0.019147407836764302,0.0007040819377407123,0.014616083046218281,0.888517396015879,0.27950598941405885,1.5152510910948092,0.0,-0.14369221403113813
6606,0x52ea814df88c423bd5325e84f4b6f8bf429a61d5,467020.0,1234.0,907.0,327.0,465763.0,16012030.213,15582.053,1234.0,24.23652272707807,0.8128038897893031,4.4945970125,10.5635,0.8176378825213365,3.835728153567779,4.603893005408359,2.5078610684867386,0.1409131338101433,0,0.00264228512697529,0.0011901926705413968,0.0019421009806860519,0.0026494161193568403,0.0006723383717694271,0.0009731466149338823,23.714189174473262,0.26499189627228525,12.627271474878444,0.0,4.334746958848758
15995,0x9bc74cd18a8373eaf3b16abfc62c67dfb2312a1e,27931.0,5972.0,4478.0,1494.0,21959.0,73629.12700000001,15437.135,5972.0,14.675021445705488,0.9156061620897522,0.669485141,2.7155,0.7910800343896707,0.8032153054876453,3.3973259607465582,0.879599435037036,0.5818330239704893,0,0.2138126096451971,0.2650309706918024,0.16032365472056137,0.27196138257662006,0.0006660854131791769,0.2096607094091989,42.87907848864936,0.25016744809109176,2.5849187876758206,0.0,1.3743332465549059
719,0xb81103c054e34f4da5ae2b5d26cf46439049f547,33280.0,6026.0,4632.0,1394.0,27254.0,112084.0,15093.800000000001,6026.0,13.108343780048077,0.9191835380019914,0.40761927000000003,2.692,0.8190688083351422,0.6919586801391855,2.148454670082959,0.5265614693913829,0.2152987629027263,0,0.18106971153846155,0.1644124049819778,0.1391826923076923,0.22110515887576135,0.0006512711075885429,0.13466507262410335,0.8895460663478262,0.23133089943577828,2.504779289744441,0.0,1.0159323010146775
11051,0x26f68941b957f1edf0b2702296dc8d7a5af70686,217830.0,29410.0,23866.0,5544.0,188420.0,124163.1,14605.583,29410.0,14.972833076252124,0.8857191431485889,0.5353586145,0.5700000000000001,0.8712624897844747,0.5567742568767658,0.4023597977268004,0.0,0.09070792522342959,0,0.13501354267089014,0.13501354267089014,0.10956250286920993,0.1560874641757775,0.0006302053967447822,0.11763223534206217,13.34716179072098,0.1885073104386263,0.49661961917715064,0.0,0.3192399617034629
388,0xf8b5bde5f6aa989c01754931e077e1e5a915e2bb,778764.0,1118.0,879.0,220.0,777644.0,25189497.586,14493.345000000001,1118.0,21.239427084456906,0.8264758497316637,2.8115541100000003,10.231,0.7856910487834059,1.423945613046522,1.5816987306314816,0.9564801530359546,-0.9222168479527505,0,0.001435608220205351,0.0007323139708134709,0.001128711650769681,0.0014376758516750595,0.0006253625230765526,0.0005753725317671765,65.07277614207246,0.1967799642218247,12.96363595706619,0.0,2.186435323501946
3623,0x476e75242409c8db8afd6c5cf3e10b501bc5aad3,405142.0,8981.0,6603.0,2378.0,396161.0,789173.4670000001,14249.865,8981.0,28.24205595815788,0.7532568756263223,0.5666006640000001,1.32,0.821729679513739,-0.16558481291204022,-1.1321748006266408,0.06377632367753992,0.18477422854677863,0,0.022167536320598702,0.02197400916926671,0.01629798934694502,0.02267007605493726,0.0006148567863319517,0.018056695512293497,1.0111839958917717,0.2647812047656163,1.586667965705378,0.0,-0.31477178372950043
14325,0x5fa3968b8f255076d1e23ae755fd93222e509627,2854841.0,74069.0,62051.0,12018.0,2780765.0,585846.633,13606.927,74069.0,24.809449679334158,0.8319269869986095,1.076007014,0.198,0.8860042932402791,1.1939463991071921,1.6329905722270626,0.8738203425367795,0.015822727783735474,0,0.02594505263165269,0.026214422230877617,0.021735361093665112,0.02663619543542874,0.0005871151345695881,0.023226090641370982,3.3522927518134575,0.16225411440683687,0.18370609836773819,0.0,1.500383042589501
43,0xd8592afc09c864df215d8012122aed08e4ae453f,24601.0,9524.0,9477.0,36.0,14979.0,40956.906,13129.061,9524.0,6.411390431283281,0.9022469550608988,215.5458676885,0.227,0.8973741351305612,1.2755176010154776,-0.29887367131966786,1.6313625618168532,-0.2545209243251091,0,0.3871387341977968,0.3572177058491674,0.3852282427543596,0.635823486214033,0.0005664960512970586,0.3205579298397198,1730.14788406022,0.0037799244015119695,1.3785238345233095,0.0,2.65977313218547
3191,0xe31501c472d557bfa145ce105d325fb2dd4cb867,368168.0,489.0,304.0,185.0,367677.0,16252414.846,13127.229000000001,489.0,15.349771042024294,0.9243353783231084,5.809601197,25.007,0.6817318272587016,2.297753173838177,5.660306701986001,1.7321266184542337,-0.6115981902597066,0,0.0013281979965667848,0.0011847905792743878,0.0008257100019556289,0.001329971687105802,0.0005664170036967788,0.000807709446527624,38.50947553942331,0.3783231083844581,26.845049079754602,0.0,3.5260614040914273
22495,0xf8cb65125d9f17b6b12b6d5bf992eefb45180c0b,831191.0,28420.0,23720.0,4700.0,802771.0,429124.31200000003,13081.624,28420.0,11.710732870062357,0.9250527797325827,0.43132408600000005,0.513,0.8901171767273597,1.3053441066141744,1.7236622716422965,1.0527245554243825,-0.005672638511248832,0,0.03419190053790284,0.034247696038251965,0.02853736385499843,0.03540237502351231,0.000564449227599204,0.03048446250698562,2.084671833633533,0.1653764954257565,0.46029641097818436,0.0,1.5817899526550436
1722,0x9887ac3b69538d77caa7f88c0688b740fb05a11f,504500.0,8555.0,6170.0,2385.0,495945.0,998672.25,12948.392,8555.0,26.37488618235877,0.7496201052016365,0.5650940710000001,1.41,0.81382709965969,-0.21562583501524288,-0.3632686299494388,0.36571094207105415,0.10040380431787893,0,0.016957383548067393,0.015931648245958573,0.012229930624380575,0.01724989666192824,0.0005587004994985112,0.012965607084806853,1.015780212070602,0.2787843366452367,1.5135466978375218,0.0,0.10691421835601206
985,0xa96371088cca02a8567005bf820597bcfb0d90e7,354644.0,11187.0,5752.0,5435.0,343456.0,815176.229,12782.210000000001,11187.0,16.235826160882464,0.8722624474836864,0.319552426,0.709,0.5656208031046239,-0.22663899111657748,0.09670331398705863,0.0,0.008853533915030555,0,0.03154430922276988,0.027722287765582037,0.016219081670633087,0.032571857821671484,0.0005515300364473724,0.015680302669866003,1.2767654802280326,0.4858317690176097,1.1425949763117906,0.0,-0.19048147854893788
10960,0xf3ea98c72ff0b195db5512abe4c6e4e6fe8534b4,410140.0,39745.0,26188.0,13557.0,370395.0,187257.566,12464.34,39745.0,7.245100290144828,0.8553025537803497,0.7309896720000001,0.23500000000000001,0.7152502527179228,0.3348368272936036,0.17588344332568218,0.10299513742411308,-0.02110309753940268,1,0.0969059345589311,0.09306189529345907,0.06385136782562052,0.10730436425977673,0.0005378145011302772,0.06656254412705546,2.7826545449138007,0.3410995093722481,0.31360774940244057,0.0,0.3482624589610981
7189,0xe2990ce029db870c805e90a1a8a1d8a1c52255d6,98278.0,274.0,181.0,93.0,98004.0,3511894.8880000003,12221.359,274.0,6.442559219764342,0.7299270072992701,0.075977986,25.306,0.7758646707280972,0.4198434130072063,-1.6212371271958321,1.3499406279395951,-0.08438753859781851,0,0.0027880095240033374,0.00448530536999375,0.0018417143206007449,0.0027958042528876373,0.0005273302953641367,0.0034799899740051675,0.20058325303284674,0.33941605839416056,44.603500000000004,0.0,0.7271760102955506
5592,0x5661e424b3b482231b8fc2a59c96dbe157fd70fc,330034.0,6830.0,4892.0,1938.0,323204.0,690734.2760000001,11140.082,6830.0,31.958337937909427,0.7355783308931186,0.542435647,1.603,0.8037943141567268,-0.2214288361570518,-1.5277318753063551,0.2521218010372368,-0.03853898240828511,0,0.020694837501590745,0.020064689825816606,0.01482271523539999,0.02113216420588854,0.00048067508134248436,0.01612788359730971,1.0609866159828698,0.28374816983894585,1.6310515373352856,0.0,-0.013783902017156423
141,0x09748ec2bb6a4df6bd217abf8d5d761f6b6172a8,128837.0,5398.0,5305.0,93.0,123439.0,403833.963,11048.813,5398.0,23.808508006240444,0.8429047795479807,0.0,2.5,0.9836585631201832,-2.0566178494042413,-1.8773951615766074,-1.726199228964228,0.04237138185456521,0,0.041897902000201805,0.027814317341109816,0.041176059672299106,0.043730101507627246,0.00047673698340038235,0.02735979142992488,0.6242001815657652,0.01722860318636532,2.0468345683586513,0.0,-2.5396756660766577
320,0xf28e1b06e00e8774c612e31ab3ac35d5a720085f,257790.0,10674.0,7498.0,3176.0,247116.0,485778.56700000004,10890.061,10674.0,15.620084056790411,0.8303353944163387,0.56727581,0.9480000000000001,0.8120058833933275,0.7103557110087674,-0.35484293796547506,0.6304827136949327,0.05395818001757825,0,0.04140579541487257,0.027607862740473686,0.029085689902633927,0.04319428932161414,0.0004698871118722121,0.022417746973180067,2.702918682058554,0.2975454375117107,1.0202418025107738,0.0,0.9634246193964134
4249,0x856c35038594767646266bc7fd68dc26480e910d,151941.0,15796.0,9780.0,6016.0,136145.0,151713.938,10819.546,15796.0,7.423445686154494,0.9178272980501393,1.0503126910000002,0.8150000000000001,0.6999863361074313,0.22003483109040478,0.34931086750441614,0.21959719677944894,-0.12293463810566269,0,0.10396140607209377,0.10188118642072293,0.06436708985724722,0.1160233574497778,0.0004668445127817507,0.07131543840092003,4.235234563460307,0.38085591288933907,0.684954798683211,0.0,0.561353416322226
21591,0x33ad48ed92e3e91a98278f0f7456eae6eafa516e,6871985.0,28571.0,20974.0,7597.0,6843377.0,18425654.033,10792.756,28571.0,18.336930122228146,0.8490777361660425,0.40949141800000005,0.37,0.8349733391232729,0.28160238845658436,1.2214230681591183,0.2072087939410264,-0.007987903130249581,0,0.004157605117007677,0.0007015147997921817,0.003052102121875994,0.0041749855371112825,0.00046568857107241995,0.0005857461548268722,2.086857663108572,0.2658989884848273,0.3777521262818942,0.0,0.5842258688254373
13292,0xd33c704c68518e527bdcb36f7966c80edcffbdf2,203072.0,198.0,145.0,53.0,202869.0,23113897.514000002,10658.318000000001,198.0,36.05241450815475,0.8080808080808081,17.323403830500002,36.537,0.7949149929486774,4.815785852972115,4.077005611416844,4.7525399576176035,-0.7531158903190883,0,0.000975023636936653,0.0005800892295156518,0.0007140324613930034,0.0009759992901823344,0.0004598878061780932,0.0004611216257900381,126.80072429819194,0.2676767676767677,53.829888888888895,0.0,6.141460784192229
2371,0x912f6ba145f003477d44922dfd1a0a1bfe015b27,30999.0,6523.0,5526.0,997.0,24476.0,73011.27100000001,10593.393,6523.0,18.15127471853931,0.9369921815115744,0.714727216,0.295,0.8359911414900199,0.6382418260831267,0.3503824745393895,0.47220762969434726,0.0633296323423784,0,0.2104261427787993,0.17355754565620424,0.17826381496177296,0.26650596502696516,0.0004570864058242932,0.14509257070733642,2.0820529756196535,0.1528437835351832,1.6240062854514794,0.0,0.718039861441686
8650,0xc06dd151c27dbe535ae95797e8aab1bb8b8cc7c0,1614072.0,2251.0,1830.0,421.0,1611805.0,9587647.136,10589.7,2251.0,20.467084474546365,0.8107507774322523,5.7813783160000005,4.029,0.8740185789095241,3.7796805201410635,4.945578246930721,2.702659735139298,-0.014661094190182808,0,0.001394609410236966,0.0012637202671452175,0.001133778418806596,0.00139657092514293,0.00045692705932438436,0.0011045149920294272,138.21431503349845,0.18702798756108396,4.704442470013328,0.0,4.630163287875691
7037,0x5c92c6e4b3bacd41390944cd70a59e3f88562d97,244267.0,444.0,318.0,126.0,243808.0,3093212.663,10199.64,444.0,7.420995263379827,0.8378378378378378,1.8667499490000001,12.621,0.6316176670935397,1.7307808114412464,6.007346784075132,3.5881734193205626,0.0174617832812065,0,0.0018176831090568927,0.0052206045168385505,0.0013018541186488556,0.0018211051319070744,0.0004400966515923363,0.003297426045743561,66.53756666910135,0.28378378378378377,22.97216216216216,0.0,4.7805053305917315
16785,0xd842ac3fe223fc514c6ca3f928a3c980d1b5100e,503254.0,46619.0,41951.0,4589.0,456613.0,115759.964,10046.729,46619.0,44.92293536265981,0.7373174027756924,2.807759178,0.211,0.930808757231635,0.36305797988720206,0.5699760008083276,0.441871768814298,-0.04019268466903006,0,0.09263513057024882,0.09324076845773725,0.08335949639744543,0.10209739976741793,0.0004334988090124378,0.08678932381146905,43.311183810877885,0.09843625989403462,0.21550717518608292,0.0,0.4167710889478398
4263,0xb0a9214592fb899aefab0b615f2b870276cee092,885739.0,5192.0,4084.0,1108.0,880520.0,6872471.586,9475.106,5192.0,13.734486527069487,0.9169876733436055,3.2363891860000003,2.008,0.8523449253345203,0.71173103005808,1.2256127838708135,0.6228488343132565,0.05586779206331808,0,0.005861771921525416,0.001617542664366281,0.004610839084651348,0.005896515695270976,0.00040883427494327795,0.0013787042814846786,28.154643640758284,0.21340523882896764,1.824943374422188,0.0,1.1227165705329787
10722,0x994ca87d1da1824a2d2f1a8e4b6ddb70ae48e7f5,730897.0,200.0,161.0,39.0,730687.0,64994808.492,8559.564,200.0,21.035495381702212,0.835,2.2944101955000002,26.319,0.9032598472210102,5.414665852129451,6.337201869493622,5.609388228669268,0.12950240986062883,0,0.00027363636736776865,0.00014580092194850313,0.00022027727573105377,0.0002737150106680425,0.00036933023670348214,0.00013169611848388735,101.48828158478001,0.195,42.79782,0.0,6.356521036773097
13849,0x49e96e255ba418d08e66c35b588e2f2f3766e1d0,42321.0,633.0,392.0,241.0,41688.0,930227.0,8514.018,633.0,42.40662701732001,0.8704581358609794,1.092161114,6.0,0.4156626470731826,1.7650374754602605,2.10981870167131,0.506136910033704,0.2680491645919913,0,0.014957113489756858,0.02201935656565548,0.00926254105526807,0.015184225676453656,0.0003673650063528595,0.009152624036928621,5.519549706266983,0.3807266982622433,13.450265402843602,0.0,1.4294320500333058
1680,0xe056eebc2c7acfc782d47ebe18ad71735480f72a,3441937.0,28949.0,27126.0,1823.0,3412865.0,1044639.5430000001,8424.338,28949.0,15.328434864438252,0.8423434315520398,2.498340029,0.276,0.9532029400107062,1.1158777262137094,0.8276624340352625,0.8255283381373628,0.11286736151010478,0,0.008410671084334199,0.008460264652263886,0.00788102745634217,0.008482316177170794,0.00036349547098545433,0.00806434913980659,62.84549219080425,0.06297281425955992,0.29100618328785105,0.0,1.5123734731105325
27734,0xaff160dbf3b6659803442deebcaf8d7066aa78dd,28921.0,9901.0,8707.0,1194.0,19020.0,26282.426,8384.157000000001,9901.0,9.681087030185678,0.9284920715079285,1.005366988,1.025,0.9106209277928272,0.5521986540589566,-0.05846704096439223,0.3137484574031324,0.10923001294704315,0,0.3423463918951627,0.35031305709754496,0.30106151239583695,0.5205573080967403,0.0003617617310144718,0.31900240107210803,1.6316732026376124,0.1205938794061206,0.8467990102009899,0.0,0.516012638845853
15387,0x45bef7096101ffe85c7e4fd0cfbfb3cb2bfa61e3,10134.0,9075.0,9027.0,48.0,1054.0,10266.732,8343.221,9075.0,6.667626504835208,0.9598898071625345,2.240559845,0.15,0.9942389768773763,0.7883151273948781,1.7340371141281046,0.5930529774219337,0.16329346131361455,0,0.8955002960331557,0.8173550259225623,0.8907637655417406,8.610056925996204,0.00035999541411215136,0.8126462247188297,295.31669532032254,0.005289256198347108,0.9193631955922864,0.0,1.2489822794975973
32,0xf36c562be0598b8ce109998b6aa2d53ffcd8316b,2133644.0,25411.0,20884.0,4527.0,2108154.0,7076969.726,8048.795,25411.0,13.073440656923085,0.9257801739404194,1.665508111,0.318,0.8907824631465199,0.5475161709727997,0.9047174236000163,0.0513507823279545,-0.039873039094356084,0,0.011909671904028975,0.001276767649125874,0.009787949629835155,0.012053673498235898,0.00034729144644841763,0.0011373222313541375,11.154081132647043,0.17815119436464524,0.3167445200897249,0.0,0.7470016728745761
24191,0xf215d2401af85df0fbc8cd95f4a93eaf430ad9e2,31139.0,5016.0,4544.0,472.0,26123.0,46726.151,7764.289,5016.0,9.281687754905425,0.9629186602870813,0.8083487530000001,1.1520000000000001,0.9295816619185616,0.835260877462136,-0.17979630329686114,0.6662231629551423,-0.17378566005706497,0,0.16108417097530428,0.17875332808816202,0.14592633032531552,0.1920146996899284,0.00033501550945868767,0.16616581579766757,3.568232221546252,0.09409888357256778,1.5479045055821372,0.0,0.9044174603355909
7282,0xfe7ce058edc7cfcde9ef8262ba51f8d4796ab7ae,17320.0,2147.0,1946.0,201.0,15173.0,76178.308,7666.792,2147.0,18.794121304849885,0.9026548672566371,0.0,3.0,0.9236495640887065,0.2973319391748836,-3.5250217115585523,-0.15264223712448846,-0.27775847050786107,0,0.1239607390300231,0.10896201580113855,0.11235565819861432,0.14150135108416265,0.0003308086841942374,0.10064271839694838,0.9010787851443876,0.09361900326036329,3.570932463903121,0.0,-0.5380040319136908
25582,0xe5ddb76c071ab59b96e97a839a941d02fa99ecba,667401.0,226.0,155.0,71.0,667161.0,73064318.718,7118.235000000001,226.0,11.172706907841013,0.8938053097345132,2.0003074880000002,25.479,0.7635667537834889,8.37711410434661,9.65299927870967,8.489549369077091,0.8688421278820975,0,0.0003386270023569039,0.00012759097961319063,0.00023224418303238983,0.0003387488177516372,0.00030713940773864314,0.00009742423011529927,10.108877708331859,0.3141592920353982,31.49661504424779,0.0,9.721774384230825
6390,0x6fa109ac9a34c760d2fa8635bfe9ccbf9743b286,23770.0,16012.0,15679.0,333.0,7758.0,10787.162,7087.263,16012.0,6.191211821623896,0.9334249313015238,0.0,0.52,0.9852464574774261,0.4489149070642822,-0.3964922135230148,-0.0,0.023722808537925782,0,0.6736222128733698,0.6668474062037819,0.6596129575094657,2.0639340036091776,0.00030580302003347726,0.6570090446402863,0.6828551557302648,0.020796902323257555,0.4426219710217337,0.0,0.288234650440272
15285,0x6e6f2ca77afaee5a22dc3cf0f903f39a548a82a6,104240.0,1831.0,1105.0,726.0,102409.0,553235.933,6734.872,1831.0,29.792836828472755,0.8203167667941016,0.6206387400000001,4.476,0.7214094949148501,0.9470343795929509,1.574105379875667,0.8985129610506889,0.13229576442150348,0,0.01756523407521105,0.016874740853103625,0.010600537221795856,0.017879287953207236,0.0002905979638598011,0.012173598275656472,2.014722676609503,0.3965046422719825,3.6782479519388316,0.0,1.075872939285473
4382,0x5e75b7c318ace8af56f8903dfa323b288be7dfae,141339.0,68053.0,60522.0,7531.0,73286.0,20648.119,6638.098,68053.0,9.096467761905773,0.9174466959575625,0.20417273700000002,0.033,0.9482185738677504,0.13947286155267674,0.22584862728641505,-0.0,0.11721103614323548,0,0.481487770537502,0.33904294139335406,0.4282045295353724,0.9285948202930983,0.00028642233478257904,0.32148681436793347,0.5406892876796614,0.11066374737337076,0.09754306202518626,0.0,0.22826472124756225
6733,0x8b0e69f0a54d71e7bf33bef64c37e0307c3ac50f,44518.0,129.0,110.0,19.0,44389.0,14118.159,6606.78,129.0,8.440942270542253,0.9767441860465116,5.435102700000001,40.0,0.8099600327133241,0.7400100785939693,2.077271697500443,0.13338668800841544,-0.19111473168209997,0,0.0028977042993845186,0.5777609531101046,0.0024709106428860237,0.0029061253914258035,0.0002850710177817272,0.4679632804815415,113.36519321202326,0.14728682170542637,51.2153488372093,0.0,0.8785890221947755
15390,0x0a97692d91fa9195a52da81cca2051c032c5347d,91686.0,1767.0,1087.0,680.0,89919.0,480390.336,6592.83,1767.0,30.61141947516524,0.8070175438596491,0.6309911770000001,4.458,0.7320293703130397,0.7669367116108928,-1.3283233852335894,0.7282828650641289,-0.3607127390063153,0,0.019272298933315883,0.01874774808126032,0.01185568134720677,0.019651019250658926,0.0002844690996464093,0.01372390222271249,2.2411735130135826,0.38483305036785515,3.731086587436333,0.0,0.7645571072160048
5818,0x7ab12f7a0925ef24927343d47199e75a91fc78aa,30287.0,358.0,192.0,166.0,29929.0,1276577.935,6502.814,358.0,47.251702974873716,0.8156424581005587,0.267484779,6.974,0.632278471843357,0.8897951841314983,10.535210946827997,2.0885898518119217,1.0382194134681644,0,0.011820252913791395,0.008056485012017696,0.006339353518011028,0.011961642554044572,0.00028058506646585243,0.005093942031827458,1.026182324960894,0.46368715083798884,18.16428491620112,0.0,3.6693280485532287
14103,0x707c049276cbed4436dc9b63295e94132d37081d,289523.0,5473.0,4503.0,970.0,284048.0,415417.686,6499.645,5473.0,37.01738043264265,0.8569340398319021,4.756787964,1.1500000000000001,0.8814773988378238,2.5673561355861345,2.368356111413796,1.909307875895422,0.0017947122198874858,0,0.018903506802568363,0.017749800378022422,0.015553168487477679,0.019267870219117897,0.0002804483296507397,0.015646047867109828,22.628074105327613,0.1772336926731226,1.1875835921797917,0.0,3.1969980768457797
15375,0xa70ac79d24b8ea7dc8899d6c2df26488130b4be9,95189.0,1778.0,1114.0,664.0,93411.0,494982.295,6429.539,1778.0,30.153963493680994,0.8098987626546682,0.669471687,4.4510000000000005,0.7289706094937373,0.9954769957817813,2.3472344002163212,0.8936950961086363,-0.11098891433083538,0,0.018678628833163496,0.01781886966280279,0.011703032913466893,0.019034160858999477,0.0002774233781959303,0.012989432278582813,2.0825631273003378,0.3734533183352081,3.6161636670416195,0.0,1.5227540567485
17380,0x08b6ba90a7613ddc7e86e02f41d0e08c80ad41e0,128507.0,17309.0,12544.0,4765.0,111198.0,61189.518000000004,6417.607,17309.0,19.182607655614092,0.771159512392397,0.42118497000000005,0.097,0.7512454018812018,-0.14901103102115387,0.3040805369203894,-0.0,-0.0834199230947843,0,0.13469305174037213,0.1396092709865765,0.09761335958352463,0.15565927444738215,0.00027690853323602974,0.10488082288865228,1.2373658339224682,0.2752903113986943,0.37076705760009243,0.0,0.05814396156744713
2880,0xaea14980ffb4e1642576be82e80a22c0f789af38,537982.0,13589.0,12290.0,1299.0,524382.0,428277.492,6281.051,13589.0,8.814367636835433,0.9396570755758334,2.4830108120000003,0.337,0.9079128566846403,1.4831106944304382,2.786205634179509,1.25652476662794,0.09760375510533517,0,0.025259209415928414,0.016153361148383675,0.02284463048949593,0.025914314373872482,0.000271016380340943,0.014665844265287702,14.055580704411659,0.09559202295974685,0.4622158363382148,0.0,2.2380141446392217
23940,0x80027b436d46ceee244e77135611e6ae705dbb34,80499.0,22431.0,20751.0,1680.0,58066.0,24669.255,6230.24,22431.0,13.8525628144449,0.8626900271945076,0.6018789090000001,0.107,0.9188826051014456,0.571652439172997,0.2977250636361635,0.34614452687780767,0.024142333450696916,0,0.2786494242164499,0.2748455516796109,0.2577795997465807,0.3863017945096959,0.000268823974436023,0.25255079652790485,1.68288339117458,0.07489634880299585,0.27775132628951005,0.0,0.48559965798404997
7658,0xbed1f9b853becedcc054299a0d962096c19a0790,311585.0,100.0,50.0,50.0,311483.0,43295489.734,6086.917,100.0,18.328698377649758,0.92,1.7443639255,56.807500000000005,0.6164248733207839,3.188397441341875,5.61177302115986,3.492706245253343,0.3885885870221697,0,0.0003209397114751994,0.00022807336423880442,0.0001604698557375997,0.0003210448082238838,0.0002626398373099902,0.00014059009465875003,100.92957238212,0.5,60.869170000000004,0.0,5.957158746956025
