coin,px,lag,rho,se,n_days,t
xyz:AMD,micro,36,0.0017175319234686041,0.003729970224876278,99,0.4604679983807576
xyz:AMD,micro,37,-0.0009458474181647421,0.0035958954246692178,99,-0.26303529620907967
xyz:AMD,micro,38,-0.005071346133510262,0.0034034493888736752,99,-1.490060686693083
xyz:AMD,micro,39,0.005863460580939362,0.003521662994694931,99,1.6649692459988756
xyz:AMD,micro,40,-0.0049453532991295965,0.003509279680692131,99,-1.4092217631836716
xyz:AMD,micro,41,0.00009556974182340428,0.0033602106075703657,99,0.02844159280019265
xyz:AMD,micro,42,-0.0015392983663506806,0.0038072887632918232,99,-0.4043030256049679
xyz:AMD,micro,43,-0.0005251272673635325,0.0041239859997024364,99,-0.12733488120508235
xyz:AMD,micro,44,-0.005662626583223727,0.003772183339800872,99,-1.501153595446039
xyz:AMD,micro,45,0.0036445542230601575,0.004018714580981904,99,0.9068955133832056
xyz:AMD,micro,46,-0.00483882667220975,0.0035537078077974064,99,-1.361627610911788
xyz:AMD,micro,47,-0.0063423077642720226,0.004104422460515296,99,-1.5452375639411562
xyz:AMD,micro,48,-0.002603912764464692,0.004103416227948309,99,-0.6345719322182038
xyz:AMD,micro,49,-0.0011849639879389115,0.0033439054491133683,99,-0.35436527915378196
xyz:AMD,micro,50,0.00874478080537468,0.00331352193005756,99,2.6391196406606467
xyz:AMD,micro,51,-0.007497434238945413,0.003493925103024316,99,-2.1458485851501767
xyz:AMD,micro,52,-0.0017298700510557795,0.0035906390607310544,99,-0.48177219202410665
xyz:AMD,micro,53,-0.0005170462088026002,0.0034665227265053638,99,-0.14915413790575077
xyz:AMD,micro,54,-0.0007429193584214749,0.0033348111256962186,99,-0.2227770420630264
xyz:AMD,micro,55,0.00005829522935726091,0.0038997098704276856,99,0.014948606766704828
xyz:AMD,micro,56,-0.00046327674528429233,0.0038576718561113515,99,-0.12009231540789711
xyz:AMD,micro,57,-0.003555233495906684,0.0035352675765853094,99,-1.0056476402107757
xyz:AMD,micro,58,-0.007073907650525141,0.0033131424686388706,99,-2.1351051811035746
xyz:AMD,micro,59,-0.0029359649918772224,0.004090302093212478,99,-0.7177868345590455
xyz:AMD,micro,60,0.016248084644405993,0.003670661824730624,99,4.426472777997842
xyz:AMD,trade,1,-0.025644818495873987,0.009837255720541248,99,-2.606907782454496
xyz:AMD,trade,2,-0.008370298960276606,0.005935203315111187,99,-1.4102800722875997
xyz:AMD,trade,3,0.00845761104694468,0.006084012821193809,99,1.3901369532757035
xyz:AMD,trade,4,-0.006982219691453367,0.005909954670507235,99,-1.1814337132393102
xyz:AMD,trade,5,-0.0016708143330226564,0.007281446423834678,99,-0.2294618727885584
xyz:AMD,trade,6,0.0075107233844751145,0.005508483250493163,99,1.3634830211751474
xyz:AMD,trade,7,0.007134584585906548,0.006819074018435788,99,1.0462688286734765
xyz:AMD,trade,8,-0.008736884476211891,0.006336451363368512,99,-1.378829249242006
xyz:AMD,trade,9,0.001083852800222248,0.0063490167543952215,99,0.17071191369465694
xyz:AMD,trade,10,0.000715299477871617,0.0064283701114723575,99,0.11127229227126507
xyz:AMD,trade,11,0.0007175572144350976,0.006459675391333449,99,0.11108254996803711
xyz:AMD,trade,12,-0.006624623595942747,0.006198499673478632,99,-1.0687463007035978
xyz:AMD,trade,13,-0.00031895731668921264,0.005065956020663998,99,-0.06296093282061432
xyz:AMD,trade,14,0.007628239920057655,0.00580806384649728,99,1.313387752212484
xyz:AMD,trade,15,0.0014337064740424434,0.0055436394944971485,99,0.2586218810702971
xyz:AMD,trade,16,-0.006177430653191595,0.006014115542817314,99,-1.02715529976296
xyz:AMD,trade,17,-0.006328584817533556,0.0046754524545871805,99,-1.3535769808383902
xyz:AMD,trade,18,-0.002924914520180246,0.005300427227358886,99,-0.5518261820637582
xyz:AMD,trade,19,0.00701292433839779,0.005862465224480887,99,1.1962415246597518
xyz:AMD,trade,20,0.012638616286630213,0.0048728444953762586,99,2.593683483768615
xyz:AMD,trade,21,0.00400726641869074,0.004949894209726892,99,0.8095660733144919
xyz:AMD,trade,22,0.005777404887554627,0.005808785948514261,99,0.9945976558203765
xyz:AMD,trade,23,-0.007146321887188507,0.005624269099894535,99,-1.2706223262543597
xyz:AMD,trade,24,-0.0110190138394052,0.005572996068495707,99,-1.9772154338482264
xyz:AMD,trade,25,0.004002146775495978,0.00760083223821384,99,0.5265406010903437
xyz:AMD,trade,26,-0.008437881092811801,0.0058038560990466516,99,-1.4538405068653955
xyz:AMD,trade,27,-0.0006613595103442292,0.0065925078703671135,99,-0.10031986663481987
xyz:AMD,trade,28,-0.0047751115129169705,0.005178370846588953,99,-0.9221262158275871
xyz:AMD,trade,29,-0.0036694525217634854,0.005098436262823457,99,-0.7197211718660151
xyz:AMD,trade,30,-0.006675747651974095,0.006327298126094837,99,-1.055070824692485
xyz:AMD,trade,31,0.0025213831894245506,0.005936956653989919,99,0.42469287488061086
xyz:AMD,trade,32,0.006025206080670097,0.005366552229833497,99,1.1227331483284633
xyz:AMD,trade,33,-0.00933552432599087,0.005569176929075284,99,-1.6762843854452576
xyz:AMD,trade,34,0.010929422963195101,0.0060240072589035736,99,1.8143110546623678
xyz:AMD,trade,35,-0.007246077842147719,0.004697245410897878,99,-1.5426227944864033
xyz:AMD,trade,36,0.009970493848881897,0.006223720669349948,99,1.602014996910729
xyz:AMD,trade,37,-0.0018664579296958513,0.005574339113424033,99,-0.3348303523912059
xyz:AMD,trade,38,-0.007018090396816097,0.0046676141359245265,99,-1.5035712448467005
xyz:AMD,trade,39,0.005465252727996514,0.004916941867390045,99,1.1115146111941967
xyz:AMD,trade,40,-0.004064366388080556,0.005166692749839949,99,-0.7866475877061704
xyz:AMD,trade,41,0.001050319835048183,0.0053493733083380445,99,0.19634446401619685
xyz:AMD,trade,42,-0.004781766633229588,0.006379181647007695,99,-0.7495893513978534
xyz:AMD,trade,43,0.001834473904042943,0.005875748755102461,99,0.3122110867061663
xyz:AMD,trade,44,-0.005821233528246023,0.004740330064827294,99,-1.2280228272370544
xyz:AMD,trade,45,-0.001721893739737861,0.005004249183253875,99,-0.3440863307726509
xyz:AMD,trade,46,-0.0021133041088081533,0.0051111840332445655,99,-0.41346664394446264
xyz:AMD,trade,47,-0.00896321807890891,0.004971195379588916,99,-1.803030738986989
xyz:AMD,trade,48,0.002289176304275402,0.005676533725414872,99,0.4032700966835349
xyz:AMD,trade,49,-0.004814415637034324,0.005263753706210092,99,-0.9146354304826902
xyz:AMD,trade,50,0.003638608499323229,0.005016653254633318,99,0.7253059589005191
xyz:AMD,trade,51,-0.0004641607873375025,0.005102715028340664,99,-0.09096349389678568
xyz:AMD,trade,52,-0.0051110300245476555,0.005758307619694475,99,-0.8875923903521564
xyz:AMD,trade,53,0.0005334710079156869,0.004420075419294975,99,0.1206927387679684
xyz:AMD,trade,54,-0.005466402771079901,0.005562048282348955,99,-0.9828039048901134
xyz:AMD,trade,55,0.00417897247157502,0.005269827290160831,99,0.7929998919276691
xyz:AMD,trade,56,0.0013627407333059276,0.004963192669675197,99,0.27456937983330565
xyz:AMD,trade,57,-0.012096054179658986,0.005340325102144188,99,-2.2650407883973793
xyz:AMD,trade,58,-0.005718337458012434,0.006123496750367542,99,-0.9338353054027848
xyz:AMD,trade,59,0.0009503919529366919,0.006735032896031694,99,0.1411117016958694
xyz:AMD,trade,60,0.014725150261024769,0.005459539575249559,99,2.697141408733478
xyz:SMSN,mid,1,-0.031761749742346024,0.012005161664913548,98,-2.6456744714378444
xyz:SMSN,mid,2,-0.007611011271420283,0.006245103134191579,98,-1.2187166661428592
xyz:SMSN,mid,3,-0.006528990203329868,0.0058604383574860554,98,-1.1140788120379788
xyz:SMSN,mid,4,-0.003895909229195031,0.006356578023577202,98,-0.612894109809508
xyz:SMSN,mid,5,0.0026049785830639456,0.0050499813189377836,98,0.5158392513839791
xyz:SMSN,mid,6,-0.024058253906006574,0.005098977729264657,98,-4.718250438304249
xyz:SMSN,mid,7,-0.0059218082505240925,0.0044477382009649805,98,-1.3314201472648048
xyz:SMSN,mid,8,0.004682857755314217,0.005766486921775308,98,0.8120815704325783
xyz:SMSN,mid,9,-0.006809622419756666,0.005406312701821891,98,-1.2595687292490256
xyz:SMSN,mid,10,0.0035238798169798156,0.00544821428761656,98,0.6467953775220199
xyz:SMSN,mid,11,0.006614049357323591,0.004822792560193431,98,1.3714148545211982
xyz:SMSN,mid,12,-0.0003964626750723279,0.0038175132549327744,98,-0.1038536472820471
xyz:SMSN,mid,13,-0.005260726610427406,0.004061242407963467,98,-1.2953490784278072
xyz:SMSN,mid,14,-0.0010303128677981702,0.004477139799357327,98,-0.23012747288929128
xyz:SMSN,mid,15,0.008655834085092701,0.005098367564926134,98,1.6977657995158904
xyz:SMSN,mid,16,-0.007201337275094375,0.004585236718094931,98,-1.5705486363823715
xyz:SMSN,mid,17,-0.00267623732574492,0.005303851932367792,98,-0.5045837176208972
xyz:SMSN,mid,18,0.0010144029891685944,0.005003472233069061,98,0.20273980586205306
xyz:SMSN,mid,19,-0.009817139858972132,0.004696255303574269,98,-2.090418689865607
xyz:SMSN,mid,20,0.006764720924975957,0.0038204405631227308,98,1.7706651401079896
xyz:SMSN,mid,21,-0.0005900554389449465,0.004099357210730156,98,-0.1439385270940682
xyz:SMSN,mid,22,-0.0013736393934284641,0.005057001664336043,98,-0.27163119267211383
xyz:SMSN,mid,23,0.0018467306228088594,0.004460488659452912,98,0.4140198000268797
xyz:SMSN,mid,24,0.007548140710410345,0.0036664684640943836,98,2.058695113384736
xyz:SMSN,mid,25,-0.0014753684395660746,0.0040370885802383325,98,-0.3654535713652771
xyz:SMSN,mid,26,-0.004471252666736496,0.00442338228141307,98,-1.0108221225926088
xyz:SMSN,mid,27,-0.008281650517341645,0.0048984983022135305,98,-1.690650890620772
xyz:SMSN,mid,28,-0.00035897731318709303,0.004644267278104298,98,-0.07729471447078748
xyz:SMSN,mid,29,0.008271517220600903,0.004441150944731226,98,1.8624715357657107
xyz:SMSN,mid,30,-0.006199988500251567,0.005300062029473907,98,-1.1697954600857734
xyz:SMSN,mid,31,-0.0006532955914764716,0.004786998454084972,98,-0.13647290629872327
xyz:SMSN,mid,32,0.003372286535770783,0.004035495074634005,98,0.8356562140214306
xyz:SMSN,mid,33,-0.0009835820998618293,0.003716709556905379,98,-0.2646378698153598
xyz:SMSN,mid,34,0.00950939521394603,0.005021113484019791,98,1.8938817543580035
xyz:SMSN,mid,35,-0.00363606045413827,0.005566461237547789,98,-0.6532086183609311
xyz:SMSN,mid,36,-0.0021996624814678276,0.003921912135018912,98,-0.5608648041415697
xyz:SMSN,mid,37,-0.0012318579712224623,0.004399962550605551,98,-0.27997010362120606
xyz:SMSN,mid,38,0.0012982641280079256,0.004932665353142503,98,0.2631972848473954
xyz:SMSN,mid,39,-0.0032340291172636136,0.004479693457655283,98,-0.7219308972441023
xyz:SMSN,mid,40,-0.006053613883325278,0.0049165890041487515,98,-1.2312629504351642
xyz:SMSN,mid,41,0.00222298534971399,0.004031206886864787,98,0.5514441238323258
xyz:SMSN,mid,42,-0.004118164468667691,0.0036019748387886995,98,-1.143307394688126
xyz:SMSN,mid,43,0.003290120707972339,0.003984567307964651,98,0.8257159319145644
xyz:SMSN,mid,44,-0.0027919092062047915,0.004079763862896595,98,-0.6843310789616539
xyz:SMSN,mid,45,0.005254019188382393,0.004528138183248493,98,1.1603045171676172
xyz:SMSN,mid,46,0.01015304669548776,0.005033763202037547,98,2.0169893354097486
xyz:SMSN,mid,47,-0.000540750371952145,0.004364699512128514,98,-0.1238917754703438
xyz:SMSN,mid,48,-0.0029826203598292897,0.004326530317231857,98,-0.6893792811181755
xyz:SMSN,mid,49,0.006347051140425609,0.00346336055620996,98,1.8326278876870221
xyz:SMSN,mid,50,0.0005282147067013947,0.004501066251932501,98,0.11735323968506563
xyz:SMSN,mid,51,-0.0019095971604052185,0.005460933861616242,98,-0.34968326092124574
xyz:SMSN,mid,52,-0.0034885493732412683,0.005315198387716094,98,-0.6563347440245358
xyz:SMSN,mid,53,-0.005711704536008793,0.004694268630202859,98,-1.2167400261799601
xyz:SMSN,mid,54,0.0012755069216544856,0.004205713279402106,98,0.30327957160118496
xyz:SMSN,mid,55,-0.0055658107659890665,0.003552880791468893,98,-1.5665627676992657
xyz:SMSN,mid,56,0.0018386250488592558,0.0045259923065644235,98,0.4062368922263842
xyz:SMSN,mid,57,0.0019895253453895974,0.004942218838311265,98,0.4025571126003416
xyz:SMSN,mid,58,-0.0009660332515565957,0.004127246677210937,98,-0.23406239730972672
xyz:SMSN,mid,59,-0.004361890141434341,0.00429100521756553,98,-1.016519421504928
xyz:SMSN,mid,60,0.004125363810376929,0.005190796320509582,98,0.7947458454644086
xyz:SMSN,micro,1,-0.05846841889003832,0.013721831341837002,98,-4.2609778121796165
xyz:SMSN,micro,2,-0.01021043770148186,0.006188526715872212,98,-1.6498979757644625
xyz:SMSN,micro,3,-0.003709252264507368,0.005770154516257296,98,-0.6428341310543112
xyz:SMSN,micro,4,-0.00444497191729667,0.006085243285492093,98,-0.7304509793213995
xyz:SMSN,micro,5,-0.0004088548608429318,0.004443928691357447,98,-0.09200302012902971
xyz:SMSN,micro,6,-0.020254121316033106,0.004791162222305326,98,-4.227392097420485
xyz:SMSN,micro,7,-0.008668026882571815,0.004417923043140845,98,-1.9620140047549206
xyz:SMSN,micro,8,0.004009286280251074,0.004817463215111894,98,0.8322401440812977
xyz:SMSN,micro,9,-0.005294450080054448,0.004439176414995991,98,-1.1926649416700934
xyz:SMSN,micro,10,0.004933049174405145,0.004914768370604608,98,1.0037195656889704
xyz:SMSN,micro,11,0.006904019937203336,0.004704065574919872,98,1.4676708534873981
xyz:SMSN,micro,12,0.0000903959977152955,0.003946272936061421,98,0.022906676547698512
xyz:SMSN,micro,13,-0.005228772216409997,0.003993628027754945,98,-1.3092787260283227
xyz:SMSN,micro,14,0.0007479989440249613,0.004181488918199847,98,0.17888339743513632
xyz:SMSN,micro,15,0.008765138036773992,0.004111467343810595,98,2.131875873942921
xyz:SMSN,micro,16,-0.009179957743085266,0.004267853620126143,98,-2.15095421731309
xyz:SMSN,micro,17,-0.0018067561288165324,0.004504239171392759,98,-0.40112348835549605
xyz:SMSN,micro,18,4.809720751707927e-6,0.004388314551887425,98,0.0010960291690209978
xyz:SMSN,micro,19,-0.008979401037406813,0.004069540403797316,98,-2.206490204404427
xyz:SMSN,micro,20,0.0070419896350344255,0.003906331787399319,98,1.8027116021608351
xyz:SMSN,micro,21,0.0006483454664734313,0.0044254129985350655,98,0.14650507572695512
xyz:SMSN,micro,22,-0.0023394933733634324,0.004700136224837805,98,-0.4977501207306316
xyz:SMSN,micro,23,-0.00036196937117195425,0.004282426740520739,98,-0.08452435805777243
xyz:SMSN,micro,24,0.005843990916418845,0.003754180979078492,98,1.55666201203047
xyz:SMSN,micro,25,-0.0032488832847378467,0.0038750908639853202,98,-0.838401833343476
xyz:SMSN,micro,26,-0.005155713190716829,0.004014117203564194,98,-1.2843952802720844
xyz:SMSN,micro,27,-0.0038747529514281272,0.0043982864348305305,98,-0.8809687610937564
xyz:SMSN,micro,28,-0.00403447692278125,0.0052593074950309775,98,-0.7671118158793807
xyz:SMSN,micro,29,0.009703261610097698,0.004730411326677877,98,2.05125113652901
xyz:SMSN,micro,30,-0.004487825468540614,0.005267389243358358,98,-0.8520018668070346
xyz:SMSN,micro,31,0.001702105581982573,0.004440494040981805,98,0.3833144614706504
xyz:SMSN,micro,32,0.002323845068465459,0.004674789623835046,98,0.4971015287227091
xyz:SMSN,micro,33,-0.001799658577050245,0.003832966885200053,98,-0.46952103447570376
xyz:SMSN,micro,34,0.008852276748210248,0.004298324081433606,98,2.0594716872204244
xyz:SMSN,micro,35,-0.00031003473113845413,0.004516068022954327,98,-0.06865147503593962
xyz:SMSN,micro,36,-0.006411798578797602,0.004416083459829482,98,-1.451919701500655
xyz:SMSN,micro,37,0.0007676624434152175,0.004274965881066653,98,0.17957159536994408
xyz:SMSN,micro,38,0.00014951657529041585,0.0054337480858493445,98,0.02751628763942689
xyz:SMSN,micro,39,-0.00040389048222445694,0.004936969853750663,98,-0.08180938798271524
xyz:SMSN,micro,40,-0.008213083961125694,0.0061983089727017035,98,-1.3250523646525796
xyz:SMSN,micro,41,0.0021913385043376195,0.003852365453148293,98,0.5688293416053708
xyz:SMSN,micro,42,-0.0030333119079553237,0.003961876198154583,98,-0.7656251120033033
xyz:SMSN,micro,43,0.0020818912900997092,0.003632327822463641,98,0.5731562215349985
xyz:SMSN,micro,44,-0.002189590633842821,0.004405528095111289,98,-0.49700979918220434
xyz:SMSN,micro,45,0.0022388231092530476,0.00463186414822667,98,0.48335249860689267
xyz:SMSN,micro,46,0.010626998285752882,0.005176638105305087,98,2.052876417005507
xyz:SMSN,micro,47,-0.0013716377247350513,0.004538750829572247,98,-0.3022059981345838
xyz:SMSN,micro,48,-0.002375860770487955,0.00470512099072609,98,-0.5049521096632448
xyz:SMSN,micro,49,0.0012756805928372797,0.003521117696541646,98,0.3622942209771123
xyz:SMSN,micro,50,0.002823862990901079,0.004485212042144558,98,0.6295940892798633
xyz:SMSN,micro,51,-0.0024832143970802286,0.0044032478489061016,98,-0.5639506296919292
xyz:SMSN,micro,52,0.0015607292051445776,0.004555012406912668,98,0.3426399460023471
xyz:SMSN,micro,53,-0.011531897304382753,0.0034381195392133466,98,-3.354129247938043
xyz:SMSN,micro,54,0.0057526169088138335,0.005552281194899696,98,1.0360816945111073
xyz:SMSN,micro,55,-0.007836112774430786,0.004219924068059735,98,-1.8569321741454288
xyz:SMSN,micro,56,0.002101801342561493,0.003939785334257299,98,0.533481183425368
xyz:SMSN,micro,57,0.001485145633138977,0.004193694877056694,98,0.3541377416998236
xyz:SMSN,micro,58,-0.0007393596091347136,0.003968066416022967,98,-0.18632742792539847
xyz:SMSN,micro,59,-0.0024740047008316654,0.00406478926865314,98,-0.6086427948210517
xyz:SMSN,micro,60,0.002276765965424631,0.004500951913857807,98,0.5058409885284009
xyz:SMSN,trade,1,-0.06388115064619253,0.01333634785187923,97,-4.790003331923515
xyz:SMSN,trade,2,-0.0122295080975139,0.007673018643360115,97,-1.593832709907041
xyz:SMSN,trade,3,-0.008095225412289499,0.007890762957181408,97,-1.0259116204881062
xyz:SMSN,trade,4,-0.009757421724335838,0.0069995654198201805,97,-1.3940039329736713
xyz:SMSN,trade,5,-0.008620886445352065,0.005082730229117178,96,-1.6961133203501597
xyz:SMSN,trade,6,-0.013583771003544224,0.005763178101556796,96,-2.3569930972417574
xyz:SMSN,trade,7,-0.006228087567067276,0.005686850196862519,96,-1.0951734882173199
xyz:SMSN,trade,8,0.007372615163644383,0.007051147735493809,96,1.045590794606725
xyz:SMSN,trade,9,-0.008358674174626957,0.005760848976619913,96,-1.4509448535363751
xyz:SMSN,trade,10,0.009308095317420611,0.006591558821908957,96,1.4121235308531963
xyz:SMSN,trade,11,-0.001339747199143393,0.00624431625765824,96,-0.214554667614774
xyz:SMSN,trade,12,0.0035657326184693225,0.005198531256787851,96,0.6859115473843612
xyz:SMSN,trade,13,0.00398165523806772,0.006083795061218382,96,0.6544689947643184
xyz:SMSN,trade,14,-0.01084078029777189,0.007509272747488878,96,-1.4436524897030911
xyz:SMSN,trade,15,0.0051624808791426524,0.005204865892562532,96,0.99185665600329
xyz:SMSN,trade,16,0.0003606278113636906,0.006835116064963342,95,0.052761036965013816
xyz:SMSN,trade,17,-0.0035257251777139993,0.005211713053041186,95,-0.6765002489261446
xyz:SMSN,trade,18,-0.005541446450326809,0.005052663985374013,95,-1.0967375757358253
xyz:SMSN,trade,19,-0.003870841134058462,0.005580313496760819,95,-0.693660156603272
xyz:SMSN,trade,20,-0.0009373845103747041,0.005492859035273172,95,-0.17065511864680247
xyz:SMSN,trade,21,-0.0016035491238421847,0.004717506495993432,95,-0.3399145555398971
xyz:SMSN,trade,22,0.0057479186064451765,0.004827209598049749,95,1.190733174040631
xyz:SMSN,trade,23,0.00486315494425249,0.005574971893548786,95,0.8723191860177821
xyz:SMSN,trade,24,0.003958003023167191,0.005062677482474803,95,0.7818003490975667
xyz:SMSN,trade,25,-0.006251249235130557,0.0052139979664449386,95,-1.1989358790242965
xyz:SMSN,trade,26,-0.00017073061486152653,0.004422169683088677,95,-0.03860788416022048
xyz:SMSN,trade,27,-0.007812223155188993,0.005542581038104754,95,-1.409491913872012
xyz:SMSN,trade,28,0.002393238408888506,0.0062527543930968755,95,0.3827494666239687
xyz:SMSN,trade,29,0.0022252674528065153,0.005129106899167543,95,0.4338508626458297
xyz:SMSN,trade,30,-0.0011736774461403186,0.00511884056356105,94,-0.22928579852540287
xyz:SMSN,trade,31,-0.003125192129365147,0.005060031217102241,94,-0.6176230926802205
xyz:SMSN,trade,32,0.002255671265533398,0.004738106154892417,95,0.47607022548540073
xyz:SMSN,trade,33,0.00044163495770225717,0.0038293623373002257,94,0.11532858967156875
xyz:SMSN,trade,34,0.0013317700102659278,0.004775807818979722,94,0.27885753797991814
xyz:SMSN,trade,35,0.002943519235929076,0.005445142030527276,94,0.540577127176248
xyz:SMSN,trade,36,0.0007421597532407007,0.005378894071979071,94,0.1379762723171895
xyz:SMSN,trade,37,0.00034775312660089146,0.005206321449768368,94,0.06679440175872413
xyz:SMSN,trade,38,-0.006715409223825601,0.005211188709778546,95,-1.2886520903041674
xyz:SMSN,trade,39,-0.006735208851407669,0.004311491751820382,94,-1.5621527858806536
xyz:SMSN,trade,40,-0.0017768002059293366,0.005054690768511382,94,-0.35151511483117065
xyz:SMSN,trade,41,-0.003202087608693399,0.005384401449889633,95,-0.5946970407934634
xyz:SMSN,trade,42,-0.00016877166405991788,0.00497993295461711,94,-0.033890348644843186
xyz:SMSN,trade,43,-0.0035959736280271226,0.004774584583201265,94,-0.7531490049792129
xyz:SMSN,trade,44,0.0030136527304942358,0.005314676907755448,94,0.5670434502041996
xyz:SMSN,trade,45,0.008006879458360852,0.006373679398367961,94,1.2562413259146807
xyz:SMSN,trade,46,0.002409474082608256,0.006348227712211425,94,0.37955067017734756
xyz:SMSN,trade,47,0.0023218564882335696,0.005140991724354277,94,0.4516359124318959
xyz:SMSN,trade,48,-0.00127666635454798,0.005385451347578882,94,-0.2370583767546106
xyz:SMSN,trade,49,0.006327498474868429,0.004966677376421754,94,1.273990234378195
xyz:SMSN,trade,50,0.004496585571750913,0.005225796957191855,94,0.8604592961773256
xyz:SMSN,trade,51,-0.010588280087232454,0.00554979202499669,94,-1.9078697074668791
xyz:SMSN,trade,52,-0.0007294748520091104,0.00454404583255488,94,-0.16053421969975262
xyz:SMSN,trade,53,-0.01201601975877576,0.005787229936910786,94,-2.0762990048378644
xyz:SMSN,trade,54,-0.0029552561663238946,0.006230876616896561,94,-0.47429219803678785
xyz:SMSN,trade,55,0.0003886341573942864,0.004884252026392163,94,0.07956881735305492
xyz:SMSN,trade,56,0.0030149928332430915,0.005147349109614688,94,0.5857370015201442
xyz:SMSN,trade,57,0.002047249414482404,0.005867186720739087,94,0.34893203709469
xyz:SMSN,trade,58,-0.0018227297036692723,0.005075403453327128,94,-0.3591300121125151
xyz:SMSN,trade,59,-0.008767695416509345,0.0061349821430094695,95,-1.42913136699179
xyz:SMSN,trade,60,0.000018498352704809564,0.005652391816283652,95,0.003272659310615856
xyz:DRAM,mid,1,0.01605599416552662,0.006299646233342708,99,2.5487136214960144
xyz:DRAM,mid,2,-0.010098604615614543,0.005077977333752493,99,-1.9887061229066056
xyz:DRAM,mid,3,0.00006750191213321629,0.00499425532068734,99,0.013515911341898768
xyz:DRAM,mid,4,-0.0005027145203703694,0.005119387763394861,99,-0.09819817204801855
xyz:DRAM,mid,5,0.0002289907940378623,0.004683078801843204,99,0.04889748896553572
xyz:DRAM,mid,6,-0.008976767298381132,0.0038551321921354385,99,-2.328523861436957
xyz:DRAM,mid,7,-0.010316843175372275,0.004124650607974678,99,-2.501264750867745
xyz:DRAM,mid,8,-0.003184882727467715,0.004267413055910145,99,-0.7463263306693075
xyz:DRAM,mid,9,-0.0045815635835017915,0.00411975354104061,99,-1.112096521760506
xyz:DRAM,mid,10,0.0034421892099144864,0.00403023712966417,99,0.8540909874951491
xyz:DRAM,mid,11,0.0027028178069235984,0.00423069241614334,99,0.6388594445226681
xyz:DRAM,mid,12,-0.0014156141088938338,0.003848057432889749,99,-0.36787759371635986
xyz:DRAM,mid,13,0.001409064674833207,0.004465098263726554,99,0.3155730493727605
xyz:DRAM,mid,14,-0.0031450872107310537,0.0038359987078938115,99,-0.819887453105502
xyz:DRAM,mid,15,0.00010537975192587934,0.0040748118544985034,99,0.025861255853946333
xyz:DRAM,mid,16,-0.0002573539811488771,0.004286037423002128,99,-0.06004473497308269
xyz:DRAM,mid,17,-0.007753990058919081,0.0037851320794514186,99,-2.0485388346191797
xyz:DRAM,mid,18,-0.008933693198395256,0.004066835466937302,99,-2.1967186209092304
xyz:DRAM,mid,19,-0.002304643762968424,0.004127025897797208,99,-0.5584272597364903
xyz:DRAM,mid,20,0.002815695405147174,0.003915591244022565,99,0.719098401664254
xyz:DRAM,mid,21,0.004546210334322029,0.003351972209772675,99,1.35627924392319
xyz:DRAM,mid,22,0.006300321526585983,0.003747538890189146,99,1.6811890980184048
xyz:DRAM,mid,23,0.0009244172148877386,0.003582642820066552,99,0.2580266192627504
xyz:DRAM,mid,24,-0.00010938912863452097,0.003390481618708177,99,-0.03226359583574437
xyz:DRAM,mid,25,0.0022752326935161224,0.0035516220980805935,99,0.6406179009714261
xyz:DRAM,mid,26,-0.007264278658855982,0.0038706866428927242,99,-1.8767416040237983
xyz:DRAM,mid,27,-0.007164205581360914,0.003974249688435523,99,-1.802656134617734
xyz:DRAM,mid,28,-0.0034435389263900345,0.003606821184594787,99,-0.9547295943302782
xyz:DRAM,mid,29,-0.0007586346836519583,0.0036802718373451053,99,-0.20613550226203572
xyz:DRAM,mid,30,0.0016941790177783156,0.003907087350102032,99,0.433616877732225
xyz:DRAM,mid,31,0.00028428350191710215,0.004014675550136878,99,0.07081107759938648
xyz:DRAM,mid,32,-0.00320965949865881,0.0037646415580466193,99,-0.8525803716421343
xyz:DRAM,mid,33,-0.0013617216635365699,0.0028831082271016236,99,-0.47231028330334407
xyz:DRAM,mid,34,0.007065835580074751,0.003870283300672554,99,1.825663661067626
xyz:DRAM,mid,35,-0.002270604114546838,0.003639765434129331,99,-0.6238325396619933
xyz:DRAM,mid,36,0.0003215729646754739,0.003919359882498132,99,0.08204731749984359
xyz:DRAM,mid,37,0.0020222602726827333,0.0032631788185679923,99,0.6197209485351399
xyz:DRAM,mid,38,0.0011133488752511683,0.003297152511194357,99,0.3376698140201801
xyz:DRAM,mid,39,0.001239118098970483,0.003409507749315889,99,0.3634302046150532
xyz:DRAM,mid,40,-0.0066085519730187435,0.004264644150179283,99,-1.549613927985275
xyz:DRAM,mid,41,0.0006127525553708446,0.003343458178309877,99,0.18326909525771068
xyz:DRAM,mid,42,-0.00031085061764090543,0.0034907988947561115,99,-0.08904856080591356
xyz:DRAM,mid,43,0.00036721817016376653,0.0032371106531294456,99,0.11344010431301195
xyz:DRAM,mid,44,0.0017698554907881994,0.003627117797369687,99,0.48795092678590785
xyz:DRAM,mid,45,-0.006052848704392594,0.003710177754276295,99,-1.6314174428478991
xyz:DRAM,mid,46,0.004439002260924308,0.004065976938731798,99,1.0917430983533465
xyz:DRAM,mid,47,-0.002415344851293096,0.002951704311665938,99,-0.8182882146246819
xyz:DRAM,mid,48,-0.0053764472014325194,0.003832821921315323,99,-1.4027385857748031
xyz:DRAM,mid,49,-0.0018293834292678376,0.003462257124289945,99,-0.5283788475539684
xyz:DRAM,mid,50,0.00692840693270027,0.0036589056092739373,99,1.893573563400867
