hd,qd,n,n_fill,s_label_pnl_0.1s_bp,s_label_pnl_1s_bp,s_label_pnl_10s_bp,s_label_pnlmu_0.1s_bp,s_label_pnlmu_1s_bp,s_label_pnlmu_10s_bp,mean_p,mean_q,mean_spread,mean_obi,mean_ofi,p_fill,pnl_per_fill,pnlmu_per_fill,ev_pooled,ev_daily,se_daily,n_days,ev_0.1s_pooled,ev_0.1s,se_ev_0.1s,ev_1s_pooled,ev_1s,se_ev_1s,ev_10s_pooled,ev_10s,se_ev_10s,evmu_0.1s_pooled,evmu_0.1s,se_evmu_0.1s,evmu_1s_pooled,evmu_1s,se_evmu_1s,evmu_10s_pooled,evmu_10s,se_evmu_10s,ev_h1,ev_h2
1,0,164710,257.0,-243.49189586378634,-379.2292091958225,-294.7005909346044,-306.3261785446666,-420.76888259733096,-335.18589137122035,0.0021349872360834944,-2.455575724368032,0.46395397862268745,0.5657715025876758,65.37194970593336,0.0015603181349037702,-1.4756000357814105,-1.6372330062152955,-0.002302405495694387,-0.0032805658669564507,0.0011427494457474047,39,-0.001478306695791308,-0.0021302509973275584,0.0007834241598504725,-0.002302405495694387,-0.0032805658669564507,0.0011427494457474047,-0.001789208857595801,-0.002660909036128077,0.0009976898457201957,-0.0018597910178171733,-0.002774722149242261,0.0011995361080143789,-0.002554604350660743,-0.0036727463956217413,0.0013278172088196467,-0.002035006322452919,-0.002966756945941393,0.0010788308901169136,-0.004495742311416641,-0.0013487018748330575
1,1,258244,212.0,-24.675702130421996,-26.07681373693049,59.65521006472409,-69.07569004129618,-72.84867934475187,12.289792938390747,0.0021340415009216303,-1.3164772328185184,0.6596600739898288,0.5685222873463499,75.801001940894,0.0008209290438500023,-0.1230038383817476,-0.3436258459658107,-0.00010097742343260826,-0.00012152178627275589,0.0000968819492411769,39,-0.0000955518894162962,-0.000093922151672033,0.00004588413201240696,-0.00010097742343260826,-0.00012152178627275589,0.0000968819492411769,0.0002310032762221933,0.00012039150797072295,0.00008045170471620067,-0.00026748226499471886,-0.00027365797844236203,0.00009417281722994126,-0.00028209243717086115,-0.00028322609914249123,0.00011695888818322738,0.00004758984889635673,-0.00005292294693411592,0.00008010227084806236,-0.00014948042114423124,-0.00006657165183427431
1,2,256401,254.0,-46.028147517703474,-18.959938533604145,-123.43761908169836,-78.28453423501924,-93.89210692199413,-202.22986297868192,0.0021275727861829134,-0.7594355908041428,0.9273044709280618,0.5351344697767333,65.03377327760475,0.0009906357619510065,-0.07464542729765411,-0.3696539642598194,-0.00007394642974717003,-0.00014303506194147974,0.00009076523176787906,39,-0.00017951625585587995,-0.00007734503102505088,0.00013384284374534522,-0.00007394642974717003,-0.00014303506194147974,0.00009076523176787906,-0.0004814240938284108,-0.0007187384620252563,0.0002544754100928802,-0.000305320705594047,-0.0002429005359056788,0.00009395008054397142,-0.0003661924365427363,-0.0004318956304896,0.0001275409137201263,-0.0007887249385871424,-0.0010701492807309316,0.00032972569744948424,9.182165131931913e-6,-0.000151071775422767
1,3,264372,281.0,-22.286598564125597,-46.66609216015786,-120.82360389083624,-49.08090235944837,-129.91431983052462,-214.8177366545424,0.00212410419667481,-0.3351721538394939,1.1451357172205558,0.5070844359823429,60.313489332653916,0.001062896221990226,-0.16607150234931622,-0.46232854032215165,-0.00017651677242732915,-0.00012375325550890217,0.00012965626273505604,39,-0.0000843001473837078,-0.00001989021914428331,0.00007962010299702202,-0.00017651677242732915,-0.00012375325550890217,0.00012965626273505604,-0.0004570211818605459,-0.0000743208440998668,0.0002724059077617152,-0.00018565090992786064,-0.00013177947649120936,0.00008896419823515583,-0.0004914072588266708,-0.0003761009262232277,0.00015554161431870412,-0.0008125585790270618,-0.0003760367555674634,0.00027208764518421797,-0.00005417903928368764,-0.0002941240744983205
1,4,292097,343.0,65.83600190654397,90.19200930651277,66.02111285179853,25.199809626035858,-34.02194407675415,-54.26731971651316,0.0021125800873597446,0.029765297318523145,1.3253762389979562,0.4905895830591833,58.69477751910034,0.001174267452250451,0.26295046445047454,-0.09918934133164475,0.0003087741719583316,0.0002328758193383384,0.0000812916165648958,39,0.0002253908869537995,0.00017899818944223358,0.00003100402045784412,0.0003087741719583316,0.0002328758193383384,0.0000812916165648958,0.00022602461802688332,0.00006950660856936841,0.0003331297018650156,0.00008627205902845923,0.00006982115380878187,0.000050368389857766305,-0.00011647481513591086,-0.00009378216664565755,0.00008032649615128297,-0.00018578526899116785,-0.0002456695652961932,0.00034580130074315284,0.00037218306946633725,0.0002490402055344994
1,5,310473,418.0,42.18705769442022,37.52836087625474,-155.83161833137274,-39.55600299517391,-115.69929526682245,-290.1628062808886,0.0020949471636177567,0.37226564623454794,1.5135641846899726,0.46757338798962733,58.11021402470529,0.0013463328534204263,0.08978076764654243,-0.2767925724086661,0.00012087479708784577,0.00007679318183878671,0.00019253868928085447,39,0.00013587995637115053,0.00011938090148973853,0.00010789947134625591,0.00012087479708784577,0.00007679318183878671,0.00019253868928085447,-0.0005019168118688992,-0.0006109018728163393,0.00036901254369273455,-0.00012740561335502254,-0.00008083497994103835,0.00006074747345646936,-0.00037265493381653943,-0.0003377288213683043,0.00016988987882582524,-0.0009345830596570028,-0.0009630123199397434,0.0003652600062240028,0.00017584099841508997,0.00006754486418228743
1,6,301369,439.0,124.3560670800507,146.0063308691606,148.35955222323537,68.87929369416088,-54.45882519846782,-65.02778889099136,0.002074711926230836,0.7173172474300687,1.7300940690252709,0.43657790098719823,58.97283474291676,0.0014566859896007883,0.3325884530049216,-0.12405199361837772,0.00048447693979526956,0.00046073291449577874,0.00016594813199446743,39,0.00041263722240857787,0.00035786124485531675,0.00012987276497004193,0.00048447693979526956,0.00046073291449577874,0.00016594813199446743,0.0004922853784670466,0.00034982732237731764,0.0002825984664040496,0.00022855467448264712,0.00025295218745136457,0.0001662898670988851,-0.00018070480108593723,-0.00008376078834566696,0.00012343913338653913,-0.000215774644674772,-0.00026768504230158117,0.00023042024124657866,0.0006502032508383915,0.0003065197574048121
1,7,258394,457.0,227.0185040012002,295.3562856549397,242.4095943532884,190.2737046298571,104.33516675350256,84.67334887292236,0.002064281940018051,1.0950064316298997,1.9702266616892121,0.39886888309880836,59.682665206123424,0.0017686169183494973,0.6462938416957106,0.22830452243654828,0.0011430462226481254,0.0008964746741478172,0.00019033119039381784,39,0.0008785749823958768,0.000722595934207943,0.00009945713337020876,0.0011430462226481254,0.0008964746741478172,0.00019033119039381784,0.0009381394086290255,0.001025168021249409,0.00022853234002917166,0.0007363704444757118,0.0007201242864907276,0.00024210335576060213,0.0004037832409169817,0.0003404684290461134,0.00015910206961978048,0.0003276908475929099,0.0005722814060725348,0.0002534841145902027,0.0009419071351422945,0.0014074994003175343
1,8,195469,440.0,273.1564106363803,401.1551674157381,507.86219310574234,220.43121220555622,223.55523537890986,341.2849960620515,0.0020736849191563328,1.56717602265596,2.261730394879587,0.35343541960152214,60.6566178475874,0.0022509963216673745,0.911716289581223,0.5080800804066133,0.0020522700142515597,0.0018679571801252747,0.00018330663956432858,39,0.0013974410808689885,0.00126728783490807,0.00008281559604297963,0.0020522700142515597,0.0018679571801252747,0.00018330663956432858,0.0025981725649885266,0.0020062576767071764,0.0007060413206319582,0.0011277041996713352,0.0011406307421550092,0.00014372131320258613,0.0011436863921077504,0.0010697113606799409,0.0002574723663209106,0.0017459801608544143,0.0012656836171871335,0.0007730221313824008,0.002267261438489904,0.0017058089313829962
1,9,117969,460.0,596.1337778335437,747.6280224248767,342.3811181783676,703.494493803053,701.8129846337251,309.98907169979066,0.0020908055782969982,2.472331115491369,2.975511076261503,0.28992182575354647,71.68916295482697,0.003899329484864668,1.625278309619297,1.5256804013776633,0.006337495633809532,0.0063733849681161265,0.0018462176320787173,39,0.005053308732239348,0.0049271564398866725,0.0010789336174830005,0.006337495633809532,0.0063733849681161265,0.0018462176320787173,0.0029022973677692242,0.003385376507281266,0.0020996549166514464,0.005963384395926498,0.0058493344912230304,0.0011168576966081728,0.0059491305735720834,0.0061593839390048834,0.0017794804020283437,0.002627716363619177,0.00329182553477131,0.0019316170524460547,0.004058663172686152,0.010053213112619792
2,0,218411,535.0,-590.9217349430546,-878.1918974816799,-1037.0355913937092,-773.9771248111501,-993.6760751267848,-1142.040944843553,0.003633496128388254,-2.3836418553307572,0.5131237179138949,0.5041059170685656,44.63335082126748,0.0024495103268608264,-1.6414801822087475,-1.857338458180906,-0.0040208226576577185,-0.005183671080121994,0.0017038651575294545,39,-0.0027055493310458477,-0.0030431634867013517,0.0006943416873290447,-0.0040208226576577185,-0.005183671080121994,0.0017038651575294545,-0.004748092318581524,-0.006634957859155049,0.002435323019891379,-0.003543672822390585,-0.004464714352094832,0.0014629776502179397,-0.004549569733789895,-0.005725606372853859,0.001845039513406132,-0.005228861846901268,-0.007089313240530282,0.002521422748418169,-0.0062802684587273516,-0.0029227059877628557
2,1,334509,583.0,-153.02391638979316,-40.286611845716834,193.21326372027397,-201.78506231948268,-143.7807416121941,74.91250903345644,0.0036256091364732985,-1.32134496213015,0.7169682815226127,0.4961372629611571,50.76715580482517,0.0017428529576184796,-0.06910225016417981,-0.24662219830565027,-0.00012043506107673287,-0.0002288868574289798,0.0001333302315133967,39,-0.00045745829376726236,-0.00042753036394450547,0.00009012170802843718,-0.00012043506107673287,-0.0002288868574289798,0.0001333302315133967,0.0005776025868370477,0.0001126594484271599,0.0003544630069306796,-0.0006032276032019548,-0.0006311247229424499,0.00016818590764361793,-0.00042982622773137376,-0.0005931671380738058,0.00020789448784722003,0.00022394766369053282,-0.00025507051293385276,0.0003871934111738048,0.00009015891938898168,-0.00026455732411724304
2,2,306897,543.0,-77.57239026017487,-9.457053204067051,-243.73549360595644,-130.2203809400089,-164.94037993904203,-368.06566307879984,0.003612793541600522,-0.7623302318081662,0.9598980896565308,0.4385456225761512,45.68256467712797,0.0017693232582918698,-0.017416304243217405,-0.30375760578092453,-0.00003081507217101194,-0.00006401436944633195,0.00009260323165766613,39,-0.0002527635990582341,-0.00017744457730775224,0.00009219925968696081,-0.00003081507217101194,-0.00006401436944633195,0.00009260323165766613,-0.0007941931449507699,-0.0008067793438372051,0.0005341280048071354,-0.00042431298103275334,-0.0002731209678890921,0.00009967494198495276,-0.0005374453967912428,-0.000465131881843806,0.00008132981309280877,-0.0011993133301361689,-0.0011394726788936166,0.0005371081817760321,-0.00013974129155022854,0.00006153473381508483
2,3,295334,650.0,-103.40305188577622,9.340642266906798,-71.79753971658647,-136.42345378821483,-132.58525206148624,-238.76756461150944,0.003600434456495915,-0.3386629053964353,1.1434803429419576,0.40725603417729833,44.042850914505074,0.002200897966370279,0.014370218872164305,-0.20397731086382498,0.000031627385492042226,-0.00003982834435984824,0.00017558852124440242,39,-0.0003501224101721313,-0.00025953114433908904,0.00010934273806382029,0.000031627385492042226,-0.00003982834435984824,0.00017558852124440242,-0.00024310624485019154,-0.0006459498706327713,0.00030173908989208713,-0.00046192938770414117,-0.00034886462048679714,0.00006787478657131891,-0.00044893324866587066,-0.000492498867208213,0.00016611109383012212,-0.0008084662267517775,-0.0011553180569021605,0.00032468202466165273,-0.00007811006024486159,0.00013337749423859453
2,4,289306,642.0,43.1703014401719,19.288177417591214,-107.97545356303453,-1.9924213678750675,-140.86307451833272,-309.77670824574307,0.003583446398525691,0.025788890861750683,1.306290619002056,0.3802459154588058,44.128762078426874,0.0022191036480404833,0.030043890058553294,-0.21941288865783914,0.00006667050603026281,-0.000049060312302627906,0.0001323159680970927,39,0.0001492202078082442,0.000153134167073331,0.00007801029393987729,0.00006667050603026281,-0.000049060312302627906,0.0001323159680970927,-0.0003732223098139497,-0.00039831315562117265,0.0004641106307022456,-6.886899573030174e-6,6.622184469801803e-6,0.00007288539335139515,-0.00048689994164771114,-0.00046586062476640475,0.0001622794673816255,-0.0010707579802898767,-0.0009727520542101369,0.0004499042775903833,-0.00014116548296730767,0.0002712845189734613
2,5,272723,681.0,60.34208870306611,212.5128336166963,161.71431066282094,7.925934752391186,17.77526028419379,-59.98025527223945,0.003577723247993259,0.36931009005201804,1.4715726859051956,0.3409448084971152,43.20452713068066,0.002497039120279551,0.3120599612579975,0.02610170379470454,0.0007792259311341409,0.0006211367494596608,0.00016492497358469848,39,0.0002212577916166444,0.00018419062370985374,0.00010144508543623825,0.0007792259311341409,0.0006211367494596608,0.00016492497358469848,0.0005929617621646174,0.00030087962754749497,0.0007406595579938631,0.000029062216066819395,0.000025267081520423943,0.0000959239356712537,0.00006517697548132644,4.388134256459831e-6,0.00014771608098125086,-0.00021993104825130058,-0.00038829584435986136,0.0006992228643000599,0.000778909799161301,0.0007795778434516883
2,6,246973,695.0,212.65923549886793,300.2114539369941,421.14048050064594,173.18473088764586,123.15400914620841,242.07599748834036,0.0035839456297422204,0.7168308556157338,1.6254675932110942,0.2986464466683834,41.80884078744276,0.0028140727933822726,0.431958926528049,0.1772000131600121,0.0012155638630011948,0.0011291082921974878,0.00014793966401449766,39,0.000861062689034299,0.0007563884781569246,0.00006612362477799197,0.0012155638630011948,0.0011291082921974878,0.00014793966401449766,0.0017052085875810146,0.0014079525126292332,0.0005752701805494286,0.0007012294092376327,0.0007320024842053005,0.00008599505995086967,0.0004986537360205707,0.0005833996674623998,0.00015765091088244001,0.0009801719114572863,0.000813652489437189,0.0005618189620796862,0.001300169181806699,0.0011051818784589473
2,7,219477,765.0,345.2599763609469,416.54014959558845,486.34491537418216,345.5591623191722,258.0623234155355,304.4034711129498,0.0035960992614197614,1.0978857518037572,1.7782312662761894,0.2553649258979499,40.210825866304916,0.0034855588512691534,0.5444969275759326,0.33733637047782417,0.0018978760854011512,0.0017887012519309593,0.00035133480765667626,39,0.0015731032243057217,0.0014778871904649118,0.0002173707495145789,0.0018978760854011512,0.0017887012519309593,0.00035133480765667626,0.002215926568042128,0.0016596914222457072,0.0006921187544086108,0.0015744664011225421,0.0015596911080649055,0.00018657233396625697,0.0011758057719739904,0.001228710608334685,0.00029715050248907535,0.0013869492981631322,0.0009833098797868173,0.0006153627845236856,0.0015001464257480017,0.0024989851619506504
2,8,184133,720.0,351.82093239203095,499.7602622769773,648.4250779459253,335.63981857453473,334.541345954407,467.6987126164604,0.0036034787408982735,1.5725332450720584,1.9926838396243953,0.21726651126346755,41.194239932566525,0.003910217071356031,0.6941114753846906,0.4646407582700097,0.0027141265404733387,0.0027026361510898715,0.00046811035688746597,39,0.0019106891887496046,0.0017987863279708676,0.00013852769544226887,0.0027141265404733387,0.0027026361510898715,0.00046811035688746597,0.003521503901777114,0.0033522679934569677,0.0012645763816678526,0.0018228118728013704,0.001875366429549747,0.00010756006669324947,0.001816846225035203,0.002004311839193371,0.00043575501208635803,0.0025400048476723913,0.0025755922721723886,0.0011835303816606086,0.0027173950546155947,0.0027083411332557046
2,9,113790,707.0,823.493779453449,1150.3482543565333,1172.4622951168567,1093.8069496754906,1122.9226273696404,1226.6719757402316,0.003593932939954332,2.42364386020755,2.641310003178407,0.19749046065313475,55.92745508280029,0.006213199753932683,1.6270838109710513,1.5882922593629991,0.010109396733953188,0.009047615218770177,0.0012317472135253084,39,0.007236960888069681,0.0065241989811856225,0.0007923447285980083,0.010109396733953188,0.009047615218770177,0.0012317472135253084,0.010303737543869028,0.00859775235153138,0.002361554915048816,0.00961250505031629,0.008633936625673036,0.001331903224884523,0.009868377075047372,0.008419622748084039,0.001196500186124424,0.01078013863907401,0.008909860247899165,0.0029050047984541757,0.009389343092954331,0.011387219365399772
3,0,279700,1006.0,-985.236817939207,-1331.6491436799988,-1626.7711507957429,-1352.815447127272,-1429.3814141353032,-1758.3730099308304,0.0054571824849394745,-2.366722797077876,0.5672988596275145,0.4470411802301404,26.20123735831273,0.0035967107615302108,-1.3237069022664003,-1.4208562764764445,-0.004760990860493382,-0.007800296186813192,0.0032778004553479416,39,-0.003522477003715434,-0.0053779189379340835,0.002101517917230606,-0.004760990860493382,-0.007800296186813192,0.0032778004553479416,-0.0058161285334134534,-0.008459167980862069,0.0031228493661214617,-0.004836665881756424,-0.007202356714738389,0.0027949118339326215,-0.005110409060190573,-0.00804476191542281,0.0032523056997048163,-0.006286639291851378,-0.008910620532937797,0.0032090659122774364,-0.007615837909605199,-0.003312713258480916
3,1,385440,987.0,-159.89761172048748,-172.71352179534733,-544.0508995736018,-297.48995708209986,-375.4146539650974,-738.2828068024828,0.005430471376140716,-1.3287377955102142,0.7596401164705616,0.41374488016778727,34.592666023257806,0.0025607098381070985,-0.1749883706133205,-0.3803593251926012,-0.0004480944421838609,-0.0005249282540742138,0.0002522459121718817,39,-0.00041484436415651586,-0.00036411403386761934,0.0001160843999666503,-0.0004480944421838609,-0.0005249282540742138,0.0002522459121718817,-0.0014115060698775472,-0.0013828507874653366,0.0006448082559534931,-0.0007718191082453815,-0.0008150972034069971,0.00014293382346099634,-0.000973989866036471,-0.001082351542888317,0.00022026844566308388,-0.0019154286187279027,-0.0019113374475971767,0.0006039700463424788,0.00021587952052254554,-0.0008888377808400255
3,2,324773,922.0,-113.46415665186942,-169.96539936121553,-385.5183034008369,-217.489655418467,-320.42793766391696,-539.0528525519185,0.005420116851590483,-0.764773581999255,0.9659703240644468,0.35424739551018686,32.99459096746122,0.0028389059435359465,-0.18434425093407325,-0.34753572414741535,-0.0005233359896334225,-0.0005533511122786035,0.00029470587133854296,39,-0.00034936449967167655,-0.00034957595413279336,0.00012425913809939877,-0.0005233359896334225,-0.0005533511122786035,0.00029470587133854296,-0.00118703926558192,-0.0013015399715906352,0.00043419125571768195,-0.0006696666761660206,-0.0006439397960146704,0.00016232736249121332,-0.0009866212328731667,-0.0008591897572166294,0.00025072089251804223,-0.001659783456604824,-0.001683451217611553,0.00044908608980785914,-0.0005255424936890582,-0.0005214834675790997
3,3,289595,972.0,-67.53636385966092,32.03223036788404,-411.6232864735648,-92.49161852803081,-155.50058117246954,-601.5204859734513,0.005412000185445116,-0.34118354227541264,1.1280037610163598,0.3117677863890636,31.986951890505278,0.003356411540254493,0.03295496951428399,-0.15998002178237608,0.00011061043998647781,4.1125313304109185e-6,0.0002759669626684217,39,-0.00023320970272159715,-0.00021680152926622948,0.00014066205965879814,0.00011061043998647781,4.1125313304109185e-6,0.0002759669626684217,-0.001421375667651599,-0.001415689414735805,0.0009340531620463933,-0.0003193826500044228,-0.0002270529958883402,0.00018405922857597632,-0.0005369587913205322,-0.00046584355572649007,0.0002733858968322782,-0.0020771093629843446,-0.001881986771350131,0.0009935958656844392,0.0005450127459685291,-0.00030855066230021385
3,4,268604,948.0,64.7432198273018,-10.99467442277819,-301.7112077586353,3.545649302599486,-191.56919413548894,-503.2507715928368,0.005416828304208855,0.025379453789449842,1.263718317240513,0.26678766739577947,30.29936550525607,0.0035293592053729653,-0.011597757829934798,-0.2020772090036803,-0.00004093265335876677,-0.00022708425727684082,0.00027289729454046794,39,0.0002410359481887902,0.00012071342413200077,0.00012785201102452935,-0.00004093265335876677,-0.00022708425727684082,0.00027289729454046794,-0.0011232565701130113,-0.001297070863803552,0.0007378922428406179,0.000013200284815563008,-0.00002188277433571677,0.0001966270518007126,-0.0007132030577932158,-0.0007782167400188408,0.0002788072250549843,-0.001873578843177454,-0.0019056466449290127,0.0007191976316799127,0.0005636193711724979,-0.0006933576620986193
