feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ofi,log1p,絶対値,立会日,20ms,sub,20505296.0,3.3188763723505614e-7,0.019285195711628136,0.0003719187736358003,87.34495531149673,動いた窓,20
var_ofi,log1p,絶対値,立会日,50ms,full,20505296.0,1.2316392361224376e-6,0.0426498455660355,0.0018190093268066782,193.30621430380106,動いた窓,50
var_ofi,log1p,絶対値,立会日,50ms,sub,20505296.0,1.2316392361224376e-6,0.0426498455660355,0.0018190093268066782,193.30621430380106,動いた窓,50
var_ofi,log1p,絶対値,立会日,100ms,full,20505296.0,2.5604599063833747e-6,0.011034962827220515,0.00012177040459813858,49.97241275901138,動いた窓,100
var_ofi,log1p,絶対値,立会日,100ms,sub,20505296.0,2.5604599063833747e-6,0.011034962827220515,0.00012177040459813858,49.97241275901138,動いた窓,100
var_ofi,log1p,絶対値,立会日,500ms,full,20505173.0,0.000010226433254492934,0.019704105399474686,0.0003882517695936075,89.24270874991144,動いた窓,500
var_ofi,log1p,絶対値,立会日,500ms,sub,4411136.0,0.000010856094519258174,0.02129789093393085,0.00045360015823361384,44.74146954198894,動いた窓,500
var_ofi,log1p,絶対値,立会日,1s,full,20505030.0,0.000015278952974331885,0.019851192672957492,0.0003940698505388812,89.90883617217563,動いた窓,1000
var_ofi,log1p,絶対値,立会日,1s,sub,2311031.0,0.000015738970350794603,0.021812096633360072,0.0004757675595430378,33.166790450705186,動いた窓,1000
var_ofi,log1p,絶対値,立会日,3s,full,20504461.0,0.00002336455322699232,0.03225999260071162,0.0010407071225979685,146.15528541101543,動いた窓,3000
var_ofi,log1p,絶対値,立会日,3s,sub,769669.0,0.000023977646816835475,0.019210999106952373,0.0003690624866873249,16.857048667264426,動いた窓,3000
var_ofi,log1p,絶対値,立会日,5s,full,20503919.0,0.000027597208277929426,0.04106244496877525,0.0016861243868136959,186.09284211611256,動いた窓,5000
var_ofi,log1p,絶対値,立会日,5s,sub,464485.0,0.00002977006111119929,0.08989498277586036,0.00808110792827223,61.51517790471066,動いた窓,5000
var_ofi,log1p,絶対値,立会日,10s,full,20502581.0,0.00003639733826410015,0.045930612864429426,0.0021096211981020897,208.19249491239742,動いた窓,10000
var_ofi,log1p,絶対値,立会日,10s,sub,229280.0,0.00004115277898386929,0.10449663837415946,0.010919547431499855,50.31155059849007,動いた窓,10000
var_ofi,log1p,絶対値,立会日,30s,full,20497357.0,0.000058742698308494655,0.06765932459029855,0.004577784204015378,307.0244096794355,動いた窓,30000
var_ofi,log1p,絶対値,立会日,30s,sub,78210.0,0.00006702756290052684,0.10289114383506835,0.010586587479688724,28.92775219742514,動いた窓,30000
var_ofi,log1p,絶対値,立会日,50s,full,20491900.0,0.0000739353903886997,0.06363376065808511,0.00404925549549046,288.64215118725195,動いた窓,50000
var_ofi,log1p,絶対値,立会日,50s,sub,45916.0,0.00008460431919882941,0.08933836126955023,0.007981342794328673,19.219878009587568,動いた窓,50000
var_ofi,log1p,絶対値,立会日,100s,full,20479285.0,0.00010216649416643262,0.07099423765655596,0.005040181780435549,322.090342204688,動いた窓,100000
var_ofi,log1p,絶対値,立会日,100s,sub,22639.0,0.00012066164105977028,0.09146530234572213,0.008365901533194362,13.819428514779593,動いた窓,100000
var_ofi,log1p,絶対値,閉場日,10ms,full,3776079.0,3.1344090365756637e-7,0.019033559385711402,0.0003622763828894026,36.99296263882121,動いた窓,10
var_ofi,log1p,絶対値,閉場日,10ms,sub,3776079.0,3.1344090365756637e-7,0.019033559385711402,0.0003622763828894026,36.99296263882121,動いた窓,10
var_ofi,log1p,絶対値,閉場日,20ms,full,3776079.0,6.336291483356662e-7,0.027174479854144763,0.0007384523553433196,52.825312265618074,動いた窓,20
var_ofi,log1p,絶対値,閉場日,20ms,sub,3776079.0,6.336291483356662e-7,0.027174479854144763,0.0007384523553433196,52.825312265618074,動いた窓,20
var_ofi,log1p,絶対値,閉場日,50ms,full,3776079.0,1.984364855616172e-6,0.04898977173818762,0.002399997734959726,95.3120072993012,動いた窓,50
var_ofi,log1p,絶対値,閉場日,50ms,sub,3776079.0,1.984364855616172e-6,0.04898977173818762,0.002399997734959726,95.3120072993012,動いた窓,50
var_ofi,log1p,絶対値,閉場日,100ms,full,3776079.0,3.9316510981652225e-6,0.06508539966033763,0.004236109248945878,126.74353331920196,動いた窓,100
var_ofi,log1p,絶対値,閉場日,100ms,sub,3776079.0,3.9316510981652225e-6,0.06508539966033763,0.004236109248945878,126.74353331920196,動いた窓,100
var_ofi,log1p,絶対値,閉場日,500ms,full,3776040.0,0.000014154998090210387,0.07942979101587144,0.006309091700825012,154.83742485328932,動いた窓,500
var_ofi,log1p,絶対値,閉場日,500ms,sub,851495.0,0.000015052076725037249,0.11144052843739688,0.012418991378406262,103.47783625118129,動いた窓,500
