dt,n,bid_exact,ask_exact,bid_1tick,ask_1tick,mid_abs_p50,mid_abs_p90,mid_abs_p99,mid_abs_max,mid_gt_1bp,mid_gt_10bp,obi_gt_02,spread_real,spread_mine,szb_real,szb_mine,sza_real,sza_mine,obi_corr,obi_sign,cross_mine
2026-07-28,86399,0.9771640875473095,0.9822914617067328,0.9796641164828297,0.9839465734557112,0.0,1.3685930837993156e-12,0.7985005115788334,750.9201694967685,0.007453789974421,0.0005671361937059457,0.05456081667611894,0.7243402467592911,0.7364493322852689,4.134,4.348,4.313,4.59,0.968050466895996,0.9748260975242768,0.0
2026-07-29,86399,0.9782752115186518,0.9631129989930439,0.9801155105961875,0.9661338672901306,0.0,1.4665957715563072e-12,1.4701046149437145,923.2665824763951,0.017152976307596154,0.0003819488651489022,0.07038275905971134,0.7612764067746677,0.8488809929474522,8.525,8.67,8.21,8.469,0.952452681914508,0.9671986944293337,0.0
2026-07-30,86399,0.9839465734557112,0.9471753145291033,0.9855553883725506,0.9521406497760391,0.0,1.5514181730038832e-12,1.417432233469051,909.5072057986546,0.01585666500769685,0.002754661512286022,0.07741987754487899,0.3634491322662435,0.41224363598849445,5.213,5.3740000000000006,5.329,5.394,0.9477735816921988,0.9620018750217016,0.0
2026-07-31,86399,0.9826734105718816,0.9612726999155082,0.9840160187039202,0.9641199550920728,0.0,1.3577903759402105e-12,1.3113337053469596,373.2398964068854,0.014189979050683458,0.0008680656026111413,0.07223463234528177,0.32966489563328866,0.3658157386121282,2.59,2.692,2.592,2.562,0.9526893772960158,0.9645366265813262,0.0
2026-08-01,86399,0.9929165846826931,0.9831248046852394,0.9932059398835634,0.9871642032893899,0.0,1.3912007406109516e-12,0.4891380775646258,7298.503883262309,0.0035764302827579024,0.0007638977302978044,0.06956099028923945,0.12241924920263329,0.12242674289760723,0.368,0.368,0.853,0.961,0.9595325775770673,0.9654509890160766,0.0
2026-08-02,86398,0.993310030324776,0.9897219843051922,0.9941202342646821,0.9906363573230862,0.0,1.3501278164660564e-12,0.35166566667008037,509.69859743360246,0.003194518391629436,0.00008102039399060164,0.06015185536702238,0.11921295606395661,0.11922290510442025,0.656,0.8,0.476,0.526,0.9714769734338222,0.9687145535776291,0.0
2026-08-03,86399,0.9859373372376995,0.9766548223937777,0.9871989259134943,0.9790969802891237,0.0,1.377967156759649e-12,0.7353317878837413,664.0061726833479,0.006574150163775044,0.00026620678480075,0.05053299228000324,0.12613919460112777,0.1267130013873921,1.26,1.2650000000000001,1.25,1.2570000000000001,0.9714293468194474,0.9754048079260177,0.0
2026-08-04,86399,0.9751501753492517,0.9740621997939791,0.9781826178543733,0.9766895450178822,0.0,1.3365361920429869e-12,0.9069551436146798,363.27286912424506,0.008773249690389935,0.00048611673746223915,0.06680632877695343,0.12138647633394138,0.22395413419438656,2.413,2.491,1.729,1.747,0.9551981590917179,0.9669093392284633,0.0
2026-08-05,86399,0.9792242965775066,0.9667935971481152,0.9816664544728527,0.9704857695112212,0.0,1.2861898774365794e-12,0.8717774669287991,916.368312925393,0.00800935196009213,0.0003819488651489022,0.06916746721605574,0.11403483764279619,0.1142837551355223,2.018,2.028,2.345,2.349,0.9562874323043229,0.9659949767937129,0.0
2026-08-06,86399,0.98997673584185,0.9736686767207954,0.9912036018935404,0.976446486649151,0.0,1.3046084025775716e-12,0.6549184894362441,651.7750665076616,0.005763955601337979,0.000636581441914837,0.05325293116818482,0.11671403311166505,0.11715843921649814,2.1,2.1270000000000002,2.419,2.436,0.9680438751189888,0.9742358129145013,0.0
2026-08-07,86399,0.9753122142617391,0.9760413893679325,0.977326126459797,0.9778353916133289,0.0,1.2995157711309044e-12,0.8417555706048003,537.4571239154873,0.008055648792231392,0.0008796398106459566,0.07652866352619822,0.11440142315359998,0.11445510784522127,2.072,2.058,2.06,2.058,0.9366441099841707,0.9575921017604371,0.0
2026-08-08,86399,0.9924767647773701,0.9893054317758307,0.9931827914674939,0.9917591638792116,0.0,1.2934759817005551e-12,0.2832632345871678,125.49406554272004,0.0015393696686304239,0.000023148416069630436,0.040266669753122146,0.11382585782001747,0.11383622382467976,1.635,1.691,1.064,1.09,0.975800185373945,0.9804974594613364,0.0
2026-08-09,86399,0.9906943367400086,0.9822335906665587,0.9917707380872464,0.9851155684672276,0.0,1.290363576453144e-12,0.39696266849611445,400.69259729681954,0.0027199388881815763,0.00021990995266148915,0.07600782416463153,0.11352219642735324,0.11352864043766318,1.16,1.179,1.123,1.064,0.9273101298527834,0.9537841873169829,0.0
