dt_open,user,n,vol,n_bid,n_touch,n_inside,sum_dist,n_dist,sum_life,n_fast,n_fill,fill_vol,sz_med,life_med,vol_c,fill_c,bid_share,touch_share,fast_share,fill_rate,life_s,mean_dist
2026-05-28,0xd3b26c3467ca46967e5e26c0a27b7029f60dfd7e,2,10250,2,0,0,4128,2,1447094656854291,0,2,10250,5125.0,723547328427145.5,10.25,10.25,1.0,0.0,0.0,1.0,723547.3284271455,2064.0
2026-05-28,0x4c2e427d4fe541a97ce05555ed565bddecf97d5d,1,10100,1,0,0,1952,1,220911413160191,0,0,0,10100.0,220911413160191.0,10.1,0.0,1.0,0.0,0.0,0.0,220911.413160191,1952.0
2026-05-28,0x87a3f857738c760124328aa83929a2a97b62e725,7,9590,3,2,2,253,5,4313235410003,2,3,3750,1640.0,73894796587.0,9.59,3.75,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,73.894796587,50.6
2026-05-28,0xc2c484028dab276c6e0990200d00642f9658a874,1,9450,0,0,0,2,1,23864918538,0,1,9450,9450.0,23864918538.0,9.450000000000001,9.450000000000001,0.0,0.0,0.0,1.0,23.864918538,2.0
2026-05-28,0x36f1591ff481d2f19c1a2bb4d7c1b1a37a9cfc71,2,9150,2,1,1,493,1,13088059615833,0,1,4410,4575.0,6544029807916.5,9.15,4.41,1.0,0.5,0.0,0.5,6544.0298079165,493.0
2026-05-28,0x25ef923784070d7b701ed399f059f5a5038ed457,8,9000,0,0,0,889,8,4051467391782,0,3,4000,1000.0,549883770757.5,9.0,4.0,0.0,0.0,0.0,0.375,549.8837707575001,111.125
2026-05-28,0x7f3e21d303f43d016d31670a0d5606c108bf7462,3,8780,0,0,0,97,3,8757521532825,0,0,0,3150.0,20985781228.0,8.78,0.0,0.0,0.0,0.0,0.0,20.985781228,32.333333333333336
2026-05-28,0x8199c938d7f3976b6c47a6a85cec5bff490ee001,3,8710,2,3,0,0,3,167031350185,0,2,4910,3800.0,25924448094.0,8.71,4.91,0.6666666666666666,1.0,0.0,0.6666666666666666,25.924448094000002,0.0
2026-05-28,0x50fbdceec99b739416269722ec1968b6bdf35125,3,8690,3,0,0,391,3,88158717761533,0,3,8690,2775.0,22041320953096.75,8.69,8.69,1.0,0.0,0.0,1.0,22041.32095309675,130.33333333333334
2026-05-28,0xa5c93efa3ce1f3f5e2febf3d2e2f0b1cb97b0454,7,8490,7,1,1,974,6,231905845349667,1,4,5290,1047.5,28208025125580.0,8.49,5.29,1.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,28208.025125580003,162.33333333333334
2026-05-28,0xa1b401a78a95f003563d91e50b6501bf5319ae81,2,8320,2,0,0,4,2,34552066645,0,1,4160,4160.0,17276033322.5,8.32,4.16,1.0,0.0,0.0,0.5,17.276033322500002,2.0
2026-05-28,0x77dee11bbf0ad1143bf008a84ae776557e2ebade,4,8310,1,4,2,0,2,72742662144,0,4,8310,2180.0,16237014298.0,8.31,8.31,0.25,1.0,0.0,1.0,16.237014298000002,0.0
2026-05-28,0x37812c156a6714b74c275d398757eb41a53a5a9e,1,8270,1,0,0,3,1,178478781950,0,1,8270,8270.0,178478781950.0,8.27,8.27,1.0,0.0,0.0,1.0,178.47878195,3.0
2026-05-28,0xf8ef6f79ececf7eb9c1339353404419d00177bf8,1,8240,1,0,0,2227,1,239300944953479,0,0,0,8240.0,239300944953479.0,8.24,0.0,1.0,0.0,0.0,0.0,239300.94495347902,2227.0
2026-05-28,0x04a5a1589d3e3dfe579fb024410728c3ad5edf74,9,8220,9,0,0,100,9,5110503300,9,0,0,900.0,579626108.0,8.22,0.0,1.0,0.0,1.0,0.0,0.579626108,11.11111111111111
2026-05-28,0x061c9d98dca634ec51a38a79c2c9c734f8a5bf79,2,8200,2,0,0,4137,2,1442017988094926,0,2,8200,4100.0,721008994047463.0,8.2,8.2,1.0,0.0,0.0,1.0,721008.994047463,2068.5
2026-05-28,0x0be568893f3062fa114bc22c69b155d2de95041b,2,8140,2,0,0,3997,2,849526541352707,0,0,0,4070.0,424763270676353.5,8.14,0.0,1.0,0.0,0.0,0.0,424763.27067635354,1998.5
2026-05-28,0x765043ef8a7868c9ef37ab579119f64ebb537776,2,7890,2,0,0,79,2,2614293279681,0,1,5000,3945.0,1307146639840.5,7.890000000000001,5.0,1.0,0.0,0.0,0.5,1307.1466398405,39.5
2026-05-28,0xd103e382c81bf160ee07722d57916d801aa0c3f2,4,6600,0,2,1,13,3,56198902541,1,1,1650,1650.0,10148534204.5,6.6000000000000005,1.6500000000000001,0.0,0.5,0.25,0.25,10.1485342045,4.333333333333333
2026-05-28,0xef43956cb6841c470b86e121e3afe191f1f7d796,3,6560,3,0,0,158,3,140755555124,0,3,6560,1700.0,56709351505.0,6.5600000000000005,6.5600000000000005,1.0,0.0,0.0,1.0,56.709351505,52.666666666666664
2026-05-28,0x570814709300ac92092546e6d47ac7cf92a09176,2,6480,2,2,2,0,0,63123624428,0,1,4200,3240.0,31561812214.0,6.48,4.2,1.0,1.0,0.0,0.5,31.561812214000003,0.0
2026-05-28,0x9df5b6c366572cfd657ab1075b86b202dc4a1342,11,6370,6,4,0,15,11,568793711231,1,8,3970,630.0,27316064733.0,6.37,3.97,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.7272727272727273,27.316064733,1.3636363636363635
2026-05-28,0xb942dca94988552a0669882934959eeabd89924c,2,6150,2,0,0,4712,2,1409271018758984,0,2,6150,3075.0,704635509379492.0,6.15,6.15,1.0,0.0,0.0,1.0,704635.509379492,2356.0
2026-05-28,0xdcc0a66d87982724e61a9c2ca8f2b24e24bd2aa6,2,6150,2,0,0,4610,2,1416820579684681,0,2,6150,3075.0,708410289842340.5,6.15,6.15,1.0,0.0,0.0,1.0,708410.2898423405,2305.0
2026-05-28,0xfd308dfdb978b8ed3675a90394040c5b44989e8c,1,6060,1,0,0,1380,1,327658579784022,0,1,6060,6060.0,327658579784022.0,6.0600000000000005,6.0600000000000005,1.0,0.0,0.0,1.0,327658.579784022,1380.0
2026-05-28,0x734f033cfd98e90c018e66594323600024776ae7,1,6000,0,0,0,244,1,68396066601200,0,1,6000,6000.0,68396066601200.0,6.0,6.0,0.0,0.0,0.0,1.0,68396.0666012,244.0
2026-05-28,0x37005fd78a23e65a46ed785011a7be50b5ae0a6c,2,6000,2,0,0,4190,2,1319397067137019,0,0,0,3000.0,659698533568509.5,6.0,0.0,1.0,0.0,0.0,0.0,659698.5335685095,2095.0
2026-05-28,0xcb87b7d085bf48d7447fe5bc202c1b4405cd7387,2,6000,0,0,0,446,2,43602694325379,0,2,6000,3000.0,21801347162689.5,6.0,6.0,0.0,0.0,0.0,1.0,21801.3471626895,223.0
2026-05-28,0x3f86dc58b9908cdc929e92e0072c1f3ff088261d,1,5680,1,0,0,2123,1,73316930291460,0,0,0,5680.0,73316930291460.0,5.68,0.0,1.0,0.0,0.0,0.0,73316.93029146,2123.0
2026-05-28,0x18ee1de3b1fc27acea7618b30be86ff7b414bd7b,1,5660,0,0,0,11,1,16210498131,0,0,0,5660.0,16210498131.0,5.66,0.0,0.0,0.0,0.0,0.0,16.210498131,11.0
2026-05-28,0x35bc5ad3098cf26787273589427d2432046a646f,2,5590,2,0,0,4303,2,1370034357979782,0,0,0,2795.0,685017178989891.0,5.59,0.0,1.0,0.0,0.0,0.0,685017.1789898911,2151.5
2026-05-28,0x1e0a098b28e2c530acd555a56777a28070b32731,2,5410,0,0,0,20,2,297311762014,0,2,5410,2705.0,148655881007.0,5.41,5.41,0.0,0.0,0.0,1.0,148.655881007,10.0
2026-05-28,0x0a140bee49d86589fd2c9367e2c4f99ccc4c3d06,1,5330,1,1,1,0,0,537854645,1,1,210,5330.0,537854645.0,5.33,0.21,1.0,1.0,1.0,1.0,0.537854645,0.0
2026-05-28,0x42183ed10bbf1e993907d602c0d752630c16d925,1,5120,1,0,0,631,1,8257799431559,0,0,0,5120.0,8257799431559.0,5.12,0.0,1.0,0.0,0.0,0.0,8257.799431559,631.0
2026-05-28,0x28eebf8a4909c1f7e7816ca60affc803034ecf54,2,5120,2,0,0,4172,2,845183518764144,0,0,0,2560.0,422591759382072.0,5.12,0.0,1.0,0.0,0.0,0.0,422591.759382072,2086.0
2026-05-28,0xa21435408f29b5468e62394fad9b0be13c5fe3c2,2,5120,2,0,0,4291,2,1492337989015991,0,2,5120,2560.0,746168994507995.5,5.12,5.12,1.0,0.0,0.0,1.0,746168.9945079956,2145.5
2026-05-28,0x6fae01698d8d58d5bafa0ad07df058d94f35cc5c,1,5000,1,0,0,2212,1,251608848021337,0,0,0,5000.0,251608848021337.0,5.0,0.0,1.0,0.0,0.0,0.0,251608.848021337,2212.0
2026-05-28,0x919a020ffa9c843f0b70cd476f5eaffbacb9f4fe,1,5000,1,0,0,1473,1,28569139705810,0,0,0,5000.0,28569139705810.0,5.0,0.0,1.0,0.0,0.0,0.0,28569.13970581,1473.0
2026-05-28,0xe102b516f0c57f9fd7af2319e81bf28d2eea7f30,1,5000,0,0,0,13,1,56633371901,0,1,5000,5000.0,56633371901.0,5.0,5.0,0.0,0.0,0.0,1.0,56.633371901000004,13.0
2026-05-28,0x2943475500734b11865599d19a47c4fca85ddf57,1,4710,1,1,1,0,0,0,1,1,4710,4710.0,0.0,4.71,4.71,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0xc415c64fd4a3b8688c733fa86701579aa2575212,1,4610,0,0,0,78,1,1907224266403,0,1,4610,4610.0,1907224266403.0,4.61,4.61,0.0,0.0,0.0,1.0,1907.2242664030002,78.0
2026-05-28,0x384142ceb6e83e12dcea8399dba6d5996b0d434e,2,4480,2,2,2,0,0,0,2,2,4480,2240.0,0.0,4.48,4.48,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0xa6fc599a28c4b23b7f74bd391c56dfda70d48693,7,4390,7,5,4,4,3,10626597888,3,4,1680,130.0,2491531111.0,4.39,1.68,1.0,0.7142857142857143,0.42857142857142855,0.5714285714285714,2.491531111,1.3333333333333333
2026-05-28,0x2ee4799b4d5a33386aa0d44c2d1635e87fed6da3,5,4310,5,0,0,9990,5,1913602165208179,0,0,0,1045.0,607979990323776.5,4.3100000000000005,0.0,1.0,0.0,0.0,0.0,607979.9903237765,1998.0
2026-05-28,0xeaacf865d0472f260fdb944c4544111afbdbb1b3,1,4190,0,1,1,0,0,0,1,1,4190,4190.0,0.0,4.19,4.19,0.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0xe130c9fe8cd2405a6739e80509a9be8a9bad5e61,2,4100,2,0,0,4173,2,336842178227772,0,0,0,2050.0,168421089113886.0,4.1,0.0,1.0,0.0,0.0,0.0,168421.089113886,2086.5
2026-05-28,0x7d0d0021473cd85871b5460c317f01577f385762,4,4100,4,0,0,8532,4,2900363083361033,0,4,4100,1030.0,730360290496002.0,4.1,4.1,1.0,0.0,0.0,1.0,730360.2904960021,2133.0
2026-05-28,0xb3cbbacb086a06745142440e9cd47e9e091bd05f,4,4040,4,1,1,12,3,59047793044,0,1,1010,1010.0,13049930885.5,4.04,1.01,1.0,0.25,0.0,0.25,13.0499308855,4.0
2026-05-28,0xa36d486fae7c11ade7b6eb0988b6a573acc76ab3,2,4000,2,1,1,5,1,3004524850,1,1,2000,2000.0,1502262425.0,4.0,2.0,1.0,0.5,0.5,0.5,1.502262425,5.0
2026-05-28,0xcdc8e762abf9add546118205ad014baf17e91ab8,6,4000,6,5,5,4,1,8257091827,5,6,4000,500.0,0.0,4.0,4.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.0,4.0
2026-05-28,0x2c1ddb63e7de758c13531b3bd0ec19d922dbea94,2,4000,2,0,0,4237,2,701851691031937,0,0,0,2000.0,350925845515968.5,4.0,0.0,1.0,0.0,0.0,0.0,350925.8455159685,2118.5
2026-05-28,0x3a24ff69e6d7653237944b0fc5d71076efc040e6,4,4000,4,0,0,6120,4,355473838234134,0,0,0,1000.0,175543848257811.0,4.0,0.0,1.0,0.0,0.0,0.0,175543.848257811,1530.0
2026-05-28,0x7b288f009737347b85306ec1f58e315e731dabe5,1,4000,1,1,1,0,0,0,1,1,4000,4000.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x7c4b744bd53a4182a3e9b6a1b1ee0bb96fe98e2e,3,3960,3,3,2,0,1,28628093440,1,3,3960,1290.0,1454446967.0,3.96,3.96,1.0,1.0,0.3333333333333333,1.0,1.4544469670000002,0.0
2026-05-28,0x9e3e8de6d6956a92e6c88e8ba879fdd53525490c,6,3800,5,5,5,30,1,17623483592,5,5,3300,650.0,0.0,3.8000000000000003,3.3000000000000003,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,30.0
2026-05-28,0x2a3d9be40d86c12b1d14532f176b6e7c202b22f0,1,3600,0,1,1,0,0,0,1,1,3600,3600.0,0.0,3.6,3.6,0.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x062f920cb2678ea9c8709fcdf8ce369d33494768,2,3410,2,2,2,0,0,0,2,2,3410,1705.0,0.0,3.41,3.41,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x0f6d4746962c5430086213e3077fa38ad4797a01,1,3370,0,0,0,17,1,24168064948,0,1,3370,3370.0,24168064948.0,3.37,3.37,0.0,0.0,0.0,1.0,24.168064948,17.0
2026-05-28,0x1eb2ab173fed039d2889158125e0c98624000d74,2,3090,2,0,0,4224,2,1463771014040605,0,2,3090,1545.0,731885507020302.5,3.09,3.09,1.0,0.0,0.0,1.0,731885.5070203026,2112.0
2026-05-28,0xaa488063b51cd12b5261320d9900b2bed89bbfe3,2,3080,2,0,0,3838,2,1446253186632828,0,2,3080,1540.0,723126593316414.0,3.08,3.08,1.0,0.0,0.0,1.0,723126.593316414,1919.0
2026-05-28,0x0d9d032c3c640f36faa42c11d50a63a260cf3bbc,4,3000,4,2,1,83,3,220916966484,0,4,3000,875.0,9341583785.0,3.0,3.0,1.0,0.5,0.0,1.0,9.341583785000001,27.666666666666668
2026-05-28,0xeaea2d12ac14d467d9114dfe7609c248efc84228,2,3000,1,2,2,0,0,7902919290,1,2,3000,1500.0,3951459645.0,3.0,3.0,0.5,1.0,0.5,1.0,3.9514596450000004,0.0
2026-05-28,0xf22d15234a12f4da725c1eab3510c4b584daea64,1,3000,1,0,0,10,1,24161845702,0,1,3000,3000.0,24161845702.0,3.0,3.0,1.0,0.0,0.0,1.0,24.161845702,10.0
2026-05-28,0xaa312eb19552f924dfc47bfefe47f35a902fc595,1,3000,1,0,0,254,1,130713935403827,0,0,0,3000.0,130713935403827.0,3.0,0.0,1.0,0.0,0.0,0.0,130713.93540382701,254.0
2026-05-28,0x7f18fb9a47edfec09ea3a3357c6eda6d9000e16b,3,2860,0,2,2,454,1,4992460398880,2,2,1830,1030.0,0.0,2.86,1.83,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,454.0
2026-05-28,0xbdd2590552107802c09874082a42e6dbc2bdab56,3,2780,3,2,1,1,2,102919391480,1,1,930,930.0,31632649636.0,2.7800000000000002,0.93,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,31.632649636000004,0.5
2026-05-28,0xe4112f559554938e4a8ec20a5e49fc25592ccfdf,1,2710,1,0,0,381,1,60716814920081,0,0,0,2710.0,60716814920081.0,2.71,0.0,1.0,0.0,0.0,0.0,60716.814920081,381.0
2026-05-28,0xdc49deea1b1c8a305b9e724b4abe976a3a7f9f63,3,2650,3,0,0,511,3,64562763709472,0,2,1770,882.5,25564561280843.0,2.65,1.77,1.0,0.0,0.0,0.6666666666666666,25564.561280843,170.33333333333334
2026-05-28,0x56663e4379847d414ca9707900c40293960430b8,1,2620,1,0,0,1883,1,364428984531700,0,0,0,2620.0,364428984531700.0,2.62,0.0,1.0,0.0,0.0,0.0,364428.9845317,1883.0
2026-05-28,0xbee26f7e84211e045e30d15cd7a4e86b63343110,2,2620,0,0,0,191,2,16153172200508,0,2,2620,1310.0,8076586100254.0,2.62,2.62,0.0,0.0,0.0,1.0,8076.5861002540005,95.5
2026-05-28,0x601a379e280fd530d1de5dd9880c609025357b49,3,2550,3,0,0,36,3,7934140327318,0,1,850,850.0,3707549590.0,2.5500000000000003,0.85,1.0,0.0,0.0,0.3333333333333333,3.70754959,12.0
2026-05-28,0xa3054324c15b82d96d6bacf7bc92e83f760eca67,1,2500,1,1,1,0,0,0,1,1,2500,2500.0,0.0,2.5,2.5,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x338bc495fcb2d13ea94158476a1cbf1943ed6aa8,1,2480,0,0,0,242,1,86283365061372,0,1,2480,2480.0,86283365061372.0,2.48,2.48,0.0,0.0,0.0,1.0,86283.36506137201,242.0
2026-05-28,0x5e4440da73cf0418073ef0e9f74c2a9bd39a6246,2,2460,0,1,1,3,1,78644890967,1,1,1230,1230.0,39322445483.5,2.46,1.23,0.0,0.5,0.5,0.5,39.322445483500005,3.0
2026-05-28,0xeb0b801638486fa2dea48cac2d0ad74eedd7c69e,13,2140,8,1,0,244,13,82019634085,0,1,160,160.0,6428572452.0,2.14,0.16,0.6153846153846154,0.07692307692307693,0.0,0.07692307692307693,6.428572452,18.76923076923077
2026-05-28,0xa84577e8316a22998a7218feb2a02271aabf4977,21,2100,0,0,0,125621,21,10659977883,21,0,0,100.0,472798340.0,2.1,0.0,0.0,0.0,1.0,0.0,0.47279834000000004,5981.952380952381
2026-05-28,0x25f000da36b4c56f37307faa4e93349ac17ac02c,5,2100,5,0,0,1760,5,14335417254,0,0,0,420.0,2648289660.0,2.1,0.0,1.0,0.0,0.0,0.0,2.64828966,352.0
2026-05-28,0x581b7a22e88e7b4177bc8064fc1bb4cd430419bd,1,2000,1,0,0,2048,1,329304778102698,0,0,0,2000.0,329304778102698.0,2.0,0.0,1.0,0.0,0.0,0.0,329304.77810269804,2048.0
2026-05-28,0x9ea98d75aef6b8933b6fe5e0a1db27b691b7ffa3,1,2000,0,0,0,1435,1,679979336785467,0,0,0,2000.0,679979336785467.0,2.0,0.0,0.0,0.0,0.0,0.0,679979.336785467,1435.0
2026-05-28,0x19b97b896c241fc39852b1bc0ede5364a5b011f7,2,2000,0,2,0,0,2,293601008905,0,1,1000,1000.0,146800504452.5,2.0,1.0,0.0,1.0,0.0,0.5,146.8005044525,0.0
2026-05-28,0xcfe6336d527d393656aee591e54b407071eceaee,2,2000,2,0,0,4269,2,564682946623115,0,0,0,1000.0,282341473311557.5,2.0,0.0,1.0,0.0,0.0,0.0,282341.4733115575,2134.5
2026-05-28,0xe33dcad2e6eac006b42d58e48ac82fbe562d991e,1,1940,1,0,0,2221,1,741128837693864,0,1,1940,1940.0,741128837693864.0,1.94,1.94,1.0,0.0,0.0,1.0,741128.837693864,2221.0
2026-05-28,0x72f236a3050f78946af64ca7fc8d266647124dd7,2,1820,2,1,1,2,1,2152581016,1,2,1820,910.0,1076290508.0,1.82,1.82,1.0,0.5,0.5,1.0,1.076290508,2.0
2026-05-28,0xc4c8c2d11cf0a1d9dbe1841d34de7d3cd146db64,2,1810,2,0,0,1576,2,21954618988827,0,0,0,905.0,10977309494413.5,1.81,0.0,1.0,0.0,0.0,0.0,10977.309494413501,788.0
2026-05-28,0x8c93fea7c4af9dbb51c327ebb7e37bc42649c6b8,1,1800,1,0,0,2130,1,677886613720217,0,0,0,1800.0,677886613720217.0,1.8,0.0,1.0,0.0,0.0,0.0,677886.613720217,2130.0
2026-05-28,0x38e6ea379390e1ac87ee1136447b0e512b45916c,1,1760,1,0,0,1742,1,707972503574732,0,1,1760,1760.0,707972503574732.0,1.76,1.76,1.0,0.0,0.0,1.0,707972.503574732,1742.0
2026-05-28,0x3e98a8297baab783636f40f92c23e7d368fb2886,1,1700,0,0,0,18,1,43192020629,0,0,0,1700.0,43192020629.0,1.7,0.0,0.0,0.0,0.0,0.0,43.192020629000005,18.0
2026-05-28,0xbb6f0539a6acd498ce716f2d85348c419aa5e013,1,1650,1,1,1,0,0,992415385,1,1,1650,1650.0,992415385.0,1.6500000000000001,1.6500000000000001,1.0,1.0,1.0,1.0,0.992415385,0.0
2026-05-28,0x80c81ad56f46e2c31ff4aca50f5fcbb6f6f5de41,1,1650,1,0,0,3,1,1651385573,0,1,1650,1650.0,1651385573.0,1.6500000000000001,1.6500000000000001,1.0,0.0,0.0,1.0,1.651385573,3.0
2026-05-28,0xb36fee155d1a87a77dedae22dcc871024928ac38,1,1640,1,0,0,5,1,70537339310,0,1,1640,1640.0,70537339310.0,1.6400000000000001,1.6400000000000001,1.0,0.0,0.0,1.0,70.53733931000001,5.0
2026-05-28,0xbb27c215198b19526fc50d859e43056ce585a82c,4,1630,3,0,0,524,4,1035397643844,0,4,1630,270.0,219662497467.5,1.6300000000000001,1.6300000000000001,0.75,0.0,0.0,1.0,219.6624974675,131.0
2026-05-28,0x2eb38601fb19497558c4a9aacf48035d228f90b0,1,1630,1,1,1,0,0,0,1,1,1630,1630.0,0.0,1.6300000000000001,1.6300000000000001,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0xc6322af4c897a0825ba08baed8efa4e8e210826d,1,1520,1,0,0,170,1,22628694169500,0,0,0,1520.0,22628694169500.0,1.52,0.0,1.0,0.0,0.0,0.0,22628.694169500002,170.0
2026-05-28,0x05f66973cb0dd556669ab5497487b7784f14e579,1,1510,1,0,0,1955,1,750939303532581,0,1,1510,1510.0,750939303532581.0,1.51,1.51,1.0,0.0,0.0,1.0,750939.3035325811,1955.0
2026-05-28,0x6ac47b2a1a2d12df038909b8074a0a2301d1606a,2,1400,2,0,0,4246,2,1334017706697974,0,0,0,700.0,667008853348987.0,1.4000000000000001,0.0,1.0,0.0,0.0,0.0,667008.8533489871,2123.0
2026-05-28,0xb2c2345747131c5935337ecafaf4a673df811cf9,1,1320,0,1,1,0,0,0,1,1,1320,1320.0,0.0,1.32,1.32,0.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x57a711a0a2b17ceb2c121bf0ab4558c9cc4c3478,1,1250,1,1,1,0,0,0,1,1,1250,1250.0,0.0,1.25,1.25,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x527dc213c15d1191074e7b7b194d2c4f2398abfc,3,1180,3,0,0,97,3,7482484414977,0,0,0,370.0,109262740868.0,1.18,0.0,1.0,0.0,0.0,0.0,109.26274086800001,32.333333333333336
2026-05-28,0x7ac71c9381e0d948bfcc004c8ace1eeadc4dadb2,3,1140,3,1,1,5,2,142222472021,0,2,750,390.0,11721956923.0,1.1400000000000001,0.75,1.0,0.3333333333333333,0.0,0.6666666666666666,11.721956923,2.5
2026-05-28,0x9c4cc31d85f1f04f06c1d02271a40445b522086f,1,1110,0,1,1,0,0,0,1,1,1110,1110.0,0.0,1.11,1.11,0.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x5e849d4e66b7479d83e4239a345b676900afb742,2,1080,2,0,0,4211,2,354270736467022,0,0,0,540.0,177135368233511.0,1.08,0.0,1.0,0.0,0.0,0.0,177135.36823351102,2105.5
2026-05-28,0x2b3ff94aeb7d57a75e8707b374a474760a3a4960,1,1010,1,1,1,0,0,24587207829,0,1,1010,1010.0,24587207829.0,1.01,1.01,1.0,1.0,0.0,1.0,24.587207829,0.0
2026-05-28,0x2ba592525d2d6acbb47f6cbe19dc1416255e1a82,1,1010,1,0,0,247,1,61169528672460,0,1,1010,1010.0,61169528672460.0,1.01,1.01,1.0,0.0,0.0,1.0,61169.52867246,247.0
2026-05-28,0x7d5e468483828cfdb00305e1aaef719a8af4fec9,1,1000,1,0,0,1,1,6791506238,0,1,1000,1000.0,6791506238.0,1.0,1.0,1.0,0.0,0.0,1.0,6.791506238,1.0
2026-05-28,0x6a9d2219e8bafaa4fb7ffb4f41f7f5a8a9aaf764,1,1000,1,0,0,361,1,105917698112711,0,1,1000,1000.0,105917698112711.0,1.0,1.0,1.0,0.0,0.0,1.0,105917.698112711,361.0
2026-05-28,0x83cac775da29657dcfa2349dc092fcd4fe354998,1,1000,1,1,1,0,0,0,1,1,1000,1000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x8286d7bf1b7d9ff7978b260c5bd3f648d9b64a48,1,1000,1,0,0,571,1,81174267172485,0,0,0,1000.0,81174267172485.0,1.0,0.0,1.0,0.0,0.0,0.0,81174.26717248501,571.0
2026-05-28,0xb9a0831d5103ca15bf302bc965e1a3e7e6c0fbdb,3,890,2,0,0,314,3,1950092586829,0,0,0,310.0,638210903950.0,0.89,0.0,0.6666666666666666,0.0,0.0,0.0,638.21090395,104.66666666666667
2026-05-28,0x70ca081bec532624fe726c99e4d90d110c85b6f7,1,880,1,0,0,4,1,5579059794,0,1,880,880.0,5579059794.0,0.88,0.88,1.0,0.0,0.0,1.0,5.579059794,4.0
2026-05-28,0x738070f52721cdf553b5f91395baf4257c2f8b1d,1,860,1,0,0,105,1,23085406428874,0,1,860,860.0,23085406428874.0,0.86,0.86,1.0,0.0,0.0,1.0,23085.406428874,105.0
2026-05-28,0x6155538825c19a97645b1c27396b637b234c95f9,1,860,0,1,1,0,0,0,1,1,860,860.0,0.0,0.86,0.86,0.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x7a15a1fef1b39d9d4b19eef1416fc5e6b96914f3,1,860,1,0,0,101,1,23079069387773,0,1,860,860.0,23079069387773.0,0.86,0.86,1.0,0.0,0.0,1.0,23079.069387773,101.0
2026-05-28,0xe03664504c3de2d6ab91bf12d7c022e02271ff96,1,840,0,0,0,63,1,2253591935359,0,1,840,840.0,2253591935359.0,0.84,0.84,0.0,0.0,0.0,1.0,2253.591935359,63.0
2026-05-28,0xffe1d8b5987f4254555936ffd941ee5ca215d0f3,1,780,1,0,0,15,1,62496611934,0,1,780,780.0,62496611934.0,0.78,0.78,1.0,0.0,0.0,1.0,62.496611934,15.0
2026-05-28,0x4b015f45c4d704ab679328ff9f228c2880980ec1,1,750,1,0,0,1987,1,720930913771851,0,1,750,750.0,720930913771851.0,0.75,0.75,1.0,0.0,0.0,1.0,720930.913771851,1987.0
2026-05-28,0x15176cd8cc920508bc4d32383bd251f77d3ee989,5,750,5,0,0,564,5,7862695587404,0,3,340,130.0,488271671892.0,0.75,0.34,1.0,0.0,0.0,0.6,488.27167189200003,112.8
2026-05-28,0x9f2e2ba30347c611c0e280bcba375e866cd8dbe5,1,710,1,1,1,0,0,0,1,1,710,710.0,0.0,0.71,0.71,1.0,1.0,1.0,1.0,0.0,0.0
2026-05-28,0x7bc09442df71264640d9a124eb1590f2afda7b73,3,690,2,3,1,0,2,98724702812,0,2,480,220.0,42863004188.0,0.6900000000000001,0.48,0.6666666666666666,1.0,0.0,0.6666666666666666,42.863004188000005,0.0
2026-05-28,0x62d3c049c33c74b8147b839072678950eb808ae3,3,680,3,0,0,1559,3,8807061218466,0,1,400,140.0,453323590548.0,0.68,0.4,1.0,0.0,0.0,0.3333333333333333,453.323590548,519.6666666666666
2026-05-28,0x73af042209bbb46c83259de3d46ea07126349497,2,660,0,2,1,0,1,20717182491,0,0,0,330.0,10358591245.5,0.66,0.0,0.0,1.0,0.0,0.0,10.358591245500001,0.0
2026-05-28,0x8faeeee8b11c1c2b018f829e855c5fad42115df6,1,600,1,1,0,0,1,13218950732,0,1,600,600.0,13218950732.0,0.6,0.6,1.0,1.0,0.0,1.0,13.218950732000001,0.0
2026-05-28,0x6b2d672baac9c0809a396d02ac741c7e2b0ac724,2,600,1,1,0,1,2,31804827291,1,2,600,300.0,15902413645.5,0.6,0.6,0.5,0.5,0.5,1.0,15.902413645500001,0.5
2026-05-28,0x6de939886df88a8800d41c94f75326049496ebd4,1,600,1,0,0,7,1,3119397137,0,1,600,600.0,3119397137.0,0.6,0.6,1.0,0.0,0.0,1.0,3.119397137,7.0
