bucket,visit,dwell_h,vol_usd,liq_usd,n_liq
950.0,44,0.04269027777777778,1554160.56427,0.0,0
950.0,45,0.005391111111111111,168307.60718000002,0.0,0
950.0,46,0.17679388888888892,18712490.612120003,0.0,0
950.0,47,0.015442222222222225,238703.47921000002,0.0,0
950.0,48,0.5783533333333334,5481288.3571,0.0,0
950.0,49,5.176740000000001,36342367.99243,0.0,0
960.0,1,0.12419638888888888,5768088.33327,362953.37163,86
960.0,2,0.7968480555555555,22007603.67376,35714.51496,25
960.0,3,0.16498277777777778,709048.37014,12771.92266,16
960.0,4,2.5412683333333335,31449405.89334,169617.30935,30
960.0,5,10.077891666666666,25405640.7047,0.0,0
960.0,6,0.25347861111111114,226636.75666999997,0.0,0
960.0,7,0.4907775,6644068.7829100005,318239.27281000005,83
960.0,8,2.1035286111111113,6346486.21911,0.0,0
960.0,9,2.953207222222222,14057551.725669999,0.0,0
960.0,10,0.004080833333333334,316121.25848,0.0,0
960.0,11,0.07635805555555555,2738780.14009,171.90086,1
960.0,12,0.3774775,3465847.07223,0.0,0
960.0,13,0.12647527777777778,5873719.01968,0.0,0
960.0,14,0.3722275,12200529.88209,3115.2380000000003,5
960.0,15,0.9786458333333333,10501200.23494,0.0,0
960.0,16,0.5636766666666666,6207205.34867,0.0,0
960.0,17,1.365355833333333,27391176.64117,61971.698249999994,39
960.0,18,0.00838611111111111,205786.82504000003,0.0,0
960.0,19,0.9132269444444445,21880370.008270003,19958.11747,14
960.0,20,0.008920555555555557,287913.02575000003,145.132,2
960.0,21,1.228349722222222,16085458.55835,10498.93212,9
960.0,22,0.5041894444444444,8268417.771149999,0.0,0
960.0,23,2.893052777777778,33548030.82275,6786.6663,14
960.0,24,1.102345,36474233.45338,0.0,0
960.0,25,0.633935,9603282.10028,0.0,0
960.0,26,3.5730658333333336,28553535.75113,106.39986,3
960.0,27,0.8190274999999999,29595427.19391,0.0,0
960.0,28,0.34512944444444443,1981392.5773,0.0,0
960.0,29,0.14467361111111113,9429567.244070001,0.0,0
960.0,30,0.36569388888888893,24794868.75415,0.0,0
960.0,31,0.6432138888888889,10472087.143630002,0.0,0
960.0,32,2.113290555555556,29668599.47284,0.0,0
960.0,33,1.0209849999999998,69359357.87387,0.0,0
960.0,34,0.006323888888888888,133328.03765,0.0,0
960.0,35,1.6590658333333335,64445273.68529999,0.0,0
960.0,36,0.11942194444444444,1203914.5690499998,0.0,0
960.0,37,0.9169486111111113,9611827.84392,0.0,0
960.0,38,0.458025,3560434.37499,0.0,0
960.0,39,1.100216111111111,27980070.752799995,0.0,0
960.0,40,2.034721388888889,22115433.46082,0.0,0
960.0,41,0.8297741666666666,10896649.34698,0.0,0
960.0,42,0.03149,1032554.7959600001,0.0,0
960.0,43,0.10158111111111111,666090.50168,0.0,0
960.0,44,0.0883225,7301552.33759,0.0,0
960.0,45,0.16667222222222222,3246519.7569,0.0,0
970.0,1,0.029280833333333332,2851059.623,520580.31438,146
970.0,2,0.6107377777777777,20760222.41426,41193.52089,15
970.0,3,0.7172641666666666,14662027.5094,83014.48679,58
970.0,4,0.007320277777777778,299454.51037000003,0.0,0
970.0,5,0.2072275,125659.05448999998,0.0,0
970.0,6,18.47132305555556,14447561.251120001,0.0,0
970.0,7,2.1727455555555557,1267340.241,0.0,0
970.0,8,0.009778055555555555,110710.03740999999,0.0,0
970.0,9,0.11285916666666666,5199082.78091,46382.02795,28
970.0,10,1.2629199999999998,7389386.24013,7513.20451,10
970.0,11,1.3250813888888888,5589967.09552,0.0,0
970.0,12,0.38384333333333326,1398060.6974,0.0,0
970.0,13,0.028970555555555555,395005.15341999993,0.0,0
970.0,14,0.14249861111111112,1011473.8822999999,0.0,0
970.0,15,0.6278505555555556,6382463.99713,594.19076,2
970.0,16,0.43081638888888885,27955770.37326,0.0,0
970.0,17,0.3342369444444444,4059075.0701800003,43548.12883,20
970.0,18,1.2950194444444443,11074313.46767,0.0,0
970.0,19,0.9746986111111111,10359885.151160002,0.0,0
970.0,20,0.0173225,4639448.49482,89181.25842,22
970.0,21,3.2935688888888888,51934619.68484,0.0,0
970.0,22,1.0694819444444443,11757434.44179,0.0,0
970.0,23,0.7566736111111111,15790292.17878,59773.87415999999,39
970.0,24,0.2941783333333333,8579409.965160001,1883.9237099999998,6
970.0,25,0.901356111111111,11637230.06329,0.0,0
970.0,26,0.3195897222222222,4057535.30734,0.0,0
970.0,27,0.017751666666666666,276160.15401,0.0,0
970.0,28,0.6356766666666667,8010904.09409,1103.63135,4
970.0,29,4.514739166666667,81330167.78783,0.0,0
970.0,30,3.2648125,12247940.707770001,0.0,0
970.0,31,11.726926388888888,18038547.10978,0.0,0
970.0,32,0.00863638888888889,10076.89074,0.0,0
970.0,33,0.16897305555555556,310176.22484,0.0,0
970.0,34,2.6825466666666666,16664015.47245,0.0,0
970.0,35,0.5407202777777778,5107666.94543,4578.26848,7
970.0,36,1.327278888888889,30386443.14495,90.137,1
970.0,37,0.48429555555555553,2491015.30182,0.0,0
970.0,38,1.0498697222222222,4215926.4922899995,0.0,0
970.0,39,4.674726111111111,29571266.47184,0.0,0
970.0,40,4.166061666666667,113171176.18413,801.44178,1
970.0,41,1.9188855555555557,13869066.66626,0.0,0
970.0,42,6.701675555555555,160108761.86393,13898.48558,5
970.0,43,4.988660555555556,45374212.671179995,0.0,0
970.0,44,1.1057380555555554,40045393.80853,0.0,0
970.0,45,0.015630555555555557,1134340.00139,0.0,0
970.0,46,0.12690916666666668,2960201.04617,0.0,0
970.0,47,8.392343611111112,110982249.29896,0.0,0
980.0,1,0.24660166666666666,6474449.19698,59601.72989,32
980.0,2,0.003485833333333334,154390.25548,570.7131400000001,3
980.0,3,14.691716944444446,12503557.77848,907.5371,2
980.0,4,2.726352222222222,8069957.572830001,0.0,0
980.0,5,0.1697386111111111,7868570.315610001,14075.92424,12
980.0,6,2.0113897222222223,7232395.33668,0.0,0
980.0,7,0.25380305555555555,1269349.38606,0.0,0
980.0,8,1.0308875,9500231.08185,7552.55147,8
980.0,9,0.04799888888888889,1564628.5984200002,0.0,0
980.0,10,1.5495911111111111,7009466.116,0.0,0
980.0,11,0.06699722222222222,200211.92247,0.0,0
980.0,12,0.19634861111111113,13450702.843680002,0.0,0
980.0,13,1.905520833333333,19094513.154309995,1413.64493,3
980.0,14,0.13384888888888888,1584129.51346,0.0,0
980.0,15,0.3651233333333333,2996580.96959,0.0,0
980.0,16,3.463036111111111,9036333.24042,0.0,0
980.0,17,0.5783305555555555,6969872.37045,0.0,0
980.0,18,21.632540555555558,24065523.797790002,0.0,0
980.0,19,0.0,2486.8001600000002,0.0,0
980.0,20,0.046021944444444435,2571786.72916,548992.17253,53
980.0,21,0.6981547222222222,38883125.730349995,345543.74614999996,100
980.0,22,0.026830277777777776,443639.9743,0.0,0
980.0,23,2.6484488888888893,26695887.018880002,0.0,0
980.0,24,0.050037222222222226,2434322.48214,0.0,0
980.0,25,0.0005244444444444445,287095.60066,0.0,0
980.0,26,0.5110127777777778,17593164.03104,20328.20291,18
980.0,27,2.4641386111111117,17874792.466519997,10360.172799999998,10
980.0,28,0.000791111111111111,33712.89418,0.0,0
980.0,29,3.231918055555555,38541708.291999996,3045.46618,10
980.0,30,0.25126527777777774,2558508.2051,0.0,0
980.0,31,3.3143475,28216246.05015,0.0,0
980.0,32,1.0047675,17322243.99239,0.0,0
980.0,33,3.2373002777777775,26445599.503010005,0.0,0
980.0,34,22.75199638888889,24561214.69843,0.0,0
980.0,35,10.443771666666667,9954237.240910001,0.0,0
980.0,36,0.38358444444444445,9950216.43262,0.0,0
980.0,37,1.1266594444444444,41603993.21336,2497.0370900000003,4
980.0,38,6.937348888888889,57951620.05534,117.9852,1
980.0,39,0.02725305555555555,178274.14007999998,0.0,0
980.0,40,0.16889722222222223,2856594.9684200003,0.0,0
980.0,41,0.37090999999999996,2055389.15591,0.0,0
980.0,42,0.11084194444444445,3055460.36209,13108.84158,2
980.0,43,3.253103611111111,30735728.63618,116912.42912999999,19
980.0,44,0.10731305555555555,1566417.14535,0.0,0
980.0,45,0.33744527777777783,18552677.21219,3195.0752,3
980.0,46,1.656560277777778,20655365.3184,65.26146,1
980.0,47,0.3602052777777778,2962988.25255,0.0,0
980.0,48,1.7865530555555555,31258365.52406,0.0,0
980.0,49,1.411114166666667,80025440.24512,394.37958000000003,1
980.0,50,1.1850063888888889,21651496.15507,0.0,0
980.0,51,4.0930905555555555,38824161.3757,0.0,0
980.0,52,0.03709361111111111,376091.00078,0.0,0
980.0,53,0.46965388888888887,6514867.25672,0.0,0
990.0,1,0.019266111111111112,264253.62302,0.0,0
990.0,2,4.140945,11085655.51742,0.0,0
990.0,3,0.03539111111111111,377280.84437000006,0.0,0
990.0,4,0.056535,1687961.4650599998,0.0,0
990.0,5,0.023555,2605591.40462,32078.798920000005,27
990.0,6,0.11470111111111111,1334118.8295599998,0.0,0
990.0,7,0.9186972222222224,29113438.17864,0.0,0
990.0,8,0.7889627777777777,4975763.16988,0.0,0
990.0,9,6.207738055555555,27618087.976129998,0.0,0
990.0,10,0.4755105555555555,13359865.59386,193.75257000000002,4
990.0,11,6.236698055555556,22095841.635590002,0.0,0
990.0,12,0.05021361111111111,301067.55319999997,0.0,0
990.0,13,0.264075,978001.7315400001,0.0,0
990.0,14,0.3476180555555556,1187839.57388,0.0,0
990.0,15,3.7252633333333334,26495441.6857,0.0,0
990.0,16,1.5771738888888889,2808511.8378700004,0.0,0
990.0,17,12.869735,7343679.3049800005,0.0,0
990.0,18,0.24330277777777778,142365.23793,0.0,0
990.0,19,0.0,244153.41423,0.0,0
990.0,20,0.012078333333333335,58715.809429999994,0.0,0
990.0,21,0.15344527777777778,17869564.29144,58108.77427,37
990.0,22,1.0857844444444444,22171382.66137,163329.22091999996,79
990.0,23,0.657613611111111,44547798.962579995,0.0,0
990.0,24,0.011393333333333337,261781.5829,0.0,0
990.0,25,2.4434352777777777,20731522.44189,0.0,0
990.0,26,0.23467916666666666,4792047.2859000005,0.0,0
990.0,27,0.007701944444444444,234671.53093000004,0.0,0
990.0,28,1.183379722222222,4914150.583860001,0.0,0
990.0,29,0.23809,22778344.18068,7553.25364,5
990.0,30,0.1544138888888889,3198943.4796600007,0.0,0
990.0,31,2.060535277777778,17318952.70382,1294.49295,2
990.0,32,0.27991083333333333,5382201.34144,0.0,0
990.0,33,0.5417366666666666,11027623.47552,0.0,0
990.0,34,5.707936111111111,48897390.51265,0.0,0
990.0,35,1.6828591666666666,14246108.65368,0.0,0
990.0,36,0.006029444444444444,5819.73151,0.0,0
990.0,37,0.028538611111111112,3574393.58293,141.99042,1
990.0,38,0.04748111111111111,367310.7467799999,0.0,0
990.0,39,6.8078602777777775,27845720.915419996,0.0,0
990.0,40,0.47857972222222217,8379473.4425099995,0.0,0
990.0,41,0.2563108333333333,4615665.36311,361.62615,2
990.0,42,1.1527066666666668,23312483.870559998,0.0,0
990.0,43,4.673813611111111,126672522.61969,0.0,0
990.0,44,0.0025652777777777783,386404.82386,0.0,0
1000.0,1,0.091885,1106995.8809,0.0,0
1000.0,2,6.919250833333332,29457471.0381,0.0,0
1000.0,3,1.468278611111111,12814634.2289,0.0,0
1000.0,4,0.003923888888888889,6138.4583,0.0,0
1000.0,5,3.1817094444444445,38536743.927,56866.393,57
1000.0,6,0.09524,1499738.4897,0.0,0
1000.0,7,0.03033777777777778,207918.8128,0.0,0
1000.0,8,0.8107030555555556,6185193.699899999,0.0,0
1000.0,9,0.5244663888888889,7057654.7333,0.0,0
1000.0,10,0.6634022222222222,1971321.3178,0.0,0
1000.0,11,11.780145,13810839.826900002,0.0,0
1000.0,12,0.2181113888888889,17823264.5587,159101.6581,62
1000.0,13,0.2576177777777778,9154103.0961,312158.2769,78
1000.0,14,2.829536666666667,49087758.297299996,81965.77299999999,23
1000.0,15,0.4084972222222222,24671582.357600003,0.0,0
1000.0,16,1.4325175,8963577.504900001,1102.4313,4
1000.0,17,0.19801555555555556,1946725.5761000002,0.0,0
1000.0,18,8.628026944444445,90730265.5521,0.0,0
1000.0,19,0.5052277777777777,3367098.2912999997,0.0,0
1000.0,20,0.911565,33714307.720000006,889.3467,4
1000.0,21,0.011720833333333333,706148.8106,0.0,0
1000.0,22,0.7201491666666667,14337932.895,0.0,0
1000.0,23,0.9718897222222221,6567487.7831,0.0,0
1000.0,24,0.47575194444444446,3391100.3769999994,0.0,0
1000.0,25,0.5915880555555555,1340800.3332,0.0,0
1000.0,26,0.05545055555555555,247242.86070000002,0.0,0
1000.0,27,0.002192777777777778,648014.5204,0.0,0
1000.0,28,0.3496541666666667,10772887.4575,0.0,0
1000.0,29,0.04188111111111112,994797.2076999999,0.0,0
1010.0,1,0.012442222222222223,226341.93429999996,0.0,0
1010.0,2,0.7363675000000001,3079259.2342,5401.762299999999,9
1010.0,3,2.5107524999999997,18974637.5279,0.0,0
1010.0,4,2.4841463888888886,10241840.0375,0.0,0
1010.0,5,0.002367777777777778,99176.4464,0.0,0
1010.0,6,1.9928930555555555,24627192.5892,314384.85970000003,105
1010.0,7,0.7354813888888889,15113863.2037,0.0,0
1010.0,8,0.6649608333333333,6018807.638700001,0.0,0
1010.0,9,0.5011961111111111,4203261.81,0.0,0
1010.0,10,0.04428138888888889,875427.9235999999,0.0,0
1010.0,11,0.8129244444444446,1343721.9938,0.0,0
1010.0,12,0.7139261111111113,1174112.5581,0.0,0
1010.0,13,0.17224694444444447,141267.865,0.0,0
1010.0,14,0.20811083333333333,1562251.5901,0.0,0
1010.0,15,0.016175555555555554,1819224.0729999999,24760.447399999997,8
1010.0,16,0.6181666666666665,36103622.5937,3254643.6576000005,236
1010.0,17,0.6874827777777778,12692021.0633,29244.537099999998,18
1010.0,18,0.7355,8780675.124899998,0.0,0
1010.0,19,1.6355519444444444,20164526.652400002,0.0,0
1010.0,20,0.2903013888888889,20962797.7904,0.0,0
1010.0,21,4.805534444444445,35568096.8911,416.86890000000005,3
1010.0,22,0.1134186111111111,3210275.4783000005,0.0,0
1010.0,23,0.01564527777777778,223421.0599,0.0,0
1010.0,24,0.2967544444444444,1263260.5865,0.0,0
1010.0,25,3.389609166666667,17149239.2101,0.0,0
1010.0,26,1.6521888888888892,18470810.9276,0.0,0
1010.0,27,4.203888055555556,120462630.325,41044.204,8
1010.0,28,0.011889166666666668,1103327.9915,0.0,0
1020.0,1,1.1726702777777778,4440976.2588,12816.435099999997,4
1020.0,2,1.4474302777777777,26523635.8053,0.0,0
1020.0,3,0.030812777777777776,395634.22459999996,0.0,0
1020.0,4,1.7578013888888888,10400450.5514,0.0,0
1020.0,5,0.680603611111111,2548967.3562000003,0.0,0
1020.0,6,2.705673333333333,11458185.5301,0.0,0
1020.0,7,0.5044211111111111,11530203.741799999,0.0,0
1020.0,8,0.3203155555555555,6188180.5771,11188.912300000002,19
1020.0,9,0.2986877777777778,2172439.7407,0.0,0
1020.0,10,1.9123575000000004,50916090.2897,87.45650000000002,1
1020.0,11,0.048468611111111115,832546.4383,0.0,0
1020.0,12,2.2730966666666665,6936348.2862,0.0,0
1020.0,13,0.09826611111111111,7635407.2865,0.0,0
1020.0,14,1.1312527777777779,12463763.5354,0.0,0
1020.0,15,0.23560583333333335,4994214.91,36919.92,7
1020.0,16,1.2903305555555558,67948681.7164,40886.29380000001,47
1020.0,17,0.019895555555555555,3526247.7905,67850.9702,11
1020.0,18,0.5574019444444445,13354878.1314,48946.513999999996,28
1020.0,19,0.9340238888888889,17135795.3984,1342.2817,4
1020.0,20,1.1929899999999998,7718155.5525,0.0,0
1020.0,21,0.16429416666666666,2693268.7343,0.0,0
1020.0,22,0.26757694444444446,3110727.3198,0.0,0
1020.0,23,0.06882166666666666,6979072.9591,0.0,0
1020.0,24,0.05050888888888889,1728986.3262999998,0.0,0
1020.0,25,0.0,2712.1799999999994,0.0,0
1020.0,26,0.8379958333333333,8479655.5172,251.0424,4
1020.0,27,9.670639444444443,33949685.8935,0.0,0
1020.0,28,3.9583930555555558,3235688.0812999997,0.0,0
1020.0,29,5.5621527777777775,4265053.6433,0.0,0
1020.0,30,0.4753158333333334,201058.2171,0.0,0
1020.0,31,0.0002513888888888889,6493.9346000000005,0.0,0
1020.0,32,0.00003722222222222222,412153.0189,0.0,0
1020.0,33,0.6284627777777779,8672127.3117,0.0,0
1020.0,34,1.6346080555555556,43186722.0667,0.0,0
1030.0,1,6.64995,47913336.7838,0.0,0
1030.0,2,3.1625186111111114,15442647.5009,0.0,0
1030.0,3,1.5227786111111112,21675041.354900002,0.0,0
1030.0,4,0.0,52184.5816,0.0,0
1030.0,5,0.2438791666666667,1665468.5587,38801.824199999995,10
1030.0,6,0.43903388888888895,5904211.9045,249.2904,1
1030.0,7,8.049445277777778,22556978.450999998,68625.22209999998,43
1030.0,8,0.16605805555555556,4566788.7564,0.0,0
1030.0,9,3.9415380555555553,23128365.7022,0.0,0
1030.0,10,0.0021122222222222224,129.9875,0.0,0
1030.0,11,1.0075433333333332,10461801.032699998,0.0,0
1030.0,12,0.012870833333333335,144843.55539999998,0.0,0
1030.0,13,0.0018711111111111114,1587198.0655999999,0.0,0
1030.0,14,1.005503611111111,39898761.5652,215374.16030000002,117
1030.0,15,0.15376138888888888,9145895.7437,0.0,0
1030.0,16,0.12084444444444443,16416848.853699999,658817.1626999999,87
1030.0,17,2.720816111111111,35343226.3247,69803.8508,7
1030.0,18,2.0454772222222224,14100616.9718,0.0,0
1030.0,19,0.33066444444444437,22319971.524800003,89.2594,1
1030.0,20,1.4309352777777777,16501815.019799998,0.0,0
1030.0,21,0.5340388888888888,2009766.8066999998,0.0,0
1030.0,22,1.6423705555555554,3648627.627,0.0,0
1030.0,23,2.4307075,2913854.3035,0.0,0
1030.0,24,5.838014166666667,4781401.1603,0.0,0
1030.0,25,16.287515555555554,25293370.7108,0.0,0
1030.0,26,9.183318055555555,28811446.2304,0.0,0
1030.0,27,0.10157416666666667,11026354.213799998,0.0,0
1040.0,1,1.3637083333333335,12118925.1036,92883.4983,20
1040.0,2,0.8193461111111111,968622.0763999999,0.0,0
1040.0,3,0.365195,367110.9852,0.0,0
1040.0,4,0.0339363888888889,255642.1432,0.0,0
1040.0,5,4.646224166666666,25415887.626000002,0.0,0
1040.0,6,0.08575249999999998,699779.776,0.0,0
1040.0,7,0.3095869444444444,9257691.8319,0.0,0
1040.0,8,0.16617194444444447,2143639.4157999996,0.0,0
1040.0,9,0.13507166666666667,3033118.2255999995,0.0,0
1040.0,10,0.931123888888889,3173776.1518,0.0,0
1040.0,11,0.6923836111111111,9113576.4222,0.0,0
1040.0,12,0.25021638888888886,1718573.7871,4828.4995,12
1040.0,13,0.0028027777777777777,288168.2523,0.0,0
1040.0,14,0.08609055555555557,1571156.7051000001,0.0,0
1040.0,15,0.012203888888888887,186515.6164,0.0,0
1040.0,16,2.2381941666666667,30134515.2073,0.0,0
1040.0,17,0.2221830555555556,548735.9336,0.0,0
1040.0,18,2.7885580555555554,5634597.9417,0.0,0
1040.0,19,0.451975,3286832.5977,0.0,0
1040.0,20,0.9441605555555554,10553472.591599999,0.0,0
1040.0,21,0.0658588888888889,2166262.3216,0.0,0
1040.0,22,0.3727691666666667,6035679.7736,0.0,0
1040.0,23,0.5389991666666667,9312174.0176,0.0,0
1040.0,24,2.173875277777778,20919801.7631,23066.8018,17
1040.0,25,0.02561944444444444,3116280.0239999997,5024.5051,7
1040.0,26,0.23304333333333332,18827867.697300002,207361.31910000002,42
1040.0,27,0.007072777777777777,149111.40609999996,0.0,0
1040.0,28,1.7668133333333333,46181867.3197,1300.25,1
1040.0,29,0.08089138888888889,479042.2018,0.0,0
1040.0,30,0.9248786111111111,5489361.7598,0.0,0
1040.0,31,0.9186005555555555,32502231.036700003,1020.8300999999999,4
1040.0,32,0.25280361111111105,6656730.0342999995,104.34000000000002,1
1040.0,33,0.7720191666666667,1654948.9013999999,0.0,0
1040.0,34,0.012894444444444444,531622.9622,0.0,0
1040.0,35,2.073758333333333,7643467.6864,546.6396000000001,2
1040.0,36,1.4057100000000002,9378883.239999998,0.0,0
1050.0,1,0.11073388888888887,825311.6727,0.0,0
1050.0,2,0.30974472222222227,18928830.5387,1425.8123999999998,4
1050.0,3,0.87773,4263751.8209999995,0.0,0
1050.0,4,1.3565719444444444,3736083.1549,0.0,0
1050.0,5,0.6727150000000001,866884.183,0.0,0
1050.0,6,1.0193677777777777,20011180.180299997,0.0,0
1050.0,7,9.522012222222221,24193149.5465,89.69200000000001,1
1050.0,8,3.6637186111111113,25306976.977799997,0.0,0
1050.0,9,0.019833055555555555,198189.81040000002,0.0,0
1050.0,10,1.0129988888888888,14013399.0673,224018.89520000003,24
1050.0,11,0.21909166666666668,529830.1651999999,0.0,0
1050.0,12,2.2066938888888887,8626738.461399999,0.0,0
1050.0,13,4.155475,11236626.962699998,0.0,0
1050.0,14,1.6330052777777777,26155042.544200003,0.0,0
1050.0,15,1.0105377777777778,10271926.1023,0.0,0
1050.0,16,0.0034658333333333334,2385634.9327,18578.0639,18
1050.0,17,1.6197497222222224,23284232.016900003,2661.9316,11
1050.0,18,0.11994333333333333,1159413.4146999998,0.0,0
1050.0,19,0.0048561111111111105,73938.3548,0.0,0
1050.0,20,0.0032836111111111117,313663.11970000004,0.0,0
1050.0,21,0.7310466666666666,14716843.1305,0.0,0
1050.0,22,0.011345,3092229.0987,3064.131,3
1050.0,23,0.4164966666666667,35435147.8637,77313.5744,24
1050.0,24,0.0,1535.7951000000003,0.0,0
1050.0,25,2.239922222222222,70792077.5818,5293.614299999999,14
1050.0,26,0.45984916666666664,9894707.4459,0.0,0
1050.0,27,0.020349166666666668,462032.3875,2105.9038,1
1050.0,28,0.8026977777777777,35397676.0677,14163.516599999999,10
1060.0,1,0.1467272222222222,6872140.961100001,0.0,0
1060.0,2,3.177313611111111,13900313.4276,0.0,0
1060.0,3,7.8022905555555555,11914937.1661,0.0,0
1060.0,4,2.7519569444444443,24526199.1708,0.0,0
1060.0,5,0.685498888888889,4724581.4067,0.0,0
1060.0,6,0.1854813888888889,328711.2094,0.0,0
1060.0,7,0.47770361111111115,5116645.1019,0.0,0
1060.0,8,2.6558602777777782,31297561.4349,69.5695,1
1060.0,9,0.025125,85240.805,0.0,0
1060.0,10,1.6710758333333333,3826636.0438,0.0,0
1060.0,11,0.5367350000000001,6579765.075999999,54784.24740000001,35
1060.0,12,2.5404058333333333,8203489.4843,0.0,0
1060.0,13,0.007255277777777778,22134.2869,0.0,0
1060.0,14,0.07291416666666667,1511908.1664999998,0.0,0
1060.0,15,2.912288333333333,25030293.295700002,0.0,0
1060.0,16,0.11695805555555555,10648626.5929,122009.59150000001,55
1060.0,17,1.5471952777777778,26696804.9771,4740.4896,1
1060.0,18,1.0775452777777779,5187134.883400001,0.0,0
1060.0,19,1.0311597222222222,11244950.0434,0.0,0
1060.0,20,0.07457777777777777,6499439.7722,0.0,0
1060.0,21,0.006313611111111112,4350261.8231,109432.28009999999,20
1060.0,22,0.3832669444444445,39134837.2139,35074.6453,29
1060.0,23,0.711918888888889,81971686.8044,11312.3426,14
1060.0,24,0.2345394444444444,2435921.6106000002,0.0,0
1060.0,25,0.2098461111111111,11554351.2834,59267.445,11
1070.0,1,0.008355555555555555,242258.2478,0.0,0
1070.0,2,0.17892694444444446,1685166.7637999998,0.0,0
1070.0,3,0.6992872222222222,5572405.6192,22812.7143,10
1070.0,4,2.166476388888889,17584358.362099998,0.0,0
1070.0,5,2.006533055555556,12291591.773000002,0.0,0
1070.0,6,3.1468611111111113,22636007.4098,11267.9132,11
1070.0,7,0.18494472222222225,692944.4456999999,0.0,0
1070.0,8,1.9527044444444446,6044613.5441,0.0,0
1070.0,9,0.35465638888888884,399674.31409999996,0.0,0
1070.0,10,0.31962555555555555,4845898.5533,2871.0843,2
1070.0,11,0.06010333333333333,285344.82089999993,0.0,0
1070.0,12,1.0223422222222223,3945423.8983,0.0,0
1070.0,13,0.028063055555555556,148361.8509,0.0,0
1070.0,14,0.3895883333333333,12543097.5695,0.0,0
1070.0,15,2.4410236111111114,9028113.9646,0.0,0
1070.0,16,0.5901319444444445,2500160.8798,0.0,0
1070.0,17,0.2666091666666667,28004666.1709,36719.223000000005,28
1070.0,18,1.2626855555555554,21325800.7383,0.0,0
1070.0,19,0.09611888888888889,1554697.4476,0.0,0
1070.0,20,0.8378411111111111,7490475.539100001,0.0,0
1070.0,21,1.2595188888888889,10794056.0169,0.0,0
1070.0,22,0.0657472222222222,1960968.4316000002,0.0,0
1070.0,23,0.01420611111111111,6419225.0133,217238.23559999996,35
1070.0,24,0.026054444444444443,4340190.1313000005,106186.7526,65
1070.0,25,0.3666797222222222,12038892.3838,0.0,0
1070.0,26,0.46472972222222225,25169535.3275,0.0,0
1070.0,27,0.041958055555555554,1716911.1656999998,535.55,1
1080.0,1,2.499796388888889,11310761.2325,23924.458899999998,26
1080.0,2,0.42080527777777776,15282666.661200002,0.0,0
1080.0,3,0.09642388888888888,513625.343,0.0,0
1080.0,4,5.0526575,20236933.655,5494.9585,6
1080.0,5,4.1955116666666665,8572372.0893,0.0,0
1080.0,6,0.3808775,9431592.865200002,0.0,0
1080.0,7,0.5599322222222222,20039250.2218,0.0,0
1080.0,8,8.028345555555555,25400023.7618,0.0,0
1080.0,9,0.005235555555555555,548314.5859000001,89320.89939999998,30
1080.0,10,1.7308030555555554,37842811.6697,90300.8177,36
1080.0,11,0.4500133333333333,2989523.3878,0.0,0
1080.0,12,0.4926813888888889,6157219.225,0.0,0
1080.0,13,1.1813638888888889,10331578.364799999,0.0,0
1080.0,14,0.9215841666666666,3950680.0879999995,0.0,0
1080.0,15,0.48263944444444445,3531613.4005,0.0,0
1080.0,16,0.029493333333333333,11815939.7614,18833.5475,16
1080.0,17,0.13014194444444446,8242119.175899999,136111.7646,74
1080.0,18,0.2930097222222222,8835491.309999999,0.0,0
1080.0,19,0.9563919444444444,36196230.0556,0.0,0
1090.0,1,0.0016616666666666668,24801.825800000002,0.0,0
1090.0,2,0.3844933333333333,2785651.2477,0.0,0
1090.0,3,0.17022694444444444,1019279.0101,0.0,0
1090.0,4,0.7714755555555556,13300497.4752,0.0,0
1090.0,5,0.033022777777777776,1778154.6428999999,0.0,0
1090.0,6,3.454651944444444,14180827.4334,3007.4346,2
1090.0,7,0.00020638888888888893,983860.3876,0.0,0
1090.0,8,0.15986805555555558,6295167.6229,459140.7288,67
1090.0,9,0.029697777777777778,481247.749,0.0,0
1090.0,10,1.0309958333333336,28046071.282,0.0,0
1090.0,11,1.5615186111111112,14194159.0876,0.0,0
1090.0,12,5.072976111111111,30812340.2348,0.0,0
1090.0,13,0.01373138888888889,9158801.268399999,60791.24420000001,14
1090.0,14,0.17925611111111114,14722453.693799999,158098.7903,60
1090.0,15,0.25677777777777777,7807431.2739,0.0,0
1090.0,16,0.3310294444444445,14271938.6294,0.0,0
1100.0,1,0.12311250000000001,1856526.9309,0.0,0
1100.0,2,0.8449797222222223,9285197.867600001,0.0,0
1100.0,3,0.7164372222222222,11226596.2802,0.0,0
1100.0,4,0.5951794444444444,6247585.8855,0.0,0
1100.0,5,0.8572563888888889,8869042.6687,0.0,0
1100.0,6,0.13134444444444443,5666816.271500001,602151.5542,89
1100.0,7,0.6758722222222222,11410027.553600002,10903.189300000002,11
1100.0,8,0.5808152777777779,6119545.0169,0.0,0
1100.0,9,0.5494755555555556,18828560.360600002,0.0,0
1100.0,10,0.5881547222222222,6994671.1093,0.0,0
1100.0,11,0.0,81035.492,0.0,0
1100.0,12,0.27847805555555555,3368831.361,0.0,0
1100.0,13,0.4793977777777778,2838596.2434,0.0,0
1100.0,14,0.0060866666666666664,4265834.948,52757.9544,6
1100.0,15,0.013344722222222221,2711092.0798,17858.0085,41
