hd,qd,n,n_fill,sum_pnl,mean_p,mean_q,mean_spread,mean_obi,mean_ofi,p_fill,pnl_per_fill,ev_pooled,ev_daily,se_daily,n_days,ev_h1,ev_h2
3,4,215160,2809.0,-2490.528340935707,0.010182408803571836,-1.0866575650303996,1.8714990697480802,0.10096530911295773,1.1316424461602608,0.013055400632087748,-0.8866245428749402,-0.011575238617474006,-0.01612193200127041,0.00696199914738616,39,-0.007059369002092864,-0.01844628911653703
3,5,141484,2197.0,-2324.6753447577357,0.010401606436471932,-0.8867374458984817,2.2204949210144154,0.04326010685175929,-6.34910837836463,0.01552825761216816,-1.0581134932898206,-0.0164306589067155,-0.016603751406754786,0.006097742536583716,39,-0.007839696531976099,-0.03086283780991733
3,6,112739,1995.0,-1837.1467174617574,0.010428008630358318,-0.6887617292479891,2.642935558194106,-0.012392140942727042,-12.062905098090116,0.017695739717400367,-0.9208755475998783,-0.01629557400244598,-0.024244690236449155,0.00952454523083854,39,-0.007670771941059446,-0.03417403076134555
3,7,84321,1744.0,-1998.8938379818574,0.010332124533289867,-0.48513374187668623,3.066767019357217,-0.061439063504977416,-15.38707215885887,0.020682866664294777,-1.1461547236134504,-0.023705765325148627,-0.03382858782398953,0.011011233096952247,39,-0.009719452526675285,-0.05983801448664599
3,8,54426,1453.0,-2035.9912734311074,0.010274691204051476,-0.21750751459195128,3.699299222640251,-0.11874371383443755,-21.704588397466825,0.02669679932385257,-1.4012328103448777,-0.03740843114377517,-0.06616224771926066,0.028149472492988024,39,-0.009496221798892408,-0.12129706856107884
3,9,39559,1915.0,-4167.893016766757,0.010445994914494479,0.5585683597181321,5.449805547912423,-0.13021628104294983,-29.95339066602384,0.048408705983467734,-2.176445439564886,-0.10535890737295575,-0.12981342375368035,0.03335234001405788,39,-0.05140200210150604,-0.2246975461165486
4,0,920953,23740.0,-35808.43200307991,0.014572441210610873,-2.4797816674558835,0.2161036224750577,0.30354813592233126,11.57325374026075,0.025777645547601234,-1.5083585510985642,-0.03888193208891215,-0.03791306868690572,0.005724524865972221,39,-0.054982138250549324,-0.0329775419452382
4,1,404258,7692.0,-7662.470571776852,0.01482303480211987,-1.856273161974833,0.7297830856750881,0.17828039951406216,4.039959709671721,0.01902745276531324,-0.9961610207718217,-0.018954406769382058,-0.01783999614684815,0.0021823594820049694,39,-0.02121943738710105,-0.01747267305748379
4,2,358567,6733.0,-6669.002163459547,0.014954208467449853,-1.5461574035573473,1.0671135553539406,0.07815141391224491,-3.953095530331945,0.01877752275028098,-0.9904949002613318,-0.018599040523694446,-0.015519297422033427,0.0016182874369198013,39,-0.019002149722604365,-0.018227530322905913
4,3,285208,4738.0,-4410.525869362988,0.015191582626411931,-1.2971362943007754,1.4021105757375534,0.04330214927396877,-8.150112369301738,0.01661243723878713,-0.9308834675734461,-0.015464243181688408,-0.013692609412637715,0.0026511582474923884,39,-0.011539400439097763,-0.019015401220018293
4,4,248400,4438.0,-4031.381257385947,0.01493409467286132,-1.0856376667470324,1.7297188061901072,0.008110179178082915,-10.571119392908574,0.01786634460547504,-0.90837793091166,-0.016229393145676115,-0.0163884454422839,0.004427790007523737,39,-0.00976156476091665,-0.024600472775826145
4,5,179353,3395.0,-3096.9327606838197,0.014868551906034859,-0.8890911776571673,2.045625536566821,-0.025557408162130747,-11.789091836255718,0.018929150892374257,-0.9122040532205654,-0.01726724816804748,-0.02054978700447756,0.007490728826728804,39,-0.007790620878226063,-0.036782715280125264
4,6,117318,2243.0,-1850.5553667005152,0.01504364897595768,-0.6906106357242018,2.417928275142407,-0.0545606245585314,-13.470298389935719,0.019118975775243355,-0.8250358300046879,-0.015773840047567426,-0.0244506348186213,0.010629373288321744,39,-0.0046410250379791155,-0.047763040070166164
4,7,99855,1971.0,-1112.082648393698,0.01508014840626978,-0.48099075905018424,2.86160802225636,-0.10414289890063107,-13.915199410976046,0.019738621000450655,-0.5642225511890908,-0.011136975097828832,-0.01938922137893443,0.011857380932813612,39,-0.0018611578345827198,-0.045885908669766926
4,8,75812,1993.0,-1664.7156818713993,0.015158543116940076,-0.2065071323455098,3.518669498044779,-0.12990882575775306,-14.114313181702583,0.026288714187727536,-0.8352813255752128,-0.021958472034392964,-0.03035126763564512,0.01372511084080332,39,-0.007192775101862256,-0.0639468318778214
4,9,56763,3372.0,-6045.8255305644125,0.015033177141659264,0.5072400046523954,4.892676436665275,-0.19300919258027277,-35.1843072041675,0.05940489403308493,-1.7929494456003596,-0.10650997182256773,-0.11632078888570753,0.02315758263345652,39,-0.05489465045973083,-0.2014599574391561
5,0,728103,31437.0,-44262.58829682972,0.02076924778701016,-2.4069479447109554,0.20373567577084062,0.16316512884359022,-4.389229088723456,0.04317658353282434,-1.4079774882091078,-0.06079165763199674,-0.05350920518350413,0.0035316191070700973,39,-0.05830928742556866,-0.06200752507334789
5,1,368609,9991.0,-11489.507823944092,0.021101778628788054,-1.8467857362153917,0.664339861096092,0.0626796644535428,-9.625463708963695,0.027104601352652812,-1.1499857695870375,-0.0311699058458803,-0.03222831511325664,0.005909948782482644,39,-0.04250648718155638,-0.02523828860655298
5,2,408029,10185.0,-11029.076513400301,0.020775259359179354,-1.5422254136458542,0.975860147873051,0.015488513169441456,-11.152242626356108,0.024961461072619838,-1.0828744735788218,-0.027030129018771464,-0.022985231935759815,0.002139592000290844,39,-0.030716605890890213,-0.0238267677099918
5,3,263153,5632.0,-5221.21185441874,0.02081993204571886,-1.3020696563811833,1.2621221111577337,-0.015229638356447351,-11.94274500047667,0.021401998077164235,-0.9270617639237819,-0.019840974088909266,-0.018615810507608917,0.0031183931991294045,39,-0.01689150590711359,-0.022980574539586657
5,4,227161,4188.0,-2703.994894064963,0.021074240574503373,-1.083675253538231,1.592884870374681,-0.03811502777091719,-10.207359957349182,0.01843626326702207,-0.6456530310565813,-0.01190342925970991,-0.012633978804119891,0.0031348579648219996,39,-0.008905284021571225,-0.01569613933701151
5,5,204586,3530.0,-1622.010424401611,0.021105532047350415,-0.8833467025154453,1.911541975823964,-0.06554245557136741,-9.639664873227082,0.01725435758067512,-0.4594930380741108,-0.007928257184761475,-0.009954724244228379,0.004505501555829406,39,-0.003176312520194276,-0.017421771544960118
5,6,160851,3224.0,-1220.5654129311442,0.02118718196422098,-0.6901457676495424,2.2448693166118114,-0.086857189137937,-9.481356694962399,0.0200433941971141,-0.3785872868893127,-0.007588174229138421,-0.009639748150500966,0.0046424332595270245,39,-0.0031106822509083774,-0.017527261753085867
5,7,138589,3307.0,-1094.8969823634252,0.021082975159699337,-0.47725329812358697,2.681520786948357,-0.12908784983829708,-12.256434172950181,0.023861922663414845,-0.3310846635510811,-0.007900316636698622,-0.012857934043618648,0.007309271691724584,39,0.00021514183081298215,-0.02812159127124959
5,8,103064,3456.0,-2028.6168463593349,0.020968105254862528,-0.21769695362112526,3.2204033925539157,-0.21863525517517537,-26.790485340654428,0.03353256229139176,-0.5869840411919371,-0.0196830789253215,-0.024404437112445783,0.01267606692403468,39,-0.0020424860945565094,-0.05449200315865652
5,9,67447,5226.0,-7334.345013573766,0.021094462840640624,0.5222688338967407,4.3667354438822485,-0.2878909507348052,-41.79517775853829,0.07748306077364449,-1.4034337951729363,-0.10874234604317116,-0.12109709811508125,0.03326765106049429,39,-0.04445257391995612,-0.2373161713221927
6,0,632751,32956.0,-51113.860427842475,0.028236310053366014,-2.3471149509083427,0.20574945818080523,0.06484670863316218,-13.457566486878887,0.052083679045943826,-1.5509728252167276,-0.08078037083756877,-0.07591429979740974,0.0068652537507228025,39,-0.08555578823125488,-0.07858856441896218
6,1,356079,12237.0,-13844.627252309583,0.027919418736639445,-1.8675287014554622,0.560392647814817,0.017966485069241735,-11.898129587119046,0.03436596934949829,-1.1313742953591226,-0.038880774357121825,-0.038226624221092576,0.003928170471463424,39,-0.047552283270076635,-0.034137990197972985
6,2,353145,9471.0,-8851.2284043869,0.028320178875515484,-1.5334210402841926,0.9197702241793264,-0.031075439154471723,-10.63066924803316,0.026819012020558128,-0.934561123892609,-0.025064006015622194,-0.022640004368657606,0.00263414360477911,39,-0.03276451813180873,-0.019123812915236144
6,3,341944,6558.0,-4533.861805268563,0.028333560197156167,-1.2978639258586389,1.1796764406170923,-0.04487706960948206,-7.843326269867568,0.01917857894859977,-0.69134824721997,-0.013259076940284267,-0.012166982331672824,0.002268784732817829,39,-0.013952574890658773,-0.012613095216111304
6,4,347702,6270.0,-2479.9076822232455,0.028484620672413315,-1.0819793629458927,1.4732420469415364,-0.06876994793900588,-7.140089180336377,0.01803268315971723,-0.39551956654278236,-0.00713227902693469,-0.008176025846467429,0.0023443923759921973,39,-0.004900355817249509,-0.009932969734319584
6,5,303988,5992.0,-1976.572359079495,0.028353561602746477,-0.8832213834221351,1.7712880067951504,-0.11217590682362655,-10.208059445201457,0.019711304393594482,-0.3298685512482468,-0.006502139423528215,-0.00806887415993849,0.003351131594578974,39,-0.003914182561689808,-0.010621098540790335
6,6,247368,5647.0,-1930.4937471933663,0.028417880213914167,-0.6925988198504592,2.070492122948353,-0.1800246124898801,-17.575703359899226,0.022828336729083794,-0.3418618287928752,-0.007804136942504149,-0.008546207369855029,0.004461590001612835,39,-0.0036039551512057548,-0.013832857915199505
6,7,164109,4835.0,-2282.25408463832,0.028094313706973403,-0.48286652887027487,2.4515324414230126,-0.23754043427440857,-23.943235625799687,0.02946212578225448,-0.4720277320865191,-0.013906940415445344,-0.013818703770748706,0.006023888202557103,39,-0.00592116716685057,-0.02646636786374716
6,8,153698,6485.0,-3955.358321462758,0.028868719057353363,-0.2027277271769076,3.0944951510415306,-0.25934954821369915,-23.328401765240898,0.04219313198610262,-0.6099241821839256,-0.025734611520402073,-0.04613515072894161,0.024396955670335816,39,-3.0310313596093883e-6,-0.11411170289162241
6,9,87720,6380.0,-7088.093110364862,0.028029322596423812,0.38944590373080423,3.50518644401091,-0.30846261197751007,-34.19013479526537,0.07273141814865482,-1.1109863809349314,-0.08080361502923919,-0.12128998098551505,0.052715980718047346,39,-0.013379042088976818,-0.2532591336820907
