feat,x_form,y_kind,day_type,hor,sample,n,beta,r,r2,t,lay,hor_ms
var_ask_depth,log1p,符号つき,立会日,100ms,full,58751846.0,-1.9986348535369697e-6,-0.0396240245449661,0.001570063321140076,-303.95587206735985,全窓,100
var_ask_depth,log1p,符号つき,立会日,100ms,sub,58751846.0,-1.9986348535369697e-6,-0.0396240245449661,0.001570063321140076,-303.95587206735985,全窓,100
var_ask_depth,log1p,符号つき,立会日,500ms,full,58751574.0,-7.604399557369754e-6,-0.06221408529824149,0.003870592409496868,-477.79388290083017,全窓,500
var_ask_depth,log1p,符号つき,立会日,500ms,sub,11750291.0,-7.5782415514751205e-6,-0.062449057763482904,0.0038998848155468242,-214.48586123713494,全窓,500
var_ask_depth,log1p,符号つき,立会日,1s,full,58751234.0,-9.330639112664318e-6,-0.05175290106466052,0.0026783627686085398,-397.2149338615914,全窓,1000
var_ask_depth,log1p,符号つき,立会日,1s,sub,5875091.0,-9.301286563758772e-6,-0.05139632481871292,0.0026415822048706456,-124.74227531838758,全窓,1000
var_ask_depth,log1p,符号つき,立会日,3s,full,58749874.0,-0.00001149601138401633,-0.036673894508876204,0.0013449745384481802,-281.2889992008639,全窓,3000
var_ask_depth,log1p,符号つき,立会日,3s,sub,1958291.0,-0.00001127467379946049,-0.034634029359619754,0.001199515989683003,-48.49556694824328,全窓,3000
var_ask_depth,log1p,符号つき,立会日,5s,full,58748514.0,-0.000012166428701995881,-0.029729065722407636,0.0008838173487272327,-227.9668509230517,全窓,5000
var_ask_depth,log1p,符号つき,立会日,5s,sub,1174931.0,-0.000011345991352881898,-0.02763106309664773,0.000763475647850928,-29.9618935156506,全窓,5000
var_ask_depth,log1p,符号つき,立会日,10s,full,58745114.0,-0.000013029004263497899,-0.022124920589961166,0.0004895121111120875,-169.6187705243715,全窓,10000
var_ask_depth,log1p,符号つき,立会日,10s,sub,587411.0,-0.000012220558320615299,-0.0205593594202916,0.00042268725977273293,-15.760561351108207,全窓,10000
var_ask_depth,log1p,符号つき,立会日,30s,full,58731514.0,-0.00001360819992031499,-0.013006484632575206,0.000169168642497415,-99.68556174990023,全窓,30000
var_ask_depth,log1p,符号つき,立会日,30s,sub,195731.0,-0.00001314044433155898,-0.012229153419392671,0.00014955219335504346,-5.41073743172773,全窓,30000
var_ask_depth,log1p,符号つき,立会日,50s,full,58717914.0,-0.000013378242671791155,-0.009841678094127395,0.00009685862770842703,-75.41808336985592,全窓,50000
var_ask_depth,log1p,符号つき,立会日,50s,sub,117395.0,-6.6115508444406e-6,-0.004827763538933514,0.000023307300787855844,-1.6541395752191606,全窓,50000
var_ask_depth,log1p,符号つき,立会日,100s,full,58683914.0,-0.000013478849674195249,-0.00696722269837316,0.000048542192128726174,-53.37400132452471,全窓,100000
var_ask_depth,log1p,符号つき,立会日,100s,sub,58643.0,1.4660551065696106e-6,0.0007406201467268547,5.485182017377079e-7,0.17934791192416571,全窓,100000
var_ask_depth,log1p,符号つき,閉場日,10ms,full,26783763.0,-1.0383685117134204e-7,-0.007091368390330953,0.000050287505647385014,-36.70090281745974,全窓,10
var_ask_depth,log1p,符号つき,閉場日,10ms,sub,26783763.0,-1.0383685117134204e-7,-0.007091368390330953,0.000050287505647385014,-36.70090281745974,全窓,10
var_ask_depth,log1p,符号つき,閉場日,20ms,full,26783763.0,-1.8912574956185203e-7,-0.008991034309447605,0.00008083869795366397,-46.533207591574396,全窓,20
var_ask_depth,log1p,符号つき,閉場日,20ms,sub,26783763.0,-1.8912574956185203e-7,-0.008991034309447605,0.00008083869795366397,-46.533207591574396,全窓,20
var_ask_depth,log1p,符号つき,閉場日,50ms,full,26783763.0,-5.370305938290091e-7,-0.01586165320116548,0.0002515920422740431,-82.09918958070251,全窓,50
var_ask_depth,log1p,符号つき,閉場日,50ms,sub,26783763.0,-5.370305938290091e-7,-0.01586165320116548,0.0002515920422740431,-82.09918958070251,全窓,50
var_ask_depth,log1p,符号つき,閉場日,100ms,full,26783763.0,-1.0917939649529976e-6,-0.021916321205685745,0.00048032513519079067,-113.4508525051154,全窓,100
var_ask_depth,log1p,符号つき,閉場日,100ms,sub,26783763.0,-1.0917939649529976e-6,-0.021916321205685745,0.00048032513519079067,-113.4508525051154,全窓,100
