dt,n_active_mean,n_active_p10,n_active_p25,n_active_p50,n_active_p75,n_active_p90,n_bid_mean,n_bid_p10,n_bid_p25,n_bid_p50,n_bid_p75,n_bid_p90,n_ask_mean,n_ask_p10,n_ask_p25,n_ask_p50,n_ask_p75,n_ask_p90,n_bbo_mean,n_bbo_p10,n_bbo_p25,n_bbo_p50,n_bbo_p75,n_bbo_p90,hhi_mean,hhi_p10,hhi_p25,hhi_p50,hhi_p75,hhi_p90,entropy_mean,entropy_p10,entropy_p25,entropy_p50,entropy_p75,entropy_p90,eff_n_mean,eff_n_p10,eff_n_p25,eff_n_p50,eff_n_p75,eff_n_p90,gini_mean,gini_p10,gini_p25,gini_p50,gini_p75,gini_p90,top1_mean,top1_p10,top1_p25,top1_p50,top1_p75,top1_p90,top3_mean,top3_p10,top3_p25,top3_p50,top3_p75,top3_p90,top5_mean,top5_p10,top5_p25,top5_p50,top5_p75,top5_p90,top10_mean,top10_p10,top10_p25,top10_p50,top10_p75,top10_p90,conc_imb_mean,conc_imb_p10,conc_imb_p25,conc_imb_p50,conc_imb_p75,conc_imb_p90,hhi_touch_mean,hhi_touch_p10,hhi_touch_p25,hhi_touch_p50,hhi_touch_p75,hhi_touch_p90,hhi_deep_mean,hhi_deep_p10,hhi_deep_p25,hhi_deep_p50,hhi_deep_p75,hhi_deep_p90,touch_share_mean,touch_share_p10,touch_share_p25,touch_share_p50,touch_share_p75,touch_share_p90,depth_mean,depth_p10,depth_p25,depth_p50,depth_p75,depth_p90,n_grid,n_wallet_day,n_event,n_nowid,n_carry,n_stale,bbo_chk_n,bbo_chk_same,bbo_chk_ratio
2026-05-29,299.8095138888889,285.0,292.0,300.0,309.0,315.0,231.60143518518518,223.0,227.0,232.0,236.0,240.0,154.36,143.0,147.0,154.0,161.0,167.0,2.525168115371706,2.0,2.0,2.0,3.0,4.0,0.06291528466050592,0.03177053460477916,0.05187737696828708,0.06981100346506314,0.07637407661299658,0.07979023129295168,3.7499633519318385,3.5690592260754976,3.6196564974626684,3.685904390778156,3.800602499465663,4.105847978380856,43.32109973293854,35.48319577906795,37.32474447554593,39.8811743115433,44.72812504811933,60.6941900932177,0.8657414770606738,0.836707086718829,0.8641560557127563,0.8714113867097166,0.8750221518170327,0.8771550030504998,0.19513136454354243,0.10265288373094113,0.13807632880136828,0.21968039290638475,0.2364561556102032,0.24240232272180093,0.3387696401567241,0.23211559805770923,0.32355212623157475,0.3635279435622435,0.3760430907917762,0.38300208845544026,0.42816524943876105,0.3201051571718024,0.4217922687524264,0.45088666962495694,0.4650544466072969,0.47232632285069553,0.5491870072004457,0.44231255247635987,0.5474628809522656,0.5654454290336152,0.5838840041528031,0.5964892256562785,-0.10959103668605373,-0.25794001088556334,-0.195981932571707,-0.15219093483416807,-0.10034102023811187,0.23798684885047217,0.6753016371753591,0.42108124207021164,0.5105011499178246,0.6427491037933226,0.8636727477030868,0.9677506046761624,0.06298208667173094,0.03183447438364286,0.05198903166914661,0.0699512489185097,0.07641920174305676,0.07986403733310003,0.0021405756223401955,0.0001452389686474536,0.00032588180061667184,0.0007374941408678246,0.0019027244094293415,0.0038469802032968198,14518.709337337967,11056.256,14347.1165,15046.812,15575.453000000001,16259.6758,86400,915,6371583,694,1532,1824,86399,76858,1.074926665078586
2026-05-30,247.2457638888889,229.0,238.0,248.0,259.0,262.0,182.05063657407408,166.0,173.0,182.0,193.0,197.0,140.32165509259258,135.0,138.0,140.0,143.0,146.0,2.476348105880855,2.0,2.0,2.0,3.0,3.0,0.05067364302995088,0.04492794790081976,0.04965468676962224,0.05107767452890486,0.052355113005917116,0.05370532997407635,3.6307555463480914,3.5491626317458924,3.5701284029190803,3.614340882883346,3.698251223997068,3.757554002545147,37.85494542630889,34.78417812261001,35.52115387866409,37.12686690580195,40.3766328971092,42.84350261158576,0.8714421118149939,0.8503571221023299,0.8531573642485496,0.8733683754305293,0.8845498525160652,0.8867934809168606,0.12510967700505013,0.10543825407673672,0.1073087837243967,0.13155141401452936,0.137628550668894,0.1408774755509947,0.30868520684456674,0.2917080582080267,0.29585782435581753,0.31108340181363614,0.3212746404344107,0.3258045650751146,0.42992296139381164,0.38720196108783417,0.4064492651535132,0.43979605694941165,0.449735192546976,0.4542692636161822,0.5870395315777426,0.5287948718997494,0.5467120594426153,0.595119432304356,0.6195751190953197,0.6275683970700799,-0.1473394750260445,-0.25805316301288084,-0.23028280101991466,-0.15797961473625993,-0.047952905504595675,-0.026842367646848386,0.703763975318121,0.4407622447252143,0.5225990451980904,0.7051316363494691,0.9000083743138309,0.9714602529801937,0.05077950720998067,0.04496143913507936,0.04972575074814611,0.05120151062413647,0.05247910298770006,0.05383273314021996,0.0014244265877847609,0.00006891463347638036,0.00017591696822530503,0.000622095726816162,0.001398177502173591,0.002561120598173935,10056.395513032407,7998.8655,9081.970000000001,10564.678,10784.382,11104.116,86400,525,1191430,98,1408,413,86399,67043,1.1803544888305069
2026-05-31,180.32591435185185,163.0,168.0,176.0,193.0,204.0,151.85755787037036,137.0,140.0,145.0,168.0,177.0,101.83194444444445,97.0,99.0,102.0,105.0,108.0,2.9992129538536325,2.0,2.0,3.0,4.0,5.0,0.06413336052613401,0.056911628619968804,0.059418459067679445,0.06589475483485134,0.06746638788456809,0.06928329609781943,3.4251679940507636,3.3578486417044915,3.3779047340170862,3.400590019212623,3.4793699257351056,3.5324558610700953,30.801187821441925,28.727321590019553,29.309295961571284,29.98178465873155,32.43927648214835,34.20787432800105,0.8545565004844263,0.8453897908179642,0.8495471731584354,0.8551500254293452,0.8595462403073421,0.8621121177761546,0.1478968584886398,0.1384063090392471,0.14599226401669513,0.14943310914984784,0.15245274961223987,0.1554058501091531,0.3856356434038028,0.3450296673709396,0.36257706150040503,0.3986246632875512,0.404277846738041,0.41137958932752117,0.4806831785425405,0.4482340331901712,0.47022871873172306,0.48693923337942574,0.49314931529787376,0.5019915997346306,0.632037741966093,0.5983459025293087,0.6192881793982511,0.6378164135505018,0.6452871844507866,0.6556104945414526,-0.12467116503462594,-0.1746387373248594,-0.14382482004363303,-0.11700129600039275,-0.09626097222489821,-0.07806741735020717,0.6909871858549078,0.4338111136644614,0.523051394325748,0.6807383239135226,0.8841005163009916,0.9667580270398685,0.0646652692765816,0.05717928376803089,0.05964202792726697,0.06659625031355662,0.06826387002687626,0.07011714564152012,0.005075901426896241,0.00013762936988791354,0.00032318053199564047,0.002035188335048688,0.006708464427082766,0.014372547970407993,7852.16782949074,7066.17,7176.51775,7280.101000000001,8075.714,9410.8701,86400,535,1269347,336,1203,430,86399,60393,1.4332387423362631
2026-06-01,236.83127314814814,181.0,199.0,236.0,279.0,286.0,195.3799189814815,157.0,166.0,193.0,227.0,234.0,109.86802083333333,93.0,99.0,111.0,120.0,125.0,4.508975798330999,2.0,3.0,4.0,6.0,7.0,0.08231935771310468,0.05459863818554319,0.07868212315032508,0.08655599268875333,0.09300766738895361,0.09791115011343691,3.284292956203053,3.146104540497066,3.186565461508509,3.236727060194435,3.303227894841515,3.5458778129323454,27.04080171652219,23.24533671451042,24.20515099419717,25.450288024535702,27.200297067562026,34.67010585724975,0.8917501914548019,0.8479819907399274,0.889725515881231,0.9005246716856604,0.9111639209919008,0.9135632612301479,0.1912761867014592,0.14242876188033168,0.16027491170412292,0.17852073832957077,0.21993803613433754,0.25277603621639577,0.4269695043069514,0.33083973743445305,0.4264686318713423,0.4463634349642481,0.46142127990646453,0.4739079748030427,0.545628940577204,0.4237980743227492,0.549828869598612,0.5697458634212809,0.5871197980088309,0.60148223632011,0.6779560927057121,0.5847269260788773,0.678831234096255,0.6979109883316972,0.7085585020075394,0.7186709145161555,-0.13958081034968023,-0.25175183922664246,-0.1877342294002862,-0.11857644589974817,-0.08711157810685416,-0.05732487401952613,0.5769756485652267,0.3234650763365464,0.40317983157396875,0.5335212589519776,0.7455208342875409,0.9060755767098864,0.08286008364965267,0.054876792217262875,0.0791963782340992,0.08710882808613639,0.09373209471176258,0.09867867274780892,0.005268030730093128,0.00035083579372877284,0.0007861796315638522,0.0020387371189392956,0.004977333878928562,0.014132270404229461,14193.896342187501,7650.4545,11110.328500000001,13279.4485,18964.405250000003,20060.7185,86400,954,6537767,604,1297,380,86399,69035,1.066286090254184
2026-06-02,273.4182523148148,247.0,255.0,269.0,295.0,301.0,218.92414351851852,195.0,202.0,215.0,240.0,247.0,133.42439814814816,124.0,126.0,131.0,140.0,146.0,4.273973078392111,2.0,3.0,4.0,5.0,6.0,0.09146877056282521,0.07431596302016608,0.08217809775675486,0.09437357499840211,0.10013171684061992,0.10415903484365134,3.2297632183424794,3.0935806720936827,3.139266696796298,3.2111340245047124,3.324635627970519,3.3898570581926157,25.429725913545234,22.055911740273977,23.086930929746316,24.807202254715676,27.788871311827002,29.66171206860172,0.9062182695491605,0.9025091644024575,0.9043293158248511,0.9061848392123103,0.9080310715325504,0.9103758790363057,0.1819957514341588,0.1600001224737015,0.17200671924754748,0.18515526709844496,0.19073533551899755,0.19609984775644165,0.48841604121970533,0.4259604545798487,0.4550961193424397,0.4991530471193746,0.5210844287310896,0.5328791137159621,0.5954626489464974,0.5468218792128055,0.5734949057226606,0.600675199696006,0.6196224768715742,0.6324231800545904,0.6971671926446694,0.6723874325751277,0.6813242675641007,0.6960768298423263,0.712332895606748,0.7248279748207705,-0.08884097793860249,-0.18607135724646373,-0.13710894275865146,-0.09955367120739436,-0.039632773075810014,0.025118374291070465,0.5923766289130896,0.3420763394043635,0.4174703039030425,0.549312989801421,0.7700393162651885,0.9132873286625774,0.0918931394342741,0.07484016968286257,0.08268921841068277,0.09476500048902556,0.1005344900070416,0.10449317218049663,0.00312826267478219,0.0001917570343881412,0.00055480836631917,0.0011126457652987152,0.0030401540429054142,0.00964796357794756,17713.398809305556,16497.986200000003,17003.177,17565.844,18310.73,19429.2323,86400,896,6501727,354,1920,109,86399,63069,1.0460655324960149
2026-06-03,253.2801736111111,235.0,246.0,255.0,263.0,266.0,202.89591435185184,193.89999999999964,197.0,201.0,207.0,216.0,124.56609953703703,112.0,117.0,126.0,132.0,135.0,4.029074410583456,2.0,3.0,4.0,5.0,6.0,0.06680127768557868,0.047867227898708335,0.060077348680306716,0.06860446202964396,0.0745379638785078,0.07941413663126408,3.5941434271826114,3.4572111166196065,3.495890517223989,3.5827041116210983,3.6685047553376946,3.756431248729128,36.63859868300525,31.728366296876356,32.9796438209752,35.97067818174506,39.19325851458329,42.7954268992862,0.8705363270494881,0.8607061596561807,0.8652703339363206,0.8704420513367052,0.8766197830833722,0.8818006589959722,0.1998176080791818,0.15824369355756485,0.17825985059608712,0.20170637610640424,0.22168874849753745,0.2376510847122954,0.3673811267605818,0.2935624432246183,0.3466219404178639,0.37434095350102303,0.4032793321459671,0.4119899672321348,0.4454826225459186,0.3785226868741528,0.4223608738373763,0.44869573704425103,0.4820131467594547,0.5001185793485899,0.5689204519037381,0.5200452741529039,0.5429352997724963,0.5689600973207569,0.6026796259422097,0.6164186692134269,-0.1645265066889992,-0.27549684094576216,-0.20956730711403038,-0.15641502672423616,-0.12329146372754546,-0.07256677832511779,0.5968168174386654,0.34414527239793524,0.42767258111107315,0.5511937471376727,0.7694286405935917,0.9227447324321518,0.06713769097155467,0.04830065079625015,0.060537290406402086,0.06907807001086028,0.07472002909199349,0.07979563487860522,0.005146410258294679,0.0003059434879687518,0.0006893323004024925,0.0017251389486609263,0.00434322548586615,0.01652271501963423,10412.405745185186,9032.478000000001,9509.803500000002,10597.547,11183.3055,11803.509900000001,86400,828,6122369,380,1222,361,86399,67061,1.0891077492526047
2026-06-04,231.1541435185185,193.0,197.0,228.0,268.0,274.0,168.74025462962962,144.0,147.0,162.0,194.0,202.0,135.3240162037037,115.0,119.0,135.0,151.0,155.0,3.7400201391219805,2.0,2.0,3.0,5.0,6.0,0.07986611114225617,0.06570799265217166,0.07044183680800564,0.07992737087998712,0.08907375503560065,0.09258109440410994,3.450368598267336,3.256932336842458,3.297989281305803,3.490447218782961,3.5742164945436112,3.631804435550555,31.84797930716469,25.96974838224834,27.058177802074884,32.800613477319416,35.66666483874356,37.78092839740394,0.8691364029910748,0.8592409737623309,0.8646031324717383,0.8703495812057513,0.8740311565313578,0.8772871895026122,0.21485263330903653,0.1843271767355385,0.1971430183748108,0.2173090297603158,0.22698262199584324,0.2449901628344465,0.4227190839557395,0.3666657902023673,0.3857247224557956,0.4257248447022701,0.4657094353573521,0.4769229764509506,0.49910423625793937,0.45519379664259263,0.4795627124286523,0.4985092435930915,0.5278054790544574,0.539380704582277,0.608910303440116,0.5659408377185712,0.5877977588782999,0.6092936132092026,0.6387192499599144,0.6493851108938087,-0.02855398749662817,-0.23347637036947044,-0.14918699591653126,-0.016551227527830992,0.09884896848465256,0.13252269279901843,0.6281008348516065,0.33559904017699077,0.4415440290496971,0.605783811242309,0.8303734904067929,0.9502479324229278,0.08020636037126545,0.06613618243462996,0.07095278639568699,0.08036537043785977,0.08932813101545829,0.09286305899759197,0.003973144278786252,0.0001697826906044014,0.000387394999804969,0.0010327172674751708,0.0030356704174344445,0.011332960656508068,12763.321300150465,9888.3655,10209.9635,12540.35,15279.1475,16262.523500000001,86400,938,10023634,524,1735,264,86399,69995,1.1674014217271278
2026-06-05,272.96074074074073,225.0,249.0,283.0,297.0,305.0,201.0962847222222,166.0,185.0,206.0,219.0,228.0,148.25855324074075,134.0,138.0,151.0,156.0,161.0,2.483385224366023,2.0,2.0,2.0,3.0,4.0,0.0716290481935643,0.0351053128205943,0.052906552195260026,0.07597856867474201,0.09183667158610716,0.09981438970386586,3.6254301872538,3.3276559687806224,3.4072910294463634,3.60260524204498,3.813200057526986,4.018166805644976,38.80239130782319,27.87293005149504,30.183367555705445,36.69370601209539,45.29515429353491,55.59908841171869,0.8670861422884943,0.845867471071514,0.8597295617389289,0.8660722510607963,0.8751269436132003,0.8882338568960152,0.2052181709714064,0.1211503053865021,0.1655935205323388,0.22438762667941137,0.24401791615079607,0.25667659523301567,0.37806735020953214,0.24063812383768263,0.32429024387874267,0.3861080670396354,0.44911611133776647,0.4717906088836921,0.4611328640419798,0.32946770470312386,0.4179569134529028,0.46183077550559615,0.5248818471849409,0.5499283459991806,0.5795444794917756,0.4744058104231475,0.5488504088712003,0.5786131936698105,0.6316919451216215,0.6470822353475338,-0.18975726254949976,-0.5212635446271574,-0.36825643652808515,-0.19208231762124472,-0.09859978040782261,0.2446744811650008,0.7219755663159283,0.45892676562767787,0.5405062909910598,0.731700468486739,0.9173452252273857,0.9798817661845376,0.07176070481108165,0.03516209709012833,0.05300433520055536,0.07606895168570316,0.09194178066814054,0.10012687027832297,0.0013948808604322283,0.00003849845416477881,0.00011029770044710457,0.000354250210528518,0.0011956377625477175,0.0028348028256326725,17531.724483738424,13986.454600000001,14776.55125,17286.5315,20272.7215,21510.6129,86400,1186,15162062,446,2046,214,86399,76142,1.154904108860899
2026-06-06,310.090625,271.0,284.0,312.0,338.0,343.0,245.36215277777777,203.0,221.0,249.0,271.0,279.0,125.47496527777778,116.0,120.0,125.0,132.0,135.0,2.784141020150696,2.0,2.0,3.0,3.0,4.0,0.043576091409034824,0.03613643623323316,0.040081177048271834,0.04156990432389572,0.04773132205338497,0.053146183540911204,3.8845068689039284,3.7582570473895163,3.806115896642883,3.8775366307168366,3.972392085330406,4.024920618152567,48.89254353930169,42.873634105867865,44.975410030703515,48.30507515046031,53.111426070256755,55.97586513992224,0.8654633248925018,0.8544491190828033,0.8586102762492063,0.863790417768552,0.8691335674638558,0.8821035005629462,0.1313805258665822,0.10175587193362352,0.11978169751995756,0.12656752296998797,0.14750729424449202,0.15970573164418994,0.2875858621050515,0.2543850454423874,0.27075442116126064,0.2813597419721497,0.30845020094910147,0.32735483104017565,0.39464532324149953,0.36078494376358683,0.37613281847416696,0.38944378508024885,0.41090598720275756,0.445652837374034,0.5198971025592805,0.48899146044431974,0.5014160654410131,0.5133674810674284,0.5359244707294455,0.5683803437329699,-0.4167787426544492,-0.6049796534873192,-0.5372779932318674,-0.4885296179912913,-0.23424369234019315,-0.1402636233643077,0.6091545257964369,0.35148842724391116,0.4491342222222222,0.553439349112426,0.7802668261279524,0.9515450792793487,0.04351485546943415,0.03609617133130392,0.04004795326627923,0.0415351776523496,0.047673204164873015,0.053098289337312914,0.0019520883587540755,0.000031122261208212244,0.00005325484086020513,0.00012125862845290316,0.00025881706958442795,0.0006374201063216405,18991.659267673615,15822.717400000001,17140.72825,18613.3155,20342.538,21462.244,86400,731,3111284,136,2254,393,86399,64576,2.8488741273574743
2026-06-07,280.19305555555553,260.0,264.0,271.0,303.0,310.0,244.03915509259258,224.0,230.0,237.0,263.0,268.0,103.91775462962963,96.0,98.0,101.0,109.0,117.0,2.7718029143855833,2.0,2.0,3.0,3.0,4.0,0.05750476756540387,0.04696344077696537,0.049358985755613226,0.05786844413523883,0.06455683044144774,0.06599039057014248,3.6630785877382057,3.5460676995693636,3.592411599687985,3.6601393370527004,3.749537596066987,3.799753177297358,39.171925260164414,34.676689870728104,36.32156346273291,38.86675807357926,42.501424629693695,44.69015258765132,0.8723165679228838,0.8671455164675178,0.8688113731727412,0.8715968403791926,0.8749521851392897,0.8787520625564795,0.15263382611432236,0.12958492996711393,0.13337017464912163,0.15710394484596668,0.16994460731113367,0.17248258471828634,0.340512570583411,0.28939675936851916,0.29593973611556207,0.3463568259395553,0.3736542217935056,0.37892368108278923,0.461491740720917,0.4045426451980183,0.41574776047087014,0.4632048327017152,0.4994272603912814,0.5063399772582711,0.606195259785154,0.5795659342879028,0.5899023227259549,0.6080876632998371,0.618153153081969,0.6271100476428737,-0.5714616320760048,-0.618110426055458,-0.6042065132150272,-0.5786850588368417,-0.5459558714685326,-0.5245723266105182,0.5863855330263877,0.33877121913580244,0.4154313196981544,0.5352171908861244,0.7332544528136515,0.9498721315687626,0.05751256978560744,0.04699110381770602,0.049382059753742547,0.05791493531593357,0.0645869854714178,0.06601962289898808,0.0005582460600089759,0.0000299233402120594,0.000047692143869341553,0.00009578152363443719,0.00019222497547254723,0.0005274252168201879,22973.286231331018,20630.8325,20909.46,22594.6175,25008.155,25738.6565,86400,815,3616847,261,1893,964,86399,67449,1.427893144993824
2026-06-08,280.2414699074074,222.0,241.0,284.0,321.0,330.0,232.1926388888889,181.0,191.0,230.0,279.0,285.0,132.62306712962962,111.0,123.0,137.0,142.0,146.0,2.5476105047512125,2.0,2.0,2.0,3.0,4.0,0.054878256675271034,0.047807227745689906,0.05158764728083755,0.054600484062402505,0.058138498991581265,0.06295807055621332,3.7127972000911984,3.525784929516101,3.5862844238432343,3.728201636425519,3.832253831664607,3.8628184956153317,41.316614074054456,33.980435397795105,36.09969526341818,41.604221331158215,46.16647252265997,47.599320961264496,0.867202566186438,0.8595391883788469,0.8648212757246736,0.8681663498466886,0.8714739605995314,0.8745526994670335,0.15575479015247873,0.12558347977446585,0.14537082161689863,0.16241778131399032,0.1716258242907342,0.17488243876764895,0.32992546747136137,0.298464793463596,0.3189715983343914,0.33510993141024914,0.34651829989694394,0.35584135447066795,0.4362346918341936,0.4015056438652799,0.41894004479508407,0.43402989394084224,0.4614458763965803,0.4705405222293655,0.5883908992731423,0.547590670277917,0.5567336714178028,0.5827098030839966,0.6218648249019518,0.6367719805237508,-0.12027040249251947,-0.3092115810398789,-0.26221641836945586,-0.1261807158136835,0.029511782370653203,0.0628593333443466,0.7021614326225558,0.4378903489146871,0.5230435148556519,0.6950216722461786,0.9032467252364746,0.9714984523101177,0.05488547318958724,0.04785691265873482,0.051626468695619265,0.05464677536640334,0.05817892188697857,0.06302098224390591,0.0009689919377099305,0.000036781208238080966,0.00007344518021288154,0.00027827419169548946,0.0007839280439251487,0.0015979389143189636,22143.197120370372,20340.8582,21012.22475,22047.261,23032.69325,25187.663,86400,1170,12827964,486,2190,610,86399,76301,1.1293409919514716
2026-06-09,319.6387847222222,281.0,291.0,306.0,365.0,376.0,264.3159953703704,237.0,244.0,254.0,296.0,310.0,150.39619212962964,122.0,132.0,145.0,176.0,180.0,2.5339413650620957,2.0,2.0,2.0,3.0,4.0,0.1262049247117139,0.04841884497233087,0.05223408508652788,0.06294524888149297,0.271213712246386,0.295931673831883,3.323529546709608,2.429679122083237,2.4794670160892123,3.633688046966549,3.736030899120489,3.8254152636192846,31.922530131596414,11.355237850292921,11.93490161204714,37.852160050753724,41.93123015780964,45.8518370133072,0.8970794894287939,0.8675576611914992,0.8733170939657704,0.8805768939708079,0.9449578305685837,0.9473619196373468,0.27212878662827505,0.1423136440158834,0.15637696043525595,0.17849635189882082,0.5069339097363514,0.5329071089726052,0.4324207025015224,0.3050354052321217,0.3177667729553874,0.3668684241806276,0.6404886097457708,0.6553526531637203,0.5245041179789636,0.4051644104607926,0.4226752494646837,0.46865064986057703,0.7039048534851058,0.7198575415008639,0.6571622582789021,0.5601731624367843,0.5818251073740635,0.6101175459437235,0.8050999205850872,0.8139087418119059,-0.004409207946569083,-0.3704923884635503,-0.3313349375816593,-0.2656204563393126,0.6475009288977801,0.6866651454541433,0.7025177467479969,0.4211490761905471,0.5179350321395776,0.6982974341782306,0.9152906429165345,0.9797801677423564,0.12628220919092562,0.04850535939066998,0.05225633886738705,0.0630039552690871,0.2713189732481218,0.29601948627371444,0.0006700465515053857,0.000018509937051451144,0.00004108378709946883,0.00012670386734643958,0.0005116132149399277,0.001479379277911833,44340.99000140047,18926.749,19792.710750000002,22669.996,91576.12575,93431.6248,86400,1267,13027658,1249,3047,250,86399,72968,1.2444705900941846
2026-06-10,389.40527777777777,346.0,359.0,385.0,421.0,428.0,307.0504513888889,283.0,292.0,310.0,320.0,329.0,193.22797453703703,172.0,178.0,185.0,216.0,220.0,2.5732242271322585,2.0,2.0,2.0,3.0,4.0,0.2623216238032493,0.2258500966461647,0.2324017271881563,0.2691927946171897,0.2739402069826866,0.2993354858482137,2.5350988369507705,2.409267610695898,2.4522783856063004,2.485381366943752,2.644277723475122,2.6836226175181577,12.691357331369996,11.125809736379585,11.614779542237411,12.005697958436546,14.073276614024222,14.638025328726,0.9462898978153731,0.9438614774013516,0.945126224759923,0.9464274983296144,0.9476976552597762,0.948494074162988,0.4948569914237108,0.4551035525347554,0.4620801310871317,0.5006933085072187,0.5084152160991424,0.536571059765223,0.6450555086843288,0.6148990676674209,0.6228419364023091,0.6534625720648555,0.6633291817282482,0.6770958175374976,0.7083671681743339,0.6762941265482595,0.6839670858574072,0.7170523391626222,0.7275825961551502,0.7450882078741469,0.7997732057255231,0.7742954261662477,0.7854118280574699,0.7977009171178188,0.8147924394966916,0.8261546853614065,0.6278146024269546,0.5607853050354115,0.5716292678192503,0.628136406636878,0.6674120281154077,0.7099894505809597,0.7176948451570714,0.4435807502411569,0.531814192619829,0.7139515830611438,0.9212385845026136,0.9846902543262122,0.26241175690798746,0.22592416386175035,0.23243944085461424,0.2692708594961423,0.27406430010264826,0.2994663235766239,0.00017467163863943002,4.806091276369855e-6,8.982643543226944e-6,0.000028244372174247532,0.00012838803766957382,0.00040119926198944173,99419.2521995139,91391.0732,96452.27649999999,97939.80500000001,106124.0285,107750.87280000001,86400,1010,17012065,218,3380,372,86399,76112,1.202370697284688
2026-06-11,311.80046296296297,284.0,306.0,318.0,323.0,326.0,243.84011574074074,204.0,227.0,246.0,264.0,281.0,155.0985763888889,123.0,142.0,163.0,168.0,172.0,2.594682808828806,2.0,2.0,2.0,3.0,4.0,0.3912236740085173,0.3557542126070917,0.36912090031954614,0.4149541945477009,0.4337768310936221,0.45455861847390994,2.072194325886473,1.8879869042315265,1.9378832580208858,2.0075160423546716,2.0580057173394737,2.0858921477693873,8.528834597258033,6.60605666170203,6.944036669023747,7.444801788595914,7.830338320756691,8.051771648471675,0.9478246747925724,0.9487919835450973,0.9501494043162767,0.9514272237295649,0.9523425143784279,0.9531158727298529,0.6078352280718404,0.5807807918733936,0.5964936248164151,0.6376404316317947,0.6531065108982905,0.6692575295976678,0.7321588360084889,0.7264683038268955,0.7387852241966387,0.7482155302545377,0.7562864323461871,0.7629977673034031,0.7824548886200938,0.7745615368783906,0.7864959877755752,0.7956816557402598,0.8014769154975885,0.8120192527827894,0.8339753620267284,0.828037485261109,0.8357015722569047,0.8425047171978459,0.8498637201635327,0.861049195193996,0.5671328108619621,0.4924117043990225,0.5882246358296296,0.6625222415573281,0.7089788121428202,0.727544160497739,0.710045638188434,0.42223367083292546,0.5305684686916583,0.7158514437302316,0.9108792718708709,0.979822589321898,0.39146295349710847,0.35584113060989886,0.36922819206457125,0.4151937793942052,0.4344754045081932,0.4548444181259283,0.0003261727394350577,7.996102606233081e-6,0.000020912683318572067,0.00007282279526072629,0.0002697669202392669,0.0006243396737837965,74845.7330661111,71578.993,74648.49725,76947.913,80381.254,84443.498,86400,947,14105894,452,2109,1655,86399,75747,1.1011766691822928
2026-06-12,295.5581712962963,262.0,270.0,292.0,327.0,331.0,249.76703703703703,229.0,235.0,246.0,270.0,275.0,129.99185185185186,117.0,122.0,133.0,138.0,141.0,2.7364089862151184,2.0,2.0,2.0,3.0,4.0,0.08460917811260427,0.03712700528979131,0.04763683496285229,0.05359945165279394,0.09596735934299755,0.10167698034120552,3.73640944373216,3.57710381717413,3.619186586037491,3.8419725099483024,3.9606601811345925,4.07326073494276,45.10202347603796,35.76979482040613,37.307209272333736,46.617336976664404,52.491968720681385,58.74821296538609,0.8567490956089129,0.8461014640713419,0.8496389742235412,0.8534431723040989,0.8569508403092243,0.8620349523023616,0.22869391254549512,0.12281886832594131,0.1614680805110118,0.1794213000943406,0.2915634541230345,0.30150804777308965,0.34442432800580763,0.26584755296942525,0.2980171938744216,0.326537520039588,0.3691371757032377,0.3788163302814623,0.41057973835955064,0.3479611091982875,0.37491167478398313,0.397968303685715,0.4253845186205023,0.4365332421670702,0.5195715166690905,0.46596886008380567,0.487205184384019,0.5111793723038452,0.5332564490864722,0.5449175904706264,-0.23680180548633512,-0.3586754470429131,-0.33468793899777505,-0.2827695136622145,-0.18017382228084877,-0.13989065558155028,0.6513916278586691,0.3688574022000924,0.501976014917184,0.6115635816982185,0.854647710664705,0.9690197328863427,0.08472667721820874,0.037196231994567404,0.04766168724578039,0.05366616841458734,0.09610229177389411,0.10184525279947047,0.0010082780204958806,0.000055587815185180726,0.00010474585959092275,0.00026646452234278134,0.0008216235721657441,0.002815852994690671,19283.976921608795,16191.8924,16772.07075,17383.8105,18322.314000000002,19377.328700000002,86400,900,10821633,636,1889,400,86399,75054,1.1037127686486492
