dt,side,delta,var,auc,n
2026-07-23,1,2.0,aggr,0.5609594392450457,15249
2026-07-23,1,2.0,depth,0.529072932335917,15249
2026-07-23,1,2.0,qdepl,0.5676672797631629,15249
2026-07-23,1,2.0,drift,0.5058323324892108,15249
2026-07-23,-1,0.5,obi,0.49043221191073305,16440
2026-07-23,-1,0.5,ofi,0.4768120702208559,16440
2026-07-23,-1,0.5,aggr,0.5406960833034775,16440
2026-07-23,-1,0.5,depth,0.5193817883435228,16440
2026-07-23,-1,0.5,qdepl,0.544235695216522,16440
2026-07-23,-1,0.5,drift,0.4870675742831717,16440
2026-07-23,-1,1.0,obi,0.5133089093577727,16440
2026-07-23,-1,1.0,ofi,0.4808684919158182,16440
2026-07-23,-1,1.0,aggr,0.5358591884614051,16440
2026-07-23,-1,1.0,depth,0.5482742265420042,16440
2026-07-23,-1,1.0,qdepl,0.5410596923503647,16440
2026-07-23,-1,1.0,drift,0.49434017127601787,16440
2026-07-23,-1,2.0,obi,0.5137022894587816,16440
2026-07-23,-1,2.0,ofi,0.4827492690142961,16440
2026-07-23,-1,2.0,aggr,0.5387455245183584,16440
2026-07-23,-1,2.0,depth,0.5491782449408855,16440
2026-07-23,-1,2.0,qdepl,0.5767129335351971,16440
2026-07-23,-1,2.0,drift,0.5071062674078611,16440
2026-07-24,1,0.5,obi,0.5069402718510384,15498
2026-07-24,1,0.5,ofi,0.4507029512400707,15498
2026-07-24,1,0.5,aggr,0.5896895980316144,15498
2026-07-24,1,0.5,depth,0.5253781126507315,15498
2026-07-24,1,0.5,qdepl,0.5168214148213376,15498
2026-07-24,1,0.5,drift,0.43276703006073375,15498
2026-07-24,1,1.0,obi,0.5221006404191864,15498
2026-07-24,1,1.0,ofi,0.4749909596516552,15498
2026-07-24,1,1.0,aggr,0.5922233903534708,15498
2026-07-24,1,1.0,depth,0.530481949643538,15498
2026-07-24,1,1.0,qdepl,0.5268152129409712,15498
2026-07-24,1,1.0,drift,0.4534873915239409,15498
2026-07-24,1,2.0,obi,0.5119748005893411,15498
2026-07-24,1,2.0,ofi,0.46586636032782,15498
2026-07-24,1,2.0,aggr,0.6084048277734054,15498
2026-07-24,1,2.0,depth,0.521310832968536,15498
2026-07-24,1,2.0,qdepl,0.546395275604261,15498
2026-07-24,1,2.0,drift,0.49347095192821566,15498
2026-07-24,-1,0.5,obi,0.5418251179480579,15718
2026-07-24,-1,0.5,ofi,0.43372076998823456,15718
2026-07-24,-1,0.5,aggr,0.5098929603920364,15718
2026-07-24,-1,0.5,depth,0.5418553208264074,15718
2026-07-24,-1,0.5,qdepl,0.5505376365301639,15718
2026-07-24,-1,0.5,drift,0.4577357261298102,15718
2026-07-24,-1,1.0,obi,0.5289035980785101,15718
2026-07-24,-1,1.0,ofi,0.4366109122544157,15718
2026-07-24,-1,1.0,aggr,0.5061562268925215,15718
2026-07-24,-1,1.0,depth,0.5364326393855248,15718
2026-07-24,-1,1.0,qdepl,0.5708219301025461,15718
2026-07-24,-1,1.0,drift,0.4692514209012417,15718
2026-07-24,-1,2.0,obi,0.5491049981564609,15718
2026-07-24,-1,2.0,ofi,0.459994719302442,15718
2026-07-24,-1,2.0,aggr,0.528552192395067,15718
2026-07-24,-1,2.0,depth,0.5477667121581712,15718
2026-07-24,-1,2.0,qdepl,0.5703189535254095,15718
2026-07-24,-1,2.0,drift,0.49562885428188785,15718
2026-07-25,1,0.5,obi,0.5051153338428402,1463
2026-07-25,1,0.5,ofi,0.4679068528682925,1463
2026-07-25,1,0.5,aggr,0.35408705620787884,1463
2026-07-25,1,0.5,depth,0.4860088237337595,1463
2026-07-25,1,0.5,qdepl,0.41599214896130066,1463
2026-07-25,1,0.5,drift,0.4934777322309456,1463
2026-07-25,1,1.0,obi,0.5589522684638366,1463
2026-07-25,1,1.0,ofi,0.45723905139072235,1463
2026-07-25,1,1.0,aggr,0.3817943907918201,1463
2026-07-25,1,1.0,depth,0.5527426526783853,1463
2026-07-25,1,1.0,qdepl,0.40749264688853376,1463
2026-07-25,1,1.0,drift,0.4436271104008893,1463
2026-07-25,1,2.0,obi,0.5697735010074342,1463
2026-07-25,1,2.0,ofi,0.46195778040251045,1463
2026-07-25,1,2.0,aggr,0.3514989925658306,1463
2026-07-25,1,2.0,depth,0.5403697399198685,1463
2026-07-25,1,2.0,qdepl,0.36338266286852405,1463
2026-07-25,1,2.0,drift,0.4712389124342852,1463
2026-07-25,-1,0.5,obi,0.5626880091636067,2150
2026-07-25,-1,0.5,ofi,0.39872929891985054,2150
2026-07-25,-1,0.5,aggr,0.3371332148630276,2150
2026-07-25,-1,0.5,depth,0.5949493111237194,2150
2026-07-25,-1,0.5,qdepl,0.3853906843801184,2150
2026-07-25,-1,0.5,drift,0.44702423645531136,2150
2026-07-25,-1,1.0,obi,0.5500131138064295,2150
2026-07-25,-1,1.0,ofi,0.39625774785094153,2150
2026-07-25,-1,1.0,aggr,0.32415589907186365,2150
2026-07-25,-1,1.0,depth,0.5820777086700994,2150
2026-07-25,-1,1.0,qdepl,0.36416772826052046,2150
2026-07-25,-1,1.0,drift,0.46660529048419386,2150
2026-07-25,-1,2.0,obi,0.6201050710286576,2150
2026-07-25,-1,2.0,ofi,0.42927242460899445,2150
2026-07-25,-1,2.0,aggr,0.32083195058503633,2150
2026-07-25,-1,2.0,depth,0.6011047712845107,2150
2026-07-25,-1,2.0,qdepl,0.3393866485392825,2150
2026-07-25,-1,2.0,drift,0.4654999839422778,2150
2026-07-26,1,0.5,obi,0.49021792966815253,3370
2026-07-26,1,0.5,ofi,0.5074431178143916,3370
2026-07-26,1,0.5,aggr,0.4905663892139717,3370
2026-07-26,1,0.5,depth,0.517207107698107,3370
2026-07-26,1,0.5,qdepl,0.5243384747553113,3370
2026-07-26,1,0.5,drift,0.49355733364891935,3370
2026-07-26,1,1.0,obi,0.50779869996099,3370
2026-07-26,1,1.0,ofi,0.5141695924119098,3370
2026-07-26,1,1.0,aggr,0.4901938224039764,3370
2026-07-26,1,1.0,depth,0.5035459594033671,3370
2026-07-26,1,1.0,qdepl,0.517267923750915,3370
2026-07-26,1,1.0,drift,0.4969865919779791,3370
2026-07-26,1,2.0,obi,0.5299768351106962,3370
2026-07-26,1,2.0,ofi,0.5197290562663546,3370
2026-07-26,1,2.0,aggr,0.501068938009266,3370
2026-07-26,1,2.0,depth,0.4897160602593942,3370
2026-07-26,1,2.0,qdepl,0.4835670642173686,3370
2026-07-26,1,2.0,drift,0.49136247682415285,3370
2026-07-26,-1,0.5,obi,0.45548222412548073,4313
2026-07-26,-1,0.5,ofi,0.4537750012595093,4313
2026-07-26,-1,0.5,aggr,0.5326787243689859,4313
2026-07-26,-1,0.5,depth,0.4709140678791543,4313
2026-07-26,-1,0.5,qdepl,0.5476131459183502,4313
2026-07-26,-1,0.5,drift,0.4653292357297597,4313
2026-07-26,-1,1.0,obi,0.46814952894352363,4313
2026-07-26,-1,1.0,ofi,0.48725410180193796,4313
2026-07-26,-1,1.0,aggr,0.5126417787629939,4313
2026-07-26,-1,1.0,depth,0.47116832082220766,4313
2026-07-26,-1,1.0,qdepl,0.5322017901825449,4313
2026-07-26,-1,1.0,drift,0.5025092783851411,4313
2026-07-26,-1,2.0,obi,0.48802324214486037,4313
2026-07-26,-1,2.0,ofi,0.4864315582649,4313
2026-07-26,-1,2.0,aggr,0.5427967823735873,4313
2026-07-26,-1,2.0,depth,0.4697600214956253,4313
2026-07-26,-1,2.0,qdepl,0.5359809898063714,4313
2026-07-26,-1,2.0,drift,0.4983112499370245,4313
2026-07-27,1,0.5,obi,0.44372471597403756,14176
2026-07-27,1,0.5,ofi,0.46447243357818047,14176
2026-07-27,1,0.5,aggr,0.540665504139871,14176
2026-07-27,1,0.5,depth,0.5064543222638583,14176
2026-07-27,1,0.5,qdepl,0.5822066307513394,14176
2026-07-27,1,0.5,drift,0.44096552675261164,14176
2026-07-27,1,1.0,obi,0.457625308129653,14176
2026-07-27,1,1.0,ofi,0.462182427664079,14176
2026-07-27,1,1.0,aggr,0.5574689136938782,14176
2026-07-27,1,1.0,depth,0.5288604731778107,14176
2026-07-27,1,1.0,qdepl,0.5768972337908893,14176
2026-07-27,1,1.0,drift,0.46410882816305027,14176
2026-07-27,1,2.0,obi,0.4906312433528482,14176
2026-07-27,1,2.0,ofi,0.45886745579333443,14176
2026-07-27,1,2.0,aggr,0.5736945490870416,14176
2026-07-27,1,2.0,depth,0.5554830926277495,14176
2026-07-27,1,2.0,qdepl,0.5679757621239079,14176
2026-07-27,1,2.0,drift,0.4894383591598994,14176
2026-07-27,-1,0.5,obi,0.4851073403552871,14875
2026-07-27,-1,0.5,ofi,0.46705926676550397,14875
2026-07-27,-1,0.5,aggr,0.5384495970083039,14875
2026-07-27,-1,0.5,depth,0.5299122200273638,14875
2026-07-27,-1,0.5,qdepl,0.5602540284069109,14875
2026-07-27,-1,0.5,drift,0.44780199510766044,14875
2026-07-27,-1,1.0,obi,0.4822465698273286,14875
2026-07-27,-1,1.0,ofi,0.46896210042849884,14875
2026-07-27,-1,1.0,aggr,0.5615711316175729,14875
2026-07-27,-1,1.0,depth,0.5264353486747368,14875
2026-07-27,-1,1.0,qdepl,0.574584384559364,14875
2026-07-27,-1,1.0,drift,0.4601470716328134,14875
2026-07-27,-1,2.0,obi,0.47833350541329306,14875
2026-07-27,-1,2.0,ofi,0.46552863951513984,14875
2026-07-27,-1,2.0,aggr,0.5332178205441795,14875
2026-07-27,-1,2.0,depth,0.5310501493313465,14875
2026-07-27,-1,2.0,qdepl,0.586741367997858,14875
2026-07-27,-1,2.0,drift,0.4760681183742277,14875
2026-07-28,1,0.5,obi,0.47846324432661935,16746
2026-07-28,1,0.5,ofi,0.4572039255991444,16746
2026-07-28,1,0.5,aggr,0.5335279965417493,16746
2026-07-28,1,0.5,depth,0.5001270249600595,16746
2026-07-28,1,0.5,qdepl,0.5693606619713241,16746
2026-07-28,1,0.5,drift,0.4537132449502734,16746
2026-07-28,1,1.0,obi,0.49313532882425537,16746
2026-07-28,1,1.0,ofi,0.4632395823941401,16746
2026-07-28,1,1.0,aggr,0.5408500511218111,16746
2026-07-28,1,1.0,depth,0.5182007189483554,16746
2026-07-28,1,1.0,qdepl,0.5723738018269855,16746
