k,side,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait,p_fill,edge,AS,pnl_fill,wait_s,EV
5,-1,3.0,8551816.0,691330.0,1858376.6716273876,1996493.9022467146,-198954.27061932566,972676.4759999999,0.08084013968495113,2.6881180791046067,2.887902886098845,-0.2877848069942367,1.4069640779367305,-0.0232645639966208
5,-1,5.0,8551816.0,1036297.0,2640820.968362291,3007312.648799153,-457685.8164368633,2321339.418,0.12117858943644251,2.548324436297983,2.9019794989266137,-0.4416550626286318,2.2400329422935705,-0.05351913750680128
5,-1,10.0,8551816.0,1657308.0,4081525.4983666223,5004294.7326548025,-1068612.3382881812,6832312.7020000005,0.19379603115876207,2.4627440996885444,3.019532116332512,-0.6447880166439679,4.122536488087912,-0.1249573585643308
5,-1,30.0,8551816.0,2928337.0,7419181.707303032,9797796.865782382,-2636308.814479353,30329750.806,0.3424228257483557,2.5335819297106283,3.345857005454762,-0.9002750757441349,10.357329366804436,-0.3082747353871217
5,-1,60.0,8551816.0,3801126.0,10054757.441702655,13589679.233731931,-3869420.880029277,68160268.95300001,0.4444817334704114,2.6452049844447814,3.575171997384967,-1.0179670129401859,17.931599466316037,-0.45246774252735056
6,1,0.1,8551816.0,27857.0,162607.33620962928,-94806.7730510225,65349.147158606735,1300.2160000000003,0.0032574367830177824,5.837216362480858,-3.4033375112547115,2.3458788512261455,0.04667465987005063,0.007641552058487546
6,1,0.5,8551816.0,99083.0,438308.46268912347,-305704.428661314,123884.73002780936,22941.932000000004,0.011586194090237676,4.423649492739657,-3.0853368253011517,1.2503126674385048,0.23154256532402132,0.014486365238425307
6,1,1.0,8551816.0,196231.0,733290.8316011984,-647879.464471964,68143.03912923414,95631.27,0.022946120449738396,3.7368755782786534,-3.3016162811786316,0.34725929710002057,0.4873402775300539,0.007968253658548564
6,1,3.0,8551816.0,570666.0,1754389.4144650376,-1866339.9279036813,-162169.12143864305,816228.117,0.0667303880251867,3.074284107455215,-3.270459301769654,-0.28417519431443794,1.4303079507102228,-0.018963120983735274
6,1,5.0,8551816.0,870831.0,2522889.357652911,-2896023.814526291,-449767.5848733795,1993174.3960000004,0.10182995050408007,2.89710558954942,-3.3255864967212823,-0.5164809071718617,2.2888188362609974,-0.05259322521361305
6,1,10.0,8551816.0,1428089.0,3954777.470497278,-4977411.722359055,-1148306.083861777,6056619.584999999,0.1669924844033127,2.7692794150065425,-3.4853652134839317,-0.8040857984773898,4.241065917460325,-0.13427628516116075
6,1,30.0,8551816.0,2620396.0,7331604.124106702,-10132391.973724155,-3031382.6976174572,28215716.530999996,0.3064139827143147,2.79789929617764,-3.8667407421336906,-1.156841445956053,10.767729965623515,-0.3544723948243808
6,1,60.0,8551816.0,3477801.0,10070638.831469128,-14410137.227829143,-4645544.884360018,65427508.051999986,0.40667397427634083,2.8956915106612278,-4.143462270506318,-1.3357707598450912,18.81289586494454,-0.5432232036283309
6,-1,0.1,8551816.0,27550.0,159380.47994473693,95463.08534896774,61492.994595769196,1286.3470000000004,0.003221537975092074,5.7851353881937175,3.4650847676576313,2.232050620536087,0.04669136116152452,0.007190635836384833
6,-1,0.5,8551816.0,99083.0,428974.48810021876,301421.23741125886,118833.94668895986,23117.979999999992,0.011586194090237676,4.32944589990431,3.0421085091414155,1.1993373907628944,0.23331933833250904,0.013895755789058122
