dt,t0,px0,bp_1s,bp_10s,bp_60s,bp_300s,bp_900s,bp_1800s,bp_dur
2026-06-23,1782213188397620088,71.1825,-0.0,-10.04460365960469,-11.168475397744793,-13.556702841286405,-3.090647279877512,-41.09156042566564,-41.09156042566564
2026-06-23,1782213204164763922,71.2345,0.701907081539499,9.194982768181426,-9.545936308952285,-6.176782317557361,8.282503562178078,-29.129143883934727,-29.129143883934727
2026-06-23,1782213416291418301,71.2345,0.5615256652302669,-2.8778190343159427,8.914219935565182,1.6143862875450665,-8.914219935565182,76.78863472053487,-191.62063326057077
2026-06-23,1782213502214221638,71.2975,-1.4727024089189467,-5.259651460430836,5.820680949542023,10.729688979276286,-15.849083067428493,41.51618219432773,10.729688979276286
2026-06-23,1782213598367078857,71.3295,0.2803888994029613,1.5421389467185076,1.3318472721668417,-13.739056070771749,45.56319615306226,-61.33507174451047,-61.33507174451047
2026-06-23,1782213708318005888,71.2295,-0.5615650818835416,1.2635214342382461,6.528194076891314,8.914845674896643,-17.40851753837869,47.24166251342421,-41.275033518417544
2026-06-23,1782213839046448207,71.3535,-0.49051553182466456,-0.4204418844189206,10.370899815708157,-36.017854765358905,-25.64695494965075,57.18009628119303,-100.41553672910153
2026-06-23,1782214032614395883,71.2715,0.21046280771264136,-3.016633577237471,7.296044000758561,20.835817963703597,-21.95828627151064,-82.71188343166536,28.412479041411977
2026-06-23,1782214125580837898,71.1075,-0.35158035369131646,-2.109482122139017,-22.993355131315507,-4.851808880921293,48.16650845550497,99.70818830643546,-4.851808880921293
2026-06-23,1782214169278016038,71.0365,-1.4077270135781639,-11.684134212694985,-7.8128849253567,-14.429201889170074,77.21382669472865,103.0456173938754,25.761404348467742
2026-06-23,1782214174638119626,70.99000000000001,0.352162276379131,6.550218340612979,1.3382166502329262,6.2684885195118945,-84.73024369629378,-109.94506268488414,NaN
2026-06-23,1782214180823206402,70.9505,1.0570750029958997,4.72160168004554,-10.147920028753532,0.7047166686646733,-91.8950535937002,-117.12391033184888,-117.12391033184888
2026-06-23,1782214222025046767,70.961,-0.07046123927212378,2.3252208959845255,22.336212849312087,14.585476529360708,93.50206451431032,107.87615732585243,107.87615732585243
2026-06-23,1782214230052371824,70.984,0.0,7.184717682857666,21.413276231263545,12.185844697396586,91.78124647808205,115.16679815169795,115.16679815169795
2026-06-23,1782214335414340051,71.138,0.07028592313607085,-7.309736006071432,-4.990300542606629,10.05088700835155,-79.28252129663305,-133.33239618769088,10.05088700835155
2026-06-23,1782214453082853029,70.91499999999999,-0.916590284141261,3.525347246704502,19.530423746743075,42.092646125644336,104.49129239230359,162.44800112811265,84.04427836141926
2026-06-23,1782214597495954010,71.113,-0.914038220860558,-1.265591382728637,-11.320011812185893,22.569712991997726,69.25597288822027,107.57526753195634,26.928972199173895
2026-06-23,1782214650066519141,70.999,0.6338117438264845,-5.704305694447243,-11.971999605628891,-52.465527683489555,-89.29703235257102,-120.07211369174264,-120.07211369174264
2026-06-23,1782214790371009244,71.2145,-1.0531563094606788,5.055150285404597,13.129348657927586,56.87044071080783,81.58450877279178,48.30476939387207,72.24652282891819
2026-06-23,1782214825274435754,71.294,-1.1221140628947524,0.7714534182401422,-1.8234353522039726,-48.18077257553233,-61.996801974921745,-46.00667657867375,-46.00667657867375
2026-06-23,1782214924352059197,71.3835,0.07004419788847471,4.622917060665976,12.047602036884264,52.6732368124283,67.10234157753625,-15.409723535551034,25.776264823103023
2026-06-23,1782214974388697790,71.457,0.9796101151726688,-1.7493037770965891,1.6793316260133029,-18.822508641560542,-51.84936395314699,22.88089340442445,NaN
2026-06-23,1782215222002731030,71.7615,0.6967524368928224,8.221678755323536,24.107634316451467,31.075158685367477,-40.272290852336745,79.98717975516101,31.075158685367477
2026-06-23,1782215224798135427,71.7585,1.3238849752994497,7.873631695199945,27.03512475873748,26.547377662576864,-41.94625027000409,80.26923639708139,26.547377662576864
2026-06-23,1782215263778478105,71.61449999999999,-0.0,3.2116401008175366,1.2567287351006318,-1.5360017873478071,-79.8022746790128,70.72590048104676,112.05831221330786
2026-06-23,1782215304399085992,71.59649999999999,-2.514089375877937,0.41901489598261676,11.173730559457251,9.986521687515015,74.79415893235198,-72.55941282045875,-131.8500206015638
2026-06-23,1782215326531375170,71.589,-3.561999748564748,-13.340038274036736,-15.994077302377008,-24.65462571065391,-76.68775929263072,79.13226892399594,-32.82627219265643
2026-06-23,1782215346735764598,71.65950000000001,-0.48842093511747287,0.3488720965116876,14.233981537687956,14.722402472804319,56.796377312149374,-69.21622394797767,-69.21622394797767
2026-06-23,1782215603311062648,71.667,-0.13953423472434778,-5.930204975790332,-15.418532937057083,-23.23245008162722,-22.255710438554566,110.79018237124427,110.79018237124427
2026-06-23,1782215692478895381,71.7925,-0.0,-4.666225580665095,8.496709266289093,2.2286450534536595,32.59393390674603,111.71083330431597,169.51631437824298
2026-06-23,1782215784729006061,71.739,-1.3242448319616962,-8.154560281017353,-16.169726369197335,-28.297021146099777,49.48493845746471,104.89413011053882,104.89413011053882
2026-06-23,1782215799508589671,71.798,0.0,2.1588345079259774,9.471015905735403,29.109445945569856,-69.70946265912548,-124.09816429426846,-124.09816429426846
2026-06-23,1782215803883467084,71.8175,1.1835555400840914,-0.13924182824531783,-8.91147700769146,-24.22807811466754,73.58930622758942,126.77968461725642,126.77968461725642
2026-06-23,1782215899790447222,71.826,-1.5314788516684885,-5.917077381452085,11.834154762898619,-38.91348536741779,65.9928159719303,107.96925904268618,NaN
2026-06-23,1782215980875456073,71.7815,0.0,-0.9751816275771485,3.134512374358689,41.09694001936725,-76.90003691758874,-111.7976080187788,-111.7976080187788
2026-06-23,1782216053999595086,71.8115,-0.20888019328313412,2.0888019328380025,26.388531084855504,12.115051210463967,-81.18476845630607,-124.91035558371499,-124.91035558371499
2026-06-23,1782216115104361931,72.0195,-2.846451308327058,-5.554051333320764,-20.75826685828286,16.17617450829334,109.41481126639286,154.8886065579458,144.8218885163033
2026-06-23,1782216248301622205,72.0275,-2.7072992954069175,8.19131581687449,-10.412689597725233,-49.98091006907068,-119.32942278990666,-148.7626253861396,NaN
2026-06-23,1782216368621064403,71.8255,-0.4872921177023759,-0.20883947901562117,4.316015899645809,-52.83638819082448,-120.22192675303577,-128.99318487166855,-128.99318487166855
2026-06-23,1782216456232153161,71.8935,-0.0,6.120163853476912,12.657611606055053,98.33990555474514,142.0851676438073,134.15677356089284,137.0777608545981
2026-06-23,1782216507785307325,71.80799999999999,-0.13926024955313032,-4.87410873440286,-36.207664884134736,-72.62422014260083,-127.5623885917998,-119.27640374331472,-245.5158199643481
2026-06-23,1782216519969511413,71.759,0.06967767109289369,0.6270990398404841,-30.10075391239986,-67.5176632896235,-130.3669226159787,-118.6610738722671,-118.6610738722671
2026-06-23,1782216546545377396,71.668,-0.06976614388642943,-1.2557905899446276,-9.139364849027887,-55.74314896467314,-122.36981637551048,-112.18395936819836,-55.74314896467314
2026-06-23,1782216605363535671,71.5985,0.5586709218752262,5.935878544940376,-16.341124464896993,-42.03998687123401,-87.1526638127884,-91.27286186163208,-68.22768633421128
2026-06-23,1782216686176873167,71.3805,-2.521697102150222,-11.627825526578928,-18.84268112439691,-23.53583962006356,-60.660824735048195,-59.68016475087712,-64.72355895517757
2026-06-23,1782216751199129831,71.202,-1.0533411982804886,-3.511137327604219,11.09519395522618,-4.704924018988921,-20.153928260440157,-40.58874750709318,-196.2725766130158
2026-06-23,1782217094102849542,71.0515,0.07037149109878627,3.5889460461779876,20.618846892745957,-28.430082405015433,-15.763214006743187,-59.112052525280845,-18.57807365080344
2026-06-23,1782217113931342110,71.035,-0.9150418807613026,-1.4781445766165469,26.04349968325481,-27.803195607797313,-18.37122545224168,-57.0141479552333,6.123741817414263
2026-06-23,1782217166533692867,71.19149999999999,0.42139862202805745,6.39121243406926,-20.578299375626496,-39.68170357416256,-36.66168011630555,-76.76478231249284,-76.76478231249284
2026-06-23,1782217284041545706,70.89750000000001,-1.9041574103439984,-8.180824429633304,-6.4882400648813565,-12.623858387106335,-8.603970520821846,43.65457174089538,-12.623858387106335
2026-06-23,1782217330205263688,70.914,0.4230476351629875,4.159968412442705,-4.44200016922025,3.595904898892055,-0.775587331133254,-38.003779225541656,-0.5640635135517602
2026-06-23,1782217528682304558,70.91300000000001,0.0,3.172902006682854,1.2691608026726975,21.434715778487767,1.8332322705272297,-41.036199286451634,62.68244186538041
2026-06-23,1782217667926862944,71.0535,-0.0,0.9148036338824106,-6.051777885676124,22.23676525435092,26.107088320772576,74.38057238559614,206.6048822366251
2026-06-23,1782217743661474308,71.066,0.07035713280645339,-1.9699997185718132,2.0403568513771564,15.619283482960489,33.27892381729703,99.55534292066636,99.55534292066636
2026-06-23,1782217786570688919,71.016,0.07040666892055292,-1.7601667229927287,-0.352033344594993,20.558747324547213,31.964627689535785,78.01058916300785,5.280500168977076
2026-06-23,1782218011538247838,70.908,0.9166807694482859,-0.5641112427379191,-0.21154171602644212,-4.653917752581727,37.86596716872648,76.93067072826798,76.93067072826798
2026-06-23,1782218059834584990,70.95349999999999,2.818747489550244,5.567026291866117,13.177644513658882,-0.8456242468657393,41.78793153262084,100.20647325360787,100.20647325360787
2026-06-23,1782218213263311461,70.9455,-1.6914392033307024,-0.9866728686092063,-4.369551275273942,-0.9161962351389441,-43.20217631843981,-104.4463708057597,-36.013559704279885
2026-06-23,1782218400026088358,70.9585,-1.4092744350580055,-3.8050409746548386,-10.56955826292838,-25.155548665769523,-55.87773135001473,-166.22391961498727,-25.155548665769523
2026-06-23,1782218484870843987,70.9305,-3.0311361121104774,-9.516357561274447,-1.5508138248021552,21.21795278476779,47.44080473139234,187.64847280083873,34.96380259549681
2026-06-23,1782218685744173833,70.7955,-0.9181374522393426,-1.4125191572900153,-0.5650076629171163,-20.975909485771993,-46.683758148470254,-139.6275186982221,179.95494063888228
2026-06-23,1782218807117063981,70.69749999999999,0.21217157608055537,-1.0608578804061075,11.032921956219965,8.91120619540886,41.72707662929875,148.44937939813894,148.44937939813894
2026-06-23,1782219008820518508,70.6265,3.2565680020946175,-4.530877220307872,6.583930960757378,6.654725917325521,61.733202126681434,100.45804336898945,100.45804336898945
2026-06-23,1782219118321219520,70.62049999999999,0.5664077711131643,-4.035655369192259,3.11524274112962,5.239271882808705,60.534830537872786,74.05781607323635,35.896092494389634
2026-06-23,1782219258247813231,70.6045,0.2124510477363728,-2.691046604679226,-2.0536934614656666,30.451316842411423,106.72124298026331,78.67770467888002,78.67770467888002
2026-06-23,1782219270831178058,70.6015,-2.62034092760155,-1.9829607019672402,0.7082002507030616,-20.67944732052407,-109.84185888401888,-83.35516950772947,-83.35516950772947
2026-06-23,1782219307780651607,70.583,-0.49587011036633655,4.391992406105327,0.9917402207326731,-17.9221625603887,-114.33347973307862,-123.47165748126332,215.63265942224018
2026-06-23,1782219396482043483,70.589,-0.28333026392157734,-1.1333210556874196,-5.737437844424154,-29.891342843785253,-142.8692855827396,-131.0402470639893,-60.20768108345398
2026-06-23,1782219561482263693,70.4315,-2.7686475511656816,-4.614412585277616,-9.015852282006076,29.177285731526446,75.67636639855712,123.16932054549534,123.16932054549534
2026-06-23,1782219629169160049,70.4395,-0.14196580043979168,-3.904059512063185,8.659913826758459,31.516407697385063,106.6163161294431,190.16318968760436,-103.20913691891587
2026-06-23,1782219761004655203,70.364,0.07105906429494269,-2.558126314593512,1.2080040930018132,30.626456710818317,108.36507304871846,59.902791200047155,81.64686487408312
2026-06-23,1782219799550070431,70.3605,-1.4923145799139448,-0.5685007923461605,16.770773374265026,42.99287242131689,104.39095799489762,40.29249365766319,40.29249365766319
2026-06-23,1782219872908124254,70.1785,0.35623445927113195,-4.274813511260245,-4.559801078678483,49.94407118989352,66.11711564083022,-0.21374067556312326,-0.21374067556312326
2026-06-23,1782220160994271478,69.79150000000001,-1.5044812047326772,4.943295386972135,-3.582098106503784,15.33137989583322,35.67769714076796,26.794093836639554,249.02746036408408
2026-06-23,1782220167436789618,69.83449999999999,1.2887612856093966,0.6443806428046983,10.596481681688363,-10.381688134091238,-25.918421410622283,-21.550952609383778,-21.550952609383778
2026-06-23,1782220173333152198,69.82849999999999,-1.9333080332550878,4.367844075124916,9.738144167493745,-1.0024560172428032,-27.997164481552428,-49.76478085595648,-49.76478085595648
2026-06-23,1782220373985030463,69.6785,-0.14351629268549715,-6.745265756293861,-37.888301269402014,17.58074585417102,17.00668068342459,-32.29116585460545,NaN
2026-06-23,1782220497763559810,69.8765,1.1448770330524383,-2.3613088806673233,-46.15285539487424,-2.075089622405324,-42.64666948115669,17.316265124900365,17.316265124900365
2026-06-23,1782220582728241829,69.5805,-1.0778882014350621,-5.748737074322552,-10.204008306924361,-79.69186769281711,125.10689057997459,-37.223072556245015,79.11699398538418
2026-06-23,1782220663310864603,69.5775,0.0,-3.161941719665995,16.1690201573772,63.382559016924574,45.48884337609138,77.89874600265811,141.42502964320292
2026-06-23,1782220673425177095,69.5555,-0.5031952900913517,3.7380221549687676,-17.683720194667796,-61.389825391235945,-56.35787249031354,-101.86110372292889,-56.35787249031354
2026-06-23,1782221061833774974,70.033,-3.2841660360105607,1.7134779318317417,52.546656576186734,65.75471563405988,7.7820456070720745,-208.11617380377845,-6.568332072023342
2026-06-23,1782221212405568287,69.701,-0.14346996456415795,-3.801954060916879,-23.67254415288067,-36.08269608757264,49.6406077387701,139.95495043112928,290.957088133601
2026-06-23,1782221409757092191,68.81899999999999,-8.35525073017318,27.753963295023,-11.697351022247338,209.60781179616194,172.11816504163258,330.2866940815785,209.60781179616194
2026-06-23,1782221410602059345,68.7635,-3.562936732424138,-33.884255455292056,4.362779672355543,-213.92162993448594,-183.9638761843143,-341.67836133995655,-340.07867546009373
2026-06-23,1782221497225294945,69.1645,-1.3012455811867163,-36.72404195793844,-120.79896478684793,-58.556051153408895,-98.02716711607707,-345.4084103839383,NaN
2026-06-23,1782221692520515292,70.276,2.632477659514354,3.4862541977354056,-11.525983265979756,-4.482326825657745,8.18202515795008,164.28083556263795,164.28083556263795
2026-06-23,1782221775125489625,70.0645,-1.35589349813392,-0.42817689414720306,63.44154314952499,-9.848068565394552,-89.06079398268929,-167.63125405876212,-106.25923256428082
2026-06-23,1782221899600520851,69.577,-5.102260804576986,-7.689322620980654,-53.32221854923436,-101.61403912212208,-252.45411558417086,-242.2495939750191,-242.2495939750191
2026-06-23,1782221951807460553,69.931,4.07544579656971,-6.792409660951737,-40.82595701477176,-12.583832635026937,-214.42564813887844,-209.49221375355708,-414.9804807596058
2026-06-23,1782221976073564450,70.17750000000001,-3.4198995404488564,-13.9645897901719,-5.699832567416241,20.234405614336648,-188.02322681771068,-211.17879662284844,NaN
2026-06-23,1782221993377219797,70.2565,6.262765722744312,-8.540135076470223,-17.649612491372757,-32.95068783671251,129.02720744699891,193.22055610512922,193.22055610512922
2026-06-23,1782222032151240383,70.2485,4.982312789596488,11.744023004051085,7.402293287401829,17.580446557579066,-141.99591450351213,-193.81196751532048,-288.7606141056387
2026-06-23,1782222117871709922,70.0265,1.499432357752184,-21.99167458033724,-4.212690909869421,-20.206636059206808,105.4600758284363,229.19894611325597,229.19894611325597
2026-06-23,1782222147824131648,70.007,3.2139643178552557,5.285185767138767,-19.212364477838584,-11.213164397845254,-148.12804433842476,-248.68941677260725,-103.203965317753
2026-06-23,1782222591100815705,70.3505,-1.1371632042411761,-2.0611083076871317,43.28327446144753,124.02186196260212,153.51703257261872,346.90584999395924,346.90584999395924
2026-06-23,1782222597401423027,70.3245,-1.4219795377135025,20.334307389315853,38.10905161074851,117.02891595390064,168.3623772653897,357.6278537351851,73.01864926163582
2026-06-23,1782222777613542908,71.2645,4.349991931467123,6.244343256460727,26.09995158880052,-40.13218362578841,6.454826737014585,127.27234457549086,NaN
2026-06-23,1782222796959406644,71.318,-1.9630387840374741,-0.21032558400468915,20.401581648392675,-65.2710395692535,-6.520093104124269,149.7518158108746,-287.8656159735271
2026-06-23,1782222926860538192,71.1645,0.28103900118869873,-4.145325267512767,22.272340844101677,4.847922770483404,-76.16156932178208,-159.2085941726551,-159.2085941726551
2026-06-23,1782222985536438626,71.0145,0.21122446824173302,21.61530391680655,-5.56224433038377,-82.02550183413315,-82.37754261453789,-135.3948841433783,-135.3948841433783
2026-06-23,1782223094375355673,70.8995,0.0,-4.160819187722931,3.1029838010154798,47.88468183837713,118.61860802967472,104.09100205220012,47.88468183837713
2026-06-23,1782223195877877741,70.9845,0.281751650009765,-12.537948425359602,-46.91164972634887,-71.84667075206485,-159.04880642957363,-130.0283864787377,-130.0283864787377
2026-06-23,1782223200388544940,71.024,-1.9007659382730413,10.559810768189237,42.87283171885426,69.06116242396898,157.62277539986601,126.92892543365586,126.92892543365586
2026-06-23,1782223251471587734,71.307,0.21035802936664183,0.35059671561032957,35.901103678459556,-9.53623066459075,104.33758256552572,69.48826903389715,-130.0012621481772
2026-06-23,1782223288034154588,71.58500000000001,-0.0,4.470210239576611,-9.219808619125303,38.20632814137248,-89.12481665153126,16.27435915345421,16.27435915345421
2026-06-23,1782223372107048545,71.411,2.1705339513522492,-4.551119575415541,17.714357732001584,11.062721429472289,-142.27499964991176,38.229404433489655,11.062721429472289
2026-06-23,1782223449713301689,71.40950000000001,2.1705795447357623,4.7612712594258255,3.0108038846377028,-10.572822943726301,178.547672228484,-1.8905047647732598,NaN
2026-06-23,1782223552127063687,71.236,4.421921500366022,0.9124599921395138,9.335167611881356,48.36037958335648,261.8058285136726,0.4211353809879803,261.8058285136726
2026-06-23,1782223597037090502,71.381,-1.050699766043106,-8.965971336909462,-4.132752413107399,50.783822025470826,224.21933007382933,51.834521791513936,50.783822025470826
2026-06-23,1782223744948775193,71.292,-2.4546933737301657,17.18285361611338,53.512315547326054,82.05689277899441,215.94288279189965,2.1040228917690307,-71.88744880210818
2026-06-23,1782224323871788212,72.725,-3.7813681677534294,6.806462701960392,10.931591612239888,-2.9563423857004167,-189.2746648332755,-283.12134754211013,-190.09969061533073
2026-06-23,1782224388327786121,72.7775,2.198481673595376,-6.320634811582959,-42.18336711208748,55.23685204905537,172.85562158634303,267.5964412077914,322.21497028614544
2026-06-23,1782224530670440682,72.7285,1.924967516173659,15.124744769932086,-54.86157421093485,-122.64793031617538,-149.18498250341972,-205.42153351162162,-199.9903751624188
2026-06-23,1782224606934306007,72.4505,-1.449265360486951,-25.810725943919977,-35.4724950138352,113.52578657152223,136.09291861339855,222.56575178915438,411.72938765087986
2026-06-23,1782224862028960422,71.786,-0.0,3.830830524058637,11.074582787730103,90.75585768812844,106.84534588917049,88.94491962220918,119.87016967096697
2026-06-23,1782224964899900810,72.0265,4.3039714549519825,17.146466925366255,23.394167424488632,74.20879815068004,183.1270435187049,126.75890123773792,NaN
2026-06-23,1782225543765642408,71.2935,1.8935807612208144,-6.802864216230997,-20.96965361498393,-61.716706291596864,-78.82906576335836,-40.676920055824354,-40.676920055824354
2026-06-23,1782226048285160842,70.608,-0.5665080444150483,-3.8239292997976904,-1.6287106276924312,98.50158622252358,113.08916836618943,-6.656469521866271,-140.77724903693633
2026-06-23,1782226063128878659,70.5615,3.968169610908401,-4.889351842009004,11.054186773240549,90.70101967787014,102.25122765247451,-5.952254416360381,-5.952254416360381
2026-06-23,1782226225394335618,70.81049999999999,1.9771079147845594,-16.38175129394792,-66.93922511492146,-4.448492808271087,-50.48686282401738,39.61276929268842,-82.19120045755979
2026-06-23,1782226275706636033,71.2485,8.140522256607774,3.017607388227095,4.491322624335936,-35.15863491863169,-60.35214776451525,-87.01937584650987,-87.01937584650987
2026-06-23,1782226275972248939,71.25450000000001,7.017100674342469,2.2454722157894125,4.841799465296059,-35.296016391948015,-63.715274123038455,-87.8541004427802,22.384551151155563
2026-06-23,1782226323423135238,71.3125,0.07011393514222419,-5.25854513584445,-30.639789658195582,-59.10604732690561,-72.35758106923673,-110.14899211218233,10.51709027169112
2026-06-23,1782226335257778241,71.2645,-5.612892814796933,-5.612892814796933,48.90232864890653,38.44831578134978,74.23050747567106,92.61273144412718,38.44831578134978
2026-06-23,1782226415784573372,70.70750000000001,-0.8485662765622681,-1.3435632712233136,9.404942898558755,37.83191316338197,29.91196124880524,-21.779867765090444,33.02337092953245
2026-06-23,1782226459693128408,70.70349999999999,-1.5557928532539123,-14.28500710714653,-24.25622493936075,-44.340096317720956,-40.167742756724856,54.735621291732706,-77.71892480570308
2026-06-23,1782226481161719460,70.7255,-3.1106178111151017,-12.51316710380257,0.5655668747484022,-52.456327632890435,-24.107288036139263,42.70029904348549,111.69945776275725
2026-06-23,1782226936537448367,71.437,-0.27996696389864795,4.829430127244461,21.977406666012776,95.39874294833162,118.70599269286242,116.95619916849753,95.39874294833162
2026-06-23,1782227099840699624,71.2205,2.1763396774809873,1.6147036316782604,48.86233598472289,41.98229442365475,111.27414157440674,78.69925091792408,78.69925091792408
2026-06-23,1782227187827525413,70.9245,-1.6919400207260349,-2.8199000345430214,-6.908755084631402,-10.715620131265258,-38.35064046979419,-5.287312564768998,-42.43949551988258
2026-06-23,1782227219531045625,70.7575,1.4132777444109124,0.7066388722054562,37.31053245239258,8.691658128112678,-37.663851888491976,9.398297000318134,9.398297000318134
2026-06-23,1782227236295271351,70.7555,2.3319741928173876,15.758492272683888,33.14229989188178,-1.9786447696634735,-23.885069005236126,-0.9186565002017311,-133.98251726014166
2026-06-23,1782227255172319097,70.922,-0.35249992950014963,3.313499337302961,-0.845999830799693,-20.726995854599693,-44.908491018301746,-40.60799187840081,-20.726995854599693
2026-06-23,1782227342784816448,70.98949999999999,-1.9721226378566215,6.550264475729817,-0.07043295135344962,22.25681262721824,79.30750322230563,64.93918114650499,81.9839553736812
2026-06-23,1782227428662640676,70.7955,-0.6356336207824498,-6.003206418485618,-7.55697749150519,2.8956642724464743,57.41890374388103,37.573009583943275,37.573009583943275
2026-06-23,1782227469137007605,70.825,3.812213201552783,-6.8478644546421386,6.6360748323346375,18.425697140840303,35.93363925167736,48.499823508648674,18.425697140840303
2026-06-23,1782227619483273535,70.7865,0.14126987490481469,5.650794996219233,9.888891243385878,-35.1761988514776,-74.519859012665,-29.384133980351336,NaN
2026-06-23,1782227656736067603,70.84,-2.7526821005063873,-11.71654432523983,-7.481648785996331,53.71259175607213,75.02823263692781,36.13777526821016,36.13777526821016
2026-06-23,1782227733127442769,70.767,-0.8478528127520146,0.6358896095637334,-12.152556982774065,-21.266974719854616,-60.550821710682044,-7.277403309452479,-52.21360238529038
2026-06-23,1782227832414083493,70.588,-2.6916756389194774,5.170850569500285,12.608375361250479,2.9750099166980792,1.7000056666860441,-16.07922026406916,-102.21284070947023
2026-06-23,1782228003667884065,70.4175,-0.0,-16.04714737103441,-23.999715979692304,-12.567898604749494,-31.8102744346227,-16.828203216530113,-12.567898604749494
2026-06-23,1782228083265797395,70.69300000000001,-3.324232950930872,-10.467797377393673,-19.096657377676294,-23.128173935184073,31.757033935466694,-13.792030328322324,NaN
2026-06-23,1782228407029398739,70.57300000000001,-0.28339449930969707,10.343899224917186,29.685573803015508,19.34167457809832,-1.7712156207028151,-42.296629022429144,-42.296629022429144
2026-06-23,1782228467458329734,70.3675,-1.705332717518715,7.816108288628554,14.5663836288068,-17.692826944255557,-24.443102284434914,-82.14019256048476,-82.14019256048476
2026-06-23,1782228475844426168,70.3115,-0.1422242449677924,4.337839471493243,4.835624328878296,-37.689424916265146,-32.000455117584536,-86.54345306244426,-48.0717947988607
2026-06-23,1782228682743922775,70.3935,-1.846761419732612,-5.895430686071457,-28.553772720492088,-74.93589606994755,-34.94640840418395,-100.15129237784804,-100.15129237784804
2026-06-23,1782228683020441462,70.4065,1.6333719187855422,-4.331986393302234,-24.78464346331588,-72.08141293772785,-33.5906485906845,-99.99076789785066,-33.661664761066575
2026-06-23,1782228879330977739,70.6445,-2.1940844651746616,-2.1940844651746616,-19.817537104800387,15.004706665061596,0.8493230187767153,-98.8753547693011,-79.62403301035481
2026-06-23,1782229025060861404,70.7895,2.966541648126153,5.579923576236601,14.408916576611475,44.28622888987821,0.49442360802176566,-60.31968017855549,-24.721180401048315
2026-06-23,1782229099083520934,70.5365,-0.21265585902430217,-11.199875241897361,-6.379675770700199,15.523877708703004,64.36383999772977,76.7687651074267,79.32063541570722
2026-06-23,1782229601657511424,70.60849999999999,-1.0621950615030684,1.2746340737990192,-3.7530892173043284,-16.853494975817007,-84.05503586678797,-120.45291997422547,-77.68186549778066
2026-06-23,1782229649382181099,70.63900000000001,-1.5572134373376123,0.0,18.89890853494558,18.75734367700499,86.77925791701568,90.24759693653462,90.24759693653462
2026-06-23,1782229725476609225,70.672,1.7687344351369205,1.3442381707040596,-14.079126103690998,31.200475435815278,94.45041883631377,107.5390536563292,31.200475435815278
2026-06-23,1782229879517871243,70.61,0.14162299957543034,-4.531935986402669,-21.385072935844462,-2.690836991925405,-79.87537176037395,-49.14318085256886,-49.14318085256886
2026-06-23,1782229907170145907,70.72749999999999,3.817468452866901,3.2519175709588843,14.562935209079253,20.430525608852168,66.24014704323056,26.65158530981593,31.741543246970316
2026-06-23,1782230128903746037,70.7525,5.65351047666085,11.30702095332059,15.688491572733998,-12.579060810571363,-91.94021412670894,-51.517614218576924,-51.517614218576924
2026-06-23,1782230188894559313,70.64150000000001,-4.176015514956166,-22.50801582639017,-31.780185868079958,-67.170147859259,-127.12074347232205,-51.527784659157746,-85.28980839874522
2026-06-23,1782230352671976211,70.8445,-0.0,-6.7754024659638645,-5.928477157721712,-62.60189570115094,-100.07834059101216,-39.805489487538814,-4.658089195350712
2026-06-23,1782230424263808540,70.83699999999999,-1.1293533040634962,6.423196916867102,38.680350664201946,84.70149780481995,88.79540353205596,39.880288549769546,73.76088767169887
2026-06-23,1782230576852788996,71.2535,0.982407881718883,-1.7542997887809442,-11.929238563719302,29.051204502233972,-4.069975509974899,29.89326840085016,29.89326840085016
2026-06-23,1782230580577048165,71.2445,-0.07018085606658175,4.000308795766294,10.527128409911768,-31.86210865400163,6.5970004702120555,-30.59885324481204,-31.86210865400163
2026-06-23,1782230614105827485,71.3545,-0.28029066141632697,1.3313806417258878,7.707993188937889,21.862671590440197,-19.760491629818855,45.75745047614488,NaN
2026-06-23,1782230863786826992,71.0935,-3.516495882183168,1.406598352876598,-16.738520399193213,-68.7826594555041,11.323116740630246,26.725368704593187,-27.147348210454503
2026-06-23,1782230893090384491,71.0815,0.14068358152319327,-7.456229820699267,-23.14244916047148,-70.97486687815957,4.994267144055042,12.4504969647532,12.4504969647532
2026-06-23,1782230973532929781,71.2875,0.0,-1.1222163773449978,20.129756268632004,38.92688058916516,-15.7110292828333,-40.820620725933175,38.92688058916516
2026-06-23,1782231072511031334,71.4885,-0.7693545115650124,-5.035774984787356,-11.890024269636257,18.184743000624337,70.71067374472828,55.603348790363995,NaN
2026-06-23,1782231083969411456,71.518,-0.4194748175290197,10.976257725325844,-2.2371990268177377,-9.997483151095166,-80.67898990463895,-59.145949271511846,-255.32033893565176
2026-06-23,1782231179602914204,71.5855,0.13969309427208643,-2.444629149758182,-10.476982070389829,-40.371304244573025,-76.41212256672026,-60.1378770840455,-167.63171312626056
2026-06-23,1782231285753465368,71.5305,-3.9144141310354374,-9.156933056528871,-7.898728514411646,-40.40234585246827,-63.05002761060052,-37.39663500185175,-40.40234585246827
2026-06-23,1782231385208101462,71.4495,5.738318672627862,3.4989748003844134,-24.7027620907081,-65.78072624720987,-67.11033667135547,-44.78687744490784,-44.646918452891924
2026-06-23,1782231639185754855,70.9555,1.6912008230507425,-1.6912008230507425,4.9326690672324425,16.630141426667855,-2.184467729774431,-31.710015432206973,-57.85316148853803
2026-06-23,1782231684639640599,70.9795,-0.42265724610635047,-4.43790108411557,9.439345163041457,0.07044287435142849,-7.4669446812114515,40.78642424925616,-7.4669446812114515
