dt,series,step,rho1,rho2,rho3,zero_share
2026-05-28,micro,60s,0.021016687087094334,0.05793790916572751,-0.027210431924085947,0.0
2026-05-28,trade,1ms,-1.139792823807485e-8,-1.139792823807485e-8,-1.139792823807485e-8,0.99985493897355
2026-05-28,trade,10ms,-1.1397929539297511e-7,-1.1397929539297511e-7,-1.1397929539297511e-7,0.9985493897186998
2026-05-28,trade,100ms,-0.007456747912608769,-0.005821630573674924,-0.006691005161803089,0.9855969628075962
2026-05-28,trade,1s,-0.04566849639360128,-0.020921316114367774,-0.01222730174442104,0.8728544624863913
2026-05-28,trade,10s,-0.020542443739342112,-0.018305903623593855,0.048766097663112,0.34943247625665974
2026-05-28,trade,60s,0.0007334700735693289,0.048196285221905666,-0.029012151372663546,0.042390548992355837
2026-05-29,mid,1ms,0.002156749192969675,-3.3716481392570896e-11,-3.3716481392570896e-11,0.9992581938692012
2026-05-29,mid,10ms,0.0002571602417491046,0.000019193135958068175,0.00002278616842124878,0.9926661977619657
2026-05-29,mid,100ms,0.0021526272081360148,0.0004160410180087147,0.0013752612096034236,0.9294628813227793
2026-05-29,mid,1s,0.013925365692473874,-0.4265106222396707,0.006802916763968322,0.6355744858158081
2026-05-29,mid,10s,0.12067722237022653,0.025272748230556148,0.016817408356620236,0.17814561870586876
2026-05-29,mid,60s,-0.057001889592349954,0.06811291719470752,-0.059146793178190916,0.010423905489923557
2026-05-29,micro,1ms,-0.0027998386810843615,-2.7621160268084836e-7,-1.7560479748135473e-11,0.9989115385077902
2026-05-29,micro,10ms,-0.0002983398708930501,-0.00005663853085812774,-0.0000333706213387254,0.9892973292918177
2026-05-29,micro,100ms,-0.026828939782167226,-0.023307551076526108,-0.02058182224501775,0.8986653919738333
2026-05-29,micro,1s,-0.062115996632868375,-0.3548620505404594,-0.00005717454374134933,0.5507471151286474
2026-05-29,micro,10s,-0.007022326820620034,0.031192116675589097,0.0031338517361451912,0.09677045954392871
2026-05-29,micro,60s,-0.07330823052199292,0.07300528641312234,-0.03469489218110053,0.0
2026-05-29,trade,1ms,-1.429017279750418e-10,-1.429017279750418e-10,-1.429017279750418e-10,0.9999200215707958
2026-05-29,trade,10ms,-1.4290173808275754e-9,-1.4290173808275754e-9,-1.4290173808275754e-9,0.9992002156524162
2026-05-29,trade,100ms,-0.0008567170909744262,-0.004420057419378399,-0.0008874595643313459,0.9920403434330808
2026-05-29,trade,1s,-0.025658924411077005,-0.005264526071813026,0.0017085885442049962,0.9257853191046089
2026-05-29,trade,10s,-0.017867856077217144,0.0004957468081843411,0.020898037296093477,0.5482115985646487
2026-05-29,trade,60s,-0.06757074550843509,0.019295802695263757,-0.02317119756161411,0.08200138985406535
2026-05-30,mid,1ms,0.021198900855447147,-5.721732216784705e-8,-5.721732216784705e-8,0.999664963210942
2026-05-30,mid,10ms,0.0045246598447646405,-4.5150295229636037e-7,0.00002721584704915503,0.9966719699405528
2026-05-30,mid,100ms,0.02779974555900523,0.029922471580099745,0.024948539064909805,0.9675854230469193
2026-05-30,mid,1s,0.14818474938392415,0.06092146649272306,0.04478720506281133,0.8056921955115222
2026-05-30,mid,10s,0.09407382406048496,0.010466775137491191,-0.01197615348078818,0.42609098275263335
2026-05-30,mid,60s,-0.0020608866305412065,-0.015112751387948776,-0.018361738474898182,0.05906879777623353
2026-05-30,micro,1ms,-0.004623589894177824,-1.5766497270534806e-8,-1.5766497270534806e-8,0.9995449161740778
2026-05-30,micro,10ms,-0.0008385047335484612,-3.144616501752779e-6,-0.000015024722037350018,0.9954982357528623
2026-05-30,micro,100ms,-0.040678934704561125,-0.03440752084538181,-0.03308490183811156,0.9566165968745153
2026-05-30,micro,1s,-0.07455025831070285,-0.007987945827085433,0.015369810852820812,0.7625088253336265
2026-05-30,micro,10s,0.010133652578620032,0.006233324233856658,-0.005355436565504986,0.30304433383493456
2026-05-30,micro,60s,-0.013646690864292188,-0.006248059235843123,-0.009602373554845264,0.007644197359277238
2026-05-30,trade,1ms,-2.5301574185331524e-8,-2.5301574185331524e-8,-2.5301574185331524e-8,0.9999746029441184
2026-05-30,trade,10ms,-2.5301581704159233e-7,-2.5301581704159233e-7,-2.5301581704159233e-7,0.9997460294235446
2026-05-30,trade,100ms,0.004112171892744624,-0.005427738166257314,-0.0013874362259952836,0.9974753408752847
2026-05-30,trade,1s,-0.0048057065871976055,-0.00011314428744928906,0.009436164736991553,0.9767904893097341
2026-05-30,trade,10s,-0.001204602221814905,0.006449561106197395,0.002317133529745004,0.8240333410511693
2026-05-30,trade,60s,-0.011459563620250194,0.020878738113453584,0.003398877036960318,0.40792216817234195
2026-05-31,mid,1ms,0.024255049990043874,-2.7490650974909187e-10,-2.7490650974909187e-10,0.9996585292507724
2026-05-31,mid,10ms,0.00250049509972578,-0.0007707766988868762,0.0001162198154072494,0.9966295053066108
2026-05-31,mid,100ms,-0.020625316062125955,-0.0029740644346810605,-0.006394658358154089,0.9673991923583068
2026-05-31,mid,1s,0.10545315412516965,0.028256630065114467,0.01280961955855571,0.8175441845391729
2026-05-31,mid,10s,0.04572401309232684,-0.02317768230244847,0.003119418771903933,0.49623799050816064
2026-05-31,mid,60s,-0.1266798098700489,0.015230586274900575,0.010886232905839684,0.19179986101459345
2026-05-31,micro,1ms,-0.009093698588781427,-1.0059224260353402e-10,-1.0059224260353402e-10,0.999372510027137
2026-05-31,micro,10ms,0.00021211924810189125,0.000034327575043544735,0.00017815987295971978,0.9938358639339128
2026-05-31,micro,100ms,-0.07500757222728467,-0.046693721568945,-0.04016970361151813,0.9411734068521072
2026-05-31,micro,1s,-0.10809629601128173,-0.015065339133707226,0.0030203097761277607,0.6931677449970486
2026-05-31,micro,10s,-0.023802217289932287,-0.018687634021103527,0.004932265593012163,0.20025465910406293
2026-05-31,micro,60s,-0.14613186594586403,0.018955145357643303,0.016007498893858503,0.0034746351633078154
2026-05-31,trade,1ms,-1.710355155483924e-10,-1.710355155483924e-10,-1.710355155483924e-10,0.9999555791972295
2026-05-31,trade,10ms,-1.7103552373608827e-9,-1.7103552373608827e-9,-1.7103552373608827e-9,0.9995557919517146
2026-05-31,trade,100ms,-0.006881301185893004,0.0035022523664980636,-0.03973104847921227,0.9956216250026062
2026-05-31,trade,1s,-0.07347943846270286,-0.03516071185114346,0.001639611893715218,0.9630268842736844
2026-05-31,trade,10s,-0.0246453139879653,-0.023419959209974767,-0.016560896572591115,0.7906868991080737
2026-05-31,trade,60s,-0.08075381040012268,-0.0029989595433752374,0.04956469786786019,0.46383866481223923
2026-06-01,mid,1ms,0.026688614096416107,-1.0632477895226824e-8,-1.0632477895226824e-8,0.9988753189192858
2026-06-01,mid,10ms,0.0010852680569100868,-9.176939949506604e-6,-0.00009372606218525043,0.9888766846142806
2026-06-01,mid,100ms,-0.01005443518132601,-0.009673947909886871,-0.032902651107452614,0.8921788989763841
2026-06-01,mid,1s,0.09608035533876824,0.07127577906854138,0.0723196196057516,0.43553744835009667
2026-06-01,mid,10s,0.1021392263689845,0.034441776523053504,0.04193347290485435,0.08218543812941315
2026-06-01,mid,60s,0.0405794127453628,-0.075126279225493,0.0041968207176276895,0.001389854065323104
2026-06-01,micro,1ms,-0.004497629234734952,-1.4410024496175996e-9,-1.4410024496175996e-9,0.9982200265640107
2026-06-01,micro,10ms,-0.0006883542698365697,-0.0007319945102309791,-0.0001257996010052021,0.9825112616262113
2026-06-01,micro,100ms,-0.07389271886143552,-0.06731206096631266,-0.05305386533376978,0.8350790975884148
2026-06-01,micro,1s,-0.2736163234335738,-0.0235886730320998,0.006352981339543753,0.3374460352550377
2026-06-01,micro,10s,-0.023365102263479855,0.029163560042713286,0.04034878596199865,0.04282903113786318
2026-06-01,micro,60s,0.03767814990362716,-0.0858844565640769,0.01830753967300687,0.0
2026-06-01,trade,1ms,-4.48426528456913e-9,-4.48426528456913e-9,-4.48426528456913e-9,0.9998878917772079
2026-06-01,trade,10ms,-4.4842658807631235e-8,-4.4842658807631235e-8,-4.4842658807631235e-8,0.9988789176682737
2026-06-01,trade,100ms,-0.004965967930774714,-0.0026537903422589855,-0.00855560718329843,0.9888759771570372
2026-06-01,trade,1s,-0.05828968580292217,-0.009093110048079056,-0.014924473398551054,0.9017106877474016
2026-06-01,trade,10s,-0.06164618442618999,0.018931110523874504,0.016066579796508853,0.49890033568700076
2026-06-01,trade,60s,-0.02409590839040355,-0.04421195287305185,-0.002201930680983978,0.08547602501737317
2026-06-02,mid,1ms,0.02284475735918272,-4.689857312577238e-9,-4.689857312577238e-9,0.9988040777583833
2026-06-02,mid,10ms,0.0025322478964339844,-0.007363346402120075,0.0006541604163751933,0.988153278326026
2026-06-02,mid,100ms,-0.01756686840182165,-0.021546671966432836,-0.0167379355085364,0.884923969379417
2026-06-02,mid,1s,0.13991072964888898,0.07537084226164673,0.06707260469909111,0.3845877845808401
2026-06-02,mid,10s,0.17256911605454192,0.1127830176293294,0.05827690607909188,0.0660956129181618
2026-06-02,mid,60s,0.11938754522868734,0.007049272252130006,-0.04759469821998385,0.002779708130646319
2026-06-02,micro,1ms,-0.010103805573671638,-5.959293368182151e-10,-5.959293368182151e-10,0.9981075338112763
2026-06-02,micro,10ms,-0.0006408417096170827,-0.000524001545555619,-0.00025266201549964753,0.9813741826768996
2026-06-02,micro,100ms,-0.07544035748797295,-0.06092809057640883,-0.05385043140346895,0.8245057257342066
2026-06-02,micro,1s,-0.28017356428202117,-0.010243152143394009,0.0026324841260611793,0.2967511198046273
2026-06-02,micro,10s,0.06490221494176121,0.08028711445295408,0.06319780341181612,0.03275842111355476
2026-06-02,micro,60s,0.11454236116578538,0.014842391068344613,-0.04127402224773921,0.0
2026-06-02,trade,1ms,-1.6781173142192818e-9,-1.6781173142192818e-9,-1.6781173142192818e-9,0.9998853646770813
2026-06-02,trade,10ms,-1.6781175143765743e-8,-1.6781175143765743e-8,-5.50625431924187e-7,0.9988536466513959
2026-06-02,trade,100ms,-0.014074625059897095,-0.0065915600153811735,0.00021002653754209781,0.9886070718797347
2026-06-02,trade,1s,-0.05052297945795044,-0.07797956165639594,0.04427092723798234,0.8983621737369061
2026-06-02,trade,10s,0.012771360489626354,0.07122047511450706,0.05832754280748362,0.4851255932399583
2026-06-02,trade,60s,0.12685466772052537,-0.006952937192056297,-0.04570249587853449,0.07088255733148019
2026-06-03,mid,1ms,0.005507586119179476,-2.0488740174945148e-8,-2.0488740174945148e-8,0.9989121852714906
2026-06-03,mid,10ms,0.003373296584310682,9.427133504626716e-6,-0.00009182347479921662,0.9892181488341064
2026-06-03,mid,100ms,0.010571689231902607,-0.006371832797930202,-0.013570643142855337,0.8964789270345533
2026-06-03,mid,1s,0.11539692905523063,0.031028923538196723,0.03538151353912903,0.4736281669926735
2026-06-03,mid,10s,0.09102103348975885,0.048074039835123226,0.024053173527325448,0.12188910753559434
2026-06-03,mid,60s,0.05787780542330206,0.07025904716075677,-0.06059696469389078,0.011118832522585165
2026-06-03,micro,1ms,-0.017566696332259445,-3.1505594884022274e-9,-3.1505594884022274e-9,0.9982664316337778
2026-06-03,micro,10ms,-0.011723887330465012,-0.00004636503839880992,-0.00009836049205314278,0.982878783775244
2026-06-03,micro,100ms,-0.08194672373481728,-0.061038525776074715,-0.044665282161895026,0.8405031030164422
2026-06-03,micro,1s,-0.26219930259820073,-0.0024256242949346266,-0.0005635023224794863,0.3813701547471614
2026-06-03,micro,10s,0.012454855127218771,0.04512345914812622,0.028168232316455932,0.05486746151174904
2026-06-03,micro,60s,0.05894169063976502,0.06267834920330621,-0.048122195807438976,0.0
2026-06-03,trade,1ms,-1.006208945022498e-8,-1.006208945022498e-8,-1.006208945022498e-8,0.9999200744977446
2026-06-03,trade,10ms,-1.0062090477904756e-7,-1.0062090477904756e-7,0.000024550822253217087,0.9992007449681948
2026-06-03,trade,100ms,0.00915721179514556,-0.015727642611011144,-0.027463426461127788,0.9920572176648775
2026-06-03,trade,1s,-0.018112410535271687,-0.028763757549593594,0.004837166329931131,0.9281299194369849
2026-06-03,trade,10s,0.0016467551051835253,0.03444945655780721,0.02330380772031136,0.541729366824864
2026-06-03,trade,60s,0.08763701657964834,0.015825993151118743,-0.017775616602681697,0.07574704656011122
2026-06-04,mid,1ms,0.009225262184726035,-2.5084616944254323e-8,-2.5084616944254323e-8,0.9986057882190696
2026-06-04,mid,10ms,0.000015033608759190299,-0.00015159002593133326,-0.00004002850773176978,0.9862059147435716
2026-06-04,mid,100ms,-0.012017442102122576,0.00043312891879866965,0.012497658578749083,0.8681436076449693
2026-06-04,mid,1s,0.15794028897026785,0.11517102349781039,0.0632824457910692,0.37062928969085296
2026-06-04,mid,10s,0.029335132428481597,0.031859305632022765,0.02871619502782061,0.049311262877647866
2026-06-04,mid,60s,0.08584990523351653,-0.011186859233074484,0.008584216750843483,0.0006949270326616075
2026-06-04,micro,1ms,-0.007511952755131873,-4.325890152507232e-9,-4.325890152507232e-9,0.9979270678823116
2026-06-04,micro,10ms,-0.000766174532806188,-0.00006204147955380237,-0.0008480628634582542,0.979587809399029
2026-06-04,micro,100ms,-0.09050495343682416,-0.06847442300787804,-0.04044886852448743,0.8094452154126248
2026-06-04,micro,1s,-0.2213405573022292,0.015614196497412308,0.010431819012273197,0.28560515746710036
2026-06-04,micro,10s,-0.03822113517760049,0.03299840974321084,0.03395026266021423,0.021761777983562935
2026-06-04,micro,60s,0.08400440489937049,-0.00827111026854213,0.012473891632520684,0.0
2026-06-04,trade,1ms,-1.032837289207439e-8,-1.032837289207439e-8,-1.032837289207439e-8,0.9998792670027713
2026-06-04,trade,10ms,0.00003358039165825052,-1.0328374569491893e-7,0.00006905798929346376,0.9987926699438597
2026-06-04,trade,100ms,-0.0015779620229753482,-0.002715791791349538,-0.006077667308650157,0.9880054034719739
2026-06-04,trade,1s,-0.02023134585626896,-0.004535303916009939,0.007115381489500964,0.8922767050979302
2026-06-04,trade,10s,-0.059971846912519666,0.0006553345300945767,0.04868699477330663,0.40958555221116
2026-06-04,trade,60s,0.06793245223035971,-0.019898912555364023,0.0052514582783371256,0.02432244614315493
2026-06-05,mid,1ms,0.012488340309441471,-8.224637867064354e-8,-8.224637867064354e-8,0.9980194533136052
2026-06-05,mid,10ms,0.0006278436198946328,0.000039005984177304035,0.00010524834072621035,0.9804962692077813
2026-06-05,mid,100ms,0.0005547867619773917,-0.019508781456184888,0.009883741688185049,0.8152680908983585
2026-06-05,mid,1s,0.20084192683316485,0.09751919727186757,0.05673714328401249,0.24996817092790424
2026-06-05,mid,10s,0.06338507930262291,0.00841721030126996,0.03259422727518668,0.021761777983562935
2026-06-05,mid,60s,0.0464239705632111,-0.05380596009059637,-0.004130535811360572,0.0006949270326616075
2026-06-05,micro,1ms,-0.012430535763665007,-3.955530314490415e-7,7.847151246389655e-8,0.9970912460273962
2026-06-05,micro,10ms,-0.0015131055200007214,-0.000055646288816468085,-0.00012874987569295668,0.971604242968856
2026-06-05,micro,100ms,-0.09610519447222163,-0.07779932607211244,-0.042039317189335346,0.7381845791309702
2026-06-05,micro,1s,-0.13722286800107086,0.044884089645279845,0.024851386683989514,0.17446961191680455
2026-06-05,micro,10s,0.03268897516318116,0.01281405650047879,0.0241943829148784,0.006482231739784683
2026-06-05,micro,60s,0.03960953432924902,-0.04543833678952958,-0.008516052238494994,0.0
2026-06-05,trade,1ms,-3.380675910095006e-8,-3.380675910095006e-8,-3.380675910095006e-8,0.99977821401424
2026-06-05,trade,10ms,1.2540310816070604e-6,-1.5997937088193805e-6,-3.380677173475699e-7,0.9977821399883794
2026-06-05,trade,100ms,-0.006113865719905256,-0.00873514320252785,-0.005654409584694936,0.978057514820842
2026-06-05,trade,1s,-0.03996205486774717,-0.016788234912333423,0.009797500038933201,0.8169170582652376
2026-06-05,trade,10s,-0.007648775793685671,0.005628185496253504,0.032679469640311196,0.2951730524366246
2026-06-05,trade,60s,0.024576416612954847,-0.017608573215150317,-0.0220350917248637,0.01459346768589298
2026-06-06,mid,1ms,0.01476673630532559,-2.1753991700066594e-10,-2.1753991700066594e-10,0.998740357032213
2026-06-06,mid,10ms,0.0002632645016950744,-0.00020325365867801635,0.00005655558672040549,0.987530305311802
2026-06-06,mid,100ms,0.008872012693193331,-0.013063843338591138,0.007384590362878419,0.8794071282572413
2026-06-06,mid,1s,0.15378644446530482,0.051067794822385625,0.031522479234719035,0.40407875091146883
2026-06-06,mid,10s,0.03199367528234956,0.001913033194088475,0.016576176114781974,0.07327236948720917
2026-06-06,mid,60s,0.08252980598467737,-0.008564221875091711,-0.020910594469916666,0.0034746351633078154
2026-06-06,micro,1ms,-0.010216975490289121,-6.525243093629104e-11,-6.525243093629104e-11,0.9981819534724117
2026-06-06,micro,10ms,-0.0011306755329558783,-0.00016886820552173838,-0.000086873544728803,0.9821081906720461
2026-06-06,micro,100ms,-0.06539638588334262,-0.05262869954536338,-0.0414048857848461,0.8309834050541783
2026-06-06,micro,1s,-0.10028736917987865,0.03413257168653417,0.007093481619477943,0.3251195036979595
2026-06-06,micro,10s,-0.003922304086507933,0.007729373097825376,0.01192289725034582,0.02407686074777171
2026-06-06,micro,60s,0.07857083311416656,-0.007539340221338883,-0.02495888745704109,0.0006949270326616075
2026-06-06,trade,1ms,-9.454090922082948e-11,-9.454090922082948e-11,-9.454090922082948e-11,0.9998633085477355
2026-06-06,trade,10ms,-9.110092913698079e-8,-9.454091477245462e-10,-9.454091477245462e-10,0.9986330853982501
2026-06-06,trade,100ms,-0.0023185561015261332,-0.003242666039381969,-0.0019115417625178285,0.9864315402163685
2026-06-06,trade,1s,-0.036172210618361365,-0.014499473251029993,0.00021603459179498998,0.8783420912521123
2026-06-06,trade,10s,-0.05283828485320047,-0.0033751719318943964,0.03410557526351916,0.319944438013659
2026-06-06,trade,60s,0.09353311048777023,-0.005380335024769844,-0.022079384977472732,0.018068102849200796
2026-06-07,mid,1ms,0.016561193605219286,-2.3944877421812637e-6,-5.015562682915052e-10,0.999132381377239
2026-06-07,mid,10ms,0.002979766110476362,0.00012911809634320653,0.0000693713861552553,0.991427749005176
2026-06-07,mid,100ms,-0.006831032231182709,-0.01397123631601423,0.009490750717978417,0.9173967039237405
2026-06-07,mid,1s,0.10484321379699792,0.0440329626590628,0.013916552943818189,0.589729047789905
2026-06-07,mid,10s,0.01992156147830615,-0.015691926206577052,0.015051159640568834,0.33418219701354324
2026-06-07,mid,60s,0.03369983607405809,0.02028817328603072,0.06418828729546835,0.2369701181375955
2026-06-07,micro,1ms,-0.01193474729813627,3.875190589226237e-7,-1.7773160307862e-10,0.998622530146599
2026-06-07,micro,10ms,-0.00034860106531890423,0.00006479013576473968,-0.000047805131786116275,0.9864449776509666
2026-06-07,micro,100ms,-0.06505260866530978,-0.044304615425400755,-0.03372691865342556,0.8717958511430016
2026-06-07,micro,1s,-0.11621192411508749,0.026628912419810198,0.005220586762838432,0.4427134573316821
2026-06-07,micro,10s,-0.012511744253902855,-0.02172170509685653,0.021582956916669806,0.06389628429216343
2026-06-07,micro,60s,0.02496383331387823,0.02628278500132307,0.05623208081988965,0.0
2026-06-07,trade,1ms,-2.7861234312839993e-10,-2.7861234312839993e-10,-2.7861234312839993e-10,0.9999081667382218
2026-06-07,trade,10ms,-2.786123535039831e-9,-2.786123535039831e-9,-2.786123535039831e-9,0.999081667350322
2026-06-07,trade,100ms,-0.011883687735137002,-0.01665765399645569,-0.005840916674706524,0.9908803469566617
2026-06-07,trade,1s,0.002023275812203913,-0.0033378521877366917,0.0011580670509813709,0.9213990483137091
2026-06-07,trade,10s,-0.017565670032241455,-0.0069111654943502035,0.019245302564616013,0.6078499478985759
2026-06-07,trade,60s,0.00915662291110496,-0.017238383820376745,0.07053786412158046,0.3280055594162613
2026-06-08,mid,1ms,0.014991567468085326,1.7516043856856198e-6,-2.7774238938400715e-8,0.997908165509856
2026-06-08,mid,10ms,0.0009336330505568234,-0.0000638171345627264,0.0001982333424675687,0.9794029520452372
2026-06-08,mid,100ms,0.002305653405301762,0.000811951454151236,-0.0025988777525557233,0.8052169162624407
2026-06-08,mid,1s,0.15150772847185304,0.08091827995683352,0.03932929401141869,0.2283244019027998
2026-06-08,mid,10s,0.037607928814655994,0.06402969989286116,0.06576409687820786,0.02500289385345522
2026-06-08,mid,60s,0.07946559021428712,-0.03902211762392763,-0.07473711620536808,0.001389854065323104
2026-06-08,micro,1ms,-0.010638825206075007,-0.00001326664062861453,2.92532548940719e-7,0.9969695170800299
2026-06-08,micro,10ms,-0.0015115836020864163,-5.8716959428795784e-6,-0.00004063453512640093,0.9703263064619624
2026-06-08,micro,100ms,-0.09148731815354604,-0.07416763438662183,-0.039506167679568716,0.7263404849785358
2026-06-08,micro,1s,-0.10173230870291805,0.043698185449449894,0.020900874415205307,0.15077720806953787
2026-06-08,micro,10s,0.016640156804336077,0.06519685832669977,0.06252277768275952,0.007755527260099537
2026-06-08,micro,60s,0.0789750517551136,-0.042424314901092615,-0.07656490602777545,0.0
2026-06-08,trade,1ms,-1.4536573332814605e-8,-1.4536573332814605e-8,-1.4536573332814605e-8,0.9998211312615517
2026-06-08,trade,10ms,-1.4536575571123026e-7,-1.4536575571123026e-7,1.821854697286157e-6,0.9982113125741114
2026-06-08,trade,100ms,-0.0031570812414128333,-0.012599300987026295,-0.004890784302387061,0.9822462195524228
2026-06-08,trade,1s,-0.016200441903394282,-0.0006527755870033864,0.00904859482636285,0.8453899395819348
2026-06-08,trade,10s,0.016104936442133233,0.04517246508437367,0.059794759147318216,0.3190184049079755
2026-06-08,trade,60s,0.05253661787891918,-0.06116818581984241,-0.03050688455604636,0.015288394718554588
2026-06-09,mid,1ms,0.008193065481163992,-1.3956606471565579e-9,-1.3956606471565579e-9,0.9977821818784471
2026-06-09,mid,10ms,0.00035933973474504657,0.00012252566872219528,0.00021313123490181976,0.9781528378891705
2026-06-09,mid,100ms,-0.024994387206137787,0.0018410686008581627,0.005440199392755645,0.7964610988232598
2026-06-09,mid,1s,0.1536558663570629,0.08887607893478262,0.03861735826622065,0.2907093832104538
2026-06-09,mid,10s,-0.009003397641389575,0.04642388382639427,0.0458537918181743,0.06378053015395302
2026-06-09,mid,60s,0.07068327557947135,-0.016457185938462317,0.010946417403534275,0.025712300208478145
2026-06-09,micro,1ms,-0.015495247201390963,-3.844962443481035e-10,1.651069349174375e-9,0.9969010685339584
2026-06-09,micro,10ms,-0.0018945106225100958,-0.00005817485563839511,-0.00029392848780146144,0.9696530477276678
2026-06-09,micro,100ms,-0.13309510079795758,-0.08707237451956121,-0.04579781184413136,0.7243474225026244
2026-06-09,micro,1s,-0.06312869225858535,0.05368282848263689,0.021567251990895413,0.21062743781756732
2026-06-09,micro,10s,-0.03147070484482506,0.0464801056734815,0.0382424046049044,0.03206389628429218
2026-06-09,micro,60s,0.06754955528490234,-0.00929630422553877,0.009069076799440356,0.022932592077831826
2026-06-09,trade,1ms,-9.136898269503103e-10,-9.136898269503103e-10,-9.136898269503103e-10,0.999824105347621
2026-06-09,trade,10ms,-9.136898979157044e-9,-9.136898979157044e-9,-0.00014388014703253557,0.9982410533540591
2026-06-09,trade,100ms,-0.0050636129974198675,-0.0016711851353358566,-0.0012803262688556062,0.9825274339888632
2026-06-09,trade,1s,-0.01726041863435329,0.012215891247578811,0.020797009678673924,0.8485728836315656
2026-06-09,trade,10s,-0.00921592823964731,0.014759925702126938,0.0419633197728905,0.35015626808658407
2026-06-09,trade,60s,0.06138487900496317,-0.024946054084751576,0.0008303224748666708,0.03196664350243228
2026-06-10,mid,1ms,0.010867678112632305,-1.993844793195367e-6,-1.2119074974578255e-8,0.9974437693315538
2026-06-10,mid,10ms,0.0005352846348889599,0.00010747246330665318,0.0001765335419646656,0.9747427860713216
2026-06-10,mid,100ms,0.024580742990474986,0.025191361378802884,0.019876739235123845,0.762755237859347
2026-06-10,mid,1s,0.15416678589822697,0.07661561970441082,0.021910454511188077,0.16336994641141678
2026-06-10,mid,10s,0.06595031848493262,0.04123925077271903,0.04348001687437578,0.007524018983678715
2026-06-10,mid,60s,-0.03597510372141898,-0.024077404423262477,0.018780654007307513,0.0
2026-06-10,micro,1ms,-0.01027402902479366,1.401020385183302e-6,-2.3121585246074515e-7,0.996443084967106
2026-06-10,micro,10ms,-0.001375616906577521,-0.000049851783478265224,-0.00018259477753226671,0.9650112899475427
2026-06-10,micro,100ms,-0.10860448592260025,-0.07210881101767337,-0.036127002507869196,0.6807515758138329
2026-06-10,micro,1s,-0.08084249009693967,0.04857909280417922,0.01031296522136395,0.11471197583305359
2026-06-10,micro,10s,0.04493245882366909,0.03374009257391241,0.03994870554717213,0.003356870008102808
2026-06-10,micro,60s,-0.04525543292804555,-0.023044584183670214,0.01885927974146559,0.0
2026-06-10,trade,1ms,-6.76619061770741e-9,-6.76619061770741e-9,-6.76619061770741e-9,0.999840207314285
2026-06-10,trade,10ms,-6.766191734555635e-8,7.631785615288476e-6,0.00001492347628225467,0.9984020729763989
2026-06-10,trade,100ms,-0.0038577108435600116,-0.004263614852117546,0.0036604062631737243,0.9841526677268592
2026-06-10,trade,1s,0.01053755694110732,0.0011802566485677674,0.005809664814064817,0.862695170082987
2026-06-10,trade,10s,0.041375287554607655,0.05458220227420417,0.02455467577237925,0.35733302465563144
2026-06-10,trade,60s,-0.031615768540411135,-0.03804386812689932,0.011669241062637906,0.032661570535093776
2026-06-11,mid,1ms,0.006555067550935815,-1.2858974846153775e-7,-1.2858974846153775e-7,0.9975536621860986
2026-06-11,mid,10ms,0.0008008912002082024,-0.00007251317177046659,0.00013234085871339732,0.9757653261999801
2026-06-11,mid,100ms,0.02412559989170982,0.018794345914118337,0.013259519948543085,0.7727353219976458
2026-06-11,mid,1s,0.17781288319164987,0.08451738922392311,0.021010134398383895,0.19348603571800604
2026-06-11,mid,10s,0.0048310077301993905,0.059474733041808774,0.02670597055464497,0.014006250723463398
2026-06-11,mid,60s,0.007543694076671963,-0.0358156663201199,0.03270136500946752,0.0
2026-06-11,micro,1ms,-0.008487891842565721,-2.774021274331825e-8,-2.8822484467126548e-8,0.9965693075999286
2026-06-11,micro,10ms,-0.0017925119355573045,-0.00008317167315172313,-0.0004818191914947744,0.9662115959581369
2026-06-11,micro,100ms,-0.1153331504122776,-0.08095995049918019,-0.04369621696733251,0.6917500870952098
2026-06-11,micro,1s,-0.09705810502592814,0.042352707019279755,0.008094329195402388,0.12957325894975635
2026-06-11,micro,10s,-0.021996209267293846,0.05432152293086735,0.03232931309411436,0.004282903113786318
2026-06-11,micro,60s,0.012290111674560688,-0.04251767502378184,0.03783823154337494,0.0
2026-06-11,trade,1ms,-6.17266521975899e-8,-6.17266521975899e-8,-6.17266521975899e-8,0.9998519391731722
2026-06-11,trade,10ms,-0.000021279482655701438,-6.172668648922526e-7,0.000028199034596950896,0.9985193917317213
2026-06-11,trade,100ms,-0.002368531668490621,-0.002628879829956734,-0.001549203279038922,0.9853015565440948
2026-06-11,trade,1s,-0.010059735427502495,0.00025962176007311987,-0.002747931564769729,0.8693714550295173
2026-06-11,trade,10s,-0.007360275390242756,0.03097949281864741,0.015020360929302739,0.36728788054172934
2026-06-11,trade,60s,-0.003113867874443347,-0.028897756348599916,0.047549331415537834,0.02918693537178596
2026-06-12,mid,1ms,0.008026681626012281,-1.8887443942794468e-10,-1.8887443942794468e-10,0.9978632034217171
2026-06-12,mid,10ms,0.00037751390056950856,-0.0006033929945820086,0.00013078887486371048,0.9788172184015512
2026-06-12,mid,100ms,0.017412777520262743,0.006541873131352033,0.00947833943198874,0.8010446783441628
2026-06-12,mid,1s,0.09980083336520519,0.09441257473466468,0.03135984966188377,0.2623988703572958
2026-06-12,mid,10s,0.04933436497625611,0.05511550127898717,0.015065453593473756,0.04317629355249453
2026-06-12,mid,60s,0.01945072905076741,-0.0415577629354241,0.01983994741268794,0.0020847810979847115
