ts,best_bid,best_ask,bid_sz,ask_sz,mid,microprice,imbalance,spread_bp,stale_ns,dt
1781726700000000000,70.278,70.282,142.9,3.4,70.28,70.2819070403281,0.9767600820232398,0.569151963572948,208244752,2026-06-17
1781726760000000000,70.123,70.146,3.7,14.2,70.1345,70.12775418994414,0.20670391061452517,3.2794131276327816,43192818,2026-06-17
1781726820000000000,70.149,70.189,14.3,4.3,70.169,70.17975268817203,0.7688172043010753,5.700523022986225,53168224,2026-06-17
1781726880000000000,70.075,70.093,4.9,67.2,70.084,70.07622330097087,0.06796116504854369,2.568346555561994,152075980,2026-06-17
1781726940000000000,70.133,70.139,22.5,3.5,70.136,70.13819230769231,0.8653846153846154,0.855480780198504,410414587,2026-06-17
1781727000000000000,70.086,70.111,4.6,3.5,70.0985,70.10019753086421,0.5679012345679012,3.5664101228993035,86051044,2026-06-17
1781727060000000000,70.158,70.167,1.3,162.7,70.1625,70.15807134146341,0.007926829268292683,1.2827365045430739,45844839,2026-06-17
1781727120000000000,70.328,70.346,158.0,79.7,70.337,70.33996466133783,0.6647034076567102,2.559108292932693,20331471,2026-06-17
1781727180000000000,70.214,70.229,3.4,0.8,70.22149999999999,70.22614285714285,0.8095238095238094,2.1360979187286757,113809492,2026-06-17
1781727240000000000,70.194,70.202,1.2,3.5,70.19800000000001,70.19604255319149,0.2553191489361702,1.1396336077944622,276621285,2026-06-17
1781727300000000000,70.247,70.248,3.4,3.5,70.2475,70.24749275362318,0.49275362318840576,0.14235382042133524,127125843,2026-06-17
1781727360000000000,70.12,70.155,33.1,3.4,70.1375,70.1517397260274,0.9068493150684932,4.990197825699033,69000000,2026-06-17
1781727420000000000,70.135,70.14,1.3,3.5,70.1375,70.13635416666668,0.27083333333333337,0.7128854036707114,311285,2026-06-17
1781727480000000000,70.262,70.294,2.8,711.8,70.27799999999999,70.26212538483067,0.003918275958578226,4.553345285864208,63057254,2026-06-17
1781727540000000000,70.412,70.425,14.1,10.5,70.4185,70.41945121951218,0.573170731707317,1.8461057818600253,1677414076,2026-06-17
1781727600000000000,70.647,70.662,711.2,3.5,70.65450000000001,70.6619265426053,0.9951028403525954,2.12300702715334,111686,2026-06-17
1781727660000000000,70.727,70.754,2.8,2.8,70.7405,70.7405,0.5,3.8167669156990724,21237690,2026-06-17
1781727720000000000,70.738,70.748,2.4,4.9,70.743,70.74128767123288,0.3287671232876712,1.4135674200988246,851192732,2026-06-17
1781727780000000000,70.797,70.816,76.8,1.6,70.8065,70.81561224489798,0.979591836734694,2.6833694646685626,22000233,2026-06-17
1781727840000000000,70.865,70.885,924.9,2.8,70.875,70.8849396356581,0.9969817829039561,2.821869488537599,61508032,2026-06-17
1781727900000000000,70.779,70.794,8.5,6.9,70.78649999999999,70.78727922077923,0.551948051948052,2.1190481235829672,27482171,2026-06-17
1781727960000000000,70.783,70.784,1.3,122.0,70.7835,70.7830105433901,0.010543390105433901,0.14127586231321915,208255744,2026-06-17
1781728020000000000,70.881,70.883,1.3,3.5,70.882,70.88154166666668,0.27083333333333337,0.2821590812893737,23354571,2026-06-17
1781728080000000000,70.88,70.892,650.9,190.0,70.886,70.88928861933641,0.7740516113687715,1.6928589566346606,435779650,2026-06-17
1781728140000000000,70.835,70.848,10.5,3.5,70.8415,70.84475,0.75,1.8350825434251434,1754964365,2026-06-17
1781728200000000000,70.836,70.84,3.4,215.6,70.838,70.83606210045662,0.015525114155251141,0.5646686806523178,118489420,2026-06-17
1781728260000000000,70.844,70.845,10.5,3.4,70.8445,70.84475539568345,0.7553956834532374,0.14115421804159461,711802096,2026-06-17
1781728320000000000,70.86,70.874,8.3,10.5,70.86699999999999,70.86618085106383,0.44148936170212766,1.9755316296718917,98602996,2026-06-17
1781728380000000000,70.903,70.905,10.9,683.1,70.904,70.90303141210376,0.01570605187319885,0.28207153334019786,887813558,2026-06-17
1781728440000000000,70.773,70.797,0.5,79.7,70.785,70.77314962593516,0.006234413965087281,3.390548845094428,283642606,2026-06-17
1781728500000000000,70.809,70.818,8.5,59.7,70.8135,70.81012170087976,0.12463343108504399,1.2709440996420656,121801715,2026-06-17
1781728560000000000,70.828,70.829,22.6,82.5,70.82849999999999,70.82821503330163,0.21503330161750717,0.14118610446226648,2086242224,2026-06-17
1781728620000000000,70.975,70.976,77.5,565.0,70.9755,70.9751206225681,0.12062256809338522,0.1408936886678889,60818242,2026-06-17
1781728680000000000,70.957,70.96,0.5,3.6,70.95849999999999,70.95736585365853,0.12195121951219513,0.42278233051714936,54220451,2026-06-17
1781728740000000000,70.99,70.991,2.4,3.5,70.9905,70.99040677966101,0.4067796610169491,0.14086391841229107,867620,2026-06-17
1781728800000000000,70.985,70.995,142.5,3.5,70.99000000000001,70.9947602739726,0.976027397260274,1.4086491055085386,70240286,2026-06-17
1781728860000000000,70.926,70.936,11.9,3.5,70.93100000000001,70.93372727272728,0.7727272727272727,1.4098208117755444,1567009767,2026-06-17
1781728920000000000,70.868,70.876,3.4,61.0,70.872,70.86842236024843,0.05279503105590062,1.128795575122725,39556389,2026-06-17
1781728980000000000,70.804,70.819,3.6,93.2,70.8115,70.80455785123968,0.0371900826446281,2.1182999936451807,65689223,2026-06-17
1781729040000000000,70.822,70.823,3.4,3.5,70.82249999999999,70.82249275362318,0.49275362318840576,0.14119806558516912,1152604244,2026-06-17
1781729100000000000,70.823,70.829,3.4,4.3,70.826,70.82564935064936,0.4415584415584416,0.8471465281111779,289079373,2026-06-17
1781729160000000000,70.765,70.768,4.9,3.5,70.76650000000001,70.76675000000002,0.5833333333333334,0.4239294016236656,419924404,2026-06-17
1781729220000000000,70.803,70.804,3.4,3.5,70.8035,70.80349275362317,0.49275362318840576,0.1412359558503146,399395677,2026-06-17
1781729280000000000,70.832,70.839,1.2,1.3,70.8355,70.83536,0.48,0.9882050666692551,429681068,2026-06-17
1781729340000000000,70.803,70.817,7.3,3.5,70.81,70.81246296296295,0.6759259259259258,1.9771218754407278,232477378,2026-06-17
1781729400000000000,70.742,70.75,3.4,0.2,70.74600000000001,70.74955555555555,0.9444444444444444,1.1308059819630176,111013365,2026-06-17
1781729460000000000,70.69,70.693,2.8,4.2,70.69149999999999,70.6912,0.39999999999999997,0.4243791686412248,354348101,2026-06-17
1781729520000000000,70.649,70.65,25.0,81.5,70.6495,70.64923474178404,0.2347417840375587,0.14154381842826558,7098467697,2026-06-17
1781729580000000000,70.598,70.599,143.0,63.9,70.5985,70.59869115514742,0.6911551474142097,0.14164606896814733,2855422162,2026-06-17
1781729640000000000,70.588,70.602,10.0,19.6,70.595,70.59272972972971,0.33783783783783783,1.983143282103549,303721415,2026-06-17
1781729700000000000,70.675,70.676,1.4,0.5,70.6755,70.67573684210527,0.7368421052631579,0.14149174749450302,760139239,2026-06-17
1781729760000000000,70.704,70.74,708.1,4.9,70.722,70.7397525946704,0.9931276297335204,5.090353779587875,86778195,2026-06-17
1781729820000000000,70.697,70.704,25.6,3.5,70.7005,70.70315807560137,0.8797250859106529,0.9900920078345685,2616014222,2026-06-17
1781729880000000000,70.7,70.709,4.9,3.5,70.7045,70.70525,0.5833333333333334,1.2729034219887476,134870622,2026-06-17
1781729940000000000,70.753,70.754,4.9,10.5,70.7535,70.75331818181819,0.3181818181818182,0.1413357643091543,25832735,2026-06-17
1781730000000000000,70.701,70.705,0.5,676.9,70.703,70.7010029524653,0.0007381163271331562,0.5657468565697196,290283447,2026-06-17
1781730060000000000,70.853,70.854,0.5,3.5,70.8535,70.85312499999999,0.125,0.14113628825742905,155248538,2026-06-17
1781730120000000000,70.948,70.949,927.9,142.7,70.9485,70.94886671025593,0.8667102559312535,0.1409473068500074,673537990,2026-06-17
1781730180000000000,70.961,70.962,1.2,0.9,70.9615,70.96157142857142,0.5714285714285714,0.140921485594974,1345362172,2026-06-17
1781730240000000000,70.973,70.991,15.9,3.5,70.982,70.9877525773196,0.8195876288659795,2.535854160209727,206325555,2026-06-17
1781730300000000000,71.084,71.091,5.8,1.0,71.0875,71.08997058823529,0.8529411764705882,0.9847019518186447,1293927239,2026-06-17
1781730360000000000,71.136,71.143,126.2,14.0,71.1395,71.14230099857348,0.9001426533523539,0.9839821758664318,230835245,2026-06-17
1781730420000000000,71.4,71.414,75.9,1.4,71.40700000000001,71.41374644243207,0.981888745148771,1.9605920988132524,380890922,2026-06-17
1781730480000000000,71.338,71.354,3.5,1.3,71.346,71.34966666666666,0.7291666666666667,2.2425924368577554,909562731,2026-06-17
1781730540000000000,71.215,71.216,0.2,425.7,71.21549999999999,71.2150004695938,0.0004695938013618221,0.1404188694863568,3484988962,2026-06-17
1781730600000000000,71.24,71.256,12.5,3.5,71.24799999999999,71.2525,0.78125,2.245677071637849,303757104,2026-06-17
1781730660000000000,71.228,71.229,16.5,4.7,71.2285,71.22877830188679,0.7783018867924528,0.14039324147002602,443969985,2026-06-17
1781730720000000000,71.268,71.273,128.1,3.5,71.2705,71.2728670212766,0.973404255319149,0.7015525357610024,301785877,2026-06-17
1781730780000000000,71.178,71.191,10.5,27.2,71.1845,71.18162068965516,0.27851458885941643,1.8262402629793326,250696769,2026-06-17
1781730840000000000,71.09,71.091,0.2,104.9,71.09049999999999,71.09000190294957,0.0019029495718363462,0.1406657710932634,1176470741,2026-06-17
1781730900000000000,70.973,70.974,146.4,101.4,70.9735,70.97359079903147,0.5907990314769975,0.1408976589860687,1997949538,2026-06-17
1781730960000000000,70.927,70.945,12.4,0.2,70.936,70.94471428571428,0.9841269841269842,2.5374985902766536,369653819,2026-06-17
1781731020000000000,70.922,70.923,1433.7,188.3,70.9225,70.92288390875464,0.8839087546239212,0.1409989777580845,328876076,2026-06-17
1781731080000000000,71.014,71.02,45.9,145.8,71.017,71.0154366197183,0.23943661971830982,0.8448681301660487,243441395,2026-06-17
1781731140000000000,71.051,71.063,8.1,3.5,71.057,71.05937931034482,0.6982758620689655,1.6887850598815675,555010,2026-06-17
1781731200000000000,71.014,71.02,11.0,3.5,71.017,71.01855172413792,0.7586206896551724,0.8448681301660487,201568464,2026-06-17
1781731260000000000,70.95,70.961,142.4,10.5,70.9555,70.96024460431654,0.9313276651406148,1.5502674211295362,35901311,2026-06-17
1781731320000000000,71.082,71.083,4.1,19.5,71.0825,71.08217372881356,0.17372881355932202,0.14068160236412267,6061833971,2026-06-17
1781731380000000000,71.099,71.111,5.9,3.5,71.105,71.10653191489362,0.6276595744680851,1.687645031995001,54525358,2026-06-17
1781731440000000000,71.125,71.14,15.8,3.5,71.1325,71.13727979274611,0.8186528497409327,2.1087407303272863,98233669,2026-06-17
1781731500000000000,71.112,71.13,3.5,3.5,71.121,71.121,0.5,2.5308980469904365,252471060,2026-06-17
1781731560000000000,71.062,71.063,18.8,4.9,71.0625,71.06279324894514,0.7932489451476793,0.14072119613083903,7523675668,2026-06-17
1781731620000000000,71.057,71.07,3.5,7.5,71.0635,71.06113636363636,0.3181818181818182,1.8293498068616123,928788761,2026-06-17
1781731680000000000,71.123,71.138,3.5,8.3,71.13050000000001,71.12744915254238,0.2966101694915254,2.1088000224939463,63332455,2026-06-17
1781731740000000000,71.074,71.084,11.9,1.3,71.07900000000001,71.08301515151516,0.9015151515151515,1.4068852966424845,791063600,2026-06-17
1781731800000000000,71.085,71.098,3.5,8.3,71.0915,71.08885593220339,0.2966101694915254,1.828629301675338,1365949152,2026-06-17
1781731860000000000,71.091,71.105,3.5,19.5,71.098,71.09313043478261,0.15217391304347827,1.9691130552209635,188838150,2026-06-17
1781731920000000000,71.077,71.085,141.3,348.9,71.08099999999999,71.07930599755201,0.288249694002448,1.1254765689840558,325860429,2026-06-17
1781731980000000000,71.163,71.164,424.4,703.0,71.1635,71.16337644136951,0.3764413695227958,0.14052147519511757,1668371086,2026-06-17
1781732040000000000,71.126,71.134,2.7,3.4,71.13,71.12954098360657,0.4426229508196722,1.1247012512295187,274647852,2026-06-17
1781732100000000000,71.114,71.125,123.1,3.5,71.1195,71.12469589257503,0.9723538704581358,1.5466925386139776,131254079,2026-06-17
1781732160000000000,71.141,71.153,2.7,64.6,71.147,71.14148142644875,0.04011887072808321,1.6866487694492325,1984245,2026-06-17
1781732220000000000,71.131,71.132,2.7,3.3,71.1315,71.13145,0.45,0.14058469173358845,1522000000,2026-06-17
1781732280000000000,71.09,71.095,6.3,4.3,71.0925,71.0929716981132,0.5943396226415094,0.7033090691698072,9783763776,2026-06-17
1781732340000000000,71.089,71.101,2.5,7.1,71.095,71.092125,0.2604166666666667,1.6878824108587742,2330684248,2026-06-17
1781732400000000000,71.124,71.125,2.7,4.4,71.1245,71.12438028169014,0.38028169014084506,0.1405985279340839,6367145127,2026-06-17
1781732460000000000,71.115,71.118,2.8,1.2,71.1165,71.1171,0.7,0.4218430322077315,2228486601,2026-06-17
1781732520000000000,71.115,71.123,75.9,3.5,71.119,71.12264735516374,0.9559193954659949,1.1248752091578589,257073829,2026-06-17
1781732580000000000,71.119,71.131,8.7,21.6,71.125,71.12244554455447,0.2871287128712871,1.68717047451676,1984835479,2026-06-17
1781732640000000000,71.08,71.086,91.7,21.0,71.083,71.08488198757763,0.8136645962732919,0.8440836768285283,6770729776,2026-06-17
1781732700000000000,71.081,71.086,4.7,3.5,71.0835,71.08386585365854,0.5731707317073171,0.7033981162992048,700998737,2026-06-17
1781732760000000000,71.08,71.082,22.2,142.3,71.08099999999999,71.0802699088146,0.13495440729483282,0.2813691422455142,11557353395,2026-06-17
1781732820000000000,71.081,71.082,671.1,135.7,71.0815,71.08183180466038,0.831804660386713,0.1406835815212909,11978000000,2026-06-17
1781732880000000000,71.087,71.091,121.3,3.5,71.089,71.09088782051282,0.9719551282051282,0.5626749567430513,206000000,2026-06-17
1781732940000000000,71.079,71.082,3.4,10.5,71.0805,71.07973381294964,0.24460431654676257,0.42205668221243714,1306256250,2026-06-17
1781733000000000000,71.044,71.05,156.8,123.3,71.047,71.04735880042841,0.5598000714030703,0.8445113797908748,160600249,2026-06-17
1781733060000000000,71.054,71.063,3.5,703.3,71.05850000000001,71.05404456706283,0.004951895868704018,1.2665620580226629,8842570322,2026-06-17
1781733120000000000,71.054,71.061,3.5,15.2,71.0575,71.05531016042781,0.18716577540106952,0.9851176863814519,6800507600,2026-06-17
1781733180000000000,71.053,71.068,14.0,120.5,71.06049999999999,71.05456133828996,0.10408921933085502,2.11087735098973,285412464,2026-06-17
1781733240000000000,71.039,71.04,706.8,3.5,71.0395,71.03999507250458,0.9950725045755314,0.14076675652345172,1035185558,2026-06-17
1781733300000000000,71.024,71.039,11.8,10.5,71.0315,71.03193721973095,0.5291479820627802,2.1117391579792866,3370450002,2026-06-17
1781733360000000000,71.123,71.124,80.3,703.4,71.1235,71.12310246267705,0.10246267704478755,0.14060050475448535,511411584,2026-06-17
1781733420000000000,71.096,71.102,703.4,3.5,71.099,71.10197029282784,0.9950488046399774,0.8438937256501818,712396654,2026-06-17
1781733480000000000,71.153,71.154,417.1,103.3,71.15350000000001,71.15380149884705,0.8014988470407379,0.1405412242532783,5092000000,2026-06-17
1781733540000000000,71.127,71.132,284.8,113.8,71.12950000000001,71.13057250376318,0.7145007526342197,0.7029432232772146,3343793496,2026-06-17
1781733600000000000,71.098,71.103,582.8,345.0,71.1005,71.1011407630955,0.6281526190989437,0.7032299350912374,2156350497,2026-06-17
1781733660000000000,70.928,70.929,1.2,2.8,70.9285,70.9283,0.3,0.1409870503400995,79741315,2026-06-17
1781733720000000000,70.791,70.805,1.4,3.5,70.798,70.79499999999999,0.2857142857142857,1.977456990311874,21055523,2026-06-17
1781733780000000000,70.701,70.705,34.4,3.5,70.703,70.70463060686016,0.9076517150395779,0.5657468565697196,373094892,2026-06-17
1781733840000000000,70.629,70.63,19.8,2.8,70.62950000000001,70.62987610619469,0.8761061946902655,0.14158389907766072,174537226,2026-06-17
1781733900000000000,70.772,70.775,4.9,3.5,70.77350000000001,70.77375,0.5833333333333334,0.42388747200578086,90236236,2026-06-17
1781733960000000000,70.941,70.967,3.5,103.2,70.95400000000001,70.94185285848172,0.03280224929709466,3.6643459142537766,80772610,2026-06-17
1781734020000000000,70.974,70.975,107.8,114.0,70.9745,70.97448602344454,0.48602344454463475,0.14089567379700652,2832238356,2026-06-17
1781734080000000000,71.038,71.044,3.5,133.9,71.041,71.03815283842795,0.025473071324599708,0.8445827057614937,810190756,2026-06-17
1781734140000000000,71.195,71.197,105.3,28.5,71.196,71.19657399103139,0.7869955156950672,0.28091465812820243,50213448,2026-06-17
1781734200000000000,71.243,71.25,3.6,3.5,71.2465,71.24654929577466,0.5070422535211268,0.9825044037257974,41417161,2026-06-17
1781734260000000000,71.189,71.192,0.2,3.6,71.19049999999999,71.18915789473684,0.05263157894736842,0.42140454133628985,199816266,2026-06-17
1781734320000000000,71.099,71.102,10.5,4.9,71.10050000000001,71.10104545454546,0.6818181818181818,0.42193796105514214,779321259,2026-06-17
1781734380000000000,71.2,71.201,119.3,257.1,71.2005,71.20031695005314,0.3169500531349628,0.14044845190561356,1241428208,2026-06-17
1781734440000000000,71.184,71.185,102.9,4.9,71.1845,71.18495454545454,0.9545454545454545,0.1404800202297937,281438839,2026-06-17
1781734500000000000,71.145,71.146,10.5,4.1,71.1455,71.14571917808219,0.7191780821917808,0.14055702750065358,442692269,2026-06-17
1781734560000000000,71.268,71.269,10.5,3.4,71.2685,71.26875539568346,0.7553956834532374,0.1403144446711766,381490197,2026-06-17
1781734620000000000,71.256,71.268,10.5,3.5,71.262,71.265,0.75,1.6839269175718412,941937824,2026-06-17
1781734680000000000,71.231,71.237,15.4,3.5,71.234,71.2358888888889,0.8148148148148149,0.8422944099727977,172387493,2026-06-17
1781734740000000000,71.124,71.164,0.5,2.7,71.144,71.13024999999999,0.15625,5.622399640167301,55604481,2026-06-17
1781734800000000000,71.236,71.254,10.5,2.7,71.245,71.25031818181819,0.7954545454545455,2.5264930872342872,72801354,2026-06-17
1781734860000000000,71.333,71.345,3.4,188.1,71.339,71.33321305483028,0.017754569190600523,1.6821093651439543,364865668,2026-06-17
1781734920000000000,71.359,71.372,3.5,1.2,71.3655,71.36868085106383,0.7446808510638298,1.8216084802888273,167219618,2026-06-17
1781734980000000000,71.403,71.41,3.4,326.5,71.4065,71.40307214307369,0.010306153379812064,0.980302913599013,136304653,2026-06-17
1781735040000000000,71.469,71.486,6.8,1.2,71.47749999999999,71.48345,0.85,2.378370815992462,220027850,2026-06-17
1781735100000000000,71.525,71.534,3.4,4.7,71.52950000000001,71.52877777777778,0.4197530864197531,1.2582221321273517,208729549,2026-06-17
1781735160000000000,71.501,71.515,3.4,17.5,71.50800000000001,71.50327751196174,0.1626794258373206,1.9578229009335728,655051741,2026-06-17
1781735220000000000,71.505,71.508,0.2,114.0,71.50649999999999,71.50500525394045,0.0017513134851138354,0.4195422793732198,437805548,2026-06-17
1781735280000000000,71.489,71.497,0.2,10.5,71.493,71.48914953271029,0.01869158878504673,1.1189906704146653,902656106,2026-06-17
1781735340000000000,71.425,71.426,113.3,3.4,71.4255,71.42597086546701,0.9708654670094258,0.14000602025953965,351611280,2026-06-17
1781735400000000000,71.494,71.495,3.6,3.4,71.4945,71.49451428571429,0.5142857142857143,0.1398708991607431,369805683,2026-06-17
1781735460000000000,71.494,71.495,703.1,158.7,71.4945,71.49481585054538,0.8158505453701556,0.1398708991607431,466323053,2026-06-17
1781735520000000000,71.624,71.64,75.9,691.0,71.632,71.62558351805971,0.09896987873255966,2.2336385972757067,305695963,2026-06-17
1781735580000000000,71.681,71.695,1.3,6.8,71.68799999999999,71.68324691358025,0.16049382716049385,1.9529070416242322,133928370,2026-06-17
1781735640000000000,71.687,71.699,26.9,6.1,71.693,71.6967818181818,0.8151515151515151,1.6738035791500503,647233308,2026-06-17
1781735700000000000,71.739,71.743,93.7,3.9,71.741,71.74284016393442,0.9600409836065573,0.5575612271909616,621092019,2026-06-17
1781735760000000000,71.847,71.857,2.7,11.5,71.852,71.8489014084507,0.19014084507042256,1.3917497077332732,330171097,2026-06-17
1781735820000000000,71.888,71.909,102.9,112.6,71.89850000000001,71.89802737819026,0.4774941995359629,2.9207841610048595,433858533,2026-06-17
1781735880000000000,71.897,71.898,689.5,1.3,71.89750000000001,71.89799811812391,0.9981181239143023,0.13908689453604978,428431130,2026-06-17
1781735940000000000,71.861,71.872,1.3,3.4,71.8665,71.8640425531915,0.2765957446808511,1.5306157945629297,463779668,2026-06-17
1781736000000000000,71.87,71.874,10.5,3.0,71.872,71.8731111111111,0.7777777777777778,0.5565449688321847,441229587,2026-06-17
1781736060000000000,71.658,71.659,0.9,7.5,71.6585,71.65810714285715,0.10714285714285714,0.13955078602046858,527019037,2026-06-17
1781736120000000000,71.544,71.56,8.3,1.2,71.55199999999999,71.55797894736843,0.8736842105263158,2.236135957066937,177414330,2026-06-17
1781736180000000000,71.623,71.624,24.9,1.3,71.6235,71.62395038167938,0.950381679389313,0.1396189798027971,435196136,2026-06-17
1781736240000000000,71.606,71.607,1.2,10.5,71.6065,71.60610256410257,0.10256410256410256,0.1396521265534239,515272004,2026-06-17
1781736300000000000,71.565,71.579,209.5,2.7,71.572,71.578821866164,0.9872761545711594,1.9560722070077394,563206158,2026-06-17
1781736360000000000,71.595,71.605,18.1,10.5,71.6,71.60132867132867,0.6328671328671329,1.3966480446934522,173888508,2026-06-17
1781736420000000000,71.614,71.62,14.2,10.5,71.617,71.61744939271256,0.5748987854251012,0.8377899102168797,125085433,2026-06-17
1781736480000000000,71.754,71.76,20.7,5.8,71.757,71.75868679245283,0.781132075471698,0.8361553576654859,2014625215,2026-06-17
1781736540000000000,71.78,71.788,3.4,10.5,71.78399999999999,71.78195683453238,0.24460431654676257,1.1144544745340978,379972172,2026-06-17
1781736600000000000,71.785,71.789,3.4,696.5,71.787,71.78501943134734,0.004857836833833405,0.5572039505766906,86210977,2026-06-17
1781736660000000000,71.818,71.835,3.4,3.4,71.8265,71.8265,0.5,2.366814476550564,41164204,2026-06-17
1781736720000000000,71.833,71.847,3.6,10.5,71.84,71.8365744680851,0.25531914893617025,1.9487750556787016,46322518,2026-06-17
1781736780000000000,71.844,71.848,684.8,3.6,71.846,71.84797908192911,0.9947704822777454,0.5567463741899185,514975126,2026-06-17
1781736840000000000,71.856,71.866,3.4,7.0,71.86099999999999,71.85926923076921,0.3269230769230769,1.3915754025138973,179286493,2026-06-17
1781736900000000000,71.946,71.957,81.2,695.9,71.9515,71.9471494016214,0.10449105649208597,1.5288075995629946,505283178,2026-06-17
1781736960000000000,71.871,71.876,23.1,2.5,71.8735,71.87551171875,0.90234375,0.6956666921757898,819034977,2026-06-17
1781737020000000000,71.807,71.823,13.5,8.7,71.815,71.81672972972973,0.6081081081081081,2.22794680776873,4391638,2026-06-17
1781737080000000000,71.851,71.863,3.8,4.9,71.857,71.85624137931036,0.4367816091954023,1.6699834393309567,286107040,2026-06-17
1781737140000000000,71.809,71.819,3.4,3.6,71.814,71.81385714285715,0.4857142857142857,1.3924861447635721,423936820,2026-06-17
1781737200000000000,71.846,71.861,5.8,2.2,71.8535,71.856875,0.725,2.087580980745624,1545155574,2026-06-17
1781737260000000000,71.838,71.851,17.3,1.3,71.8445,71.85009139784947,0.9301075268817204,1.809463494074735,141175648,2026-06-17
1781737320000000000,71.783,71.784,610.4,67.0,71.7835,71.78390109241217,0.901092412164157,0.13930777964361932,116107257,2026-06-17
1781737380000000000,71.77,71.79,2.7,3.4,71.78,71.77885245901639,0.4426229508196722,2.786291446086686,238626461,2026-06-17
1781737440000000000,71.852,71.855,3.4,79.2,71.8535,71.85212348668281,0.04116222760290556,0.4175161961491248,2367587275,2026-06-17
1781737500000000000,71.95,71.951,422.5,25.1,71.9505,71.95094392314566,0.943923145665773,0.13898444069055307,3954542208,2026-06-17
1781737560000000000,71.81,71.83,134.4,208.8,71.82,71.81783216783217,0.39160839160839156,2.7847396268443365,184033464,2026-06-17
1781737620000000000,71.936,71.946,3.4,112.3,71.941,71.93629386343994,0.029386343993085564,1.390027939560321,175998765,2026-06-17
1781737680000000000,71.946,71.949,13.7,4.9,71.94749999999999,71.94820967741934,0.7365591397849461,0.4169707078077924,469951035,2026-06-17
1781737740000000000,71.991,72.002,5.6,13.6,71.9965,71.99420833333333,0.2916666666666667,1.5278520483628621,755257524,2026-06-17
1781737800000000000,72.069,72.07,78.9,692.6,72.0695,72.0691022683085,0.10226830848995463,0.13875495181603367,271288974,2026-06-17
1781737860000000000,72.141,72.151,3.5,10.5,72.146,72.1435,0.25,1.3860782302540549,2409483382,2026-06-17
1781737920000000000,72.202,72.211,19.9,12.5,72.2065,72.20752777777777,0.6141975308641975,1.246425183328418,30686434,2026-06-17
1781737980000000000,72.248,72.263,75.9,3.4,72.25550000000001,72.26235687263556,0.9571248423707439,2.075966535419527,411971361,2026-06-17
1781738040000000000,72.13,72.146,2.4,90.1,72.138,72.13041513513512,0.025945945945945945,2.217971110927021,90187123,2026-06-17
1781738100000000000,72.18,72.195,3.4,13.9,72.1875,72.18294797687861,0.19653179190751444,2.077922077920188,4723705780,2026-06-17
1781738160000000000,72.296,72.299,1.3,12.5,72.29750000000001,72.29628260869565,0.09420289855072464,0.4149521076109289,1510448369,2026-06-17
1781738220000000000,72.431,72.442,3.4,3.4,72.4365,72.4365,0.5,1.5185714384316857,334048837,2026-06-17
1781738280000000000,72.41,72.419,0.4,24.8,72.4145,72.41014285714286,0.015873015873015876,1.2428450103225654,4428802262,2026-06-17
1781738340000000000,72.366,72.372,1.3,2.4,72.369,72.3681081081081,0.35135135135135137,0.8290842764167291,446985671,2026-06-17
1781738400000000000,72.381,72.386,3.4,1.3,72.3835,72.3846170212766,0.7234042553191489,0.6907651605677334,141911466,2026-06-17
1781738460000000000,72.473,72.476,0.2,12.4,72.4745,72.47304761904762,0.015873015873015876,0.41393869567918556,275585703,2026-06-17
1781738520000000000,72.408,72.409,3.4,8.3,72.4085,72.4082905982906,0.29059829059829057,0.1381053329380908,198801107,2026-06-17
1781738580000000000,72.439,72.44,84.7,6.1,72.4395,72.43993281938326,0.932819383259912,0.1380462316836498,2114525863,2026-06-17
1781738640000000000,72.408,72.409,59.1,1.7,72.4085,72.40897203947368,0.9720394736842105,0.1381053329380908,4685546247,2026-06-17
1781738700000000000,72.397,72.411,3.4,1.7,72.404,72.40633333333334,0.6666666666666667,1.9335948290143907,322818993,2026-06-17
1781738760000000000,72.436,72.437,8.3,79.6,72.4365,72.43609442548352,0.09442548350398182,0.1380519489470866,1235355673,2026-06-17
1781738820000000000,72.609,72.624,27.9,1.2,72.6165,72.62338144329895,0.9587628865979382,2.0656462374254567,36364248,2026-06-17
1781738880000000000,72.57,72.585,10.5,22.1,72.57749999999999,72.57483128834356,0.3220858895705521,2.0667562261032097,135957373,2026-06-17
1781738940000000000,72.528,72.529,381.8,22.6,72.52850000000001,72.52894411473787,0.9441147378832838,0.1378768346223297,726000000,2026-06-17
1781739000000000000,72.446,72.463,6.8,3.4,72.4545,72.45733333333332,0.6666666666666667,2.346300091781174,94953487,2026-06-17
1781739060000000000,72.476,72.498,3.4,10.5,72.487,72.48138129496402,0.24460431654676257,3.0350269703540733,554902979,2026-06-17
1781739120000000000,72.477,72.5,3.4,7.3,72.4885,72.48430841121495,0.31775700934579443,3.1729170833989024,8479983,2026-06-17
1781739180000000000,72.447,72.454,578.5,3.4,72.4505,72.45395909950162,0.9941570716617976,0.9661769069903992,258499331,2026-06-17
1781739240000000000,72.394,72.395,13.1,4.9,72.3945,72.39472777777777,0.7277777777777777,0.13813204041613164,3080481963,2026-06-17
1781739300000000000,72.404,72.405,3.4,2.5,72.4045,72.40457627118644,0.5762711864406779,0.13811296259276354,120580888,2026-06-17
1781739360000000000,72.234,72.235,23.9,4.9,72.2345,72.23482986111111,0.8298611111111112,0.13843800400151934,464805137,2026-06-17
