dt,n_trades,1ms_windows,1ms_trades_per_window,1ms_saturated,1ms_mean,10ms_windows,10ms_trades_per_window,10ms_saturated,10ms_mean,100ms_windows,100ms_trades_per_window,100ms_saturated,100ms_mean,1s_windows,1s_trades_per_window,1s_saturated,1s_mean,10s_windows,10s_trades_per_window,10s_saturated,10s_mean,60s_windows,60s_trades_per_window,60s_saturated,60s_mean
2026-07-15,131800,66641,1.9777614381536892,0.9721642832490509,0.04866476444216994,66641,1.9777614381536892,0.9721642832490509,0.04866476444216994,64917,2.030284825238381,0.9658178905371474,0.049765576345691356,40579,3.247985411173267,0.8114542004485078,0.0551194171919525,8382,15.724170842281078,0.21498449057504176,0.05520349408052787,1440,91.52777777777777,0.004166666666666667,0.01952694261231219
2026-07-16,151039,73431,2.056883332652422,0.9740845147144939,0.020470487348871472,73431,2.056883332652422,0.9740845147144939,0.020470487348871472,71163,2.122437221589871,0.96692101232382,0.021031664163035896,42774,3.53109365502408,0.8050451208678169,0.021780045375324412,8458,17.85753133128399,0.1870418538661622,0.008521060978822203,1440,104.88819444444445,0.0020833333333333333,0.0010962939077996787
2026-07-17,197304,89760,2.1981283422459894,0.9627450980392157,0.02779152520112595,89760,2.1981283422459894,0.9627450980392157,0.02779152520112595,86489,2.2812612008463504,0.9531847980668062,0.028334618877754722,47573,4.147394530511004,0.7392848884871671,0.030216059730812768,8417,23.441131044315078,0.14993465605322562,0.007155470166135242,1440,137.01666666666668,0.002777777777777778,-0.033669189969258606
2026-07-18,22889,13215,1.7320469163828982,0.9893303064699206,0.2523247833902567,13215,1.7320469163828982,0.9893303064699206,0.2523247833902567,13071,1.7511284522989825,0.987300130058909,0.25456435249123777,10930,2.0941445562671546,0.9455626715462031,0.29899138863363,5312,4.3089231927710845,0.7279743975903614,0.31325052105432843,1322,17.31391830559758,0.20801815431164902,0.12007312156426359
2026-07-19,37730,16593,2.273850418851323,0.9824022178026879,0.05061685074863408,16593,2.273850418851323,0.9824022178026879,0.05061685074863408,16221,2.325997164169903,0.9783613833918994,0.05066250995468377,11556,3.2649705780546903,0.9010038075458636,0.0637262064037741,4644,8.124461670973298,0.7000430663221361,0.11127342485234706,1351,27.927461139896373,0.3027387120651369,0.09950632266097162
2026-07-20,115371,56914,2.027111079874899,0.9768246828548336,0.02477478301771972,56914,2.027111079874899,0.9768246828548336,0.02477478301771972,55329,2.085181369625332,0.970539861555423,0.02555734294683836,35240,3.273864926220204,0.8246594778660613,0.02610432796477426,7974,14.468397291196387,0.2631050915475295,0.020637069650837836,1436,80.34192200557104,0.018105849582172703,0.002858405935666577
2026-07-21,111072,57399,1.9350859771076152,0.9763062074252165,0.03843138999619005,57399,1.9350859771076152,0.9763062074252165,0.03843138999619005,56184,1.9769329346433149,0.9711661683041435,0.038526427851669515,38188,2.908557662092804,0.831674871687441,0.02799505516523531,8494,13.076524605603955,0.2344007534730398,0.022744423141795894,1440,77.13333333333334,0.005555555555555556,0.02482947930525151
2026-07-22,125634,62222,2.0191250683038153,0.9741409790749253,0.025109580282325742,62222,2.0191250683038153,0.9741409790749253,0.025109580282325742,60706,2.069548314828847,0.9674167298125391,0.0260668268420296,39624,3.1706541490006055,0.8199576014536645,0.03005998472563127,8445,14.876731793960923,0.21148608644168146,0.008134579077227297,1440,87.24583333333334,0.001388888888888889,0.026087268087997863
2026-07-23,127474,63739,1.9999372440734873,0.9774392444186448,0.07378560223217501,63739,1.9999372440734873,0.9774392444186448,0.07378560223217501,61931,2.0583229723401852,0.9709515428460707,0.07371618170557238,39976,3.188763257954773,0.817065239143486,0.07241181320388602,8311,15.337985801949223,0.20984237757189267,0.009681567055436774,1439,88.58512856150104,0.008339124391938846,-0.009320546854890222
2026-07-24,94678,43635,2.169771972040793,0.9809556548642145,0.05707995758693592,43635,2.169771972040793,0.9809556548642145,0.05707995758693592,42483,2.2286090906951017,0.9759433185038722,0.057699350984930384,29111,3.2523101233210814,0.8609116828690185,0.05348122435277032,7676,12.334288692027098,0.38275143303804066,0.027196383227458192,1436,65.93175487465182,0.033426183844011144,0.016131695726325678
2026-07-25,22523,10663,2.1122573384600956,0.9920285098002438,-0.022528456833963182,10663,2.1122573384600956,0.9920285098002438,-0.022528456833963182,10522,2.1405626306785783,0.9900209085725147,-0.023019894401751548,8654,2.6026115091287267,0.9525075109775826,-0.032902579968129717,4514,4.989587948604342,0.7671688081524147,-0.0408156579367445,1331,16.921863260706235,0.3290758827948911,-0.08929587313314744
2026-07-26,28691,13515,2.122900480947096,0.9898631150573437,-0.11047288550335294,13515,2.122900480947096,0.9898631150573437,-0.11047288550335294,13292,2.158516400842612,0.9866084863075534,-0.11073297394716561,10423,2.7526623812721867,0.9327448911062074,-0.13127009497785455,4861,5.902283480765274,0.7337996297058218,-0.1606316565654538,1355,21.174169741697416,0.31365313653136534,-0.06814660600241323
2026-07-27,148950,68565,2.1723911616714067,0.9717786042441479,-0.04003358909992756,68565,2.1723911616714067,0.9717786042441479,-0.04003358909992756,66110,2.2530630766903648,0.9633943427620633,-0.040397909340875636,39439,3.776718476634803,0.7899287507289738,-0.04447518008590806,8282,17.9847862835064,0.23460516783385654,-0.05868798497299559,1439,103.50938151494093,0.008339124391938846,-0.04693791715117043
2026-07-28,202938,91813,2.210340583577489,0.9663664186988771,-0.007748166989229084,91813,2.210340583577489,0.9663664186988771,-0.007748166989229084,88409,2.2954450338766414,0.9571649945141332,-0.00462925990672457,50730,4.000354819633353,0.7506603587620737,0.027129558799440918,8578,23.6579622289578,0.10666822103054326,0.015433731475533116,1440,140.92916666666667,0.0,-0.018989708996321783
2026-07-29,287715,121605,2.3659800172690266,0.9629044858352864,-0.00653421763958626,121605,2.3659800172690266,0.9629044858352864,-0.00653421763958626,116471,2.4702715697469757,0.9528809746632209,-0.00503966156848539,60305,4.770997429732195,0.6983832186385872,0.004411509564073869,8625,33.358260869565214,0.05228985507246377,0.0018434044785512298,1440,199.80208333333334,0.0,-0.01643798753303207
2026-07-30,243199,109945,2.212006003001501,0.9660011824093865,-0.004368304597934176,109945,2.212006003001501,0.9660011824093865,-0.004368304597934176,105735,2.300080389653379,0.9566085023880456,-0.003949200839745738,57940,4.197428374180187,0.7242147048671039,-0.0025096142983009936,8228,29.557486631016044,0.04837141468157511,0.004154635555751107,1373,177.12964311726148,0.0007283321194464676,-0.0015290222676437018
2026-07-31,252939,107032,2.363209133717019,0.9617591000822184,0.025166504143503892,107031,2.3632312133867757,0.9617587427941438,0.025176082363871293,102781,2.460950953970092,0.9521506893297399,0.025755927709623767,54909,4.606512593563896,0.7218853011346045,0.03338347824432343,8403,30.101035344519815,0.08996786861835059,0.014205636328651365,1440,175.65208333333334,0.011805555555555555,0.0007691148699018577
2026-08-01,27165,14024,1.9370365088419852,0.9936537364517969,-0.07897837138704239,14024,1.9370365088419852,0.9936537364517969,-0.07897837138704239,13847,1.9617967790857225,0.9922726944464505,-0.07905405205511022,11435,2.3756012243113247,0.9543506777437691,-0.07915864536513384,5186,5.2381411492479755,0.6951407635942923,-0.13957150898559068,1385,19.613718411552348,0.23465703971119134,-0.12996739378274447
2026-08-02,57992,27038,2.144833197721725,0.988423699977809,-0.054640070916857776,27038,2.144833197721725,0.988423699977809,-0.054640070916857776,26440,2.1933434190620273,0.9855521936459909,-0.05591597348760744,19214,3.018215884251067,0.9095451233475591,-0.054331255852010346,6372,9.101067168863779,0.5389202762084118,-0.030763034703386042,1424,40.7247191011236,0.11587078651685394,-0.03901227924925341
2026-08-03,172780,75562,2.28659908419576,0.9745374659220243,0.05714968128360855,75562,2.28659908419576,0.9745374659220243,0.05714968128360855,73300,2.3571623465211458,0.9677489768076398,0.0572776085265689,45957,3.759601366494767,0.8018364993363362,0.07148030884764216,8533,20.248447204968944,0.16758467127622173,0.05027840884776038,1440,119.98611111111111,0.004166666666666667,0.01182525215650575
2026-08-04,162644,72215,2.2522190680606524,0.9739666274319739,0.04250110666312743,72215,2.2522190680606524,0.9739666274319739,0.04250110666312743,70045,2.321993004497109,0.9677064744093083,0.04328741525817098,45441,3.5792346119143503,0.8137805065909641,0.04660295189821389,8555,19.01157218001169,0.1385154880187025,0.017622125084355653,1440,112.94722222222222,0.0,0.006312940288524442
2026-08-05,159971,68474,2.3362298098548355,0.9776265443818092,0.007191535232551947,68474,2.3362298098548355,0.9776265443818092,0.007191535232551947,66396,2.409346948611362,0.9719561419362612,0.007315922591813805,42740,3.7428872250818905,0.8289424426766495,0.021559346644817172,8521,18.773735477056682,0.1876540312169933,0.0206191337859473,1440,111.09097222222222,0.0006944444444444445,-0.00006315997572083034
2026-08-06,149911,61368,2.4428203624038587,0.9786533698344414,-0.03716672118643704,61368,2.4428203624038587,0.9786533698344414,-0.03716672118643704,59550,2.5173971452560875,0.9730142737195634,-0.03677381864788623,38358,3.908206892955837,0.8419625632201887,-0.02734508090422446,8205,18.270688604509445,0.2546008531383303,-0.01112658402514423,1439,104.1772063933287,0.010423905489923557,-0.040918249328632576
2026-08-07,146372,56768,2.578424464487035,0.9785794813979707,-0.003904047175342511,56768,2.578424464487035,0.9785794813979707,-0.003904047175342511,55161,2.6535414513877558,0.9725893294175233,-0.003552559367794228,35590,4.112728294464738,0.8296993537510536,-0.0009351383463902781,7746,18.89646269042086,0.29770203976245807,0.007131986498013333,1424,102.78932584269663,0.030196629213483147,0.009967953525871875
2026-08-08,16049,6578,2.439799331103679,0.9960474308300395,0.006749972048722742,6578,2.439799331103679,0.9960474308300395,0.006749972048722742,6519,2.4618806565424145,0.9953980671882191,0.005750793334141084,5641,2.845062932104237,0.9672043963836199,-0.005586547111200199,3186,5.037350910232266,0.8195229127432517,-0.0257417038615666,1204,13.329734219269103,0.45016611295681064,-0.035290416729728734
2026-08-09,20225,8048,2.5130467196819084,0.99639662027833,0.053245484691757244,8048,2.5130467196819084,0.99639662027833,0.053245484691757244,7983,2.5335087060002506,0.9952398847551046,0.052545392235460064,6846,2.9542798714577856,0.9642126789366053,0.06707450608251711,3664,5.519923580786026,0.8010371179039302,0.10491694046729946,1246,16.23194221508828,0.47191011235955055,0.1122532337648965
2026-08-10,98300,42211,2.3287768591125535,0.9836298595152922,0.01820467033276915,42211,2.3287768591125535,0.9836298595152922,0.01820467033276915,41291,2.380664067230147,0.9793417451744932,0.017659645896266084,29224,3.3636736928551874,0.8677114700246373,0.012122413105722738,7751,12.682234550380596,0.3569861953296349,0.044305146584075986,1434,68.54951185495119,0.026499302649930265,0.04546770629715862
